,Itsallaboutjack,Imperial Snapper,Blowup,Heavenly Belle,Ruby Baby Nz,Glenn Ford Nz,Silver Lady Nz,Spirit King,Smooth Rolling
06-01-2023 17:13:31.265629,"(6.0, 7.4, 7.1000000000000005)","(41.0, 140.0, 119.6)","(5.5, 11.5, 10.6)","(5.0, 7.0, 6.550000000000001)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.0, 6.761904761904762)","(20.0, 48.0, 24.8)"
06-01-2023 17:13:32.510521,"(6.0, 7.4, 7.1000000000000005)","(41.0, 140.0, 119.6)","(5.5, 11.5, 10.6)","(5.0, 7.0, 6.550000000000001)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.0, 6.761904761904762)","(20.0, 48.0, 24.8)"
06-01-2023 17:13:33.691281,"(6.0, 7.4, 7.1000000000000005)","(41.0, 140.0, 119.6)","(5.5, 11.5, 10.6)","(5.0, 7.0, 6.550000000000001)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.0, 6.761904761904762)","(20.0, 48.0, 24.8)"
06-01-2023 17:13:34.836119,"(6.0, 7.4, 7.1000000000000005)","(41.0, 140.0, 119.6)","(5.5, 11.5, 10.6)","(5.0, 7.0, 6.550000000000001)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.0, 6.761904761904762)","(20.0, 48.0, 24.8)"
06-01-2023 17:13:36.001670,"(6.0, 7.4, 7.1000000000000005)","(41.0, 140.0, 119.6)","(5.5, 11.5, 10.6)","(5.0, 7.0, 6.550000000000001)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 99999, 99990)","(4.2, 7.0, 6.761904761904762)","(20.0, 48.0, 24.8)"
06-01-2023 17:13:37.274620,"(6.0, 7.4, 7.4)","(41.0, 140.0, 119.6)","(5.5, 11.5, 9.925)","(5.0, 7.0, 6.550000000000001)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 7.0, 6.8)","(20.0, 48.0, 24.8)"
06-01-2023 17:13:38.558321,"(6.0, 7.8, 7.4)","(41.0, 140.0, 119.6)","(5.5, 11.5, 9.633333333333333)","(5.0, 7.0, 6.550000000000001)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 7.0, 6.8)","(20.0, 48.0, 24.8)"
06-01-2023 17:13:39.868481,"(6.0, 7.8, 7.4)","(41.0, 140.0, 119.6)","(5.5, 11.5, 9.633333333333333)","(5.0, 7.0, 6.550000000000001)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 7.0, 6.8)","(20.0, 48.0, 24.8)"
06-01-2023 17:13:41.191501,"(6.0, 7.8, 7.28)","(41.0, 140.0, 119.6)","(5.5, 11.5, 8.899999999999999)","(5.0, 7.0, 6.550000000000001)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 7.0, 6.8)","(20.0, 48.0, 26.25)"
06-01-2023 17:13:42.586850,"(6.0, 8.0, 7.28)","(41.0, 140.0, 119.6)","(5.5, 9.6, 7.542857142857143)","(5.0, 7.0, 6.65)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 7.0, 6.8)","(20.0, 48.0, 42.2)"
06-01-2023 17:13:44.016494,"(6.0, 8.0, 7.28)","(41.0, 140.0, 119.6)","(5.5, 9.6, 7.542857142857143)","(5.0, 7.4, 6.65)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 7.0, 6.8)","(20.0, 48.0, 42.2)"
06-01-2023 17:13:45.488942,"(6.0, 8.0, 7.28)","(41.0, 140.0, 119.6)","(5.5, 9.6, 7.542857142857143)","(5.0, 7.4, 6.65)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 7.0, 6.152380952380953)","(20.0, 48.0, 42.2)"
06-01-2023 17:13:47.265289,"(6.0, 8.0, 7.475)","(41.0, 140.0, 119.6)","(5.5, 9.6, 8.3)","(5.0, 7.4, 6.65)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 42.2)"
06-01-2023 17:13:48.692025,"(6.0, 9.6, 7.475)","(41.0, 140.0, 119.6)","(5.5, 9.4, 8.3)","(5.0, 7.4, 6.65)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 42.2)"
06-01-2023 17:13:50.125358,"(6.0, 9.6, 7.475)","(41.0, 140.0, 119.6)","(5.5, 9.4, 8.3)","(5.0, 7.4, 6.65)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 42.2)"
06-01-2023 17:13:51.458672,"(6.0, 9.6, 7.475)","(41.0, 140.0, 119.6)","(5.5, 9.4, 8.3)","(5.0, 7.4, 6.65)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 42.2)"
06-01-2023 17:13:52.847049,"(6.0, 8.8, 8.15)","(41.0, 140.0, 119.6)","(5.5, 9.4, 8.3)","(5.0, 7.4, 6.65)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 42.2)"
06-01-2023 17:13:54.180872,"(6.0, 8.6, 7.64)","(41.0, 140.0, 119.6)","(5.5, 9.4, 8.3)","(5.0, 7.4, 6.65)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 42.2)"
06-01-2023 17:13:55.579652,"(6.0, 8.6, 7.64)","(41.0, 140.0, 119.6)","(5.5, 9.4, 7.542857142857143)","(5.0, 7.4, 6.65)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 42.2)"
06-01-2023 17:13:56.912082,"(6.0, 8.6, 7.64)","(41.0, 140.0, 119.6)","(5.5, 9.6, 7.542857142857143)","(5.0, 7.4, 6.65)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 42.2)"
06-01-2023 17:13:58.284011,"(6.0, 8.6, 7.64)","(41.0, 140.0, 119.6)","(5.5, 9.6, 7.542857142857143)","(5.0, 7.4, 6.65)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 42.2)"
06-01-2023 17:14:00.108326,"(6.0, 8.6, 7.64)","(41.0, 140.0, 119.6)","(5.5, 9.6, 7.542857142857143)","(5.0, 7.4, 6.65)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 42.2)"
06-01-2023 17:14:02.122753,"(6.0, 8.6, 7.64)","(41.0, 140.0, 129.8)","(5.5, 9.6, 7.542857142857143)","(5.0, 7.4, 6.65)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 29.0)"
06-01-2023 17:14:03.608064,"(6.0, 8.6, 7.64)","(41.0, 140.0, 90.0)","(5.5, 9.6, 7.542857142857143)","(5.0, 7.4, 6.65)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 29.0)"
06-01-2023 17:14:05.091914,"(6.0, 8.6, 7.64)","(41.0, 140.0, 90.0)","(5.5, 9.6, 7.542857142857143)","(5.0, 7.4, 6.571428571428571)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 29.0)"
06-01-2023 17:14:06.417061,"(6.0, 8.6, 7.64)","(41.0, 140.0, 90.0)","(5.5, 9.6, 7.933333333333334)","(5.0, 7.0, 6.4)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 29.0)"
06-01-2023 17:14:07.850216,"(6.0, 8.6, 7.64)","(41.0, 140.0, 90.0)","(5.5, 9.4, 8.8)","(5.0, 6.6, 6.5)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 29.0)"
06-01-2023 17:14:09.283094,"(6.0, 8.6, 7.64)","(41.0, 140.0, 90.0)","(5.5, 9.4, 8.440000000000001)","(5.0, 6.6, 6.4)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 29.0)"
06-01-2023 17:14:10.650361,"(6.0, 8.6, 7.64)","(41.0, 140.0, 90.0)","(5.5, 9.4, 8.85)","(5.0, 6.6, 6.753846153846154)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 29.0)"
06-01-2023 17:14:11.985088,"(6.0, 8.6, 7.64)","(41.0, 140.0, 90.0)","(5.5, 9.4, 8.85)","(5.0, 7.4, 6.246153846153846)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 29.0)"
06-01-2023 17:14:13.338408,"(6.0, 8.6, 7.64)","(41.0, 140.0, 90.0)","(5.5, 9.4, 8.914285714285715)","(5.0, 6.4, 6.300000000000001)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 29.0)"
06-01-2023 17:14:14.659701,"(6.0, 8.6, 7.64)","(41.0, 140.0, 90.0)","(5.5, 9.2, 7.95)","(5.0, 6.4, 6.846153846153847)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 29.0)"
06-01-2023 17:14:16.025415,"(6.0, 8.6, 7.64)","(41.0, 140.0, 90.0)","(5.5, 9.2, 8.571428571428573)","(5.0, 7.4, 6.846153846153847)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 29.0)"
06-01-2023 17:14:17.322982,"(6.0, 8.6, 7.64)","(41.0, 140.0, 90.0)","(5.5, 8.8, 8.0)","(5.0, 7.4, 6.846153846153847)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 29.0)"
06-01-2023 17:14:18.522526,"(6.0, 8.6, 7.64)","(41.0, 140.0, 90.0)","(5.5, 8.8, 8.04)","(5.0, 7.4, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 29.0)"
06-01-2023 17:14:19.751351,"(6.0, 8.6, 7.64)","(41.0, 140.0, 90.0)","(5.5, 8.6, 8.066666666666666)","(5.0, 7.4, 7.307692307692308)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:20.990571,"(6.0, 8.6, 7.64)","(41.0, 140.0, 90.0)","(5.5, 8.2, 7.844444444444444)","(5.0, 8.8, 6.95)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:22.298451,"(6.0, 8.6, 7.64)","(41.0, 140.0, 90.0)","(5.5, 8.2, 7.707692307692308)","(5.0, 7.2, 6.657142857142857)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:23.609924,"(6.0, 8.6, 7.64)","(41.0, 140.0, 90.0)","(5.5, 8.0, 7.630769230769231)","(5.0, 6.8, 8.066666666666666)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:25.055504,"(6.0, 8.6, 7.64)","(41.0, 140.0, 130.72727272727275)","(5.5, 8.0, 7.48)","(5.0, 8.8, 8.23076923076923)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:26.386281,"(6.0, 8.6, 7.64)","(41.0, 140.0, 130.72727272727275)","(5.5, 7.8, 7.386666666666667)","(5.0, 8.4, 7.418181818181818)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:27.782052,"(6.0, 8.6, 7.64)","(41.0, 140.0, 130.72727272727275)","(5.5, 7.6, 6.44)","(5.0, 7.8, 6.646153846153846)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:29.092295,"(6.0, 8.6, 7.64)","(41.0, 140.0, 130.72727272727275)","(5.5, 7.4, 5.778947368421052)","(5.0, 6.8, 8.52)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:30.401251,"(6.0, 8.6, 7.64)","(41.0, 140.0, 130.72727272727275)","(5.5, 7.2, 6.56)","(5.0, 9.8, 8.466666666666667)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:31.836990,"(6.0, 8.6, 7.64)","(41.0, 140.0, 130.72727272727275)","(5.5, 7.2, 6.729411764705882)","(5.0, 9.4, 7.466666666666667)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:33.186991,"(6.0, 8.6, 7.64)","(41.0, 140.0, 130.72727272727275)","(5.5, 6.8, 5.8)","(5.0, 8.0, 7.0)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:34.557665,"(6.0, 8.6, 7.64)","(41.0, 140.0, 130.72727272727275)","(5.5, 6.8, 6.28888888888889)","(5.0, 7.6, 6.65)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:36.123438,"(6.0, 8.6, 7.64)","(41.0, 140.0, 130.72727272727275)","(5.5, 6.4, 5.844444444444445)","(5.0, 7.4, 6.466666666666667)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:37.574010,"(6.0, 8.6, 7.64)","(41.0, 140.0, 130.72727272727275)","(5.5, 6.4, 5.55)","(5.0, 6.8, 6.633333333333334)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:38.771075,"(6.0, 8.6, 8.11111111111111)","(41.0, 140.0, 130.72727272727275)","(5.5, 6.0, 5.181818181818182)","(5.0, 6.8, 7.16)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:39.896683,"(6.0, 8.6, 8.325)","(41.0, 140.0, 130.72727272727275)","(5.5, 6.0, 5.181818181818182)","(5.0, 8.0, 7.16)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:41.044483,"(6.0, 8.6, 8.325)","(41.0, 140.0, 130.72727272727275)","(5.5, 5.9, 5.5)","(5.0, 8.0, 7.16)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:42.239024,"(6.0, 8.6, 7.6)","(41.0, 140.0, 130.72727272727275)","(5.5, 5.8, 5.6)","(5.0, 8.0, 7.1)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:43.326675,"(6.0, 8.4, 7.333333333333333)","(41.0, 140.0, 130.72727272727275)","(5.5, 5.8, 5.5)","(5.0, 7.6, 7.025)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 26.625)"
06-01-2023 17:14:44.731530,"(6.0, 8.2, 7.85)","(41.0, 140.0, 90.0)","(5.5, 5.8, 5.72)","(5.0, 7.4, 6.6)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 31.714285714285715)"
06-01-2023 17:14:45.975901,"(6.0, 8.2, 8.133333333333333)","(41.0, 140.0, 90.0)","(5.5, 5.8, 5.45)","(5.0, 6.8, 6.699999999999999)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 31.714285714285715)"
06-01-2023 17:14:47.191013,"(6.0, 8.8, 8.133333333333333)","(41.0, 140.0, 90.0)","(5.5, 5.8, 5.54)","(5.0, 6.8, 6.6909090909090905)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 31.714285714285715)"
06-01-2023 17:14:48.616125,"(6.0, 8.8, 8.133333333333333)","(41.0, 140.0, 97.14285714285714)","(5.5, 5.6, 5.346153846153846)","(5.0, 6.8, 6.963636363636364)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 35.33333333333333)"
06-01-2023 17:14:49.944967,"(6.0, 8.8, 7.45)","(41.0, 140.0, 97.14285714285714)","(5.5, 5.5, 5.276923076923077)","(5.0, 7.4, 6.963636363636364)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 37.63636363636364)"
06-01-2023 17:14:51.343369,"(6.0, 8.8, 7.45)","(41.0, 140.0, 97.14285714285714)","(5.5, 5.4, 5.207692307692308)","(5.0, 7.4, 6.9714285714285715)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 37.63636363636364)"
06-01-2023 17:14:52.777443,"(6.0, 8.8, 7.45)","(41.0, 140.0, 97.14285714285714)","(5.5, 5.3, 5.158823529411765)","(5.0, 7.2, 6.672727272727273)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 37.63636363636364)"
06-01-2023 17:14:53.978153,"(6.0, 8.8, 7.45)","(41.0, 140.0, 97.14285714285714)","(5.5, 5.3, 5.158823529411765)","(5.0, 7.0, 6.781818181818182)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 37.63636363636364)"
06-01-2023 17:14:55.221939,"(6.0, 8.8, 7.45)","(41.0, 140.0, 97.14285714285714)","(5.5, 5.3, 5.158823529411765)","(5.0, 7.0, 6.781818181818182)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 25.6)"
06-01-2023 17:14:56.580266,"(6.0, 8.8, 8.0)","(41.0, 140.0, 97.14285714285714)","(5.5, 5.2, 5.105882352941177)","(5.0, 7.0, 6.747368421052632)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 25.6)"
06-01-2023 17:14:57.856767,"(6.0, 8.8, 8.0)","(41.0, 140.0, 97.14285714285714)","(5.5, 5.2, 5.105882352941177)","(5.0, 7.0, 6.747368421052632)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 25.6)"
06-01-2023 17:14:59.103501,"(6.0, 8.8, 8.0)","(41.0, 140.0, 97.14285714285714)","(5.5, 5.2, 5.105882352941177)","(5.0, 7.0, 6.747368421052632)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 25.6)"
06-01-2023 17:15:00.344254,"(6.0, 8.8, 8.0)","(41.0, 140.0, 97.14285714285714)","(5.5, 5.1, 5.069230769230769)","(5.0, 7.0, 6.550000000000001)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 25.6)"
06-01-2023 17:15:01.457636,"(6.0, 8.8, 8.16)","(41.0, 140.0, 90.0)","(5.5, 5.1, 5.040909090909091)","(5.0, 7.0, 6.550000000000001)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 25.6)"
06-01-2023 17:15:02.796005,"(6.0, 8.8, 8.16)","(41.0, 140.0, 90.0)","(5.5, 5.1, 5.040909090909091)","(5.0, 7.0, 6.630769230769231)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 6.152380952380953)","(20.0, 48.0, 27.0)"
06-01-2023 17:15:04.193789,"(6.0, 8.8, 8.4)","(41.0, 140.0, 123.0)","(5.5, 5.1, 5.1)","(5.0, 7.0, 6.747368421052632)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 5.85)","(20.0, 48.0, 27.0)"
06-01-2023 17:15:05.508734,"(6.0, 8.8, 8.4)","(41.0, 140.0, 123.0)","(5.5, 5.2, 5.1)","(5.0, 7.0, 6.747368421052632)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 5.546666666666667)","(20.0, 48.0, 27.0)"
06-01-2023 17:15:06.800569,"(6.0, 8.8, 8.4)","(41.0, 140.0, 123.0)","(5.5, 5.2, 5.317647058823529)","(5.0, 7.0, 6.5)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 5.870588235294117)","(20.0, 48.0, 27.0)"
06-01-2023 17:15:08.114535,"(6.0, 8.8, 8.4)","(41.0, 140.0, 123.0)","(5.5, 5.6, 5.317647058823529)","(5.0, 6.6, 7.410526315789474)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 5.870588235294117)","(20.0, 48.0, 27.0)"
06-01-2023 17:15:09.481564,"(6.0, 8.8, 8.4)","(41.0, 140.0, 128.66666666666669)","(5.5, 5.6, 5.317647058823529)","(5.0, 8.0, 6.7749999999999995)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 5.870588235294117)","(20.0, 48.0, 27.0)"
06-01-2023 17:15:10.751365,"(6.0, 8.4, 7.5600000000000005)","(41.0, 140.0, 128.66666666666669)","(5.5, 5.6, 5.264705882352941)","(5.0, 8.0, 6.7749999999999995)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 5.870588235294117)","(20.0, 48.0, 27.0)"
06-01-2023 17:15:12.221613,"(6.0, 8.4, 7.5600000000000005)","(41.0, 140.0, 90.0)","(5.5, 5.5, 5.211764705882353)","(5.0, 8.0, 6.7749999999999995)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 5.870588235294117)","(20.0, 48.0, 27.0)"
06-01-2023 17:15:13.463860,"(6.0, 8.4, 7.5600000000000005)","(41.0, 140.0, 90.0)","(5.5, 5.4, 5.211764705882353)","(5.0, 8.0, 6.9111111111111105)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 5.870588235294117)","(20.0, 48.0, 27.0)"
06-01-2023 17:15:14.633087,"(6.0, 8.4, 7.5600000000000005)","(41.0, 140.0, 90.0)","(5.5, 5.3, 5.158823529411765)","(5.0, 8.0, 6.7555555555555555)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 5.870588235294117)","(20.0, 48.0, 27.0)"
06-01-2023 17:15:15.743516,"(6.0, 8.4, 7.5600000000000005)","(41.0, 140.0, 90.0)","(5.5, 5.3, 5.158823529411765)","(5.0, 7.8, 6.7)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 5.870588235294117)","(20.0, 48.0, 27.0)"
06-01-2023 17:15:16.831007,"(6.0, 8.4, 7.5600000000000005)","(41.0, 140.0, 90.0)","(5.5, 5.3, 5.158823529411765)","(5.0, 7.6, 6.7)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 5.870588235294117)","(20.0, 48.0, 27.0)"
06-01-2023 17:15:17.929270,"(6.0, 8.4, 7.5600000000000005)","(41.0, 140.0, 90.0)","(5.5, 5.3, 5.158823529411765)","(5.0, 7.6, 7.283333333333333)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 5.870588235294117)","(20.0, 48.0, 25.6)"
06-01-2023 17:15:19.095920,"(6.0, 8.4, 7.527272727272727)","(41.0, 140.0, 100.0)","(5.5, 5.3, 5.158823529411765)","(5.0, 7.4, 6.685714285714286)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 5.870588235294117)","(20.0, 48.0, 25.6)"
06-01-2023 17:15:20.260748,"(6.0, 8.4, 7.527272727272727)","(41.0, 140.0, 100.0)","(5.5, 5.3, 5.158823529411765)","(5.0, 7.2, 6.953846153846154)","(6.0, 99999, 99990)","(5.0, 99999, 99990)","(13.0, 99999, 99990)","(4.2, 6.2, 5.909090909090909)","(20.0, 48.0, 25.6)"
