,Giulia,Sokudo,Petunia,Smart Star Prince,Silver Galaxy,Teranga,My Oddette,Sumnamilla,Rose Of Duporth
14-12-2022 14:06:00.038820,"(4.8, 5.9, 5.8500000000000005)","(101.0, 370.0, 295.0)","(31.0, 50.0, 46.25)","(5.0, 6.2, 6.076923076923077)","(4.8, 5.4, 5.3446808510638295)","(5.0, 6.2, 5.84)","(15.0, 26.0, 22.90909090909091)","(16.0, 27.0, 26.666666666666668)","(4.6, 5.0, 4.841975308641975)"
14-12-2022 14:06:01.220472,"(4.8, 5.9, 5.8500000000000005)","(101.0, 370.0, 295.0)","(31.0, 48.0, 46.0)","(5.0, 6.2, 6.076923076923077)","(4.8, 5.6, 5.496103896103896)","(5.0, 6.2, 5.84)","(15.0, 26.0, 22.90909090909091)","(16.0, 27.0, 26.666666666666668)","(4.6, 5.0, 4.8390804597701145)"
14-12-2022 14:06:02.427396,"(4.8, 5.9, 5.8500000000000005)","(101.0, 360.0, 266.6666666666667)","(31.0, 48.0, 46.94117647058823)","(5.0, 6.2, 6.076923076923077)","(4.8, 5.6, 5.496103896103896)","(5.0, 6.2, 5.84)","(15.0, 26.0, 23.224489795918366)","(16.0, 27.0, 26.666666666666668)","(4.6, 5.0, 4.882926829268293)"
14-12-2022 14:06:03.624716,"(4.8, 5.9, 5.836842105263158)","(101.0, 360.0, 266.6666666666667)","(31.0, 48.0, 47.25)","(5.0, 6.2, 6.296296296296297)","(4.8, 5.6, 5.429411764705883)","(5.0, 6.2, 5.803921568627451)","(16.0, 26.0, 24.25)","(17.0, 27.0, 27.428571428571427)","(4.4, 5.0, 4.809774436090225)"
14-12-2022 14:06:04.736308,"(4.8, 5.7, 5.676470588235294)","(101.0, 360.0, 266.6666666666667)","(31.0, 48.0, 47.25)","(5.0, 6.4, 6.296296296296297)","(4.8, 5.6, 5.429411764705883)","(5.0, 6.0, 5.803921568627451)","(16.0, 25.0, 24.25)","(17.0, 30.0, 27.428571428571427)","(4.4, 4.9, 4.740909090909091)"
14-12-2022 14:06:05.824014,"(4.8, 5.8, 5.779310344827586)","(101.0, 360.0, 255.0)","(31.0, 48.0, 47.25)","(5.0, 7.0, 6.88235294117647)","(4.8, 5.4, 5.3304347826086955)","(5.0, 6.0, 5.736923076923077)","(16.0, 24.0, 23.636363636363637)","(17.0, 30.0, 27.375)","(4.4, 4.9, 4.740909090909091)"
14-12-2022 14:06:06.881005,"(4.8, 5.8, 5.779310344827586)","(101.0, 360.0, 255.0)","(31.0, 48.0, 47.25)","(5.0, 6.8, 6.741176470588235)","(4.8, 5.4, 5.304347826086957)","(5.0, 6.0, 5.736923076923077)","(16.0, 24.0, 22.94736842105263)","(17.0, 30.0, 27.5)","(4.4, 4.9, 4.740909090909091)"
14-12-2022 14:06:07.963994,"(4.8, 5.8, 5.7155555555555555)","(101.0, 360.0, 255.0)","(31.0, 48.0, 47.25)","(5.0, 6.8, 6.6875)","(4.8, 5.4, 5.304347826086957)","(5.0, 6.0, 5.800000000000001)","(16.0, 24.0, 22.78787878787879)","(17.0, 28.0, 24.75)","(4.4, 4.9, 4.738150289017341)"
14-12-2022 14:06:09.124773,"(4.8, 5.8, 5.7155555555555555)","(101.0, 360.0, 255.0)","(31.0, 48.0, 47.25)","(5.0, 6.8, 6.6875)","(4.8, 5.4, 5.270588235294118)","(5.0, 5.9, 5.771428571428571)","(16.0, 24.0, 22.78787878787879)","(17.0, 26.0, 25.166666666666668)","(4.4, 4.9, 4.738150289017341)"
14-12-2022 14:06:10.229312,"(4.8, 5.8, 5.7155555555555555)","(101.0, 360.0, 262.5)","(31.0, 48.0, 47.25)","(5.0, 6.8, 6.6875)","(4.8, 5.4, 5.270588235294118)","(5.0, 5.9, 5.771428571428571)","(16.0, 24.0, 22.78787878787879)","(17.0, 26.0, 25.166666666666668)","(4.4, 4.9, 4.738150289017341)"
14-12-2022 14:06:11.316903,"(4.8, 5.8, 5.78030303030303)","(101.0, 360.0, 307.5)","(31.0, 48.0, 47.25)","(5.0, 7.0, 6.7749999999999995)","(4.8, 5.4, 5.270588235294118)","(5.0, 5.9, 5.771428571428571)","(16.0, 24.0, 22.333333333333332)","(17.0, 26.0, 25.166666666666668)","(4.4, 4.9, 4.738150289017341)"
14-12-2022 14:06:12.380213,"(4.8, 6.0, 5.819607843137255)","(101.0, 360.0, 307.5)","(31.0, 48.0, 47.25)","(5.0, 6.8, 6.685714285714285)","(4.8, 5.4, 5.270588235294118)","(5.0, 5.9, 5.771428571428571)","(16.0, 24.0, 22.333333333333332)","(17.0, 26.0, 25.166666666666668)","(4.4, 4.9, 4.738150289017341)"
14-12-2022 14:06:13.504996,"(4.8, 6.0, 5.832258064516129)","(101.0, 360.0, 307.5)","(31.0, 48.0, 47.25)","(5.0, 6.8, 6.685714285714285)","(4.8, 5.4, 5.270588235294118)","(5.0, 5.9, 5.771428571428571)","(16.0, 24.0, 23.125)","(17.0, 26.0, 24.88888888888889)","(4.4, 4.9, 4.738150289017341)"
14-12-2022 14:06:14.653235,"(4.8, 6.0, 5.832258064516129)","(101.0, 360.0, 307.5)","(31.0, 48.0, 47.25)","(5.0, 6.8, 6.888888888888889)","(4.8, 5.4, 5.333333333333334)","(5.0, 5.9, 5.771428571428571)","(16.0, 24.0, 23.125)","(17.0, 26.0, 24.88888888888889)","(4.4, 4.9, 4.743137254901961)"
14-12-2022 14:06:15.799497,"(4.8, 5.9, 5.85625)","(101.0, 360.0, 307.5)","(31.0, 48.0, 47.294117647058826)","(5.0, 7.0, 6.888888888888889)","(4.8, 5.4, 5.346666666666667)","(5.0, 5.9, 5.794117647058823)","(16.0, 24.0, 23.125)","(17.0, 26.0, 24.88888888888889)","(4.4, 4.9, 4.7328947368421055)"
14-12-2022 14:06:16.906527,"(4.8, 5.9, 5.85625)","(101.0, 360.0, 307.5)","(31.0, 48.0, 47.294117647058826)","(5.0, 6.8, 6.7384615384615385)","(4.8, 5.4, 5.346666666666667)","(5.0, 5.9, 5.794117647058823)","(16.0, 24.0, 23.125)","(17.0, 26.0, 24.88888888888889)","(4.4, 4.8, 4.7328947368421055)"
14-12-2022 14:06:18.094653,"(4.8, 5.9, 5.85625)","(101.0, 360.0, 307.5)","(31.0, 48.0, 47.294117647058826)","(5.0, 6.8, 6.675)","(4.8, 5.4, 5.346666666666667)","(5.0, 5.9, 5.78)","(16.0, 24.0, 23.125)","(17.0, 26.0, 24.88888888888889)","(4.4, 4.8, 4.741379310344827)"
14-12-2022 14:06:19.290850,"(4.8, 5.9, 5.881818181818182)","(101.0, 340.0, 320.0)","(31.0, 48.0, 47.294117647058826)","(5.0, 6.8, 6.618181818181818)","(4.8, 5.4, 5.346666666666667)","(5.0, 5.9, 5.78)","(16.0, 24.0, 23.3)","(17.0, 26.0, 24.88888888888889)","(4.4, 4.8, 4.741379310344827)"
14-12-2022 14:06:20.444910,"(4.8, 5.9, 5.881818181818182)","(101.0, 340.0, 320.0)","(31.0, 48.0, 47.294117647058826)","(5.0, 6.8, 6.618181818181818)","(4.8, 5.4, 5.346666666666667)","(5.0, 5.9, 5.78)","(16.0, 24.0, 23.3)","(17.0, 26.0, 24.88888888888889)","(4.4, 4.8, 4.741379310344827)"
14-12-2022 14:06:21.581304,"(4.8, 6.0, 5.923809523809524)","(101.0, 330.0, 298.57142857142856)","(31.0, 48.0, 47.294117647058826)","(5.0, 6.8, 6.714285714285714)","(4.8, 5.4, 5.333333333333334)","(5.0, 5.9, 5.78)","(16.0, 24.0, 22.0)","(17.0, 26.0, 24.88888888888889)","(4.4, 4.8, 4.74235294117647)"
14-12-2022 14:06:22.744354,"(4.8, 6.0, 5.931914893617021)","(101.0, 330.0, 298.57142857142856)","(31.0, 48.0, 47.294117647058826)","(5.0, 6.8, 6.651851851851852)","(4.8, 5.4, 5.342105263157895)","(5.0, 5.9, 5.871428571428572)","(16.0, 22.0, 21.542857142857144)","(17.0, 26.0, 24.88888888888889)","(4.4, 4.8, 4.74235294117647)"
14-12-2022 14:06:23.878845,"(4.8, 6.0, 5.931914893617021)","(101.0, 330.0, 298.57142857142856)","(31.0, 48.0, 47.294117647058826)","(5.0, 6.8, 6.651851851851852)","(4.8, 5.4, 5.342105263157895)","(5.0, 5.9, 5.871428571428572)","(16.0, 22.0, 21.542857142857144)","(17.0, 26.0, 24.88888888888889)","(4.4, 4.8, 4.74235294117647)"
14-12-2022 14:06:25.013690,"(4.8, 6.0, 5.931914893617021)","(101.0, 330.0, 298.57142857142856)","(31.0, 48.0, 47.294117647058826)","(5.0, 6.8, 6.651851851851852)","(4.6, 5.4, 5.342105263157895)","(5.0, 5.9, 5.871428571428572)","(16.0, 22.0, 21.76)","(17.0, 26.0, 24.88888888888889)","(4.4, 4.8, 4.74235294117647)"
14-12-2022 14:06:26.127629,"(4.8, 5.9, 5.855555555555556)","(101.0, 330.0, 298.57142857142856)","(31.0, 48.0, 47.294117647058826)","(5.0, 6.8, 6.758974358974359)","(4.6, 5.4, 5.3578947368421055)","(5.0, 5.9, 5.816666666666666)","(16.0, 22.0, 21.677419354838708)","(17.0, 26.0, 25.0)","(4.4, 4.8, 4.747872340425532)"
14-12-2022 14:06:27.199204,"(4.8, 5.9, 5.866666666666667)","(101.0, 330.0, 263.3333333333333)","(31.0, 48.0, 47.294117647058826)","(5.0, 6.8, 6.758974358974359)","(4.6, 5.4, 5.36875)","(5.0, 5.9, 5.816666666666666)","(16.0, 22.0, 21.677419354838708)","(17.0, 26.0, 25.0)","(4.4, 4.8, 4.747872340425532)"
14-12-2022 14:06:28.306331,"(4.8, 6.0, 5.925581395348837)","(101.0, 330.0, 298.57142857142856)","(31.0, 48.0, 47.294117647058826)","(5.0, 6.6, 6.541176470588235)","(4.6, 5.4, 5.36875)","(5.0, 5.9, 5.742105263157895)","(16.0, 22.0, 21.677419354838708)","(17.0, 26.0, 25.0)","(4.4, 4.8, 4.747872340425532)"
14-12-2022 14:06:29.419809,"(4.8, 6.0, 5.925581395348837)","(101.0, 330.0, 298.57142857142856)","(31.0, 48.0, 47.294117647058826)","(5.0, 6.6, 6.541176470588235)","(4.6, 5.4, 5.355)","(5.0, 5.8, 5.723809523809524)","(16.0, 22.0, 21.846153846153847)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.8, 4.747872340425532)"
14-12-2022 14:06:30.587533,"(4.8, 5.9, 5.866666666666667)","(101.0, 330.0, 263.3333333333333)","(31.0, 48.0, 47.294117647058826)","(5.0, 7.0, 6.613714285714285)","(4.6, 5.4, 5.355)","(5.0, 5.8, 5.6692307692307695)","(16.0, 22.0, 21.602739726027398)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.8, 4.747872340425532)"
14-12-2022 14:06:31.742685,"(4.8, 5.9, 5.866666666666667)","(101.0, 330.0, 298.57142857142856)","(31.0, 48.0, 47.294117647058826)","(5.0, 7.0, 6.725)","(4.6, 5.4, 5.361111111111112)","(5.0, 5.7, 5.6692307692307695)","(16.0, 23.0, 21.814814814814813)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.8, 4.747872340425532)"
14-12-2022 14:06:32.939733,"(4.8, 5.9, 5.866666666666667)","(101.0, 330.0, 298.57142857142856)","(31.0, 48.0, 46.94736842105263)","(5.0, 6.8, 6.705882352941177)","(4.6, 5.4, 5.47608695652174)","(5.0, 5.7, 5.658064516129032)","(16.0, 22.0, 21.7)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.8, 4.754545454545455)"
14-12-2022 14:06:34.100961,"(4.8, 5.9, 5.866666666666667)","(101.0, 330.0, 263.3333333333333)","(31.0, 60.0, 48.0)","(5.0, 6.8, 6.707692307692308)","(4.6, 5.5, 5.47608695652174)","(5.0, 5.7, 5.658064516129032)","(16.0, 22.0, 21.666666666666668)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 4.754545454545455)"
14-12-2022 14:06:35.242162,"(4.8, 5.9, 5.866666666666667)","(101.0, 330.0, 298.57142857142856)","(31.0, 50.0, 48.0)","(5.0, 6.8, 6.662068965517242)","(4.6, 5.5, 5.4925)","(5.0, 5.7, 5.658064516129032)","(16.0, 22.0, 20.625)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 4.754545454545455)"
14-12-2022 14:06:36.383134,"(4.8, 5.9, 5.8428571428571425)","(101.0, 330.0, 298.57142857142856)","(31.0, 50.0, 48.0)","(5.0, 6.8, 6.662068965517242)","(4.6, 5.5, 5.456060606060606)","(5.0, 5.7, 5.658064516129032)","(16.0, 21.0, 20.5)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 4.754545454545455)"
14-12-2022 14:06:37.460515,"(4.8, 5.9, 5.8428571428571425)","(101.0, 330.0, 263.3333333333333)","(31.0, 50.0, 48.0)","(5.0, 6.8, 6.662068965517242)","(4.6, 5.6, 5.512121212121212)","(5.0, 5.7, 5.658064516129032)","(16.0, 21.0, 20.5)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 4.754545454545455)"
14-12-2022 14:06:38.594365,"(4.8, 5.9, 5.8428571428571425)","(101.0, 330.0, 298.57142857142856)","(31.0, 50.0, 48.421052631578945)","(5.0, 6.8, 6.662068965517242)","(4.6, 5.6, 5.512121212121212)","(5.0, 5.7, 5.658064516129032)","(16.0, 21.0, 20.5)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 4.754545454545455)"
14-12-2022 14:06:39.742290,"(4.8, 5.9, 5.8428571428571425)","(101.0, 330.0, 298.57142857142856)","(31.0, 50.0, 48.75)","(5.0, 6.8, 6.773770491803279)","(4.6, 5.6, 5.512121212121212)","(5.0, 5.7, 5.699999999999999)","(16.0, 21.0, 20.5)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 4.746153846153846)"
14-12-2022 14:06:40.803022,"(4.8, 5.9, 5.8428571428571425)","(101.0, 330.0, 298.57142857142856)","(31.0, 50.0, 48.75)","(5.0, 6.8, 6.773770491803279)","(4.6, 5.6, 5.512121212121212)","(5.0, 5.8, 5.699999999999999)","(16.0, 21.0, 20.5)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 4.746153846153846)"
14-12-2022 14:06:41.864362,"(4.8, 5.9, 5.8428571428571425)","(101.0, 330.0, 298.57142857142856)","(31.0, 50.0, 48.421052631578945)","(5.0, 6.8, 6.773770491803279)","(4.6, 5.6, 5.512121212121212)","(5.0, 5.8, 5.699999999999999)","(16.0, 21.0, 20.5)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 4.746153846153846)"
14-12-2022 14:06:42.917524,"(4.8, 5.9, 5.8428571428571425)","(101.0, 330.0, 298.57142857142856)","(31.0, 50.0, 48.421052631578945)","(5.0, 6.6, 6.4726114649681525)","(4.6, 5.6, 5.512121212121212)","(5.0, 5.8, 5.699999999999999)","(16.0, 21.0, 20.5)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 4.746153846153846)"
14-12-2022 14:06:43.981064,"(4.8, 5.8, 5.7186440677966095)","(101.0, 330.0, 298.57142857142856)","(31.0, 50.0, 46.666666666666664)","(5.0, 6.6, 6.471698113207547)","(4.6, 5.6, 5.5456521739130435)","(5.0, 5.8, 5.730769230769231)","(16.0, 21.0, 20.5)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 4.751851851851852)"
14-12-2022 14:06:45.193717,"(4.8, 5.8, 5.7186440677966095)","(101.0, 330.0, 263.3333333333333)","(31.0, 50.0, 46.666666666666664)","(5.0, 6.6, 6.482889733840304)","(4.6, 5.6, 5.569696969696969)","(5.0, 5.8, 5.705263157894737)","(16.0, 21.0, 20.0)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 4.751851851851852)"
14-12-2022 14:06:46.253271,"(4.8, 5.8, 5.7186440677966095)","(101.0, 330.0, 263.3333333333333)","(31.0, 50.0, 46.666666666666664)","(5.0, 6.6, 6.482889733840304)","(4.6, 5.6, 5.5575)","(5.0, 5.8, 5.664285714285715)","(16.0, 21.0, 20.105263157894736)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 4.751851851851852)"
14-12-2022 14:06:47.303777,"(4.8, 5.8, 5.707692307692308)","(101.0, 330.0, 263.3333333333333)","(31.0, 50.0, 46.666666666666664)","(5.0, 6.6, 6.478740157480315)","(4.6, 5.6, 5.5575)","(5.0, 5.7, 5.699999999999999)","(16.0, 21.0, 20.15)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 4.756287425149701)"
14-12-2022 14:06:48.360723,"(4.8, 5.8, 5.707692307692308)","(101.0, 330.0, 298.57142857142856)","(31.0, 50.0, 46.666666666666664)","(5.0, 6.6, 6.4796875)","(4.6, 5.6, 5.553488372093023)","(5.0, 5.8, 5.78135593220339)","(16.0, 21.0, 20.15)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 4.756287425149701)"
14-12-2022 14:06:49.448258,"(4.8, 5.7, 5.694444444444445)","(101.0, 330.0, 263.3333333333333)","(31.0, 50.0, 46.666666666666664)","(5.0, 6.6, 6.4796875)","(4.6, 5.6, 5.553488372093023)","(5.0, 5.8, 5.792924528301887)","(16.0, 21.0, 19.95)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 4.756287425149701)"
14-12-2022 14:06:50.609570,"(4.8, 5.8, 5.7846153846153845)","(101.0, 330.0, 263.3333333333333)","(31.0, 50.0, 46.666666666666664)","(5.0, 6.6, 6.4796875)","(4.6, 5.7, 5.520175438596492)","(5.0, 5.8, 5.894202898550725)","(16.0, 20.0, 19.95)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 4.756287425149701)"
14-12-2022 14:06:51.736351,"(4.8, 5.8, 5.733333333333333)","(101.0, 330.0, 263.3333333333333)","(31.0, 50.0, 46.666666666666664)","(5.0, 6.6, 6.492727272727273)","(4.6, 5.7, 5.568181818181818)","(5.0, 5.9, 5.873684210526316)","(16.0, 20.0, 19.916666666666668)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 4.756287425149701)"
14-12-2022 14:06:52.878412,"(4.8, 5.8, 5.733333333333333)","(101.0, 330.0, 298.57142857142856)","(31.0, 50.0, 48.333333333333336)","(5.0, 6.6, 6.150769230769231)","(4.6, 5.6, 5.568181818181818)","(5.0, 5.9, 5.935294117647059)","(16.0, 20.0, 19.916666666666668)","(17.0, 26.0, 25.285714285714285)","(4.4, 4.9, 5.056)"
14-12-2022 14:06:53.956685,"(4.8, 5.8, 5.775)","(101.0, 330.0, 298.57142857142856)","(31.0, 50.0, 48.333333333333336)","(5.0, 6.2, 6.150769230769231)","(4.6, 5.6, 5.568181818181818)","(5.0, 6.0, 6.010526315789474)","(16.0, 20.0, 18.25)","(17.0, 26.0, 22.38095238095238)","(4.4, 5.1, 5.1863636363636365)"
14-12-2022 14:06:55.073933,"(4.8, 5.8, 5.716666666666667)","(101.0, 330.0, 298.57142857142856)","(31.0, 50.0, 46.30769230769231)","(5.0, 6.2, 6.101818181818182)","(4.6, 5.6, 5.59375)","(5.0, 6.2, 6.073684210526316)","(16.0, 18.5, 17.444444444444443)","(17.0, 24.0, 24.0)","(4.4, 5.2, 5.203703703703703)"
14-12-2022 14:06:56.195442,"(4.8, 5.8, 5.769230769230769)","(101.0, 330.0, 298.57142857142856)","(31.0, 55.0, 53.77777777777778)","(5.0, 6.2, 6.101818181818182)","(4.6, 5.6, 5.59375)","(5.0, 6.2, 6.073684210526316)","(16.0, 18.0, 16.944444444444443)","(17.0, 26.0, 24.142857142857142)","(4.4, 5.3, 5.203703703703703)"
14-12-2022 14:06:57.269940,"(4.8, 5.8, 5.769230769230769)","(101.0, 330.0, 298.57142857142856)","(31.0, 55.0, 50.76923076923077)","(5.0, 6.2, 6.101818181818182)","(4.6, 5.6, 5.59375)","(5.0, 6.2, 6.073684210526316)","(16.0, 17.5, 17.444444444444443)","(17.0, 25.0, 24.142857142857142)","(4.4, 5.3, 5.203703703703703)"
14-12-2022 14:06:58.312165,"(4.8, 5.8, 5.7749999999999995)","(101.0, 330.0, 298.57142857142856)","(31.0, 55.0, 50.76923076923077)","(5.0, 6.2, 6.0920000000000005)","(4.6, 5.6, 5.59375)","(5.0, 6.2, 6.073684210526316)","(16.0, 18.0, 17.444444444444443)","(17.0, 25.0, 24.142857142857142)","(4.4, 5.3, 5.181818181818182)"
14-12-2022 14:06:59.348396,"(4.8, 5.7, 5.663636363636364)","(101.0, 330.0, 298.57142857142856)","(31.0, 55.0, 50.76923076923077)","(5.0, 6.2, 6.082608695652174)","(4.6, 5.6, 5.59375)","(5.0, 6.2, 6.073684210526316)","(16.0, 18.0, 17.444444444444443)","(17.0, 27.0, 26.555555555555557)","(4.4, 5.3, 5.137499999999999)"
14-12-2022 14:07:00.417745,"(4.8, 5.7, 5.667567567567568)","(101.0, 330.0, 298.57142857142856)","(31.0, 55.0, 51.333333333333336)","(5.0, 6.2, 6.08)","(4.6, 5.6, 5.59375)","(5.0, 6.2, 6.073684210526316)","(16.0, 18.0, 17.375)","(17.0, 27.0, 26.555555555555557)","(4.4, 5.3, 5.137499999999999)"
14-12-2022 14:07:01.497416,"(4.8, 5.7, 5.647368421052632)","(101.0, 330.0, 298.57142857142856)","(31.0, 55.0, 51.333333333333336)","(5.0, 6.2, 6.09047619047619)","(4.6, 5.7, 5.513636363636364)","(5.0, 6.2, 6.073684210526316)","(16.0, 18.0, 17.25)","(17.0, 27.0, 26.555555555555557)","(4.4, 5.3, 5.196)"
14-12-2022 14:07:02.562724,"(4.8, 5.8, 5.71578947368421)","(101.0, 330.0, 298.57142857142856)","(31.0, 55.0, 51.333333333333336)","(5.0, 6.2, 6.071698113207547)","(4.6, 5.6, 5.542857142857143)","(5.0, 6.2, 6.044444444444444)","(16.0, 18.0, 17.25)","(17.0, 27.0, 26.555555555555557)","(4.4, 5.2, 5.196)"
14-12-2022 14:07:03.620382,"(4.8, 5.8, 5.71578947368421)","(101.0, 330.0, 298.57142857142856)","(31.0, 55.0, 51.333333333333336)","(5.0, 6.2, 6.071698113207547)","(4.6, 5.6, 5.542857142857143)","(5.0, 6.2, 6.044444444444444)","(16.0, 18.0, 17.25)","(17.0, 27.0, 26.625)","(4.4, 5.3, 5.213333333333333)"
14-12-2022 14:07:04.729870,"(4.8, 5.8, 5.699999999999999)","(101.0, 330.0, 298.57142857142856)","(31.0, 55.0, 52.0)","(5.0, 6.2, 6.117073170731707)","(4.6, 5.6, 5.542857142857143)","(5.0, 6.2, 6.044444444444444)","(16.0, 18.0, 17.25)","(17.0, 27.0, 25.357142857142858)","(4.4, 5.3, 5.01566265060241)"
14-12-2022 14:07:06.102767,"(4.8, 5.7, 5.616)","(101.0, 330.0, 320.7692307692308)","(31.0, 55.0, 52.0)","(5.0, 6.4, 6.134328358208955)","(4.6, 5.6, 5.513452914798206)","(5.0, 6.2, 5.946666666666667)","(15.0, 18.0, 17.25)","(17.0, 26.0, 25.272727272727273)","(4.4, 5.1, 4.979411764705882)"
14-12-2022 14:07:07.266467,"(4.8, 5.7, 5.616)","(101.0, 370.0, 320.7692307692308)","(31.0, 55.0, 49.4)","(5.0, 6.4, 6.274452554744526)","(4.6, 5.7, 5.61231884057971)","(5.0, 6.0, 5.943076923076923)","(15.0, 18.0, 17.444444444444443)","(17.0, 26.0, 25.157894736842106)","(4.4, 5.0, 4.991666666666667)"
14-12-2022 14:07:08.435880,"(4.8, 5.7, 5.6343749999999995)","(101.0, 360.0, 340.0)","(31.0, 55.0, 49.4)","(5.0, 6.4, 6.356923076923077)","(4.6, 5.7, 6.1)","(5.0, 6.0, 5.9383333333333335)","(15.0, 18.0, 17.444444444444443)","(17.0, 26.0, 25.157894736842106)","(4.4, 5.0, 4.790322580645161)"
14-12-2022 14:07:09.488223,"(4.8, 5.6, 5.591304347826086)","(101.0, 360.0, 340.0)","(31.0, 55.0, 52.2)","(5.0, 6.2, 6.1645569620253164)","(4.6, 6.2, 6.18125)","(5.0, 6.0, 5.947887323943662)","(15.0, 18.0, 17.75)","(17.0, 26.0, 25.11111111111111)","(4.4, 4.8, 4.768085106382979)"
14-12-2022 14:07:10.568949,"(4.8, 5.5, 5.45)","(101.0, 360.0, 340.0)","(31.0, 55.0, 52.2)","(5.0, 6.4, 6.148905109489052)","(4.6, 6.2, 6.18125)","(5.0, 6.0, 5.9622448979591836)","(15.0, 18.0, 17.75)","(17.0, 26.0, 25.11111111111111)","(4.4, 4.8, 4.85483870967742)"
14-12-2022 14:07:11.758629,"(4.8, 5.5, 5.446666666666667)","(101.0, 360.0, 340.0)","(31.0, 55.0, 52.45454545454545)","(5.0, 6.4, 6.136)","(4.6, 6.2, 6.237037037037037)","(5.0, 6.0, 5.965591397849463)","(15.0, 18.0, 17.75)","(17.0, 26.0, 25.11111111111111)","(4.4, 4.9, 4.843283582089552)"
14-12-2022 14:07:12.886343,"(4.8, 5.5, 5.446666666666667)","(101.0, 370.0, 356.6666666666667)","(31.0, 55.0, 52.45454545454545)","(5.0, 6.4, 6.135294117647059)","(4.6, 6.4, 6.270588235294118)","(5.0, 6.0, 5.965591397849463)","(15.0, 18.0, 17.75)","(17.0, 26.0, 25.11111111111111)","(4.4, 4.9, 4.818518518518519)"
14-12-2022 14:07:13.912477,"(4.8, 5.5, 5.45)","(101.0, 370.0, 356.6666666666667)","(31.0, 55.0, 52.45454545454545)","(5.0, 6.2, 6.135294117647059)","(4.6, 6.4, 6.270588235294118)","(5.0, 6.0, 5.965591397849463)","(15.0, 18.0, 17.75)","(17.0, 26.0, 25.11111111111111)","(4.4, 4.9, 4.824675324675325)"
14-12-2022 14:07:14.922052,"(4.8, 5.5, 5.45483870967742)","(101.0, 380.0, 346.25)","(31.0, 50.0, 49.714285714285715)","(5.0, 6.2, 6.072222222222222)","(4.6, 6.4, 6.270588235294118)","(5.0, 6.0, 5.965591397849463)","(15.0, 18.0, 17.75)","(17.0, 26.0, 25.11111111111111)","(4.4, 4.9, 4.824675324675325)"
14-12-2022 14:07:15.977337,"(4.8, 5.5, 5.433333333333334)","(101.0, 380.0, 365.0)","(31.0, 55.0, 53.63636363636363)","(5.0, 6.2, 6.117948717948718)","(4.6, 6.4, 6.275)","(5.0, 6.0, 5.965591397849463)","(15.0, 18.0, 17.75)","(17.0, 26.0, 25.11111111111111)","(4.4, 4.9, 4.824675324675325)"
14-12-2022 14:07:17.080923,"(4.8, 5.5, 5.433333333333334)","(101.0, 380.0, 362.0)","(31.0, 55.0, 53.63636363636363)","(5.0, 6.2, 6.103370786516854)","(4.6, 6.4, 6.270588235294118)","(5.0, 6.0, 5.965591397849463)","(15.0, 18.0, 17.75)","(17.0, 26.0, 25.11111111111111)","(4.4, 4.9, 4.824675324675325)"
14-12-2022 14:07:18.109659,"(4.8, 5.5, 5.433333333333334)","(101.0, 380.0, 350.0)","(31.0, 55.0, 53.63636363636363)","(5.0, 6.2, 6.103370786516854)","(4.6, 6.4, 6.270588235294118)","(5.0, 6.0, 5.965591397849463)","(15.0, 18.0, 17.75)","(17.0, 26.0, 25.11111111111111)","(4.4, 4.9, 4.824675324675325)"
14-12-2022 14:07:19.137975,"(4.8, 5.5, 5.433333333333334)","(101.0, 380.0, 350.0)","(31.0, 55.0, 52.5)","(5.0, 6.2, 6.103370786516854)","(4.6, 6.4, 6.2827586206896555)","(5.0, 6.0, 5.965591397849463)","(15.0, 18.0, 17.75)","(17.0, 26.0, 25.11111111111111)","(4.4, 4.9, 4.824675324675325)"
14-12-2022 14:07:20.162651,"(4.8, 5.5, 5.433333333333334)","(101.0, 390.0, 370.0)","(31.0, 65.0, 58.57142857142857)","(5.0, 6.2, 6.138181818181819)","(4.6, 6.4, 6.245454545454546)","(5.0, 6.0, 5.959782608695653)","(15.0, 18.0, 17.75)","(17.0, 26.0, 25.11111111111111)","(4.4, 4.9, 4.86)"
