,Blonde Pop,Go Bailee Go,Carter Obrien,Obsessive Dreams,Shes All Style,Slick Soldier,Zipping Bryce,Helping Hands
11-01-2023 13:32:25.091824,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.8153846153846156)","(12.0, 23.0, 19.615384615384613)","(101.0, 580.0, 345.0)","(4.4, 8.4, 7.177777777777778)","(4.0, 7.4, 6.511111111111111)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:26.209548,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.8153846153846156)","(12.0, 23.0, 19.615384615384613)","(101.0, 580.0, 345.0)","(4.4, 8.4, 7.177777777777778)","(4.0, 7.4, 6.511111111111111)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:27.614824,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.8153846153846156)","(12.0, 23.0, 19.615384615384613)","(101.0, 580.0, 345.0)","(4.4, 8.4, 7.177777777777778)","(4.0, 7.4, 6.511111111111111)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:29.174563,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.8153846153846156)","(12.0, 23.0, 19.615384615384613)","(101.0, 580.0, 345.0)","(4.4, 8.4, 7.177777777777778)","(4.0, 7.4, 6.511111111111111)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:30.566777,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.8153846153846156)","(12.0, 23.0, 19.615384615384613)","(101.0, 580.0, 345.0)","(4.4, 8.4, 7.177777777777778)","(4.0, 7.4, 6.511111111111111)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:32.008001,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.8333333333333335)","(12.0, 23.0, 19.615384615384613)","(101.0, 580.0, 345.0)","(4.4, 8.4, 7.177777777777778)","(4.0, 7.4, 6.511111111111111)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:33.118101,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.8333333333333335)","(12.0, 23.0, 19.615384615384613)","(101.0, 580.0, 345.0)","(4.4, 8.4, 7.177777777777778)","(4.0, 7.4, 6.511111111111111)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:34.308248,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.229411764705882)","(3.3, 4.0, 3.8333333333333335)","(12.0, 23.0, 19.615384615384613)","(101.0, 580.0, 345.0)","(4.4, 8.4, 7.177777777777778)","(4.0, 7.4, 6.511111111111111)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:35.657169,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.229411764705882)","(3.3, 4.0, 3.8333333333333335)","(12.0, 23.0, 19.615384615384613)","(101.0, 580.0, 345.0)","(4.4, 8.4, 7.177777777777778)","(4.0, 7.4, 6.511111111111111)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:36.826176,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.229411764705882)","(3.3, 4.0, 3.8333333333333335)","(12.0, 23.0, 19.615384615384613)","(101.0, 580.0, 345.0)","(4.4, 8.4, 7.177777777777778)","(4.0, 7.4, 6.511111111111111)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:37.915572,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.229411764705882)","(3.3, 4.0, 3.8333333333333335)","(12.0, 23.0, 19.615384615384613)","(101.0, 580.0, 345.0)","(4.4, 8.4, 7.177777777777778)","(4.0, 7.4, 6.511111111111111)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:39.007384,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.229411764705882)","(3.3, 4.0, 3.8333333333333335)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.4, 7.177777777777778)","(4.0, 7.4, 6.511111111111111)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:40.134277,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.229411764705882)","(3.3, 4.0, 3.8333333333333335)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.4, 7.177777777777778)","(4.0, 7.4, 6.511111111111111)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:41.413442,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.229411764705882)","(3.3, 4.0, 3.8333333333333335)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.4, 7.177777777777778)","(4.0, 7.4, 6.511111111111111)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:42.579278,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.229411764705882)","(3.3, 4.0, 3.8333333333333335)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.4, 7.177777777777778)","(4.0, 7.4, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:43.712798,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.229411764705882)","(3.3, 4.0, 3.8333333333333335)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.4, 7.199999999999999)","(4.0, 7.2, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:44.925507,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.229411764705882)","(3.3, 4.0, 3.725)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.0, 7.2, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:46.130216,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.229411764705882)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.0, 7.2, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:47.174533,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.229411764705882)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.0, 7.2, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:48.225563,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.229411764705882)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.0, 7.2, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:49.365735,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.0, 7.2, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:50.441441,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.0, 7.2, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:51.582836,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.0, 7.2, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:52.699122,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.0, 7.2, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:53.801247,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.0, 7.2, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:54.942585,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.0, 7.2, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:56.063807,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.2, 7.2, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:57.096112,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.2, 7.2, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:58.171606,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.2, 7.2, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:32:59.274094,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.2, 7.2, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:33:00.397881,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.2, 7.2, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:33:01.481235,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 19.07142857142857)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.2, 7.2, 5.9625)","(14.0, 50.0, 34.83333333333333)"
11-01-2023 13:33:02.630338,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 19.333333333333332)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.2, 7.2, 5.9625)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:03.733803,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.199999999999999)","(4.2, 7.2, 6.066666666666666)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:04.804193,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.482608695652174)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:05.861394,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.5181818181818185)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:06.910183,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.5181818181818185)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:07.983643,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.5181818181818185)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:09.106317,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.5181818181818185)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:10.188067,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.266666666666667)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:11.281980,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.266666666666667)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:12.493424,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.266666666666667)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:13.532707,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.266666666666667)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:14.669979,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.266666666666667)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:15.829135,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.266666666666667)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:16.921791,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.266666666666667)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:18.013188,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.266666666666667)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:19.149273,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.266666666666667)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:20.215994,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.266666666666667)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:21.180422,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.266666666666667)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:22.271178,"(5.5, 8.8, 7.0)","(4.8, 7.2, 6.266666666666667)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:23.318630,"(5.5, 8.8, 6.809523809523809)","(4.8, 7.2, 6.266666666666667)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 20.8)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:24.436280,"(5.5, 8.8, 6.809523809523809)","(4.8, 7.2, 6.811111111111111)","(3.3, 4.0, 3.708823529411765)","(12.0, 23.0, 16.4)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.3428571428571425)","(4.2, 7.0, 6.127272727272727)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:25.504824,"(5.5, 8.6, 6.963636363636363)","(4.8, 7.2, 6.435294117647059)","(3.3, 4.0, 3.816666666666667)","(12.0, 23.0, 18.666666666666668)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.959999999999999)","(4.2, 7.0, 5.780952380952381)","(14.0, 50.0, 33.45454545454545)"
11-01-2023 13:33:26.631261,"(5.5, 8.6, 6.963636363636363)","(4.8, 7.2, 6.658333333333333)","(3.3, 4.0, 3.816666666666667)","(12.0, 22.0, 18.666666666666668)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.959999999999999)","(4.2, 7.0, 5.780952380952381)","(14.0, 50.0, 28.952380952380953)"
11-01-2023 13:33:27.714600,"(5.5, 8.6, 6.963636363636363)","(4.8, 7.2, 6.658333333333333)","(3.3, 4.0, 3.816666666666667)","(12.0, 22.0, 18.666666666666668)","(101.0, 580.0, 345.0)","(4.4, 8.2, 7.959999999999999)","(4.2, 7.0, 5.780952380952381)","(14.0, 50.0, 28.952380952380953)"
11-01-2023 13:33:28.826194,"(5.5, 8.6, 6.963636363636363)","(4.8, 7.2, 6.658333333333333)","(3.3, 4.0, 3.816666666666667)","(12.0, 22.0, 18.666666666666668)","(101.0, 580.0, 345.0)","(4.4, 8.2, 6.857142857142858)","(4.2, 7.0, 5.780952380952381)","(14.0, 50.0, 28.952380952380953)"
11-01-2023 13:33:29.880555,"(5.5, 8.6, 6.963636363636363)","(4.8, 7.2, 6.658333333333333)","(3.3, 4.0, 3.816666666666667)","(12.0, 22.0, 18.666666666666668)","(101.0, 580.0, 345.0)","(4.4, 8.0, 7.272727272727273)","(4.2, 7.0, 5.780952380952381)","(14.0, 50.0, 36.57142857142857)"
11-01-2023 13:33:30.887557,"(5.5, 8.6, 6.963636363636363)","(4.8, 7.2, 6.658333333333333)","(3.3, 3.95, 3.79)","(12.0, 22.0, 18.666666666666668)","(101.0, 580.0, 345.0)","(4.4, 8.0, 7.272727272727273)","(4.2, 7.0, 5.780952380952381)","(14.0, 46.0, 30.76923076923077)"
11-01-2023 13:33:31.935312,"(5.5, 8.6, 6.963636363636363)","(4.8, 7.2, 6.658333333333333)","(3.3, 3.95, 3.7526315789473688)","(12.0, 22.0, 18.666666666666668)","(101.0, 580.0, 345.0)","(4.4, 8.0, 7.272727272727273)","(4.2, 7.0, 5.780952380952381)","(14.0, 46.0, 30.76923076923077)"
11-01-2023 13:33:32.967687,"(5.5, 8.6, 6.963636363636363)","(4.8, 7.2, 6.658333333333333)","(3.3, 3.95, 3.7526315789473688)","(12.0, 22.0, 18.666666666666668)","(91.0, 580.0, 345.0)","(4.6, 8.0, 7.272727272727273)","(4.2, 7.0, 5.780952380952381)","(14.0, 46.0, 30.76923076923077)"
11-01-2023 13:33:34.053173,"(5.5, 8.6, 6.79047619047619)","(4.8, 7.2, 6.81764705882353)","(3.3, 3.95, 3.7526315789473688)","(12.0, 22.0, 18.666666666666668)","(91.0, 580.0, 345.0)","(4.6, 8.0, 7.0)","(4.2, 7.0, 5.780952380952381)","(14.0, 46.0, 30.76923076923077)"
11-01-2023 13:33:35.144677,"(5.5, 8.6, 6.79047619047619)","(4.8, 7.2, 6.81764705882353)","(3.3, 3.95, 3.7526315789473688)","(12.0, 22.0, 18.666666666666668)","(91.0, 580.0, 345.0)","(4.6, 8.0, 7.066666666666666)","(4.2, 7.0, 5.780952380952381)","(14.0, 46.0, 32.0)"
11-01-2023 13:33:36.274810,"(5.5, 8.6, 6.79047619047619)","(4.8, 7.2, 6.81764705882353)","(3.3, 3.95, 3.7526315789473688)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 8.0, 7.066666666666666)","(4.2, 7.0, 5.780952380952381)","(14.0, 44.0, 33.0)"
11-01-2023 13:33:37.443745,"(5.5, 8.6, 6.79047619047619)","(4.8, 7.2, 6.81764705882353)","(3.3, 3.95, 3.7526315789473688)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 8.0, 7.066666666666666)","(4.2, 7.0, 5.780952380952381)","(14.0, 42.0, 33.0)"
11-01-2023 13:33:38.518750,"(5.5, 8.6, 6.79047619047619)","(4.8, 7.2, 6.81764705882353)","(3.3, 3.95, 3.7526315789473688)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 8.0, 7.066666666666666)","(4.2, 7.0, 5.780952380952381)","(14.0, 42.0, 33.0)"
11-01-2023 13:33:39.566977,"(5.5, 8.6, 6.79047619047619)","(4.8, 7.2, 6.81764705882353)","(3.3, 3.95, 3.7526315789473688)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 8.0, 7.066666666666666)","(4.2, 7.0, 5.780952380952381)","(14.0, 42.0, 33.0)"
11-01-2023 13:33:40.643301,"(5.5, 8.6, 6.79047619047619)","(4.8, 7.2, 6.81764705882353)","(3.3, 3.95, 3.7526315789473688)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 8.0, 7.066666666666666)","(4.2, 7.0, 5.780952380952381)","(14.0, 42.0, 36.0)"
11-01-2023 13:33:41.726170,"(5.5, 8.6, 6.79047619047619)","(4.8, 7.2, 6.4941176470588236)","(3.3, 3.9, 3.675)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 8.0, 7.0)","(4.2, 7.0, 5.780952380952381)","(14.0, 42.0, 36.0)"
11-01-2023 13:33:42.783278,"(5.5, 8.6, 6.79047619047619)","(4.8, 7.2, 6.7555555555555555)","(3.3, 3.9, 3.7734375)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 8.0, 7.0)","(4.2, 7.0, 5.780952380952381)","(14.0, 42.0, 36.0)"
11-01-2023 13:33:43.831190,"(5.5, 8.0, 6.8999999999999995)","(4.8, 7.2, 6.6375)","(3.3, 3.85, 3.75)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 7.8, 6.952941176470588)","(4.2, 7.0, 5.780952380952381)","(14.0, 42.0, 36.0)"
11-01-2023 13:33:44.858673,"(5.5, 8.0, 6.8999999999999995)","(4.8, 7.2, 6.6375)","(3.3, 3.85, 3.71875)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 7.8, 6.952941176470588)","(4.2, 7.0, 5.780952380952381)","(14.0, 42.0, 28.5)"
11-01-2023 13:33:45.886120,"(5.5, 8.0, 6.8999999999999995)","(4.8, 7.2, 6.6375)","(3.3, 3.85, 3.71875)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 7.8, 6.952941176470588)","(4.2, 7.0, 5.780952380952381)","(14.0, 42.0, 32.0)"
11-01-2023 13:33:46.921238,"(5.5, 8.0, 6.8999999999999995)","(4.8, 7.2, 6.6375)","(3.3, 3.85, 3.71875)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 7.8, 6.952941176470588)","(4.2, 7.0, 5.892307692307693)","(14.0, 40.0, 30.4)"
11-01-2023 13:33:47.906889,"(5.5, 8.0, 6.8999999999999995)","(4.8, 7.2, 6.6375)","(3.3, 3.85, 3.71875)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 7.8, 6.952941176470588)","(4.2, 7.0, 5.892307692307693)","(14.0, 40.0, 30.4)"
11-01-2023 13:33:48.900105,"(5.5, 8.0, 6.8999999999999995)","(4.8, 7.2, 6.6375)","(3.3, 3.85, 3.71875)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 7.8, 6.952941176470588)","(4.2, 7.0, 5.892307692307693)","(14.0, 40.0, 30.4)"
11-01-2023 13:33:49.934523,"(5.5, 8.0, 6.8999999999999995)","(4.8, 7.2, 6.6375)","(3.3, 3.85, 3.71875)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 7.8, 6.952941176470588)","(4.2, 7.0, 5.892307692307693)","(14.0, 40.0, 30.4)"
11-01-2023 13:33:51.075441,"(5.5, 8.0, 6.8999999999999995)","(4.8, 7.2, 6.6375)","(3.3, 3.85, 3.71875)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 7.8, 6.952941176470588)","(4.2, 7.0, 5.892307692307693)","(14.0, 40.0, 27.2)"
11-01-2023 13:33:52.091414,"(5.5, 8.0, 6.8545454545454545)","(4.8, 7.2, 6.6375)","(3.3, 3.85, 3.8200000000000003)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 7.8, 6.952941176470588)","(4.2, 7.0, 5.892307692307693)","(14.0, 40.0, 27.2)"
11-01-2023 13:33:53.104401,"(5.5, 8.0, 6.8545454545454545)","(4.8, 7.2, 6.6375)","(3.3, 3.85, 3.8200000000000003)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 7.8, 6.952941176470588)","(4.2, 7.0, 5.892307692307693)","(14.0, 40.0, 27.2)"
11-01-2023 13:33:54.117696,"(5.5, 8.0, 6.8545454545454545)","(4.8, 7.2, 6.6375)","(3.3, 3.85, 3.8200000000000003)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 7.8, 6.952941176470588)","(4.2, 7.0, 5.892307692307693)","(14.0, 40.0, 27.2)"
11-01-2023 13:33:55.147920,"(5.5, 8.0, 6.8545454545454545)","(4.8, 7.2, 6.6375)","(3.3, 3.85, 3.8200000000000003)","(12.0, 22.0, 15.636363636363637)","(91.0, 580.0, 345.0)","(4.6, 7.8, 6.952941176470588)","(4.2, 7.0, 5.892307692307693)","(14.0, 40.0, 27.2)"
