,Chips In,Guru Bart,Bank Heist,Velocity Kayla,Zip Stream,Erskin Boy,Tokyo Chief,Ring Me
11-01-2023 20:28:53.892414,"(4.0, 6.2, 6.050000000000001)","(12.0, 15.5, 13.884615384615385)","(4.2, 10.5, 9.975000000000001)","(12.0, 17.5, 15.25)","(4.8, 6.2, 5.975)","(91.0, 750.0, 480.0)","(71.0, 150.0, 115.0)","(2.4, 2.46, 2.435)"
11-01-2023 20:28:55.110388,"(4.0, 6.2, 6.050000000000001)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.975000000000001)","(12.0, 17.5, 15.25)","(4.8, 6.2, 5.975)","(91.0, 750.0, 480.0)","(71.0, 150.0, 115.0)","(2.4, 2.46, 2.435)"
11-01-2023 20:28:56.295179,"(4.0, 6.2, 6.050000000000001)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.975000000000001)","(12.0, 17.5, 15.25)","(4.8, 6.2, 5.666666666666667)","(91.0, 750.0, 480.0)","(71.0, 150.0, 115.0)","(2.4, 2.46, 2.4466666666666668)"
11-01-2023 20:28:57.490642,"(4.0, 6.2, 6.050000000000001)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.975000000000001)","(12.0, 17.5, 15.25)","(4.8, 6.2, 5.872727272727273)","(91.0, 750.0, 480.0)","(71.0, 150.0, 115.0)","(2.4, 2.48, 2.4425)"
11-01-2023 20:28:58.681352,"(4.0, 6.2, 6.050000000000001)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.975000000000001)","(12.0, 17.5, 15.25)","(4.8, 6.2, 5.872727272727273)","(91.0, 750.0, 480.0)","(71.0, 150.0, 115.0)","(2.4, 2.48, 2.4425)"
11-01-2023 20:28:59.917650,"(4.0, 6.2, 6.050000000000001)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.975000000000001)","(12.0, 17.5, 15.25)","(4.8, 6.2, 5.872727272727273)","(91.0, 750.0, 480.0)","(71.0, 150.0, 115.0)","(2.4, 2.48, 2.4425)"
11-01-2023 20:29:01.151667,"(4.0, 6.2, 6.050000000000001)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.975000000000001)","(12.0, 17.5, 15.25)","(4.8, 6.2, 5.872727272727273)","(91.0, 750.0, 480.0)","(71.0, 150.0, 115.0)","(2.4, 2.48, 2.4379999999999997)"
11-01-2023 20:29:02.444044,"(4.0, 6.2, 6.050000000000001)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.975000000000001)","(12.0, 17.5, 15.25)","(4.8, 6.2, 5.872727272727273)","(91.0, 750.0, 480.0)","(71.0, 150.0, 115.0)","(2.4, 2.48, 2.4379999999999997)"
11-01-2023 20:29:03.565254,"(4.0, 6.2, 6.015789473684211)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.975000000000001)","(12.0, 17.5, 15.25)","(4.8, 6.2, 5.872727272727273)","(91.0, 750.0, 480.0)","(71.0, 150.0, 115.0)","(2.4, 2.48, 2.435)"
11-01-2023 20:29:04.761446,"(4.0, 6.2, 6.050000000000001)","(12.0, 15.5, 13.605263157894736)","(4.2, 10.5, 9.975000000000001)","(12.0, 17.5, 16.857142857142858)","(4.8, 6.2, 5.872727272727273)","(91.0, 750.0, 480.0)","(71.0, 150.0, 115.0)","(2.4, 2.46, 2.435)"
11-01-2023 20:29:05.932997,"(4.0, 6.2, 6.050000000000001)","(12.0, 15.5, 13.605263157894736)","(4.2, 10.5, 9.975000000000001)","(12.0, 17.5, 15.5)","(4.8, 6.2, 5.872727272727273)","(91.0, 750.0, 480.0)","(71.0, 150.0, 115.0)","(2.4, 2.44, 2.435)"
11-01-2023 20:29:06.997787,"(4.0, 6.2, 6.050000000000001)","(12.0, 15.5, 13.605263157894736)","(4.2, 10.5, 9.975000000000001)","(12.0, 17.5, 15.5)","(4.8, 6.2, 5.872727272727273)","(91.0, 750.0, 480.0)","(71.0, 150.0, 115.0)","(2.4, 2.44, 2.435)"
11-01-2023 20:29:08.037913,"(4.0, 6.2, 6.050000000000001)","(12.0, 15.5, 13.605263157894736)","(4.2, 10.5, 9.975000000000001)","(12.0, 17.5, 15.653846153846153)","(4.8, 6.2, 5.872727272727273)","(91.0, 750.0, 480.0)","(71.0, 150.0, 115.0)","(2.4, 2.44, 2.4392156862745096)"
11-01-2023 20:29:09.001475,"(4.0, 6.2, 6.050000000000001)","(12.0, 15.5, 13.605263157894736)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 15.653846153846153)","(4.8, 6.2, 5.872727272727273)","(91.0, 750.0, 480.0)","(71.0, 150.0, 115.0)","(2.4, 2.44, 2.4392156862745096)"
11-01-2023 20:29:10.015359,"(4.0, 6.2, 5.699999999999999)","(12.0, 15.5, 13.605263157894736)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 15.833333333333332)","(4.8, 6.2, 5.9)","(91.0, 750.0, 480.0)","(71.0, 150.0, 115.0)","(2.4, 2.44, 2.497826086956522)"
11-01-2023 20:29:11.083051,"(4.0, 6.2, 6.0)","(12.0, 15.5, 13.605263157894736)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.717391304347826)","(4.8, 6.2, 5.85)","(91.0, 750.0, 480.0)","(71.0, 150.0, 115.0)","(2.4, 2.5, 2.4901960784313726)"
11-01-2023 20:29:12.459044,"(4.0, 6.2, 6.0)","(12.0, 15.5, 13.605263157894736)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.717391304347826)","(4.8, 6.0, 5.85)","(91.0, 750.0, 480.0)","(71.0, 150.0, 115.0)","(2.4, 2.5, 2.4901960784313726)"
11-01-2023 20:29:13.576224,"(4.0, 6.2, 6.0)","(12.0, 15.5, 13.605263157894736)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.717391304347826)","(4.8, 6.0, 5.8)","(101.0, 750.0, 480.0)","(81.0, 150.0, 122.0)","(2.4, 2.5, 2.4901960784313726)"
11-01-2023 20:29:14.707907,"(4.0, 6.2, 6.0)","(12.0, 15.5, 13.605263157894736)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.717391304347826)","(4.8, 6.0, 5.8)","(101.0, 750.0, 480.0)","(81.0, 150.0, 122.0)","(2.4, 2.5, 2.4901960784313726)"
11-01-2023 20:29:15.902597,"(4.0, 6.2, 6.0)","(12.0, 15.5, 13.934782608695652)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.717391304347826)","(4.8, 6.0, 5.8)","(101.0, 750.0, 480.0)","(81.0, 150.0, 122.0)","(2.4, 2.5, 2.497872340425532)"
11-01-2023 20:29:16.912520,"(4.0, 6.2, 5.699999999999999)","(12.0, 15.5, 13.934782608695652)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.717391304347826)","(4.8, 6.0, 5.8)","(101.0, 750.0, 480.0)","(81.0, 150.0, 122.0)","(2.4, 2.5, 2.497872340425532)"
11-01-2023 20:29:17.911748,"(4.0, 6.2, 5.927272727272727)","(12.0, 15.5, 13.934782608695652)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.717391304347826)","(4.8, 6.0, 5.933333333333334)","(101.0, 750.0, 480.0)","(81.0, 150.0, 122.0)","(2.4, 2.5, 2.497872340425532)"
11-01-2023 20:29:18.952188,"(4.0, 6.2, 5.927272727272727)","(12.0, 15.5, 13.934782608695652)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.717391304347826)","(4.8, 6.0, 5.75)","(101.0, 750.0, 480.0)","(81.0, 150.0, 122.0)","(2.4, 2.5, 2.497872340425532)"
11-01-2023 20:29:20.052865,"(4.0, 6.2, 5.9)","(12.0, 15.5, 14.0)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.717391304347826)","(4.8, 6.0, 5.583333333333333)","(101.0, 750.0, 480.0)","(81.0, 150.0, 122.0)","(2.4, 2.5, 2.497872340425532)"
11-01-2023 20:29:21.275788,"(4.0, 6.2, 5.9)","(12.0, 15.5, 14.0)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.717391304347826)","(4.8, 6.0, 5.642857142857143)","(101.0, 750.0, 480.0)","(81.0, 150.0, 122.0)","(2.4, 2.5, 2.455)"
11-01-2023 20:29:22.390969,"(4.0, 6.2, 5.9)","(12.0, 15.5, 13.921052631578947)","(4.2, 10.5, 9.877777777777778)","(12.0, 17.5, 14.717391304347826)","(4.8, 6.0, 5.918181818181818)","(101.0, 750.0, 480.0)","(81.0, 150.0, 122.0)","(2.4, 2.46, 2.455)"
11-01-2023 20:29:23.501739,"(4.0, 6.2, 5.9)","(12.0, 15.5, 13.921052631578947)","(4.2, 10.5, 9.877777777777778)","(12.0, 17.5, 14.717391304347826)","(4.8, 6.0, 5.918181818181818)","(101.0, 750.0, 480.0)","(81.0, 150.0, 122.0)","(2.4, 2.46, 2.455)"
11-01-2023 20:29:24.649775,"(4.0, 6.2, 5.95)","(12.0, 15.5, 13.921052631578947)","(4.2, 10.5, 9.853846153846154)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.0, 5.966666666666667)","(101.0, 750.0, 480.0)","(81.0, 150.0, 122.0)","(2.4, 2.46, 2.455)"
11-01-2023 20:29:25.794883,"(4.0, 6.2, 5.95)","(12.0, 15.5, 13.921052631578947)","(4.2, 10.5, 9.853846153846154)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.0, 5.966666666666667)","(101.0, 750.0, 480.0)","(81.0, 150.0, 122.0)","(2.4, 2.46, 2.455)"
11-01-2023 20:29:26.985696,"(4.0, 6.2, 5.95)","(12.0, 15.5, 13.921052631578947)","(4.2, 10.5, 9.853846153846154)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.0, 6.133333333333334)","(101.0, 750.0, 480.0)","(81.0, 150.0, 122.0)","(2.4, 2.46, 2.455)"
11-01-2023 20:29:28.534912,"(4.0, 6.2, 5.95)","(12.0, 15.5, 13.921052631578947)","(4.2, 10.5, 9.853846153846154)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 6.0)","(101.0, 750.0, 480.0)","(81.0, 150.0, 122.0)","(2.4, 2.46, 2.4316666666666666)"
11-01-2023 20:29:30.000263,"(4.0, 6.2, 5.95)","(12.0, 15.5, 13.921052631578947)","(4.2, 10.5, 9.853846153846154)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 6.0)","(101.0, 750.0, 480.0)","(81.0, 130.0, 125.0)","(2.4, 2.44, 2.4299999999999997)"
11-01-2023 20:29:31.063030,"(4.0, 6.2, 5.95)","(12.0, 15.5, 13.921052631578947)","(4.2, 10.5, 9.853846153846154)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 6.0)","(101.0, 750.0, 470.0)","(81.0, 130.0, 125.0)","(2.4, 2.44, 2.4299999999999997)"
11-01-2023 20:29:32.398645,"(4.0, 6.2, 5.95)","(12.0, 15.5, 13.921052631578947)","(4.2, 10.5, 9.877777777777778)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 5.95)","(101.0, 990.0, 470.0)","(81.0, 130.0, 125.0)","(2.4, 2.44, 2.4299999999999997)"
11-01-2023 20:29:33.649994,"(4.0, 6.2, 5.95)","(12.0, 15.5, 13.921052631578947)","(4.2, 10.5, 9.853846153846154)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 5.95)","(101.0, 990.0, 470.0)","(81.0, 130.0, 120.9090909090909)","(2.4, 2.44, 2.393333333333333)"
11-01-2023 20:29:34.754271,"(4.0, 6.2, 5.95)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.877777777777778)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 5.95)","(101.0, 990.0, 520.0)","(81.0, 130.0, 120.9090909090909)","(2.4, 2.46, 2.41)"
11-01-2023 20:29:36.018858,"(4.0, 6.2, 5.991666666666667)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.877777777777778)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 5.95)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.9090909090909)","(2.4, 2.46, 2.41)"
11-01-2023 20:29:37.315738,"(4.0, 6.2, 6.04375)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.877777777777778)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 5.95)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.9090909090909)","(2.4, 2.46, 2.41)"
11-01-2023 20:29:38.613211,"(4.0, 6.2, 6.04375)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.877777777777778)","(12.0, 17.5, 14.717391304347826)","(4.8, 6.2, 6.0)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.9090909090909)","(2.4, 2.46, 2.41)"
11-01-2023 20:29:39.906954,"(4.0, 6.2, 6.0)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.853846153846154)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 6.0)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.9090909090909)","(2.4, 2.46, 2.4503846153846154)"
11-01-2023 20:29:41.118762,"(4.0, 6.2, 6.0)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.853846153846154)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 6.0)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.9090909090909)","(2.4, 2.46, 2.4139999999999997)"
11-01-2023 20:29:42.289717,"(4.0, 6.2, 6.0)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.877777777777778)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 6.133333333333334)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.9090909090909)","(2.4, 2.42, 2.4139999999999997)"
11-01-2023 20:29:43.437908,"(4.0, 6.2, 6.0)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.877777777777778)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 6.133333333333334)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.9090909090909)","(2.4, 2.42, 2.391764705882353)"
11-01-2023 20:29:44.651769,"(4.0, 6.2, 6.0)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.877777777777778)","(12.0, 17.5, 14.717391304347826)","(4.8, 6.2, 6.133333333333334)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.9090909090909)","(2.4, 2.42, 2.391764705882353)"
11-01-2023 20:29:45.873049,"(4.0, 6.2, 6.080952380952381)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 6.15)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.9090909090909)","(2.4, 2.42, 2.391764705882353)"
11-01-2023 20:29:47.172659,"(4.0, 6.2, 6.144444444444445)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 6.15)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.9090909090909)","(2.4, 2.42, 2.4872727272727273)"
11-01-2023 20:29:48.439288,"(4.0, 6.2, 6.080952380952381)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 6.15)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.0)","(2.4, 2.5, 2.4)"
11-01-2023 20:29:49.630066,"(4.0, 6.2, 6.080952380952381)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.717391304347826)","(4.8, 6.2, 6.15)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.0)","(2.4, 2.42, 2.4)"
11-01-2023 20:29:50.811499,"(4.0, 6.2, 6.080952380952381)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 6.15)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.9090909090909)","(2.4, 2.42, 2.4)"
11-01-2023 20:29:52.065069,"(4.0, 6.2, 6.080952380952381)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 6.0600000000000005)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.0)","(2.4, 2.42, 2.4)"
11-01-2023 20:29:53.163521,"(4.0, 6.4, 6.108333333333333)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 6.15)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.0)","(2.4, 2.42, 2.4)"
11-01-2023 20:29:54.333173,"(4.0, 6.4, 6.166666666666667)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 6.15)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.0)","(2.4, 2.42, 2.4872727272727273)"
11-01-2023 20:29:55.505228,"(4.0, 6.4, 6.166666666666667)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.537037037037036)","(4.8, 6.2, 6.15)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.0)","(2.4, 2.5, 2.4266666666666667)"
11-01-2023 20:29:56.707239,"(4.0, 6.4, 6.127777777777778)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.021739130434783)","(4.8, 6.2, 6.15)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.0)","(2.4, 2.48, 2.4509090909090907)"
11-01-2023 20:29:57.889902,"(4.0, 6.4, 6.283333333333333)","(12.0, 15.5, 13.5)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.021739130434783)","(4.8, 6.2, 6.15)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.0)","(2.4, 2.46, 2.3828571428571426)"
11-01-2023 20:29:59.114914,"(4.0, 6.4, 6.311111111111112)","(12.0, 15.5, 13.7)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.166666666666666)","(4.8, 6.2, 6.114285714285714)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.0)","(2.4, 2.46, 2.3421052631578947)"
11-01-2023 20:30:00.227105,"(4.0, 6.4, 6.311111111111112)","(12.0, 15.5, 13.863636363636363)","(4.2, 10.5, 9.887500000000001)","(12.0, 17.5, 14.166666666666666)","(4.8, 6.2, 6.114285714285714)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.0)","(2.4, 2.46, 2.377037037037037)"
11-01-2023 20:30:01.440306,"(4.0, 6.4, 6.311111111111112)","(12.0, 15.5, 13.7)","(4.2, 10.5, 9.858333333333334)","(12.0, 17.5, 14.166666666666666)","(4.8, 6.2, 5.95)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.0)","(2.4, 2.46, 2.3722222222222222)"
11-01-2023 20:30:02.669632,"(4.0, 6.4, 6.311111111111112)","(12.0, 15.5, 13.934782608695652)","(4.2, 10.5, 10.117647058823529)","(12.0, 17.5, 14.369565217391305)","(4.8, 6.2, 5.885714285714285)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.0)","(2.4, 2.4, 2.376190476190476)"
11-01-2023 20:30:03.923425,"(4.0, 6.6, 5.9)","(12.0, 15.5, 14.5)","(4.2, 10.5, 10.117647058823529)","(12.0, 17.5, 14.166666666666666)","(4.8, 6.4, 6.133333333333334)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.0)","(2.4, 2.4, 2.3974358974358974)"
11-01-2023 20:30:05.188475,"(4.0, 6.2, 5.9)","(12.0, 15.5, 14.25)","(4.2, 10.5, 10.117647058823529)","(12.0, 17.5, 14.166666666666666)","(4.8, 6.4, 6.04)","(101.0, 830.0, 520.0)","(81.0, 130.0, 120.0)","(2.4, 2.4, 2.390049751243781)"
11-01-2023 20:30:06.459997,"(4.0, 6.2, 5.9)","(12.0, 15.5, 14.25)","(4.2, 10.5, 10.117647058823529)","(12.0, 17.5, 14.166666666666666)","(4.8, 6.4, 6.078571428571429)","(101.0, 830.0, 520.0)","(81.0, 130.0, 110.0)","(2.4, 2.4, 2.390049751243781)"
11-01-2023 20:30:07.704147,"(4.0, 6.2, 5.9)","(12.0, 15.5, 14.1875)","(4.2, 10.5, 10.117647058823529)","(12.0, 17.5, 14.369565217391305)","(4.8, 6.4, 6.05625)","(101.0, 830.0, 470.0)","(81.0, 120.0, 105.0)","(2.4, 2.4, 2.390049751243781)"
11-01-2023 20:30:08.936018,"(4.0, 6.2, 5.966666666666667)","(12.0, 15.5, 14.058823529411764)","(4.2, 10.5, 9.606250000000001)","(12.0, 17.5, 14.166666666666666)","(4.8, 6.4, 6.05625)","(101.0, 730.0, 470.0)","(81.0, 120.0, 109.5)","(2.4, 2.4, 2.390049751243781)"
11-01-2023 20:30:10.140312,"(4.0, 6.2, 6.0055555555555555)","(12.0, 15.0, 14.058823529411764)","(4.2, 10.5, 9.606250000000001)","(12.0, 17.5, 14.166666666666666)","(4.8, 6.4, 6.2125)","(101.0, 730.0, 470.0)","(81.0, 120.0, 109.5)","(2.4, 2.4, 2.3899497487437187)"
11-01-2023 20:30:11.271658,"(4.0, 6.2, 6.1230769230769235)","(12.0, 15.0, 13.88888888888889)","(4.2, 10.5, 9.785)","(12.0, 17.5, 14.369565217391305)","(4.8, 6.4, 6.0875)","(101.0, 730.0, 470.0)","(81.0, 120.0, 109.5)","(2.4, 2.4, 2.3899497487437187)"
11-01-2023 20:30:12.480843,"(4.0, 6.2, 6.025)","(12.0, 15.0, 14.090909090909092)","(4.2, 10.5, 9.5)","(12.0, 17.5, 14.369565217391305)","(4.8, 6.2, 6.0875)","(101.0, 730.0, 470.0)","(81.0, 120.0, 109.5)","(2.4, 2.4, 2.3899497487437187)"
11-01-2023 20:30:13.577552,"(4.0, 6.6, 6.28)","(12.0, 15.0, 14.1)","(4.2, 10.0, 9.090909090909092)","(12.0, 17.5, 14.369565217391305)","(4.8, 6.2, 6.0125)","(101.0, 730.0, 470.0)","(81.0, 120.0, 109.5)","(2.4, 2.4, 2.3896907216494845)"
11-01-2023 20:30:14.792542,"(4.0, 6.6, 6.234782608695652)","(12.0, 15.0, 14.066666666666666)","(4.2, 10.0, 9.714285714285715)","(12.0, 17.5, 14.369565217391305)","(4.8, 6.2, 5.85625)","(101.0, 730.0, 470.0)","(81.0, 120.0, 109.5)","(2.4, 2.4, 2.3896373056994817)"
11-01-2023 20:30:16.016061,"(4.0, 6.6, 6.234782608695652)","(12.0, 15.0, 14.066666666666666)","(4.2, 9.8, 9.6)","(12.0, 17.5, 14.369565217391305)","(4.8, 6.2, 5.85625)","(91.0, 730.0, 470.0)","(81.0, 120.0, 109.5)","(2.4, 2.4, 2.3773584905660377)"
11-01-2023 20:30:17.265882,"(4.0, 6.6, 6.185185185185185)","(12.0, 15.0, 13.6)","(4.2, 10.0, 9.636363636363637)","(12.0, 17.5, 14.369565217391305)","(4.8, 6.2, 6.057142857142857)","(91.0, 730.0, 470.0)","(81.0, 120.0, 112.22222222222223)","(2.4, 2.4, 2.3773584905660377)"
11-01-2023 20:30:18.601971,"(4.0, 6.6, 5.977777777777778)","(12.0, 15.0, 13.6)","(4.2, 10.0, 9.28)","(12.0, 17.5, 14.369565217391305)","(4.8, 6.2, 6.0181818181818185)","(91.0, 730.0, 470.0)","(81.0, 120.0, 109.5)","(2.4, 2.4, 2.3773584905660377)"
11-01-2023 20:30:20.340530,"(4.0, 6.4, 6.258823529411765)","(12.0, 15.0, 14.066666666666666)","(4.2, 10.0, 9.626666666666667)","(12.0, 17.5, 14.369565217391305)","(4.8, 6.4, 5.771428571428571)","(91.0, 730.0, 470.0)","(81.0, 120.0, 109.5)","(2.4, 2.4, 2.3773584905660377)"
11-01-2023 20:30:21.717885,"(4.0, 6.4, 6.258823529411765)","(12.0, 15.0, 14.0625)","(4.2, 10.0, 9.253333333333332)","(12.0, 17.5, 14.369565217391305)","(4.8, 6.4, 5.9875)","(91.0, 730.0, 470.0)","(81.0, 120.0, 102.5)","(2.4, 2.4, 2.355348837209302)"
11-01-2023 20:30:22.931743,"(4.0, 6.4, 6.24)","(12.0, 15.0, 14.0625)","(4.2, 10.0, 9.253333333333332)","(12.0, 17.5, 14.369565217391305)","(4.8, 6.4, 5.9875)","(91.0, 730.0, 520.0)","(81.0, 110.0, 102.5)","(2.4, 2.36, 2.354285714285714)"
11-01-2023 20:30:24.174036,"(4.0, 6.4, 6.362500000000001)","(12.0, 14.0, 12.833333333333334)","(4.2, 9.8, 9.237499999999999)","(12.0, 17.5, 15.289473684210526)","(4.8, 6.4, 6.300000000000001)","(91.0, 830.0, 520.0)","(81.0, 110.0, 102.5)","(2.4, 2.36, 2.353548387096774)"
11-01-2023 20:30:25.445762,"(4.0, 6.4, 6.362500000000001)","(12.0, 14.0, 12.833333333333334)","(4.2, 9.8, 9.237499999999999)","(12.0, 17.5, 15.289473684210526)","(4.8, 6.4, 6.005714285714285)","(91.0, 830.0, 520.0)","(81.0, 110.0, 102.5)","(2.4, 2.36, 2.353548387096774)"
11-01-2023 20:30:26.620228,"(4.0, 6.8, 6.552941176470588)","(12.0, 14.0, 13.34375)","(4.2, 9.8, 9.237499999999999)","(12.0, 17.5, 15.289473684210526)","(4.8, 6.2, 5.925000000000001)","(91.0, 830.0, 520.0)","(81.0, 110.0, 102.5)","(2.4, 2.36, 2.353548387096774)"
11-01-2023 20:30:27.750589,"(4.0, 6.8, 6.661538461538462)","(12.0, 14.0, 13.34375)","(4.2, 9.8, 9.23157894736842)","(12.0, 17.5, 14.875)","(4.8, 6.2, 5.972413793103448)","(91.0, 830.0, 520.0)","(81.0, 110.0, 102.5)","(2.4, 2.36, 2.353548387096774)"
11-01-2023 20:30:28.876980,"(4.0, 6.8, 6.661538461538462)","(12.0, 14.0, 13.538461538461538)","(4.2, 9.8, 9.237499999999999)","(12.0, 17.5, 16.785714285714285)","(4.8, 6.2, 5.972413793103448)","(91.0, 830.0, 520.0)","(81.0, 110.0, 102.5)","(2.4, 2.36, 2.353548387096774)"
11-01-2023 20:30:30.086195,"(4.0, 6.8, 6.65)","(12.0, 14.0, 13.2)","(4.2, 9.8, 9.425)","(12.0, 17.0, 16.785714285714285)","(4.8, 6.2, 5.972413793103448)","(91.0, 830.0, 520.0)","(81.0, 110.0, 102.5)","(2.4, 2.36, 2.353548387096774)"
11-01-2023 20:30:31.338262,"(4.0, 6.8, 6.733333333333333)","(12.0, 14.0, 13.066666666666666)","(4.2, 9.8, 9.425)","(12.0, 17.0, 16.785714285714285)","(4.8, 6.2, 5.972413793103448)","(91.0, 830.0, 520.0)","(81.0, 110.0, 102.5)","(2.4, 2.36, 2.353548387096774)"
11-01-2023 20:30:32.563001,"(4.0, 7.2, 6.775)","(12.0, 14.0, 13.066666666666666)","(4.2, 9.8, 9.100000000000001)","(12.0, 17.0, 16.785714285714285)","(4.8, 6.2, 5.972413793103448)","(91.0, 830.0, 520.0)","(81.0, 110.0, 102.5)","(2.4, 2.36, 2.353548387096774)"
11-01-2023 20:30:33.910294,"(4.0, 7.2, 6.663157894736842)","(12.0, 14.0, 13.066666666666666)","(4.2, 9.4, 8.742857142857142)","(12.0, 17.0, 16.785714285714285)","(4.8, 6.2, 5.925000000000001)","(91.0, 830.0, 520.0)","(81.0, 110.0, 104.44444444444444)","(2.4, 2.36, 2.353548387096774)"
11-01-2023 20:30:35.142839,"(4.0, 7.2, 6.663157894736842)","(12.0, 14.0, 13.066666666666666)","(4.2, 9.2, 8.742857142857142)","(12.0, 17.0, 16.785714285714285)","(4.8, 6.2, 5.931578947368421)","(91.0, 830.0, 525.0)","(81.0, 110.0, 104.44444444444444)","(2.4, 2.36, 2.3634482758620687)"
