,Poppy Bluey,Tralee Revenge,Johns Call,Telford,Willina Girl,Mulberry Man
04-01-2023 14:42:42.364920,"(11.0, 18.5, 18.1875)","(1.4, 1.56, 1.5448275862068965)","(10.0, 13.5, 13.23913043478261)","(4.8, 6.4, 6.32)","(31.0, 80.0, 68.33333333333334)","(17.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:43.348657,"(11.0, 18.5, 17.666666666666668)","(1.4, 1.56, 1.5518518518518518)","(10.0, 13.5, 13.26923076923077)","(4.8, 6.4, 6.388571428571429)","(31.0, 80.0, 68.33333333333334)","(17.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:44.319651,"(11.0, 18.5, 17.607142857142858)","(1.4, 1.56, 1.5518518518518518)","(10.0, 13.5, 13.222222222222221)","(4.8, 6.4, 6.377142857142857)","(31.0, 80.0, 62.5)","(17.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:45.312170,"(11.0, 18.5, 18.045454545454547)","(1.4, 1.56, 1.5473684210526317)","(10.0, 13.5, 13.222222222222221)","(4.8, 6.4, 6.377142857142857)","(31.0, 80.0, 62.5)","(17.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:46.425538,"(11.0, 18.5, 17.11111111111111)","(1.4, 1.56, 1.5473684210526317)","(10.0, 13.5, 13.23913043478261)","(4.8, 6.2, 6.173684210526316)","(31.0, 80.0, 58.36363636363636)","(17.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:47.359492,"(11.0, 18.5, 18.166666666666668)","(1.4, 1.56, 1.5482352941176472)","(10.0, 13.5, 13.23913043478261)","(4.8, 6.2, 6.173684210526316)","(31.0, 80.0, 58.36363636363636)","(17.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:48.382825,"(11.0, 18.5, 17.666666666666668)","(1.4, 1.54, 1.5357894736842106)","(10.0, 13.5, 12.7)","(4.8, 6.2, 6.173684210526316)","(31.0, 80.0, 63.4)","(17.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:49.435602,"(11.0, 18.5, 17.607142857142858)","(1.4, 1.54, 1.5328)","(10.0, 14.0, 13.8125)","(4.8, 6.2, 6.173684210526316)","(31.0, 75.0, 57.6)","(17.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:50.430913,"(11.0, 18.5, 17.666666666666668)","(1.4, 1.54, 1.5305)","(10.0, 14.0, 13.4375)","(4.8, 6.2, 6.173684210526316)","(31.0, 75.0, 60.5)","(17.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:51.606465,"(11.0, 18.5, 17.805555555555557)","(1.4, 1.54, 1.525)","(10.0, 13.5, 13.45)","(4.8, 6.2, 6.4719999999999995)","(31.0, 75.0, 56.35714285714286)","(17.0, 28.0, 25.23076923076923)"
04-01-2023 14:42:52.601060,"(11.0, 18.5, 16.833333333333332)","(1.4, 1.53, 1.525)","(10.0, 13.5, 13.45)","(4.8, 6.6, 6.557894736842105)","(31.0, 75.0, 61.26315789473684)","(17.0, 28.0, 25.333333333333332)"
04-01-2023 14:42:53.806381,"(11.0, 18.5, 17.842105263157894)","(1.4, 1.53, 1.525)","(10.0, 14.5, 14.666666666666666)","(4.8, 6.6, 6.557894736842105)","(31.0, 75.0, 61.26315789473684)","(17.0, 28.0, 25.333333333333332)"
04-01-2023 14:42:54.850970,"(11.0, 18.5, 17.842105263157894)","(1.4, 1.53, 1.525)","(10.0, 15.0, 14.666666666666666)","(4.8, 6.6, 6.495652173913043)","(31.0, 75.0, 56.35714285714286)","(17.0, 28.0, 25.333333333333332)"
04-01-2023 14:42:55.853676,"(11.0, 18.5, 18.1875)","(1.4, 1.53, 1.5207692307692309)","(10.0, 15.0, 14.88888888888889)","(4.8, 6.6, 6.557894736842105)","(31.0, 75.0, 61.26315789473684)","(17.0, 28.0, 25.333333333333332)"
04-01-2023 14:42:56.778522,"(11.0, 18.5, 18.1875)","(1.4, 1.53, 1.5153061224489797)","(10.0, 15.0, 14.75)","(4.8, 6.6, 6.557894736842105)","(31.0, 75.0, 56.30769230769231)","(17.0, 28.0, 25.333333333333332)"
04-01-2023 14:42:57.698440,"(11.0, 18.5, 17.842105263157894)","(1.4, 1.53, 1.5166666666666666)","(10.0, 15.0, 14.916666666666666)","(4.8, 6.6, 6.557894736842105)","(31.0, 75.0, 56.30769230769231)","(17.0, 28.0, 25.333333333333332)"
04-01-2023 14:42:58.677798,"(11.0, 18.5, 18.1875)","(1.4, 1.53, 1.5166666666666666)","(10.0, 15.5, 14.916666666666666)","(4.8, 6.6, 6.557894736842105)","(31.0, 75.0, 56.30769230769231)","(17.0, 28.0, 25.333333333333332)"
04-01-2023 14:42:59.650884,"(11.0, 18.5, 17.842105263157894)","(1.4, 1.53, 1.5207692307692309)","(10.0, 15.5, 14.916666666666666)","(4.8, 6.4, 6.322222222222223)","(31.0, 75.0, 56.30769230769231)","(17.0, 28.0, 25.333333333333332)"
04-01-2023 14:43:00.641002,"(11.0, 18.5, 17.842105263157894)","(1.4, 1.53, 1.5207692307692309)","(10.0, 15.5, 14.5)","(4.8, 6.4, 6.346666666666667)","(31.0, 75.0, 56.30769230769231)","(17.0, 28.0, 25.333333333333332)"
04-01-2023 14:43:01.597554,"(11.0, 18.5, 17.928571428571427)","(1.4, 1.53, 1.5233333333333334)","(10.0, 15.5, 14.5)","(4.8, 6.4, 6.235294117647059)","(31.0, 75.0, 61.5)","(17.0, 28.0, 25.333333333333332)"
04-01-2023 14:43:02.574710,"(11.0, 18.5, 18.1)","(1.4, 1.53, 1.52125)","(10.0, 15.0, 14.875)","(4.8, 6.4, 6.2125)","(31.0, 75.0, 61.5)","(17.0, 28.0, 25.333333333333332)"
04-01-2023 14:43:03.527892,"(11.0, 18.5, 17.75)","(1.4, 1.53, 1.5204651162790699)","(10.0, 15.0, 14.9)","(4.8, 6.4, 6.184615384615385)","(31.0, 75.0, 56.30769230769231)","(17.0, 28.0, 25.405405405405407)"
04-01-2023 14:43:04.494704,"(11.0, 18.5, 18.375)","(1.4, 1.53, 1.5205263157894737)","(10.0, 15.0, 14.9)","(4.8, 6.2, 6.184615384615385)","(31.0, 75.0, 61.5)","(17.0, 28.0, 25.405405405405407)"
04-01-2023 14:43:05.433691,"(11.0, 18.5, 18.0)","(1.4, 1.53, 1.5205263157894737)","(10.0, 15.0, 14.9)","(4.8, 6.2, 6.18)","(31.0, 75.0, 56.30769230769231)","(17.0, 28.0, 25.405405405405407)"
04-01-2023 14:43:06.444899,"(11.0, 18.5, 18.4)","(1.4, 1.53, 1.5202702702702704)","(10.0, 15.0, 14.75)","(4.8, 6.2, 6.141176470588236)","(31.0, 75.0, 61.5)","(17.0, 28.0, 25.405405405405407)"
04-01-2023 14:43:07.761847,"(11.0, 18.5, 18.333333333333332)","(1.4, 1.53, 1.5206250000000001)","(10.0, 15.0, 14.666666666666666)","(4.8, 6.2, 6.1358490566037736)","(31.0, 75.0, 56.30769230769231)","(17.0, 28.0, 25.473684210526315)"
04-01-2023 14:43:08.754942,"(11.0, 19.5, 18.333333333333332)","(1.4, 1.53, 1.5206250000000001)","(10.0, 15.0, 14.666666666666666)","(4.8, 6.2, 6.15)","(31.0, 75.0, 56.30769230769231)","(17.0, 28.0, 25.473684210526315)"
04-01-2023 14:43:09.751766,"(11.0, 19.5, 18.333333333333332)","(1.4, 1.53, 1.5202702702702704)","(10.0, 15.0, 14.666666666666666)","(4.8, 6.2, 6.170370370370371)","(31.0, 75.0, 64.875)","(17.0, 28.0, 25.405405405405407)"
04-01-2023 14:43:10.678120,"(11.0, 19.5, 18.026315789473685)","(1.4, 1.53, 1.5202702702702704)","(10.0, 15.5, 14.911764705882353)","(4.8, 6.2, 6.170370370370371)","(31.0, 75.0, 64.875)","(17.0, 28.0, 25.695652173913043)"
04-01-2023 14:43:11.617996,"(11.0, 19.5, 18.676470588235293)","(1.4, 1.53, 1.5202702702702704)","(10.0, 15.5, 14.617647058823529)","(4.8, 6.2, 6.137142857142857)","(31.0, 75.0, 69.1304347826087)","(17.0, 27.0, 25.695652173913043)"
04-01-2023 14:43:12.543115,"(11.0, 19.5, 18.1)","(1.4, 1.53, 1.5202702702702704)","(10.0, 15.5, 14.617647058823529)","(4.8, 6.2, 6.118518518518519)","(31.0, 75.0, 69.1304347826087)","(17.0, 27.0, 25.695652173913043)"
04-01-2023 14:43:13.472693,"(11.0, 19.5, 18.1)","(1.4, 1.53, 1.5202702702702704)","(10.0, 15.5, 14.818181818181818)","(4.8, 6.2, 6.118518518518519)","(31.0, 75.0, 52.5)","(17.0, 27.0, 25.75)"
04-01-2023 14:43:14.439623,"(11.0, 19.5, 18.625)","(1.4, 1.53, 1.5202702702702704)","(10.0, 15.5, 14.666666666666666)","(4.8, 6.2, 6.121951219512195)","(31.0, 75.0, 54.166666666666664)","(17.0, 27.0, 25.75)"
04-01-2023 14:43:15.347350,"(11.0, 19.5, 18.2)","(1.4, 1.53, 1.5202173913043477)","(10.0, 15.5, 15.065217391304348)","(4.8, 6.2, 6.121951219512195)","(31.0, 75.0, 59.375)","(17.0, 27.0, 25.75)"
04-01-2023 14:43:16.224084,"(11.0, 19.5, 18.82758620689655)","(1.4, 1.53, 1.521)","(10.0, 15.5, 14.964285714285714)","(4.8, 6.2, 6.1063829787234045)","(31.0, 75.0, 62.5)","(17.0, 27.0, 25.75)"
04-01-2023 14:43:17.228991,"(11.0, 19.5, 18.857142857142858)","(1.4, 1.53, 1.5202380952380952)","(10.0, 15.5, 14.964285714285714)","(4.8, 6.2, 6.098039215686274)","(31.0, 75.0, 65.0)","(17.0, 27.0, 25.75)"
04-01-2023 14:43:18.126260,"(11.0, 19.5, 18.857142857142858)","(1.4, 1.53, 1.5202380952380952)","(10.0, 15.5, 14.964285714285714)","(4.8, 6.2, 6.098039215686274)","(31.0, 75.0, 66.42857142857143)","(17.0, 27.0, 25.75)"
04-01-2023 14:43:19.067493,"(11.0, 19.5, 18.8125)","(1.4, 1.53, 1.518918918918919)","(10.0, 15.5, 15.065217391304348)","(4.8, 6.2, 6.108695652173913)","(31.0, 75.0, 59.61538461538461)","(17.0, 27.0, 25.75)"
04-01-2023 14:43:19.950797,"(11.0, 19.5, 18.583333333333332)","(1.4, 1.53, 1.5179518072289158)","(10.0, 15.5, 15.065217391304348)","(4.8, 6.2, 6.108695652173913)","(31.0, 75.0, 59.61538461538461)","(17.0, 27.0, 25.235294117647058)"
04-01-2023 14:43:20.892799,"(11.0, 19.5, 18.583333333333332)","(1.4, 1.53, 1.5180952380952382)","(10.0, 15.5, 14.964285714285714)","(4.8, 6.2, 6.098039215686274)","(31.0, 75.0, 59.61538461538461)","(17.0, 27.0, 25.181818181818183)"
04-01-2023 14:43:21.873177,"(11.0, 19.5, 18.583333333333332)","(1.4, 1.53, 1.5180952380952382)","(10.0, 15.5, 14.964285714285714)","(4.8, 6.2, 6.098039215686274)","(31.0, 75.0, 63.888888888888886)","(17.0, 27.0, 25.181818181818183)"
04-01-2023 14:43:22.899770,"(11.0, 19.5, 19.041666666666668)","(1.4, 1.53, 1.520909090909091)","(10.0, 15.5, 15.14)","(4.8, 6.2, 5.831818181818182)","(31.0, 75.0, 59.61538461538461)","(17.0, 27.0, 25.181818181818183)"
04-01-2023 14:43:24.333447,"(11.0, 19.5, 19.2)","(1.4, 1.53, 1.5230434782608695)","(10.0, 15.5, 15.326086956521738)","(4.8, 6.0, 5.825)","(31.0, 75.0, 59.61538461538461)","(17.0, 27.0, 25.181818181818183)"
04-01-2023 14:43:25.533059,"(11.0, 19.5, 19.285714285714285)","(1.4, 1.53, 1.5201960784313726)","(10.0, 15.5, 15.153846153846153)","(4.8, 5.9, 5.753846153846154)","(31.0, 75.0, 63.888888888888886)","(17.0, 27.0, 25.37837837837838)"
04-01-2023 14:43:26.449335,"(11.0, 20.0, 19.022222222222222)","(1.4, 1.53, 1.5201960784313726)","(10.0, 15.5, 15.153846153846153)","(4.8, 5.9, 5.753846153846154)","(31.0, 75.0, 65.38461538461539)","(17.0, 27.0, 25.37837837837838)"
04-01-2023 14:43:27.590697,"(11.0, 20.0, 19.0)","(1.4, 1.55, 1.5458823529411765)","(10.0, 15.0, 14.961538461538462)","(4.8, 5.8, 5.718518518518518)","(31.0, 70.0, 57.69230769230769)","(17.0, 27.0, 25.333333333333332)"
04-01-2023 14:43:28.669034,"(11.0, 20.0, 19.0)","(1.4, 1.55, 1.5476)","(10.0, 15.0, 14.961538461538462)","(4.8, 5.8, 5.685714285714285)","(31.0, 70.0, 56.666666666666664)","(17.0, 27.0, 25.46153846153846)"
04-01-2023 14:43:29.655056,"(11.0, 19.5, 19.423076923076923)","(1.4, 1.56, 1.5416666666666667)","(10.0, 15.0, 14.961538461538462)","(4.8, 5.8, 5.552631578947368)","(31.0, 70.0, 51.81818181818182)","(17.0, 27.0, 25.70967741935484)"
04-01-2023 14:43:30.510682,"(11.0, 20.0, 18.975609756097562)","(1.4, 1.56, 1.544102564102564)","(10.0, 15.0, 14.961538461538462)","(4.8, 5.7, 5.552631578947368)","(31.0, 70.0, 51.81818181818182)","(17.0, 27.0, 25.70967741935484)"
04-01-2023 14:43:31.471083,"(11.0, 20.0, 18.975609756097562)","(1.4, 1.54, 1.5396868884540118)","(10.0, 15.0, 14.916666666666666)","(4.8, 5.6, 5.59)","(31.0, 70.0, 50.0)","(17.0, 27.0, 26.35483870967742)"
04-01-2023 14:43:32.433586,"(11.0, 20.0, 19.181818181818183)","(1.4, 1.55, 1.5491321499013808)","(10.0, 15.0, 14.954545454545455)","(4.8, 5.6, 5.591891891891892)","(31.0, 70.0, 51.666666666666664)","(17.0, 27.0, 25.823529411764707)"
04-01-2023 14:43:33.383254,"(11.0, 20.0, 19.1)","(1.4, 1.55, 1.5474834437086094)","(10.0, 15.0, 14.9)","(4.8, 5.7, 5.580952380952381)","(31.0, 70.0, 51.666666666666664)","(17.0, 27.0, 26.35483870967742)"
04-01-2023 14:43:34.408969,"(11.0, 20.0, 19.65)","(1.4, 1.55, 1.5413793103448277)","(10.0, 15.0, 14.973684210526315)","(4.8, 5.7, 5.571111111111112)","(31.0, 70.0, 56.666666666666664)","(17.0, 27.0, 26.333333333333332)"
04-01-2023 14:43:35.375561,"(12.0, 20.0, 19.65)","(1.4, 1.55, 1.5416326530612245)","(11.0, 15.0, 14.973684210526315)","(4.8, 5.7, 5.533333333333333)","(31.0, 70.0, 60.588235294117645)","(17.0, 27.0, 26.4375)"
04-01-2023 14:43:36.387287,"(12.0, 20.0, 19.65)","(1.4, 1.57, 1.5524615384615386)","(11.0, 15.0, 14.823529411764707)","(4.8, 5.6, 5.420224719101124)","(31.0, 70.0, 56.666666666666664)","(17.0, 27.0, 26.4375)"
04-01-2023 14:43:37.512357,"(12.0, 20.0, 19.533333333333335)","(1.4, 1.56, 1.5535714285714286)","(11.0, 15.0, 14.958333333333334)","(4.8, 5.6, 5.4279569892473125)","(31.0, 70.0, 58.57142857142857)","(17.0, 27.0, 26.4375)"
04-01-2023 14:43:38.454128,"(12.0, 20.0, 19.533333333333335)","(1.4, 1.56, 1.5535714285714286)","(11.0, 15.0, 14.958333333333334)","(4.8, 5.6, 5.456521739130435)","(31.0, 70.0, 52.22222222222222)","(17.0, 27.0, 26.333333333333332)"
04-01-2023 14:43:39.501015,"(12.0, 20.0, 19.666666666666668)","(1.4, 1.56, 1.5578947368421052)","(11.0, 15.0, 14.958333333333334)","(4.8, 5.5, 5.45)","(31.0, 70.0, 52.4)","(17.0, 27.0, 26.28)"
04-01-2023 14:43:40.628033,"(12.0, 20.0, 19.681818181818183)","(1.4, 1.56, 1.5558024691358026)","(11.0, 15.0, 15.023809523809524)","(4.8, 5.5, 5.366839378238343)","(31.0, 70.0, 58.266666666666666)","(17.0, 27.0, 26.28)"
04-01-2023 14:43:41.690050,"(12.0, 20.0, 19.692307692307693)","(1.4, 1.56, 1.558888888888889)","(11.0, 15.5, 14.875)","(4.8, 5.4, 5.378260869565217)","(31.0, 70.0, 52.4)","(17.0, 27.0, 26.6)"
04-01-2023 14:43:42.922737,"(12.0, 19.5, 19.125)","(1.4, 1.57, 1.55421875)","(11.0, 15.5, 14.911764705882353)","(4.8, 5.5, 5.791666666666667)","(31.0, 70.0, 60.5)","(17.0, 27.0, 27.57142857142857)"
04-01-2023 14:43:44.120171,"(12.0, 19.5, 19.285714285714285)","(1.4, 1.56, 1.5402857142857143)","(11.0, 15.0, 14.821428571428571)","(4.8, 6.0, 5.711111111111111)","(31.0, 65.0, 57.0)","(17.0, 28.0, 28.6)"
04-01-2023 14:43:45.431399,"(12.0, 19.5, 19.3125)","(1.4, 1.56, 1.547037037037037)","(11.0, 15.0, 14.95)","(4.8, 5.8, 5.714285714285714)","(31.0, 65.0, 58.57142857142857)","(17.0, 29.0, 28.6)"
04-01-2023 14:43:46.524292,"(12.0, 18.5, 18.46153846153846)","(1.4, 1.55, 1.5385185185185186)","(11.0, 15.5, 15.318181818181818)","(4.8, 5.8, 5.764705882352941)","(31.0, 65.0, 55.0)","(17.0, 29.0, 22.8)"
04-01-2023 14:43:47.643890,"(12.0, 19.5, 19.166666666666668)","(1.4, 1.56, 1.5568527918781727)","(11.0, 15.5, 15.166666666666666)","(4.8, 5.8, 5.764705882352941)","(31.0, 60.0, 54.166666666666664)","(17.0, 26.0, 24.4)"
04-01-2023 14:43:48.557637,"(12.0, 19.5, 19.404761904761905)","(1.4, 1.55, 1.5416216216216216)","(11.0, 15.5, 15.166666666666666)","(4.8, 5.8, 5.764705882352941)","(31.0, 60.0, 54.166666666666664)","(17.0, 25.0, 23.75)"
04-01-2023 14:43:49.624739,"(12.0, 19.5, 19.0)","(1.4, 1.56, 1.543076923076923)","(11.0, 15.5, 15.366666666666667)","(4.8, 5.8, 5.730434782608695)","(31.0, 60.0, 53.84615384615385)","(17.0, 25.0, 23.857142857142858)"
04-01-2023 14:43:50.619688,"(12.0, 19.5, 19.3)","(1.35, 1.55, 1.543076923076923)","(11.0, 15.5, 15.366666666666667)","(4.8, 5.8, 5.736363636363636)","(31.0, 60.0, 55.294117647058826)","(17.0, 25.0, 22.6)"
04-01-2023 14:43:51.663024,"(12.0, 19.5, 19.342105263157894)","(1.35, 1.55, 1.5416216216216216)","(11.0, 15.5, 15.366666666666667)","(4.8, 5.8, 5.763636363636364)","(31.0, 60.0, 55.294117647058826)","(17.0, 25.0, 22.333333333333332)"
04-01-2023 14:43:52.699919,"(12.0, 19.5, 19.363636363636363)","(1.35, 1.55, 1.548888888888889)","(11.0, 15.5, 15.192307692307692)","(4.8, 5.8, 5.763636363636364)","(31.0, 60.0, 55.294117647058826)","(17.0, 24.0, 23.142857142857142)"
04-01-2023 14:43:53.696815,"(12.0, 19.5, 19.363636363636363)","(1.35, 1.55, 1.54125)","(11.0, 15.5, 15.178571428571429)","(4.8, 5.9, 5.841666666666667)","(31.0, 60.0, 55.55555555555556)","(17.0, 24.0, 23.2)"
04-01-2023 14:43:54.745414,"(12.0, 19.5, 19.342105263157894)","(1.35, 1.55, 1.534888888888889)","(11.0, 15.5, 15.277777777777779)","(4.8, 5.9, 5.605147058823529)","(31.0, 60.0, 57.142857142857146)","(17.0, 24.0, 23.142857142857142)"
04-01-2023 14:43:55.812950,"(12.0, 19.5, 19.333333333333332)","(1.35, 1.55, 1.5471428571428572)","(11.0, 16.0, 15.333333333333334)","(4.8, 5.7, 5.604964539007092)","(31.0, 60.0, 57.333333333333336)","(17.0, 24.0, 22.727272727272727)"
04-01-2023 14:43:56.838542,"(12.0, 19.5, 19.227272727272727)","(1.35, 1.55, 1.5425)","(11.0, 16.0, 15.411764705882353)","(4.8, 5.7, 5.604964539007092)","(31.0, 60.0, 57.142857142857146)","(17.0, 24.0, 23.0)"
04-01-2023 14:43:57.784383,"(12.0, 19.5, 19.166666666666668)","(1.35, 1.55, 1.5423636363636364)","(11.0, 16.0, 15.35483870967742)","(4.8, 5.7, 5.604964539007092)","(31.0, 60.0, 57.142857142857146)","(17.0, 24.0, 22.352272727272727)"
04-01-2023 14:43:58.724203,"(12.0, 19.5, 19.166666666666668)","(1.35, 1.57, 1.5654128440366972)","(11.0, 16.0, 15.35483870967742)","(4.8, 5.6, 5.564285714285714)","(31.0, 60.0, 56.92307692307692)","(17.0, 23.0, 21.88888888888889)"
04-01-2023 14:43:59.752329,"(12.0, 19.5, 19.06)","(1.35, 1.57, 1.5658108108108109)","(11.0, 16.0, 15.423076923076923)","(4.8, 5.7, 5.526277372262774)","(31.0, 60.0, 56.92307692307692)","(17.0, 22.0, 21.75)"
04-01-2023 14:44:00.827050,"(12.0, 19.5, 19.2)","(1.35, 1.57, 1.5648333333333333)","(11.0, 16.0, 15.142857142857142)","(4.8, 5.7, 5.525)","(31.0, 60.0, 56.92307692307692)","(17.0, 22.0, 21.75)"
04-01-2023 14:44:01.930928,"(12.0, 19.5, 19.23913043478261)","(1.35, 1.57, 1.5653383458646617)","(11.0, 16.0, 15.148148148148149)","(4.8, 5.7, 5.532432432432432)","(31.0, 60.0, 56.92307692307692)","(17.0, 22.0, 21.627906976744185)"
04-01-2023 14:44:02.841640,"(12.0, 19.5, 19.23913043478261)","(1.35, 1.57, 1.56515625)","(11.0, 16.0, 15.11111111111111)","(4.8, 5.7, 5.532432432432432)","(31.0, 60.0, 56.92307692307692)","(17.0, 22.0, 21.627906976744185)"
04-01-2023 14:44:03.723145,"(12.0, 19.5, 19.2)","(1.35, 1.57, 1.5692307692307692)","(11.0, 16.0, 15.142857142857142)","(4.8, 5.7, 5.533566433566434)","(31.0, 60.0, 57.5)","(17.0, 20.0, 19.857142857142858)"
04-01-2023 14:44:04.744451,"(12.0, 19.5, 19.11111111111111)","(1.35, 1.57, 1.5658282208588958)","(11.0, 16.0, 15.142857142857142)","(4.8, 5.9, 5.8533333333333335)","(31.0, 60.0, 57.5)","(17.0, 20.0, 19.88)"
04-01-2023 14:44:05.839238,"(12.0, 19.5, 19.15)","(1.35, 1.57, 1.5659763313609467)","(11.0, 16.0, 15.107142857142858)","(4.8, 5.9, 5.793333333333334)","(31.0, 60.0, 56.92307692307692)","(17.0, 20.0, 19.771428571428572)"
04-01-2023 14:44:06.947948,"(12.0, 19.5, 19.184210526315788)","(1.35, 1.57, 1.5668243243243243)","(11.0, 16.0, 15.107142857142858)","(4.8, 5.9, 5.772222222222222)","(31.0, 60.0, 56.92307692307692)","(17.0, 20.0, 19.822580645161292)"
04-01-2023 14:44:07.979472,"(12.0, 19.5, 19.184210526315788)","(1.35, 1.57, 1.5602083333333334)","(11.0, 16.0, 15.107142857142858)","(4.8, 5.8, 5.863157894736842)","(31.0, 60.0, 57.5)","(17.0, 20.0, 19.828125)"
04-01-2023 14:44:08.909813,"(12.0, 19.5, 19.214285714285715)","(1.35, 1.57, 1.5608823529411766)","(11.0, 16.0, 15.130434782608695)","(4.8, 5.9, 5.863157894736842)","(31.0, 60.0, 57.5)","(17.0, 20.0, 19.828125)"
04-01-2023 14:44:09.825950,"(12.0, 19.5, 19.033333333333335)","(1.35, 1.57, 1.5605714285714287)","(11.0, 16.0, 15.130434782608695)","(4.8, 5.9, 5.862264150943396)","(31.0, 60.0, 56.92307692307692)","(17.0, 20.0, 19.838709677419356)"
04-01-2023 14:44:10.740769,"(12.0, 19.5, 19.08823529411765)","(1.35, 1.57, 1.560958904109589)","(11.0, 16.0, 15.107142857142858)","(4.8, 5.9, 5.8375)","(31.0, 60.0, 56.92307692307692)","(17.0, 20.0, 19.796875)"
04-01-2023 14:44:11.774816,"(12.0, 19.5, 19.125)","(1.35, 1.57, 1.560958904109589)","(11.0, 16.0, 15.107142857142858)","(4.8, 5.9, 5.842307692307693)","(31.0, 60.0, 56.92307692307692)","(17.0, 20.0, 20.25)"
04-01-2023 14:44:12.808469,"(12.0, 19.5, 19.125)","(1.35, 1.57, 1.560958904109589)","(11.0, 16.0, 15.130434782608695)","(4.8, 5.9, 5.857142857142858)","(31.0, 60.0, 56.92307692307692)","(17.0, 21.0, 20.285714285714285)"
04-01-2023 14:44:13.760769,"(12.0, 19.5, 19.071428571428573)","(1.35, 1.56, 1.5586440677966102)","(11.0, 16.0, 15.130434782608695)","(4.8, 5.9, 5.857142857142858)","(31.0, 60.0, 57.5)","(17.0, 21.0, 20.1375)"
04-01-2023 14:44:14.684579,"(12.0, 18.0, 17.933333333333334)","(1.35, 1.56, 1.5564367816091955)","(11.0, 16.0, 15.107142857142858)","(4.8, 5.9, 5.843478260869565)","(31.0, 60.0, 57.5)","(17.0, 21.0, 20.1375)"
04-01-2023 14:44:15.543625,"(12.0, 18.5, 17.525641025641026)","(1.35, 1.56, 1.5565116279069768)","(11.0, 16.0, 15.11111111111111)","(4.8, 6.0, 5.933333333333334)","(31.0, 60.0, 56.92307692307692)","(16.0, 21.0, 20.1375)"
04-01-2023 14:44:16.530640,"(12.0, 18.5, 17.482142857142858)","(1.35, 1.57, 1.5627777777777778)","(11.0, 16.0, 15.574074074074074)","(4.8, 6.0, 5.816666666666667)","(31.0, 60.0, 56.92307692307692)","(16.0, 21.0, 20.1375)"
04-01-2023 14:44:17.516749,"(12.0, 18.0, 17.9375)","(1.35, 1.57, 1.5616666666666668)","(11.0, 16.0, 15.566666666666666)","(4.8, 5.9, 5.840740740740741)","(31.0, 60.0, 56.92307692307692)","(16.0, 21.0, 20.055555555555557)"
04-01-2023 14:44:18.457924,"(12.0, 18.0, 17.9375)","(1.35, 1.57, 1.557536231884058)","(11.0, 16.0, 15.566666666666666)","(4.8, 5.9, 5.840740740740741)","(31.0, 60.0, 56.92307692307692)","(16.0, 21.0, 20.055555555555557)"
04-01-2023 14:44:19.422467,"(12.0, 18.5, 17.482142857142858)","(1.35, 1.57, 1.5572413793103448)","(11.0, 16.0, 15.571428571428571)","(4.8, 5.9, 5.831034482758621)","(31.0, 60.0, 56.92307692307692)","(16.0, 21.0, 20.055555555555557)"
04-01-2023 14:44:20.331461,"(12.0, 18.5, 17.482142857142858)","(1.35, 1.57, 1.5539130434782609)","(11.0, 16.0, 15.571428571428571)","(4.8, 5.9, 5.826666666666667)","(31.0, 60.0, 56.92307692307692)","(16.0, 21.0, 20.055555555555557)"
04-01-2023 14:44:21.247592,"(12.0, 18.5, 17.525641025641026)","(1.35, 1.56, 1.5547368421052632)","(11.0, 16.0, 15.571428571428571)","(4.8, 5.9, 5.826666666666667)","(31.0, 60.0, 56.92307692307692)","(16.0, 21.0, 20.055555555555557)"
04-01-2023 14:44:22.223515,"(12.0, 18.5, 17.42452830188679)","(1.35, 1.56, 1.5523076923076924)","(11.0, 16.0, 15.61111111111111)","(4.8, 5.9, 5.865217391304348)","(31.0, 60.0, 56.92307692307692)","(16.0, 21.0, 20.066666666666666)"
04-01-2023 14:44:23.158983,"(12.0, 18.5, 17.42452830188679)","(1.35, 1.56, 1.5461176470588236)","(11.0, 16.0, 15.61111111111111)","(4.8, 5.9, 5.865217391304348)","(31.0, 60.0, 56.92307692307692)","(16.0, 21.0, 20.071428571428573)"
04-01-2023 14:44:24.127642,"(12.0, 18.5, 18.0)","(1.35, 1.56, 1.546888888888889)","(11.0, 16.0, 15.571428571428571)","(4.8, 5.9, 5.865517241379311)","(31.0, 60.0, 56.92307692307692)","(16.0, 21.0, 20.071428571428573)"
04-01-2023 14:44:25.067605,"(12.0, 18.5, 18.0)","(1.35, 1.56, 1.5483783783783784)","(11.0, 16.0, 15.571428571428571)","(4.8, 5.9, 5.865517241379311)","(31.0, 60.0, 57.5)","(16.0, 21.0, 20.071428571428573)"
04-01-2023 14:44:25.946944,"(12.0, 18.5, 18.125)","(1.35, 1.56, 1.5509803921568628)","(11.0, 16.0, 15.571428571428571)","(4.8, 5.9, 5.865517241379311)","(31.0, 60.0, 57.5)","(16.0, 21.0, 20.071428571428573)"
