,Rockin Charmer,Miss Daphne,Iamnopet,Rakareplay Nz,Rockinthecity,Officially Shady,Miyagi Boy
14-12-2022 13:45:30.888487,"(31.0, 44.0, 40.4)","(41.0, 120.0, 110.0)","(7.0, 9.2, 8.971428571428572)","(5.5, 99999, 99990)","(3.1, 3.35, 3.2078947368421056)","(31.0, 55.0, 51.8125)","(2.05, 2.62, 2.5783333333333336)"
14-12-2022 13:45:32.069265,"(31.0, 44.0, 40.4)","(41.0, 120.0, 110.0)","(7.0, 9.2, 9.060869565217391)","(5.5, 99999, 99990)","(3.0, 3.35, 3.2333333333333334)","(31.0, 55.0, 51.8125)","(2.0, 2.6, 2.5942857142857143)"
14-12-2022 13:45:33.151274,"(31.0, 44.0, 40.4)","(61.0, 120.0, 110.0)","(7.0, 9.2, 8.991304347826086)","(5.5, 99999, 99990)","(3.0, 3.3, 3.2333333333333334)","(31.0, 55.0, 51.8125)","(2.0, 2.6, 2.561935483870968)"
14-12-2022 13:45:34.272917,"(31.0, 44.0, 40.4)","(61.0, 120.0, 110.0)","(7.0, 9.2, 9.070270270270269)","(5.5, 99999, 99990)","(3.0, 3.3, 3.2333333333333334)","(31.0, 55.0, 52.57142857142857)","(2.0, 2.58, 2.61819512195122)"
14-12-2022 13:45:35.369850,"(31.0, 44.0, 40.4)","(61.0, 120.0, 110.0)","(7.0, 9.2, 9.027027027027026)","(5.5, 99999, 99990)","(3.0, 3.3, 3.2977777777777777)","(31.0, 55.0, 52.57142857142857)","(2.0, 2.62, 2.61819512195122)"
14-12-2022 13:45:36.404928,"(31.0, 44.0, 40.4)","(61.0, 120.0, 110.0)","(7.0, 8.8, 8.682926829268293)","(5.5, 99999, 99990)","(3.0, 3.3, 3.2436170212765956)","(31.0, 55.0, 54.10526315789474)","(2.0, 2.62, 2.6375853018372704)"
14-12-2022 13:45:37.403960,"(31.0, 44.0, 40.76923076923077)","(61.0, 120.0, 110.76923076923077)","(7.0, 9.2, 8.921739130434782)","(5.5, 99999, 99990)","(3.0, 3.3, 3.2333333333333334)","(31.0, 55.0, 48.5)","(2.0, 2.64, 2.6505411764705884)"
14-12-2022 13:45:38.449746,"(31.0, 44.0, 40.76923076923077)","(61.0, 120.0, 110.76923076923077)","(7.0, 9.0, 8.866666666666667)","(5.5, 99999, 99990)","(3.0, 3.25, 3.2289473684210526)","(31.0, 55.0, 51.333333333333336)","(2.0, 2.66, 2.65019512195122)"
14-12-2022 13:45:39.524808,"(31.0, 44.0, 40.76923076923077)","(61.0, 120.0, 112.5)","(7.0, 9.0, 8.866666666666667)","(5.5, 99999, 99990)","(3.0, 3.25, 3.1884615384615382)","(31.0, 55.0, 51.333333333333336)","(2.0, 2.66, 2.65019512195122)"
14-12-2022 13:45:40.612549,"(31.0, 44.0, 40.76923076923077)","(61.0, 120.0, 112.5)","(7.0, 9.0, 8.866666666666667)","(5.5, 99999, 99990)","(3.0, 3.25, 3.1884615384615382)","(31.0, 55.0, 49.111111111111114)","(2.0, 2.66, 2.6380055401662053)"
14-12-2022 13:45:41.740048,"(31.0, 44.0, 40.76923076923077)","(61.0, 120.0, 112.5)","(7.0, 9.0, 8.914285714285715)","(5.5, 99999, 99990)","(2.8, 3.25, 3.1884615384615382)","(31.0, 60.0, 50.5)","(2.1, 2.64, 2.637919075144509)"
14-12-2022 13:45:42.785844,"(31.0, 44.0, 40.76923076923077)","(61.0, 120.0, 112.5)","(7.0, 9.0, 8.914285714285715)","(5.5, 99999, 99990)","(2.8, 3.25, 3.1714285714285713)","(31.0, 55.0, 50.5)","(2.1, 2.64, 2.637293233082707)"
14-12-2022 13:45:43.795729,"(31.0, 44.0, 40.76923076923077)","(61.0, 120.0, 112.5)","(7.0, 9.2, 8.844444444444445)","(5.5, 99999, 99990)","(2.8, 3.2, 3.1714285714285713)","(31.0, 55.0, 52.46153846153846)","(2.1, 2.64, 2.6356626506024097)"
14-12-2022 13:45:44.868055,"(31.0, 44.0, 39.333333333333336)","(61.0, 120.0, 112.5)","(7.0, 9.2, 8.879999999999999)","(5.5, 99999, 99990)","(2.8, 3.2, 3.1928571428571426)","(31.0, 60.0, 52.75)","(2.1, 2.64, 2.5907692307692307)"
14-12-2022 13:45:45.910959,"(31.0, 38.0, 36.666666666666664)","(61.0, 120.0, 115.0)","(7.0, 9.2, 8.799999999999999)","(5.5, 99999, 99990)","(2.8, 3.25, 3.1852941176470586)","(31.0, 55.0, 52.2)","(2.1, 2.66, 2.6009756097560977)"
14-12-2022 13:45:47.163009,"(31.0, 44.0, 39.333333333333336)","(61.0, 120.0, 116.25)","(7.0, 9.2, 8.899999999999999)","(5.5, 99999, 99990)","(2.8, 3.25, 3.19)","(31.0, 55.0, 52.2)","(2.1, 2.64, 2.586666666666667)"
14-12-2022 13:45:48.367151,"(31.0, 44.0, 40.111111111111114)","(61.0, 120.0, 116.25)","(7.0, 9.2, 8.899999999999999)","(5.5, 99999, 99990)","(2.8, 3.25, 3.2323529411764707)","(31.0, 55.0, 51.6)","(2.1, 2.64, 2.5878260869565217)"
14-12-2022 13:45:49.502845,"(31.0, 44.0, 40.111111111111114)","(61.0, 120.0, 116.25)","(7.0, 8.6, 8.576)","(5.5, 99999, 99990)","(2.8, 3.25, 3.235)","(31.0, 60.0, 53.6)","(2.1, 2.64, 2.606451612903226)"
14-12-2022 13:45:50.689705,"(31.0, 42.0, 41.333333333333336)","(61.0, 120.0, 116.25)","(7.0, 8.6, 8.551111111111112)","(5.5, 99999, 99990)","(2.8, 3.25, 3.2357142857142858)","(31.0, 55.0, 50.333333333333336)","(2.15, 2.64, 2.593846153846154)"
14-12-2022 13:45:51.884940,"(31.0, 42.0, 82.0)","(61.0, 120.0, 172.5)","(7.0, 8.8, 12.6)","(5.5, 99999, 99990)","(2.8, 3.25, 6.2283333333333335)","(31.0, 55.0, 88.25)","(2.15, 2.6, 3.6861538461538457)"
14-12-2022 13:45:53.094643,"(31.0, 110.0, 82.0)","(61.0, 280.0, 172.5)","(7.0, 21.0, 7.5600000000000005)","(5.5, 99999, 99990)","(2.8, 11.0, 5.8100000000000005)","(31.0, 110.0, 58.25)","(2.15, 4.3, 3.6861538461538457)"
14-12-2022 13:45:54.240804,"(31.0, 44.0, 38.0)","(61.0, 180.0, 122.5)","(7.0, 8.4, 7.5600000000000005)","(5.5, 99999, 99990)","(2.8, 8.8, 5.8100000000000005)","(31.0, 70.0, 58.25)","(2.15, 4.3, 3.6861538461538457)"
14-12-2022 13:45:55.408113,"(31.0, 46.0, 39.333333333333336)","(61.0, 260.0, 162.5)","(7.0, 7.2, 5.525185185185185)","(5.5, 99999, 99990)","(2.8, 5.9, 4.745)","(31.0, 70.0, 58.25)","(2.15, 5.0, 4.996623748211731)"
14-12-2022 13:45:56.425485,"(31.0, 46.0, 39.333333333333336)","(61.0, 280.0, 172.5)","(7.0, 7.2, 5.525185185185185)","(5.5, 99999, 99990)","(2.8, 5.8, 4.6825)","(31.0, 70.0, 58.25)","(2.15, 5.0, 4.996623748211731)"
14-12-2022 13:45:57.454582,"(31.0, 46.0, 39.333333333333336)","(61.0, 280.0, 172.5)","(7.0, 7.2, 5.525185185185185)","(5.5, 99999, 99990)","(2.8, 5.8, 4.6825)","(31.0, 70.0, 58.25)","(2.15, 5.0, 4.9832147937411095)"
14-12-2022 13:45:58.587709,"(31.0, 46.0, 39.333333333333336)","(61.0, 280.0, 172.5)","(7.0, 7.2, 5.525185185185185)","(5.5, 99999, 99990)","(2.8, 2.8, 2.388428093645485)","(31.0, 70.0, 58.25)","(2.15, 5.0, 4.9866854724964735)"
14-12-2022 13:45:59.961513,"(31.0, 46.0, 39.333333333333336)","(61.0, 280.0, 172.5)","(7.0, 7.2, 5.525373134328358)","(5.5, 99999, 99990)","(2.8, 2.4, 2.2790724637681157)","(31.0, 70.0, 51.2)","(2.15, 5.0, 4.155555555555556)"
14-12-2022 13:46:00.969582,"(31.0, 46.0, 39.333333333333336)","(61.0, 280.0, 172.5)","(7.0, 7.2, 5.525373134328358)","(5.5, 99999, 99990)","(2.8, 2.4, 2.281573770491803)","(31.0, 70.0, 38.0)","(2.15, 5.0, 3.6666666666666665)"
14-12-2022 13:46:01.951774,"(31.0, 46.0, 41.0)","(61.0, 280.0, 172.5)","(7.0, 7.2, 5.635555555555555)","(5.5, 99999, 99990)","(2.8, 2.4, 2.53)","(31.0, 70.0, 45.0)","(2.15, 5.0, 3.777142857142857)"
14-12-2022 13:46:03.099600,"(31.0, 46.0, 41.0)","(61.0, 280.0, 172.5)","(7.0, 7.2, 5.635555555555555)","(5.5, 99999, 99990)","(2.8, 2.78, 2.776237623762376)","(31.0, 60.0, 47.5)","(2.15, 5.0, 3.777142857142857)"
14-12-2022 13:46:04.213573,"(31.0, 46.0, 41.0)","(61.0, 280.0, 172.5)","(7.0, 7.2, 5.635555555555555)","(5.5, 99999, 99990)","(2.8, 2.78, 8.695081967213115)","(31.0, 65.0, 41.5)","(2.15, 5.0, 3.146666666666667)"
14-12-2022 13:46:05.337223,"(31.0, 46.0, 39.333333333333336)","(61.0, 280.0, 172.5)","(7.0, 7.2, 5.525373134328358)","(5.5, 99999, 99990)","(2.8, 8.8, 7.764238410596027)","(31.0, 60.0, 58.25)","(2.15, 5.0, 3.146666666666667)"
14-12-2022 13:46:06.436490,"(31.0, 46.0, 39.333333333333336)","(61.0, 280.0, 172.5)","(7.0, 7.0, 6.0)","(5.5, 99999, 99990)","(2.8, 7.8, 6.600000000000001)","(31.0, 70.0, 47.0)","(2.15, 5.0, 3.146666666666667)"
