,Lonely Gemma,Ryders Ambition,Lets Go Yoyo,Chanelle,Clarks A Lark,Homebush Sparkle,Rowdys Monster,Goldstar Vargas
16-12-2022 10:57:57.999138,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 95.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.4)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:57:59.036691,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 95.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.4)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:00.121420,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 95.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.4)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:01.107919,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 95.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.4)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:02.092678,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 95.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.4)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:03.093739,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 95.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.4)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:04.144836,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 95.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.4)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:05.190389,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 95.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.4)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:06.241520,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 95.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.4)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:07.284453,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 95.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 16.341176470588234)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:08.363995,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 95.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.4)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:09.383747,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 95.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.4)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:10.402650,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 95.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.4)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:11.451331,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 95.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.4)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:12.558083,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 95.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.4)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:13.658204,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 136.5625)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.4)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:14.784993,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 136.5625)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.4)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:15.871810,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 136.5625)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.4)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:16.998335,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 62.5)","(21.0, 190.0, 136.5625)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 16.341176470588234)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.399999999999999)"
16-12-2022 10:58:18.075736,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 98.125)","(21.0, 190.0, 136.5625)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 36.130434782608695)"
16-12-2022 10:58:19.121025,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 98.125)","(21.0, 190.0, 136.5625)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.049999999999999)"
16-12-2022 10:58:20.136685,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 98.125)","(21.0, 190.0, 136.5625)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.049999999999999)"
16-12-2022 10:58:21.181951,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 98.125)","(21.0, 190.0, 136.5625)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.049999999999999)"
16-12-2022 10:58:22.218354,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 98.125)","(21.0, 190.0, 136.5625)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.049999999999999)"
16-12-2022 10:58:23.317240,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 98.125)","(21.0, 190.0, 136.5625)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.049999999999999)"
16-12-2022 10:58:24.303857,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 98.125)","(21.0, 190.0, 136.5625)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.049999999999999)"
16-12-2022 10:58:25.319124,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 98.125)","(21.0, 190.0, 136.5625)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.049999999999999)"
16-12-2022 10:58:26.360635,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 98.125)","(21.0, 190.0, 136.5625)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 12.184615384615384)"
16-12-2022 10:58:27.384403,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 98.125)","(21.0, 180.0, 129.6875)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 12.184615384615384)"
16-12-2022 10:58:28.403103,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 98.125)","(21.0, 180.0, 129.6875)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 12.184615384615384)"
16-12-2022 10:58:29.451468,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 98.125)","(21.0, 180.0, 129.6875)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 12.184615384615384)"
16-12-2022 10:58:30.493847,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 98.125)","(21.0, 180.0, 129.6875)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 12.184615384615384)"
16-12-2022 10:58:31.495277,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 98.125)","(21.0, 180.0, 129.6875)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 12.184615384615384)"
16-12-2022 10:58:32.542592,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 103.66666666666666)","(21.0, 180.0, 129.6875)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 12.184615384615384)"
16-12-2022 10:58:33.544240,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 103.66666666666666)","(21.0, 180.0, 107.55000000000001)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 12.184615384615384)"
16-12-2022 10:58:34.570297,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 103.66666666666666)","(21.0, 180.0, 107.55000000000001)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 12.184615384615384)"
16-12-2022 10:58:35.623598,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 103.66666666666666)","(21.0, 180.0, 107.55000000000001)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 12.184615384615384)"
16-12-2022 10:58:36.729834,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 103.66666666666666)","(21.0, 180.0, 107.55000000000001)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.049999999999999)"
16-12-2022 10:58:37.814359,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 103.66666666666666)","(21.0, 180.0, 107.55000000000001)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 6.866666666666666)","(6.5, 17.0, 13.3)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 14.049999999999999)"
16-12-2022 10:58:38.870359,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 103.66666666666666)","(21.0, 180.0, 107.55000000000001)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 5.914285714285714)","(6.5, 17.0, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 15.666666666666664)"
16-12-2022 10:58:39.979886,"(7.0, 13.5, 11.333333333333332)","(16.0, 110.0, 103.66666666666666)","(21.0, 180.0, 107.55000000000001)","(10.0, 21.0, 17.983333333333334)","(5.0, 8.2, 7.0)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 15.666666666666664)"
16-12-2022 10:58:41.107307,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 103.66666666666666)","(21.0, 180.0, 107.55000000000001)","(10.0, 30.0, 16.97142857142857)","(5.0, 8.0, 7.0)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 15.666666666666664)"
16-12-2022 10:58:42.169479,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 103.66666666666666)","(21.0, 180.0, 107.55000000000001)","(10.0, 20.0, 16.97142857142857)","(5.0, 8.0, 7.0)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 15.666666666666664)"
16-12-2022 10:58:43.244163,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 63.0)","(21.0, 180.0, 49.09090909090909)","(10.0, 20.0, 16.97142857142857)","(5.0, 8.0, 7.0)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 15.666666666666664)"
16-12-2022 10:58:44.270750,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 49.09090909090909)","(10.0, 20.0, 16.97142857142857)","(5.0, 8.0, 7.0)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 15.666666666666664)"
16-12-2022 10:58:45.327632,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 8.0, 7.0)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 15.666666666666664)"
16-12-2022 10:58:46.411796,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 8.0, 7.0)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 15.666666666666664)"
16-12-2022 10:58:47.425374,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 8.0, 7.0)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 15.666666666666664)"
16-12-2022 10:58:48.489069,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 8.0, 7.0)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 15.666666666666664)"
16-12-2022 10:58:49.537841,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 8.0, 7.0)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 15.666666666666664)"
16-12-2022 10:58:50.526829,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 8.0, 7.0)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 15.666666666666664)"
16-12-2022 10:58:51.561297,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 8.0, 5.666666666666667)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 15.666666666666664)"
16-12-2022 10:58:52.606543,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 8.0, 5.666666666666667)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 15.666666666666664)"
16-12-2022 10:58:53.639690,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 8.0, 5.666666666666667)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 15.666666666666664)"
16-12-2022 10:58:54.638967,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 8.0, 5.666666666666667)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 15.666666666666664)"
16-12-2022 10:58:55.689751,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 8.0, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 15.666666666666664)"
16-12-2022 10:58:56.641039,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 38.80952380952381)"
16-12-2022 10:58:57.604947,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 38.80952380952381)"
16-12-2022 10:58:58.589210,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 20.0, 16.97142857142857)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 16.0)"
16-12-2022 10:58:59.605191,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 21.0, 19.066666666666666)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:00.657513,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:01.703987,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:02.734431,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:03.710977,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:04.722786,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:05.743017,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 180.0, 100.0)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:06.779505,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 170.0, 95.0)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.294736842105263)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:07.833028,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 78.66666666666666)","(21.0, 170.0, 95.0)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.84, 2.5)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:08.892904,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 86.625)","(21.0, 170.0, 95.0)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.82, 2.5)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:09.920580,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 63.5)","(21.0, 170.0, 74.21428571428571)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.82, 2.5)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:10.936378,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 63.5)","(21.0, 170.0, 48.90909090909091)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.82, 2.5)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:11.960578,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 63.5)","(21.0, 170.0, 48.90909090909091)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.82, 2.5)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:13.012051,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 63.5)","(21.0, 170.0, 48.90909090909091)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.82, 2.5)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:14.084914,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 63.5)","(21.0, 170.0, 48.90909090909091)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.82, 2.5)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:15.179531,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 63.5)","(21.0, 170.0, 48.90909090909091)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.82, 2.5)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:16.268031,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 63.5)","(21.0, 170.0, 48.90909090909091)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.82, 2.5)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:17.399347,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 63.5)","(21.0, 170.0, 48.90909090909091)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.82, 2.5)","(9.0, 48.0, 16.0)"
16-12-2022 10:59:18.491182,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 63.5)","(21.0, 170.0, 48.90909090909091)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 11.2)","(1.95, 2.82, 2.5)","(9.0, 48.0, 15.5)"
16-12-2022 10:59:19.606426,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 63.5)","(21.0, 170.0, 48.90909090909091)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 10.14)","(1.95, 2.82, 2.5)","(9.0, 48.0, 15.5)"
16-12-2022 10:59:20.687478,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 63.5)","(21.0, 170.0, 48.90909090909091)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 10.14)","(1.95, 2.82, 2.5)","(9.0, 48.0, 15.5)"
16-12-2022 10:59:21.719923,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 63.5)","(21.0, 170.0, 48.90909090909091)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 10.14)","(1.95, 2.82, 2.5)","(9.0, 48.0, 15.5)"
16-12-2022 10:59:22.761034,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 63.5)","(21.0, 170.0, 48.90909090909091)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 10.14)","(1.95, 2.82, 2.5)","(9.0, 48.0, 15.5)"
16-12-2022 10:59:23.853144,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 63.5)","(21.0, 170.0, 48.90909090909091)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 10.14)","(1.95, 2.82, 2.5)","(9.0, 48.0, 15.5)"
16-12-2022 10:59:24.886527,"(7.0, 13.5, 11.333333333333332)","(17.0, 110.0, 63.5)","(21.0, 170.0, 48.90909090909091)","(10.0, 21.0, 17.685714285714283)","(5.0, 7.8, 5.8)","(6.5, 16.5, 10.14)","(1.95, 2.82, 2.5)","(9.0, 48.0, 15.5)"
