,Saganaki Kid,Trenzalore,Dewana Burger,Trending Zari,Dirt Farmer,Darnum Diva,Osprey Athena
04-01-2023 13:34:12.850676,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.6, 5.721739130434782)","(3.8, 6.4, 5.288235294117647)","(7.0, 13.0, 8.125)","(19.0, 55.0, 24.375)","(1.85, 2.56, 2.504)"
04-01-2023 13:34:13.854187,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.6, 5.542857142857143)","(3.8, 6.4, 5.114285714285715)","(7.0, 13.0, 9.25)","(19.0, 55.0, 35.88461538461539)","(1.85, 2.56, 2.347142857142857)"
04-01-2023 13:34:14.815866,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.6, 5.619047619047619)","(3.8, 6.4, 5.114285714285715)","(7.0, 13.0, 9.73913043478261)","(19.0, 55.0, 24.375)","(1.85, 2.54, 2.1088372093023255)"
04-01-2023 13:34:15.833969,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.6, 5.866666666666666)","(3.8, 6.4, 5.394117647058824)","(7.0, 13.0, 9.73913043478261)","(19.0, 55.0, 24.375)","(1.85, 2.52, 2.45)"
04-01-2023 13:34:16.874302,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.6, 5.866666666666666)","(3.8, 6.4, 5.394117647058824)","(7.0, 13.0, 8.5)","(19.0, 55.0, 24.375)","(1.85, 2.5, 2.45)"
04-01-2023 13:34:17.936516,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.6, 5.247058823529412)","(3.8, 6.4, 5.394117647058824)","(7.0, 13.0, 8.5)","(19.0, 55.0, 24.375)","(1.85, 2.5, 2.1153846153846154)"
04-01-2023 13:34:19.035275,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.6, 5.247058823529412)","(3.8, 6.4, 5.394117647058824)","(7.0, 13.0, 8.5)","(19.0, 55.0, 24.375)","(1.85, 2.5, 2.084705882352941)"
04-01-2023 13:34:20.160706,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.6, 5.272222222222222)","(3.8, 6.4, 5.394117647058824)","(7.0, 13.0, 8.5)","(19.0, 55.0, 24.375)","(1.85, 2.48, 2.084705882352941)"
04-01-2023 13:34:21.266406,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 8.2, 6.018181818181818)","(3.8, 6.4, 5.5)","(7.0, 13.0, 10.0)","(19.0, 55.0, 24.375)","(1.85, 2.48, 2.2199999999999998)"
04-01-2023 13:34:22.365969,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 8.2, 6.018181818181818)","(3.8, 6.4, 5.5)","(7.0, 13.0, 10.0)","(19.0, 55.0, 24.375)","(1.85, 2.44, 2.157142857142857)"
04-01-2023 13:34:23.384357,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 8.2, 6.018181818181818)","(3.8, 6.4, 5.5)","(7.0, 13.0, 10.0)","(19.0, 55.0, 24.375)","(1.85, 2.44, 2.157142857142857)"
04-01-2023 13:34:24.321262,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 8.2, 6.018181818181818)","(3.8, 6.4, 5.5)","(7.0, 13.0, 10.0)","(19.0, 55.0, 24.375)","(1.85, 2.44, 2.157142857142857)"
04-01-2023 13:34:25.388668,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 8.2, 6.018181818181818)","(3.8, 6.4, 5.5)","(7.0, 13.0, 10.0)","(19.0, 55.0, 24.375)","(1.85, 2.44, 2.157142857142857)"
04-01-2023 13:34:26.405192,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 8.2, 6.018181818181818)","(3.8, 6.4, 5.5)","(7.0, 13.0, 10.0)","(19.0, 55.0, 24.375)","(1.85, 2.44, 2.065625)"
04-01-2023 13:34:27.431014,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 8.2, 5.628571428571429)","(3.8, 6.4, 5.153846153846153)","(7.0, 13.0, 9.166666666666668)","(19.0, 55.0, 24.375)","(1.85, 2.42, 2.065625)"
04-01-2023 13:34:28.336596,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 8.2, 5.628571428571429)","(3.8, 6.4, 5.153846153846153)","(7.0, 13.0, 9.166666666666668)","(19.0, 55.0, 24.375)","(1.85, 2.42, 2.065625)"
04-01-2023 13:34:29.306780,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 8.2, 5.8)","(3.8, 6.4, 5.307142857142857)","(7.0, 13.0, 9.7)","(19.0, 55.0, 24.375)","(1.85, 2.4, 2.142857142857143)"
04-01-2023 13:34:30.296803,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 8.2, 6.090909090909091)","(3.8, 6.4, 5.550000000000001)","(7.0, 13.0, 10.130434782608695)","(19.0, 55.0, 24.375)","(1.85, 2.4, 2.142857142857143)"
04-01-2023 13:34:31.297687,"(18.0, 50.0, 46.25)","(51.0, 320.0, 84.61538461538461)","(4.2, 8.2, 6.090909090909091)","(3.8, 6.4, 5.550000000000001)","(7.0, 13.0, 10.130434782608695)","(19.0, 55.0, 36.69230769230769)","(1.85, 2.4, 2.142857142857143)"
04-01-2023 13:34:32.321806,"(18.0, 50.0, 46.25)","(51.0, 320.0, 84.61538461538461)","(4.2, 8.2, 6.090909090909091)","(3.8, 6.4, 5.550000000000001)","(7.0, 13.0, 10.130434782608695)","(19.0, 55.0, 36.69230769230769)","(1.85, 2.4, 2.142857142857143)"
04-01-2023 13:34:33.354703,"(18.0, 50.0, 46.25)","(51.0, 320.0, 84.61538461538461)","(4.2, 8.2, 6.090909090909091)","(3.8, 6.4, 5.550000000000001)","(7.0, 13.0, 10.130434782608695)","(19.0, 55.0, 36.69230769230769)","(1.85, 2.4, 2.142857142857143)"
04-01-2023 13:34:34.406068,"(18.0, 50.0, 46.25)","(51.0, 320.0, 84.61538461538461)","(4.2, 8.2, 6.090909090909091)","(3.8, 6.4, 5.550000000000001)","(7.0, 13.0, 10.130434782608695)","(19.0, 55.0, 36.69230769230769)","(1.85, 2.4, 2.142857142857143)"
04-01-2023 13:34:35.492320,"(18.0, 50.0, 46.25)","(51.0, 320.0, 84.61538461538461)","(4.2, 8.2, 6.090909090909091)","(3.8, 6.4, 5.550000000000001)","(7.0, 13.0, 9.850000000000001)","(19.0, 55.0, 36.69230769230769)","(1.85, 2.4, 2.19)"
04-01-2023 13:34:36.653846,"(18.0, 50.0, 46.25)","(51.0, 320.0, 84.61538461538461)","(4.2, 8.2, 6.163636363636364)","(3.8, 6.4, 5.552941176470588)","(7.0, 13.0, 12.088888888888889)","(19.0, 55.0, 36.69230769230769)","(1.85, 2.38, 2.1266666666666665)"
04-01-2023 13:34:37.771911,"(18.0, 50.0, 46.25)","(51.0, 320.0, 84.61538461538461)","(4.2, 8.2, 6.163636363636364)","(3.8, 6.4, 5.866666666666667)","(7.0, 12.5, 12.088888888888889)","(19.0, 55.0, 36.69230769230769)","(1.85, 2.38, 2.1266666666666665)"
04-01-2023 13:34:38.913099,"(18.0, 50.0, 46.25)","(51.0, 320.0, 84.61538461538461)","(4.2, 8.2, 6.163636363636364)","(3.8, 6.4, 5.866666666666667)","(7.0, 12.5, 12.088888888888889)","(19.0, 55.0, 36.69230769230769)","(1.85, 2.38, 2.1266666666666665)"
04-01-2023 13:34:40.016647,"(18.0, 50.0, 46.25)","(51.0, 320.0, 84.61538461538461)","(4.2, 8.2, 6.88235294117647)","(3.8, 6.4, 5.866666666666667)","(7.0, 12.5, 12.088888888888889)","(19.0, 55.0, 36.69230769230769)","(1.85, 2.38, 2.1266666666666665)"
04-01-2023 13:34:41.084573,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 8.2, 6.3)","(3.8, 6.4, 5.866666666666667)","(7.0, 12.5, 12.088888888888889)","(19.0, 55.0, 33.36363636363636)","(1.85, 2.38, 2.1266666666666665)"
04-01-2023 13:34:42.142901,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 6.8, 6.022222222222222)","(3.8, 6.4, 5.485714285714286)","(7.0, 12.5, 11.575)","(19.0, 55.0, 33.36363636363636)","(1.85, 2.38, 2.19)"
04-01-2023 13:34:43.317051,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 6.8, 6.1117647058823525)","(3.8, 6.4, 5.9)","(7.0, 12.5, 12.11111111111111)","(19.0, 55.0, 33.36363636363636)","(1.85, 2.38, 2.1285714285714286)"
04-01-2023 13:34:44.433842,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 6.8, 6.1117647058823525)","(3.8, 6.4, 5.9)","(7.0, 12.5, 12.11111111111111)","(19.0, 55.0, 33.36363636363636)","(1.85, 2.36, 2.1285714285714286)"
04-01-2023 13:34:45.449161,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 6.8, 6.1117647058823525)","(3.8, 6.4, 5.9)","(7.0, 12.5, 12.11111111111111)","(19.0, 55.0, 33.36363636363636)","(1.85, 2.36, 2.1285714285714286)"
04-01-2023 13:34:46.506298,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 6.8, 6.1117647058823525)","(3.8, 6.4, 5.9)","(7.0, 12.5, 12.11111111111111)","(19.0, 55.0, 35.16666666666667)","(1.85, 2.36, 2.1285714285714286)"
04-01-2023 13:34:47.803317,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.2, 6.2555555555555555)","(3.8, 6.4, 5.9)","(7.0, 12.5, 12.11111111111111)","(19.0, 55.0, 35.16666666666667)","(1.85, 2.36, 2.1285714285714286)"
04-01-2023 13:34:48.917824,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.2, 5.914285714285715)","(3.8, 6.4, 5.542857142857143)","(7.0, 12.5, 12.181818181818182)","(19.0, 55.0, 35.16666666666667)","(1.85, 2.36, 2.1999999999999997)"
04-01-2023 13:34:49.997344,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.2, 5.914285714285715)","(3.8, 6.4, 5.542857142857143)","(7.0, 12.5, 12.181818181818182)","(19.0, 55.0, 35.16666666666667)","(1.85, 2.36, 2.1214285714285714)"
04-01-2023 13:34:51.032967,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.2, 6.311111111111111)","(3.8, 6.4, 5.9)","(7.0, 12.5, 12.181818181818182)","(19.0, 55.0, 35.16666666666667)","(1.85, 2.34, 2.1133333333333333)"
04-01-2023 13:34:52.095966,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.2, 6.311111111111111)","(3.8, 6.4, 5.9)","(7.0, 12.5, 12.181818181818182)","(19.0, 55.0, 35.16666666666667)","(1.85, 2.34, 2.1133333333333333)"
04-01-2023 13:34:53.110155,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.2, 6.311111111111111)","(3.8, 6.4, 5.9)","(7.0, 12.5, 12.181818181818182)","(19.0, 55.0, 35.16666666666667)","(1.85, 2.34, 2.1133333333333333)"
04-01-2023 13:34:54.129565,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.2, 6.311111111111111)","(3.8, 6.4, 5.9)","(7.0, 12.5, 12.181818181818182)","(19.0, 55.0, 35.16666666666667)","(1.85, 2.34, 2.1133333333333333)"
04-01-2023 13:34:55.200433,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.2, 6.311111111111111)","(3.8, 6.4, 5.9)","(7.0, 12.5, 11.95)","(19.0, 55.0, 35.16666666666667)","(1.85, 2.34, 2.097142857142857)"
04-01-2023 13:34:56.322166,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.2, 6.366666666666667)","(3.8, 6.4, 5.9)","(7.0, 12.5, 12.17)","(19.0, 55.0, 35.16666666666667)","(1.85, 2.34, 2.151111111111111)"
04-01-2023 13:34:57.678174,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.2, 6.366666666666667)","(3.8, 6.4, 5.542857142857143)","(7.0, 12.5, 12.17)","(19.0, 55.0, 35.16666666666667)","(1.85, 2.34, 2.091428571428571)"
04-01-2023 13:34:58.966362,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.2, 6.366666666666667)","(3.8, 6.4, 5.733333333333333)","(7.0, 12.5, 12.028571428571428)","(19.0, 55.0, 35.16666666666667)","(1.85, 2.32, 2.091428571428571)"
04-01-2023 13:35:00.293686,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.2, 6.366666666666667)","(3.8, 6.4, 5.733333333333333)","(7.0, 12.5, 12.028571428571428)","(19.0, 55.0, 35.16666666666667)","(1.85, 2.32, 2.091428571428571)"
04-01-2023 13:35:01.714020,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.2, 6.366666666666667)","(3.8, 6.4, 5.733333333333333)","(7.0, 12.5, 11.95)","(19.0, 55.0, 35.16666666666667)","(1.85, 2.32, 2.091428571428571)"
04-01-2023 13:35:03.058673,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.2, 6.266666666666667)","(3.8, 6.4, 5.9)","(7.0, 12.5, 11.95)","(19.0, 55.0, 35.16666666666667)","(1.85, 2.32, 2.091428571428571)"
04-01-2023 13:35:04.341497,"(18.0, 50.0, 46.25)","(51.0, 320.0, 96.875)","(4.2, 7.2, 6.4222222222222225)","(3.8, 6.4, 5.9)","(7.0, 12.5, 11.95)","(19.0, 55.0, 35.16666666666667)","(1.85, 2.32, 2.0923076923076924)"
04-01-2023 13:35:05.516106,"(18.0, 50.0, 46.25)","(51.0, 320.0, 114.0)","(4.2, 7.2, 6.4222222222222225)","(3.8, 6.4, 5.733333333333333)","(7.0, 12.5, 11.557142857142857)","(19.0, 55.0, 46.375)","(1.85, 2.3, 2.0923076923076924)"
04-01-2023 13:35:06.633663,"(18.0, 50.0, 46.25)","(51.0, 310.0, 114.0)","(4.2, 7.2, 6.4222222222222225)","(3.8, 6.4, 5.733333333333333)","(7.0, 12.5, 11.557142857142857)","(19.0, 50.0, 46.375)","(1.85, 2.3, 2.0923076923076924)"
04-01-2023 13:35:07.731416,"(18.0, 50.0, 48.57142857142857)","(51.0, 300.0, 98.57142857142857)","(4.2, 7.2, 6.8)","(3.8, 6.4, 5.733333333333333)","(7.0, 12.5, 11.557142857142857)","(19.0, 50.0, 46.375)","(1.85, 2.3, 2.0923076923076924)"
04-01-2023 13:35:08.770414,"(18.0, 50.0, 47.45454545454545)","(51.0, 290.0, 110.0)","(4.2, 7.0, 6.085714285714285)","(3.8, 6.4, 5.733333333333333)","(7.0, 12.5, 11.557142857142857)","(19.0, 50.0, 46.375)","(1.85, 2.3, 2.0923076923076924)"
04-01-2023 13:35:09.912702,"(18.0, 50.0, 43.75)","(51.0, 290.0, 102.5)","(4.2, 7.0, 6.0095238095238095)","(3.8, 6.4, 5.733333333333333)","(7.0, 12.5, 11.557142857142857)","(19.0, 50.0, 39.900000000000006)","(1.85, 2.3, 2.15)"
04-01-2023 13:35:11.089109,"(18.0, 50.0, 43.75)","(51.0, 290.0, 102.5)","(4.2, 7.0, 6.0095238095238095)","(3.8, 6.4, 5.733333333333333)","(7.0, 12.5, 11.557142857142857)","(19.0, 48.0, 32.11764705882353)","(1.85, 2.3, 2.086153846153846)"
04-01-2023 13:35:12.337964,"(18.0, 50.0, 43.75)","(51.0, 290.0, 102.5)","(4.2, 7.0, 6.0095238095238095)","(3.8, 6.4, 5.688888888888889)","(7.0, 12.5, 11.557142857142857)","(19.0, 48.0, 32.11764705882353)","(1.85, 2.28, 2.086153846153846)"
04-01-2023 13:35:13.528195,"(18.0, 50.0, 43.75)","(51.0, 290.0, 102.5)","(4.2, 7.0, 6.0095238095238095)","(3.8, 6.4, 5.907692307692308)","(7.0, 12.5, 11.4)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.28, 2.086153846153846)"
04-01-2023 13:35:14.742588,"(18.0, 50.0, 48.333333333333336)","(51.0, 290.0, 102.5)","(4.2, 7.0, 6.0095238095238095)","(3.8, 6.4, 5.907692307692308)","(7.0, 12.5, 11.4)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.28, 2.086153846153846)"
04-01-2023 13:35:15.948517,"(18.0, 50.0, 48.333333333333336)","(51.0, 290.0, 102.5)","(4.2, 7.0, 6.0095238095238095)","(3.8, 6.4, 6.144)","(7.0, 12.5, 11.4)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.28, 2.086153846153846)"
04-01-2023 13:35:17.222400,"(18.0, 50.0, 48.333333333333336)","(51.0, 290.0, 102.5)","(4.2, 7.0, 6.0095238095238095)","(3.8, 6.4, 6.144)","(7.0, 12.5, 11.4)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.28, 2.1399999999999997)"
04-01-2023 13:35:18.518991,"(18.0, 50.0, 48.333333333333336)","(51.0, 290.0, 102.5)","(4.2, 7.0, 6.0095238095238095)","(3.8, 6.4, 6.144)","(7.0, 12.5, 11.4)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.28, 2.125)"
04-01-2023 13:35:19.694035,"(18.0, 50.0, 48.333333333333336)","(51.0, 290.0, 102.5)","(4.2, 7.0, 6.0095238095238095)","(3.8, 6.4, 6.144)","(7.0, 12.5, 11.4)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.26, 2.125)"
04-01-2023 13:35:20.926278,"(18.0, 50.0, 48.333333333333336)","(51.0, 290.0, 102.5)","(4.2, 7.0, 6.0095238095238095)","(3.8, 6.4, 6.15)","(7.0, 12.5, 11.4)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.26, 2.125)"
04-01-2023 13:35:22.232641,"(18.0, 50.0, 48.333333333333336)","(51.0, 290.0, 102.5)","(4.2, 7.0, 6.0095238095238095)","(3.8, 6.4, 6.15)","(7.0, 12.5, 11.4)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.26, 2.0454545454545454)"
04-01-2023 13:35:23.432730,"(18.0, 50.0, 48.333333333333336)","(51.0, 290.0, 102.5)","(4.2, 7.0, 6.0095238095238095)","(3.8, 6.4, 6.15)","(7.0, 12.5, 11.4)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:24.639497,"(18.0, 50.0, 48.333333333333336)","(51.0, 290.0, 102.5)","(4.2, 7.0, 6.0095238095238095)","(3.8, 6.4, 6.15)","(7.0, 12.5, 11.4)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:25.812755,"(18.0, 50.0, 48.333333333333336)","(51.0, 290.0, 102.5)","(4.2, 7.0, 6.0095238095238095)","(3.8, 6.4, 6.08421052631579)","(7.0, 12.5, 11.4)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:27.045058,"(18.0, 50.0, 48.333333333333336)","(51.0, 290.0, 102.5)","(4.2, 7.0, 5.75)","(3.8, 6.4, 6.08421052631579)","(7.0, 12.5, 11.4)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:28.152659,"(18.0, 50.0, 48.333333333333336)","(51.0, 290.0, 110.0)","(4.2, 6.8, 5.75)","(3.8, 6.4, 6.08421052631579)","(7.0, 12.5, 11.4)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:29.340629,"(18.0, 50.0, 48.333333333333336)","(51.0, 280.0, 172.5)","(4.2, 6.8, 5.75)","(3.8, 6.4, 6.08421052631579)","(7.0, 12.5, 11.4)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:30.491779,"(18.0, 50.0, 48.333333333333336)","(51.0, 280.0, 172.5)","(4.2, 6.8, 5.814583333333333)","(3.8, 6.4, 6.08421052631579)","(7.0, 12.5, 11.4)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:31.552798,"(18.0, 50.0, 48.333333333333336)","(51.0, 280.0, 172.5)","(4.2, 6.8, 5.814583333333333)","(3.8, 6.4, 6.08421052631579)","(7.0, 12.5, 10.799999999999999)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:32.702134,"(18.0, 50.0, 48.333333333333336)","(51.0, 280.0, 172.5)","(4.2, 6.8, 6.075)","(3.8, 6.4, 6.08421052631579)","(7.0, 12.0, 10.799999999999999)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:33.862711,"(18.0, 50.0, 48.333333333333336)","(51.0, 280.0, 172.5)","(4.2, 6.6, 5.905882352941177)","(3.8, 6.4, 6.08421052631579)","(7.0, 12.0, 9.52)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:35.145538,"(18.0, 50.0, 48.333333333333336)","(51.0, 280.0, 172.5)","(4.2, 6.4, 5.894444444444445)","(3.8, 6.4, 6.08421052631579)","(7.0, 12.0, 11.04)","(19.0, 48.0, 29.217391304347828)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:36.293774,"(18.0, 50.0, 48.333333333333336)","(51.0, 280.0, 172.5)","(4.2, 6.4, 5.894444444444445)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.71111111111111)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:37.470690,"(18.0, 50.0, 38.5)","(51.0, 280.0, 172.5)","(4.2, 6.4, 5.7700000000000005)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.71111111111111)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:38.697662,"(18.0, 50.0, 38.5)","(51.0, 280.0, 110.0)","(4.2, 6.4, 5.7700000000000005)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.71111111111111)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:39.915030,"(18.0, 50.0, 38.5)","(51.0, 290.0, 110.0)","(4.2, 6.4, 5.7700000000000005)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.395744680851063)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:41.097431,"(18.0, 50.0, 48.78947368421053)","(51.0, 280.0, 172.5)","(4.2, 6.4, 5.7700000000000005)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.395744680851063)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:42.165254,"(18.0, 50.0, 48.78947368421053)","(51.0, 280.0, 172.5)","(4.2, 6.4, 5.7700000000000005)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.395744680851063)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:43.280971,"(18.0, 50.0, 48.78947368421053)","(51.0, 280.0, 206.66666666666666)","(4.2, 6.4, 5.768627450980392)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.395744680851063)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:44.448764,"(18.0, 50.0, 48.78947368421053)","(51.0, 280.0, 206.66666666666666)","(4.2, 6.4, 5.768627450980392)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.395744680851063)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:45.537345,"(18.0, 50.0, 48.78947368421053)","(51.0, 280.0, 206.66666666666666)","(4.2, 6.4, 5.768627450980392)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.395744680851063)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:46.657949,"(18.0, 50.0, 48.78947368421053)","(51.0, 280.0, 206.66666666666666)","(4.2, 6.4, 5.768627450980392)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.395744680851063)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:47.859445,"(18.0, 50.0, 48.78947368421053)","(51.0, 280.0, 206.66666666666666)","(4.2, 6.4, 5.768627450980392)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.395744680851063)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:49.125190,"(18.0, 50.0, 48.78947368421053)","(51.0, 280.0, 206.66666666666666)","(4.2, 6.4, 5.768627450980392)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.395744680851063)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:50.537542,"(18.0, 50.0, 48.78947368421053)","(51.0, 280.0, 206.66666666666666)","(4.2, 6.4, 5.617021276595744)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.395744680851063)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:51.950602,"(18.0, 50.0, 48.78947368421053)","(51.0, 280.0, 206.66666666666666)","(4.2, 6.4, 5.8388888888888895)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.395744680851063)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:53.292135,"(18.0, 50.0, 48.78947368421053)","(51.0, 280.0, 206.66666666666666)","(4.2, 6.2, 5.8388888888888895)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.395744680851063)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:54.529932,"(18.0, 50.0, 48.78947368421053)","(51.0, 280.0, 175.0)","(4.2, 6.2, 5.753191489361702)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.395744680851063)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:55.754953,"(18.0, 50.0, 48.78947368421053)","(51.0, 290.0, 236.0)","(4.2, 6.2, 5.753191489361702)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.395744680851063)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:56.993529,"(18.0, 50.0, 48.78947368421053)","(51.0, 280.0, 243.33333333333331)","(4.2, 6.2, 5.753191489361702)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.395744680851063)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:58.239280,"(18.0, 50.0, 48.78947368421053)","(51.0, 280.0, 243.33333333333331)","(4.2, 6.2, 5.753191489361702)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.395744680851063)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
04-01-2023 13:35:59.583653,"(18.0, 50.0, 48.78947368421053)","(51.0, 280.0, 243.33333333333331)","(4.2, 6.2, 5.711627906976744)","(3.8, 6.4, 5.65)","(7.0, 11.5, 9.395744680851063)","(19.0, 48.0, 29.913043478260867)","(1.85, 2.1, 2.0454545454545454)"
