,Jayville Glory,Blazing Lexi,Like A Lorry,Jax Star,Roxy Crumpet,Kenzie Bale,Chappys Girl,Aaron Alpaca
09-01-2023 12:56:46.865814,"(10.0, 19.0, 15.25)","(7.0, 15.0, 12.771428571428572)","(3.2, 5.4, 5.142857142857143)","(11.0, 20.0, 18.125)","(16.0, 44.0, 28.72222222222222)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.35, 3.0930232558139537)","(5.5, 12.5, 11.075)"
09-01-2023 12:56:48.041836,"(10.0, 19.0, 15.25)","(7.0, 15.0, 12.771428571428572)","(3.2, 5.7, 5.4)","(11.0, 20.0, 18.125)","(16.0, 44.0, 28.72222222222222)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.35, 3.15625)","(5.5, 12.5, 11.055555555555555)"
09-01-2023 12:56:49.259411,"(10.0, 19.0, 15.25)","(7.0, 15.0, 12.8)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.6)","(16.0, 44.0, 28.72222222222222)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.2, 3.0628571428571427)","(5.5, 12.5, 10.4)"
09-01-2023 12:56:50.421948,"(10.0, 19.0, 15.25)","(7.0, 15.5, 12.8)","(3.2, 5.7, 5.1875)","(11.0, 20.0, 17.6)","(16.0, 44.0, 32.541666666666664)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.0628571428571427)","(5.5, 12.5, 10.4)"
09-01-2023 12:56:51.503097,"(10.0, 19.0, 15.25)","(7.0, 15.5, 12.8)","(3.2, 5.7, 5.1875)","(11.0, 20.0, 17.6)","(16.0, 44.0, 32.541666666666664)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.0628571428571427)","(5.5, 12.5, 10.4)"
09-01-2023 12:56:52.577227,"(10.0, 19.0, 15.25)","(7.0, 15.5, 12.8)","(3.2, 5.7, 5.1875)","(11.0, 20.0, 17.6)","(16.0, 44.0, 32.541666666666664)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.0628571428571427)","(5.5, 12.5, 10.4)"
09-01-2023 12:56:53.733117,"(10.0, 19.0, 15.25)","(7.0, 15.5, 12.8)","(3.2, 5.7, 5.1875)","(11.0, 20.0, 17.6)","(16.0, 44.0, 32.541666666666664)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.0628571428571427)","(5.5, 12.5, 10.4)"
09-01-2023 12:56:54.857232,"(10.0, 19.0, 15.25)","(7.0, 15.5, 12.8)","(3.2, 5.7, 5.1875)","(11.0, 20.0, 17.6)","(16.0, 44.0, 32.541666666666664)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.1239999999999997)","(5.5, 12.5, 10.4)"
09-01-2023 12:56:56.030337,"(10.0, 19.0, 15.25)","(7.0, 15.5, 12.028571428571428)","(3.2, 5.7, 5.1875)","(11.0, 20.0, 17.6)","(16.0, 44.0, 32.541666666666664)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.1239999999999997)","(5.5, 12.5, 10.4)"
09-01-2023 12:56:57.243333,"(10.0, 19.0, 15.25)","(7.0, 15.5, 12.028571428571428)","(3.2, 5.7, 5.1875)","(11.0, 20.0, 17.6)","(16.0, 44.0, 32.541666666666664)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.1239999999999997)","(5.5, 12.5, 10.4)"
09-01-2023 12:56:58.379310,"(10.0, 19.0, 15.25)","(7.0, 15.5, 12.028571428571428)","(3.2, 5.7, 5.1875)","(11.0, 20.0, 17.6)","(16.0, 44.0, 32.541666666666664)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.1239999999999997)","(5.5, 12.5, 10.4)"
09-01-2023 12:56:59.489191,"(10.0, 19.0, 15.25)","(7.0, 15.5, 12.028571428571428)","(3.2, 5.7, 5.1875)","(11.0, 20.0, 17.6)","(16.0, 44.0, 32.541666666666664)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.1239999999999997)","(5.5, 12.5, 10.4)"
09-01-2023 12:57:00.587442,"(10.0, 19.0, 15.25)","(7.0, 15.5, 12.028571428571428)","(3.2, 5.7, 5.1875)","(11.0, 20.0, 17.6)","(16.0, 44.0, 32.541666666666664)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.1239999999999997)","(5.5, 12.5, 10.4)"
09-01-2023 12:57:01.639186,"(10.0, 19.0, 15.25)","(7.0, 15.5, 12.866666666666667)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.6)","(16.0, 42.0, 30.208333333333332)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.1239999999999997)","(5.5, 12.5, 11.1)"
09-01-2023 12:57:02.642940,"(10.0, 19.0, 15.25)","(7.0, 15.5, 11.55)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.6)","(16.0, 40.0, 30.208333333333332)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.1239999999999997)","(5.5, 12.5, 10.22)"
09-01-2023 12:57:03.774772,"(10.0, 19.0, 15.25)","(7.0, 15.5, 11.55)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.6)","(16.0, 40.0, 30.208333333333332)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.1239999999999997)","(5.5, 12.5, 11.280000000000001)"
09-01-2023 12:57:04.958133,"(10.0, 19.0, 15.25)","(7.0, 15.5, 11.55)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.6)","(16.0, 40.0, 30.208333333333332)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.1239999999999997)","(5.5, 12.5, 9.86)"
09-01-2023 12:57:06.131818,"(10.0, 19.0, 15.25)","(7.0, 15.5, 11.350000000000001)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.166666666666668)","(16.0, 40.0, 30.208333333333332)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.1239999999999997)","(5.5, 12.5, 10.85)"
09-01-2023 12:57:07.240687,"(10.0, 19.0, 15.25)","(7.0, 15.5, 11.55)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.166666666666668)","(16.0, 40.0, 30.208333333333332)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.06)","(5.5, 12.5, 11.055555555555555)"
09-01-2023 12:57:08.349996,"(10.0, 19.0, 15.25)","(7.0, 15.5, 11.55)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.166666666666668)","(16.0, 40.0, 30.208333333333332)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.06)","(5.5, 12.5, 11.055555555555555)"
09-01-2023 12:57:09.563488,"(10.0, 19.0, 15.25)","(7.0, 15.5, 11.55)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.166666666666668)","(16.0, 40.0, 30.208333333333332)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.06)","(5.5, 12.5, 11.055555555555555)"
09-01-2023 12:57:10.736447,"(10.0, 19.0, 15.25)","(7.0, 15.5, 11.55)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.0)","(16.0, 40.0, 30.208333333333332)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.06)","(5.5, 12.5, 11.055555555555555)"
09-01-2023 12:57:11.962716,"(10.0, 19.0, 15.25)","(7.0, 15.5, 9.275)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 14.666666666666666)","(16.0, 40.0, 29.318181818181817)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.06)","(5.5, 12.5, 11.055555555555555)"
09-01-2023 12:57:13.194655,"(10.0, 19.0, 15.25)","(7.0, 15.5, 10.777777777777779)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.714285714285715)","(16.0, 40.0, 37.888888888888886)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.06)","(5.5, 12.5, 10.4)"
09-01-2023 12:57:14.425854,"(10.0, 19.0, 15.25)","(7.0, 15.0, 10.777777777777779)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.714285714285715)","(16.0, 44.0, 37.888888888888886)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.06)","(5.5, 12.5, 10.4)"
09-01-2023 12:57:15.647183,"(10.0, 19.0, 15.25)","(7.0, 15.0, 10.777777777777779)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.0)","(16.0, 44.0, 37.888888888888886)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.06)","(5.5, 12.5, 10.4)"
09-01-2023 12:57:16.805703,"(10.0, 19.0, 15.25)","(7.0, 15.0, 10.777777777777779)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.0)","(16.0, 44.0, 37.888888888888886)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 3.06)","(5.5, 12.5, 10.4)"
09-01-2023 12:57:17.875374,"(10.0, 19.0, 15.25)","(7.0, 15.0, 10.777777777777779)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.0)","(16.0, 44.0, 37.888888888888886)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 2.6712)","(5.5, 12.5, 10.4)"
09-01-2023 12:57:19.001475,"(10.0, 19.0, 15.25)","(7.0, 15.0, 10.777777777777779)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 44.0, 37.888888888888886)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.15, 2.955)","(5.5, 12.5, 11.188888888888888)"
09-01-2023 12:57:20.174713,"(10.0, 19.0, 15.25)","(7.0, 15.0, 10.777777777777779)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 44.0, 37.888888888888886)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 11.188888888888888)"
09-01-2023 12:57:21.370363,"(10.0, 19.0, 15.25)","(7.0, 15.0, 10.777777777777779)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 44.0, 37.888888888888886)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 11.188888888888888)"
09-01-2023 12:57:22.565952,"(10.0, 19.0, 15.25)","(7.0, 15.0, 10.777777777777779)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.5)","(16.0, 44.0, 39.09090909090909)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 11.188888888888888)"
09-01-2023 12:57:23.798756,"(10.0, 19.0, 15.25)","(7.0, 15.0, 10.777777777777779)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.375)","(16.0, 44.0, 33.4)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 11.055555555555555)"
09-01-2023 12:57:25.097133,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.375)","(16.0, 44.0, 32.8)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 11.571428571428571)"
09-01-2023 12:57:26.369011,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.375)","(16.0, 44.0, 34.83333333333333)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 11.571428571428571)"
09-01-2023 12:57:27.666170,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.375)","(16.0, 44.0, 38.5)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 9.98)"
09-01-2023 12:57:28.850006,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.6)","(16.0, 44.0, 38.5)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 9.98)"
09-01-2023 12:57:30.008403,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.6)","(16.0, 44.0, 38.5)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 9.98)"
09-01-2023 12:57:31.246795,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.6)","(16.0, 44.0, 38.5)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 9.98)"
09-01-2023 12:57:32.455258,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.6)","(16.0, 44.0, 38.5)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 9.98)"
09-01-2023 12:57:33.623306,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.6)","(16.0, 42.0, 29.25)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 9.98)"
09-01-2023 12:57:34.796003,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.6)","(16.0, 42.0, 29.25)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 9.98)"
09-01-2023 12:57:35.917663,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.6)","(16.0, 42.0, 29.25)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 10.354545454545455)"
09-01-2023 12:57:37.053957,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.6)","(16.0, 42.0, 29.25)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 9.242857142857144)"
09-01-2023 12:57:38.171418,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.6)","(16.0, 42.0, 29.25)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 9.45)"
09-01-2023 12:57:39.237963,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.6)","(16.0, 42.0, 29.25)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 9.45)"
09-01-2023 12:57:40.391777,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.166666666666668)","(16.0, 42.0, 29.25)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 9.45)"
09-01-2023 12:57:41.400259,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.166666666666668)","(16.0, 42.0, 29.25)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 10.136363636363637)"
09-01-2023 12:57:42.563657,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.166666666666668)","(16.0, 42.0, 29.25)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 9.35)"
09-01-2023 12:57:43.791340,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.166666666666668)","(16.0, 42.0, 29.25)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 9.35)"
09-01-2023 12:57:44.988138,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.166666666666668)","(16.0, 42.0, 29.25)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 9.35)"
09-01-2023 12:57:46.254696,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.166666666666668)","(16.0, 42.0, 29.25)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 9.35)"
09-01-2023 12:57:47.657658,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.166666666666668)","(16.0, 42.0, 29.25)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.955)","(5.5, 12.5, 9.35)"
09-01-2023 12:57:48.957972,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 14.666666666666666)","(16.0, 42.0, 29.25)","(26.0, 80.0, 39.27272727272727)","(2.5, 3.1, 2.68)","(5.5, 12.5, 10.20909090909091)"
09-01-2023 12:57:50.259210,"(10.0, 19.0, 15.25)","(7.0, 15.0, 9.714285714285714)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.0)","(16.0, 42.0, 29.25)","(26.0, 80.0, 31.11111111111111)","(2.5, 3.0, 2.8971428571428572)","(5.5, 12.5, 10.20909090909091)"
09-01-2023 12:57:51.564130,"(10.0, 19.0, 15.25)","(7.0, 15.0, 11.727272727272727)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 17.333333333333332)","(16.0, 42.0, 29.25)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.96, 2.8971428571428572)","(5.5, 12.5, 7.62)"
09-01-2023 12:57:52.803095,"(10.0, 19.0, 16.5)","(7.0, 15.0, 12.0)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 15.0)","(16.0, 42.0, 29.25)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.96, 2.905)","(5.5, 12.5, 10.354545454545455)"
09-01-2023 12:57:54.151725,"(10.0, 19.0, 16.5)","(7.0, 15.0, 12.0)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 15.0)","(16.0, 42.0, 19.77777777777778)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.96, 2.905)","(5.5, 12.5, 7.779999999999999)"
09-01-2023 12:57:55.324167,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 9.0)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 15.0)","(16.0, 42.0, 22.0)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.96, 2.905)","(5.5, 12.5, 7.779999999999999)"
09-01-2023 12:57:56.504588,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 9.0)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 42.0, 21.6)","(26.0, 80.0, 31.11111111111111)","(2.5, 2.96, 2.905)","(5.5, 12.5, 7.779999999999999)"
09-01-2023 12:57:57.622726,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 9.0)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 21.6)","(26.0, 80.0, 31.11111111111111)","(2.5, 2.96, 2.905)","(5.5, 12.5, 7.779999999999999)"
09-01-2023 12:57:58.885139,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 9.0)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 21.6)","(26.0, 80.0, 31.11111111111111)","(2.5, 2.96, 2.905)","(5.5, 12.5, 7.779999999999999)"
09-01-2023 12:57:59.973462,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 9.0)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 21.6)","(26.0, 80.0, 31.11111111111111)","(2.5, 2.96, 2.905)","(5.5, 12.5, 7.779999999999999)"
09-01-2023 12:58:01.141123,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 9.0)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 21.6)","(26.0, 80.0, 31.11111111111111)","(2.5, 2.96, 2.905)","(5.5, 12.5, 7.779999999999999)"
09-01-2023 12:58:02.380012,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 9.0)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 21.6)","(26.0, 80.0, 31.11111111111111)","(2.5, 2.96, 2.905)","(5.5, 12.5, 7.779999999999999)"
09-01-2023 12:58:03.644285,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 9.0)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 21.6)","(26.0, 80.0, 31.11111111111111)","(2.5, 2.96, 2.905)","(5.5, 12.5, 7.779999999999999)"
09-01-2023 12:58:04.755859,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 9.0)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 19.555555555555557)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.96, 2.905)","(5.5, 12.5, 10.20909090909091)"
09-01-2023 12:58:06.277188,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 8.833333333333332)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 19.555555555555557)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.96, 2.905)","(5.5, 12.5, 7.62)"
09-01-2023 12:58:07.984066,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 8.833333333333332)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 21.6)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.96, 2.905)","(5.5, 12.5, 7.62)"
09-01-2023 12:58:09.178250,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 8.833333333333332)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 21.6)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.96, 2.7474999999999996)","(5.5, 12.5, 8.665)"
09-01-2023 12:58:10.384401,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 8.833333333333332)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 21.6)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.78, 2.7474999999999996)","(5.5, 12.5, 7.207142857142857)"
09-01-2023 12:58:11.652642,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 8.833333333333332)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 21.6)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.78, 2.7474999999999996)","(5.5, 12.5, 7.207142857142857)"
09-01-2023 12:58:12.838970,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 8.833333333333332)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 21.6)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.78, 2.7474999999999996)","(5.5, 12.5, 7.207142857142857)"
09-01-2023 12:58:13.988221,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 8.657142857142857)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 21.6)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.78, 2.7474999999999996)","(5.5, 12.5, 7.207142857142857)"
09-01-2023 12:58:15.248412,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 8.657142857142857)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 21.6)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.78, 2.7474999999999996)","(5.5, 12.5, 7.207142857142857)"
09-01-2023 12:58:16.450644,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 8.657142857142857)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 21.166666666666668)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.78, 2.7474999999999996)","(5.5, 12.5, 7.207142857142857)"
09-01-2023 12:58:17.757008,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 8.657142857142857)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 42.0, 23.57142857142857)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.78, 2.7474999999999996)","(5.5, 12.5, 7.207142857142857)"
09-01-2023 12:58:19.063960,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 8.657142857142857)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 23.57142857142857)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.78, 2.7474999999999996)","(5.5, 12.5, 8.736842105263158)"
09-01-2023 12:58:20.280029,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 8.657142857142857)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 23.57142857142857)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.78, 2.7474999999999996)","(5.5, 12.5, 7.578571428571429)"
09-01-2023 12:58:21.399182,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 8.657142857142857)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 23.57142857142857)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.78, 2.7474999999999996)","(5.5, 12.5, 7.578571428571429)"
09-01-2023 12:58:22.556297,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 8.657142857142857)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 23.57142857142857)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.78, 2.7474999999999996)","(5.5, 12.5, 7.578571428571429)"
09-01-2023 12:58:23.842389,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 8.657142857142857)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 23.57142857142857)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.78, 2.7474999999999996)","(5.5, 12.5, 7.641666666666667)"
09-01-2023 12:58:25.002106,"(10.0, 19.5, 14.166666666666666)","(7.0, 15.0, 8.657142857142857)","(3.2, 5.7, 5.016666666666667)","(11.0, 20.0, 18.333333333333336)","(16.0, 40.0, 23.57142857142857)","(26.0, 80.0, 43.33333333333333)","(2.5, 2.78, 2.7474999999999996)","(5.5, 12.5, 7.641666666666667)"
