,Duly Noted,Jumbo Ozaki,Dustin Diesel,Boys Night Out,Flying Zinger,Lauries Gem,Eve And Jan,Lees Bonus
10-01-2023 19:27:25.303770,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 465.0)","(61.0, 400.0, 332.0)"
10-01-2023 19:27:26.438442,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 579.4444444444445)","(61.0, 400.0, 286.66666666666663)"
10-01-2023 19:27:27.528322,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 579.4444444444445)","(61.0, 400.0, 286.66666666666663)"
10-01-2023 19:27:28.627171,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 579.4444444444445)","(61.0, 400.0, 286.66666666666663)"
10-01-2023 19:27:29.742443,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 579.4444444444445)","(61.0, 400.0, 286.66666666666663)"
10-01-2023 19:27:30.916826,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 465.0)","(61.0, 400.0, 332.0)"
10-01-2023 19:27:32.067957,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 579.4444444444445)","(61.0, 400.0, 286.66666666666663)"
10-01-2023 19:27:33.113779,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 579.4444444444445)","(61.0, 400.0, 286.66666666666663)"
10-01-2023 19:27:34.216474,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 579.4444444444445)","(61.0, 400.0, 286.66666666666663)"
10-01-2023 19:27:35.280456,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 579.4444444444445)","(61.0, 400.0, 286.66666666666663)"
10-01-2023 19:27:36.376502,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 579.4444444444445)","(61.0, 400.0, 286.66666666666663)"
10-01-2023 19:27:37.446936,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 579.4444444444445)","(61.0, 400.0, 286.66666666666663)"
10-01-2023 19:27:38.547406,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 579.4444444444445)","(61.0, 400.0, 286.66666666666663)"
10-01-2023 19:27:39.608142,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 579.4444444444445)","(61.0, 400.0, 286.66666666666663)"
10-01-2023 19:27:40.736666,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 579.4444444444445)","(61.0, 400.0, 286.66666666666663)"
10-01-2023 19:27:41.899655,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 549.1666666666666)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:27:43.032541,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 26.25)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 549.1666666666666)","(61.0, 400.0, 331.0)"
10-01-2023 19:27:44.157735,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 549.1666666666666)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:27:45.263226,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 549.1666666666666)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:27:46.374858,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 549.1666666666666)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:27:47.500065,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 549.1666666666666)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:27:48.605819,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 549.1666666666666)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:27:49.645611,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 640.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:27:50.745802,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:27:51.851565,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:27:52.994707,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:27:54.170854,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:27:55.251598,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:27:56.415793,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:27:57.739159,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:27:59.043775,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 331.0)"
10-01-2023 19:28:00.449607,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:01.897147,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 270.35714285714283)"
10-01-2023 19:28:03.135313,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 390.0, 270.35714285714283)"
10-01-2023 19:28:04.506691,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 390.0, 270.35714285714283)"
10-01-2023 19:28:05.717780,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 390.0, 337.27272727272725)"
10-01-2023 19:28:06.964937,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:08.158217,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:09.371578,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:10.552867,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:11.823843,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:13.086161,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:14.328353,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:15.507834,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:16.731940,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:18.156277,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:19.490560,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:20.928087,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:22.337841,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 539.0)","(61.0, 400.0, 331.0)"
10-01-2023 19:28:23.640506,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 650.0, 474.16666666666663)","(61.0, 400.0, 361.6666666666667)"
10-01-2023 19:28:24.838759,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 550.0, 474.16666666666663)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:26.122851,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 550.0, 474.16666666666663)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:27.405124,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 550.0, 474.16666666666663)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:28.772980,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 550.0, 474.16666666666663)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:29.929406,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 550.0, 474.16666666666663)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:31.129108,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 6.9)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 550.0, 474.16666666666663)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:32.348856,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 4.9411764705882355)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 550.0, 474.16666666666663)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:33.748086,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 8.4, 5.699999999999999)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 550.0, 474.16666666666663)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:35.128106,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 8.2, 5.699999999999999)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 550.0, 474.16666666666663)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:36.403326,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 8.2, 5.699999999999999)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.033333333333333)","(91.0, 550.0, 474.16666666666663)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:37.622606,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 8.2, 5.699999999999999)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 8.1)","(91.0, 550.0, 474.16666666666663)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:39.167546,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 8.2, 5.699999999999999)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 10.033333333333333)","(91.0, 550.0, 474.16666666666663)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:40.523182,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 8.2, 5.699999999999999)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 550.0, 557.5)","(61.0, 400.0, 337.27272727272725)"
10-01-2023 19:28:42.040957,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 8.2, 5.699999999999999)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 650.0, 465.0)","(61.0, 400.0, 286.66666666666663)"
10-01-2023 19:28:43.445208,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 8.2, 5.699999999999999)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 650.0, 579.4444444444445)","(61.0, 400.0, 286.66666666666663)"
10-01-2023 19:28:44.928163,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 8.2, 4.68)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 640.0, 579.4444444444445)","(61.0, 400.0, 286.66666666666663)"
10-01-2023 19:28:46.290304,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 8.2, 5.625)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 640.0, 579.4444444444445)","(61.0, 400.0, 206.66666666666666)"
10-01-2023 19:28:47.679243,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 8.0, 5.625)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 640.0, 499.44444444444446)","(61.0, 390.0, 273.33333333333337)"
10-01-2023 19:28:49.231059,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 8.0, 5.625)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 550.0, 499.44444444444446)","(61.0, 380.0, 273.33333333333337)"
10-01-2023 19:28:50.816389,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 8.0, 5.625)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 550.0, 499.44444444444446)","(61.0, 380.0, 273.33333333333337)"
10-01-2023 19:28:52.019966,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 8.0, 5.55)","(15.0, 36.0, 28.2)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 550.0, 499.44444444444446)","(61.0, 380.0, 273.33333333333337)"
10-01-2023 19:28:53.296520,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 5.55)","(15.0, 36.0, 28.6)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 550.0, 499.44444444444446)","(61.0, 380.0, 273.33333333333337)"
10-01-2023 19:28:54.566952,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 5.55)","(15.0, 36.0, 28.6)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 550.0, 499.44444444444446)","(61.0, 380.0, 273.33333333333337)"
10-01-2023 19:28:55.765189,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 5.55)","(15.0, 36.0, 28.6)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 550.0, 499.44444444444446)","(61.0, 380.0, 273.33333333333337)"
10-01-2023 19:28:57.007401,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 5.55)","(15.0, 36.0, 28.6)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 550.0, 499.44444444444446)","(61.0, 380.0, 273.33333333333337)"
10-01-2023 19:28:58.339164,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 5.55)","(15.0, 36.0, 28.6)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 550.0, 499.44444444444446)","(61.0, 380.0, 273.33333333333337)"
10-01-2023 19:28:59.669851,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 5.55)","(15.0, 36.0, 28.6)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 550.0, 499.44444444444446)","(61.0, 380.0, 273.33333333333337)"
10-01-2023 19:29:01.031411,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 5.55)","(15.0, 36.0, 28.6)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 550.0, 499.44444444444446)","(61.0, 380.0, 273.33333333333337)"
10-01-2023 19:29:02.320243,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 5.55)","(15.0, 36.0, 30.0)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 550.0, 499.44444444444446)","(61.0, 380.0, 273.33333333333337)"
10-01-2023 19:29:03.630480,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 5.55)","(15.0, 36.0, 30.0)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 550.0, 579.4444444444445)","(61.0, 380.0, 316.0)"
10-01-2023 19:29:04.980986,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 5.55)","(15.0, 36.0, 30.0)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 640.0, 465.0)","(61.0, 380.0, 273.33333333333337)"
10-01-2023 19:29:06.301443,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 5.55)","(15.0, 36.0, 30.0)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 650.0, 579.4444444444445)","(61.0, 380.0, 273.33333333333337)"
10-01-2023 19:29:07.654087,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 5.55)","(15.0, 36.0, 30.0)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 640.0, 579.4444444444445)","(61.0, 380.0, 273.33333333333337)"
10-01-2023 19:29:08.993923,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 5.55)","(15.0, 36.0, 30.0)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 640.0, 579.4444444444445)","(61.0, 380.0, 273.33333333333337)"
10-01-2023 19:29:10.289934,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 5.55)","(15.0, 36.0, 30.0)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 640.0, 579.4444444444445)","(61.0, 380.0, 273.33333333333337)"
10-01-2023 19:29:11.566033,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 5.55)","(15.0, 36.0, 31.5)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 640.0, 499.44444444444446)","(61.0, 380.0, 273.33333333333337)"
10-01-2023 19:29:12.848426,"(4.2, 7.8, 7.5)","(4.8, 7.0, 5.947368421052632)","(3.9, 7.8, 5.55)","(15.0, 36.0, 31.5)","(3.2, 4.6, 3.52)","(5.0, 11.0, 9.1)","(91.0, 550.0, 499.44444444444446)","(61.0, 380.0, 273.33333333333337)"
