,Osprey Phantom,Gondola,Molly Irish,Flora Colossus,Impress Us,Catch Me Nero
06-01-2023 13:34:58.141824,"(2.9, 3.25, 3.1666666666666665)","(2.05, 2.7, 2.598181818181818)","(9.0, 17.0, 16.0)","(31.0, 40.0, 34.6)","(5.5, 9.6, 8.327272727272726)","(8.5, 10.0, 9.88888888888889)"
06-01-2023 13:34:59.006792,"(2.9, 3.25, 3.1346153846153846)","(2.05, 2.7, 2.6093333333333333)","(9.0, 17.0, 16.0)","(31.0, 40.0, 34.6)","(5.5, 9.6, 8.327272727272726)","(8.5, 10.0, 9.952380952380953)"
06-01-2023 13:34:59.946836,"(2.9, 3.25, 3.123684210526316)","(2.05, 2.7, 2.585714285714286)","(9.0, 17.0, 15.714285714285714)","(31.0, 40.0, 34.3)","(5.5, 9.6, 8.327272727272726)","(8.5, 10.0, 9.371428571428572)"
06-01-2023 13:35:00.959359,"(2.9, 3.25, 3.123684210526316)","(2.05, 2.68, 2.582)","(9.0, 17.0, 15.714285714285714)","(31.0, 40.0, 34.3)","(5.5, 9.6, 8.327272727272726)","(8.5, 9.8, 9.371428571428572)"
06-01-2023 13:35:01.918130,"(2.9, 3.25, 3.123684210526316)","(2.05, 2.68, 2.582)","(9.0, 17.0, 15.714285714285714)","(31.0, 40.0, 33.81818181818182)","(5.5, 9.6, 8.325)","(8.5, 9.8, 9.371428571428572)"
06-01-2023 13:35:02.783458,"(2.9, 3.25, 3.123684210526316)","(2.05, 2.68, 2.582)","(9.0, 17.0, 15.714285714285714)","(31.0, 40.0, 34.08695652173913)","(5.5, 9.2, 8.325)","(8.5, 9.8, 9.371428571428572)"
06-01-2023 13:35:03.651989,"(2.9, 3.25, 3.123684210526316)","(2.05, 2.68, 2.582)","(9.0, 17.0, 15.714285714285714)","(31.0, 40.0, 33.81818181818182)","(5.5, 9.2, 8.325)","(8.5, 9.8, 9.5)"
06-01-2023 13:35:04.636401,"(2.9, 3.25, 3.123684210526316)","(2.05, 2.68, 2.582)","(9.0, 17.0, 15.8)","(31.0, 36.0, 37.08108108108108)","(5.5, 9.2, 8.325)","(8.5, 9.8, 9.618181818181819)"
06-01-2023 13:35:05.669359,"(2.9, 3.25, 3.123684210526316)","(2.05, 2.68, 2.582)","(9.0, 17.0, 15.636363636363637)","(31.0, 40.0, 37.08108108108108)","(5.5, 9.2, 8.325)","(8.5, 9.8, 9.618181818181819)"
06-01-2023 13:35:06.702340,"(2.9, 3.25, 3.123684210526316)","(2.05, 2.68, 2.582)","(9.0, 17.0, 15.636363636363637)","(31.0, 40.0, 37.166666666666664)","(5.5, 9.2, 8.325)","(8.5, 9.8, 10.342857142857143)"
06-01-2023 13:35:07.715149,"(2.9, 3.25, 3.123684210526316)","(2.05, 2.68, 2.582)","(9.0, 17.0, 15.636363636363637)","(31.0, 40.0, 37.166666666666664)","(5.5, 9.2, 8.325)","(8.5, 10.5, 9.50909090909091)"
06-01-2023 13:35:08.691493,"(2.9, 3.25, 3.123684210526316)","(2.05, 2.68, 2.582)","(9.0, 17.0, 15.636363636363637)","(31.0, 40.0, 36.8125)","(5.5, 9.2, 8.299999999999999)","(8.5, 9.6, 9.50909090909091)"
06-01-2023 13:35:09.612083,"(2.9, 3.25, 3.175)","(2.05, 2.68, 2.624)","(9.0, 17.0, 15.636363636363637)","(31.0, 40.0, 36.8125)","(5.5, 9.0, 8.299999999999999)","(8.5, 9.6, 9.266666666666667)"
06-01-2023 13:35:10.528334,"(2.9, 3.25, 3.175)","(2.05, 2.68, 2.624)","(9.0, 17.0, 15.636363636363637)","(31.0, 40.0, 36.8125)","(5.5, 9.0, 8.299999999999999)","(8.5, 9.6, 9.364705882352942)"
06-01-2023 13:35:11.502015,"(2.9, 3.25, 3.175)","(2.05, 2.68, 2.628421052631579)","(9.0, 17.0, 15.636363636363637)","(31.0, 40.0, 36.8125)","(5.5, 9.0, 8.44)","(8.5, 9.6, 9.364705882352942)"
06-01-2023 13:35:12.395494,"(2.9, 3.25, 3.175)","(2.05, 2.68, 2.628421052631579)","(9.0, 17.0, 15.333333333333334)","(31.0, 40.0, 36.8125)","(5.5, 9.0, 8.44)","(8.5, 9.6, 9.364705882352942)"
06-01-2023 13:35:13.364017,"(2.9, 3.25, 3.175)","(2.05, 2.68, 2.628421052631579)","(9.0, 17.0, 15.333333333333334)","(31.0, 40.0, 36.8125)","(5.5, 9.0, 8.6)","(8.5, 9.6, 9.364705882352942)"
06-01-2023 13:35:14.362823,"(2.9, 3.25, 3.1672413793103447)","(2.05, 2.68, 2.5947826086956525)","(9.0, 17.0, 15.333333333333334)","(31.0, 40.0, 36.8125)","(5.5, 9.6, 9.578656126482214)","(8.5, 9.6, 10.28)"
06-01-2023 13:35:15.234399,"(2.9, 3.25, 3.1672413793103447)","(2.05, 2.68, 2.6206060606060606)","(9.0, 17.0, 15.125)","(31.0, 40.0, 36.8125)","(5.5, 9.4, 9.391967871485944)","(8.5, 11.0, 10.28)"
06-01-2023 13:35:16.219692,"(2.9, 3.25, 3.1772727272727272)","(2.05, 2.68, 2.617)","(9.0, 17.0, 15.125)","(31.0, 40.0, 36.142857142857146)","(5.5, 9.4, 9.39163179916318)","(8.5, 11.0, 9.95)"
06-01-2023 13:35:17.353664,"(2.9, 3.25, 3.1772727272727272)","(2.05, 2.68, 2.617)","(9.0, 17.0, 15.125)","(31.0, 40.0, 36.142857142857146)","(5.5, 9.4, 9.39163179916318)","(8.5, 11.0, 9.6)"
06-01-2023 13:35:18.373551,"(2.9, 3.25, 3.2192307692307693)","(2.05, 2.68, 2.617)","(9.0, 17.0, 15.125)","(31.0, 40.0, 36.142857142857146)","(5.5, 9.4, 9.38941798941799)","(8.5, 11.0, 9.6)"
06-01-2023 13:35:19.275943,"(2.9, 3.25, 3.2192307692307693)","(2.05, 2.68, 2.617)","(9.0, 17.0, 15.133333333333333)","(31.0, 40.0, 36.142857142857146)","(5.5, 9.4, 9.38941798941799)","(8.5, 11.0, 9.644444444444444)"
06-01-2023 13:35:20.212432,"(2.9, 3.25, 3.2192307692307693)","(2.05, 2.68, 2.617)","(9.0, 17.0, 15.133333333333333)","(31.0, 40.0, 36.142857142857146)","(5.5, 9.4, 9.572020725388601)","(8.5, 10.5, 9.1875)"
06-01-2023 13:35:21.138190,"(2.9, 3.25, 3.2192307692307693)","(2.05, 2.68, 2.617)","(9.0, 17.0, 15.133333333333333)","(31.0, 40.0, 36.142857142857146)","(5.5, 9.6, 9.572020725388601)","(8.5, 10.5, 9.1875)"
06-01-2023 13:35:22.160999,"(2.9, 3.25, 3.2192307692307693)","(2.05, 2.68, 2.617)","(9.0, 17.0, 15.133333333333333)","(31.0, 40.0, 36.142857142857146)","(5.5, 9.4, 9.38941798941799)","(8.5, 10.5, 9.804545454545455)"
06-01-2023 13:35:23.053622,"(2.9, 3.25, 3.2192307692307693)","(2.05, 2.68, 2.617)","(9.0, 17.0, 15.133333333333333)","(31.0, 40.0, 36.142857142857146)","(5.5, 9.4, 9.38941798941799)","(8.5, 10.5, 9.804545454545455)"
06-01-2023 13:35:23.959863,"(2.9, 3.25, 3.2192307692307693)","(2.05, 2.66, 2.6456)","(9.0, 17.0, 15.133333333333333)","(31.0, 40.0, 36.142857142857146)","(5.5, 9.6, 9.59027027027027)","(8.5, 10.5, 9.804545454545455)"
06-01-2023 13:35:24.961796,"(2.9, 3.25, 3.2192307692307693)","(2.05, 2.66, 2.6310344827586207)","(9.0, 17.0, 15.142857142857142)","(31.0, 40.0, 36.142857142857146)","(5.5, 9.6, 9.59027027027027)","(8.5, 10.5, 9.804545454545455)"
06-01-2023 13:35:25.968577,"(2.9, 3.25, 3.2192307692307693)","(2.05, 2.66, 2.6310344827586207)","(9.0, 17.0, 15.142857142857142)","(31.0, 40.0, 36.142857142857146)","(5.5, 9.6, 9.59)","(8.5, 10.5, 9.8)"
06-01-2023 13:35:26.884987,"(2.9, 3.25, 3.2189655172413794)","(2.05, 2.66, 2.625)","(9.0, 17.0, 15.142857142857142)","(31.0, 40.0, 36.142857142857146)","(5.5, 9.6, 9.59)","(8.5, 10.0, 9.8)"
06-01-2023 13:35:27.842724,"(2.9, 3.25, 3.2189655172413794)","(2.05, 2.66, 2.610344827586207)","(9.0, 17.0, 15.142857142857142)","(31.0, 40.0, 36.142857142857146)","(5.5, 9.6, 9.59)","(8.5, 10.0, 9.625)"
06-01-2023 13:35:28.857293,"(2.9, 3.25, 3.2246478873239437)","(2.05, 2.66, 2.610344827586207)","(9.0, 17.0, 15.181818181818182)","(31.0, 40.0, 36.142857142857146)","(5.5, 9.6, 9.586153846153845)","(8.5, 10.0, 9.65)"
06-01-2023 13:35:29.860665,"(2.9, 3.25, 3.2246478873239437)","(2.05, 2.66, 2.610344827586207)","(9.0, 17.0, 15.181818181818182)","(31.0, 40.0, 36.142857142857146)","(5.5, 9.6, 9.586153846153845)","(8.5, 10.0, 9.4)"
06-01-2023 13:35:31.081412,"(2.9, 3.25, 3.2246478873239437)","(2.05, 2.66, 2.6058064516129034)","(9.0, 17.0, 15.181818181818182)","(31.0, 40.0, 36.19512195121951)","(5.5, 9.6, 9.5856)","(8.5, 10.0, 10.494186046511627)"
06-01-2023 13:35:32.068707,"(2.9, 3.25, 3.223529411764706)","(2.05, 2.66, 2.6058064516129034)","(9.0, 17.0, 15.2)","(31.0, 40.0, 36.372093023255815)","(5.5, 9.6, 10.4208)","(8.5, 10.5, 10.976608187134502)"
06-01-2023 13:35:32.975956,"(2.9, 3.25, 3.223529411764706)","(2.05, 2.64, 2.584736842105263)","(9.0, 17.0, 16.357142857142858)","(31.0, 40.0, 36.372093023255815)","(5.5, 10.5, 10.463333333333333)","(8.5, 11.0, 10.976608187134502)"
06-01-2023 13:35:33.935939,"(2.8, 3.25, 3.223529411764706)","(2.05, 2.64, 2.5814634146341464)","(10.0, 17.0, 16.357142857142858)","(31.0, 40.0, 36.372093023255815)","(6.0, 10.5, 10.396875)","(8.5, 11.0, 10.976608187134502)"
06-01-2023 13:35:34.854700,"(2.8, 3.25, 3.223529411764706)","(2.05, 2.64, 2.576842105263158)","(10.0, 17.0, 15.894736842105264)","(31.0, 40.0, 36.148148148148145)","(6.0, 10.5, 10.396875)","(8.5, 11.0, 10.976608187134502)"
06-01-2023 13:35:35.729678,"(2.8, 3.25, 3.223529411764706)","(2.05, 2.64, 2.576842105263158)","(10.0, 17.0, 16.08695652173913)","(31.0, 40.0, 36.84848484848485)","(6.0, 10.5, 10.396875)","(8.5, 11.0, 10.976608187134502)"
06-01-2023 13:35:36.627637,"(2.8, 3.25, 3.2223076923076923)","(2.05, 2.58, 2.541098039215686)","(10.0, 17.0, 16.08695652173913)","(31.0, 40.0, 37.189189189189186)","(6.0, 10.5, 10.386206896551725)","(8.5, 11.0, 10.975903614457831)"
06-01-2023 13:35:37.535467,"(2.8, 3.25, 3.2223076923076923)","(2.05, 2.58, 2.541098039215686)","(10.0, 17.0, 16.1875)","(31.0, 40.0, 37.189189189189186)","(6.0, 10.5, 10.386206896551725)","(8.5, 11.0, 10.975903614457831)"
06-01-2023 13:35:38.404388,"(2.8, 3.25, 3.2223076923076923)","(2.05, 2.58, 2.5001609657947688)","(10.0, 17.0, 16.152173913043477)","(31.0, 40.0, 38.7906976744186)","(6.0, 10.5, 10.386206896551725)","(8.5, 11.0, 10.975903614457831)"
06-01-2023 13:35:39.277356,"(2.8, 3.25, 3.2223076923076923)","(2.05, 2.56, 2.488)","(10.0, 17.0, 16.152173913043477)","(31.0, 40.0, 38.869565217391305)","(6.0, 10.5, 9.78)","(8.5, 11.0, 11.25)"
06-01-2023 13:35:40.168746,"(2.8, 3.25, 3.2223076923076923)","(2.05, 2.56, 2.4828571428571427)","(10.0, 17.0, 16.152173913043477)","(31.0, 40.0, 38.888888888888886)","(6.0, 10.5, 10.407692307692308)","(8.5, 11.5, 11.25)"
06-01-2023 13:35:41.159640,"(2.8, 3.25, 3.2223076923076923)","(2.05, 2.56, 2.4314285714285715)","(10.0, 17.0, 16.152173913043477)","(31.0, 40.0, 38.95238095238095)","(6.0, 10.5, 9.981818181818182)","(8.5, 11.5, 11.3)"
06-01-2023 13:35:42.162977,"(2.8, 3.25, 3.2223076923076923)","(2.05, 2.54, 2.46)","(10.0, 17.0, 15.973684210526315)","(31.0, 40.0, 38.95238095238095)","(6.0, 10.0, 9.962068965517242)","(8.5, 11.5, 10.807692307692308)"
06-01-2023 13:35:43.026063,"(2.8, 3.25, 3.2223076923076923)","(2.05, 2.54, 2.531578947368421)","(10.0, 17.0, 15.973684210526315)","(31.0, 40.0, 38.95238095238095)","(6.0, 10.0, 9.962068965517242)","(8.5, 11.0, 10.807692307692308)"
06-01-2023 13:35:43.995631,"(2.8, 3.25, 3.2223076923076923)","(2.05, 2.54, 2.531578947368421)","(10.0, 17.0, 15.973684210526315)","(31.0, 40.0, 38.95238095238095)","(6.0, 10.0, 9.962068965517242)","(8.5, 11.0, 10.807692307692308)"
06-01-2023 13:35:45.074738,"(2.8, 3.25, 3.2223076923076923)","(2.05, 2.54, 2.531578947368421)","(10.0, 17.0, 15.973684210526315)","(31.0, 40.0, 38.95238095238095)","(6.0, 10.0, 9.962068965517242)","(8.5, 11.0, 10.75)"
06-01-2023 13:35:46.113055,"(2.8, 3.25, 3.2223076923076923)","(2.05, 2.54, 2.531578947368421)","(10.0, 17.0, 16.0)","(31.0, 40.0, 38.95238095238095)","(6.0, 10.0, 9.992523364485981)","(8.5, 11.0, 10.75)"
06-01-2023 13:35:47.110342,"(2.8, 3.25, 3.2223076923076923)","(2.05, 2.54, 2.46)","(10.0, 17.0, 16.0)","(31.0, 40.0, 38.97560975609756)","(6.0, 11.0, 10.4)","(8.5, 11.0, 10.75)"
06-01-2023 13:35:48.202229,"(2.8, 3.25, 3.16875)","(2.05, 2.54, 2.46)","(10.0, 17.0, 16.0)","(31.0, 40.0, 38.97560975609756)","(6.0, 11.0, 10.4)","(8.5, 11.0, 10.84375)"
06-01-2023 13:35:49.197401,"(2.8, 3.25, 3.16875)","(2.05, 2.54, 2.46)","(10.0, 17.0, 16.0)","(31.0, 40.0, 38.97560975609756)","(6.0, 11.0, 10.4)","(8.5, 11.0, 10.892857142857142)"
06-01-2023 13:35:50.243686,"(2.8, 3.25, 3.16875)","(2.05, 2.54, 2.4415384615384617)","(10.0, 17.0, 16.0)","(31.0, 40.0, 38.97560975609756)","(6.0, 11.0, 10.52)","(8.5, 11.0, 11.375)"
06-01-2023 13:35:51.263134,"(2.8, 3.25, 3.1772727272727272)","(2.05, 2.52, 2.4646153846153847)","(10.0, 17.0, 16.0625)","(31.0, 40.0, 38.97560975609756)","(6.0, 11.0, 9.75)","(8.5, 11.5, 11.375)"
06-01-2023 13:35:52.153810,"(2.8, 3.25, 3.175)","(2.05, 2.48, 2.4523076923076923)","(10.0, 17.0, 16.0625)","(31.0, 40.0, 38.97560975609756)","(6.0, 10.0, 9.75)","(8.5, 11.5, 11.333333333333334)"
06-01-2023 13:35:53.188800,"(2.8, 3.25, 3.175)","(2.05, 2.48, 2.46)","(10.0, 17.0, 16.0625)","(31.0, 40.0, 39.29032258064516)","(6.0, 10.0, 9.411764705882353)","(8.5, 11.5, 11.375)"
06-01-2023 13:35:54.203795,"(2.8, 3.25, 3.1685714285714286)","(2.05, 2.48, 2.468)","(10.0, 17.0, 16.0625)","(31.0, 40.0, 52.72727272727273)","(6.0, 10.0, 9.333333333333334)","(8.5, 11.5, 11.0)"
06-01-2023 13:35:55.157184,"(2.8, 3.25, 3.16)","(2.05, 2.48, 2.468)","(10.0, 17.0, 16.0625)","(31.0, 60.0, 48.07692307692308)","(6.0, 10.0, 9.333333333333334)","(8.5, 11.5, 10.9)"
06-01-2023 13:35:56.061301,"(2.8, 3.25, 3.155)","(2.05, 2.48, 2.4699999999999998)","(10.0, 17.0, 16.0625)","(31.0, 55.0, 49.0)","(6.0, 10.0, 9.333333333333334)","(8.5, 11.5, 11.181818181818182)"
06-01-2023 13:35:56.939201,"(2.8, 3.25, 3.155)","(2.05, 2.48, 2.4699999999999998)","(10.0, 17.0, 16.0625)","(31.0, 50.0, 46.92307692307692)","(6.0, 10.0, 9.333333333333334)","(8.5, 11.5, 11.181818181818182)"
06-01-2023 13:35:57.854618,"(2.8, 3.25, 3.1595238095238094)","(2.05, 2.48, 2.453333333333333)","(10.0, 17.0, 16.0625)","(31.0, 50.0, 46.92307692307692)","(6.0, 10.0, 9.333333333333334)","(8.5, 11.5, 11.181818181818182)"
06-01-2023 13:35:58.804400,"(2.8, 3.25, 3.164285714285714)","(2.05, 2.48, 2.432)","(10.0, 17.0, 16.076923076923077)","(31.0, 50.0, 44.73684210526316)","(6.0, 10.0, 9.1)","(8.5, 11.5, 11.181818181818182)"
06-01-2023 13:35:59.756153,"(2.8, 3.25, 3.203846153846154)","(2.05, 2.48, 2.442105263157895)","(10.0, 17.0, 16.076923076923077)","(31.0, 50.0, 44.73684210526316)","(6.0, 9.6, 9.1)","(8.5, 11.5, 10.961538461538462)"
06-01-2023 13:36:00.709300,"(2.8, 3.25, 3.2062500000000003)","(2.05, 2.48, 2.465)","(10.0, 17.0, 16.25)","(31.0, 50.0, 44.73684210526316)","(6.0, 9.6, 9.2)","(8.5, 11.0, 10.9375)"
06-01-2023 13:36:01.723352,"(2.8, 3.25, 3.2062500000000003)","(2.05, 2.5, 2.425)","(10.0, 17.0, 16.25)","(31.0, 50.0, 44.73684210526316)","(6.0, 9.6, 9.2)","(8.5, 11.0, 10.916666666666666)"
06-01-2023 13:36:02.624574,"(2.8, 3.35, 3.261111111111111)","(2.05, 2.48, 2.4695652173913043)","(10.0, 17.0, 16.25)","(31.0, 50.0, 44.73684210526316)","(6.0, 9.6, 9.2)","(8.5, 11.0, 10.916666666666666)"
06-01-2023 13:36:03.545402,"(2.8, 3.35, 3.261111111111111)","(2.05, 2.48, 2.4695652173913043)","(10.0, 17.0, 16.25)","(31.0, 48.0, 44.5)","(6.0, 9.6, 9.1)","(8.5, 11.0, 10.916666666666666)"
06-01-2023 13:36:04.523647,"(2.8, 3.35, 3.261111111111111)","(2.05, 2.48, 2.4695652173913043)","(10.0, 17.0, 16.25)","(31.0, 48.0, 43.666666666666664)","(6.0, 9.6, 9.1)","(8.5, 11.0, 10.916666666666666)"
06-01-2023 13:36:05.494245,"(2.8, 3.35, 3.2666666666666666)","(2.05, 2.46, 2.4552)","(10.0, 17.0, 16.76923076923077)","(31.0, 44.0, 43.666666666666664)","(6.0, 10.5, 9.14)","(8.5, 11.0, 10.916666666666666)"
06-01-2023 13:36:06.516662,"(2.8, 3.35, 3.27)","(2.05, 2.46, 2.4552)","(10.0, 17.0, 16.678571428571427)","(31.0, 44.0, 43.666666666666664)","(6.0, 10.0, 8.95)","(8.5, 11.5, 10.75)"
06-01-2023 13:36:07.503230,"(2.8, 3.35, 3.27)","(2.05, 2.46, 2.4552)","(10.0, 17.0, 16.5)","(31.0, 46.0, 45.5)","(6.0, 10.0, 8.95)","(8.5, 11.0, 10.75)"
06-01-2023 13:36:08.368954,"(2.8, 3.35, 3.27)","(2.05, 2.46, 2.456)","(10.0, 17.0, 16.5)","(31.0, 44.0, 42.0)","(6.0, 10.0, 8.90909090909091)","(8.5, 11.0, 10.727272727272727)"
06-01-2023 13:36:09.278249,"(2.8, 3.35, 3.27)","(2.05, 2.46, 2.456)","(10.0, 17.0, 16.5)","(31.0, 44.0, 42.0)","(6.0, 10.0, 8.90909090909091)","(8.5, 11.0, 10.727272727272727)"
06-01-2023 13:36:10.267823,"(2.8, 3.35, 3.27)","(2.05, 2.46, 2.456)","(10.0, 17.0, 16.5)","(31.0, 44.0, 42.0)","(6.0, 10.0, 8.885714285714286)","(8.5, 11.0, 10.727272727272727)"
06-01-2023 13:36:11.176693,"(2.7, 3.35, 3.27)","(2.05, 2.46, 2.456)","(10.0, 17.0, 16.625)","(31.0, 44.0, 42.0)","(6.5, 10.0, 8.96)","(8.5, 11.0, 10.727272727272727)"
06-01-2023 13:36:12.049405,"(2.7, 3.35, 3.2605263157894737)","(2.05, 2.48, 2.468)","(10.0, 17.0, 16.625)","(31.0, 44.0, 42.22222222222222)","(6.5, 9.8, 9.022222222222222)","(8.5, 11.0, 10.727272727272727)"
06-01-2023 13:36:13.035206,"(2.7, 3.35, 3.261764705882353)","(2.05, 2.48, 2.468)","(10.0, 17.0, 16.625)","(31.0, 44.0, 42.22222222222222)","(6.5, 9.8, 8.925)","(8.5, 11.0, 10.727272727272727)"
06-01-2023 13:36:14.031093,"(2.7, 3.35, 3.2176470588235295)","(2.05, 2.48, 2.468)","(10.0, 17.0, 16.625)","(31.0, 44.0, 40.666666666666664)","(6.5, 9.8, 8.925)","(8.5, 11.5, 10.75)"
06-01-2023 13:36:14.916363,"(2.7, 3.35, 3.2375000000000003)","(2.05, 2.48, 2.468)","(10.0, 17.0, 16.625)","(31.0, 44.0, 40.666666666666664)","(6.5, 9.8, 8.925)","(8.5, 11.5, 11.470588235294118)"
06-01-2023 13:36:15.834220,"(2.7, 3.35, 3.21304347826087)","(2.05, 2.48, 2.468)","(10.0, 17.0, 16.625)","(31.0, 48.0, 44.0)","(6.5, 9.8, 9.266666666666667)","(8.5, 11.5, 11.471098265895954)"
06-01-2023 13:36:16.839140,"(2.7, 3.35, 3.225)","(2.05, 2.48, 2.4705882352941178)","(10.0, 17.0, 16.625)","(31.0, 46.0, 43.0)","(7.0, 9.8, 9.266666666666667)","(8.5, 11.5, 11.471098265895954)"
06-01-2023 13:36:17.881841,"(2.7, 3.35, 3.2111111111111112)","(2.05, 2.48, 2.4703030303030302)","(10.0, 17.0, 16.625)","(31.0, 46.0, 43.0)","(7.0, 9.8, 9.657142857142858)","(8.5, 11.5, 11.471098265895954)"
06-01-2023 13:36:18.885634,"(2.7, 3.35, 3.2111111111111112)","(2.05, 2.48, 2.4703030303030302)","(10.0, 17.0, 16.625)","(31.0, 46.0, 44.0)","(7.0, 9.8, 10.405263157894737)","(8.5, 11.5, 11.493788819875776)"
06-01-2023 13:36:19.808703,"(2.7, 3.35, 3.3106060606060606)","(2.05, 2.3, 2.2838461538461536)","(10.0, 18.0, 17.11764705882353)","(31.0, 48.0, 44.0)","(7.0, 10.5, 10.636363636363637)","(8.5, 11.5, 11.496932515337424)"
06-01-2023 13:36:20.693814,"(2.7, 3.35, 3.3)","(2.05, 2.3, 2.2832)","(10.0, 18.0, 17.0)","(31.0, 55.0, 42.142857142857146)","(7.0, 11.0, 10.636363636363637)","(8.5, 11.5, 11.947368421052632)"
06-01-2023 13:36:21.637632,"(2.7, 3.35, 3.319230769230769)","(2.05, 2.3, 2.2842465753424657)","(10.0, 18.0, 16.285714285714285)","(31.0, 50.0, 41.42857142857143)","(7.0, 11.0, 10.411764705882353)","(8.5, 12.0, 11.722222222222221)"
06-01-2023 13:36:22.576641,"(2.7, 3.35, 3.319230769230769)","(2.05, 2.3, 2.2831952662721893)","(10.0, 18.0, 16.285714285714285)","(31.0, 50.0, 42.857142857142854)","(7.0, 11.0, 10.0)","(8.5, 12.0, 11.961538461538462)"
06-01-2023 13:36:23.491101,"(2.7, 3.35, 3.31)","(2.05, 2.32, 2.303157894736842)","(10.0, 18.0, 16.285714285714285)","(31.0, 50.0, 42.857142857142854)","(7.0, 11.0, 10.011764705882353)","(8.5, 12.5, 11.8)"
06-01-2023 13:36:24.469154,"(2.7, 3.35, 3.31)","(2.05, 2.3, 2.276)","(10.0, 18.0, 16.285714285714285)","(31.0, 50.0, 42.857142857142854)","(7.0, 11.0, 10.115789473684211)","(8.5, 12.5, 11.8)"
06-01-2023 13:36:25.405413,"(2.7, 3.35, 3.31)","(2.05, 2.32, 2.2917647058823527)","(10.0, 18.0, 16.285714285714285)","(31.0, 50.0, 42.857142857142854)","(7.0, 11.0, 10.16)","(8.5, 12.5, 12.033333333333333)"
06-01-2023 13:36:26.346627,"(2.7, 3.35, 3.2875)","(2.0, 2.28, 2.2757142857142854)","(10.0, 18.0, 16.285714285714285)","(31.0, 50.0, 42.857142857142854)","(7.0, 11.0, 10.236363636363636)","(8.5, 12.5, 12.033333333333333)"
06-01-2023 13:36:27.240625,"(2.7, 3.35, 3.2875)","(2.0, 2.32, 2.2857142857142856)","(10.0, 18.0, 16.285714285714285)","(31.0, 50.0, 41.42857142857143)","(7.0, 11.0, 10.236363636363636)","(8.5, 12.5, 12.033333333333333)"
06-01-2023 13:36:28.125220,"(2.7, 3.35, 3.2875)","(2.0, 2.32, 2.274285714285714)","(10.0, 18.0, 16.285714285714285)","(31.0, 50.0, 41.42857142857143)","(7.0, 10.5, 10.066666666666666)","(8.5, 12.5, 11.807692307692308)"
06-01-2023 13:36:29.158138,"(2.7, 3.4, 3.263235294117647)","(2.0, 2.3, 2.289090909090909)","(10.0, 18.0, 16.285714285714285)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 10.033333333333333)","(8.5, 12.0, 11.678571428571429)"
06-01-2023 13:36:30.148774,"(2.7, 3.4, 3.26875)","(2.0, 2.3, 2.289090909090909)","(10.0, 18.0, 16.285714285714285)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 9.98421052631579)","(8.5, 12.0, 11.678571428571429)"
06-01-2023 13:36:31.089496,"(2.7, 3.4, 3.314285714285714)","(2.0, 2.3, 2.288)","(10.0, 18.0, 16.285714285714285)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 9.923529411764706)","(8.5, 12.0, 11.9)"
06-01-2023 13:36:32.084673,"(2.7, 3.4, 3.33)","(2.0, 2.32, 2.2778378378378377)","(10.0, 18.0, 16.8)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 9.923529411764706)","(8.5, 12.0, 11.777777777777779)"
06-01-2023 13:36:33.064572,"(2.7, 3.4, 3.3266666666666667)","(2.0, 2.32, 2.2766666666666664)","(10.0, 18.0, 17.1)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 9.923529411764706)","(8.5, 12.0, 11.833333333333334)"
06-01-2023 13:36:34.044073,"(2.7, 3.4, 3.3266666666666667)","(2.0, 2.3, 2.2907692307692304)","(10.0, 18.0, 17.1)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 9.875)","(8.5, 12.0, 11.951807228915662)"
06-01-2023 13:36:34.950476,"(2.7, 3.4, 3.3266666666666667)","(2.0, 2.32, 2.2766666666666664)","(10.0, 18.0, 17.181818181818183)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.0, 9.875)","(8.5, 12.0, 11.951807228915662)"
06-01-2023 13:36:35.872444,"(2.7, 3.4, 3.3363636363636364)","(2.0, 2.32, 2.2793548387096774)","(10.0, 18.0, 17.181818181818183)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 10.407407407407407)","(8.5, 12.0, 11.929411764705883)"
06-01-2023 13:36:36.819063,"(2.7, 3.4, 3.38)","(2.0, 2.32, 2.284)","(10.0, 18.0, 17.4375)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 10.407407407407407)","(8.5, 12.0, 11.929411764705883)"
06-01-2023 13:36:37.785325,"(2.7, 3.4, 3.38)","(2.0, 2.32, 2.2793548387096774)","(10.0, 18.0, 17.4375)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 10.392857142857142)","(8.5, 12.0, 11.929411764705883)"
06-01-2023 13:36:38.723471,"(2.7, 3.4, 3.38)","(2.0, 2.32, 2.284)","(10.0, 18.0, 17.4375)","(31.0, 50.0, 40.90909090909091)","(7.0, 10.5, 10.392857142857142)","(8.5, 12.0, 11.929411764705883)"
