,Dallas Gold,Herzen,Poseidon Wrath,Whitaker,Hardcore Folklore,Uncle Frank,Dried Pepper,Stans Miracle Man,Unified Assets
16-12-2022 10:32:07.054314,"(41.0, 500.0, 425.0)","(10.0, 19.0, 16.75)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 77.1875)","(5.5, 8.8, 7.5)","(3.3, 4.0, 3.9357142857142855)","(2.2, 3.7, 3.4)","(6.5, 9.8, 9.100000000000001)","(51.0, 630.0, 394.79999999999995)"
16-12-2022 10:32:08.134836,"(41.0, 500.0, 425.0)","(10.0, 19.0, 16.75)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 77.1875)","(5.5, 8.8, 7.5)","(3.3, 4.0, 3.9357142857142855)","(2.2, 3.7, 3.4)","(6.5, 9.8, 9.100000000000001)","(51.0, 630.0, 394.79999999999995)"
16-12-2022 10:32:09.229764,"(41.0, 500.0, 425.0)","(10.0, 19.0, 16.75)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 77.1875)","(5.5, 8.8, 7.5)","(3.3, 4.0, 3.9357142857142855)","(2.2, 3.7, 3.4)","(6.5, 9.8, 9.100000000000001)","(51.0, 630.0, 394.79999999999995)"
16-12-2022 10:32:10.329584,"(41.0, 500.0, 425.0)","(10.0, 19.0, 16.75)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 77.1875)","(5.5, 8.8, 7.5)","(3.3, 4.0, 3.9357142857142855)","(2.2, 3.7, 3.55)","(6.5, 9.8, 9.100000000000001)","(51.0, 630.0, 394.79999999999995)"
16-12-2022 10:32:11.409456,"(41.0, 500.0, 425.0)","(10.0, 19.0, 16.6)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 77.1875)","(5.5, 8.8, 7.5)","(3.3, 4.0, 3.9357142857142855)","(2.2, 3.7, 3.55)","(6.5, 9.8, 9.100000000000001)","(51.0, 630.0, 460.5)"
16-12-2022 10:32:12.505386,"(41.0, 500.0, 425.0)","(10.0, 19.0, 17.12)","(26.0, 310.0, 116.33333333333333)","(17.0, 180.0, 131.375)","(5.5, 9.8, 8.533333333333333)","(3.3, 4.0, 3.9357142857142855)","(2.2, 3.7, 3.55)","(6.5, 9.8, 8.76470588235294)","(51.0, 600.0, 310.5)"
16-12-2022 10:32:13.539199,"(41.0, 490.0, 450.2083333333333)","(10.0, 19.0, 18.060000000000002)","(26.0, 310.0, 116.33333333333333)","(17.0, 170.0, 131.375)","(5.5, 9.8, 9.120000000000001)","(3.3, 4.0, 3.9357142857142855)","(2.2, 3.7, 3.73)","(6.5, 9.8, 8.963636363636363)","(51.0, 400.0, 310.5)"
16-12-2022 10:32:14.604655,"(41.0, 480.0, 441.0416666666667)","(10.0, 19.0, 18.060000000000002)","(26.0, 300.0, 89.625)","(17.0, 160.0, 123.875)","(5.5, 9.8, 7.145454545454545)","(3.3, 4.0, 3.9357142857142855)","(2.2, 3.95, 3.73)","(6.5, 9.6, 8.963636363636363)","(51.0, 400.0, 438.0)"
16-12-2022 10:32:15.660527,"(41.0, 480.0, 441.0416666666667)","(10.0, 19.0, 18.060000000000002)","(26.0, 300.0, 159.75)","(17.0, 160.0, 123.875)","(5.5, 8.6, 6.95)","(3.3, 4.0, 3.9357142857142855)","(2.2, 3.95, 3.73)","(6.5, 9.6, 8.963636363636363)","(51.0, 570.0, 310.5)"
16-12-2022 10:32:16.783244,"(41.0, 480.0, 441.0416666666667)","(10.0, 19.0, 18.060000000000002)","(26.0, 280.0, 106.33333333333333)","(17.0, 150.0, 116.375)","(5.5, 8.6, 9.05)","(3.3, 4.0, 3.9357142857142855)","(2.2, 3.95, 3.73)","(6.5, 9.6, 8.963636363636363)","(51.0, 400.0, 310.5)"
16-12-2022 10:32:17.910872,"(41.0, 480.0, 441.0416666666667)","(10.0, 19.0, 14.052631578947368)","(26.0, 290.0, 109.66666666666667)","(17.0, 150.0, 116.375)","(5.5, 9.8, 9.450000000000001)","(3.3, 4.0, 3.9357142857142855)","(2.2, 3.95, 3.73)","(6.5, 9.6, 8.963636363636363)","(51.0, 400.0, 310.5)"
16-12-2022 10:32:19.061314,"(41.0, 480.0, 441.0416666666667)","(10.0, 19.0, 14.052631578947368)","(26.0, 290.0, 109.66666666666667)","(17.0, 150.0, 116.375)","(5.5, 9.8, 7.228571428571429)","(3.3, 4.0, 3.9357142857142855)","(2.2, 3.95, 3.73)","(6.5, 9.6, 8.742857142857144)","(51.0, 400.0, 310.5)"
16-12-2022 10:32:20.174930,"(41.0, 480.0, 441.0416666666667)","(10.0, 19.0, 14.052631578947368)","(26.0, 290.0, 109.66666666666667)","(17.0, 150.0, 116.375)","(5.5, 9.8, 7.228571428571429)","(3.3, 4.0, 3.9357142857142855)","(2.2, 3.95, 3.73)","(6.5, 9.6, 8.742857142857144)","(51.0, 400.0, 310.5)"
16-12-2022 10:32:21.356220,"(41.0, 480.0, 441.0416666666667)","(10.0, 19.0, 14.052631578947368)","(26.0, 290.0, 109.66666666666667)","(17.0, 150.0, 116.375)","(5.5, 9.8, 7.228571428571429)","(3.3, 4.0, 3.9357142857142855)","(2.2, 3.95, 3.73)","(6.5, 9.6, 8.742857142857144)","(51.0, 400.0, 310.5)"
16-12-2022 10:32:22.518975,"(31.0, 480.0, 441.0416666666667)","(9.0, 19.0, 14.052631578947368)","(21.0, 290.0, 109.66666666666667)","(16.0, 150.0, 116.375)","(5.5, 9.8, 7.228571428571429)","(3.6, 4.0, 3.9357142857142855)","(2.7, 3.95, 3.73)","(6.5, 9.6, 8.742857142857144)","(31.0, 400.0, 310.5)"
16-12-2022 10:32:23.581705,"(31.0, 480.0, 441.0416666666667)","(9.0, 19.0, 14.052631578947368)","(21.0, 290.0, 109.66666666666667)","(16.0, 150.0, 116.375)","(5.5, 9.8, 7.228571428571429)","(3.6, 4.0, 3.9357142857142855)","(2.7, 3.95, 3.73)","(6.5, 9.6, 8.742857142857144)","(31.0, 400.0, 310.5)"
16-12-2022 10:32:24.666340,"(31.0, 480.0, 441.0416666666667)","(9.0, 19.0, 14.052631578947368)","(21.0, 290.0, 109.66666666666667)","(16.0, 150.0, 116.375)","(5.5, 9.8, 7.228571428571429)","(3.6, 4.0, 3.9357142857142855)","(2.7, 3.95, 3.73)","(6.5, 9.6, 9.1)","(31.0, 400.0, 310.5)"
16-12-2022 10:32:25.801841,"(31.0, 480.0, 441.0416666666667)","(9.0, 19.0, 14.052631578947368)","(21.0, 290.0, 109.66666666666667)","(16.0, 150.0, 96.19999999999999)","(5.5, 9.8, 7.228571428571429)","(3.6, 4.0, 3.9357142857142855)","(2.7, 3.95, 3.73)","(6.5, 9.4, 9.1)","(31.0, 400.0, 295.5)"
16-12-2022 10:32:26.896335,"(31.0, 470.0, 327.03125)","(9.0, 19.0, 14.052631578947368)","(21.0, 270.0, 144.75)","(16.0, 140.0, 90.19999999999999)","(5.5, 9.8, 7.228571428571429)","(3.6, 4.0, 3.9357142857142855)","(2.7, 3.95, 3.73)","(6.5, 9.4, 9.1)","(31.0, 380.0, 295.5)"
16-12-2022 10:32:27.996830,"(31.0, 470.0, 327.03125)","(9.0, 19.0, 14.052631578947368)","(21.0, 270.0, 144.75)","(16.0, 140.0, 90.19999999999999)","(5.5, 9.8, 7.228571428571429)","(3.6, 4.0, 3.9357142857142855)","(2.7, 3.95, 3.73)","(6.5, 9.4, 9.1)","(31.0, 380.0, 295.5)"
16-12-2022 10:32:29.113501,"(31.0, 470.0, 327.03125)","(9.0, 19.0, 14.052631578947368)","(21.0, 270.0, 144.75)","(16.0, 140.0, 90.19999999999999)","(5.5, 9.8, 7.228571428571429)","(3.6, 4.0, 3.9357142857142855)","(2.7, 3.95, 3.73)","(6.5, 9.4, 9.1)","(31.0, 380.0, 295.5)"
16-12-2022 10:32:30.214984,"(31.0, 470.0, 327.03125)","(9.0, 19.0, 14.052631578947368)","(21.0, 270.0, 144.75)","(16.0, 140.0, 90.19999999999999)","(5.5, 9.8, 7.228571428571429)","(3.6, 4.0, 3.9357142857142855)","(2.7, 3.95, 3.73)","(6.5, 9.4, 9.1)","(31.0, 380.0, 295.5)"
16-12-2022 10:32:31.309886,"(31.0, 470.0, 327.03125)","(9.0, 19.0, 14.052631578947368)","(21.0, 270.0, 144.75)","(16.0, 140.0, 90.19999999999999)","(5.5, 9.8, 7.228571428571429)","(3.6, 4.0, 3.9357142857142855)","(2.7, 3.95, 3.73)","(6.5, 9.4, 8.633333333333333)","(31.0, 380.0, 238.79999999999998)"
16-12-2022 10:32:32.471617,"(31.0, 470.0, 327.03125)","(9.0, 19.0, 14.052631578947368)","(21.0, 270.0, 144.75)","(16.0, 140.0, 90.19999999999999)","(5.5, 9.8, 7.228571428571429)","(3.6, 4.0, 3.9357142857142855)","(2.7, 3.95, 3.73)","(6.5, 9.8, 8.633333333333333)","(31.0, 370.0, 238.79999999999998)"
16-12-2022 10:32:33.577019,"(31.0, 470.0, 327.03125)","(9.0, 19.0, 14.052631578947368)","(21.0, 270.0, 144.75)","(16.0, 140.0, 90.19999999999999)","(5.5, 9.8, 7.228571428571429)","(3.6, 4.0, 3.9357142857142855)","(2.7, 3.95, 3.73)","(6.5, 9.8, 8.633333333333333)","(31.0, 370.0, 265.5)"
16-12-2022 10:32:34.708380,"(31.0, 470.0, 327.03125)","(9.0, 18.0, 15.415384615384616)","(21.0, 230.0, 89.66666666666667)","(16.0, 36.0, 27.799999999999997)","(5.5, 9.6, 7.359999999999999)","(3.6, 4.0, 3.9357142857142855)","(2.7, 3.95, 3.73)","(6.5, 9.8, 8.633333333333333)","(31.0, 340.0, 265.5)"
16-12-2022 10:32:35.952101,"(31.0, 470.0, 327.03125)","(9.0, 18.0, 15.415384615384616)","(21.0, 230.0, 89.66666666666667)","(16.0, 36.0, 26.6)","(5.5, 9.6, 7.233333333333333)","(3.6, 4.0, 3.9357142857142855)","(2.7, 3.95, 3.73)","(6.5, 9.8, 8.633333333333333)","(31.0, 340.0, 273.0)"
16-12-2022 10:32:37.120319,"(31.0, 470.0, 327.03125)","(9.0, 18.0, 15.415384615384616)","(21.0, 230.0, 89.66666666666667)","(16.0, 34.0, 26.6)","(5.5, 9.4, 7.233333333333333)","(3.6, 4.0, 3.9357142857142855)","(2.7, 3.95, 3.73)","(6.5, 9.8, 8.633333333333333)","(31.0, 350.0, 273.0)"
16-12-2022 10:32:38.265227,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 230.0, 89.66666666666667)","(15.0, 34.0, 26.6)","(5.5, 9.4, 7.233333333333333)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 9.428571428571429)","(21.0, 350.0, 273.0)"
16-12-2022 10:32:39.401717,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 230.0, 89.66666666666667)","(15.0, 34.0, 26.6)","(5.5, 9.4, 7.233333333333333)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.244444444444444)","(21.0, 350.0, 273.0)"
16-12-2022 10:32:40.533547,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 230.0, 79.66666666666666)","(15.0, 34.0, 24.2)","(5.5, 9.4, 6.628571428571428)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.244444444444444)","(21.0, 350.0, 273.0)"
16-12-2022 10:32:41.693610,"(26.0, 470.0, 327.03125)","(8.5, 18.5, 15.76153846153846)","(21.0, 200.0, 79.66666666666666)","(15.0, 30.0, 24.2)","(5.5, 8.2, 7.141176470588235)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.04)","(21.0, 350.0, 273.0)"
16-12-2022 10:32:42.845939,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 200.0, 79.66666666666666)","(15.0, 30.0, 24.2)","(5.5, 8.2, 7.141176470588235)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.04)","(21.0, 350.0, 273.0)"
16-12-2022 10:32:43.989666,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 200.0, 79.66666666666666)","(15.0, 30.0, 24.2)","(5.5, 8.2, 7.141176470588235)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.04)","(21.0, 350.0, 273.0)"
16-12-2022 10:32:45.181323,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 200.0, 79.66666666666666)","(15.0, 30.0, 24.2)","(5.5, 8.2, 7.644444444444444)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 8.633333333333333)","(21.0, 350.0, 273.0)"
16-12-2022 10:32:46.396301,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 200.0, 79.66666666666666)","(15.0, 30.0, 24.2)","(5.5, 8.0, 7.644444444444444)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 8.633333333333333)","(21.0, 350.0, 273.0)"
16-12-2022 10:32:47.598139,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 200.0, 79.66666666666666)","(15.0, 30.0, 24.2)","(5.5, 8.0, 7.644444444444444)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 8.633333333333333)","(21.0, 350.0, 273.0)"
16-12-2022 10:32:48.863020,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 200.0, 79.66666666666666)","(15.0, 30.0, 24.2)","(5.5, 8.0, 7.644444444444444)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 8.633333333333333)","(21.0, 350.0, 273.0)"
16-12-2022 10:32:50.104348,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 200.0, 79.66666666666666)","(15.0, 30.0, 24.2)","(5.5, 8.0, 7.644444444444444)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 8.633333333333333)","(21.0, 350.0, 220.8)"
16-12-2022 10:32:51.306511,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 180.0, 99.75)","(15.0, 30.0, 24.2)","(5.5, 8.0, 7.333333333333334)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 8.633333333333333)","(21.0, 340.0, 220.8)"
16-12-2022 10:32:52.512810,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 180.0, 44.58333333333333)","(15.0, 30.0, 24.2)","(5.5, 8.0, 7.333333333333334)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 9.366666666666667)","(21.0, 340.0, 220.8)"
16-12-2022 10:32:53.664949,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 170.0, 44.58333333333333)","(15.0, 30.0, 24.2)","(5.5, 8.0, 7.333333333333334)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.366666666666667)","(21.0, 340.0, 258.0)"
16-12-2022 10:32:54.782167,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 170.0, 44.58333333333333)","(15.0, 30.0, 24.2)","(5.5, 8.0, 7.333333333333334)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.366666666666667)","(21.0, 330.0, 258.0)"
16-12-2022 10:32:55.924551,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 170.0, 44.58333333333333)","(15.0, 30.0, 24.2)","(5.5, 8.0, 7.333333333333334)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.366666666666667)","(21.0, 330.0, 258.0)"
16-12-2022 10:32:57.071271,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 170.0, 44.58333333333333)","(15.0, 30.0, 24.2)","(5.5, 8.0, 7.333333333333334)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.366666666666667)","(21.0, 330.0, 258.0)"
16-12-2022 10:32:58.166655,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 170.0, 44.58333333333333)","(15.0, 30.0, 24.2)","(5.5, 8.0, 7.333333333333334)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.0)","(21.0, 330.0, 208.8)"
16-12-2022 10:32:59.306566,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 170.0, 57.125)","(15.0, 30.0, 24.2)","(5.5, 8.0, 7.333333333333334)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 8.633333333333333)","(21.0, 320.0, 208.8)"
16-12-2022 10:33:00.442243,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 170.0, 57.125)","(15.0, 30.0, 24.2)","(5.5, 8.0, 7.333333333333334)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 8.633333333333333)","(21.0, 320.0, 208.8)"
16-12-2022 10:33:01.614301,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 170.0, 49.58333333333333)","(15.0, 30.0, 24.2)","(5.5, 8.0, 7.333333333333334)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 8.633333333333333)","(21.0, 320.0, 208.8)"
16-12-2022 10:33:02.826501,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 200.0, 49.58333333333333)","(15.0, 30.0, 24.2)","(5.5, 8.0, 7.333333333333334)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 8.633333333333333)","(21.0, 320.0, 208.8)"
16-12-2022 10:33:04.050202,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 200.0, 49.58333333333333)","(15.0, 30.0, 24.2)","(5.5, 8.0, 7.38)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 8.633333333333333)","(21.0, 320.0, 208.8)"
16-12-2022 10:33:05.271219,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 200.0, 49.58333333333333)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.38)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 9.2)","(21.0, 320.0, 208.8)"
16-12-2022 10:33:06.519806,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 200.0, 49.58333333333333)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.38)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.2)","(21.0, 320.0, 208.8)"
16-12-2022 10:33:07.733133,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 200.0, 49.58333333333333)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.418181818181818)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.2)","(21.0, 320.0, 208.8)"
16-12-2022 10:33:08.986891,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 200.0, 49.58333333333333)","(15.0, 30.0, 24.2)","(5.5, 7.8, 6.8999999999999995)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.2)","(21.0, 320.0, 208.8)"
16-12-2022 10:33:10.134979,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 200.0, 49.58333333333333)","(15.0, 30.0, 24.2)","(5.5, 7.8, 6.8999999999999995)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.2)","(21.0, 320.0, 208.8)"
16-12-2022 10:33:11.329514,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 200.0, 49.58333333333333)","(15.0, 30.0, 24.2)","(5.5, 7.8, 6.8999999999999995)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.2)","(21.0, 320.0, 208.8)"
16-12-2022 10:33:12.577283,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 200.0, 76.33333333333334)","(15.0, 30.0, 24.2)","(5.5, 7.8, 6.8999999999999995)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 8.633333333333333)","(21.0, 320.0, 208.8)"
16-12-2022 10:33:13.798894,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 190.0, 76.33333333333334)","(15.0, 30.0, 24.2)","(5.5, 7.8, 6.8999999999999995)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 9.133333333333335)","(21.0, 320.0, 208.8)"
16-12-2022 10:33:14.998949,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 190.0, 76.33333333333334)","(15.0, 30.0, 24.2)","(5.5, 7.8, 6.8999999999999995)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 8.633333333333333)","(21.0, 320.0, 208.8)"
16-12-2022 10:33:16.211896,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 190.0, 76.33333333333334)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.35)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 8.633333333333333)","(21.0, 320.0, 208.8)"
16-12-2022 10:33:17.440051,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 190.0, 76.33333333333334)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.35)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 8.633333333333333)","(21.0, 320.0, 208.8)"
16-12-2022 10:33:18.614563,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 190.0, 76.33333333333334)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.35)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 9.2)","(21.0, 320.0, 202.8)"
16-12-2022 10:33:19.737538,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 190.0, 76.33333333333334)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.35)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.142857142857142)","(21.0, 310.0, 202.8)"
16-12-2022 10:33:21.109455,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 190.0, 76.33333333333334)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.35)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.04)","(21.0, 310.0, 202.8)"
16-12-2022 10:33:22.431856,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 190.0, 76.33333333333334)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.35)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.04)","(21.0, 310.0, 202.8)"
16-12-2022 10:33:23.680637,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 190.0, 76.33333333333334)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.35)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 9.04)","(21.0, 310.0, 202.8)"
16-12-2022 10:33:24.980328,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 190.0, 76.33333333333334)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.35)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 8.569230769230769)","(21.0, 310.0, 202.8)"
16-12-2022 10:33:26.222113,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 190.0, 76.33333333333334)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.35)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 8.569230769230769)","(21.0, 310.0, 202.8)"
16-12-2022 10:33:27.549433,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 190.0, 76.33333333333334)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.35)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 8.569230769230769)","(21.0, 310.0, 202.8)"
16-12-2022 10:33:28.810907,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 190.0, 76.33333333333334)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.35)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.8, 8.725)","(21.0, 310.0, 202.8)"
16-12-2022 10:33:30.284751,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 190.0, 76.33333333333334)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.35)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 8.725)","(21.0, 310.0, 202.8)"
16-12-2022 10:33:31.694839,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 190.0, 76.33333333333334)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.35)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.6, 8.92)","(21.0, 310.0, 202.8)"
16-12-2022 10:33:33.296513,"(26.0, 470.0, 327.03125)","(8.5, 18.0, 15.415384615384616)","(21.0, 190.0, 76.33333333333334)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.35)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.4, 8.92)","(21.0, 310.0, 202.8)"
16-12-2022 10:33:34.737440,"(26.0, 470.0, 143.57142857142858)","(8.5, 18.0, 15.76)","(21.0, 190.0, 59.625)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.35)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.4, 8.92)","(21.0, 310.0, 202.8)"
16-12-2022 10:33:36.206996,"(26.0, 470.0, 143.57142857142858)","(8.5, 18.0, 15.76)","(21.0, 180.0, 94.75)","(15.0, 30.0, 24.2)","(5.5, 7.8, 7.35)","(3.7, 4.0, 3.9357142857142855)","(2.9, 3.95, 3.73)","(7.0, 9.4, 8.92)","(21.0, 310.0, 202.8)"
