,Zipping Newman,Contralto,Beware Bob,Lady Wendy Hook,Hard On Me,Berdeen
12-01-2023 17:31:31.519946,"(2.5, 3.25, 3.1555555555555554)","(11.0, 19.5, 19.25)","(4.0, 4.4, 4.110344827586206)","(8.5, 12.5, 11.454545454545455)","(3.6, 4.1, 3.9)","(8.5, 17.5, 17.017857142857142)"
12-01-2023 17:31:32.688534,"(2.5, 3.25, 3.1555555555555554)","(11.0, 19.5, 18.5)","(4.0, 4.4, 4.026666666666666)","(8.5, 12.5, 11.58)","(3.6, 4.1, 3.776923076923077)","(8.5, 17.5, 17.23913043478261)"
12-01-2023 17:31:33.849922,"(2.5, 3.25, 3.158695652173913)","(11.0, 21.0, 18.717391304347828)","(4.0, 4.4, 4.026666666666666)","(8.5, 12.5, 11.58)","(3.6, 4.1, 3.776923076923077)","(8.5, 17.5, 17.23913043478261)"
12-01-2023 17:31:35.021909,"(2.5, 3.25, 3.158695652173913)","(11.0, 21.0, 18.98076923076923)","(4.0, 4.4, 4.08)","(8.5, 12.5, 11.678571428571429)","(3.6, 4.1, 3.776923076923077)","(8.5, 17.5, 17.017857142857142)"
12-01-2023 17:31:36.285641,"(2.5, 3.25, 3.151923076923077)","(11.0, 21.0, 18.98076923076923)","(4.0, 4.4, 4.08)","(8.5, 12.5, 11.615384615384615)","(3.6, 4.1, 3.8666666666666667)","(8.5, 17.5, 17.017857142857142)"
12-01-2023 17:31:37.407821,"(2.5, 3.25, 3.151923076923077)","(11.0, 21.0, 18.98076923076923)","(4.0, 4.4, 4.026666666666666)","(8.5, 12.5, 11.185714285714285)","(3.6, 4.1, 3.9352941176470586)","(8.5, 17.5, 17.23913043478261)"
12-01-2023 17:31:38.615483,"(2.5, 3.25, 3.164285714285714)","(11.0, 21.0, 18.717391304347828)","(4.0, 4.4, 4.029411764705882)","(8.5, 12.5, 11.185714285714285)","(3.6, 4.1, 3.9153846153846152)","(8.5, 17.5, 17.23913043478261)"
12-01-2023 17:31:39.795785,"(2.5, 3.25, 3.164285714285714)","(11.0, 21.0, 18.717391304347828)","(4.0, 4.4, 4.068421052631579)","(8.5, 12.5, 11.185714285714285)","(3.6, 4.1, 3.881818181818182)","(8.5, 17.5, 17.017857142857142)"
12-01-2023 17:31:40.981290,"(2.5, 3.3, 3.194736842105263)","(11.0, 21.0, 18.236842105263158)","(4.0, 4.4, 4.068421052631579)","(8.5, 12.5, 11.35)","(3.6, 4.2, 3.868421052631579)","(8.5, 17.5, 17.23913043478261)"
12-01-2023 17:31:42.195713,"(2.5, 3.3, 3.1782608695652175)","(11.0, 21.0, 18.236842105263158)","(4.0, 4.4, 4.131914893617021)","(8.5, 12.5, 11.35)","(3.6, 4.2, 3.868421052631579)","(8.5, 17.5, 17.23913043478261)"
12-01-2023 17:31:43.304245,"(2.5, 3.3, 3.1782608695652175)","(11.0, 21.0, 18.236842105263158)","(4.0, 4.4, 4.131914893617021)","(8.5, 12.5, 11.318181818181818)","(3.6, 4.2, 3.868421052631579)","(8.5, 17.5, 17.096153846153847)"
12-01-2023 17:31:44.381986,"(2.5, 3.3, 3.1782608695652175)","(11.0, 21.0, 18.717391304347828)","(4.0, 4.4, 4.088888888888889)","(8.5, 12.5, 11.2)","(3.6, 4.2, 3.875)","(8.5, 17.5, 17.357142857142858)"
12-01-2023 17:31:45.515049,"(2.5, 3.3, 3.1782608695652175)","(11.0, 21.0, 18.236842105263158)","(4.0, 4.4, 4.038709677419355)","(8.5, 12.5, 11.15)","(3.6, 4.1, 3.875)","(8.5, 17.5, 17.357142857142858)"
12-01-2023 17:31:46.732696,"(2.5, 3.3, 3.172727272727273)","(11.0, 21.0, 18.717391304347828)","(4.0, 4.4, 4.088888888888889)","(8.5, 12.5, 10.637931034482758)","(3.6, 4.1, 3.875)","(8.5, 17.5, 17.096153846153847)"
12-01-2023 17:31:47.957249,"(2.5, 3.3, 3.172727272727273)","(11.0, 21.0, 18.375)","(4.0, 4.4, 4.2)","(8.5, 12.5, 10.8125)","(3.6, 4.1, 3.9)","(8.5, 17.5, 17.357142857142858)"
12-01-2023 17:31:49.164392,"(2.5, 3.3, 3.172727272727273)","(11.0, 21.0, 18.236842105263158)","(4.0, 4.3, 4.066666666666666)","(8.5, 12.5, 10.7)","(3.6, 4.1, 3.916666666666667)","(8.5, 17.5, 17.357142857142858)"
12-01-2023 17:31:50.311946,"(2.5, 3.3, 3.205263157894737)","(11.0, 21.0, 18.236842105263158)","(4.0, 4.2, 4.04)","(8.5, 12.5, 11.575342465753424)","(3.6, 4.2, 3.8956521739130436)","(8.5, 17.5, 17.357142857142858)"
12-01-2023 17:31:51.454032,"(2.5, 3.3, 3.205263157894737)","(11.0, 21.0, 18.717391304347828)","(4.0, 4.2, 4.0588235294117645)","(8.5, 12.5, 10.803030303030303)","(3.6, 4.2, 3.930769230769231)","(8.5, 17.5, 17.096153846153847)"
12-01-2023 17:31:52.590968,"(2.5, 3.3, 3.205263157894737)","(11.0, 21.0, 18.236842105263158)","(4.0, 4.2, 4.069047619047619)","(8.5, 12.5, 10.633333333333333)","(3.6, 4.2, 3.973529411764706)","(8.5, 17.5, 17.357142857142858)"
12-01-2023 17:31:53.753554,"(2.5, 3.3, 3.205263157894737)","(11.0, 21.0, 18.236842105263158)","(4.0, 4.2, 4.069047619047619)","(8.5, 12.5, 11.958333333333334)","(3.6, 4.2, 4.0)","(8.5, 17.5, 17.357142857142858)"
12-01-2023 17:31:54.966190,"(2.5, 3.3, 3.21)","(11.0, 21.0, 18.717391304347828)","(4.0, 4.2, 4.069047619047619)","(8.5, 12.0, 11.958333333333334)","(3.6, 4.2, 3.92)","(8.5, 17.5, 17.096153846153847)"
12-01-2023 17:31:56.141834,"(2.5, 3.3, 3.205263157894737)","(11.0, 21.0, 18.236842105263158)","(4.0, 4.2, 4.069047619047619)","(8.5, 12.0, 11.46875)","(3.6, 4.2, 3.9025000000000003)","(8.5, 17.5, 17.357142857142858)"
12-01-2023 17:31:57.340226,"(2.5, 3.3, 3.255)","(11.0, 21.0, 18.236842105263158)","(4.0, 4.2, 4.052564102564102)","(8.5, 12.0, 10.734375)","(3.6, 4.2, 3.9025000000000003)","(8.5, 17.5, 17.357142857142858)"
12-01-2023 17:31:58.459228,"(2.5, 3.3, 3.2294117647058824)","(11.0, 21.0, 18.236842105263158)","(4.0, 4.2, 4.073333333333333)","(8.5, 12.0, 10.60344827586207)","(3.6, 4.2, 3.881818181818182)","(8.5, 17.5, 17.096153846153847)"
12-01-2023 17:31:59.593995,"(2.5, 3.3, 3.234375)","(11.0, 21.0, 18.717391304347828)","(4.0, 4.2, 4.027272727272727)","(8.5, 12.0, 10.734375)","(3.6, 4.2, 3.871212121212121)","(8.5, 17.5, 17.357142857142858)"
12-01-2023 17:32:00.805133,"(2.5, 3.3, 3.2181818181818183)","(11.0, 21.0, 18.236842105263158)","(4.0, 4.2, 4.0095238095238095)","(8.5, 12.0, 10.734375)","(3.6, 4.2, 3.879166666666667)","(8.5, 17.5, 17.357142857142858)"
12-01-2023 17:32:02.015015,"(2.5, 3.3, 3.2181818181818183)","(11.0, 21.0, 18.576923076923077)","(4.0, 4.2, 4.01)","(8.5, 12.0, 10.60344827586207)","(3.6, 4.2, 3.879166666666667)","(8.5, 17.5, 17.096153846153847)"
12-01-2023 17:32:03.272274,"(2.5, 3.3, 3.2653846153846153)","(11.0, 21.0, 23.2)","(4.0, 4.2, 4.0095238095238095)","(8.5, 12.0, 10.734375)","(3.6, 4.2, 3.9055555555555554)","(8.5, 17.5, 17.357142857142858)"
12-01-2023 17:32:04.425268,"(2.5, 3.3, 3.2205882352941173)","(11.0, 24.0, 20.941176470588236)","(4.0, 4.2, 4.0095238095238095)","(8.5, 12.0, 10.734375)","(3.6, 4.1, 3.8708333333333336)","(8.5, 17.5, 17.357142857142858)"
12-01-2023 17:32:05.465102,"(2.5, 3.3, 3.2021739130434783)","(11.0, 24.0, 20.941176470588236)","(4.0, 4.2, 4.0095238095238095)","(8.5, 12.0, 10.60344827586207)","(3.6, 4.1, 3.8857142857142857)","(8.5, 17.5, 17.096153846153847)"
12-01-2023 17:32:06.642332,"(2.5, 3.3, 3.2021739130434783)","(12.0, 24.0, 21.363636363636363)","(3.8, 4.2, 4.077419354838709)","(8.5, 12.0, 10.734375)","(3.4, 4.1, 3.9285714285714284)","(10.0, 17.5, 17.357142857142858)"
12-01-2023 17:32:07.803464,"(2.5, 3.3, 3.2021739130434783)","(12.0, 24.0, 21.363636363636363)","(3.8, 4.2, 4.077419354838709)","(8.5, 12.0, 10.734375)","(3.4, 4.1, 3.9285714285714284)","(10.0, 17.5, 17.357142857142858)"
12-01-2023 17:32:09.001336,"(2.5, 3.3, 3.21)","(12.0, 24.0, 21.170731707317074)","(3.8, 4.2, 4.070588235294117)","(8.5, 12.0, 11.3)","(3.4, 4.1, 3.9285714285714284)","(10.0, 17.5, 17.096153846153847)"
12-01-2023 17:32:10.261865,"(2.5, 3.3, 3.207142857142857)","(12.0, 24.0, 21.125)","(3.8, 4.2, 4.041379310344827)","(8.5, 12.5, 11.428571428571429)","(3.4, 4.1, 3.9285714285714284)","(10.0, 17.5, 17.357142857142858)"
12-01-2023 17:32:11.391034,"(2.5, 3.3, 3.207142857142857)","(12.0, 23.0, 21.02857142857143)","(3.8, 4.2, 4.008333333333334)","(8.5, 12.5, 11.428571428571429)","(3.4, 4.1, 3.9285714285714284)","(10.0, 17.5, 17.23913043478261)"
12-01-2023 17:32:12.564660,"(2.5, 3.3, 3.207142857142857)","(12.0, 23.0, 20.23076923076923)","(3.8, 4.2, 4.008333333333334)","(8.5, 12.5, 11.625)","(3.4, 4.1, 3.9285714285714284)","(10.0, 17.5, 17.017857142857142)"
12-01-2023 17:32:13.657952,"(2.5, 3.3, 3.207142857142857)","(13.0, 23.0, 20.23076923076923)","(3.7, 4.2, 4.008333333333334)","(8.5, 12.5, 11.166666666666666)","(3.4, 4.1, 3.9125)","(10.0, 17.5, 17.1)"
12-01-2023 17:32:14.807470,"(2.5, 3.3, 3.1607142857142856)","(13.0, 23.0, 20.333333333333332)","(3.7, 4.4, 4.016666666666667)","(8.5, 12.5, 11.75)","(3.4, 4.1, 3.88125)","(10.0, 17.5, 18.423076923076923)"
12-01-2023 17:32:16.107714,"(2.5, 3.25, 3.243181818181818)","(13.0, 22.0, 20.333333333333332)","(3.8, 4.4, 4.016666666666667)","(8.5, 12.0, 11.75)","(3.4, 4.1, 3.88125)","(10.0, 19.0, 18.0)"
12-01-2023 17:32:17.253955,"(2.5, 3.25, 3.1374999999999997)","(13.0, 22.0, 20.5)","(3.8, 4.4, 4.016666666666667)","(8.5, 12.0, 11.75)","(3.4, 4.1, 3.925)","(10.0, 19.0, 18.0)"
12-01-2023 17:32:18.442285,"(2.5, 3.25, 3.115)","(13.0, 19.0, 18.142857142857142)","(3.8, 4.4, 4.016666666666667)","(8.5, 12.0, 11.75)","(3.4, 4.1, 3.925)","(10.0, 19.0, 18.0)"
12-01-2023 17:32:19.689704,"(2.5, 3.25, 3.115)","(13.0, 19.0, 20.5625)","(3.8, 4.4, 4.016666666666667)","(8.5, 12.0, 11.75)","(3.4, 4.1, 3.925)","(10.0, 19.0, 17.5)"
12-01-2023 17:32:20.754683,"(2.5, 3.25, 3.2)","(13.0, 21.0, 20.5625)","(3.8, 4.4, 4.016666666666667)","(8.5, 12.0, 11.6)","(3.4, 4.1, 3.925)","(10.0, 19.5, 18.44736842105263)"
12-01-2023 17:32:21.898455,"(2.5, 3.25, 3.2)","(13.0, 21.0, 19.25)","(3.8, 4.4, 4.059259259259259)","(8.5, 13.5, 13.494475138121548)","(3.4, 4.1, 3.940909090909091)","(10.0, 19.5, 18.866666666666667)"
12-01-2023 17:32:23.079927,"(2.5, 3.25, 3.1115384615384616)","(13.0, 21.0, 18.48)","(3.7, 4.4, 4.059259259259259)","(9.0, 13.5, 13.04054054054054)","(3.4, 4.1, 3.940909090909091)","(10.0, 19.0, 18.25)"
12-01-2023 17:32:24.252093,"(2.5, 3.2, 3.1500000000000004)","(13.0, 21.0, 18.48)","(3.7, 4.4, 4.1125)","(9.0, 14.5, 13.88888888888889)","(3.4, 4.1, 3.940909090909091)","(10.0, 19.0, 18.181818181818183)"
12-01-2023 17:32:25.547992,"(2.5, 3.2, 3.1500000000000004)","(13.0, 21.0, 18.48)","(3.7, 4.4, 4.059259259259259)","(9.0, 14.0, 13.533333333333333)","(3.4, 4.1, 3.940909090909091)","(10.0, 19.0, 18.181818181818183)"
12-01-2023 17:32:26.724885,"(2.5, 3.2, 3.1500000000000004)","(13.0, 21.0, 18.48)","(3.7, 4.4, 4.059259259259259)","(9.0, 14.0, 13.4)","(3.4, 4.1, 3.940909090909091)","(10.0, 19.0, 18.571428571428573)"
12-01-2023 17:32:27.805400,"(2.5, 3.2, 3.1500000000000004)","(13.0, 21.0, 18.48)","(3.7, 4.4, 4.1125)","(9.0, 14.0, 13.4)","(3.4, 4.1, 3.940909090909091)","(10.0, 19.0, 18.571428571428573)"
12-01-2023 17:32:28.970647,"(2.5, 3.15, 3.08125)","(13.0, 21.0, 18.48)","(3.7, 4.4, 4.059259259259259)","(9.0, 14.0, 13.4)","(3.4, 4.1, 3.940909090909091)","(10.0, 19.0, 18.571428571428573)"
12-01-2023 17:32:30.172435,"(2.5, 3.1, 3.08125)","(13.0, 21.0, 18.48)","(3.7, 4.4, 4.059259259259259)","(9.0, 14.0, 13.4)","(3.4, 4.1, 3.940909090909091)","(10.0, 19.0, 18.571428571428573)"
12-01-2023 17:32:31.340986,"(2.5, 3.1, 3.075)","(13.0, 21.0, 18.48)","(3.7, 4.4, 4.1125)","(9.0, 14.0, 13.4)","(3.4, 4.1, 3.940909090909091)","(10.0, 19.0, 18.571428571428573)"
12-01-2023 17:32:32.508958,"(2.5, 3.1, 3.065384615384615)","(13.0, 21.0, 18.48)","(3.7, 4.4, 4.059259259259259)","(9.0, 14.0, 13.4)","(3.4, 4.1, 3.9166666666666665)","(10.0, 19.0, 18.571428571428573)"
12-01-2023 17:32:33.669725,"(2.5, 3.1, 3.085714285714286)","(13.0, 21.0, 18.48)","(3.7, 4.4, 4.059259259259259)","(9.0, 14.0, 13.4)","(3.4, 4.1, 3.9269230769230767)","(10.0, 19.0, 18.4375)"
12-01-2023 17:32:34.840899,"(2.5, 3.1, 3.0884615384615386)","(13.0, 21.0, 18.666666666666668)","(3.7, 4.4, 4.043103448275862)","(9.0, 14.0, 13.4)","(3.4, 4.1, 4.0)","(10.0, 18.5, 18.333333333333332)"
12-01-2023 17:32:35.983076,"(2.5, 3.05, 2.9815384615384617)","(13.0, 21.0, 18.666666666666668)","(3.7, 4.4, 4.17)","(9.0, 14.0, 13.4)","(3.4, 4.1, 4.0)","(10.0, 18.5, 18.289473684210527)"
12-01-2023 17:32:37.085010,"(2.5, 3.05, 2.9814736842105263)","(13.0, 21.0, 18.666666666666668)","(3.7, 4.4, 4.211818181818182)","(9.0, 14.0, 13.37037037037037)","(3.4, 4.1, 4.064285714285714)","(10.0, 18.5, 18.1)"
12-01-2023 17:32:38.229102,"(2.5, 3.05, 2.9681818181818183)","(13.0, 21.0, 19.03125)","(3.7, 4.4, 4.1535714285714285)","(9.0, 14.0, 13.37037037037037)","(3.4, 4.1, 4.064285714285714)","(10.0, 18.5, 18.1)"
12-01-2023 17:32:39.424348,"(2.5, 3.05, 2.971052631578947)","(13.0, 21.0, 19.03125)","(3.7, 4.4, 4.246666666666667)","(9.0, 14.0, 13.37037037037037)","(3.4, 4.1, 3.8320000000000003)","(10.0, 18.5, 18.1)"
12-01-2023 17:32:40.561588,"(2.5, 3.05, 2.9727433628318582)","(13.0, 21.0, 19.03125)","(3.7, 4.4, 4.19655172413793)","(9.0, 14.0, 14.030303030303031)","(3.4, 4.0, 3.83)","(10.0, 18.5, 18.1)"
12-01-2023 17:32:41.819997,"(2.5, 3.05, 2.9807291666666664)","(13.0, 21.0, 18.857142857142858)","(3.7, 4.3, 4.211764705882353)","(9.0, 14.5, 14.130952380952381)","(3.4, 3.85, 3.84)","(10.0, 18.5, 18.12962962962963)"
12-01-2023 17:32:42.986545,"(2.5, 3.05, 2.9835)","(13.0, 21.0, 18.857142857142858)","(3.7, 4.3, 4.211764705882353)","(9.0, 14.5, 14.125)","(3.4, 3.9, 3.814285714285714)","(10.0, 18.5, 18.12962962962963)"
12-01-2023 17:32:44.100975,"(2.5, 3.05, 2.983398058252427)","(13.0, 21.0, 19.714285714285715)","(3.7, 4.3, 4.317021276595745)","(9.0, 14.5, 14.125)","(3.4, 3.9, 3.776470588235294)","(10.0, 18.5, 18.12962962962963)"
12-01-2023 17:32:45.227216,"(2.5, 3.05, 3.0083333333333333)","(13.0, 21.0, 19.5)","(3.7, 4.4, 4.573333333333333)","(9.0, 14.5, 14.014705882352942)","(3.4, 3.9, 3.8000000000000003)","(10.0, 18.5, 18.12962962962963)"
12-01-2023 17:32:46.407278,"(2.5, 3.05, 2.9455)","(13.0, 21.0, 20.129032258064516)","(3.7, 4.6, 4.564285714285714)","(9.0, 14.5, 14.014705882352942)","(3.4, 3.85, 3.810526315789474)","(10.0, 18.5, 18.12962962962963)"
12-01-2023 17:32:47.624253,"(2.5, 3.05, 2.9457894736842105)","(13.0, 21.0, 20.129032258064516)","(3.7, 4.6, 4.585185185185185)","(9.0, 14.5, 14.014705882352942)","(3.4, 3.85, 3.8312500000000003)","(10.0, 18.5, 18.12962962962963)"
12-01-2023 17:32:48.781729,"(2.5, 3.05, 2.96)","(13.0, 21.0, 20.129032258064516)","(3.7, 4.6, 4.585185185185185)","(9.0, 14.5, 14.014705882352942)","(3.4, 3.85, 3.8000000000000003)","(10.0, 18.5, 18.12962962962963)"
12-01-2023 17:32:49.870374,"(2.5, 3.0, 2.9571428571428573)","(13.0, 21.0, 20.129032258064516)","(3.7, 4.6, 4.585185185185185)","(9.0, 14.5, 14.013157894736842)","(3.4, 3.85, 3.8312500000000003)","(10.0, 18.5, 18.12962962962963)"
12-01-2023 17:32:51.237332,"(2.5, 3.0, 2.9685714285714284)","(13.0, 21.0, 20.129032258064516)","(3.7, 4.6, 4.585185185185185)","(9.0, 14.5, 14.014705882352942)","(3.4, 3.85, 3.8312500000000003)","(10.0, 18.5, 18.12962962962963)"
12-01-2023 17:32:53.465599,"(2.5, 2.98, 2.955)","(13.0, 21.0, 20.129032258064516)","(3.9, 4.6, 4.585185185185185)","(9.0, 14.5, 14.013157894736842)","(3.4, 3.85, 3.7875)","(10.0, 18.5, 18.30952380952381)"
12-01-2023 17:32:54.807234,"(2.5, 3.0, 2.955)","(13.0, 21.0, 20.129032258064516)","(3.9, 4.6, 4.59047619047619)","(9.0, 14.5, 14.013157894736842)","(3.4, 3.85, 3.8000000000000003)","(10.0, 18.5, 18.30952380952381)"
12-01-2023 17:32:56.282063,"(2.5, 3.0, 2.9514285714285715)","(13.0, 21.0, 20.129032258064516)","(3.9, 4.6, 4.59047619047619)","(9.0, 14.5, 14.013157894736842)","(3.4, 3.85, 3.7875)","(10.0, 18.5, 18.8)"
12-01-2023 17:32:57.728758,"(2.5, 2.98, 2.9371428571428573)","(13.0, 21.0, 20.129032258064516)","(3.9, 4.6, 4.59047619047619)","(9.0, 14.5, 14.013157894736842)","(3.4, 3.85, 3.8312500000000003)","(10.0, 19.0, 18.95)"
12-01-2023 17:32:59.274965,"(2.5, 3.0, 2.9628571428571426)","(13.0, 21.0, 20.129032258064516)","(3.9, 4.6, 4.59047619047619)","(9.0, 14.5, 14.013157894736842)","(3.4, 3.85, 3.8312500000000003)","(10.0, 19.0, 18.681818181818183)"
12-01-2023 17:33:00.595808,"(2.5, 2.98, 2.9628571428571426)","(13.0, 21.0, 20.196428571428573)","(3.9, 4.6, 4.59047619047619)","(9.0, 14.5, 14.013157894736842)","(3.4, 3.85, 3.8312500000000003)","(10.0, 19.0, 18.652173913043477)"
12-01-2023 17:33:02.073524,"(2.5, 2.98, 2.9628571428571426)","(13.0, 21.0, 20.196428571428573)","(3.9, 4.6, 4.59047619047619)","(9.0, 14.5, 14.013157894736842)","(3.4, 3.85, 3.7875)","(10.0, 19.0, 18.703703703703702)"
12-01-2023 17:33:03.865147,"(2.5, 2.96, 2.948888888888889)","(13.0, 21.0, 20.15)","(3.9, 4.6, 4.490384615384615)","(9.0, 14.5, 14.035714285714286)","(3.4, 3.85, 3.810526315789474)","(10.0, 19.0, 18.833333333333332)"
12-01-2023 17:33:05.655053,"(2.5, 2.98, 2.948888888888889)","(13.0, 21.0, 20.15)","(3.9, 4.5, 4.591836734693877)","(9.0, 14.5, 14.261904761904763)","(3.4, 3.85, 3.7)","(10.0, 19.0, 18.833333333333332)"
12-01-2023 17:33:07.333854,"(2.5, 2.98, 3.032)","(13.0, 21.0, 20.0625)","(3.9, 4.6, 4.577272727272727)","(9.0, 14.5, 14.28125)","(3.4, 3.75, 3.725)","(10.0, 19.0, 18.8)"
12-01-2023 17:33:08.774801,"(2.5, 3.05, 3.0428571428571427)","(13.0, 21.0, 20.0625)","(3.9, 4.6, 4.582608695652174)","(9.0, 14.5, 14.28125)","(3.4, 3.75, 3.6416666666666666)","(10.0, 19.0, 18.8)"
12-01-2023 17:33:10.426449,"(2.5, 3.05, 3.0793103448275865)","(13.0, 21.0, 20.0625)","(3.9, 4.6, 4.582608695652174)","(9.0, 14.5, 14.28125)","(3.3, 3.75, 3.6525)","(10.0, 19.0, 18.8)"
12-01-2023 17:33:11.730060,"(2.45, 3.1, 3.0473684210526315)","(13.0, 21.0, 20.32)","(3.8, 4.6, 4.565217391304348)","(9.0, 14.5, 13.675)","(3.3, 3.75, 3.656451612903226)","(10.0, 19.0, 18.8)"
12-01-2023 17:33:13.439886,"(2.45, 3.05, 3.078688524590164)","(13.0, 21.0, 20.275862068965516)","(3.8, 4.6, 4.544827586206896)","(9.0, 14.0, 13.9375)","(3.3, 3.85, 3.6886363636363635)","(10.0, 19.0, 18.38888888888889)"
12-01-2023 17:33:14.724919,"(2.45, 3.1, 3.078688524590164)","(13.0, 21.0, 20.296296296296298)","(3.8, 4.6, 4.54074074074074)","(9.0, 14.5, 14.125)","(3.3, 3.75, 3.6672413793103447)","(10.0, 19.0, 17.27777777777778)"
12-01-2023 17:33:16.041859,"(2.45, 3.1, 3.0467741935483867)","(13.0, 21.0, 20.15)","(3.8, 4.6, 4.527272727272727)","(9.0, 14.5, 13.911764705882353)","(3.3, 3.75, 3.672222222222222)","(10.0, 18.5, 17.166666666666668)"
12-01-2023 17:33:17.218636,"(2.45, 3.05, 3.0467741935483867)","(13.0, 21.0, 20.634146341463413)","(3.8, 4.6, 4.527272727272727)","(9.0, 14.5, 13.85)","(3.3, 3.75, 3.6975000000000002)","(10.0, 18.5, 17.166666666666668)"
12-01-2023 17:33:18.453041,"(2.45, 3.05, 3.046153846153846)","(13.0, 21.0, 20.22222222222222)","(3.8, 4.6, 4.46)","(9.0, 14.5, 13.916666666666666)","(3.3, 3.75, 3.71)","(10.0, 18.5, 17.166666666666668)"
12-01-2023 17:33:19.632534,"(2.45, 3.1, 3.0631578947368423)","(13.0, 22.0, 21.46666666666667)","(3.8, 4.5, 4.490909090909091)","(9.0, 14.5, 13.78)","(3.3, 3.75, 3.73)","(10.0, 18.5, 17.166666666666668)"
12-01-2023 17:33:20.841118,"(2.45, 3.1, 3.0714285714285716)","(13.0, 22.0, 21.293478260869566)","(3.8, 4.5, 4.484126984126984)","(9.0, 14.5, 13.85)","(3.3, 3.75, 3.69)","(10.0, 18.5, 17.282608695652172)"
12-01-2023 17:33:22.025242,"(2.45, 3.05, 3.04)","(13.0, 22.0, 21.142857142857142)","(3.8, 4.5, 4.486486486486487)","(9.0, 14.5, 13.791666666666666)","(3.3, 3.75, 3.738888888888889)","(10.0, 18.5, 17.136363636363637)"
12-01-2023 17:33:23.120622,"(2.45, 3.05, 3.04)","(13.0, 22.0, 21.142857142857142)","(3.8, 4.5, 4.486486486486487)","(9.0, 14.5, 13.76923076923077)","(3.3, 3.75, 3.7441176470588236)","(10.0, 18.5, 17.136363636363637)"
12-01-2023 17:33:24.269752,"(2.45, 3.05, 3.0067999999999997)","(13.0, 22.0, 21.176470588235293)","(3.8, 4.5, 4.482089552238806)","(9.0, 14.5, 13.714285714285714)","(3.3, 3.75, 3.7199999999999998)","(10.0, 18.5, 17.11764705882353)"
12-01-2023 17:33:25.434454,"(2.45, 3.1, 3.011111111111111)","(13.0, 22.0, 21.307692307692307)","(3.8, 4.5, 4.482089552238806)","(9.0, 14.5, 13.844827586206897)","(3.3, 3.75, 3.7199999999999998)","(10.0, 18.0, 17.05263157894737)"
12-01-2023 17:33:26.764499,"(2.45, 3.1, 3.05)","(13.0, 22.0, 23.25)","(3.8, 4.5, 4.4818181818181815)","(9.0, 14.5, 13.73076923076923)","(3.3, 3.8, 3.7346153846153847)","(10.0, 18.0, 17.05263157894737)"
12-01-2023 17:33:27.906211,"(2.45, 3.1, 3.05)","(13.0, 24.0, 22.285714285714285)","(3.8, 4.5, 4.390384615384615)","(9.0, 14.5, 13.73076923076923)","(3.3, 3.85, 3.7266666666666666)","(10.0, 18.0, 16.736842105263158)"
12-01-2023 17:33:29.136751,"(2.45, 3.1, 3.0454545454545454)","(13.0, 24.0, 22.90909090909091)","(3.8, 4.4, 4.433333333333334)","(9.0, 14.5, 13.75)","(3.3, 3.75, 3.725)","(10.0, 18.0, 16.736842105263158)"
12-01-2023 17:33:30.354476,"(2.5, 3.1, 3.036842105263158)","(14.0, 24.0, 22.866666666666667)","(3.8, 4.5, 4.464)","(10.0, 14.5, 13.722222222222221)","(3.3, 3.75, 3.73)","(11.0, 18.0, 16.736842105263158)"
12-01-2023 17:33:31.511399,"(2.5, 3.1, 3.036842105263158)","(14.0, 23.0, 20.34)","(3.8, 4.5, 4.552631578947368)","(10.0, 14.5, 13.73076923076923)","(3.3, 3.75, 3.706)","(11.0, 18.0, 16.714285714285715)"
12-01-2023 17:33:32.737317,"(2.5, 3.0, 2.9752380952380952)","(14.0, 21.0, 20.4)","(3.8, 4.6, 4.533333333333333)","(10.0, 14.5, 13.871428571428572)","(3.3, 3.75, 3.6545454545454548)","(11.0, 17.5, 16.875)"
12-01-2023 17:33:33.905185,"(2.5, 3.05, 3.0309090909090908)","(14.0, 21.0, 20.4)","(3.8, 4.6, 4.5606060606060606)","(10.0, 14.5, 13.821428571428571)","(3.3, 3.75, 3.6863636363636365)","(11.0, 17.5, 16.75)"
12-01-2023 17:33:35.060474,"(2.5, 3.05, 3.045)","(14.0, 21.0, 20.357142857142858)","(3.8, 4.7, 4.613207547169812)","(10.0, 14.5, 13.821428571428571)","(3.3, 3.7, 3.6833333333333336)","(11.0, 17.5, 16.676470588235293)"
12-01-2023 17:33:36.201845,"(2.5, 3.05, 3.0233333333333334)","(14.0, 21.0, 20.357142857142858)","(3.8, 4.7, 4.623333333333333)","(10.0, 14.5, 13.821428571428571)","(3.3, 3.7, 3.6545454545454548)","(11.0, 17.5, 16.928571428571427)"
12-01-2023 17:33:37.251049,"(2.5, 3.05, 3.0237499999999997)","(14.0, 21.0, 20.357142857142858)","(3.8, 4.7, 4.623333333333333)","(10.0, 14.5, 13.821428571428571)","(3.3, 3.7, 3.6222222222222222)","(11.0, 17.5, 16.9375)"
12-01-2023 17:33:38.336034,"(2.5, 3.1, 3.0523809523809526)","(14.0, 21.0, 20.4)","(3.8, 4.7, 4.6125)","(10.0, 14.5, 13.821428571428571)","(3.3, 3.7, 3.626315789473684)","(11.0, 17.5, 17.25)"
