,Mon Bel Ange,Rocknroll Da Gama,Quick Step Nz,Purple Shades,Ashlee Nitro,Illbewatching,My Ultimate Clippa,Press Statement,Bettor Getta Lover
12-01-2023 16:59:50.628556,"(14.0, 30.0, 26.0)","(4.4, 6.2, 6.0)","(2.15, 99999, 99990)","(20.0, 34.0, 31.0)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.5, 11.5, 11.125)","(19.0, 32.0, 29.0)","(71.0, 180.0, 165.83333333333331)"
12-01-2023 16:59:51.786764,"(14.0, 30.0, 26.0)","(4.4, 6.2, 6.0)","(2.15, 99999, 99990)","(20.0, 34.0, 26.384615384615383)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.5, 11.5, 11.125)","(19.0, 32.0, 29.0)","(71.0, 180.0, 165.83333333333331)"
12-01-2023 16:59:52.963426,"(14.0, 29.0, 26.5)","(4.4, 6.2, 6.08)","(2.15, 99999, 99990)","(20.0, 34.0, 28.176470588235293)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.5, 11.5, 11.125)","(19.0, 32.0, 29.0)","(71.0, 180.0, 165.83333333333331)"
12-01-2023 16:59:54.129703,"(14.0, 30.0, 26.0)","(4.4, 6.4, 6.08)","(2.15, 99999, 99990)","(20.0, 34.0, 27.5)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.5, 11.5, 11.125)","(19.0, 32.0, 26.75)","(71.0, 180.0, 165.83333333333331)"
12-01-2023 16:59:55.309841,"(14.0, 30.0, 26.0)","(4.4, 6.4, 6.061538461538461)","(2.15, 99999, 99990)","(20.0, 30.0, 25.833333333333332)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.5, 11.5, 11.125)","(19.0, 32.0, 27.6)","(71.0, 180.0, 165.83333333333331)"
12-01-2023 16:59:56.573705,"(14.0, 30.0, 26.0)","(4.4, 6.4, 6.015000000000001)","(2.15, 99999, 99990)","(20.0, 30.0, 25.833333333333332)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.5, 11.5, 11.125)","(19.0, 30.0, 27.6)","(71.0, 180.0, 165.83333333333331)"
12-01-2023 16:59:57.828475,"(14.0, 30.0, 25.0)","(4.4, 6.4, 6.0)","(2.2, 99999, 99990)","(21.0, 30.0, 25.833333333333332)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.6)","(71.0, 180.0, 165.83333333333331)"
12-01-2023 16:59:59.008266,"(14.0, 30.0, 26.0)","(4.4, 6.4, 5.92)","(2.2, 99999, 99990)","(21.0, 30.0, 25.833333333333332)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.6)","(71.0, 180.0, 165.83333333333331)"
12-01-2023 17:00:00.314511,"(14.0, 30.0, 26.0)","(4.4, 6.4, 5.92)","(2.2, 99999, 99990)","(21.0, 30.0, 25.833333333333332)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.6)","(71.0, 180.0, 165.83333333333331)"
12-01-2023 17:00:01.537484,"(14.0, 30.0, 26.0)","(4.4, 6.4, 5.866666666666666)","(2.2, 99999, 99990)","(21.0, 30.0, 25.833333333333332)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.6)","(71.0, 180.0, 165.83333333333331)"
12-01-2023 17:00:03.021653,"(14.0, 30.0, 26.5)","(4.4, 6.4, 5.777777777777778)","(2.2, 99999, 99990)","(21.0, 30.0, 25.294117647058822)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.6)","(71.0, 180.0, 165.83333333333331)"
12-01-2023 17:00:04.175250,"(14.0, 29.0, 26.5)","(4.4, 6.4, 5.777777777777778)","(2.2, 99999, 99990)","(21.0, 30.0, 25.384615384615383)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.6)","(71.0, 180.0, 165.83333333333331)"
12-01-2023 17:00:05.294577,"(14.0, 30.0, 26.0)","(4.4, 6.4, 5.777777777777778)","(2.2, 99999, 99990)","(21.0, 30.0, 25.384615384615383)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.6)","(71.0, 180.0, 165.83333333333331)"
12-01-2023 17:00:06.782430,"(14.0, 29.0, 24.833333333333332)","(4.4, 6.4, 5.92)","(2.2, 99999, 99990)","(21.0, 30.0, 25.666666666666668)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.6)","(71.0, 180.0, 165.83333333333331)"
12-01-2023 17:00:08.202057,"(14.0, 29.0, 24.833333333333332)","(4.4, 6.4, 5.933333333333334)","(2.2, 99999, 99990)","(21.0, 29.0, 24.833333333333332)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.6)","(71.0, 180.0, 165.83333333333331)"
12-01-2023 17:00:09.437488,"(14.0, 29.0, 24.833333333333332)","(4.4, 6.6, 5.933333333333334)","(2.2, 99999, 99990)","(21.0, 29.0, 24.833333333333332)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.6)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:10.676401,"(14.0, 29.0, 24.833333333333332)","(4.4, 6.6, 5.8999999999999995)","(2.2, 99999, 99990)","(21.0, 29.0, 24.833333333333332)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.6)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:11.825791,"(14.0, 29.0, 24.833333333333332)","(4.4, 6.6, 5.8999999999999995)","(2.2, 99999, 99990)","(21.0, 29.0, 24.666666666666668)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.6)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:13.246385,"(14.0, 29.0, 24.833333333333332)","(4.4, 6.6, 5.8999999999999995)","(2.2, 99999, 99990)","(21.0, 28.0, 24.666666666666668)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.6)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:14.753054,"(14.0, 29.0, 24.833333333333332)","(4.4, 6.6, 5.977777777777778)","(2.2, 99999, 99990)","(21.0, 28.0, 25.0)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.428571428571427)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:16.269051,"(14.0, 29.0, 24.833333333333332)","(4.4, 6.6, 6.169230769230769)","(2.2, 99999, 99990)","(21.0, 27.0, 25.0)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 28.2)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:17.884136,"(14.0, 29.0, 24.833333333333332)","(4.4, 6.6, 5.977777777777778)","(2.2, 99999, 99990)","(21.0, 27.0, 24.2)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 28.2)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:19.418613,"(14.0, 29.0, 24.833333333333332)","(4.4, 6.6, 5.977777777777778)","(2.2, 99999, 99990)","(21.0, 27.0, 24.2)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 28.2)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:20.639808,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 5.977777777777778)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 28.2)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:21.901144,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.169230769230769)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 28.2)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:23.254090,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 5.977777777777778)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 28.2)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:24.571278,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 5.977777777777778)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 28.2)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:25.875089,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 5.977777777777778)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 28.2)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:27.091214,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 5.977777777777778)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 28.2)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:28.404968,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.25)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 28.2)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:29.700953,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.169230769230769)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 28.2)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:31.120015,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.169230769230769)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 28.2)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:32.553038,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.169230769230769)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 28.2)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:33.978450,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.169230769230769)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 28.2)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:35.281009,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.169230769230769)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.428571428571427)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:36.424624,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.169230769230769)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.428571428571427)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:37.745523,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.169230769230769)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.428571428571427)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:39.046653,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.169230769230769)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.428571428571427)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:40.400837,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.169230769230769)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.428571428571427)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:41.705434,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.169230769230769)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.428571428571427)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:42.992019,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.25)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 11.125)","(19.0, 30.0, 27.428571428571427)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:44.206828,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.25)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 30.0, 27.428571428571427)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:45.519648,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.384615384615384)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 30.0, 27.428571428571427)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:46.878423,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.384615384615384)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 30.0, 27.428571428571427)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:48.152587,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.366666666666666)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 30.0, 26.5)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:49.449618,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.366666666666666)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 25.25)","(71.0, 180.0, 155.71428571428572)"
12-01-2023 17:00:50.728293,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.6, 6.1692307692307695)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 27.2)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:00:52.007584,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.25)","(2.2, 99999, 99990)","(21.0, 27.0, 24.23076923076923)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 27.2)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:00:53.219363,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.25)","(2.2, 99999, 99990)","(21.0, 27.0, 24.176470588235293)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 27.2)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:00:54.475437,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.057142857142857)","(2.2, 99999, 99990)","(21.0, 27.0, 23.5)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 27.2)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:00:55.784084,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.057142857142857)","(2.2, 99999, 99990)","(21.0, 26.0, 23.5)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 27.2)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:00:57.051562,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.08)","(2.2, 99999, 99990)","(21.0, 26.0, 23.5)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 27.2)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:00:58.271171,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.222222222222222)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 27.2)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:00:59.542949,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.222222222222222)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 26.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:00.880528,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.08)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.6, 5.366666666666666)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 26.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:02.100849,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.08)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.6, 5.2)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 26.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:03.315109,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.08)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 26.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:04.562469,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.08)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 26.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:05.793897,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.08)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 26.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:07.062644,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.08)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 26.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:08.342777,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.08)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 26.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:09.656640,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.08)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 26.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:10.984988,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.08)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 26.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:12.370689,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.08)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 26.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:13.635893,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.08)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 70.0, 56.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 26.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:14.912028,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.08)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 70.0, 61.5)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 26.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:16.220445,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.08)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 70.0, 45.714285714285715)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 26.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:17.507613,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.08)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 65.0, 46.666666666666664)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 27.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:18.776169,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.044444444444444)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 60.0, 47.5)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 27.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:19.951020,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.044444444444444)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 55.0, 47.5)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 27.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:21.135418,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.044444444444444)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 55.0, 42.5)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 27.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:22.333126,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.044444444444444)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 55.0, 42.5)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 27.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:23.725016,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.044444444444444)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 55.0, 50.125)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 27.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:25.086050,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.044444444444444)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 55.0, 50.125)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 27.5)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:26.282946,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.044444444444444)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 55.0, 50.125)","(8.0, 11.5, 10.717391304347826)","(19.0, 29.0, 26.333333333333332)","(71.0, 180.0, 126.66666666666667)"
12-01-2023 17:01:27.533846,"(14.0, 29.0, 24.833333333333332)","(4.6, 6.4, 6.044444444444444)","(2.2, 99999, 99990)","(21.0, 26.0, 23.75)","(3.6, 5.4, 5.2)","(31.0, 55.0, 50.125)","(8.0, 11.5, 10.717391304347826)","(19.0, 28.0, 26.0)","(71.0, 180.0, 126.66666666666667)"
