,Drink Ciders,Avas Boy,Bonnie Rico,Shian Pixie,Royal Look,Spring Rowan,Outback Gold,Spring Betty
06-01-2023 17:16:46.174007,"(6.5, 8.4, 8.181818181818182)","(11.0, 16.0, 15.875)","(6.0, 7.8, 7.8)","(3.0, 3.4, 3.3884615384615384)","(6.5, 9.0, 8.72)","(4.0, 4.9, 4.800000000000001)","(18.0, 28.0, 25.677419354838708)","(21.0, 42.0, 39.5)"
06-01-2023 17:16:47.287056,"(6.5, 8.4, 8.083333333333334)","(11.0, 16.0, 15.923076923076923)","(6.0, 8.0, 7.8)","(3.0, 3.4, 3.3975)","(6.5, 8.8, 8.682352941176472)","(4.0, 4.9, 4.800000000000001)","(18.0, 28.0, 25.677419354838708)","(21.0, 42.0, 39.5)"
06-01-2023 17:16:48.396567,"(6.5, 8.4, 7.9875)","(11.0, 16.0, 15.928571428571429)","(6.0, 8.0, 7.8)","(3.0, 3.4, 3.3975)","(6.5, 8.8, 8.866666666666667)","(4.0, 4.9, 4.832)","(18.0, 28.0, 25.677419354838708)","(21.0, 42.0, 39.5)"
06-01-2023 17:16:49.453178,"(6.5, 8.2, 8.015384615384615)","(11.0, 16.0, 15.9)","(6.0, 8.0, 7.8)","(3.0, 3.4, 3.4063636363636363)","(6.5, 9.0, 8.92)","(4.0, 5.0, 4.8031250000000005)","(18.0, 28.0, 25.677419354838708)","(21.0, 42.0, 39.5)"
06-01-2023 17:16:50.492982,"(6.5, 8.2, 7.92)","(11.0, 16.0, 15.875)","(6.0, 8.0, 7.8)","(3.0, 3.45, 3.39140625)","(6.5, 9.0, 8.933333333333334)","(4.0, 5.0, 4.775)","(18.0, 28.0, 25.677419354838708)","(21.0, 42.0, 39.5)"
06-01-2023 17:16:51.570860,"(6.5, 8.2, 7.885714285714285)","(11.0, 16.0, 15.857142857142858)","(6.0, 8.0, 7.8)","(3.0, 3.45, 3.326086956521739)","(6.5, 9.0, 8.866666666666667)","(4.0, 5.0, 4.7625)","(18.0, 28.0, 26.0)","(21.0, 42.0, 39.5)"
06-01-2023 17:16:52.868774,"(6.5, 8.2, 7.885714285714285)","(11.0, 16.0, 15.875)","(6.0, 8.0, 7.946666666666666)","(3.0, 3.45, 3.3964285714285714)","(6.5, 9.0, 8.92)","(4.0, 5.0, 4.7)","(18.0, 28.0, 26.0)","(21.0, 42.0, 39.5)"
06-01-2023 17:16:53.948498,"(6.5, 8.2, 7.8999999999999995)","(11.0, 16.0, 15.875)","(6.0, 7.8, 7.779487179487179)","(3.0, 3.45, 3.3964285714285714)","(6.5, 9.0, 8.92)","(4.0, 4.9, 4.7)","(18.0, 28.0, 26.0)","(21.0, 42.0, 39.5)"
06-01-2023 17:16:55.024791,"(6.5, 8.2, 7.885714285714285)","(11.0, 16.0, 15.875)","(6.0, 7.8, 7.779487179487179)","(3.0, 3.45, 3.3964285714285714)","(6.5, 9.0, 8.9)","(4.0, 4.9, 4.725714285714285)","(18.0, 28.0, 26.0)","(21.0, 42.0, 39.5)"
06-01-2023 17:16:56.564333,"(6.5, 8.2, 8.017142857142856)","(11.0, 16.0, 15.857142857142858)","(6.0, 7.8, 7.777777777777778)","(3.0, 3.45, 3.3964285714285714)","(6.5, 9.0, 8.95)","(4.0, 4.8, 4.726666666666667)","(18.0, 28.0, 26.0)","(21.0, 42.0, 39.5)"
06-01-2023 17:16:57.828284,"(6.5, 8.2, 8.017142857142856)","(11.0, 16.0, 15.857142857142858)","(6.0, 7.8, 7.777777777777778)","(3.0, 3.45, 3.3923076923076922)","(6.5, 9.2, 8.82857142857143)","(4.0, 4.8, 4.75)","(18.0, 28.0, 26.0)","(21.0, 42.0, 39.69230769230769)"
06-01-2023 17:16:59.044694,"(6.5, 8.2, 8.0375)","(11.0, 16.0, 15.857142857142858)","(6.0, 7.8, 7.72)","(3.0, 3.45, 3.3923076923076922)","(6.5, 9.2, 8.94)","(4.0, 4.8, 4.743478260869565)","(18.0, 28.0, 26.0)","(21.0, 42.0, 40.125)"
06-01-2023 17:17:00.536774,"(6.5, 8.2, 8.007407407407406)","(11.0, 16.0, 15.75)","(6.0, 7.8, 7.561904761904762)","(3.0, 3.45, 3.3911764705882352)","(6.5, 9.2, 9.10909090909091)","(4.0, 4.8, 4.738095238095238)","(18.0, 28.0, 25.925925925925927)","(21.0, 42.0, 40.125)"
06-01-2023 17:17:01.868923,"(6.5, 8.2, 7.8769230769230765)","(11.0, 16.0, 15.88888888888889)","(6.0, 7.8, 7.547826086956522)","(3.0, 3.45, 3.4045454545454548)","(6.5, 9.4, 9.142857142857142)","(4.0, 4.8, 4.723529411764706)","(18.0, 28.0, 25.925925925925927)","(21.0, 42.0, 40.125)"
06-01-2023 17:17:03.076482,"(6.5, 8.2, 7.8769230769230765)","(11.0, 16.0, 15.88888888888889)","(6.0, 7.8, 7.530769230769231)","(3.0, 3.45, 3.4022727272727273)","(6.5, 9.2, 8.88888888888889)","(4.0, 4.8, 4.725)","(18.0, 28.0, 25.625)","(21.0, 42.0, 39.666666666666664)"
06-01-2023 17:17:04.089898,"(6.5, 8.0, 7.8)","(11.0, 16.5, 15.736842105263158)","(6.0, 7.8, 7.574193548387097)","(3.0, 3.45, 3.4022727272727273)","(6.5, 9.2, 8.88888888888889)","(4.0, 4.8, 4.725)","(18.0, 28.0, 25.625)","(21.0, 42.0, 39.666666666666664)"
06-01-2023 17:17:05.165095,"(6.5, 8.0, 7.944444444444445)","(11.0, 16.5, 15.60204081632653)","(6.0, 7.8, 7.6)","(3.0, 3.45, 3.4434782608695653)","(6.5, 9.2, 8.88888888888889)","(4.0, 4.7, 4.697368421052632)","(18.0, 28.0, 25.774193548387096)","(21.0, 42.0, 39.3)"
06-01-2023 17:17:06.393683,"(6.5, 8.2, 7.982857142857142)","(11.0, 16.5, 15.375)","(6.0, 7.8, 7.6)","(3.0, 3.45, 3.4434782608695653)","(6.5, 9.2, 8.892682926829268)","(4.0, 4.7, 4.707246376811594)","(18.0, 28.0, 26.333333333333332)","(21.0, 42.0, 40.55172413793103)"
06-01-2023 17:17:07.672155,"(6.5, 8.2, 7.69655172413793)","(11.0, 16.5, 16.071428571428573)","(6.0, 7.8, 7.566666666666666)","(3.0, 3.45, 3.442105263157895)","(6.5, 9.2, 8.942857142857143)","(4.0, 4.8, 4.704225352112676)","(18.0, 28.0, 27.464285714285715)","(21.0, 42.0, 40.125)"
06-01-2023 17:17:08.972859,"(6.5, 7.8, 7.69655172413793)","(11.0, 16.5, 15.9375)","(6.0, 7.8, 7.566666666666666)","(3.0, 3.45, 3.4431818181818183)","(6.5, 9.0, 8.866666666666667)","(4.0, 4.8, 4.704225352112676)","(18.0, 28.0, 27.06896551724138)","(21.0, 42.0, 40.125)"
06-01-2023 17:17:10.152895,"(6.5, 7.8, 7.69655172413793)","(11.0, 16.5, 15.9375)","(6.0, 7.8, 7.566666666666666)","(3.0, 3.45, 3.4431818181818183)","(6.5, 9.0, 8.866666666666667)","(4.0, 4.8, 4.704225352112676)","(18.0, 28.0, 27.22222222222222)","(21.0, 42.0, 39.666666666666664)"
06-01-2023 17:17:11.345529,"(6.5, 7.8, 7.688888888888888)","(11.0, 16.5, 15.46551724137931)","(6.0, 7.8, 7.592592592592593)","(3.0, 3.45, 3.4431818181818183)","(6.5, 9.2, 8.822222222222223)","(4.0, 4.8, 4.712121212121212)","(18.0, 28.0, 27.22222222222222)","(21.0, 42.0, 39.666666666666664)"
06-01-2023 17:17:12.588363,"(6.5, 7.8, 7.688888888888888)","(11.0, 16.5, 15.375)","(6.0, 7.8, 7.6)","(3.0, 3.45, 3.4431818181818183)","(6.5, 9.0, 8.92)","(4.0, 4.8, 4.735897435897436)","(18.0, 28.0, 26.666666666666668)","(21.0, 42.0, 39.666666666666664)"
06-01-2023 17:17:13.810747,"(6.5, 7.8, 7.5058823529411764)","(11.0, 16.5, 15.375)","(6.0, 7.8, 7.6)","(3.0, 3.5, 3.480769230769231)","(6.5, 9.0, 8.766666666666666)","(4.0, 4.8, 4.735897435897436)","(18.0, 28.0, 26.666666666666668)","(21.0, 42.0, 39.666666666666664)"
06-01-2023 17:17:15.048085,"(6.5, 7.8, 7.4648648648648654)","(11.0, 16.5, 15.46551724137931)","(6.0, 7.8, 7.580392156862745)","(3.0, 3.55, 3.53125)","(6.5, 9.0, 8.766666666666666)","(4.0, 4.8, 4.792063492063492)","(18.0, 28.0, 27.454545454545453)","(21.0, 42.0, 38.8)"
06-01-2023 17:17:16.201794,"(6.5, 7.8, 7.445714285714286)","(11.0, 16.5, 15.46551724137931)","(6.0, 7.8, 7.7172413793103445)","(3.0, 3.55, 3.53125)","(6.5, 8.8, 8.777777777777779)","(4.0, 4.8, 4.846835443037975)","(18.0, 28.0, 26.823529411764707)","(21.0, 42.0, 38.5)"
06-01-2023 17:17:17.331716,"(6.5, 7.8, 7.445714285714286)","(11.0, 16.0, 15.88888888888889)","(6.0, 7.8, 7.7172413793103445)","(3.0, 3.55, 3.5444954128440367)","(6.5, 8.8, 8.623255813953488)","(4.0, 4.9, 4.838095238095239)","(18.0, 28.0, 26.736842105263158)","(21.0, 42.0, 38.4)"
06-01-2023 17:17:18.480638,"(6.5, 7.6, 7.496)","(11.0, 16.0, 15.222222222222221)","(6.0, 7.8, 7.673170731707317)","(3.0, 3.55, 3.526470588235294)","(6.5, 9.0, 8.746666666666666)","(4.0, 4.9, 4.838095238095239)","(18.0, 28.0, 26.736842105263158)","(21.0, 42.0, 38.4)"
06-01-2023 17:17:19.691696,"(6.5, 7.6, 7.483870967741936)","(11.0, 16.0, 15.0625)","(6.0, 7.8, 7.567741935483871)","(3.0, 3.55, 3.5454545454545454)","(6.5, 9.0, 8.788888888888888)","(4.0, 4.9, 4.865765765765766)","(18.0, 28.0, 26.90909090909091)","(21.0, 42.0, 38.5)"
06-01-2023 17:17:20.890662,"(6.5, 7.6, 7.45)","(11.0, 16.0, 15.090909090909092)","(6.0, 7.6, 7.567741935483871)","(3.0, 3.55, 3.5454545454545454)","(6.5, 9.0, 8.788888888888888)","(4.0, 4.9, 4.865765765765766)","(18.0, 27.0, 26.90909090909091)","(21.0, 42.0, 38.666666666666664)"
06-01-2023 17:17:22.122837,"(6.5, 7.6, 7.45)","(11.0, 16.0, 15.214285714285714)","(6.0, 7.6, 7.3552238805970145)","(3.0, 3.55, 3.545652173913043)","(6.5, 9.0, 8.822222222222223)","(4.0, 4.9, 4.857264957264958)","(18.0, 28.0, 27.176470588235293)","(21.0, 42.0, 38.666666666666664)"
06-01-2023 17:17:23.328047,"(6.5, 7.6, 7.45)","(11.0, 16.0, 15.421052631578947)","(6.0, 7.6, 7.363157894736842)","(3.0, 3.6, 3.5724137931034483)","(6.5, 9.0, 8.915151515151514)","(4.0, 4.7, 4.670967741935484)","(18.0, 28.0, 26.0)","(21.0, 42.0, 38.666666666666664)"
06-01-2023 17:17:24.602949,"(6.5, 7.8, 7.672727272727273)","(11.0, 16.0, 15.233333333333333)","(6.0, 7.6, 7.390243902439025)","(3.0, 3.65, 3.5807692307692305)","(6.5, 9.2, 8.825000000000001)","(4.0, 4.7, 4.658823529411765)","(18.0, 28.0, 25.681818181818183)","(21.0, 42.0, 38.4)"
06-01-2023 17:17:25.779835,"(6.5, 8.0, 7.826666666666666)","(11.0, 16.0, 15.04)","(6.0, 7.6, 7.390243902439025)","(3.0, 3.65, 3.5807692307692305)","(6.5, 9.2, 8.825000000000001)","(4.0, 4.7, 4.680555555555555)","(18.0, 28.0, 26.0)","(21.0, 42.0, 38.4)"
06-01-2023 17:17:26.918320,"(6.5, 8.0, 7.92)","(11.0, 16.0, 15.04)","(6.0, 7.6, 7.390243902439025)","(3.0, 3.65, 3.5807692307692305)","(7.0, 9.2, 8.825000000000001)","(4.0, 4.7, 4.673529411764706)","(18.0, 28.0, 25.875)","(21.0, 42.0, 38.4)"
06-01-2023 17:17:28.106793,"(6.5, 8.0, 7.92)","(11.0, 16.0, 15.04)","(6.0, 7.6, 7.33939393939394)","(3.0, 3.65, 3.6060975609756096)","(7.0, 9.2, 8.825)","(4.0, 4.7, 4.669736842105263)","(18.0, 28.0, 25.88235294117647)","(21.0, 42.0, 38.666666666666664)"
06-01-2023 17:17:29.248670,"(6.5, 8.2, 8.013333333333334)","(11.0, 16.0, 15.05)","(6.0, 7.6, 7.506666666666667)","(3.0, 3.65, 3.59375)","(7.0, 9.0, 8.810526315789474)","(4.0, 4.7, 4.676056338028169)","(18.0, 28.0, 26.166666666666668)","(21.0, 42.0, 38.5)"
06-01-2023 17:17:30.480423,"(6.5, 8.2, 8.013333333333334)","(11.0, 16.0, 15.041666666666666)","(6.0, 7.4, 7.348148148148148)","(3.0, 3.65, 3.59375)","(7.0, 9.0, 8.82)","(4.0, 4.7, 4.663829787234042)","(18.0, 28.0, 25.84)","(21.0, 42.0, 38.57142857142857)"
06-01-2023 17:17:31.649263,"(6.5, 8.2, 8.0875)","(11.0, 15.5, 15.4)","(6.0, 7.4, 7.197402597402598)","(3.0, 3.65, 3.5970588235294114)","(7.0, 9.0, 8.82)","(4.0, 4.7, 4.663829787234042)","(18.0, 28.0, 26.6)","(21.0, 42.0, 38.8)"
06-01-2023 17:17:32.946874,"(6.5, 8.4, 8.2125)","(11.0, 15.5, 15.3)","(6.0, 7.4, 7.197402597402598)","(3.0, 3.65, 3.607936507936508)","(7.0, 9.0, 8.781818181818181)","(4.0, 4.7, 4.673170731707317)","(18.0, 27.0, 26.6)","(21.0, 42.0, 41.0)"
06-01-2023 17:17:34.243665,"(6.5, 8.4, 8.235897435897437)","(11.0, 15.5, 15.26)","(6.0, 7.4, 7.161194029850747)","(3.0, 3.65, 3.6083333333333334)","(7.0, 9.0, 8.781818181818181)","(4.0, 4.7, 4.645714285714286)","(18.0, 27.0, 26.8)","(21.0, 42.0, 41.0)"
06-01-2023 17:17:35.539186,"(6.5, 8.4, 8.227027027027027)","(11.0, 15.5, 15.178571428571429)","(6.0, 7.4, 7.161194029850747)","(3.0, 3.65, 3.5785714285714283)","(7.0, 9.0, 8.781818181818181)","(4.0, 4.7, 4.637209302325581)","(18.0, 28.0, 25.8)","(21.0, 42.0, 40.333333333333336)"
06-01-2023 17:17:36.683117,"(6.5, 8.4, 8.254545454545454)","(11.0, 15.5, 15.178571428571429)","(6.0, 7.4, 7.161194029850747)","(3.0, 3.65, 3.5892156862745095)","(7.0, 9.0, 8.62857142857143)","(4.0, 4.7, 4.594915254237288)","(18.0, 26.0, 25.77777777777778)","(21.0, 42.0, 40.0)"
06-01-2023 17:17:37.827068,"(6.5, 8.4, 8.272)","(11.0, 15.5, 14.895348837209303)","(6.0, 7.4, 7.177777777777778)","(3.0, 3.7, 3.6709302325581397)","(7.0, 8.8, 8.611111111111112)","(4.0, 4.7, 4.6056603773584905)","(18.0, 26.0, 25.77777777777778)","(21.0, 42.0, 40.76923076923077)"
06-01-2023 17:17:39.065935,"(6.5, 8.4, 8.31578947368421)","(11.0, 15.5, 14.712121212121213)","(6.0, 7.4, 7.196825396825397)","(3.0, 3.7, 3.6709302325581397)","(7.0, 8.8, 8.686666666666667)","(4.0, 4.7, 4.590322580645162)","(19.0, 26.0, 25.77777777777778)","(21.0, 42.0, 39.333333333333336)"
06-01-2023 17:17:40.381455,"(6.5, 8.4, 8.31578947368421)","(11.0, 15.5, 14.741379310344827)","(6.0, 7.4, 7.175438596491229)","(3.0, 3.7, 3.6546875)","(7.0, 8.8, 8.686666666666667)","(4.0, 4.7, 4.590322580645162)","(19.0, 26.0, 24.88888888888889)","(21.0, 42.0, 40.0)"
06-01-2023 17:17:41.564227,"(6.5, 8.4, 8.375)","(11.0, 15.0, 14.9375)","(6.0, 7.4, 7.175438596491229)","(3.0, 3.7, 3.6545454545454543)","(7.0, 8.8, 8.694736842105264)","(4.0, 4.7, 4.598245614035088)","(19.0, 26.0, 24.88888888888889)","(21.0, 44.0, 42.94117647058823)"
06-01-2023 17:17:43.113479,"(6.5, 8.4, 8.371428571428572)","(11.0, 15.0, 14.48)","(6.0, 7.4, 7.227027027027027)","(3.0, 3.7, 3.642857142857143)","(7.0, 8.8, 8.750877192982458)","(4.0, 4.7, 4.589655172413793)","(19.0, 26.0, 25.333333333333332)","(21.0, 44.0, 43.0)"
06-01-2023 17:17:44.329597,"(6.5, 8.4, 8.371428571428572)","(11.0, 15.0, 14.387096774193548)","(6.0, 7.4, 7.314285714285715)","(3.0, 3.7, 3.648)","(7.0, 8.8, 8.76)","(4.0, 4.7, 4.5424999999999995)","(19.0, 26.0, 24.333333333333332)","(21.0, 44.0, 40.30769230769231)"
06-01-2023 17:17:45.515716,"(6.5, 8.6, 8.511111111111111)","(11.0, 15.0, 14.387096774193548)","(6.0, 7.4, 7.314285714285715)","(3.0, 3.7, 3.648)","(7.0, 9.0, 8.721739130434782)","(4.0, 4.6, 4.5212765957446805)","(19.0, 25.0, 23.857142857142858)","(21.0, 44.0, 41.75)"
06-01-2023 17:17:46.691495,"(6.5, 8.6, 8.328)","(11.0, 15.0, 14.444444444444445)","(6.0, 7.6, 7.36551724137931)","(3.0, 3.7, 3.651063829787234)","(7.0, 9.0, 8.721739130434782)","(4.0, 4.6, 4.5075)","(19.0, 24.0, 24.263157894736842)","(21.0, 44.0, 41.69230769230769)"
06-01-2023 17:17:47.911987,"(6.5, 8.4, 8.266666666666666)","(11.0, 15.5, 14.818181818181818)","(6.0, 7.6, 7.338461538461538)","(3.0, 3.7, 3.651063829787234)","(7.0, 9.0, 8.707692307692307)","(4.0, 4.6, 4.539805825242718)","(19.0, 25.0, 24.263157894736842)","(21.0, 44.0, 41.857142857142854)"
06-01-2023 17:17:49.046892,"(6.5, 8.4, 8.254545454545454)","(11.0, 15.5, 14.708333333333334)","(6.0, 7.4, 7.37)","(3.0, 3.7, 3.6571428571428575)","(7.0, 9.0, 8.866666666666667)","(4.0, 4.6, 4.549019607843137)","(19.0, 25.0, 23.857142857142858)","(21.0, 44.0, 41.6)"
06-01-2023 17:17:50.219547,"(6.5, 8.4, 8.3)","(11.0, 15.0, 14.8)","(6.0, 7.4, 7.328571428571429)","(3.0, 3.7, 3.6571428571428575)","(7.0, 9.0, 8.903030303030302)","(4.0, 4.6, 4.542056074766355)","(19.0, 25.0, 23.75)","(21.0, 44.0, 41.1764705882353)"
06-01-2023 17:17:51.358477,"(6.5, 8.6, 8.40952380952381)","(11.0, 15.0, 14.5)","(6.0, 7.4, 7.3500000000000005)","(3.0, 3.7, 3.6521739130434785)","(7.0, 9.0, 8.9)","(4.0, 4.6, 4.539449541284403)","(19.0, 25.0, 24.0)","(21.0, 44.0, 42.15384615384615)"
06-01-2023 17:17:52.607661,"(6.5, 8.6, 8.272727272727273)","(11.0, 15.0, 14.517241379310345)","(6.0, 7.4, 7.323076923076924)","(3.0, 3.7, 3.6545454545454548)","(7.0, 9.0, 8.905882352941177)","(4.0, 4.6, 4.531578947368421)","(19.0, 25.0, 23.842105263157894)","(21.0, 44.0, 41.6)"
06-01-2023 17:17:54.038437,"(6.5, 8.6, 8.304)","(11.0, 15.0, 14.5625)","(6.0, 7.4, 7.4)","(3.0, 3.7, 3.653658536585366)","(7.0, 9.0, 8.9)","(3.8, 4.6, 4.529523809523809)","(19.0, 25.0, 24.0)","(26.0, 44.0, 29.229508196721312)"
06-01-2023 17:17:55.324363,"(6.5, 8.4, 8.304)","(11.0, 15.0, 14.652173913043478)","(6.0, 7.6, 7.343589743589743)","(3.0, 3.7, 3.654761904761905)","(7.0, 9.0, 8.952380952380953)","(3.8, 4.6, 4.523404255319149)","(19.0, 25.0, 23.11111111111111)","(26.0, 30.0, 37.81818181818182)"
06-01-2023 17:17:56.576695,"(6.5, 8.6, 8.228571428571428)","(11.0, 15.0, 14.652173913043478)","(6.0, 7.6, 7.343589743589743)","(3.0, 3.7, 3.653658536585366)","(7.0, 9.2, 8.911111111111111)","(3.8, 4.6, 4.531818181818181)","(19.0, 24.0, 21.75)","(26.0, 38.0, 36.666666666666664)"
06-01-2023 17:17:57.683691,"(6.5, 8.6, 8.23076923076923)","(11.0, 15.0, 14.576923076923077)","(6.0, 7.6, 7.386046511627907)","(3.0, 3.7, 3.653658536585366)","(7.0, 9.2, 8.911111111111111)","(3.8, 4.6, 4.532558139534884)","(19.0, 23.0, 21.833333333333332)","(26.0, 38.0, 37.0)"
06-01-2023 17:17:58.728337,"(6.5, 8.6, 8.23076923076923)","(11.0, 15.0, 14.833333333333334)","(6.0, 7.6, 7.386046511627907)","(3.0, 3.7, 3.6525000000000003)","(7.0, 9.2, 9.107692307692307)","(3.8, 4.6, 4.512)","(19.0, 22.0, 21.57894736842105)","(26.0, 40.0, 36.666666666666664)"
06-01-2023 17:18:00.004149,"(6.5, 8.2, 8.144444444444444)","(11.0, 15.0, 14.586206896551724)","(6.0, 7.6, 7.485714285714286)","(3.0, 3.7, 3.6512820512820516)","(7.0, 9.4, 8.916666666666668)","(3.8, 4.6, 4.538271604938272)","(19.0, 23.0, 21.55)","(26.0, 40.0, 36.8)"
06-01-2023 17:18:01.187624,"(6.5, 8.2, 8.144444444444444)","(11.0, 15.0, 14.45945945945946)","(6.0, 7.6, 7.514285714285714)","(3.0, 3.7, 3.6512820512820516)","(7.0, 9.0, 8.923076923076923)","(3.8, 4.6, 4.777205882352941)","(19.0, 23.0, 22.1)","(26.0, 38.0, 37.6)"
06-01-2023 17:18:02.406560,"(6.5, 8.2, 8.128)","(11.0, 15.5, 15.25)","(6.0, 7.8, 7.466666666666667)","(3.0, 3.7, 3.617741935483871)","(7.0, 9.2, 8.895238095238096)","(3.8, 4.8, 4.609677419354838)","(19.0, 23.0, 21.848484848484848)","(26.0, 40.0, 39.42857142857143)"
06-01-2023 17:18:03.603751,"(6.5, 8.2, 8.00952380952381)","(11.0, 15.5, 15.192307692307692)","(6.0, 7.6, 7.511111111111111)","(3.0, 3.65, 3.666666666666667)","(7.0, 9.2, 8.895238095238096)","(3.8, 4.7, 4.673333333333334)","(19.0, 23.0, 21.625)","(26.0, 40.0, 41.53846153846154)"
06-01-2023 17:18:04.787904,"(6.5, 8.2, 7.995555555555555)","(11.0, 16.0, 15.25)","(6.0, 7.6, 7.511111111111111)","(3.0, 3.7, 3.6454545454545455)","(7.0, 9.2, 8.850000000000001)","(3.8, 4.7, 4.673333333333334)","(19.0, 23.0, 21.52173913043478)","(26.0, 42.0, 41.53846153846154)"
06-01-2023 17:18:06.066033,"(6.5, 8.2, 7.975609756097561)","(11.0, 16.0, 15.1)","(6.0, 7.6, 7.517647058823529)","(3.0, 3.7, 3.6500000000000004)","(7.0, 9.0, 8.936842105263159)","(3.8, 4.7, 4.673333333333334)","(19.0, 23.0, 21.52173913043478)","(26.0, 42.0, 41.333333333333336)"
06-01-2023 17:18:07.326414,"(6.5, 8.2, 7.975609756097561)","(11.0, 15.5, 14.785714285714286)","(6.0, 7.6, 7.6)","(3.0, 3.7, 3.6884615384615387)","(7.0, 9.0, 8.91304347826087)","(3.8, 4.7, 4.6030303030303035)","(19.0, 23.0, 21.52173913043478)","(26.0, 44.0, 41.333333333333336)"
06-01-2023 17:18:08.661742,"(6.5, 8.2, 7.982608695652173)","(11.0, 15.5, 14.833333333333334)","(6.0, 7.8, 7.6)","(3.0, 3.7, 3.674193548387097)","(7.0, 9.0, 8.956521739130435)","(3.8, 4.7, 4.625)","(19.0, 23.0, 21.52173913043478)","(26.0, 44.0, 41.05263157894737)"
06-01-2023 17:18:09.930993,"(6.5, 8.0, 7.904)","(11.0, 15.0, 14.833333333333334)","(6.0, 7.8, 7.607692307692308)","(3.0, 3.7, 3.6222222222222222)","(7.0, 9.0, 8.990243902439024)","(3.8, 4.7, 4.662962962962963)","(19.0, 23.0, 21.714285714285715)","(26.0, 44.0, 40.8)"
06-01-2023 17:18:11.070971,"(6.5, 8.0, 7.904)","(11.0, 15.0, 14.833333333333334)","(6.0, 7.8, 7.607692307692308)","(3.0, 3.65, 3.6222222222222222)","(7.0, 9.0, 8.714285714285714)","(3.8, 4.7, 4.643859649122807)","(19.0, 23.0, 21.666666666666668)","(26.0, 44.0, 40.8)"
06-01-2023 17:18:12.146673,"(6.5, 8.0, 7.907692307692308)","(11.0, 15.0, 14.75)","(6.0, 7.8, 7.572727272727273)","(3.0, 3.7, 3.6271428571428572)","(7.0, 9.2, 8.892307692307693)","(3.8, 4.7, 4.643859649122807)","(19.0, 23.0, 21.666666666666668)","(26.0, 44.0, 40.44444444444444)"
06-01-2023 17:18:13.209256,"(6.5, 8.0, 7.914285714285715)","(11.0, 15.0, 14.75)","(6.0, 7.8, 7.5058823529411764)","(3.0, 3.7, 3.6271428571428572)","(7.0, 9.2, 8.96)","(3.8, 4.7, 4.6607843137254905)","(19.0, 23.0, 21.90909090909091)","(26.0, 44.0, 40.44444444444444)"
06-01-2023 17:18:14.419370,"(6.5, 8.2, 8.08)","(11.0, 15.0, 14.928571428571429)","(6.0, 7.8, 8.111450381679388)","(3.0, 3.7, 3.525)","(7.0, 9.2, 8.933333333333334)","(3.8, 4.7, 4.647619047619048)","(19.0, 23.0, 21.869565217391305)","(26.0, 44.0, 40.44444444444444)"
06-01-2023 17:18:15.730425,"(6.5, 8.0, 7.933333333333334)","(11.0, 15.5, 14.928571428571429)","(6.0, 8.2, 8.114925373134328)","(3.0, 3.55, 3.5227272727272725)","(7.0, 9.0, 8.94)","(3.8, 4.7, 4.634615384615385)","(19.0, 23.0, 21.866666666666667)","(26.0, 44.0, 40.44444444444444)"
06-01-2023 17:18:17.033296,"(6.5, 8.0, 7.933333333333333)","(11.0, 15.5, 14.961538461538462)","(6.0, 8.2, 7.8246153846153845)","(3.0, 3.55, 3.514)","(7.0, 9.0, 8.945454545454545)","(3.8, 4.7, 4.634615384615385)","(19.0, 23.0, 21.764705882352942)","(26.0, 44.0, 40.44444444444444)"
06-01-2023 17:18:18.308484,"(6.5, 8.2, 7.933333333333333)","(11.0, 15.5, 14.961538461538462)","(6.0, 8.2, 7.688)","(3.0, 3.55, 3.4863636363636363)","(7.0, 9.0, 8.96)","(3.8, 4.7, 4.675)","(19.0, 23.0, 21.896551724137932)","(26.0, 44.0, 40.705882352941174)"
06-01-2023 17:18:19.534410,"(6.5, 8.2, 7.933333333333333)","(11.0, 15.5, 14.961538461538462)","(6.0, 8.2, 7.652173913043478)","(3.0, 3.5, 3.4863636363636363)","(7.0, 9.2, 8.945454545454545)","(3.8, 4.7, 4.675)","(19.0, 23.0, 22.04)","(26.0, 44.0, 40.44444444444444)"
06-01-2023 17:18:20.599679,"(6.5, 8.2, 8.095238095238095)","(11.0, 15.5, 15.25)","(6.0, 8.2, 7.834782608695652)","(3.0, 3.5, 3.4863636363636363)","(7.0, 9.0, 8.88421052631579)","(3.8, 4.7, 4.628571428571428)","(19.0, 23.0, 21.896551724137932)","(26.0, 44.0, 40.705882352941174)"
06-01-2023 17:18:21.748875,"(6.5, 8.2, 8.149999999999999)","(11.0, 15.5, 15.285714285714286)","(6.0, 8.0, 7.8545454545454545)","(3.0, 3.5, 3.4135802469135803)","(7.0, 9.2, 9.010526315789473)","(3.8, 4.7, 4.663636363636364)","(19.0, 23.0, 21.967741935483872)","(26.0, 44.0, 40.44444444444444)"
06-01-2023 17:18:22.877764,"(6.5, 8.2, 8.158333333333333)","(11.0, 15.5, 15.333333333333334)","(6.0, 8.0, 7.696774193548387)","(3.0, 3.45, 3.4168539325842695)","(7.0, 9.2, 9.061538461538461)","(3.8, 4.7, 4.690909090909091)","(19.0, 23.0, 21.9375)","(26.0, 44.0, 38.666666666666664)"
