,Queen Of Strathfield Nz,Aldebaran Tess Nz,Aldebaran Revani Usa,Rave On Hall,On Advice,Sunny Gee,Caligula Nz,Drop The Hammer,Royal Glenferrie
07-01-2023 19:20:40.583507,"(31.0, 99999, 99990)","(4.2, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 16.0, 14.833333333333334)","(10.0, 12.5, 12.153846153846153)","(21.0, 29.0, 27.0)","(2.3, 99999, 99990)","(10.0, 14.5, 14.159090909090908)","(41.0, 90.0, 71.66666666666666)"
07-01-2023 19:20:41.873561,"(31.0, 99999, 99990)","(4.2, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 15.5, 14.833333333333334)","(10.0, 12.5, 12.153846153846153)","(21.0, 29.0, 27.0)","(2.3, 99999, 99990)","(10.0, 14.5, 13.894736842105264)","(41.0, 90.0, 71.66666666666666)"
07-01-2023 19:20:43.258485,"(31.0, 99999, 99990)","(4.2, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 15.5, 14.3)","(10.0, 12.0, 11.90909090909091)","(21.0, 29.0, 26.642857142857142)","(2.3, 99999, 99990)","(10.0, 14.0, 14.6)","(41.0, 90.0, 75.33333333333333)"
07-01-2023 19:20:44.489773,"(31.0, 99999, 99990)","(4.2, 99999, 99990)","(6.0, 99999, 99990)","(9.0, 15.5, 14.375)","(10.0, 12.0, 11.928571428571429)","(21.0, 29.0, 26.6)","(2.3, 99999, 99990)","(10.0, 17.0, 13.90909090909091)","(41.0, 90.0, 60.0)"
07-01-2023 19:20:45.914722,"(31.0, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(10.0, 15.5, 14.9375)","(9.0, 12.0, 12.071428571428571)","(21.0, 28.0, 27.0)","(2.2, 99999, 99990)","(10.0, 14.0, 15.9)","(41.0, 90.0, 60.0)"
07-01-2023 19:20:47.162576,"(31.0, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(10.0, 15.5, 14.9375)","(9.0, 12.5, 12.071428571428571)","(21.0, 29.0, 27.0)","(2.2, 99999, 99990)","(10.0, 16.5, 15.9)","(41.0, 90.0, 60.0)"
07-01-2023 19:20:48.767737,"(31.0, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(10.0, 15.5, 15.071428571428571)","(9.0, 12.5, 12.071428571428571)","(21.0, 29.0, 26.5625)","(2.2, 99999, 99990)","(10.0, 16.5, 14.181818181818182)","(41.0, 90.0, 65.0)"
07-01-2023 19:20:50.273797,"(31.0, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(10.0, 15.5, 15.071428571428571)","(9.0, 12.5, 12.071428571428571)","(21.0, 29.0, 26.5625)","(2.2, 99999, 99990)","(10.0, 16.0, 14.181818181818182)","(41.0, 90.0, 65.0)"
07-01-2023 19:20:51.831567,"(31.0, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(10.0, 15.5, 15.071428571428571)","(9.0, 12.5, 11.666666666666666)","(21.0, 29.0, 27.5)","(2.2, 99999, 99990)","(10.0, 16.0, 14.0)","(41.0, 90.0, 65.0)"
07-01-2023 19:20:53.441473,"(31.0, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(10.0, 16.5, 14.382352941176471)","(9.0, 13.0, 11.71951219512195)","(21.0, 29.0, 27.142857142857142)","(2.2, 99999, 99990)","(10.0, 16.0, 14.0)","(41.0, 90.0, 60.0)"
07-01-2023 19:20:54.998529,"(31.0, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(10.0, 14.5, 16.88)","(9.0, 13.0, 11.58108108108108)","(21.0, 28.0, 26.333333333333332)","(2.2, 99999, 99990)","(10.0, 15.5, 13.875)","(41.0, 90.0, 65.55555555555556)"
07-01-2023 19:20:56.459678,"(31.0, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(10.0, 18.0, 16.727272727272727)","(9.0, 13.0, 11.58108108108108)","(21.0, 28.0, 26.333333333333332)","(2.2, 99999, 99990)","(10.0, 15.0, 14.5)","(41.0, 90.0, 68.28571428571428)"
07-01-2023 19:20:57.926710,"(31.0, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(10.0, 18.0, 16.782608695652172)","(9.0, 13.0, 11.478260869565217)","(21.0, 28.0, 26.666666666666668)","(2.2, 99999, 99990)","(10.0, 15.5, 14.071428571428571)","(41.0, 85.0, 68.28571428571428)"
07-01-2023 19:20:59.307726,"(31.0, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(10.0, 18.0, 16.782608695652172)","(9.0, 13.0, 12.446428571428571)","(21.0, 28.0, 26.46153846153846)","(2.2, 99999, 99990)","(10.0, 15.5, 14.333333333333334)","(41.0, 85.0, 72.5)"
07-01-2023 19:21:00.674845,"(31.0, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(10.0, 18.0, 16.25)","(9.0, 12.5, 11.944444444444445)","(21.0, 28.0, 25.09090909090909)","(2.2, 99999, 99990)","(10.0, 16.0, 15.375)","(41.0, 85.0, 73.0)"
07-01-2023 19:21:02.100940,"(31.0, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(10.0, 18.0, 16.541666666666668)","(9.0, 12.5, 12.38888888888889)","(21.0, 27.0, 25.444444444444443)","(2.2, 99999, 99990)","(10.0, 16.0, 15.375)","(41.0, 85.0, 73.0)"
07-01-2023 19:21:03.351219,"(31.0, 99999, 99990)","(4.4, 99999, 99990)","(6.5, 99999, 99990)","(10.0, 18.0, 15.857142857142858)","(9.0, 12.5, 12.38888888888889)","(21.0, 27.0, 25.444444444444443)","(2.2, 99999, 99990)","(10.0, 16.0, 15.25)","(41.0, 85.0, 73.0)"
07-01-2023 19:21:04.671148,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.5, 99999, 99990)","(11.0, 18.0, 17.428571428571427)","(10.0, 12.5, 12.661016949152543)","(21.0, 27.0, 27.77777777777778)","(2.2, 99999, 99990)","(10.0, 16.0, 15.017241379310345)","(41.0, 85.0, 116.0)"
07-01-2023 19:21:05.974370,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 18.5, 17.428571428571427)","(10.0, 13.5, 12.661016949152543)","(21.0, 30.0, 27.77777777777778)","(2.2, 99999, 99990)","(10.0, 17.0, 15.017241379310345)","(41.0, 150.0, 116.0)"
07-01-2023 19:21:07.358364,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 18.5, 17.333333333333332)","(10.0, 13.5, 12.685714285714285)","(21.0, 30.0, 27.857142857142858)","(2.2, 99999, 99990)","(10.0, 17.0, 15.357142857142858)","(41.0, 110.0, 92.0)"
07-01-2023 19:21:08.627605,"(31.0, 99999, 99990)","(4.8, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 19.0, 17.333333333333332)","(10.0, 13.5, 12.685714285714285)","(21.0, 30.0, 27.857142857142858)","(2.2, 99999, 99990)","(10.0, 17.0, 15.357142857142858)","(41.0, 110.0, 92.0)"
07-01-2023 19:21:09.919610,"(31.0, 99999, 99990)","(4.8, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 18.5, 16.833333333333332)","(10.0, 13.5, 12.796875)","(21.0, 30.0, 27.857142857142858)","(2.2, 99999, 99990)","(10.0, 17.0, 15.4)","(41.0, 110.0, 98.88888888888889)"
07-01-2023 19:21:11.212797,"(31.0, 99999, 99990)","(4.8, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 18.5, 16.833333333333332)","(10.0, 13.5, 12.796875)","(21.0, 30.0, 27.857142857142858)","(2.2, 99999, 99990)","(10.0, 17.0, 15.4)","(41.0, 110.0, 98.88888888888889)"
07-01-2023 19:21:12.482449,"(31.0, 99999, 99990)","(4.8, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 18.5, 16.833333333333332)","(10.0, 13.5, 12.796875)","(21.0, 30.0, 27.857142857142858)","(2.2, 99999, 99990)","(10.0, 17.0, 15.133333333333333)","(41.0, 110.0, 95.0)"
07-01-2023 19:21:13.836066,"(31.0, 99999, 99990)","(4.8, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 19.5, 19.25)","(10.0, 11.5, 11.387096774193548)","(21.0, 34.0, 32.2)","(2.2, 99999, 99990)","(10.0, 17.0, 16.029411764705884)","(41.0, 140.0, 108.5)"
07-01-2023 19:21:15.119847,"(31.0, 99999, 99990)","(4.8, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 19.5, 19.31818181818182)","(10.0, 11.5, 11.323529411764707)","(21.0, 36.0, 32.4)","(2.2, 99999, 99990)","(10.0, 17.0, 16.0)","(41.0, 140.0, 110.0)"
07-01-2023 19:21:16.510186,"(31.0, 99999, 99990)","(4.8, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 19.5, 17.115384615384617)","(10.0, 11.5, 11.366666666666667)","(21.0, 36.0, 29.5)","(2.2, 99999, 99990)","(10.0, 17.0, 16.035714285714285)","(41.0, 140.0, 123.125)"
07-01-2023 19:21:17.778196,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 17.5, 21.38888888888889)","(10.0, 11.5, 11.133333333333333)","(21.0, 36.0, 29.933333333333334)","(2.2, 99999, 99990)","(10.0, 17.0, 16.325)","(41.0, 140.0, 125.0)"
07-01-2023 19:21:19.000179,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 22.0, 20.88888888888889)","(10.0, 12.0, 9.720454545454546)","(21.0, 36.0, 30.076923076923077)","(2.2, 99999, 99990)","(10.0, 17.0, 18.8)","(41.0, 140.0, 123.125)"
07-01-2023 19:21:20.309867,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 22.0, 20.0)","(10.0, 9.8, 9.213333333333333)","(21.0, 36.0, 30.076923076923077)","(2.2, 99999, 99990)","(10.0, 23.0, 19.25)","(51.0, 140.0, 116.42857142857143)"
07-01-2023 19:21:21.613001,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 22.0, 21.11111111111111)","(10.0, 9.8, 9.213333333333333)","(21.0, 36.0, 31.1875)","(2.2, 99999, 99990)","(10.0, 22.0, 19.615384615384617)","(51.0, 120.0, 128.0)"
07-01-2023 19:21:23.003309,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 22.0, 20.25)","(10.0, 9.8, 9.213333333333333)","(21.0, 36.0, 31.1875)","(2.2, 99999, 99990)","(10.0, 21.0, 17.666666666666668)","(51.0, 150.0, 128.0)"
07-01-2023 19:21:24.282619,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 22.0, 20.25)","(10.0, 9.8, 9.213333333333333)","(21.0, 36.0, 30.5)","(2.2, 99999, 99990)","(10.0, 21.0, 17.923076923076923)","(51.0, 150.0, 110.0)"
07-01-2023 19:21:25.505475,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 22.0, 19.75)","(10.0, 9.8, 9.22857142857143)","(21.0, 36.0, 30.5)","(2.2, 99999, 99990)","(10.0, 21.0, 17.923076923076923)","(51.0, 150.0, 110.0)"
07-01-2023 19:21:26.766257,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 22.0, 19.75)","(10.0, 9.8, 9.228571428571428)","(21.0, 36.0, 30.5)","(2.2, 99999, 99990)","(10.0, 21.0, 18.5)","(51.0, 150.0, 110.0)"
07-01-2023 19:21:28.151113,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 22.0, 20.25)","(10.0, 9.8, 9.425)","(21.0, 36.0, 32.15)","(2.2, 99999, 99990)","(10.0, 21.0, 18.6)","(51.0, 150.0, 110.0)"
07-01-2023 19:21:29.534993,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 22.0, 21.2)","(10.0, 9.8, 9.466666666666667)","(21.0, 36.0, 32.15)","(2.2, 99999, 99990)","(10.0, 21.0, 19.68181818181818)","(51.0, 150.0, 110.0)"
07-01-2023 19:21:30.897242,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 22.0, 20.875)","(10.0, 9.8, 9.492307692307692)","(21.0, 36.0, 32.15)","(2.2, 99999, 99990)","(10.0, 20.0, 18.08823529411765)","(51.0, 150.0, 106.25)"
07-01-2023 19:21:32.455166,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 22.0, 20.4)","(10.0, 9.8, 10.226829268292683)","(21.0, 36.0, 32.15)","(2.2, 99999, 99990)","(10.0, 21.0, 18.6)","(51.0, 150.0, 106.25)"
07-01-2023 19:21:34.025009,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 21.0, 18.666666666666668)","(10.0, 10.5, 9.620000000000001)","(21.0, 36.0, 32.333333333333336)","(2.2, 99999, 99990)","(10.0, 21.0, 18.75)","(51.0, 150.0, 105.0)"
07-01-2023 19:21:35.405020,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 19.5, 18.5)","(10.0, 10.5, 9.893333333333333)","(21.0, 36.0, 32.333333333333336)","(2.2, 99999, 99990)","(10.0, 21.0, 19.636363636363637)","(51.0, 130.0, 103.33333333333333)"
07-01-2023 19:21:37.050907,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 19.5, 17.75)","(10.0, 10.0, 9.794285714285714)","(21.0, 36.0, 32.333333333333336)","(2.2, 99999, 99990)","(10.0, 21.0, 19.636363636363637)","(51.0, 170.0, 145.0)"
07-01-2023 19:21:38.626013,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 19.5, 18.423076923076923)","(10.0, 10.0, 9.275)","(21.0, 36.0, 32.4)","(2.2, 99999, 99990)","(10.0, 21.0, 19.636363636363637)","(51.0, 160.0, 121.0)"
07-01-2023 19:21:39.971906,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 19.0, 17.970588235294116)","(10.0, 9.4, 9.288888888888888)","(21.0, 36.0, 32.526315789473685)","(2.2, 99999, 99990)","(10.0, 21.0, 19.636363636363637)","(51.0, 160.0, 142.14285714285714)"
07-01-2023 19:21:41.251661,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 19.0, 17.970588235294116)","(10.0, 9.4, 9.25)","(21.0, 36.0, 32.526315789473685)","(2.2, 99999, 99990)","(10.0, 21.0, 19.636363636363637)","(51.0, 150.0, 125.0)"
07-01-2023 19:21:42.531681,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 19.0, 17.970588235294116)","(10.0, 9.4, 9.25)","(21.0, 36.0, 32.7)","(2.2, 99999, 99990)","(10.0, 21.0, 19.636363636363637)","(51.0, 150.0, 125.0)"
07-01-2023 19:21:43.790700,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 19.0, 17.970588235294116)","(10.0, 9.4, 9.200000000000001)","(21.0, 36.0, 30.5)","(2.2, 99999, 99990)","(10.0, 21.0, 20.5)","(51.0, 150.0, 125.0)"
07-01-2023 19:21:45.141417,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 18.5, 16.75)","(10.0, 9.4, 9.2875)","(21.0, 36.0, 30.5)","(2.2, 99999, 99990)","(10.0, 21.0, 20.375)","(51.0, 150.0, 110.0)"
07-01-2023 19:21:46.614844,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 18.5, 17.785714285714285)","(10.0, 9.4, 9.685714285714287)","(21.0, 36.0, 30.25)","(2.2, 99999, 99990)","(10.0, 21.0, 20.5)","(51.0, 150.0, 127.77777777777777)"
07-01-2023 19:21:47.947132,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 18.0, 15.136363636363637)","(10.0, 9.8, 9.733333333333334)","(21.0, 34.0, 32.0)","(2.2, 99999, 99990)","(10.0, 21.0, 22.714285714285715)","(51.0, 150.0, 127.77777777777777)"
07-01-2023 19:21:49.294906,"(31.0, 99999, 99990)","(4.6, 99999, 99990)","(6.0, 99999, 99990)","(11.0, 18.0, 15.544776119402986)","(10.0, 9.8, 9.725000000000001)","(21.0, 36.0, 31.625)","(2.2, 99999, 99990)","(10.0, 24.0, 21.6)","(51.0, 150.0, 130.0)"
07-01-2023 19:21:50.642344,"(31.0, 99999, 99990)","(4.8, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 16.5, 14.522727272727273)","(10.0, 9.8, 9.725000000000001)","(21.0, 36.0, 32.5)","(2.2, 99999, 99990)","(11.0, 24.0, 21.428571428571427)","(51.0, 150.0, 180.0)"
07-01-2023 19:21:51.968758,"(31.0, 99999, 99990)","(4.8, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 18.0, 15.0)","(10.0, 9.8, 9.725000000000001)","(21.0, 36.0, 32.5)","(2.2, 99999, 99990)","(11.0, 24.0, 22.416666666666668)","(51.0, 210.0, 155.0)"
07-01-2023 19:21:53.312627,"(31.0, 99999, 99990)","(4.8, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 17.5, 14.583333333333334)","(10.0, 9.8, 9.6875)","(21.0, 36.0, 28.75)","(2.2, 99999, 99990)","(11.0, 23.0, 18.6875)","(51.0, 210.0, 155.0)"
07-01-2023 19:21:54.573686,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 17.5, 14.222222222222221)","(8.5, 10.5, 10.223684210526315)","(21.0, 29.0, 31.294117647058822)","(2.25, 99999, 99990)","(12.0, 19.0, 20.5)","(51.0, 210.0, 164.16666666666666)"
07-01-2023 19:21:55.830319,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 18.0, 15.9)","(8.5, 10.5, 9.825)","(21.0, 36.0, 29.6)","(2.25, 99999, 99990)","(12.0, 23.0, 19.529411764705884)","(51.0, 210.0, 170.0)"
07-01-2023 19:21:57.141308,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 16.5, 18.26923076923077)","(8.5, 10.0, 9.852631578947369)","(21.0, 36.0, 30.666666666666668)","(2.25, 99999, 99990)","(12.0, 22.0, 19.0)","(51.0, 200.0, 180.0)"
07-01-2023 19:21:58.397814,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 19.5, 16.40909090909091)","(8.5, 10.0, 9.506172839506172)","(21.0, 36.0, 30.352941176470587)","(2.25, 99999, 99990)","(12.0, 21.0, 19.5625)","(51.0, 190.0, 163.0)"
07-01-2023 19:21:59.647956,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 19.5, 16.477777777777778)","(8.5, 10.0, 9.506172839506172)","(21.0, 36.0, 30.352941176470587)","(2.25, 99999, 99990)","(12.0, 20.0, 19.5)","(51.0, 190.0, 163.0)"
07-01-2023 19:22:00.935347,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 19.5, 16.70689655172414)","(8.5, 10.0, 9.57752808988764)","(21.0, 36.0, 31.076923076923077)","(2.25, 99999, 99990)","(12.0, 20.0, 19.0)","(61.0, 190.0, 136.0)"
07-01-2023 19:22:02.217447,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 19.5, 16.70689655172414)","(8.5, 10.0, 9.57752808988764)","(21.0, 36.0, 33.333333333333336)","(2.25, 99999, 99990)","(12.0, 20.0, 19.0)","(61.0, 190.0, 140.0)"
07-01-2023 19:22:03.500343,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 19.5, 16.25)","(8.5, 10.0, 9.57752808988764)","(21.0, 36.0, 33.333333333333336)","(2.25, 99999, 99990)","(12.0, 20.0, 19.0)","(61.0, 190.0, 145.71428571428572)"
07-01-2023 19:22:04.798941,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 19.0, 15.5)","(8.5, 10.0, 9.57752808988764)","(21.0, 36.0, 34.0)","(2.25, 99999, 99990)","(12.0, 20.0, 19.0)","(61.0, 180.0, 171.11111111111111)"
07-01-2023 19:22:06.107847,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 17.5, 16.8)","(8.5, 10.0, 9.57752808988764)","(21.0, 36.0, 33.0)","(2.25, 99999, 99990)","(12.0, 20.0, 19.0)","(61.0, 180.0, 171.11111111111111)"
07-01-2023 19:22:07.292370,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 17.5, 16.916666666666668)","(8.5, 10.0, 9.57752808988764)","(21.0, 36.0, 33.0)","(2.25, 99999, 99990)","(12.0, 20.0, 17.047619047619047)","(61.0, 180.0, 153.33333333333334)"
07-01-2023 19:22:08.447475,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 17.5, 17.11111111111111)","(8.5, 10.0, 9.447058823529412)","(21.0, 36.0, 33.0)","(2.25, 99999, 99990)","(12.0, 17.5, 17.047619047619047)","(61.0, 180.0, 148.0)"
07-01-2023 19:22:09.588479,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 17.5, 16.0)","(8.5, 10.0, 9.562790697674417)","(21.0, 36.0, 32.44444444444444)","(2.25, 99999, 99990)","(12.0, 17.5, 16.517241379310345)","(61.0, 160.0, 142.85714285714286)"
07-01-2023 19:22:10.722078,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 17.5, 15.454545454545455)","(8.5, 10.0, 9.562790697674417)","(21.0, 36.0, 30.4)","(2.25, 99999, 99990)","(12.0, 17.5, 16.517241379310345)","(61.0, 150.0, 145.0)"
07-01-2023 19:22:11.889510,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 17.5, 16.166666666666668)","(8.5, 10.0, 9.6)","(21.0, 36.0, 33.5)","(2.25, 99999, 99990)","(12.0, 17.5, 16.714285714285715)","(61.0, 160.0, 117.14285714285714)"
07-01-2023 19:22:13.070591,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 17.5, 16.166666666666668)","(8.5, 10.0, 9.511627906976745)","(21.0, 38.0, 36.2)","(2.25, 99999, 99990)","(12.0, 17.5, 16.714285714285715)","(61.0, 160.0, 137.5)"
07-01-2023 19:22:14.338789,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 17.5, 14.333333333333334)","(8.5, 10.0, 9.805555555555557)","(21.0, 38.0, 35.0)","(2.25, 99999, 99990)","(12.0, 17.5, 16.583333333333332)","(61.0, 150.0, 137.5)"
07-01-2023 19:22:15.633953,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 14.5, 14.333333333333334)","(8.5, 10.0, 9.805555555555557)","(21.0, 38.0, 35.0)","(2.25, 99999, 99990)","(12.0, 17.5, 16.583333333333332)","(61.0, 150.0, 137.5)"
07-01-2023 19:22:16.887005,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.5, 99999, 99990)","(12.0, 17.0, 16.5)","(8.5, 10.0, 9.65)","(21.0, 38.0, 36.2)","(2.25, 99999, 99990)","(12.0, 17.5, 16.46875)","(61.0, 150.0, 135.0)"
07-01-2023 19:22:18.122470,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 17.0, 16.333333333333332)","(8.5, 10.0, 9.64102564102564)","(21.0, 38.0, 36.2)","(2.25, 99999, 99990)","(12.0, 17.5, 18.5)","(61.0, 160.0, 135.0)"
07-01-2023 19:22:19.426351,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 17.0, 16.333333333333332)","(8.5, 10.0, 9.744)","(21.0, 38.0, 36.2)","(2.3, 99999, 99990)","(12.0, 19.5, 18.53846153846154)","(61.0, 160.0, 135.0)"
07-01-2023 19:22:20.662193,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 17.0, 15.5)","(8.5, 10.5, 9.744)","(21.0, 38.0, 36.333333333333336)","(2.3, 99999, 99990)","(12.0, 19.0, 17.75)","(61.0, 160.0, 130.0)"
07-01-2023 19:22:21.827806,"(41.0, 99999, 99990)","(4.8, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 17.5, 14.0)","(8.5, 10.5, 9.744)","(21.0, 40.0, 36.333333333333336)","(2.3, 99999, 99990)","(12.0, 19.0, 18.0)","(61.0, 150.0, 135.0)"
07-01-2023 19:22:23.020644,"(51.0, 99999, 99990)","(4.8, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 16.5, 13.764705882352942)","(8.5, 10.5, 9.75)","(21.0, 40.0, 36.333333333333336)","(2.3, 99999, 99990)","(12.0, 19.0, 17.75)","(61.0, 160.0, 118.46153846153847)"
07-01-2023 19:22:24.217708,"(51.0, 99999, 99990)","(4.8, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 16.5, 13.8)","(8.5, 10.5, 10.094736842105263)","(21.0, 40.0, 36.333333333333336)","(2.3, 99999, 99990)","(12.0, 19.0, 17.75)","(61.0, 180.0, 140.0)"
07-01-2023 19:22:25.524239,"(51.0, 99999, 99990)","(4.8, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 16.5, 15.653846153846153)","(8.5, 10.5, 10.807692307692308)","(21.0, 40.0, 38.0)","(2.3, 99999, 99990)","(12.0, 19.0, 20.5)","(61.0, 170.0, 145.0)"
07-01-2023 19:22:26.771413,"(51.0, 99999, 99990)","(4.8, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 16.5, 14.58695652173913)","(8.5, 11.0, 10.07843137254902)","(21.0, 42.0, 36.0)","(2.3, 99999, 99990)","(12.0, 22.0, 17.5)","(61.0, 170.0, 145.0)"
07-01-2023 19:22:28.028339,"(51.0, 99999, 99990)","(4.8, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 16.5, 14.58695652173913)","(8.5, 10.5, 10.10909090909091)","(21.0, 42.0, 39.6)","(2.3, 99999, 99990)","(12.0, 22.0, 18.333333333333332)","(61.0, 170.0, 156.66666666666666)"
07-01-2023 19:22:29.212801,"(51.0, 99999, 99990)","(4.6, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 16.5, 15.125)","(8.5, 10.5, 10.158730158730158)","(21.0, 42.0, 40.0)","(2.3, 99999, 99990)","(13.0, 21.0, 19.666666666666668)","(71.0, 170.0, 138.33333333333334)"
07-01-2023 19:22:30.432004,"(51.0, 99999, 99990)","(4.6, 99999, 99990)","(5.0, 99999, 99990)","(12.0, 16.5, 15.277777777777779)","(8.5, 10.5, 10.09433962264151)","(21.0, 42.0, 38.666666666666664)","(2.3, 99999, 99990)","(13.0, 21.0, 20.5)","(71.0, 180.0, 137.89473684210526)"
