,Kween Kanali,Improper,Graphite Mist,Shalook,Communication,Huayu Rainbow,Shezabarbie,Wicked Missile
10-01-2023 15:04:32.404964,"(7.5, 11.5, 10.084905660377359)","(5.0, 7.0, 6.5636363636363635)","(2.7, 3.4, 3.2875)","(3.7, 3.95, 3.852816901408451)","(4.6, 7.4, 6.800000000000001)","(26.0, 36.0, 34.666666666666664)","(101.0, 230.0, 205.0)","(101.0, 200.0, 135.71428571428572)"
10-01-2023 15:04:33.496326,"(7.5, 11.5, 10.11111111111111)","(5.0, 7.0, 6.6000000000000005)","(2.7, 3.4, 3.2875)","(3.7, 3.95, 3.852816901408451)","(4.6, 7.4, 6.854545454545455)","(26.0, 36.0, 34.666666666666664)","(101.0, 230.0, 205.0)","(101.0, 200.0, 135.71428571428572)"
10-01-2023 15:04:34.620130,"(7.5, 11.5, 10.11111111111111)","(5.0, 7.0, 6.6000000000000005)","(2.7, 3.4, 3.2875)","(3.7, 3.95, 3.852816901408451)","(4.6, 7.4, 6.854545454545455)","(26.0, 36.0, 34.666666666666664)","(101.0, 230.0, 205.0)","(101.0, 200.0, 135.71428571428572)"
10-01-2023 15:04:35.716008,"(7.5, 11.5, 10.206896551724139)","(5.0, 7.0, 6.709090909090909)","(2.7, 3.4, 3.226923076923077)","(3.7, 3.95, 3.852816901408451)","(4.6, 7.4, 6.854545454545455)","(26.0, 42.0, 40.4)","(101.0, 230.0, 220.0)","(101.0, 200.0, 135.71428571428572)"
10-01-2023 15:04:36.815136,"(7.5, 11.5, 10.206896551724139)","(5.0, 7.0, 6.6000000000000005)","(2.7, 3.4, 3.226923076923077)","(3.7, 3.95, 3.852816901408451)","(4.6, 7.4, 6.854545454545455)","(26.0, 42.0, 40.4)","(101.0, 230.0, 205.0)","(101.0, 200.0, 135.71428571428572)"
10-01-2023 15:04:37.864876,"(7.5, 11.5, 10.206896551724139)","(5.0, 7.0, 6.6000000000000005)","(2.7, 3.4, 3.226923076923077)","(3.7, 3.95, 3.852816901408451)","(4.6, 7.4, 6.854545454545455)","(26.0, 42.0, 40.4)","(101.0, 230.0, 205.0)","(101.0, 200.0, 135.71428571428572)"
10-01-2023 15:04:38.928820,"(7.5, 11.5, 10.206896551724139)","(5.0, 7.0, 6.6000000000000005)","(2.7, 3.4, 3.368811881188119)","(3.7, 3.95, 3.852816901408451)","(4.6, 7.4, 6.854545454545455)","(26.0, 42.0, 40.4)","(101.0, 230.0, 205.0)","(101.0, 200.0, 135.71428571428572)"
10-01-2023 15:04:39.960105,"(7.5, 11.5, 10.206896551724139)","(5.0, 7.0, 6.36)","(2.7, 3.4, 3.226923076923077)","(3.7, 3.95, 3.852816901408451)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 220.0)","(101.0, 200.0, 135.71428571428572)"
10-01-2023 15:04:41.020724,"(7.5, 11.5, 10.206896551724139)","(5.0, 6.8, 6.371428571428572)","(2.7, 3.4, 3.226923076923077)","(3.7, 3.95, 3.8603896103896105)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 220.0)","(101.0, 200.0, 135.71428571428572)"
10-01-2023 15:04:42.092403,"(7.5, 11.5, 10.206896551724139)","(5.0, 6.8, 6.32)","(2.7, 3.4, 3.226923076923077)","(3.7, 3.95, 3.9051948051948053)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 220.0)","(101.0, 200.0, 135.71428571428572)"
10-01-2023 15:04:43.153254,"(7.5, 11.5, 10.206896551724139)","(5.0, 6.8, 6.32)","(2.7, 3.4, 3.226923076923077)","(3.7, 3.95, 3.9051948051948053)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 220.0)","(101.0, 200.0, 135.71428571428572)"
10-01-2023 15:04:44.242662,"(7.5, 11.0, 10.88888888888889)","(5.0, 6.8, 6.32)","(2.7, 3.4, 3.1923076923076925)","(3.7, 3.95, 3.9051948051948053)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 220.0)","(101.0, 200.0, 135.71428571428572)"
10-01-2023 15:04:45.362362,"(7.5, 11.0, 10.88888888888889)","(5.0, 6.8, 6.32)","(2.7, 3.4, 3.2392857142857143)","(3.7, 3.95, 3.9051948051948053)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 220.0)","(101.0, 200.0, 135.71428571428572)"
10-01-2023 15:04:46.469796,"(7.5, 11.0, 10.88888888888889)","(5.0, 6.8, 6.32)","(2.7, 3.4, 3.2392857142857143)","(3.7, 3.95, 3.9051948051948053)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 220.0)","(101.0, 200.0, 150.0)"
10-01-2023 15:04:47.648586,"(7.5, 11.0, 10.88888888888889)","(5.0, 6.8, 6.32)","(2.7, 3.4, 3.2875)","(3.7, 3.95, 3.9051948051948053)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 212.14285714285714)","(101.0, 190.0, 130.0)"
10-01-2023 15:04:48.786187,"(7.5, 11.0, 10.88888888888889)","(5.0, 6.8, 6.32)","(2.7, 3.4, 3.2875)","(3.7, 3.95, 3.7824324324324325)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 212.14285714285714)","(101.0, 180.0, 127.14285714285714)"
10-01-2023 15:04:49.882664,"(7.5, 11.0, 10.88888888888889)","(5.0, 6.8, 6.44)","(2.7, 3.4, 3.2875)","(3.7, 3.85, 3.7824324324324325)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 212.14285714285714)","(101.0, 170.0, 127.14285714285714)"
10-01-2023 15:04:51.116046,"(7.5, 11.0, 10.88888888888889)","(5.0, 6.8, 6.44)","(2.7, 3.4, 3.2875)","(3.7, 3.85, 3.7824324324324325)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 212.14285714285714)","(101.0, 170.0, 127.14285714285714)"
10-01-2023 15:04:52.141410,"(7.5, 11.0, 10.88888888888889)","(5.0, 6.8, 6.65)","(2.7, 3.4, 3.2875)","(3.7, 3.85, 3.7824324324324325)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 212.14285714285714)","(101.0, 170.0, 127.14285714285714)"
10-01-2023 15:04:53.198792,"(7.5, 11.0, 10.88888888888889)","(5.0, 6.8, 6.65)","(2.7, 3.4, 3.2875)","(3.7, 3.85, 3.7824324324324325)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 212.14285714285714)","(101.0, 170.0, 127.14285714285714)"
10-01-2023 15:04:54.276925,"(7.5, 11.0, 10.88888888888889)","(5.0, 6.8, 6.65)","(2.7, 3.4, 3.2875)","(3.7, 3.85, 3.7824324324324325)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 212.14285714285714)","(101.0, 170.0, 127.14285714285714)"
10-01-2023 15:04:55.308648,"(7.5, 11.0, 10.88888888888889)","(5.0, 6.8, 6.65)","(2.7, 3.4, 3.2875)","(3.7, 3.85, 3.7824324324324325)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 212.14285714285714)","(101.0, 170.0, 127.14285714285714)"
10-01-2023 15:04:56.384028,"(7.5, 11.0, 10.88888888888889)","(5.0, 6.8, 6.65)","(2.7, 3.4, 3.2875)","(3.7, 3.85, 3.7824324324324325)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 212.14285714285714)","(101.0, 170.0, 127.14285714285714)"
10-01-2023 15:04:57.583502,"(7.5, 11.0, 10.88888888888889)","(5.0, 6.8, 6.628571428571429)","(2.7, 3.4, 3.2875)","(3.7, 3.85, 3.751315789473684)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 212.14285714285714)","(101.0, 170.0, 127.14285714285714)"
10-01-2023 15:04:58.725643,"(7.5, 11.0, 10.88888888888889)","(5.0, 6.8, 6.628571428571429)","(2.7, 3.4, 3.2875)","(3.7, 3.85, 3.738235294117647)","(4.6, 7.4, 6.65)","(26.0, 42.0, 40.4)","(101.0, 230.0, 212.14285714285714)","(101.0, 170.0, 127.14285714285714)"
10-01-2023 15:04:59.845262,"(7.5, 11.0, 10.88888888888889)","(5.0, 6.8, 6.628571428571429)","(2.7, 3.4, 3.31)","(3.7, 3.75, 3.738235294117647)","(4.6, 7.4, 6.65)","(26.0, 42.0, 41.111111111111114)","(101.0, 230.0, 212.14285714285714)","(101.0, 170.0, 127.14285714285714)"
10-01-2023 15:05:00.952486,"(7.5, 11.0, 10.571428571428571)","(5.0, 7.0, 6.6000000000000005)","(2.7, 3.4, 3.31)","(3.7, 3.75, 3.740625)","(4.6, 7.4, 6.65)","(26.0, 42.0, 41.111111111111114)","(101.0, 230.0, 212.14285714285714)","(101.0, 170.0, 127.14285714285714)"
10-01-2023 15:05:02.055124,"(7.5, 11.0, 10.571428571428571)","(5.0, 7.0, 6.6000000000000005)","(2.7, 3.4, 3.31)","(3.7, 3.75, 3.740625)","(4.6, 7.4, 6.65)","(26.0, 42.0, 41.111111111111114)","(101.0, 230.0, 212.14285714285714)","(101.0, 170.0, 124.28571428571429)"
10-01-2023 15:05:03.275125,"(7.5, 11.0, 10.571428571428571)","(5.0, 7.0, 6.6000000000000005)","(2.7, 3.4, 3.2875)","(3.7, 3.75, 3.738235294117647)","(4.6, 7.4, 6.65)","(26.0, 42.0, 41.111111111111114)","(101.0, 230.0, 212.14285714285714)","(101.0, 160.0, 130.0)"
10-01-2023 15:05:04.348425,"(7.5, 11.0, 10.571428571428571)","(5.0, 7.0, 6.6000000000000005)","(2.7, 3.4, 3.2875)","(3.7, 3.75, 3.738235294117647)","(4.6, 7.4, 6.65)","(26.0, 42.0, 41.111111111111114)","(101.0, 230.0, 212.14285714285714)","(101.0, 160.0, 126.0)"
10-01-2023 15:05:05.485405,"(7.5, 11.0, 10.571428571428571)","(5.0, 7.0, 6.6000000000000005)","(2.7, 3.4, 3.2875)","(3.7, 3.75, 3.738235294117647)","(4.6, 7.4, 6.65)","(26.0, 42.0, 41.111111111111114)","(101.0, 230.0, 212.14285714285714)","(101.0, 150.0, 126.0)"
10-01-2023 15:05:06.684105,"(7.5, 11.0, 10.571428571428571)","(5.0, 7.0, 6.6000000000000005)","(2.7, 3.4, 3.3844827586206896)","(3.7, 3.75, 3.738235294117647)","(4.6, 7.4, 6.65)","(26.0, 42.0, 41.111111111111114)","(101.0, 230.0, 212.14285714285714)","(101.0, 150.0, 126.0)"
10-01-2023 15:05:07.780091,"(7.5, 11.0, 10.571428571428571)","(5.0, 7.0, 6.533333333333333)","(2.7, 3.4, 3.3844827586206896)","(3.7, 3.75, 3.738235294117647)","(4.6, 7.4, 6.65)","(26.0, 42.0, 41.111111111111114)","(101.0, 230.0, 212.14285714285714)","(101.0, 150.0, 126.0)"
10-01-2023 15:05:08.896136,"(7.5, 11.0, 10.571428571428571)","(5.0, 7.0, 6.5200000000000005)","(2.7, 3.4, 3.383783783783784)","(3.7, 3.75, 3.738235294117647)","(4.6, 7.4, 6.65)","(26.0, 42.0, 41.111111111111114)","(101.0, 230.0, 212.14285714285714)","(101.0, 150.0, 126.0)"
10-01-2023 15:05:10.128502,"(7.5, 11.0, 10.571428571428571)","(5.0, 7.0, 6.514285714285714)","(2.7, 3.4, 3.383783783783784)","(3.7, 3.85, 3.7890243902439025)","(4.6, 7.4, 6.65)","(26.0, 42.0, 37.69230769230769)","(101.0, 230.0, 212.14285714285714)","(101.0, 150.0, 123.33333333333333)"
10-01-2023 15:05:11.482058,"(7.5, 11.0, 10.571428571428571)","(5.0, 6.8, 6.714285714285714)","(2.7, 3.4, 3.296153846153846)","(3.7, 3.85, 3.7890243902439025)","(4.6, 7.4, 6.65)","(26.0, 40.0, 37.69230769230769)","(101.0, 230.0, 212.14285714285714)","(101.0, 150.0, 123.33333333333333)"
10-01-2023 15:05:12.660682,"(7.5, 11.0, 10.73913043478261)","(5.0, 6.8, 6.714285714285714)","(2.7, 3.4, 3.2875)","(3.7, 3.85, 3.7847826086956524)","(4.6, 7.4, 6.65)","(26.0, 40.0, 36.526315789473685)","(101.0, 230.0, 212.14285714285714)","(101.0, 150.0, 123.33333333333333)"
10-01-2023 15:05:14.071124,"(7.5, 11.0, 10.73913043478261)","(5.0, 6.8, 6.714285714285714)","(2.7, 3.4, 3.2875)","(3.7, 3.85, 3.7847826086956524)","(4.6, 7.4, 6.65)","(26.0, 40.0, 36.526315789473685)","(101.0, 230.0, 212.14285714285714)","(101.0, 150.0, 123.33333333333333)"
10-01-2023 15:05:15.251313,"(7.5, 11.0, 10.73913043478261)","(5.0, 6.8, 6.714285714285714)","(2.7, 3.4, 3.2875)","(3.7, 3.85, 3.7847826086956524)","(4.6, 7.4, 6.9)","(26.0, 40.0, 37.5)","(101.0, 230.0, 227.77777777777777)","(101.0, 150.0, 123.33333333333333)"
10-01-2023 15:05:16.422451,"(7.5, 11.0, 10.833333333333334)","(5.0, 6.8, 6.5600000000000005)","(2.7, 3.4, 3.3386363636363634)","(3.7, 3.85, 3.7453488372093027)","(4.6, 7.4, 6.9)","(26.0, 40.0, 37.5)","(101.0, 230.0, 227.77777777777777)","(101.0, 150.0, 136.66666666666666)"
10-01-2023 15:05:17.734591,"(7.5, 11.0, 10.833333333333334)","(5.0, 6.8, 6.666666666666667)","(2.7, 3.4, 3.3386363636363634)","(3.7, 3.85, 3.74468085106383)","(4.6, 7.4, 7.0)","(26.0, 40.0, 37.5)","(101.0, 230.0, 228.0)","(101.0, 150.0, 136.66666666666666)"
10-01-2023 15:05:18.885429,"(7.5, 11.0, 10.842105263157894)","(5.0, 6.8, 6.608695652173913)","(2.7, 3.4, 3.3386363636363634)","(3.7, 3.85, 3.74468085106383)","(4.6, 7.4, 7.0)","(26.0, 40.0, 37.5)","(101.0, 230.0, 228.0)","(101.0, 150.0, 136.66666666666666)"
10-01-2023 15:05:20.004154,"(7.5, 11.0, 10.842105263157894)","(5.0, 6.8, 6.608695652173913)","(2.7, 3.4, 3.3386363636363634)","(3.7, 3.85, 3.747727272727273)","(4.6, 7.4, 7.0)","(26.0, 40.0, 37.5)","(101.0, 230.0, 228.0)","(101.0, 150.0, 136.66666666666666)"
10-01-2023 15:05:21.128892,"(7.5, 11.0, 10.842105263157894)","(5.0, 6.8, 6.608695652173913)","(2.7, 3.4, 3.3386363636363634)","(3.7, 3.85, 3.747727272727273)","(4.6, 7.4, 7.0)","(26.0, 40.0, 37.5)","(101.0, 230.0, 228.0)","(101.0, 150.0, 136.66666666666666)"
10-01-2023 15:05:22.162587,"(7.5, 11.5, 10.742424242424242)","(5.0, 6.8, 6.672727272727273)","(2.7, 3.55, 3.4)","(3.7, 3.85, 3.8092592592592593)","(4.6, 7.0, 6.72)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(101.0, 150.0, 136.66666666666666)"
10-01-2023 15:05:23.221485,"(7.5, 11.5, 10.731884057971014)","(5.0, 6.8, 6.682352941176471)","(2.7, 3.55, 3.376923076923077)","(3.7, 3.85, 3.7790322580645164)","(4.6, 7.2, 6.533333333333333)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(101.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:24.296155,"(7.5, 11.5, 10.731884057971014)","(5.0, 6.8, 6.64)","(2.7, 3.55, 3.376923076923077)","(3.7, 3.85, 3.7790322580645164)","(4.6, 7.2, 6.628571428571429)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(101.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:25.377096,"(7.5, 11.5, 10.731884057971014)","(5.0, 6.8, 6.64)","(2.7, 3.55, 3.376923076923077)","(3.7, 3.85, 3.7790322580645164)","(4.6, 7.2, 6.5)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(101.0, 150.0, 144.28571428571428)"
10-01-2023 15:05:26.504316,"(7.5, 11.5, 10.731884057971014)","(5.0, 6.8, 6.64)","(2.7, 3.55, 3.376923076923077)","(3.7, 3.85, 3.7790322580645164)","(4.6, 7.2, 6.5)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(101.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:27.592950,"(7.5, 11.5, 10.932432432432432)","(5.0, 6.8, 6.64)","(2.7, 3.55, 3.376923076923077)","(3.7, 3.85, 3.7790322580645164)","(4.6, 7.2, 6.5)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(101.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:28.770470,"(7.5, 11.5, 10.932432432432432)","(5.0, 6.8, 6.64)","(2.7, 3.55, 3.376923076923077)","(3.7, 3.85, 3.7790322580645164)","(4.6, 7.2, 6.5)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(101.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:30.024225,"(7.5, 11.5, 10.932432432432432)","(5.0, 6.8, 6.64)","(2.7, 3.55, 3.468181818181818)","(3.7, 3.85, 3.7790322580645164)","(4.6, 7.2, 6.5)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(101.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:31.298940,"(7.5, 11.5, 10.932432432432432)","(5.0, 6.8, 6.64)","(2.7, 3.55, 3.456896551724138)","(3.5, 3.85, 3.7790322580645164)","(4.8, 7.2, 6.5)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:32.455388,"(7.5, 11.5, 10.932432432432432)","(5.0, 6.8, 6.64)","(2.7, 3.55, 3.488095238095238)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.2, 6.5)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:33.685424,"(7.5, 11.5, 10.932432432432432)","(5.0, 7.0, 6.58)","(2.7, 3.5, 3.47)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.2, 6.68)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:34.949365,"(7.5, 11.5, 10.932432432432432)","(5.0, 7.0, 6.645714285714285)","(2.7, 3.5, 3.47)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.466666666666667)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:36.124183,"(7.5, 11.5, 10.932432432432432)","(5.0, 7.0, 6.645714285714285)","(2.7, 3.5, 3.47)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.466666666666667)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:37.290308,"(7.5, 11.5, 10.932432432432432)","(5.0, 7.0, 6.645714285714285)","(2.7, 3.5, 3.47)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.466666666666667)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:38.336692,"(7.5, 11.5, 10.932432432432432)","(5.0, 7.0, 6.645714285714285)","(2.7, 3.5, 3.475)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.5)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:39.411029,"(7.5, 11.5, 10.932432432432432)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.475)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.5)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:40.462952,"(7.5, 11.5, 10.932432432432432)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.475)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.5)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:41.569035,"(7.5, 11.5, 10.932432432432432)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.475)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.6)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:42.759794,"(7.5, 11.5, 10.932432432432432)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.475)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.6)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:44.042155,"(7.5, 11.5, 10.932432432432432)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.475)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.6)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 143.33333333333334)"
10-01-2023 15:05:45.369858,"(7.5, 11.5, 11.0)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.475)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.6)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 142.0)"
10-01-2023 15:05:46.557492,"(7.5, 11.5, 11.0)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.475)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.6)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 142.0)"
10-01-2023 15:05:47.774928,"(7.5, 11.5, 11.0)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.467391304347826)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.781818181818182)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 142.0)"
10-01-2023 15:05:48.935426,"(7.5, 11.5, 11.0)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.467391304347826)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.781818181818182)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 142.0)"
10-01-2023 15:05:50.097260,"(7.5, 11.5, 11.0)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.467391304347826)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.781818181818182)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 142.0)"
10-01-2023 15:05:51.290896,"(7.5, 11.5, 11.0)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.425)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.84)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 142.0)"
10-01-2023 15:05:52.496482,"(7.5, 11.5, 10.956521739130435)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.425)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.84)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 142.0)"
10-01-2023 15:05:53.676242,"(7.5, 11.5, 11.0)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.425)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.84)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 142.0)"
10-01-2023 15:05:54.864429,"(7.5, 11.5, 11.0)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.425)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.84)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 142.0)"
10-01-2023 15:05:56.087845,"(7.5, 11.5, 11.0)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.425)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.84)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 228.0)","(81.0, 150.0, 142.0)"
10-01-2023 15:05:57.312357,"(7.5, 11.5, 10.956521739130435)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.425)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.84)","(26.0, 40.0, 37.81818181818182)","(101.0, 230.0, 273.0)","(81.0, 150.0, 142.0)"
10-01-2023 15:05:58.505509,"(7.5, 11.5, 11.083333333333334)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.3588235294117648)","(3.5, 3.85, 3.8116279069767445)","(4.8, 7.0, 6.764705882352941)","(26.0, 40.0, 37.81818181818182)","(101.0, 280.0, 273.0)","(81.0, 150.0, 142.0)"
10-01-2023 15:05:59.717646,"(7.5, 13.0, 12.021739130434783)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.3588235294117648)","(3.5, 3.85, 3.8058823529411767)","(4.8, 7.0, 6.764705882352941)","(26.0, 40.0, 37.81818181818182)","(101.0, 280.0, 273.0)","(81.0, 150.0, 142.0)"
10-01-2023 15:06:00.879759,"(7.5, 13.0, 12.22972972972973)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.338461538461538)","(3.5, 3.85, 3.8058823529411767)","(4.8, 7.0, 6.764705882352941)","(26.0, 40.0, 37.81818181818182)","(101.0, 280.0, 273.0)","(81.0, 150.0, 142.0)"
10-01-2023 15:06:02.063543,"(7.5, 13.0, 12.175)","(5.0, 7.0, 6.64)","(2.7, 3.5, 3.3657894736842104)","(3.5, 3.85, 3.808791208791209)","(4.8, 7.0, 6.705263157894737)","(26.0, 40.0, 37.81818181818182)","(101.0, 280.0, 273.0)","(81.0, 150.0, 140.0)"
10-01-2023 15:06:03.276130,"(7.5, 13.0, 12.4)","(5.0, 7.0, 6.64)","(2.7, 3.45, 3.3657894736842104)","(3.5, 3.85, 3.808791208791209)","(4.8, 7.0, 6.806896551724138)","(26.0, 40.0, 37.81818181818182)","(101.0, 280.0, 273.0)","(81.0, 150.0, 140.0)"
10-01-2023 15:06:04.497830,"(7.5, 13.0, 12.4)","(5.0, 7.0, 6.64)","(2.7, 3.45, 3.3657894736842104)","(3.5, 3.85, 3.808791208791209)","(4.8, 7.0, 6.806896551724138)","(26.0, 40.0, 37.81818181818182)","(101.0, 280.0, 273.0)","(81.0, 150.0, 140.0)"
10-01-2023 15:06:05.694892,"(7.5, 13.0, 12.4)","(5.0, 7.0, 6.64)","(2.7, 3.45, 3.335714285714286)","(3.5, 3.85, 3.808791208791209)","(4.8, 7.0, 6.828571428571428)","(26.0, 40.0, 37.81818181818182)","(101.0, 280.0, 273.0)","(81.0, 150.0, 140.0)"
10-01-2023 15:06:06.895298,"(7.5, 13.0, 12.5)","(5.0, 7.0, 6.685714285714285)","(2.7, 3.45, 3.3125)","(3.5, 3.85, 3.776470588235294)","(4.8, 7.0, 6.904)","(26.0, 40.0, 37.81818181818182)","(101.0, 280.0, 273.0)","(81.0, 150.0, 140.0)"
10-01-2023 15:06:08.302258,"(7.5, 13.0, 12.580645161290322)","(5.0, 6.8, 6.571428571428571)","(2.7, 3.5, 3.316666666666667)","(3.5, 3.85, 3.6782738095238097)","(4.8, 7.0, 6.828571428571428)","(26.0, 40.0, 37.81818181818182)","(101.0, 280.0, 273.0)","(81.0, 150.0, 216.66666666666669)"
