,Pool Dancer,Mrs Fencer,Maggie Bow,Smoking Yogi,Your Law,Buckle Up Wilder,Van Brae,Juno Another Way
12-01-2023 18:40:30.830007,"(1.55, 2.06, 2.0446153846153847)","(51.0, 85.0, 75.0)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.32)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:31.987490,"(1.55, 2.06, 2.0446153846153847)","(51.0, 80.0, 72.0)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.32)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:33.242832,"(1.55, 2.06, 2.0446153846153847)","(51.0, 80.0, 72.0)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.177777777777778)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:34.485627,"(1.55, 2.06, 2.04)","(51.0, 80.0, 72.0)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.177777777777778)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:35.642314,"(1.55, 2.06, 2.04)","(51.0, 80.0, 72.0)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.177777777777778)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:36.834030,"(1.55, 2.06, 2.04)","(51.0, 80.0, 72.0)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.177777777777778)","(31.0, 42.0, 35.5)","(6.5, 13.5, 12.833333333333334)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:38.023958,"(1.55, 2.06, 2.04)","(51.0, 80.0, 72.0)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.177777777777778)","(31.0, 42.0, 35.5)","(6.5, 13.5, 12.833333333333334)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:39.234771,"(1.55, 2.06, 2.0354545454545456)","(51.0, 80.0, 72.0)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.177777777777778)","(31.0, 42.0, 35.5)","(6.5, 13.5, 12.833333333333334)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:40.377247,"(1.55, 2.06, 2.0354545454545456)","(51.0, 80.0, 72.0)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.177777777777778)","(31.0, 42.0, 35.5)","(6.5, 13.5, 12.833333333333334)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:41.568926,"(1.55, 2.06, 2.0354545454545456)","(51.0, 80.0, 72.0)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.177777777777778)","(31.0, 42.0, 35.5)","(6.5, 13.5, 12.833333333333334)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:42.775282,"(1.55, 2.06, 2.0354545454545456)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.177777777777778)","(31.0, 42.0, 35.5)","(6.5, 13.5, 12.833333333333334)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:43.965471,"(1.55, 2.06, 2.044)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.177777777777778)","(31.0, 42.0, 35.5)","(6.5, 13.5, 12.833333333333334)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:45.086262,"(1.55, 2.06, 2.044)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.32)","(31.0, 42.0, 35.5)","(6.5, 13.5, 12.833333333333334)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:46.207409,"(1.55, 2.06, 2.0)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.32)","(31.0, 42.0, 35.5)","(6.5, 13.5, 12.833333333333334)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:47.377272,"(1.55, 2.06, 2.0385714285714287)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.32)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:48.619781,"(1.55, 2.06, 2.0385714285714287)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.32)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:49.803813,"(1.55, 2.06, 2.0385714285714287)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.32)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:50.974486,"(1.55, 2.06, 2.0385714285714287)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.32)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:52.186339,"(1.55, 2.06, 2.0385714285714287)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.1454545454545455)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:53.425100,"(1.55, 2.06, 2.0375)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.1454545454545455)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:54.650838,"(1.55, 2.06, 2.0375)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.1454545454545455)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:55.779928,"(1.55, 2.06, 2.0375)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.1454545454545455)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:56.955365,"(1.55, 2.06, 2.0375)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.1454545454545455)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:58.146832,"(1.55, 2.06, 2.0375)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.1454545454545455)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:40:59.313413,"(1.55, 2.06, 2.0375)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.1454545454545455)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:41:00.547522,"(1.55, 2.06, 2.0375)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.1454545454545455)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:41:01.653881,"(1.55, 2.06, 2.0375)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.54545454545455)","(3.8, 4.4, 4.1454545454545455)","(31.0, 42.0, 35.5)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 55.6)","(9.0, 12.5, 12.214285714285714)"
12-01-2023 18:41:02.815450,"(1.55, 2.06, 2.0436363636363635)","(51.0, 80.0, 74.0)","(21.0, 38.0, 37.0)","(3.8, 4.4, 4.2250000000000005)","(31.0, 42.0, 33.72727272727273)","(6.5, 13.5, 13.125)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:04.010703,"(1.55, 2.06, 2.020625)","(51.0, 80.0, 74.0)","(21.0, 38.0, 37.0)","(3.8, 4.4, 4.32)","(31.0, 42.0, 33.72727272727273)","(6.5, 13.5, 13.26923076923077)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:05.284739,"(1.55, 2.06, 2.0385714285714287)","(51.0, 80.0, 74.0)","(21.0, 38.0, 37.0)","(3.8, 4.4, 4.32)","(31.0, 42.0, 33.72727272727273)","(6.5, 13.5, 13.125)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:06.590969,"(1.55, 2.06, 1.988)","(51.0, 80.0, 74.0)","(21.0, 38.0, 37.0)","(3.8, 4.4, 4.36)","(31.0, 42.0, 33.72727272727273)","(6.5, 13.5, 13.125)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:07.826833,"(1.55, 2.06, 1.988)","(51.0, 80.0, 74.0)","(21.0, 38.0, 37.0)","(3.8, 4.4, 4.32)","(31.0, 42.0, 33.72727272727273)","(6.5, 13.5, 13.125)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:09.137235,"(1.55, 2.06, 2.0060000000000002)","(51.0, 80.0, 74.0)","(21.0, 38.0, 37.0)","(3.8, 4.4, 4.32)","(31.0, 42.0, 33.72727272727273)","(6.5, 13.5, 13.26923076923077)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:10.414096,"(1.55, 2.06, 2.0060000000000002)","(51.0, 80.0, 74.0)","(21.0, 38.0, 37.0)","(3.8, 4.4, 4.36)","(31.0, 42.0, 33.72727272727273)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:11.669100,"(1.55, 2.06, 1.988)","(51.0, 80.0, 74.0)","(21.0, 38.0, 37.0)","(3.8, 4.4, 4.36)","(31.0, 42.0, 33.72727272727273)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:12.895227,"(1.55, 2.06, 1.988)","(51.0, 80.0, 74.0)","(21.0, 38.0, 37.0)","(3.8, 4.4, 4.32)","(31.0, 42.0, 33.72727272727273)","(6.5, 13.5, 13.25)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:14.132011,"(1.55, 2.06, 2.0060000000000002)","(51.0, 80.0, 74.0)","(21.0, 38.0, 37.0)","(3.8, 4.4, 4.32)","(31.0, 42.0, 33.72727272727273)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:15.349447,"(1.55, 2.06, 2.0060000000000002)","(51.0, 80.0, 74.0)","(21.0, 38.0, 37.0)","(3.8, 4.4, 4.36)","(31.0, 42.0, 33.72727272727273)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:16.565946,"(1.55, 2.06, 1.988)","(51.0, 80.0, 74.0)","(21.0, 38.0, 37.0)","(3.8, 4.4, 4.32)","(31.0, 42.0, 33.72727272727273)","(6.5, 13.5, 13.25)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:17.728686,"(1.55, 2.06, 2.0060000000000002)","(51.0, 80.0, 74.0)","(21.0, 38.0, 37.0)","(3.8, 4.4, 4.177777777777778)","(31.0, 42.0, 33.72727272727273)","(6.5, 13.5, 13.25)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:18.990433,"(1.55, 2.06, 2.0060000000000002)","(51.0, 80.0, 74.0)","(21.0, 38.0, 37.0)","(3.8, 4.4, 4.177777777777778)","(31.0, 42.0, 33.72727272727273)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:20.409631,"(1.55, 2.06, 2.0060000000000002)","(51.0, 80.0, 74.0)","(21.0, 38.0, 37.0)","(3.8, 4.4, 4.177777777777778)","(31.0, 42.0, 33.72727272727273)","(6.5, 13.5, 13.25)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:21.709146,"(1.55, 2.06, 1.982)","(51.0, 80.0, 74.0)","(21.0, 38.0, 37.0)","(3.8, 4.4, 4.177777777777778)","(31.0, 42.0, 33.72727272727273)","(6.5, 13.5, 13.25)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:23.088366,"(1.55, 2.06, 1.9828571428571429)","(51.0, 80.0, 76.66666666666667)","(21.0, 38.0, 37.38461538461539)","(3.8, 4.4, 4.257142857142857)","(31.0, 42.0, 33.72727272727273)","(6.5, 13.5, 13.071428571428571)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:24.282339,"(1.55, 2.04, 1.98)","(51.0, 80.0, 76.66666666666667)","(21.0, 38.0, 37.38461538461539)","(3.8, 4.4, 4.257142857142857)","(31.0, 42.0, 37.03448275862069)","(6.5, 13.5, 12.441176470588236)","(31.0, 70.0, 62.0)","(9.0, 12.5, 12.333333333333334)"
12-01-2023 18:41:25.489594,"(1.55, 2.04, 1.98)","(51.0, 80.0, 76.66666666666667)","(21.0, 38.0, 37.38461538461539)","(3.8, 4.4, 4.177777777777778)","(31.0, 42.0, 37.2)","(6.5, 13.5, 12.652173913043478)","(31.0, 70.0, 65.2)","(9.0, 12.5, 11.486842105263158)"
12-01-2023 18:41:26.799937,"(1.55, 2.04, 1.98)","(51.0, 80.0, 76.66666666666667)","(21.0, 38.0, 37.38461538461539)","(3.8, 4.4, 4.257142857142857)","(31.0, 42.0, 37.2)","(6.5, 13.5, 12.416666666666666)","(31.0, 70.0, 65.2)","(9.0, 13.0, 11.662790697674419)"
12-01-2023 18:41:28.100615,"(1.55, 2.04, 1.98)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 37.38461538461539)","(3.8, 4.4, 4.257142857142857)","(31.0, 42.0, 37.2)","(6.5, 13.5, 12.2)","(31.0, 70.0, 65.2)","(9.0, 13.0, 11.662790697674419)"
12-01-2023 18:41:29.409474,"(1.55, 2.04, 1.98)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 37.38461538461539)","(3.8, 4.4, 4.177777777777778)","(31.0, 42.0, 37.2)","(6.5, 13.5, 12.525)","(31.0, 70.0, 65.2)","(9.0, 13.0, 11.662790697674419)"
12-01-2023 18:41:30.666739,"(1.55, 2.04, 1.98)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 37.38461538461539)","(3.8, 4.4, 4.246153846153846)","(31.0, 42.0, 37.2)","(6.5, 13.5, 12.613636363636363)","(31.0, 70.0, 65.2)","(9.0, 13.0, 11.662790697674419)"
12-01-2023 18:41:32.003716,"(1.55, 2.04, 1.9758333333333333)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 36.857142857142854)","(3.8, 4.4, 4.246153846153846)","(31.0, 42.0, 37.2)","(6.5, 13.5, 12.416666666666666)","(31.0, 70.0, 65.2)","(9.0, 13.0, 11.662790697674419)"
12-01-2023 18:41:33.235336,"(1.55, 2.04, 1.9758333333333333)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 37.47826086956522)","(3.8, 4.4, 4.246153846153846)","(31.0, 42.0, 37.2)","(6.5, 13.5, 12.416666666666666)","(31.0, 70.0, 60.0)","(9.0, 13.0, 11.662790697674419)"
12-01-2023 18:41:34.407957,"(1.55, 2.04, 1.9758333333333333)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 37.47826086956522)","(3.8, 4.4, 4.233333333333333)","(31.0, 42.0, 36.54545454545455)","(6.5, 13.5, 12.416666666666666)","(31.0, 70.0, 58.75)","(9.0, 13.0, 11.662790697674419)"
12-01-2023 18:41:35.864865,"(1.55, 2.04, 1.9758333333333333)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 37.47826086956522)","(3.8, 4.4, 4.233333333333333)","(31.0, 42.0, 36.34782608695652)","(6.5, 13.5, 12.339285714285715)","(31.0, 70.0, 66.66666666666667)","(9.0, 13.0, 11.606060606060606)"
12-01-2023 18:41:37.293733,"(1.55, 2.04, 1.9758333333333333)","(51.0, 80.0, 73.33333333333333)","(21.0, 38.0, 37.47826086956522)","(3.8, 4.4, 4.233333333333333)","(31.0, 42.0, 36.34782608695652)","(6.5, 13.5, 12.293103448275861)","(31.0, 70.0, 68.6046511627907)","(9.0, 13.0, 11.789473684210526)"
12-01-2023 18:41:38.552550,"(1.6, 2.04, 1.9758333333333333)","(51.0, 80.0, 62.5)","(21.0, 38.0, 37.47826086956522)","(3.7, 4.4, 4.233333333333333)","(31.0, 42.0, 36.54545454545455)","(7.0, 13.5, 12.293103448275861)","(31.0, 70.0, 68.6046511627907)","(9.0, 13.0, 11.81081081081081)"
12-01-2023 18:41:39.788422,"(1.6, 2.04, 1.9758333333333333)","(51.0, 75.0, 62.5)","(21.0, 38.0, 37.47826086956522)","(3.7, 4.4, 4.3500000000000005)","(31.0, 42.0, 36.54545454545455)","(7.0, 13.5, 12.293103448275861)","(31.0, 70.0, 68.6046511627907)","(9.0, 13.0, 11.81081081081081)"
12-01-2023 18:41:41.071359,"(1.6, 2.04, 1.9758333333333333)","(51.0, 75.0, 69.6)","(21.0, 38.0, 37.47826086956522)","(3.7, 4.4, 4.3500000000000005)","(31.0, 42.0, 36.54545454545455)","(7.0, 13.5, 12.293103448275861)","(31.0, 70.0, 68.6046511627907)","(9.0, 13.0, 11.81081081081081)"
12-01-2023 18:41:42.426567,"(1.6, 2.04, 1.9758333333333333)","(51.0, 75.0, 69.6)","(21.0, 38.0, 37.46666666666667)","(3.7, 4.4, 4.3500000000000005)","(31.0, 42.0, 36.54545454545455)","(7.0, 13.5, 12.293103448275861)","(31.0, 70.0, 68.6046511627907)","(9.0, 13.0, 11.81081081081081)"
12-01-2023 18:41:43.704708,"(1.6, 2.04, 1.9758333333333333)","(51.0, 75.0, 69.6)","(21.0, 38.0, 37.6)","(3.7, 4.4, 4.3500000000000005)","(31.0, 42.0, 37.63636363636364)","(7.0, 13.5, 12.293103448275861)","(31.0, 70.0, 68.6046511627907)","(9.0, 13.0, 11.81081081081081)"
12-01-2023 18:41:45.211689,"(1.6, 2.04, 1.9758333333333333)","(51.0, 75.0, 69.6)","(21.0, 38.0, 37.6)","(3.7, 4.4, 4.3500000000000005)","(31.0, 42.0, 37.63636363636364)","(7.0, 13.5, 12.293103448275861)","(31.0, 70.0, 68.57142857142857)","(9.0, 13.0, 11.81081081081081)"
12-01-2023 18:41:46.600127,"(1.6, 2.04, 1.9758333333333333)","(51.0, 75.0, 69.6)","(21.0, 38.0, 37.6)","(3.7, 4.4, 4.254545454545455)","(31.0, 42.0, 37.63636363636364)","(7.0, 13.5, 12.293103448275861)","(31.0, 70.0, 68.57142857142857)","(9.0, 13.0, 11.96875)"
12-01-2023 18:41:47.941349,"(1.6, 2.04, 1.9758333333333333)","(51.0, 75.0, 63.42857142857143)","(21.0, 38.0, 37.6)","(3.7, 4.4, 4.254545454545455)","(31.0, 42.0, 37.63636363636364)","(7.0, 13.5, 12.293103448275861)","(31.0, 70.0, 68.57142857142857)","(9.0, 13.0, 12.108108108108109)"
12-01-2023 18:41:49.390421,"(1.6, 2.04, 1.9758333333333333)","(51.0, 75.0, 63.42857142857143)","(21.0, 38.0, 37.6)","(3.7, 4.4, 4.254545454545455)","(31.0, 42.0, 37.63636363636364)","(7.0, 13.5, 12.293103448275861)","(31.0, 70.0, 68.57142857142857)","(9.0, 13.0, 12.108108108108109)"
12-01-2023 18:41:50.797599,"(1.6, 2.04, 1.9855555555555555)","(51.0, 75.0, 63.42857142857143)","(21.0, 38.0, 37.6)","(3.7, 4.4, 4.305882352941177)","(31.0, 42.0, 37.63636363636364)","(7.0, 13.5, 12.293103448275861)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.108108108108109)"
12-01-2023 18:41:52.173944,"(1.6, 2.02, 1.9766666666666666)","(51.0, 75.0, 63.42857142857143)","(21.0, 38.0, 37.6)","(3.7, 4.4, 4.305882352941177)","(31.0, 42.0, 37.63636363636364)","(7.0, 13.5, 12.25)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.108108108108109)"
12-01-2023 18:41:53.486313,"(1.6, 2.02, 2.0145454545454546)","(51.0, 75.0, 63.42857142857143)","(21.0, 38.0, 37.6)","(3.7, 4.4, 4.305882352941177)","(31.0, 42.0, 37.63636363636364)","(7.0, 13.5, 12.25)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.108108108108109)"
12-01-2023 18:41:54.704714,"(1.6, 2.06, 2.0300000000000002)","(51.0, 75.0, 63.42857142857143)","(21.0, 38.0, 37.6)","(3.7, 4.4, 4.305882352941177)","(31.0, 42.0, 37.63636363636364)","(7.0, 13.5, 12.25)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.108108108108109)"
12-01-2023 18:41:56.036641,"(1.6, 2.06, 2.0300000000000002)","(51.0, 75.0, 67.33333333333333)","(21.0, 38.0, 37.6)","(3.7, 4.4, 4.300000000000001)","(31.0, 42.0, 37.63636363636364)","(7.0, 13.5, 12.25)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.108108108108109)"
12-01-2023 18:41:57.356541,"(1.6, 2.04, 2.0166666666666666)","(51.0, 70.0, 67.33333333333333)","(21.0, 38.0, 37.6)","(3.7, 4.4, 4.300000000000001)","(31.0, 42.0, 37.63636363636364)","(7.0, 13.5, 12.25)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.108108108108109)"
12-01-2023 18:41:58.811591,"(1.6, 2.04, 2.0166666666666666)","(51.0, 70.0, 67.33333333333333)","(21.0, 38.0, 37.6)","(3.7, 4.4, 4.300000000000001)","(31.0, 42.0, 37.63636363636364)","(7.0, 13.5, 12.25)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.108108108108109)"
12-01-2023 18:42:00.314607,"(1.6, 2.04, 2.0166666666666666)","(51.0, 70.0, 67.33333333333333)","(21.0, 38.0, 37.6)","(3.7, 4.4, 4.300000000000001)","(31.0, 42.0, 37.63636363636364)","(7.0, 13.5, 12.25)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.108108108108109)"
12-01-2023 18:42:01.869975,"(1.6, 2.04, 2.0166666666666666)","(51.0, 70.0, 63.45454545454545)","(21.0, 38.0, 37.6)","(3.7, 4.4, 4.220000000000001)","(31.0, 42.0, 37.63636363636364)","(7.0, 13.5, 12.25)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.108108108108109)"
12-01-2023 18:42:03.525543,"(1.6, 2.04, 2.0166666666666666)","(51.0, 70.0, 63.45454545454545)","(21.0, 38.0, 39.714285714285715)","(3.7, 4.4, 4.04)","(31.0, 42.0, 37.63636363636364)","(7.0, 13.5, 12.25)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.108108108108109)"
12-01-2023 18:42:04.834758,"(1.6, 2.04, 2.0166666666666666)","(51.0, 70.0, 63.45454545454545)","(21.0, 40.0, 39.714285714285715)","(3.7, 4.4, 4.142857142857143)","(31.0, 42.0, 38.72727272727273)","(7.0, 13.5, 12.25)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.108108108108109)"
12-01-2023 18:42:06.148359,"(1.6, 2.04, 2.0166666666666666)","(51.0, 70.0, 63.45454545454545)","(21.0, 40.0, 39.78947368421053)","(3.7, 4.4, 4.122222222222223)","(31.0, 42.0, 38.72727272727273)","(7.0, 13.5, 12.25)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.58)"
12-01-2023 18:42:07.491922,"(1.6, 2.04, 2.0166666666666666)","(51.0, 70.0, 63.45454545454545)","(21.0, 40.0, 39.78947368421053)","(3.7, 4.4, 4.2043478260869565)","(31.0, 42.0, 38.72727272727273)","(7.0, 13.0, 12.323529411764707)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.58)"
12-01-2023 18:42:08.878232,"(1.6, 2.04, 2.0166666666666666)","(51.0, 70.0, 63.45454545454545)","(21.0, 40.0, 39.6)","(3.7, 4.4, 4.2043478260869565)","(31.0, 42.0, 38.72727272727273)","(7.0, 12.5, 12.18421052631579)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.65)"
12-01-2023 18:42:10.202735,"(1.6, 2.04, 2.0166666666666666)","(51.0, 70.0, 63.45454545454545)","(21.0, 40.0, 39.6)","(3.7, 4.4, 4.257894736842106)","(31.0, 42.0, 38.72727272727273)","(7.0, 12.5, 12.18421052631579)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.65)"
12-01-2023 18:42:11.463414,"(1.6, 2.04, 2.0166666666666666)","(51.0, 70.0, 63.45454545454545)","(21.0, 40.0, 39.6)","(3.7, 4.4, 4.257894736842106)","(31.0, 42.0, 38.72727272727273)","(7.0, 12.5, 11.775862068965518)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.703703703703704)"
12-01-2023 18:42:12.767385,"(1.6, 2.04, 1.9807692307692308)","(51.0, 70.0, 61.42857142857143)","(21.0, 40.0, 39.6)","(3.7, 4.4, 4.1000000000000005)","(31.0, 42.0, 38.72727272727273)","(7.0, 12.5, 11.775862068965518)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.783783783783784)"
12-01-2023 18:42:14.105458,"(1.6, 2.04, 1.9769999999999999)","(51.0, 70.0, 66.66666666666667)","(21.0, 40.0, 39.733333333333334)","(3.7, 4.4, 4.175000000000001)","(31.0, 42.0, 39.75)","(7.0, 12.5, 11.775862068965518)","(31.0, 70.0, 68.46153846153847)","(9.0, 13.0, 12.783783783783784)"
12-01-2023 18:42:15.400848,"(1.65, 2.04, 1.9769999999999999)","(41.0, 70.0, 66.66666666666667)","(21.0, 40.0, 39.733333333333334)","(3.6, 4.4, 4.175000000000001)","(31.0, 42.0, 39.75)","(7.0, 12.5, 11.576923076923077)","(31.0, 70.0, 89.54545454545455)","(9.0, 13.0, 12.783783783783784)"
