,Ethical Dilemma,Our Little Ted,Rebel Factor,Coronation Keith,Jaja Chaboogie,Gee Gee Queen Bee,Majestic Diamond
07-12-2022 18:50:20.671899,"(19.0, 44.0, 43.642857142857146)","(21.0, 38.0, 36.92)","(1.6, 1.8, 1.7896969696969698)","(7.5, 10.5, 10.107142857142858)","(15.0, 24.0, 22.923076923076923)","(26.0, 70.0, 69.16666666666667)","(3.9, 4.3, 4.229508196721311)"
07-12-2022 18:50:22.114419,"(19.0, 44.0, 43.642857142857146)","(21.0, 38.0, 36.92)","(1.6, 1.8, 1.7896969696969698)","(7.0, 10.5, 10.107142857142858)","(16.0, 24.0, 22.923076923076923)","(26.0, 70.0, 69.16666666666667)","(3.8, 4.3, 4.229508196721311)"
07-12-2022 18:50:24.074306,"(19.0, 44.0, 43.642857142857146)","(21.0, 38.0, 37.018181818181816)","(1.6, 1.8, 1.7896969696969698)","(7.0, 10.5, 10.10135135135135)","(16.0, 24.0, 22.923076923076923)","(26.0, 70.0, 69.16666666666667)","(3.8, 4.3, 4.225714285714286)"
07-12-2022 18:50:25.412598,"(19.0, 44.0, 43.642857142857146)","(21.0, 38.0, 37.018181818181816)","(1.6, 1.8, 1.7896969696969698)","(7.0, 10.5, 10.10135135135135)","(16.0, 24.0, 22.923076923076923)","(26.0, 70.0, 69.16666666666667)","(3.8, 4.3, 4.225714285714286)"
07-12-2022 18:50:27.208965,"(19.0, 44.0, 43.5)","(21.0, 38.0, 37.24444444444445)","(1.6, 1.8, 1.7885393258426967)","(7.0, 10.5, 10.13888888888889)","(16.0, 24.0, 22.864864864864863)","(26.0, 70.0, 69.16666666666667)","(3.8, 4.3, 4.225714285714286)"
07-12-2022 18:50:28.719479,"(19.0, 44.0, 43.5)","(21.0, 38.0, 37.24444444444445)","(1.6, 1.8, 1.7870886075949368)","(7.0, 10.5, 10.170454545454545)","(16.0, 24.0, 22.864864864864863)","(26.0, 70.0, 69.16666666666667)","(3.8, 4.3, 4.221176470588236)"
07-12-2022 18:50:30.389211,"(19.0, 44.0, 43.5)","(21.0, 38.0, 37.24444444444445)","(1.6, 1.8, 1.7870886075949368)","(7.0, 10.5, 10.170454545454545)","(16.0, 24.0, 22.833333333333332)","(26.0, 70.0, 69.16666666666667)","(3.8, 4.3, 4.221176470588236)"
07-12-2022 18:50:32.215876,"(19.0, 44.0, 43.411764705882355)","(21.0, 38.0, 37.24444444444445)","(1.6, 1.8, 1.7896969696969698)","(7.0, 10.5, 10.10135135135135)","(16.0, 24.0, 22.78048780487805)","(26.0, 70.0, 68.88888888888889)","(3.8, 4.3, 4.221176470588236)"
07-12-2022 18:50:33.761586,"(19.0, 44.0, 43.411764705882355)","(21.0, 38.0, 37.24444444444445)","(1.6, 1.8, 1.7875609756097561)","(7.0, 10.5, 10.10135135135135)","(16.0, 24.0, 22.78048780487805)","(26.0, 70.0, 67.61904761904762)","(3.8, 4.3, 4.221176470588236)"
07-12-2022 18:50:35.167806,"(19.0, 44.0, 43.411764705882355)","(21.0, 38.0, 37.24444444444445)","(1.6, 1.8, 1.7875609756097561)","(7.0, 10.5, 10.10135135135135)","(16.0, 24.0, 22.78048780487805)","(26.0, 70.0, 67.05882352941177)","(3.8, 4.3, 4.221176470588236)"
07-12-2022 18:50:36.554481,"(19.0, 44.0, 43.411764705882355)","(21.0, 38.0, 37.24444444444445)","(1.6, 1.8, 1.7875609756097561)","(7.0, 10.5, 10.10135135135135)","(16.0, 24.0, 22.78048780487805)","(26.0, 70.0, 64.0)","(3.8, 4.3, 4.22)"
07-12-2022 18:50:38.110350,"(20.0, 44.0, 43.09090909090909)","(21.0, 38.0, 37.24444444444445)","(1.6, 1.8, 1.7875609756097561)","(7.5, 10.5, 10.10135135135135)","(16.0, 24.0, 22.78048780487805)","(31.0, 65.0, 64.0)","(3.8, 4.3, 4.218181818181819)"
07-12-2022 18:50:39.493910,"(20.0, 44.0, 40.36363636363637)","(21.0, 38.0, 37.24444444444445)","(1.6, 1.8, 1.7926946107784432)","(7.5, 10.5, 10.128378378378379)","(16.0, 24.0, 22.78048780487805)","(31.0, 65.0, 63.1578947368421)","(3.8, 4.3, 4.234031413612565)"
07-12-2022 18:50:40.826359,"(20.0, 44.0, 40.8)","(21.0, 38.0, 37.26086956521739)","(1.6, 1.8, 1.7931460674157305)","(7.5, 10.5, 10.133333333333333)","(16.0, 24.0, 22.84)","(31.0, 65.0, 63.1578947368421)","(3.8, 4.3, 4.266101694915254)"
07-12-2022 18:50:42.265891,"(20.0, 44.0, 41.333333333333336)","(21.0, 38.0, 37.22727272727273)","(1.6, 1.8, 1.7931460674157305)","(7.5, 10.5, 10.222222222222221)","(16.0, 23.0, 22.833333333333332)","(31.0, 65.0, 63.1578947368421)","(3.8, 4.3, 4.266101694915254)"
07-12-2022 18:50:43.685016,"(20.0, 44.0, 41.333333333333336)","(21.0, 38.0, 37.12820512820513)","(1.6, 1.8, 1.7878899082568809)","(7.5, 10.5, 10.222222222222221)","(16.0, 23.0, 22.833333333333332)","(31.0, 65.0, 63.1578947368421)","(3.8, 4.3, 4.289583333333333)"
07-12-2022 18:50:45.065287,"(20.0, 44.0, 41.333333333333336)","(21.0, 38.0, 37.12820512820513)","(1.6, 1.79, 1.78768115942029)","(7.5, 10.5, 10.151898734177216)","(16.0, 23.0, 22.846153846153847)","(31.0, 65.0, 63.0)","(3.8, 4.3, 4.289583333333333)"
07-12-2022 18:50:46.923729,"(20.0, 44.0, 36.54545454545455)","(21.0, 38.0, 37.12820512820513)","(1.6, 1.79, 1.7937106918238994)","(7.5, 10.5, 10.133333333333333)","(16.0, 23.0, 23.0)","(31.0, 65.0, 63.0)","(3.8, 4.3, 4.254430379746835)"
07-12-2022 18:50:48.338894,"(20.0, 42.0, 36.54545454545455)","(21.0, 38.0, 37.12820512820513)","(1.6, 1.8, 1.7935897435897437)","(7.5, 10.5, 10.133333333333333)","(16.0, 24.0, 23.0)","(31.0, 65.0, 63.0)","(3.8, 4.3, 4.276315789473684)"
07-12-2022 18:50:49.890481,"(20.0, 42.0, 38.608695652173914)","(21.0, 38.0, 37.12820512820513)","(1.6, 1.8, 1.7935897435897437)","(7.5, 10.5, 10.133333333333333)","(16.0, 24.0, 23.10204081632653)","(31.0, 65.0, 63.0)","(3.8, 4.3, 4.276315789473684)"
07-12-2022 18:50:51.247083,"(20.0, 42.0, 37.5)","(21.0, 38.0, 37.12820512820513)","(1.6, 1.8, 1.794871794871795)","(7.5, 10.5, 10.133333333333333)","(16.0, 24.0, 23.125)","(31.0, 65.0, 63.0)","(3.8, 4.3, 4.268965517241379)"
07-12-2022 18:50:52.601404,"(20.0, 42.0, 39.0)","(21.0, 38.0, 38.4)","(1.6, 1.8, 1.794871794871795)","(7.5, 10.5, 10.133333333333333)","(16.0, 24.0, 23.125)","(31.0, 65.0, 63.0)","(3.8, 4.3, 4.268965517241379)"
07-12-2022 18:50:53.886876,"(20.0, 42.0, 38.666666666666664)","(21.0, 40.0, 38.588235294117645)","(1.6, 1.8, 1.794871794871795)","(7.5, 10.5, 10.133333333333333)","(16.0, 24.0, 23.02325581395349)","(31.0, 65.0, 63.0)","(3.8, 4.3, 4.268965517241379)"
07-12-2022 18:50:55.144598,"(20.0, 42.0, 38.666666666666664)","(21.0, 40.0, 38.588235294117645)","(1.6, 1.8, 1.78)","(7.5, 10.5, 10.178571428571429)","(16.0, 24.0, 23.02325581395349)","(31.0, 65.0, 62.333333333333336)","(3.8, 4.3, 4.280530973451327)"
07-12-2022 18:50:56.504342,"(20.0, 42.0, 38.666666666666664)","(21.0, 40.0, 38.76190476190476)","(1.6, 1.78, 1.7796214788732394)","(7.5, 10.5, 10.222222222222221)","(16.0, 24.0, 23.08108108108108)","(31.0, 65.0, 62.5)","(3.8, 4.3, 4.316304347826087)"
07-12-2022 18:50:57.760596,"(20.0, 42.0, 40.333333333333336)","(21.0, 40.0, 38.76190476190476)","(1.6, 1.78, 1.779254868755292)","(7.5, 10.5, 10.222222222222221)","(16.0, 24.0, 23.08108108108108)","(31.0, 65.0, 62.5)","(3.8, 4.4, 4.316304347826087)"
07-12-2022 18:50:59.032199,"(20.0, 42.0, 40.333333333333336)","(21.0, 40.0, 38.76190476190476)","(1.6, 1.79, 1.803076923076923)","(7.5, 10.5, 10.090277777777779)","(16.0, 24.0, 23.0)","(31.0, 65.0, 62.333333333333336)","(3.8, 4.4, 4.267567567567568)"
07-12-2022 18:51:00.294763,"(20.0, 42.0, 40.333333333333336)","(21.0, 40.0, 38.76190476190476)","(1.6, 1.81, 1.803314917127072)","(7.5, 10.5, 10.090277777777779)","(16.0, 24.0, 22.772727272727273)","(31.0, 65.0, 62.333333333333336)","(3.8, 4.3, 4.267567567567568)"
07-12-2022 18:51:01.515582,"(20.0, 42.0, 40.333333333333336)","(21.0, 40.0, 37.361702127659576)","(1.6, 1.81, 1.803314917127072)","(7.5, 10.5, 10.140243902439025)","(16.0, 23.0, 22.772727272727273)","(31.0, 65.0, 62.333333333333336)","(3.8, 4.3, 4.265151515151515)"
07-12-2022 18:51:02.820824,"(20.0, 42.0, 38.0)","(21.0, 40.0, 37.049180327868854)","(1.6, 1.81, 1.812258064516129)","(7.5, 10.5, 10.140243902439025)","(16.0, 23.0, 22.772727272727273)","(31.0, 65.0, 62.333333333333336)","(3.8, 4.3, 4.182394366197183)"
07-12-2022 18:51:04.192017,"(20.0, 38.0, 40.434782608695656)","(21.0, 40.0, 37.049180327868854)","(1.6, 1.82, 1.8228467153284673)","(7.5, 10.5, 10.129213483146067)","(16.0, 23.0, 22.772727272727273)","(31.0, 65.0, 62.333333333333336)","(3.8, 4.2, 4.167469879518072)"
07-12-2022 18:51:05.464829,"(20.0, 42.0, 40.434782608695656)","(21.0, 40.0, 37.049180327868854)","(1.6, 1.83, 1.8228467153284673)","(7.5, 10.5, 10.129213483146067)","(16.0, 23.0, 22.772727272727273)","(31.0, 65.0, 62.333333333333336)","(3.8, 4.2, 4.163265306122449)"
07-12-2022 18:51:06.739072,"(20.0, 42.0, 40.434782608695656)","(21.0, 40.0, 36.84848484848485)","(1.6, 1.83, 1.8236559139784947)","(7.5, 10.5, 10.129213483146067)","(16.0, 23.0, 22.772727272727273)","(31.0, 65.0, 62.333333333333336)","(3.8, 4.2, 4.1265822784810124)"
07-12-2022 18:51:07.882392,"(20.0, 42.0, 40.434782608695656)","(21.0, 38.0, 36.84848484848485)","(1.6, 1.83, 1.8236559139784947)","(7.5, 10.5, 10.129213483146067)","(16.0, 23.0, 22.653846153846153)","(31.0, 65.0, 62.69230769230769)","(3.8, 4.2, 4.123432343234323)"
07-12-2022 18:51:09.098774,"(20.0, 42.0, 40.434782608695656)","(21.0, 36.0, 35.77777777777778)","(1.6, 1.83, 1.824639175257732)","(7.5, 10.5, 10.194915254237289)","(16.0, 23.0, 22.7)","(31.0, 65.0, 64.44444444444444)","(3.8, 4.2, 4.122683706070287)"
07-12-2022 18:51:10.408183,"(20.0, 42.0, 40.25)","(21.0, 36.0, 35.77777777777778)","(1.6, 1.83, 1.8283333333333334)","(7.5, 10.5, 10.18421052631579)","(16.0, 23.0, 22.7)","(31.0, 65.0, 64.44444444444444)","(3.8, 4.2, 4.122683706070287)"
07-12-2022 18:51:11.620395,"(20.0, 42.0, 40.25)","(21.0, 36.0, 35.6551724137931)","(1.6, 1.83, 1.8281967213114754)","(7.5, 10.5, 10.18421052631579)","(16.0, 23.0, 22.7)","(31.0, 65.0, 64.44444444444444)","(3.8, 4.2, 4.122683706070287)"
07-12-2022 18:51:12.834664,"(20.0, 42.0, 40.25)","(21.0, 36.0, 35.6551724137931)","(1.6, 1.83, 1.8281967213114754)","(7.5, 10.5, 10.120689655172415)","(16.0, 23.0, 22.71875)","(31.0, 65.0, 64.0)","(3.8, 4.2, 4.122683706070287)"
07-12-2022 18:51:14.000744,"(20.0, 42.0, 40.25)","(21.0, 36.0, 35.6551724137931)","(1.6, 1.83, 1.829090909090909)","(7.5, 10.5, 10.120689655172415)","(16.0, 23.0, 22.71875)","(31.0, 65.0, 64.0)","(3.8, 4.2, 4.117406143344709)"
07-12-2022 18:51:15.146129,"(20.0, 42.0, 40.25)","(21.0, 36.0, 35.6551724137931)","(1.6, 1.83, 1.829090909090909)","(7.5, 10.5, 10.120689655172415)","(16.0, 23.0, 22.71875)","(31.0, 65.0, 64.33333333333333)","(3.8, 4.2, 4.090196078431372)"
07-12-2022 18:51:16.427384,"(20.0, 42.0, 40.25)","(21.0, 36.0, 35.77777777777778)","(1.6, 1.84, 1.8316666666666668)","(7.5, 10.5, 10.120689655172415)","(16.0, 23.0, 22.59090909090909)","(31.0, 65.0, 64.66666666666667)","(3.8, 4.1, 4.090196078431372)"
07-12-2022 18:51:17.426629,"(20.0, 42.0, 40.25)","(21.0, 36.0, 35.77777777777778)","(1.6, 1.84, 1.8316666666666668)","(7.5, 10.5, 10.120689655172415)","(16.0, 23.0, 22.77777777777778)","(31.0, 65.0, 64.75)","(3.8, 4.1, 4.083636363636364)"
07-12-2022 18:51:18.761389,"(20.0, 42.0, 40.25)","(21.0, 36.0, 35.77777777777778)","(1.6, 1.84, 1.8324)","(7.5, 10.5, 10.120689655172415)","(16.0, 23.0, 22.903225806451612)","(31.0, 65.0, 64.77777777777777)","(3.8, 4.2, 4.083636363636364)"
07-12-2022 18:51:19.956930,"(20.0, 42.0, 40.25)","(21.0, 36.0, 35.77777777777778)","(1.6, 1.84, 1.8324)","(7.5, 10.5, 10.120689655172415)","(16.0, 23.0, 22.903225806451612)","(31.0, 65.0, 64.77777777777777)","(3.8, 4.2, 4.083636363636364)"
07-12-2022 18:51:21.205171,"(20.0, 42.0, 40.25)","(21.0, 36.0, 35.77777777777778)","(1.6, 1.84, 1.8324)","(7.5, 10.5, 10.120689655172415)","(16.0, 23.0, 22.903225806451612)","(31.0, 65.0, 64.77777777777777)","(3.8, 4.2, 4.083636363636364)"
07-12-2022 18:51:22.703242,"(20.0, 42.0, 40.25)","(21.0, 36.0, 35.806451612903224)","(1.6, 1.84, 1.8563556851311955)","(7.5, 10.5, 10.156716417910447)","(16.0, 23.0, 22.892857142857142)","(31.0, 65.0, 64.88636363636364)","(3.8, 4.2, 4.099459459459459)"
07-12-2022 18:51:24.032012,"(20.0, 42.0, 40.25)","(21.0, 36.0, 35.06976744186046)","(1.6, 1.86, 1.856721991701245)","(7.5, 10.5, 10.18421052631579)","(16.0, 23.0, 22.625)","(31.0, 65.0, 64.88636363636364)","(3.8, 4.1, 4.0559259259259255)"
07-12-2022 18:51:25.285598,"(20.0, 42.0, 39.666666666666664)","(21.0, 36.0, 34.94736842105263)","(1.6, 1.86, 1.8573958333333334)","(7.5, 10.5, 10.156716417910447)","(16.0, 23.0, 22.594594594594593)","(31.0, 65.0, 64.88636363636364)","(3.8, 4.1, 4.0559259259259255)"
07-12-2022 18:51:26.381532,"(20.0, 42.0, 40.32)","(21.0, 36.0, 34.94736842105263)","(1.6, 1.86, 1.8583937823834198)","(7.5, 10.5, 10.102941176470589)","(16.0, 23.0, 22.594594594594593)","(31.0, 65.0, 64.77777777777777)","(3.8, 4.1, 4.0559259259259255)"
07-12-2022 18:51:27.490185,"(20.0, 42.0, 40.285714285714285)","(21.0, 36.0, 34.94736842105263)","(1.6, 1.86, 1.8574285714285714)","(7.5, 10.5, 10.102941176470589)","(16.0, 23.0, 22.594594594594593)","(31.0, 65.0, 64.77777777777777)","(3.8, 4.1, 4.055597014925373)"
07-12-2022 18:51:28.597512,"(20.0, 42.0, 40.0)","(21.0, 36.0, 35.09090909090909)","(1.6, 1.86, 1.856875)","(7.5, 10.5, 10.102941176470589)","(16.0, 23.0, 22.536585365853657)","(31.0, 65.0, 64.23076923076923)","(3.8, 4.1, 4.0719806763285025)"
07-12-2022 18:51:29.718458,"(20.0, 42.0, 40.0)","(21.0, 36.0, 35.09090909090909)","(1.6, 1.86, 1.856875)","(7.5, 10.5, 10.102941176470589)","(16.0, 23.0, 22.486486486486488)","(31.0, 65.0, 64.23076923076923)","(3.8, 4.1, 4.075634517766497)"
07-12-2022 18:51:30.784643,"(20.0, 42.0, 41.05263157894737)","(21.0, 36.0, 35.04347826086956)","(1.6, 1.86, 1.856875)","(7.5, 10.5, 10.102941176470589)","(16.0, 23.0, 23.526315789473685)","(31.0, 65.0, 64.11764705882354)","(3.8, 4.1, 4.076923076923077)"
07-12-2022 18:51:31.829001,"(20.0, 42.0, 41.21739130434783)","(21.0, 36.0, 35.04347826086956)","(1.6, 1.85, 1.842)","(7.5, 10.5, 10.102941176470589)","(16.0, 24.0, 23.666666666666668)","(31.0, 65.0, 64.11764705882354)","(3.8, 4.1, 4.077522935779816)"
07-12-2022 18:51:32.792057,"(20.0, 42.0, 41.45454545454545)","(21.0, 36.0, 35.0)","(1.6, 1.85, 1.8481632653061226)","(7.5, 10.5, 10.102941176470589)","(16.0, 24.0, 23.555555555555557)","(31.0, 65.0, 64.11764705882354)","(3.8, 4.1, 4.059281437125748)"
07-12-2022 18:51:33.975549,"(20.0, 42.0, 41.294117647058826)","(21.0, 36.0, 35.0)","(1.6, 1.87, 1.848888888888889)","(7.5, 10.5, 10.102941176470589)","(16.0, 24.0, 22.8125)","(31.0, 65.0, 64.11764705882354)","(3.8, 4.1, 4.053216374269006)"
07-12-2022 18:51:35.257988,"(20.0, 40.0, 39.529411764705884)","(21.0, 36.0, 34.77777777777778)","(1.6, 1.86, 1.8476000000000001)","(7.5, 10.5, 10.107142857142858)","(16.0, 23.0, 22.710526315789473)","(31.0, 65.0, 64.24242424242425)","(3.8, 4.1, 4.055555555555555)"
07-12-2022 18:51:36.686151,"(20.0, 42.0, 40.13793103448276)","(21.0, 36.0, 34.75675675675676)","(1.6, 1.85, 1.8450909090909091)","(7.5, 10.5, 10.13125)","(16.0, 23.0, 22.685714285714287)","(31.0, 65.0, 68.75)","(3.8, 4.1, 4.035960591133005)"
07-12-2022 18:51:38.014589,"(20.0, 42.0, 41.45454545454545)","(21.0, 36.0, 34.516129032258064)","(1.6, 1.85, 1.8450909090909091)","(7.5, 10.5, 10.121794871794872)","(16.0, 23.0, 22.685714285714287)","(31.0, 70.0, 68.48484848484848)","(3.7, 4.1, 4.035960591133005)"
07-12-2022 18:51:39.414515,"(20.0, 44.0, 41.2)","(21.0, 36.0, 34.516129032258064)","(1.6, 1.85, 1.8450909090909091)","(7.5, 10.5, 10.121794871794872)","(16.0, 23.0, 22.685714285714287)","(31.0, 70.0, 68.48484848484848)","(3.7, 4.1, 4.035960591133005)"
07-12-2022 18:51:40.827983,"(20.0, 44.0, 41.2)","(21.0, 36.0, 34.516129032258064)","(1.6, 1.85, 1.8383200000000002)","(7.5, 10.5, 10.116504854368932)","(16.0, 23.0, 22.63157894736842)","(31.0, 70.0, 68.48484848484848)","(3.7, 4.1, 4.035960591133005)"
07-12-2022 18:51:42.122679,"(20.0, 42.0, 41.04)","(21.0, 36.0, 34.516129032258064)","(1.6, 1.84, 1.8383200000000002)","(7.5, 10.5, 10.106194690265486)","(16.0, 23.0, 22.658536585365855)","(31.0, 70.0, 68.48484848484848)","(3.7, 4.1, 4.035960591133005)"
07-12-2022 18:51:43.335610,"(20.0, 42.0, 39.0)","(21.0, 36.0, 34.516129032258064)","(1.6, 1.84, 1.8382051282051284)","(7.5, 10.5, 10.10909090909091)","(16.0, 23.0, 22.641025641025642)","(31.0, 70.0, 68.48484848484848)","(3.7, 4.1, 4.035960591133005)"
07-12-2022 18:51:44.561480,"(20.0, 42.0, 38.457142857142856)","(21.0, 36.0, 34.60606060606061)","(1.6, 1.84, 1.842)","(7.5, 10.5, 10.135964912280702)","(16.0, 23.0, 22.641025641025642)","(31.0, 70.0, 68.6842105263158)","(3.7, 4.1, 4.042731277533039)"
07-12-2022 18:51:45.653138,"(20.0, 40.0, 38.48780487804878)","(21.0, 36.0, 34.60606060606061)","(1.6, 1.85, 1.842)","(7.5, 10.5, 10.135964912280702)","(16.0, 23.0, 22.94736842105263)","(31.0, 70.0, 68.71794871794872)","(3.7, 4.1, 4.042731277533039)"
07-12-2022 18:51:46.691422,"(20.0, 40.0, 38.27777777777778)","(21.0, 36.0, 34.810810810810814)","(1.6, 1.85, 1.842069970845481)","(7.5, 10.5, 10.135964912280702)","(16.0, 23.0, 22.94736842105263)","(31.0, 70.0, 68.71794871794872)","(3.7, 4.1, 4.042731277533039)"
07-12-2022 18:51:47.757580,"(20.0, 40.0, 38.27777777777778)","(21.0, 36.0, 34.810810810810814)","(1.6, 1.85, 1.842069970845481)","(7.5, 10.5, 10.119266055045872)","(16.0, 23.0, 22.94736842105263)","(31.0, 70.0, 68.71794871794872)","(3.7, 4.1, 4.042731277533039)"
07-12-2022 18:51:48.826628,"(20.0, 40.0, 38.27777777777778)","(21.0, 36.0, 34.810810810810814)","(1.6, 1.85, 1.842069970845481)","(7.5, 10.5, 10.119266055045872)","(16.0, 23.0, 22.94736842105263)","(31.0, 70.0, 68.64864864864865)","(3.7, 4.1, 4.042731277533039)"
07-12-2022 18:51:50.037828,"(21.0, 40.0, 38.256410256410255)","(21.0, 36.0, 34.810810810810814)","(1.6, 1.85, 1.842069970845481)","(7.5, 10.5, 10.119266055045872)","(16.0, 23.0, 22.94736842105263)","(31.0, 70.0, 68.64864864864865)","(3.6, 4.1, 4.042731277533039)"
07-12-2022 18:51:51.192145,"(21.0, 40.0, 38.375)","(21.0, 36.0, 34.810810810810814)","(1.6, 1.85, 1.8418318318318319)","(7.5, 10.5, 10.188235294117646)","(16.0, 23.0, 22.941176470588236)","(31.0, 70.0, 68.64864864864865)","(3.6, 4.1, 4.039111111111111)"
07-12-2022 18:51:52.481665,"(21.0, 40.0, 38.3)","(21.0, 36.0, 34.810810810810814)","(1.6, 1.85, 1.8418318318318319)","(7.5, 10.5, 10.188235294117646)","(16.0, 23.0, 22.941176470588236)","(31.0, 70.0, 68.64864864864865)","(3.6, 4.1, 4.039111111111111)"
07-12-2022 18:51:53.698752,"(21.0, 40.0, 38.3)","(21.0, 36.0, 34.810810810810814)","(1.6, 1.85, 1.8408724832214767)","(7.5, 10.5, 10.261538461538462)","(16.0, 23.0, 22.954545454545453)","(31.0, 70.0, 68.64864864864865)","(3.6, 4.1, 4.039111111111111)"
07-12-2022 18:51:54.854301,"(21.0, 40.0, 38.3)","(21.0, 36.0, 34.810810810810814)","(1.6, 1.85, 1.8408724832214767)","(7.5, 10.5, 10.136752136752136)","(16.0, 23.0, 22.956521739130434)","(31.0, 70.0, 68.64864864864865)","(3.6, 4.1, 4.039111111111111)"
07-12-2022 18:51:55.941585,"(21.0, 40.0, 38.6)","(21.0, 36.0, 34.810810810810814)","(1.6, 1.85, 1.8414465408805032)","(7.5, 10.5, 10.136752136752136)","(16.0, 23.0, 22.956521739130434)","(31.0, 70.0, 68.64864864864865)","(3.6, 4.1, 4.041121495327102)"
07-12-2022 18:51:56.958689,"(21.0, 40.0, 38.6)","(21.0, 36.0, 34.926829268292686)","(1.6, 1.85, 1.8381222707423581)","(7.5, 10.5, 10.136752136752136)","(16.0, 23.0, 22.55)","(31.0, 70.0, 68.78048780487805)","(3.6, 4.1, 4.038834951456311)"
07-12-2022 18:51:58.051070,"(21.0, 40.0, 39.0)","(21.0, 36.0, 34.926829268292686)","(1.6, 1.85, 1.8381222707423581)","(7.5, 10.5, 10.136752136752136)","(16.0, 23.0, 22.485714285714284)","(31.0, 70.0, 68.78048780487805)","(3.6, 4.1, 4.038834951456311)"
07-12-2022 18:51:59.099246,"(21.0, 40.0, 39.096774193548384)","(21.0, 36.0, 34.926829268292686)","(1.6, 1.85, 1.8374698795180724)","(7.5, 10.5, 10.136752136752136)","(16.0, 23.0, 22.5)","(31.0, 70.0, 68.78048780487805)","(3.6, 4.1, 4.038834951456311)"
07-12-2022 18:52:00.182218,"(21.0, 40.0, 39.096774193548384)","(21.0, 36.0, 34.926829268292686)","(1.6, 1.85, 1.8374698795180724)","(7.5, 10.5, 10.136752136752136)","(16.0, 23.0, 22.558139534883722)","(31.0, 70.0, 68.78048780487805)","(3.6, 4.1, 4.038834951456311)"
07-12-2022 18:52:01.228382,"(21.0, 40.0, 39.096774193548384)","(21.0, 36.0, 34.926829268292686)","(1.6, 1.85, 1.8374698795180724)","(7.5, 10.5, 10.16796875)","(16.0, 23.0, 22.558139534883722)","(31.0, 70.0, 68.78048780487805)","(3.6, 4.1, 4.038834951456311)"
07-12-2022 18:52:02.232662,"(21.0, 40.0, 39.096774193548384)","(21.0, 36.0, 34.926829268292686)","(1.6, 1.85, 1.8374698795180724)","(7.5, 10.5, 10.16796875)","(16.0, 23.0, 22.558139534883722)","(31.0, 70.0, 68.78048780487805)","(3.6, 4.1, 4.005109489051095)"
07-12-2022 18:52:03.181329,"(21.0, 40.0, 38.666666666666664)","(21.0, 36.0, 34.926829268292686)","(1.6, 1.85, 1.848913043478261)","(7.5, 10.5, 10.1875)","(16.0, 23.0, 22.52173913043478)","(31.0, 70.0, 68.78048780487805)","(3.6, 4.1, 4.005109489051095)"
07-12-2022 18:52:04.248184,"(21.0, 40.0, 37.51724137931034)","(21.0, 36.0, 34.926829268292686)","(1.6, 1.86, 1.8566666666666667)","(7.5, 10.5, 10.153571428571428)","(16.0, 23.0, 22.511111111111113)","(31.0, 70.0, 68.75)","(3.6, 4.1, 4.019774011299435)"
07-12-2022 18:52:05.335129,"(21.0, 40.0, 37.76)","(21.0, 36.0, 34.926829268292686)","(1.6, 1.86, 1.8544117647058824)","(7.5, 10.5, 10.202830188679245)","(16.0, 23.0, 22.488372093023255)","(31.0, 70.0, 68.75)","(3.6, 4.1, 4.019774011299435)"
07-12-2022 18:52:06.432624,"(21.0, 40.0, 37.76)","(21.0, 36.0, 34.926829268292686)","(1.6, 1.86, 1.8551282051282052)","(8.0, 10.5, 10.202830188679245)","(17.0, 23.0, 22.488372093023255)","(31.0, 70.0, 68.75)","(3.5, 4.1, 4.02680412371134)"
07-12-2022 18:52:07.531053,"(21.0, 40.0, 37.666666666666664)","(21.0, 36.0, 34.926829268292686)","(1.6, 1.86, 1.8564814814814816)","(8.0, 10.5, 10.202830188679245)","(17.0, 23.0, 22.488372093023255)","(31.0, 70.0, 68.75)","(3.5, 4.1, 4.02565445026178)"
07-12-2022 18:52:08.623423,"(21.0, 40.0, 37.84615384615385)","(21.0, 36.0, 34.97674418604651)","(1.6, 1.86, 1.8574324324324325)","(8.0, 10.5, 10.170634920634921)","(17.0, 23.0, 22.52173913043478)","(31.0, 70.0, 65.83333333333333)","(3.5, 4.1, 4.025263157894737)"
07-12-2022 18:52:09.705641,"(21.0, 40.0, 37.84615384615385)","(21.0, 36.0, 34.97674418604651)","(1.6, 1.86, 1.8574324324324325)","(8.0, 10.5, 10.145038167938932)","(17.0, 23.0, 22.551020408163264)","(31.0, 70.0, 65.83333333333333)","(3.5, 4.1, 3.9992647058823527)"
07-12-2022 18:52:10.666003,"(21.0, 40.0, 37.84615384615385)","(21.0, 36.0, 34.97674418604651)","(1.6, 1.86, 1.858256880733945)","(8.0, 10.5, 10.145038167938932)","(17.0, 23.0, 22.551020408163264)","(31.0, 70.0, 65.83333333333333)","(3.5, 4.0, 3.9992647058823527)"
07-12-2022 18:52:11.665250,"(21.0, 40.0, 37.84615384615385)","(21.0, 36.0, 34.97674418604651)","(1.6, 1.86, 1.858256880733945)","(8.0, 10.5, 10.164285714285715)","(17.0, 23.0, 22.551020408163264)","(31.0, 70.0, 65.83333333333333)","(3.5, 4.0, 3.999206349206349)"
