,My Defence,Bidgee Babe,Rickingrace,Infinite Hope,Shirley Hall,Shez A Warrior,Movintohellandback,Aliski
09-01-2023 12:29:14.101027,"(2.9, 3.45, 3.225)","(5.5, 9.4, 9.114285714285714)","(71.0, 140.0, 125.0)","(3.4, 5.2, 4.831578947368421)","(12.0, 14.0, 12.583333333333334)","(26.0, 100.0, 80.0)","(3.1, 4.8, 4.333333333333333)","(71.0, 120.0, 110.83333333333333)"
09-01-2023 12:29:15.380417,"(2.9, 3.45, 3.225)","(5.5, 9.4, 9.200000000000001)","(71.0, 140.0, 125.0)","(3.5, 5.2, 4.831578947368421)","(12.0, 14.0, 13.125)","(26.0, 100.0, 80.0)","(3.1, 4.8, 4.333333333333333)","(71.0, 120.0, 110.83333333333333)"
09-01-2023 12:29:16.511039,"(2.9, 3.45, 3.225)","(5.5, 9.4, 8.8)","(71.0, 140.0, 125.0)","(3.5, 5.2, 4.831578947368421)","(12.0, 14.0, 13.125)","(26.0, 100.0, 80.0)","(3.1, 4.8, 4.333333333333333)","(71.0, 120.0, 110.83333333333333)"
09-01-2023 12:29:17.649181,"(2.9, 3.45, 3.225)","(5.5, 9.4, 9.1)","(71.0, 140.0, 125.0)","(3.5, 5.2, 4.831578947368421)","(12.0, 14.0, 13.125)","(26.0, 100.0, 80.0)","(3.1, 4.8, 4.333333333333333)","(71.0, 120.0, 110.83333333333333)"
09-01-2023 12:29:19.047174,"(2.9, 3.45, 3.225)","(5.5, 9.4, 9.1)","(71.0, 140.0, 125.0)","(3.5, 5.2, 4.831578947368421)","(12.0, 14.0, 13.125)","(26.0, 100.0, 80.0)","(3.1, 4.8, 4.333333333333333)","(71.0, 120.0, 110.83333333333333)"
09-01-2023 12:29:20.246341,"(2.9, 3.45, 3.225)","(5.5, 9.4, 9.1)","(71.0, 140.0, 125.0)","(3.5, 5.2, 4.831578947368421)","(12.0, 14.0, 12.583333333333334)","(26.0, 100.0, 80.0)","(3.1, 4.8, 4.333333333333333)","(71.0, 120.0, 110.83333333333333)"
09-01-2023 12:29:21.697844,"(2.9, 3.45, 3.225)","(5.5, 9.4, 9.1)","(71.0, 140.0, 125.0)","(3.5, 5.2, 4.831578947368421)","(12.0, 14.0, 12.583333333333334)","(26.0, 100.0, 80.0)","(3.1, 4.8, 4.333333333333333)","(71.0, 120.0, 110.83333333333333)"
09-01-2023 12:29:22.939144,"(2.9, 3.45, 3.225)","(5.5, 9.4, 9.2)","(71.0, 140.0, 125.0)","(3.5, 5.2, 4.831578947368421)","(12.0, 14.0, 12.583333333333334)","(26.0, 100.0, 80.0)","(3.1, 4.8, 4.333333333333333)","(71.0, 120.0, 110.83333333333333)"
09-01-2023 12:29:24.111996,"(2.9, 3.45, 3.21)","(5.5, 9.4, 9.133333333333333)","(71.0, 140.0, 100.0)","(3.5, 5.2, 4.85)","(12.0, 13.5, 12.576923076923077)","(26.0, 95.0, 83.33333333333333)","(3.1, 4.7, 4.55)","(71.0, 120.0, 95.0)"
09-01-2023 12:29:25.347685,"(2.9, 3.45, 3.21)","(5.5, 9.4, 8.7)","(71.0, 130.0, 100.0)","(3.5, 5.0, 4.85)","(12.0, 13.5, 12.576923076923077)","(26.0, 95.0, 83.33333333333333)","(3.1, 4.7, 4.225)","(71.0, 120.0, 95.0)"
09-01-2023 12:29:26.575249,"(2.9, 3.45, 3.21)","(5.5, 9.4, 8.7)","(71.0, 130.0, 100.0)","(3.5, 5.0, 4.815384615384615)","(12.0, 13.5, 13.1)","(26.0, 95.0, 83.33333333333333)","(3.1, 4.6, 4.175)","(71.0, 120.0, 95.0)"
09-01-2023 12:29:27.730202,"(2.9, 3.45, 3.21)","(5.5, 9.4, 8.7)","(71.0, 130.0, 100.0)","(3.5, 5.0, 4.85)","(12.0, 13.5, 13.1)","(26.0, 95.0, 83.33333333333333)","(3.1, 4.5, 4.15)","(71.0, 120.0, 95.0)"
09-01-2023 12:29:28.915535,"(2.9, 3.45, 3.21)","(5.5, 9.4, 8.7)","(71.0, 130.0, 100.0)","(3.5, 5.0, 4.85)","(12.0, 13.5, 13.1)","(26.0, 95.0, 83.33333333333333)","(3.1, 4.5, 4.15)","(71.0, 120.0, 95.0)"
09-01-2023 12:29:30.178372,"(2.9, 3.45, 3.3)","(5.5, 9.4, 8.7)","(71.0, 130.0, 100.0)","(3.5, 5.0, 4.825)","(12.0, 13.5, 13.1)","(26.0, 95.0, 80.41666666666666)","(3.1, 4.5, 4.15)","(71.0, 120.0, 95.0)"
09-01-2023 12:29:31.387620,"(2.9, 3.5, 3.1791666666666667)","(5.5, 9.6, 8.8)","(71.0, 130.0, 100.0)","(3.5, 4.9, 4.825)","(12.0, 13.5, 13.1)","(26.0, 95.0, 80.41666666666666)","(3.1, 4.5, 4.15)","(71.0, 120.0, 95.0)"
09-01-2023 12:29:32.641907,"(2.9, 3.5, 3.1791666666666667)","(5.5, 9.6, 8.8)","(71.0, 130.0, 100.0)","(3.5, 4.9, 4.825)","(12.0, 13.5, 13.1)","(26.0, 95.0, 80.41666666666666)","(3.1, 4.5, 4.15)","(71.0, 120.0, 95.0)"
09-01-2023 12:29:33.889386,"(2.9, 3.5, 3.1791666666666667)","(5.5, 9.6, 8.8)","(61.0, 130.0, 100.0)","(3.5, 4.9, 4.395238095238095)","(12.0, 13.5, 13.1)","(26.0, 95.0, 80.41666666666666)","(3.2, 4.5, 4.3)","(61.0, 120.0, 105.71428571428572)"
09-01-2023 12:29:35.093495,"(2.9, 3.5, 3.1791666666666667)","(5.5, 9.6, 9.333333333333332)","(61.0, 130.0, 90.0)","(3.5, 4.7, 4.421739130434783)","(12.0, 13.5, 13.1)","(26.0, 95.0, 80.41666666666666)","(3.2, 4.7, 4.3)","(61.0, 120.0, 105.71428571428572)"
09-01-2023 12:29:36.235386,"(2.9, 3.5, 3.1791666666666667)","(5.5, 9.6, 9.333333333333332)","(61.0, 130.0, 90.0)","(3.5, 4.7, 4.421739130434783)","(12.0, 13.5, 13.1)","(26.0, 95.0, 80.41666666666666)","(3.2, 4.7, 4.0200000000000005)","(61.0, 120.0, 105.71428571428572)"
09-01-2023 12:29:37.380129,"(2.9, 3.5, 3.19375)","(5.5, 9.6, 9.333333333333332)","(61.0, 130.0, 117.0)","(3.5, 4.7, 4.421739130434783)","(12.0, 13.5, 13.1)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.322222222222222)","(61.0, 120.0, 107.5)"
09-01-2023 12:29:38.513053,"(2.9, 3.5, 3.1791666666666667)","(5.5, 9.6, 9.333333333333332)","(61.0, 130.0, 120.71428571428572)","(3.5, 4.7, 4.421739130434783)","(12.0, 13.5, 13.1)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.38125)","(61.0, 120.0, 107.5)"
09-01-2023 12:29:39.677459,"(2.9, 3.5, 3.1818181818181817)","(5.5, 9.6, 9.333333333333332)","(61.0, 130.0, 120.71428571428572)","(3.5, 4.7, 4.421739130434783)","(12.0, 13.5, 13.1)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.38125)","(61.0, 120.0, 107.5)"
09-01-2023 12:29:40.759233,"(2.9, 3.5, 3.1818181818181817)","(5.5, 9.6, 9.333333333333332)","(61.0, 130.0, 120.71428571428572)","(3.5, 4.7, 4.421739130434783)","(12.0, 13.5, 13.1)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.38125)","(61.0, 120.0, 85.0)"
09-01-2023 12:29:41.856889,"(2.9, 3.5, 3.1818181818181817)","(5.5, 9.6, 9.333333333333332)","(61.0, 130.0, 120.71428571428572)","(3.5, 4.7, 4.410526315789474)","(12.0, 13.5, 13.1)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.38125)","(61.0, 110.0, 92.5)"
09-01-2023 12:29:42.949083,"(2.9, 3.5, 3.1818181818181817)","(5.5, 9.6, 9.333333333333332)","(61.0, 130.0, 120.71428571428572)","(3.5, 4.6, 4.410526315789474)","(12.0, 13.5, 11.5)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.38125)","(61.0, 100.0, 85.0)"
09-01-2023 12:29:44.021494,"(2.9, 3.5, 3.19375)","(5.5, 9.6, 9.333333333333332)","(61.0, 130.0, 120.71428571428572)","(3.5, 4.6, 4.410526315789474)","(12.0, 13.5, 12.2)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.38125)","(61.0, 95.0, 85.0)"
09-01-2023 12:29:45.077650,"(2.9, 3.5, 3.19375)","(5.5, 9.6, 9.333333333333332)","(61.0, 130.0, 120.71428571428572)","(3.5, 4.6, 4.410526315789474)","(12.0, 13.0, 12.2)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.38125)","(61.0, 95.0, 85.0)"
09-01-2023 12:29:46.140123,"(2.9, 3.5, 3.19375)","(5.5, 9.6, 9.333333333333332)","(61.0, 130.0, 120.71428571428572)","(3.5, 4.6, 4.410526315789474)","(12.0, 13.0, 12.2)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.38125)","(61.0, 95.0, 79.375)"
09-01-2023 12:29:47.234439,"(2.9, 3.5, 3.19375)","(5.5, 9.6, 9.333333333333332)","(61.0, 130.0, 129.28571428571428)","(3.5, 4.6, 4.410526315789474)","(12.0, 13.0, 12.2)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.38125)","(61.0, 95.0, 79.375)"
09-01-2023 12:29:48.332606,"(2.9, 3.5, 3.19375)","(5.5, 9.6, 9.333333333333332)","(61.0, 140.0, 129.28571428571428)","(3.5, 4.6, 4.410526315789474)","(12.0, 13.0, 11.75)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.06)","(61.0, 95.0, 82.5)"
09-01-2023 12:29:49.445015,"(2.9, 3.5, 3.19375)","(5.5, 9.6, 9.333333333333332)","(61.0, 140.0, 93.33333333333333)","(3.5, 4.6, 4.410526315789474)","(12.0, 13.0, 11.75)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.344444444444444)","(61.0, 95.0, 87.5)"
09-01-2023 12:29:50.530679,"(2.9, 3.3, 3.1615384615384614)","(5.5, 9.6, 9.333333333333332)","(61.0, 130.0, 112.85714285714286)","(3.5, 4.6, 4.410526315789474)","(12.0, 13.0, 11.5625)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.575)","(61.0, 95.0, 89.54545454545455)"
09-01-2023 12:29:51.595763,"(2.9, 3.3, 3.1615384615384614)","(5.5, 9.6, 9.333333333333332)","(61.0, 140.0, 118.33333333333334)","(3.5, 4.6, 4.410526315789474)","(12.0, 12.5, 11.5625)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.575)","(61.0, 95.0, 115.0)"
09-01-2023 12:29:52.669798,"(2.9, 3.3, 3.1615384615384614)","(5.5, 9.6, 9.333333333333332)","(61.0, 140.0, 118.33333333333334)","(3.5, 4.6, 4.410526315789474)","(12.0, 12.5, 11.5625)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.575)","(61.0, 220.0, 145.0)"
09-01-2023 12:29:53.688385,"(2.9, 3.3, 3.1615384615384614)","(5.5, 9.6, 9.333333333333332)","(61.0, 140.0, 128.0)","(3.5, 4.6, 4.410526315789474)","(12.0, 12.5, 11.5625)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.575)","(61.0, 210.0, 165.71428571428572)"
09-01-2023 12:29:54.738675,"(2.9, 3.3, 3.1615384615384614)","(5.5, 9.6, 9.333333333333332)","(61.0, 140.0, 131.42857142857144)","(3.5, 4.6, 4.410526315789474)","(12.0, 12.5, 11.5625)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.575)","(61.0, 200.0, 148.75)"
09-01-2023 12:29:55.808516,"(2.9, 3.3, 3.1615384615384614)","(5.5, 9.6, 9.333333333333332)","(61.0, 140.0, 131.42857142857144)","(3.5, 4.6, 4.410526315789474)","(12.0, 12.5, 11.5625)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.575)","(61.0, 190.0, 130.0)"
09-01-2023 12:29:56.844727,"(2.9, 3.3, 3.1615384615384614)","(5.5, 9.6, 9.333333333333332)","(61.0, 140.0, 131.42857142857144)","(3.5, 4.6, 4.410526315789474)","(12.0, 12.5, 11.75)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.575)","(61.0, 180.0, 120.0)"
09-01-2023 12:29:57.889979,"(2.9, 3.3, 3.1615384615384614)","(5.5, 9.6, 9.333333333333332)","(61.0, 140.0, 131.42857142857144)","(3.5, 4.6, 4.359999999999999)","(12.0, 12.5, 11.75)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.575)","(61.0, 160.0, 130.0)"
09-01-2023 12:29:58.991619,"(2.9, 3.3, 3.1615384615384614)","(5.5, 9.6, 9.333333333333332)","(61.0, 140.0, 131.42857142857144)","(3.5, 4.6, 4.359999999999999)","(12.0, 12.5, 11.75)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.575)","(61.0, 150.0, 122.85714285714286)"
09-01-2023 12:30:00.033799,"(2.9, 3.3, 3.1615384615384614)","(5.5, 9.6, 9.333333333333332)","(61.0, 140.0, 131.42857142857144)","(3.5, 4.6, 4.359999999999999)","(12.0, 12.5, 11.75)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.575)","(61.0, 140.0, 110.0)"
09-01-2023 12:30:01.065611,"(2.9, 3.3, 3.1615384615384614)","(5.5, 9.6, 9.333333333333332)","(61.0, 140.0, 131.42857142857144)","(3.5, 4.6, 4.359999999999999)","(12.0, 12.5, 11.75)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.575)","(61.0, 140.0, 102.72727272727273)"
09-01-2023 12:30:02.102915,"(2.9, 3.3, 3.1615384615384614)","(5.5, 9.6, 9.333333333333332)","(61.0, 140.0, 131.42857142857144)","(3.5, 4.6, 4.359999999999999)","(12.0, 12.5, 11.394736842105264)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.575)","(61.0, 130.0, 115.71428571428572)"
09-01-2023 12:30:03.093935,"(2.9, 3.3, 3.1615384615384614)","(5.5, 9.6, 9.333333333333332)","(61.0, 140.0, 126.66666666666667)","(3.5, 4.6, 4.359999999999999)","(12.0, 13.5, 11.9)","(26.0, 95.0, 77.5)","(3.2, 4.7, 4.557142857142857)","(61.0, 130.0, 115.71428571428572)"
09-01-2023 12:30:04.135501,"(2.9, 3.3, 3.1599999999999997)","(5.5, 9.6, 9.333333333333332)","(61.0, 140.0, 126.66666666666667)","(3.5, 4.7, 4.55)","(12.0, 12.5, 11.642857142857142)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.304166666666667)","(61.0, 130.0, 115.71428571428572)"
09-01-2023 12:30:05.265430,"(2.9, 3.3, 3.105555555555555)","(5.5, 9.6, 9.333333333333332)","(61.0, 140.0, 126.66666666666667)","(3.5, 4.6, 4.562962962962962)","(12.0, 12.5, 11.642857142857142)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.304166666666667)","(61.0, 130.0, 115.71428571428572)"
09-01-2023 12:30:06.351425,"(2.9, 3.3, 3.001333333333333)","(5.5, 8.8, 8.444444444444445)","(61.0, 140.0, 126.66666666666667)","(3.5, 4.6, 4.333333333333333)","(12.0, 12.5, 11.642857142857142)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.304166666666667)","(61.0, 130.0, 113.33333333333334)"
09-01-2023 12:30:07.445685,"(2.9, 3.3, 3.02)","(5.5, 8.8, 8.444444444444445)","(61.0, 140.0, 126.66666666666667)","(3.5, 4.6, 4.333333333333333)","(12.0, 12.5, 11.642857142857142)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.304166666666667)","(61.0, 130.0, 113.33333333333334)"
09-01-2023 12:30:08.647246,"(2.9, 3.3, 3.1169230769230767)","(5.5, 8.8, 8.555555555555555)","(61.0, 140.0, 126.66666666666667)","(3.5, 4.6, 5.4399999999999995)","(12.0, 12.5, 11.9)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.375)","(61.0, 130.0, 113.33333333333334)"
09-01-2023 12:30:09.730180,"(2.9, 3.3, 3.1169230769230767)","(5.5, 9.0, 8.555555555555555)","(61.0, 140.0, 126.66666666666667)","(3.5, 6.2, 5.336363636363636)","(12.0, 12.5, 10.416666666666666)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.375)","(61.0, 130.0, 102.85714285714286)"
09-01-2023 12:30:10.825410,"(2.9, 3.3, 3.0733333333333333)","(5.5, 9.0, 8.2)","(61.0, 140.0, 126.66666666666667)","(3.5, 6.2, 5.038461538461538)","(12.0, 12.5, 11.56)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 120.0, 100.0)"
09-01-2023 12:30:11.910215,"(2.9, 3.3, 3.0930434782608693)","(5.5, 9.0, 8.2)","(61.0, 140.0, 126.66666666666667)","(3.5, 5.9, 5.05)","(12.0, 12.0, 11.0)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 110.0, 100.0)"
09-01-2023 12:30:12.968214,"(2.9, 3.3, 3.0930434782608693)","(5.5, 9.0, 8.555555555555555)","(61.0, 140.0, 126.66666666666667)","(3.5, 5.8, 5.05)","(12.0, 12.0, 9.744444444444445)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 110.0, 102.85714285714286)"
09-01-2023 12:30:13.978793,"(2.9, 3.45, 3.3275)","(5.5, 9.0, 8.555555555555555)","(61.0, 140.0, 126.66666666666667)","(3.5, 5.7, 4.825)","(12.0, 9.8, 12.622222222222222)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 120.0, 100.0)"
09-01-2023 12:30:14.996235,"(2.9, 3.4, 3.2)","(5.5, 9.0, 8.2)","(61.0, 140.0, 126.66666666666667)","(3.5, 5.6, 5.2749999999999995)","(12.0, 13.0, 12.622222222222222)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 110.0, 100.0)"
09-01-2023 12:30:15.963225,"(2.9, 3.4, 3.036363636363636)","(5.5, 9.0, 8.2)","(61.0, 140.0, 126.66666666666667)","(3.5, 5.5, 4.78)","(12.0, 12.0, 11.371428571428572)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 110.0, 100.0)"
09-01-2023 12:30:16.998730,"(2.9, 3.4, 3.036363636363636)","(5.5, 9.0, 8.2)","(61.0, 140.0, 126.66666666666667)","(3.5, 5.5, 4.511764705882353)","(12.0, 11.5, 10.5)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 110.0, 100.0)"
09-01-2023 12:30:18.150506,"(2.9, 3.4, 3.036363636363636)","(5.5, 9.0, 8.2)","(61.0, 140.0, 112.5)","(3.5, 5.5, 4.473333333333334)","(12.0, 11.0, 10.285714285714286)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 110.0, 100.0)"
09-01-2023 12:30:19.196820,"(2.9, 3.4, 3.1894736842105265)","(5.5, 9.0, 8.2)","(61.0, 140.0, 127.77777777777777)","(3.5, 5.5, 5.1000000000000005)","(12.0, 11.0, 10.4)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 110.0, 100.0)"
09-01-2023 12:30:20.306351,"(2.9, 3.4, 3.2181818181818183)","(5.5, 9.0, 8.2)","(61.0, 140.0, 128.88888888888889)","(3.5, 5.4, 5.1000000000000005)","(12.0, 11.0, 10.4)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 110.0, 100.0)"
09-01-2023 12:30:21.378599,"(2.9, 3.4, 3.2181818181818183)","(5.5, 9.0, 8.2)","(61.0, 140.0, 128.88888888888889)","(3.5, 5.4, 5.1000000000000005)","(12.0, 11.0, 10.4)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 110.0, 100.0)"
09-01-2023 12:30:22.454383,"(2.9, 3.4, 3.2181818181818183)","(5.5, 9.0, 8.2)","(61.0, 140.0, 128.88888888888889)","(3.5, 5.4, 5.338461538461539)","(12.0, 11.0, 10.257142857142856)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 110.0, 100.0)"
09-01-2023 12:30:23.542863,"(2.9, 3.4, 3.2181818181818183)","(5.5, 9.0, 8.2)","(61.0, 140.0, 128.88888888888889)","(3.5, 5.4, 5.3500000000000005)","(12.0, 10.5, 9.266666666666667)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 110.0, 100.0)"
09-01-2023 12:30:24.625359,"(2.9, 3.4, 3.2181818181818183)","(5.5, 9.0, 8.2)","(61.0, 140.0, 128.88888888888889)","(3.5, 5.4, 5.166666666666667)","(12.0, 9.8, 12.642857142857142)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 110.0, 100.0)"
09-01-2023 12:30:25.753001,"(2.9, 3.4, 3.2181818181818183)","(5.5, 9.0, 8.2)","(61.0, 140.0, 128.88888888888889)","(3.5, 5.4, 5.166666666666667)","(12.0, 13.0, 12.642857142857142)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 110.0, 100.0)"
09-01-2023 12:30:26.864569,"(2.9, 3.4, 3.1894736842105265)","(5.5, 9.0, 8.2)","(61.0, 140.0, 128.88888888888889)","(3.5, 5.3, 5.02)","(12.0, 12.0, 11.761904761904763)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 110.0, 100.0)"
09-01-2023 12:30:27.965872,"(2.9, 3.4, 3.2181818181818183)","(5.5, 9.0, 8.2)","(61.0, 140.0, 128.88888888888889)","(3.5, 5.3, 5.1625)","(12.0, 12.0, 11.761904761904763)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 110.0, 100.0)"
09-01-2023 12:30:29.049922,"(2.9, 3.4, 3.2181818181818183)","(5.5, 9.0, 8.2)","(61.0, 140.0, 128.88888888888889)","(3.5, 5.2, 5.338461538461539)","(12.0, 12.0, 10.928571428571429)","(26.0, 95.0, 77.5)","(3.2, 4.8, 4.48125)","(61.0, 110.0, 100.0)"
09-01-2023 12:30:30.059844,"(2.9, 3.4, 3.2181818181818183)","(5.5, 9.0, 8.2)","(61.0, 140.0, 128.88888888888889)","(3.5, 5.4, 5.338461538461539)","(12.0, 12.0, 10.928571428571429)","(26.0, 95.0, 83.33333333333333)","(3.2, 4.8, 4.125)","(61.0, 110.0, 91.66666666666666)"
09-01-2023 12:30:31.088344,"(2.9, 3.4, 3.1894736842105265)","(5.5, 9.0, 8.2)","(61.0, 140.0, 128.88888888888889)","(3.5, 5.4, 5.314285714285715)","(12.0, 12.0, 11.166666666666666)","(26.0, 95.0, 83.33333333333333)","(3.2, 4.8, 4.1230769230769235)","(61.0, 110.0, 85.0)"
09-01-2023 12:30:32.109004,"(2.9, 3.4, 3.1777777777777776)","(5.5, 9.0, 8.2)","(61.0, 140.0, 128.88888888888889)","(3.5, 5.4, 5.314285714285715)","(12.0, 12.0, 11.357142857142858)","(26.0, 95.0, 83.33333333333333)","(3.2, 4.7, 4.082352941176471)","(61.0, 110.0, 91.25)"
09-01-2023 12:30:33.179912,"(2.9, 3.4, 3.1777777777777776)","(5.5, 9.0, 8.2)","(61.0, 140.0, 128.88888888888889)","(3.5, 5.4, 5.354545454545455)","(12.0, 12.0, 11.653846153846153)","(26.0, 95.0, 80.0)","(3.2, 4.7, 4.0)","(61.0, 110.0, 80.0)"
09-01-2023 12:30:34.227655,"(2.9, 3.4, 3.1777777777777776)","(5.5, 9.4, 8.127272727272727)","(61.0, 140.0, 128.88888888888889)","(3.5, 5.4, 5.354545454545455)","(11.0, 12.0, 11.653846153846153)","(26.0, 90.0, 83.33333333333333)","(3.3, 4.7, 4.029999999999999)","(71.0, 100.0, 72.5)"
09-01-2023 12:30:35.289005,"(2.9, 3.4, 3.1777777777777776)","(5.5, 9.2, 8.4)","(61.0, 140.0, 116.92307692307692)","(3.5, 6.2, 5.766666666666667)","(11.0, 12.0, 11.59090909090909)","(26.0, 95.0, 83.33333333333333)","(3.3, 4.6, 4.2437499999999995)","(71.0, 110.0, 72.5)"
09-01-2023 12:30:36.331077,"(2.9, 3.4, 3.1777777777777776)","(5.5, 9.0, 8.333333333333334)","(61.0, 140.0, 125.0)","(3.5, 6.2, 5.766666666666667)","(11.0, 12.0, 11.59090909090909)","(26.0, 95.0, 83.33333333333333)","(3.3, 4.6, 4.2437499999999995)","(71.0, 110.0, 72.5)"
09-01-2023 12:30:37.348749,"(2.9, 3.4, 3.1777777777777776)","(5.5, 9.0, 8.166666666666666)","(61.0, 140.0, 125.0)","(3.5, 6.2, 5.325)","(11.0, 12.0, 11.59090909090909)","(26.0, 95.0, 83.33333333333333)","(3.3, 4.6, 4.029999999999999)","(71.0, 110.0, 72.5)"
09-01-2023 12:30:38.393456,"(2.9, 3.5, 3.0949999999999998)","(5.5, 9.0, 8.166666666666666)","(61.0, 230.0, 173.33333333333331)","(3.5, 6.2, 5.325)","(11.0, 12.0, 11.59090909090909)","(26.0, 95.0, 83.33333333333333)","(3.3, 4.6, 4.1875)","(71.0, 110.0, 72.5)"
09-01-2023 12:30:39.449372,"(2.9, 3.5, 3.3043478260869565)","(5.5, 9.0, 8.333333333333334)","(61.0, 220.0, 151.42857142857144)","(3.5, 6.2, 5.616666666666667)","(11.0, 12.0, 11.222222222222221)","(26.0, 95.0, 83.33333333333333)","(3.3, 4.6, 4.055555555555555)","(71.0, 110.0, 80.0)"
09-01-2023 12:30:40.502707,"(2.9, 3.45, 3.396666666666667)","(5.5, 9.0, 8.714285714285714)","(61.0, 200.0, 110.0)","(3.5, 6.2, 5.616666666666667)","(11.0, 12.0, 11.222222222222221)","(26.0, 95.0, 83.33333333333333)","(3.3, 4.5, 3.9153846153846152)","(71.0, 110.0, 80.0)"
09-01-2023 12:30:41.567149,"(2.9, 3.45, 3.2976190476190474)","(5.5, 9.0, 8.454545454545455)","(61.0, 190.0, 106.66666666666666)","(3.5, 6.2, 5.616666666666667)","(11.0, 12.0, 11.222222222222221)","(26.0, 95.0, 83.33333333333333)","(3.3, 4.5, 3.9153846153846152)","(71.0, 110.0, 80.0)"
09-01-2023 12:30:42.698064,"(2.9, 3.45, 3.2976190476190474)","(5.5, 8.8, 8.571428571428571)","(61.0, 180.0, 103.33333333333334)","(3.5, 6.2, 5.5)","(11.0, 12.0, 11.222222222222221)","(26.0, 95.0, 83.33333333333333)","(3.3, 4.5, 4.14375)","(71.0, 110.0, 80.0)"
09-01-2023 12:30:43.790976,"(2.9, 3.45, 3.2976190476190474)","(5.5, 8.8, 8.571428571428571)","(61.0, 180.0, 103.33333333333334)","(3.5, 6.2, 5.7)","(11.0, 12.0, 11.222222222222221)","(26.0, 95.0, 83.33333333333333)","(3.3, 4.5, 4.14375)","(71.0, 110.0, 80.0)"
09-01-2023 12:30:44.862875,"(2.9, 3.45, 3.2976190476190474)","(5.5, 8.8, 8.571428571428571)","(61.0, 190.0, 106.66666666666666)","(3.5, 6.2, 5.7)","(11.0, 12.0, 11.222222222222221)","(26.0, 95.0, 80.0)","(3.3, 4.5, 4.14375)","(71.0, 110.0, 93.125)"
09-01-2023 12:30:45.902210,"(2.9, 3.45, 3.2976190476190474)","(5.5, 8.8, 8.571428571428571)","(61.0, 180.0, 122.5)","(3.5, 6.2, 5.7)","(11.0, 12.0, 11.222222222222221)","(26.0, 100.0, 84.0)","(3.3, 4.5, 4.3578947368421055)","(71.0, 110.0, 97.14285714285714)"
09-01-2023 12:30:46.935302,"(2.9, 3.45, 3.2976190476190474)","(5.5, 8.8, 8.571428571428571)","(61.0, 170.0, 100.0)","(3.5, 6.0, 5.5636363636363635)","(11.0, 12.0, 11.222222222222221)","(26.0, 100.0, 82.66666666666666)","(3.3, 4.5, 4.18125)","(71.0, 110.0, 97.14285714285714)"
