,Sorrento Breeze,Katara Love,Say Some Words,Easy Eddie,Mean Pop
06-01-2023 11:44:51.378665,"(4.0, 4.2, 4.057142857142857)","(13.0, 27.0, 21.807692307692307)","(1.3, 1.63, 1.6199999999999999)","(15.0, 50.0, 47.2)","(10.0, 19.5, 16.3)"
06-01-2023 11:44:52.466839,"(4.0, 4.2, 4.057142857142857)","(13.0, 27.0, 22.0)","(1.3, 1.63, 1.6199999999999999)","(15.0, 50.0, 47.2)","(10.0, 19.5, 16.3)"
06-01-2023 11:44:53.462450,"(4.0, 4.2, 4.057142857142857)","(13.0, 27.0, 22.0)","(1.3, 1.63, 1.6199999999999999)","(15.0, 50.0, 47.2)","(10.0, 19.5, 16.3)"
06-01-2023 11:44:54.361144,"(4.0, 4.2, 4.144444444444444)","(13.0, 27.0, 22.0)","(1.3, 1.63, 1.6128571428571428)","(15.0, 50.0, 47.2)","(10.0, 19.5, 16.3)"
06-01-2023 11:44:55.299416,"(4.0, 4.2, 4.15)","(13.0, 27.0, 22.0)","(1.3, 1.63, 1.6128571428571428)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.3)"
06-01-2023 11:44:56.282092,"(4.0, 4.2, 4.15)","(13.0, 27.0, 22.0)","(1.3, 1.63, 1.6128571428571428)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.3)"
06-01-2023 11:44:57.148335,"(4.0, 4.2, 4.15)","(13.0, 27.0, 22.0)","(1.3, 1.63, 1.6128571428571428)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.3)"
06-01-2023 11:44:58.112464,"(4.0, 4.2, 4.15)","(13.0, 27.0, 22.0)","(1.3, 1.63, 1.6128571428571428)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.3)"
06-01-2023 11:44:59.099124,"(4.0, 4.2, 4.15)","(13.0, 27.0, 22.0)","(1.3, 1.63, 1.6128571428571428)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.3)"
06-01-2023 11:44:59.946094,"(4.0, 4.2, 4.15)","(13.0, 27.0, 22.0)","(1.3, 1.63, 1.6128571428571428)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.3)"
06-01-2023 11:45:00.878453,"(4.0, 4.2, 4.1571428571428575)","(13.0, 27.0, 22.0)","(1.3, 1.63, 1.6128571428571428)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.3)"
06-01-2023 11:45:01.918272,"(4.0, 4.2, 4.1571428571428575)","(13.0, 27.0, 22.0)","(1.3, 1.63, 1.6128571428571428)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.3)"
06-01-2023 11:45:02.920093,"(4.0, 4.2, 4.1571428571428575)","(13.0, 27.0, 22.0)","(1.3, 1.57, 1.5485714285714287)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.3)"
06-01-2023 11:45:03.796535,"(3.9, 4.2, 4.1571428571428575)","(13.0, 27.0, 22.0)","(1.3, 1.57, 1.5546153846153847)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.3)"
06-01-2023 11:45:04.748913,"(3.9, 4.2, 4.1571428571428575)","(13.0, 27.0, 22.692307692307693)","(1.3, 1.57, 1.5546153846153847)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.3)"
06-01-2023 11:45:05.734372,"(3.9, 4.2, 4.1571428571428575)","(13.0, 27.0, 21.4)","(1.3, 1.57, 1.5546153846153847)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.3)"
06-01-2023 11:45:06.678951,"(3.9, 4.2, 4.1571428571428575)","(13.0, 27.0, 21.4)","(1.3, 1.6, 1.5550000000000002)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.3)"
06-01-2023 11:45:07.560094,"(3.9, 4.3, 4.233333333333333)","(13.0, 27.0, 21.4)","(1.3, 1.6, 1.552)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.3)"
06-01-2023 11:45:08.478247,"(3.9, 4.2, 4.144444444444444)","(13.0, 27.0, 21.4)","(1.3, 1.6, 1.552)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.3)"
06-01-2023 11:45:09.362402,"(3.9, 4.2, 4.144444444444444)","(13.0, 27.0, 21.4)","(1.3, 1.6, 1.552)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.3)"
06-01-2023 11:45:10.296286,"(3.9, 4.3, 4.27)","(13.0, 27.0, 21.4)","(1.3, 1.6, 1.552)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.5)"
06-01-2023 11:45:11.211067,"(3.9, 4.3, 4.27)","(13.0, 27.0, 21.4)","(1.3, 1.6, 1.552)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.5)"
06-01-2023 11:45:12.073117,"(3.9, 4.3, 4.27)","(13.0, 27.0, 21.4)","(1.3, 1.6, 1.577777777777778)","(15.0, 50.0, 48.0)","(10.0, 19.5, 16.5)"
06-01-2023 11:45:12.988183,"(3.9, 4.3, 4.27)","(13.0, 27.0, 21.4)","(1.3, 1.6, 1.577777777777778)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:13.937541,"(3.9, 4.3, 4.26)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.577777777777778)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:14.832691,"(3.9, 4.3, 4.26)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.577777777777778)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:15.684064,"(3.9, 4.5, 4.45072463768116)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5532894736842107)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:16.628880,"(3.9, 4.5, 4.452941176470588)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5532894736842107)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:17.746826,"(3.9, 4.5, 4.492727272727273)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.551984126984127)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:18.856894,"(3.9, 4.4, 4.391379310344828)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5833333333333335)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:20.013659,"(3.9, 4.4, 4.391379310344828)","(13.0, 27.0, 23.0)","(1.3, 1.59, 1.5833333333333335)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:21.040529,"(3.9, 4.5, 4.492727272727273)","(13.0, 27.0, 23.0)","(1.3, 1.59, 1.5833333333333335)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:21.924353,"(3.9, 4.5, 4.492727272727273)","(13.0, 27.0, 23.0)","(1.3, 1.59, 1.5833333333333335)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:23.040177,"(3.9, 4.5, 4.492727272727273)","(13.0, 27.0, 23.0)","(1.3, 1.59, 1.5833333333333335)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:24.098883,"(3.9, 4.5, 4.492)","(13.0, 27.0, 23.0)","(1.3, 1.59, 1.5833333333333335)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:25.057266,"(3.9, 4.5, 4.492)","(13.0, 27.0, 23.0)","(1.3, 1.59, 1.545)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:25.905469,"(3.9, 4.5, 4.492)","(13.0, 27.0, 23.0)","(1.3, 1.59, 1.5766666666666667)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:26.885990,"(3.9, 4.5, 4.492)","(13.0, 27.0, 23.0)","(1.3, 1.59, 1.5766666666666667)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:27.812677,"(3.9, 4.5, 4.492)","(13.0, 27.0, 23.0)","(1.3, 1.59, 1.5766666666666667)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:28.694409,"(3.9, 4.5, 4.492)","(13.0, 27.0, 23.0)","(1.3, 1.59, 1.5766666666666667)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:29.656186,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.59, 1.5766666666666667)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:30.551891,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.59, 1.5766666666666667)","(15.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:31.495902,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.59, 1.5766666666666667)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:32.536680,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.59, 1.5766666666666667)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:33.491155,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.59, 1.5766666666666667)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:34.415818,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5134351145038167)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:35.393523,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5134351145038167)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:36.330363,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5134351145038167)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:37.263267,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5134351145038167)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:38.283277,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5134351145038167)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:39.261062,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5134351145038167)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:40.082899,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5134351145038167)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:41.091653,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5134351145038167)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:42.124172,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5134351145038167)","(16.0, 50.0, 47.2)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:43.098767,"(3.9, 4.5, 4.492)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5134351145038167)","(16.0, 50.0, 46.5)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:44.002251,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5134351145038167)","(16.0, 50.0, 46.5)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:44.933463,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5134351145038167)","(16.0, 50.0, 46.5)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:46.131228,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5106382978723405)","(16.0, 50.0, 46.5)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:47.145938,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5106382978723405)","(16.0, 50.0, 46.5)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:48.113436,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5134351145038167)","(16.0, 50.0, 46.5)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:49.155993,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.6, 1.5134351145038167)","(16.0, 50.0, 46.5)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:50.332351,"(3.9, 4.5, 4.492)","(13.0, 27.0, 23.0)","(1.3, 1.59, 1.5076)","(16.0, 50.0, 47.2)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:51.400061,"(3.9, 4.4, 4.3909090909090915)","(13.0, 27.0, 23.0)","(1.3, 1.51, 1.5533333333333335)","(16.0, 50.0, 46.5)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:52.521626,"(3.9, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.3, 1.58, 1.5584615384615386)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:53.488331,"(3.8, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.35, 1.58, 1.5584615384615386)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:54.456375,"(3.8, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.35, 1.58, 1.5584615384615386)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:55.442317,"(3.8, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.35, 1.58, 1.549090909090909)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:56.314958,"(3.8, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.35, 1.58, 1.549090909090909)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:57.321256,"(3.8, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.35, 1.58, 1.549090909090909)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:58.290218,"(3.8, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.35, 1.58, 1.549090909090909)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:45:59.270766,"(3.8, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.35, 1.58, 1.5282608695652173)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:46:00.247741,"(3.8, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.35, 1.58, 1.5282608695652173)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:46:01.255768,"(3.8, 4.4, 4.39056603773585)","(13.0, 27.0, 23.0)","(1.35, 1.58, 1.5282608695652173)","(16.0, 50.0, 48.0)","(10.0, 19.5, 17.25)"
06-01-2023 11:46:02.217915,"(3.8, 4.5, 4.492)","(13.0, 27.0, 23.0)","(1.35, 1.58, 1.5282608695652173)","(16.0, 50.0, 48.0)","(10.0, 19.5, 16.772727272727273)"
06-01-2023 11:46:03.180365,"(3.8, 4.4, 4.391379310344828)","(13.0, 27.0, 22.470588235294116)","(1.35, 1.58, 1.525)","(16.0, 48.0, 46.5)","(10.0, 19.5, 16.772727272727273)"
06-01-2023 11:46:04.207285,"(3.8, 4.4, 4.392307692307693)","(13.0, 27.0, 24.25)","(1.35, 1.54, 1.5185714285714287)","(16.0, 50.0, 48.25)","(10.0, 19.5, 16.772727272727273)"
06-01-2023 11:46:05.191141,"(3.8, 4.4, 4.392307692307693)","(13.0, 27.0, 24.25)","(1.35, 1.54, 1.5185714285714287)","(16.0, 50.0, 48.25)","(10.0, 19.5, 16.772727272727273)"
06-01-2023 11:46:06.032154,"(3.8, 4.7, 4.680952380952381)","(13.0, 27.0, 24.25)","(1.35, 1.54, 1.5185714285714287)","(16.0, 50.0, 48.25)","(10.0, 19.5, 16.772727272727273)"
06-01-2023 11:46:06.997087,"(3.8, 4.8, 4.635294117647059)","(13.0, 27.0, 24.25)","(1.35, 1.54, 1.5247619047619048)","(16.0, 50.0, 48.25)","(10.0, 19.5, 16.772727272727273)"
06-01-2023 11:46:07.976412,"(3.8, 4.8, 4.666666666666667)","(13.0, 27.0, 24.25)","(1.35, 1.54, 1.5247619047619048)","(16.0, 50.0, 48.25)","(10.0, 19.5, 16.772727272727273)"
06-01-2023 11:46:08.862614,"(3.8, 4.8, 4.7272727272727275)","(13.0, 27.0, 24.25)","(1.35, 1.54, 1.5247619047619048)","(16.0, 50.0, 48.25)","(10.0, 19.5, 16.772727272727273)"
06-01-2023 11:46:09.727184,"(3.8, 4.8, 4.7272727272727275)","(13.0, 27.0, 22.94736842105263)","(1.35, 1.55, 1.5315384615384615)","(16.0, 50.0, 48.25)","(10.0, 19.5, 16.772727272727273)"
06-01-2023 11:46:10.647447,"(3.8, 4.8, 4.666666666666667)","(13.0, 27.0, 22.94736842105263)","(1.35, 1.55, 1.53875)","(16.0, 50.0, 48.25)","(10.0, 19.5, 16.772727272727273)"
06-01-2023 11:46:11.595737,"(3.8, 4.8, 4.7272727272727275)","(13.0, 27.0, 22.94736842105263)","(1.35, 1.55, 1.5315384615384615)","(16.0, 50.0, 48.25)","(10.0, 19.5, 16.772727272727273)"
06-01-2023 11:46:12.529287,"(3.8, 4.7, 4.66875)","(13.0, 27.0, 24.25)","(1.35, 1.53, 1.5021428571428572)","(16.0, 50.0, 48.25)","(10.0, 19.5, 16.772727272727273)"
06-01-2023 11:46:13.432784,"(3.8, 4.7, 4.6761904761904765)","(13.0, 27.0, 24.25)","(1.35, 1.53, 1.5143478260869565)","(16.0, 50.0, 48.25)","(10.0, 19.5, 16.772727272727273)"
06-01-2023 11:46:14.315794,"(3.8, 4.7, 4.6761904761904765)","(13.0, 27.0, 24.25)","(1.35, 1.53, 1.5158823529411765)","(16.0, 50.0, 48.25)","(10.0, 19.5, 16.772727272727273)"
06-01-2023 11:46:15.246882,"(3.8, 4.7, 4.533333333333333)","(13.0, 27.0, 24.25)","(1.35, 1.55, 1.5171428571428571)","(16.0, 50.0, 48.25)","(10.0, 19.5, 17.352941176470587)"
06-01-2023 11:46:16.241196,"(3.8, 4.7, 4.592857142857143)","(13.0, 25.0, 23.90909090909091)","(1.35, 1.53, 1.521111111111111)","(16.0, 50.0, 48.25)","(10.0, 20.0, 18.125)"
06-01-2023 11:46:17.173557,"(3.8, 4.7, 4.550000000000001)","(13.0, 24.0, 23.125)","(1.35, 1.53, 1.521111111111111)","(16.0, 50.0, 48.25)","(10.0, 20.0, 18.125)"
06-01-2023 11:46:18.077479,"(3.8, 4.7, 4.550000000000001)","(13.0, 24.0, 22.133333333333333)","(1.35, 1.52, 1.5107936507936508)","(16.0, 50.0, 48.25)","(10.0, 20.0, 18.125)"
06-01-2023 11:46:19.035092,"(3.8, 4.8, 4.76)","(13.0, 24.0, 22.133333333333333)","(1.35, 1.52, 1.5104424778761063)","(16.0, 50.0, 47.2)","(10.0, 20.0, 16.625)"
06-01-2023 11:46:19.977859,"(3.8, 4.8, 4.72)","(13.0, 24.0, 21.77777777777778)","(1.35, 1.52, 1.490275229357798)","(16.0, 50.0, 47.2)","(10.0, 20.0, 16.625)"
06-01-2023 11:46:20.861139,"(3.8, 4.9, 4.866666666666667)","(13.0, 24.0, 21.77777777777778)","(1.35, 1.5, 1.4985714285714287)","(16.0, 50.0, 47.2)","(10.0, 20.0, 17.055555555555557)"
06-01-2023 11:46:21.821774,"(3.8, 5.0, 4.89)","(13.0, 24.0, 22.333333333333332)","(1.35, 1.5, 1.4956756756756757)","(16.0, 50.0, 47.2)","(10.0, 19.5, 16.5)"
06-01-2023 11:46:22.807798,"(3.8, 5.0, 4.8533333333333335)","(13.0, 24.0, 22.333333333333332)","(1.35, 1.5, 1.4956756756756757)","(16.0, 50.0, 43.0)","(10.0, 19.5, 16.5)"
06-01-2023 11:46:23.609455,"(3.8, 5.1, 4.949999999999999)","(13.0, 24.0, 22.46153846153846)","(1.35, 1.5, 1.4956756756756757)","(16.0, 46.0, 43.0)","(10.0, 19.5, 16.5)"
06-01-2023 11:46:24.557503,"(3.8, 5.1, 5.007692307692308)","(13.0, 24.0, 22.18181818181818)","(1.35, 1.5, 1.4956756756756757)","(16.0, 46.0, 41.833333333333336)","(10.0, 19.5, 17.076923076923077)"
06-01-2023 11:46:25.546169,"(3.8, 5.2, 5.1692307692307695)","(13.0, 24.0, 22.18181818181818)","(1.35, 1.5, 1.4933333333333334)","(16.0, 46.0, 41.833333333333336)","(10.0, 19.5, 17.076923076923077)"
06-01-2023 11:46:26.512980,"(3.8, 5.3, 5.233333333333333)","(13.0, 24.0, 22.18181818181818)","(1.35, 1.5, 1.4933333333333334)","(16.0, 46.0, 41.833333333333336)","(10.0, 19.5, 17.076923076923077)"
06-01-2023 11:46:27.346710,"(3.8, 5.3, 5.22)","(13.0, 24.0, 22.18181818181818)","(1.35, 1.5, 1.4983333333333333)","(16.0, 46.0, 41.833333333333336)","(10.0, 19.5, 17.076923076923077)"
06-01-2023 11:46:28.217338,"(3.8, 5.3, 5.26)","(13.0, 24.0, 22.18181818181818)","(1.35, 1.5, 1.4983333333333333)","(16.0, 46.0, 41.833333333333336)","(10.0, 19.5, 17.076923076923077)"
06-01-2023 11:46:29.228053,"(3.8, 5.3, 5.22)","(13.0, 24.0, 20.88888888888889)","(1.35, 1.5, 1.4954666666666667)","(16.0, 46.0, 38.13333333333333)","(10.0, 19.5, 17.647058823529413)"
06-01-2023 11:46:30.172229,"(3.8, 5.4, 5.213793103448276)","(13.0, 24.0, 21.142857142857142)","(1.35, 1.5, 1.4954666666666667)","(16.0, 44.0, 38.13333333333333)","(10.0, 19.5, 17.614285714285714)"
06-01-2023 11:46:31.031387,"(3.8, 5.4, 5.241176470588235)","(13.0, 24.0, 21.142857142857142)","(1.35, 1.5, 1.4910526315789474)","(16.0, 44.0, 38.13333333333333)","(10.0, 19.5, 17.3)"
06-01-2023 11:46:31.876764,"(3.8, 5.5, 5.3133333333333335)","(13.0, 24.0, 21.77777777777778)","(1.35, 1.48, 1.454)","(16.0, 44.0, 38.13333333333333)","(10.0, 19.5, 17.3)"
06-01-2023 11:46:32.835923,"(3.8, 5.5, 5.342105263157895)","(13.0, 24.0, 21.77777777777778)","(1.35, 1.48, 1.4466666666666665)","(16.0, 44.0, 37.529411764705884)","(10.0, 19.5, 17.4375)"
06-01-2023 11:46:33.783033,"(3.8, 5.5, 5.285714285714286)","(13.0, 24.0, 21.77777777777778)","(1.35, 1.48, 1.4466666666666665)","(16.0, 44.0, 37.529411764705884)","(10.0, 19.5, 17.108695652173914)"
06-01-2023 11:46:34.675283,"(3.8, 5.5, 5.342105263157895)","(13.0, 23.0, 21.22222222222222)","(1.35, 1.48, 1.4466666666666665)","(16.0, 44.0, 38.8)","(10.0, 19.5, 17.22222222222222)"
06-01-2023 11:46:35.614663,"(3.8, 5.5, 5.239130434782609)","(13.0, 23.0, 21.2)","(1.35, 1.48, 1.4575)","(16.0, 42.0, 38.8)","(10.0, 19.0, 17.5)"
06-01-2023 11:46:36.484050,"(3.8, 5.5, 5.239130434782609)","(13.0, 23.0, 21.2)","(1.35, 1.48, 1.456)","(16.0, 42.0, 36.526315789473685)","(10.0, 19.0, 17.5)"
06-01-2023 11:46:37.421827,"(3.8, 5.5, 5.239130434782609)","(13.0, 23.0, 21.2)","(1.35, 1.48, 1.456)","(16.0, 42.0, 36.4)","(10.0, 19.0, 17.615384615384617)"
06-01-2023 11:46:38.353226,"(3.8, 5.5, 5.384615384615385)","(13.0, 23.0, 22.05263157894737)","(1.35, 1.46, 1.4523809523809523)","(16.0, 42.0, 36.4)","(10.0, 19.0, 17.583333333333332)"
06-01-2023 11:46:39.409391,"(3.8, 5.5, 5.384615384615385)","(13.0, 23.0, 22.05263157894737)","(1.35, 1.46, 1.453125)","(16.0, 42.0, 40.857142857142854)","(10.0, 19.0, 17.6)"
06-01-2023 11:46:40.520131,"(3.8, 5.5, 5.384615384615385)","(13.0, 23.0, 25.166666666666668)","(1.35, 1.46, 1.453125)","(16.0, 42.0, 36.11764705882353)","(10.0, 19.0, 17.6)"
06-01-2023 11:46:41.550030,"(3.9, 5.5, 5.384615384615385)","(13.0, 26.0, 25.166666666666668)","(1.3, 1.46, 1.453125)","(17.0, 40.0, 36.11764705882353)","(10.0, 19.0, 17.6)"
06-01-2023 11:46:42.532719,"(3.9, 5.5, 5.384615384615385)","(13.0, 29.0, 23.166666666666668)","(1.3, 1.46, 1.4201986754966887)","(17.0, 40.0, 36.857142857142854)","(10.0, 19.0, 17.133333333333333)"
06-01-2023 11:46:43.653965,"(3.9, 5.5, 5.3)","(13.0, 29.0, 24.5)","(1.3, 1.45, 1.4026686217008797)","(17.0, 40.0, 37.0)","(10.0, 19.0, 17.181818181818183)"
06-01-2023 11:46:44.686749,"(3.9, 5.9, 5.675000000000001)","(13.0, 29.0, 24.5)","(1.3, 1.45, 1.4026686217008797)","(17.0, 40.0, 37.0)","(10.0, 19.0, 17.181818181818183)"
06-01-2023 11:46:45.592177,"(3.9, 5.9, 5.2043478260869565)","(13.0, 29.0, 24.70967741935484)","(1.3, 1.44, 1.4357943925233645)","(17.0, 40.0, 37.0)","(10.0, 19.0, 17.181818181818183)"
06-01-2023 11:46:46.556342,"(3.9, 5.9, 5.2043478260869565)","(13.0, 29.0, 24.70967741935484)","(1.3, 1.44, 1.4073684210526316)","(17.0, 40.0, 37.0)","(10.0, 19.0, 17.75)"
06-01-2023 11:46:47.598817,"(3.9, 5.9, 5.553333333333334)","(13.0, 29.0, 24.70967741935484)","(1.3, 1.41, 1.4066666666666665)","(17.0, 40.0, 38.2)","(10.0, 19.0, 17.846153846153847)"
06-01-2023 11:46:48.423133,"(3.9, 5.7, 5.557142857142857)","(13.0, 29.0, 23.3)","(1.3, 1.41, 1.4066666666666665)","(17.0, 40.0, 38.2)","(10.0, 19.0, 17.846153846153847)"
06-01-2023 11:46:49.276287,"(3.9, 5.7, 5.628571428571428)","(13.0, 28.0, 23.454545454545453)","(1.3, 1.41, 1.4066666666666665)","(17.0, 40.0, 38.2)","(10.0, 19.0, 17.846153846153847)"
06-01-2023 11:46:50.229514,"(3.9, 5.7, 5.628571428571428)","(13.0, 28.0, 23.333333333333332)","(1.3, 1.41, 1.400790513833992)","(17.0, 40.0, 44.0)","(10.0, 19.0, 18.4375)"
06-01-2023 11:46:51.139695,"(3.9, 6.6, 6.27)","(13.0, 28.0, 24.666666666666668)","(1.3, 1.41, 1.3505106382978724)","(17.0, 50.0, 41.333333333333336)","(10.0, 20.0, 17.5)"
06-01-2023 11:46:51.989747,"(3.9, 6.6, 6.215384615384615)","(13.0, 28.0, 23.357142857142858)","(1.3, 1.41, 1.3565245901639345)","(17.0, 48.0, 41.333333333333336)","(10.0, 20.0, 17.5)"
06-01-2023 11:46:52.993381,"(3.9, 6.6, 5.975)","(13.0, 28.0, 23.357142857142858)","(1.3, 1.41, 1.3482196969696971)","(17.0, 48.0, 40.5)","(10.0, 20.0, 17.545454545454547)"
