,My Girl Mandy,Batman Jujon,Burton,Hollador Daisy,Dollar Bucks,Always Idle,Holme Boy,Kerrie Be,Bling Us Delight
15-12-2022 12:07:13.042021,"(7.5, 9.2, 8.84)","(18.0, 27.0, 26.166666666666668)","(5.0, 6.8, 6.50909090909091)","(15.0, 26.0, 25.333333333333332)","(2.7, 3.15, 3.0346153846153845)","(13.0, 23.0, 22.31578947368421)","(13.0, 22.0, 21.166666666666668)","(3.9, 4.8, 4.736363636363636)","(31.0, 42.0, 31.714285714285715)"
15-12-2022 12:07:14.095440,"(7.5, 9.2, 8.84)","(19.0, 27.0, 26.25)","(5.0, 6.8, 6.504347826086957)","(16.0, 27.0, 25.714285714285715)","(2.7, 3.15, 2.9546511627906975)","(13.0, 23.0, 22.35)","(14.0, 22.0, 20.5)","(3.9, 4.9, 4.707142857142857)","(26.0, 42.0, 31.714285714285715)"
15-12-2022 12:07:15.187700,"(7.5, 9.8, 9.61111111111111)","(19.0, 27.0, 26.25)","(5.0, 6.8, 6.680701754385965)","(16.0, 27.0, 25.875)","(2.7, 3.15, 2.95188679245283)","(13.0, 23.0, 21.125)","(14.0, 22.0, 20.5)","(3.9, 4.9, 4.6923076923076925)","(26.0, 42.0, 31.714285714285715)"
15-12-2022 12:07:16.324053,"(7.5, 9.4, 9.2)","(19.0, 27.0, 26.25)","(5.0, 6.8, 6.533333333333333)","(16.0, 27.0, 25.875)","(2.7, 3.15, 2.95188679245283)","(13.0, 23.0, 21.125)","(14.0, 22.0, 20.5)","(3.9, 4.9, 4.6923076923076925)","(26.0, 42.0, 31.714285714285715)"
15-12-2022 12:07:17.381339,"(7.5, 9.4, 9.2)","(19.0, 27.0, 26.25)","(5.0, 6.8, 6.3428571428571425)","(16.0, 27.0, 26.1)","(2.6, 3.15, 2.95188679245283)","(13.0, 23.0, 21.333333333333332)","(14.0, 22.0, 20.5)","(3.9, 4.9, 4.6923076923076925)","(26.0, 42.0, 34.0)"
15-12-2022 12:07:18.467109,"(7.5, 9.4, 9.2)","(19.0, 28.0, 26.181818181818183)","(5.0, 6.8, 6.4799999999999995)","(16.0, 27.0, 26.1)","(2.6, 3.15, 2.987142857142857)","(13.0, 23.0, 25.454545454545453)","(14.0, 22.0, 20.5)","(3.9, 4.9, 4.6923076923076925)","(26.0, 42.0, 36.0)"
15-12-2022 12:07:19.526382,"(7.5, 9.4, 9.2)","(19.0, 28.0, 26.181818181818183)","(5.0, 6.8, 6.3)","(16.0, 27.0, 26.1)","(2.6, 3.05, 2.987142857142857)","(13.0, 26.0, 24.8)","(14.0, 22.0, 19.093457943925234)","(3.9, 4.9, 4.765)","(26.0, 42.0, 36.0)"
15-12-2022 12:07:20.703025,"(7.5, 9.4, 9.2)","(19.0, 28.0, 26.181818181818183)","(5.0, 6.8, 6.452173913043478)","(16.0, 27.0, 26.1)","(2.6, 3.05, 2.987142857142857)","(13.0, 25.0, 24.8)","(14.0, 19.5, 19.093457943925234)","(3.9, 4.9, 4.765)","(26.0, 42.0, 39.0)"
15-12-2022 12:07:21.853293,"(7.5, 9.0, 8.485714285714286)","(19.0, 28.0, 26.181818181818183)","(5.0, 6.8, 6.228571428571429)","(16.0, 27.0, 25.5625)","(2.6, 3.05, 2.9424657534246577)","(13.0, 25.0, 24.8)","(14.0, 19.5, 16.0375)","(3.9, 4.9, 4.80625)","(26.0, 42.0, 36.5)"
15-12-2022 12:07:22.985336,"(7.5, 9.0, 8.475)","(19.0, 28.0, 26.181818181818183)","(5.0, 6.8, 6.371428571428572)","(16.0, 28.0, 25.5625)","(2.6, 3.0, 2.9424657534246577)","(13.0, 25.0, 24.8)","(14.0, 19.0, 16.039473684210527)","(3.9, 4.9, 4.80625)","(26.0, 50.0, 38.0)"
15-12-2022 12:07:24.270080,"(7.5, 9.0, 8.475)","(19.0, 28.0, 26.181818181818183)","(5.0, 6.8, 6.466666666666667)","(16.0, 28.0, 25.4)","(2.6, 3.0, 2.9424657534246577)","(13.0, 25.0, 24.8)","(14.0, 19.0, 17.026315789473685)","(3.9, 4.9, 4.80625)","(26.0, 50.0, 46.0)"
15-12-2022 12:07:25.437952,"(7.5, 9.0, 8.475)","(19.0, 28.0, 26.181818181818183)","(5.0, 6.8, 6.447058823529412)","(16.0, 28.0, 25.4)","(2.6, 3.0, 2.881875)","(13.0, 25.0, 27.09090909090909)","(14.0, 19.0, 16.039473684210527)","(3.9, 4.9, 4.80625)","(26.0, 50.0, 46.0)"
15-12-2022 12:07:26.662101,"(7.5, 9.0, 8.485714285714286)","(19.0, 28.0, 26.181818181818183)","(5.0, 6.8, 6.5)","(16.0, 28.0, 25.214285714285715)","(2.6, 2.96, 3.043119266055046)","(13.0, 28.0, 27.09090909090909)","(14.0, 19.0, 15.590909090909092)","(3.9, 4.9, 4.80625)","(26.0, 50.0, 44.18181818181818)"
15-12-2022 12:07:27.922302,"(7.5, 9.0, 8.485714285714286)","(19.0, 28.0, 26.181818181818183)","(5.0, 6.8, 6.5)","(16.0, 28.0, 25.214285714285715)","(2.6, 3.05, 3.0479591836734694)","(14.0, 28.0, 27.09090909090909)","(12.0, 19.0, 16.039473684210527)","(3.9, 4.9, 4.825)","(26.0, 50.0, 44.18181818181818)"
15-12-2022 12:07:29.092582,"(7.5, 9.0, 8.485714285714286)","(19.0, 28.0, 26.181818181818183)","(5.0, 6.8, 6.633846153846154)","(16.0, 28.0, 25.833333333333332)","(2.6, 3.05, 3.0479591836734694)","(14.0, 28.0, 27.09090909090909)","(12.0, 19.0, 16.039473684210527)","(3.9, 4.9, 4.825)","(26.0, 50.0, 44.18181818181818)"
15-12-2022 12:07:30.179102,"(7.5, 9.0, 8.485714285714286)","(19.0, 28.0, 26.181818181818183)","(5.0, 6.8, 6.5975)","(16.0, 28.0, 25.4)","(2.6, 2.92, 2.9054545454545453)","(14.0, 28.0, 26.0)","(12.0, 19.0, 16.039473684210527)","(3.9, 5.0, 4.603292181069959)","(26.0, 50.0, 44.18181818181818)"
15-12-2022 12:07:31.308759,"(7.0, 9.0, 8.475)","(19.0, 28.0, 26.181818181818183)","(5.5, 6.8, 6.5975)","(17.0, 28.0, 25.4)","(2.6, 2.92, 2.8834285714285715)","(15.0, 28.0, 26.0)","(12.0, 18.5, 17.5)","(4.0, 5.0, 4.617460317460317)","(26.0, 50.0, 44.18181818181818)"
15-12-2022 12:07:32.416657,"(7.0, 9.0, 8.475)","(19.0, 28.0, 26.181818181818183)","(5.5, 6.8, 6.583333333333333)","(17.0, 28.0, 25.833333333333332)","(2.6, 3.05, 2.9309523809523808)","(15.0, 28.0, 26.8)","(12.0, 18.5, 17.40909090909091)","(4.0, 5.0, 4.575714285714286)","(26.0, 50.0, 45.07692307692308)"
15-12-2022 12:07:33.560628,"(7.0, 9.0, 8.80909090909091)","(19.0, 28.0, 26.333333333333332)","(5.5, 6.8, 6.6869565217391305)","(17.0, 28.0, 26.142857142857142)","(2.6, 2.94, 3.0244262295081965)","(15.0, 28.0, 26.0)","(12.0, 18.5, 16.5)","(4.0, 4.6, 4.635820895522388)","(26.0, 50.0, 44.666666666666664)"
15-12-2022 12:07:34.720307,"(7.0, 8.6, 8.299999999999999)","(19.0, 28.0, 26.333333333333332)","(5.5, 6.8, 6.62089552238806)","(17.0, 28.0, 26.142857142857142)","(2.6, 3.05, 3.0244262295081965)","(15.0, 28.0, 26.0)","(12.0, 18.5, 16.5)","(4.0, 5.0, 4.6032520325203246)","(26.0, 50.0, 44.666666666666664)"
15-12-2022 12:07:35.902432,"(7.0, 8.6, 8.299999999999999)","(19.0, 28.0, 26.333333333333332)","(5.5, 6.8, 6.62089552238806)","(17.0, 28.0, 26.142857142857142)","(2.6, 3.05, 3.0244262295081965)","(15.0, 28.0, 26.75)","(12.0, 18.5, 17.5)","(4.0, 5.0, 4.614229249011857)","(26.0, 50.0, 46.8)"
15-12-2022 12:07:37.131819,"(7.0, 8.6, 8.15)","(19.0, 28.0, 26.333333333333332)","(5.5, 6.8, 6.62089552238806)","(17.0, 28.0, 26.142857142857142)","(2.6, 3.05, 2.984)","(15.0, 32.0, 27.5)","(12.0, 18.5, 17.02469135802469)","(4.0, 5.0, 4.626053639846743)","(26.0, 50.0, 42.61538461538461)"
15-12-2022 12:07:38.253738,"(7.0, 8.6, 8.323076923076924)","(19.0, 28.0, 26.333333333333332)","(5.5, 6.4, 6.170491803278689)","(17.0, 28.0, 26.142857142857142)","(2.6, 3.05, 2.984)","(15.0, 32.0, 27.5)","(12.0, 19.0, 16.941747572815533)","(4.0, 5.0, 4.628099173553719)","(26.0, 50.0, 42.61538461538461)"
15-12-2022 12:07:39.318361,"(7.0, 8.4, 7.800000000000001)","(19.0, 28.0, 27.076923076923077)","(5.5, 6.4, 6.316417910447761)","(17.0, 28.0, 26.153846153846153)","(2.6, 3.1, 3.0091891891891893)","(15.0, 38.0, 29.75)","(12.0, 16.5, 15.00632911392405)","(4.0, 5.0, 4.617021276595744)","(26.0, 50.0, 42.61538461538461)"
15-12-2022 12:07:40.407755,"(7.0, 9.0, 7.539130434782609)","(19.0, 28.0, 27.076923076923077)","(5.5, 6.4, 6.176666666666667)","(18.0, 28.0, 26.153846153846153)","(2.6, 3.1, 3.0091891891891893)","(16.0, 38.0, 29.75)","(12.0, 15.5, 14.784403669724771)","(4.0, 5.0, 4.628099173553719)","(26.0, 50.0, 42.61538461538461)"
15-12-2022 12:07:41.494928,"(7.0, 8.8, 7.866666666666667)","(19.0, 29.0, 28.428571428571427)","(5.5, 6.4, 6.164341085271318)","(18.0, 28.0, 26.153846153846153)","(2.6, 3.1, 3.056756756756757)","(16.0, 38.0, 29.75)","(12.0, 15.5, 13.744444444444444)","(4.0, 5.0, 4.628099173553719)","(26.0, 50.0, 44.0)"
15-12-2022 12:07:42.585862,"(7.0, 8.8, 8.100000000000001)","(19.0, 30.0, 29.785714285714285)","(5.5, 6.4, 6.101960784313725)","(18.0, 28.0, 26.153846153846153)","(2.6, 3.1, 3.01)","(16.0, 38.0, 30.666666666666668)","(12.0, 14.5, 13.606666666666667)","(4.0, 5.0, 4.63076923076923)","(26.0, 50.0, 44.666666666666664)"
15-12-2022 12:07:47.935006,"(7.0, 9.0, 8.625)","(19.0, 36.0, 32.666666666666664)","(5.0, 5.9, 5.927586206896552)","(18.0, 28.0, 26.166666666666668)","(2.6, 3.15, 3.0214285714285714)","(16.0, 38.0, 28.4)","(13.0, 14.5, 13.530303030303031)","(3.9, 5.0, 4.63076923076923)","(26.0, 50.0, 44.666666666666664)"
15-12-2022 12:07:49.081326,"(7.0, 8.8, 8.625)","(19.0, 34.0, 32.666666666666664)","(5.0, 6.0, 5.927586206896552)","(18.0, 28.0, 26.166666666666668)","(2.6, 3.15, 3.0214285714285714)","(16.0, 34.0, 28.4)","(13.0, 14.5, 13.04225352112676)","(3.9, 5.0, 4.882352941176471)","(26.0, 50.0, 44.285714285714285)"
15-12-2022 12:07:50.280002,"(7.0, 8.4, 8.325000000000001)","(19.0, 34.0, 33.2)","(5.0, 5.9, 5.63)","(18.0, 28.0, 26.105263157894736)","(2.6, 3.35, 3.221)","(16.0, 34.0, 30.88888888888889)","(12.0, 14.5, 12.603896103896103)","(3.9, 4.9, 4.888)","(26.0, 50.0, 46.44444444444444)"
15-12-2022 12:07:51.349720,"(7.0, 9.0, 8.16)","(19.0, 34.0, 33.5)","(5.0, 5.9, 5.853846153846154)","(18.0, 28.0, 26.105263157894736)","(2.6, 3.35, 3.309937888198758)","(16.0, 34.0, 30.0)","(12.0, 14.5, 12.603896103896103)","(3.9, 4.9, 4.888)","(26.0, 50.0, 46.44444444444444)"
15-12-2022 12:07:52.424735,"(7.0, 8.8, 8.533333333333333)","(19.0, 34.0, 33.5)","(5.0, 5.9, 5.844)","(18.0, 28.0, 26.105263157894736)","(2.6, 3.35, 3.296583850931677)","(16.0, 34.0, 30.0)","(12.0, 14.5, 12.697530864197532)","(3.9, 4.9, 4.888)","(26.0, 50.0, 46.44444444444444)"
15-12-2022 12:07:53.511469,"(7.0, 8.8, 8.533333333333333)","(19.0, 34.0, 33.5)","(5.0, 5.9, 5.844)","(18.0, 28.0, 26.105263157894736)","(2.6, 3.35, 3.2945876288659797)","(16.0, 34.0, 30.0)","(12.0, 14.5, 12.782352941176471)","(3.9, 4.9, 4.888)","(26.0, 50.0, 46.44444444444444)"
15-12-2022 12:07:54.608363,"(7.0, 8.8, 8.533333333333333)","(19.0, 36.0, 32.8)","(5.0, 5.9, 5.8770491803278695)","(18.0, 28.0, 26.105263157894736)","(2.6, 3.35, 3.2945876288659797)","(16.0, 34.0, 30.0)","(12.0, 14.5, 12.847826086956522)","(3.9, 4.9, 4.661935483870967)","(26.0, 50.0, 45.8235294117647)"
15-12-2022 12:07:55.732223,"(7.0, 9.2, 8.48)","(19.0, 36.0, 34.8)","(5.0, 5.4, 5.313109756097561)","(18.0, 28.0, 26.181818181818183)","(2.6, 3.25, 3.13)","(16.0, 46.0, 35.2)","(12.0, 14.5, 13.05084745762712)","(3.9, 5.0, 4.682051282051281)","(26.0, 55.0, 45.0)"
15-12-2022 12:07:56.811792,"(7.0, 9.2, 8.290909090909091)","(19.0, 36.0, 34.5)","(5.0, 5.7, 5.533333333333333)","(18.0, 32.0, 28.333333333333332)","(2.6, 3.25, 3.1916666666666664)","(16.0, 30.0, 29.5)","(12.0, 14.5, 13.27)","(3.9, 5.0, 4.734285714285715)","(26.0, 50.0, 45.0)"
15-12-2022 12:07:57.922046,"(7.0, 9.6, 8.533333333333333)","(19.0, 40.0, 36.666666666666664)","(5.0, 6.2, 5.5777777777777775)","(18.0, 36.0, 29.333333333333332)","(2.6, 3.05, 2.5108108108108107)","(16.0, 50.0, 34.0)","(12.0, 15.5, 13.490196078431373)","(3.9, 5.6, 5.199999999999999)","(26.0, 55.0, 52.0)"
15-12-2022 12:07:59.112991,"(7.0, 9.8, 9.512)","(19.0, 40.0, 33.625)","(5.0, 7.0, 4.923076923076923)","(18.0, 36.0, 22.333333333333332)","(2.6, 3.4, 2.7058823529411766)","(16.0, 50.0, 21.6)","(12.0, 23.0, 16.955555555555556)","(3.9, 5.9, 4.372727272727273)","(26.0, 55.0, 43.66666666666667)"
15-12-2022 12:08:00.365047,"(7.0, 9.8, 9.512)","(19.0, 40.0, 33.625)","(5.0, 5.9, 4.9)","(18.0, 36.0, 22.333333333333332)","(2.6, 3.4, 3.071)","(16.0, 50.0, 30.25)","(12.0, 23.0, 16.2)","(3.9, 5.9, 4.814285714285714)","(26.0, 55.0, 43.66666666666667)"
15-12-2022 12:08:01.584753,"(7.0, 9.8, 9.512)","(19.0, 40.0, 29.799999999999997)","(5.0, 5.9, 4.9)","(18.0, 36.0, 22.333333333333332)","(2.6, 3.35, 3.0118181818181817)","(16.0, 46.0, 30.25)","(12.0, 23.0, 16.2)","(3.9, 5.8, 4.9375)","(26.0, 55.0, 43.66666666666667)"
15-12-2022 12:08:02.820378,"(7.0, 9.8, 9.512)","(19.0, 40.0, 29.799999999999997)","(5.0, 5.9, 4.923076923076923)","(18.0, 36.0, 22.333333333333332)","(2.6, 3.35, 2.98)","(16.0, 46.0, 30.25)","(12.0, 23.0, 16.2)","(3.9, 5.8, 4.835714285714285)","(26.0, 55.0, 43.66666666666667)"
15-12-2022 12:08:03.997271,"(7.0, 9.8, 9.512)","(19.0, 40.0, 29.799999999999997)","(5.0, 7.0, 6.325)","(18.0, 36.0, 25.75)","(2.6, 3.35, 2.330909090909091)","(16.0, 46.0, 20.416666666666668)","(12.0, 23.0, 15.2)","(3.9, 5.8, 4.818181818181818)","(26.0, 55.0, 25.26086956521739)"
15-12-2022 12:08:05.149010,"(7.0, 11.5, 10.581034482758621)","(19.0, 44.0, 20.82142857142857)","(5.0, 7.0, 5.45)","(18.0, 36.0, 27.75)","(2.6, 2.36, 2.1041509433962267)","(16.0, 50.0, 26.666666666666664)","(12.0, 23.0, 12.333333333333332)","(3.9, 6.0, 5.4125)","(26.0, 70.0, 26.363636363636363)"
15-12-2022 12:08:06.326665,"(7.0, 11.5, 10.86923076923077)","(19.0, 44.0, 20.272727272727273)","(5.0, 7.4, 4.88125)","(18.0, 40.0, 27.75)","(2.6, 2.84, 2.0525)","(16.0, 50.0, 35.6)","(12.0, 26.0, 21.454545454545453)","(3.9, 6.0, 6.076190476190476)","(26.0, 70.0, 33.80952380952381)"
15-12-2022 12:08:07.491486,"(7.0, 11.5, 10.642857142857142)","(19.0, 44.0, 27.636363636363637)","(5.0, 7.4, 7.061538461538461)","(18.0, 44.0, 30.666666666666668)","(2.6, 2.02, 2.0014285714285713)","(16.0, 50.0, 35.6)","(12.0, 26.0, 33.49367088607595)","(3.9, 6.4, 5.153333333333333)","(26.0, 70.0, 30.347826086956523)"
15-12-2022 12:08:08.648764,"(7.0, 11.5, 11.008)","(19.0, 44.0, 25.357142857142858)","(5.0, 7.4, 7.765217391304348)","(18.0, 44.0, 21.2)","(2.6, 2.2, 1.9416379310344827)","(16.0, 50.0, 38.33333333333333)","(12.0, 34.0, 33.49367088607595)","(3.9, 6.4, 5.625925925925927)","(26.0, 70.0, 30.347826086956523)"
15-12-2022 12:08:09.762413,"(7.0, 11.5, 11.008)","(19.0, 44.0, 20.68181818181818)","(5.0, 7.8, 7.765217391304348)","(18.0, 44.0, 22.625)","(2.6, 2.2, 2.144)","(16.0, 50.0, 38.33333333333333)","(12.0, 34.0, 33.53846153846154)","(3.9, 6.4, 5.6)","(26.0, 70.0, 26.3)"
15-12-2022 12:08:10.933258,"(7.0, 8.0, 7.973913043478261)","(19.0, 44.0, 20.444444444444443)","(5.0, 7.8, 7.8)","(18.0, 44.0, 23.0)","(2.6, 2.18, 2.1055072463768116)","(16.0, 50.0, 27.0)","(12.0, 34.0, 33.58441558441559)","(3.9, 6.4, 5.257142857142857)","(26.0, 70.0, 29.15)"
