,Square Dealer Nz,No Doubt Nz,Mummys Boy,Saving Major Percy,Le Tissier Nz,Sole Ambition Nz
08-12-2022 13:05:28.304340,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:29.375132,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:30.313037,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:31.297853,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:32.289606,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:33.233048,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:34.135400,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:35.042244,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:36.004385,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:36.976644,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:37.919484,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:38.986608,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:40.098266,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:41.082557,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:42.022192,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:42.901217,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:43.834278,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:44.828163,"(2.7, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(16.0, 99999, 99990)"
08-12-2022 13:05:45.869923,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:05:46.872266,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:05:48.082341,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:05:49.034310,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.75)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:05:49.966511,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 18.666666666666664)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:05:51.148104,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:05:52.201659,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:05:53.145998,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:05:54.154358,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:05:55.167696,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:05:56.108427,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:05:57.023462,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:05:57.958714,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:05:58.967442,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:00.126198,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:01.247703,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:02.314316,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:03.455861,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:04.631237,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:05.955442,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:07.026164,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:08.071270,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:09.081163,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:09.984957,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:11.083411,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:12.195791,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:13.302497,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:14.465528,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:15.478991,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:16.402126,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:17.356438,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:18.392667,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:19.555821,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:20.523492,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:21.388971,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:22.384927,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:23.446341,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:24.505135,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:25.627535,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:26.711680,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:27.599548,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:28.532001,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:29.570029,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:30.580370,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:31.537886,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:32.520883,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:33.378544,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:34.285255,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:35.318211,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:36.292401,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:37.259433,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:38.246026,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:39.121891,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:40.065838,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:41.020674,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 11.066666666666666)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:42.073392,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 11.066666666666666)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:43.058095,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 11.333333333333332)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:44.083485,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 11.333333333333332)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:45.101410,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 11.333333333333332)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:45.977982,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.9)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:46.909516,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:47.913843,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:48.953094,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:49.915980,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:50.859326,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:51.764423,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:52.664546,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:53.670204,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:54.783648,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:55.817243,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:56.774380,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:57.742490,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:58.657189,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:06:59.555382,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:00.549659,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:01.556795,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:02.513635,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:03.403961,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.1)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:04.296797,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 15.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:05.296673,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 17.666666666666668)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:06.306587,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 17.666666666666668)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:07.328922,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.1)","(13.0, 20.0, 17.666666666666668)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:08.328366,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.1)","(13.0, 20.0, 17.666666666666668)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:09.282878,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.1)","(13.0, 20.0, 17.666666666666668)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:10.163174,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.1)","(13.0, 20.0, 17.666666666666668)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:11.073509,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.1)","(13.0, 20.0, 18.916666666666664)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:12.038226,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.1)","(13.0, 20.0, 19.40909090909091)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:13.050012,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.1)","(13.0, 20.0, 19.40909090909091)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:14.098354,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.1)","(13.0, 20.0, 18.916666666666664)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:15.097001,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.1)","(13.0, 20.0, 18.125)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:16.023775,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 18.833333333333336)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:16.970590,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.1)","(13.0, 20.0, 18.833333333333336)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:17.971927,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.1)","(13.0, 20.0, 18.833333333333336)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:19.017223,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 17.833333333333332)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:20.071589,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 17.833333333333332)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:21.095426,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 17.833333333333332)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:21.997629,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 17.833333333333332)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:22.891562,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.733333333333333)","(13.0, 20.0, 17.833333333333332)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:23.933941,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.31111111111111)","(13.0, 20.0, 17.833333333333332)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:24.966645,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.914285714285715)","(13.0, 20.0, 18.125)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:26.119883,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.914285714285715)","(13.0, 20.0, 18.833333333333336)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:27.137284,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.31111111111111)","(13.0, 20.0, 19.363636363636363)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:28.113815,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.31111111111111)","(13.0, 20.0, 19.363636363636363)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:29.069627,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.914285714285715)","(13.0, 20.0, 15.666666666666666)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:30.001775,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 11.05)","(13.0, 20.0, 15.666666666666666)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:31.003086,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 11.05)","(13.0, 20.0, 18.916666666666664)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:32.085553,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.6)","(13.0, 20.0, 19.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:33.158239,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.6)","(13.0, 20.0, 19.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:34.146836,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.6)","(13.0, 20.0, 19.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:35.150765,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 10.0)","(13.0, 20.0, 19.0)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
08-12-2022 13:07:36.062242,"(2.8, 99999, 99990)","(2.7, 99999, 99990)","(7.5, 12.0, 9.120000000000001)","(13.0, 20.0, 16.75)","(3.6, 99999, 99990)","(15.0, 99999, 99990)"
