,Princeton Award,Almsgiver,Dirt On Harry,Springvale Road,Diamond Luke,Johandough,Takumi,Till Its Over,West Cliff,Glitter N Gold,So She Can Fly,Celtic Glory
08-12-2022 15:39:58.188729,"(5.5, 6.4, 6.236363636363636)","(12.0, 14.5, 14.242647058823529)","(21.0, 28.0, 26.49438202247191)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.332857142857143)","(21.0, 32.0, 31.6)","(5.5, 6.4, 6.13072625698324)","(11.0, 13.5, 13.305970149253731)","(71.0, 220.0, 210.76923076923077)","(6.5, 7.6, 7.455555555555556)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.125)"
08-12-2022 15:39:59.985461,"(5.5, 6.4, 6.236363636363636)","(12.0, 14.5, 14.242647058823529)","(21.0, 28.0, 26.49438202247191)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.332857142857143)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.13072625698324)","(11.0, 13.5, 13.305970149253731)","(71.0, 220.0, 210.76923076923077)","(6.5, 7.6, 7.455555555555556)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.15)"
08-12-2022 15:40:01.733816,"(5.5, 6.4, 6.107692307692308)","(12.0, 14.5, 14.242647058823529)","(21.0, 28.0, 26.49438202247191)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.363157894736842)","(21.0, 32.0, 31.6)","(5.5, 6.4, 6.127696793002915)","(11.0, 13.5, 13.305970149253731)","(71.0, 220.0, 210.76923076923077)","(6.5, 7.6, 7.455555555555556)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.15)"
08-12-2022 15:40:03.573513,"(5.5, 6.4, 6.107692307692308)","(12.0, 14.5, 14.242647058823529)","(21.0, 28.0, 26.49438202247191)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.363157894736842)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.127696793002915)","(11.0, 13.5, 13.305970149253731)","(71.0, 220.0, 210.76923076923077)","(6.5, 7.6, 7.455555555555556)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.15)"
08-12-2022 15:40:05.414712,"(5.5, 6.4, 6.107692307692308)","(12.0, 14.5, 14.169811320754716)","(21.0, 28.0, 26.564102564102566)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.363157894736842)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.127696793002915)","(11.0, 13.5, 13.305970149253731)","(71.0, 220.0, 210.76923076923077)","(6.5, 7.6, 7.455555555555556)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.125)"
08-12-2022 15:40:07.247475,"(5.5, 6.4, 6.107692307692308)","(12.0, 14.5, 14.169811320754716)","(21.0, 28.0, 26.564102564102566)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.363157894736842)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.127272727272727)","(11.0, 13.5, 13.305970149253731)","(71.0, 220.0, 210.76923076923077)","(6.5, 7.6, 7.455555555555556)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.125)"
08-12-2022 15:40:09.147862,"(5.5, 6.4, 6.107692307692308)","(12.0, 14.5, 14.169811320754716)","(21.0, 28.0, 26.564102564102566)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.363157894736842)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.127272727272727)","(11.0, 13.5, 13.305970149253731)","(71.0, 220.0, 210.76923076923077)","(6.5, 7.6, 7.455555555555556)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.125)"
08-12-2022 15:40:10.973154,"(5.5, 6.4, 6.107692307692308)","(12.0, 14.5, 14.169811320754716)","(21.0, 28.0, 26.564102564102566)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.363157894736842)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.127272727272727)","(11.0, 13.5, 13.305970149253731)","(71.0, 220.0, 210.76923076923077)","(6.5, 7.6, 7.455555555555556)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.125)"
08-12-2022 15:40:12.851756,"(5.5, 6.4, 6.107692307692308)","(12.0, 14.5, 14.169811320754716)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.363157894736842)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.127272727272727)","(11.0, 13.5, 13.305970149253731)","(71.0, 220.0, 210.76923076923077)","(6.5, 7.6, 7.455555555555556)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.125)"
08-12-2022 15:40:14.639514,"(5.5, 6.4, 6.107692307692308)","(12.0, 14.5, 14.169811320754716)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.443283582089552)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.127272727272727)","(11.0, 13.5, 13.305970149253731)","(71.0, 220.0, 210.76923076923077)","(6.5, 7.6, 7.455555555555556)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.125)"
08-12-2022 15:40:16.354761,"(5.5, 6.4, 6.107692307692308)","(12.0, 14.5, 14.169811320754716)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.403937007874016)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.127272727272727)","(11.0, 13.5, 13.305970149253731)","(71.0, 220.0, 210.76923076923077)","(6.5, 7.6, 7.455555555555556)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.125)"
08-12-2022 15:40:18.055051,"(5.5, 6.4, 6.107692307692308)","(12.0, 14.5, 14.067307692307692)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.6, 5.403937007874016)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.127272727272727)","(11.0, 13.5, 13.305970149253731)","(71.0, 220.0, 210.76923076923077)","(6.5, 7.6, 7.455555555555556)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.295081967213115)"
08-12-2022 15:40:19.843240,"(5.5, 6.4, 6.107692307692308)","(12.0, 14.5, 14.067307692307692)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.6, 5.403937007874016)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.127272727272727)","(11.0, 13.5, 13.305970149253731)","(71.0, 220.0, 210.76923076923077)","(6.5, 7.6, 7.455555555555556)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:40:21.719739,"(5.5, 6.4, 6.107692307692308)","(12.0, 14.5, 14.067307692307692)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.6, 5.403937007874016)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.127272727272727)","(11.0, 13.5, 13.305970149253731)","(71.0, 220.0, 210.76923076923077)","(6.5, 7.6, 7.455555555555556)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:40:23.745567,"(5.5, 6.4, 6.107692307692308)","(12.0, 14.5, 14.067307692307692)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.6, 5.403937007874016)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.127272727272727)","(11.0, 13.5, 13.305970149253731)","(71.0, 220.0, 200.0)","(6.5, 7.6, 7.455555555555556)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:40:25.806315,"(5.5, 6.4, 6.096)","(12.0, 14.5, 14.067307692307692)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.6, 5.403937007874016)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.127272727272727)","(11.0, 13.5, 13.305970149253731)","(71.0, 220.0, 200.0)","(6.5, 7.6, 7.455555555555556)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:40:27.664070,"(5.5, 6.4, 6.096)","(12.0, 14.5, 14.067307692307692)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.6, 5.403937007874016)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.127272727272727)","(11.0, 13.5, 13.305970149253731)","(71.0, 220.0, 200.0)","(6.5, 7.6, 7.4032786885245905)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:40:29.411635,"(5.5, 6.4, 6.096)","(12.0, 14.5, 14.057377049180328)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.6, 5.403937007874016)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.127272727272727)","(11.0, 13.5, 13.333333333333334)","(71.0, 220.0, 200.0)","(6.5, 7.6, 7.4032786885245905)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:40:31.200163,"(5.5, 6.4, 6.096)","(12.0, 14.5, 14.057377049180328)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.6, 5.403937007874016)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.127272727272727)","(11.0, 13.5, 13.333333333333334)","(71.0, 220.0, 200.0)","(6.5, 7.6, 7.4032786885245905)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:40:32.864078,"(5.5, 6.4, 6.038095238095238)","(12.0, 14.5, 14.057377049180328)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.6, 5.403937007874016)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.127272727272727)","(11.0, 13.5, 13.333333333333334)","(71.0, 220.0, 200.0)","(6.5, 7.6, 7.417543859649123)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:40:34.546440,"(5.5, 6.4, 6.038095238095238)","(12.0, 14.5, 14.193181818181818)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.6, 5.403937007874016)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.433962264150943)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:40:36.290117,"(5.5, 6.4, 6.038095238095238)","(12.0, 14.5, 14.193181818181818)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.6, 5.38421052631579)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.433962264150943)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.403508771929825)"
08-12-2022 15:40:37.991620,"(5.5, 6.4, 6.038095238095238)","(12.0, 14.5, 14.193181818181818)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.4, 5.38421052631579)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.433962264150943)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.403508771929825)"
08-12-2022 15:40:39.657163,"(5.5, 6.4, 6.133333333333334)","(12.0, 14.5, 14.193181818181818)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.4, 5.3464285714285715)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.564705882352941)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:40:41.323466,"(5.5, 6.4, 6.133333333333334)","(12.0, 14.5, 14.193181818181818)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.4, 5.372222222222223)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.569999999999999)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.403508771929825)"
08-12-2022 15:40:42.994916,"(5.5, 6.4, 6.133333333333334)","(12.0, 14.5, 14.193181818181818)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.4, 5.371698113207548)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.569999999999999)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.403508771929825)"
08-12-2022 15:40:44.657699,"(5.5, 6.4, 6.133333333333334)","(12.0, 14.5, 14.193181818181818)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.4, 5.385436893203884)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.569999999999999)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.403508771929825)"
08-12-2022 15:40:46.381525,"(5.5, 6.4, 6.133333333333334)","(12.0, 14.5, 14.174698795180722)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.4, 5.385436893203884)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.569999999999999)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.403508771929825)"
08-12-2022 15:40:48.061071,"(5.5, 6.4, 6.133333333333334)","(12.0, 14.5, 14.174698795180722)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.4, 5.385436893203884)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.569999999999999)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.412698412698413)"
08-12-2022 15:40:49.662995,"(5.5, 6.4, 6.133333333333334)","(12.0, 14.5, 14.174698795180722)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.4, 5.385294117647059)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.569999999999999)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.412698412698413)"
08-12-2022 15:40:51.266643,"(5.5, 6.4, 6.133333333333334)","(12.0, 14.5, 14.174698795180722)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.4, 5.385294117647059)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.569999999999999)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.412698412698413)"
08-12-2022 15:40:52.895948,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 14.174698795180722)","(21.0, 28.0, 26.594594594594593)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.4, 5.385294117647059)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.569999999999999)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.412698412698413)"
08-12-2022 15:40:54.560250,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 14.174698795180722)","(21.0, 28.0, 26.349206349206348)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.4, 5.385294117647059)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.569999999999999)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.412698412698413)"
08-12-2022 15:40:56.055336,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 14.174698795180722)","(21.0, 28.0, 26.349206349206348)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.4, 5.385294117647059)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.569999999999999)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.412698412698413)"
08-12-2022 15:40:57.562029,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 14.174698795180722)","(21.0, 28.0, 26.349206349206348)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.4, 5.385294117647059)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.569999999999999)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.412698412698413)"
08-12-2022 15:40:59.064375,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 14.174698795180722)","(21.0, 28.0, 26.349206349206348)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.4, 5.385294117647059)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.569999999999999)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.412698412698413)"
08-12-2022 15:41:00.614838,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 14.174698795180722)","(21.0, 28.0, 26.349206349206348)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.4, 5.48974358974359)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.569999999999999)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.393939393939394)"
08-12-2022 15:41:02.285738,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 14.174698795180722)","(21.0, 28.0, 26.20689655172414)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.48974358974359)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.569999999999999)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:41:04.040430,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 14.174698795180722)","(21.0, 28.0, 26.25)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.48974358974359)","(21.0, 32.0, 31.566265060240966)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.305970149253731)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.564705882352941)","(21.0, 25.0, 24.397435897435898)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:41:05.686989,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 14.174698795180722)","(21.0, 28.0, 26.6875)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.431531531531531)","(21.0, 32.0, 31.566265060240966)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.305970149253731)","(81.0, 220.0, 200.0)","(6.5, 7.6, 7.564705882352941)","(21.0, 25.0, 24.54385964912281)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:41:07.390044,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 14.090909090909092)","(21.0, 28.0, 26.6875)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.432407407407408)","(21.0, 32.0, 31.608695652173914)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 208.88888888888889)","(6.5, 7.6, 7.569230769230769)","(21.0, 25.0, 24.659574468085108)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:41:09.055885,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 14.090909090909092)","(21.0, 28.0, 26.6875)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.432407407407408)","(21.0, 32.0, 31.608695652173914)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 208.88888888888889)","(6.5, 7.6, 7.569230769230769)","(21.0, 25.0, 24.659574468085108)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:41:10.694230,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 14.090909090909092)","(21.0, 28.0, 26.6875)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.432407407407408)","(21.0, 32.0, 31.608695652173914)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 208.88888888888889)","(6.5, 7.6, 7.569230769230769)","(21.0, 25.0, 24.659574468085108)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:41:12.243748,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 14.090909090909092)","(21.0, 28.0, 26.6875)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.432407407407408)","(21.0, 32.0, 31.608695652173914)","(5.5, 6.2, 6.122981366459627)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 208.88888888888889)","(6.5, 7.6, 7.569230769230769)","(21.0, 25.0, 24.659574468085108)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:41:13.815890,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 14.090909090909092)","(21.0, 28.0, 26.6875)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.432407407407408)","(21.0, 32.0, 31.608695652173914)","(5.5, 6.2, 6.121766561514196)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 208.88888888888889)","(6.5, 7.6, 7.569230769230769)","(21.0, 25.0, 24.659574468085108)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:41:15.409656,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 14.090909090909092)","(21.0, 28.0, 26.6875)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.432407407407408)","(21.0, 32.0, 31.608695652173914)","(5.5, 6.2, 6.121766561514196)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 208.88888888888889)","(6.5, 7.6, 7.569230769230769)","(21.0, 25.0, 24.659574468085108)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:41:17.046121,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 14.090909090909092)","(21.0, 28.0, 26.6875)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.432407407407408)","(21.0, 32.0, 31.608695652173914)","(5.5, 6.2, 6.121269841269841)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 208.88888888888889)","(6.5, 7.6, 7.569230769230769)","(21.0, 25.0, 24.659574468085108)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:41:18.663730,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 14.090909090909092)","(21.0, 28.0, 26.6875)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.432407407407408)","(21.0, 32.0, 31.608695652173914)","(5.5, 6.2, 6.121269841269841)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 208.88888888888889)","(6.5, 7.6, 7.591891891891891)","(21.0, 25.0, 24.659574468085108)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:41:20.311250,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.5, 13.996575342465754)","(21.0, 28.0, 26.6875)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.432407407407408)","(21.0, 32.0, 31.6)","(5.5, 6.2, 6.121269841269841)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 208.88888888888889)","(6.5, 7.6, 7.591891891891891)","(21.0, 25.0, 24.659574468085108)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:41:21.864029,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.0, 13.997109826589595)","(21.0, 28.0, 26.6875)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.432407407407408)","(21.0, 32.0, 31.4375)","(5.5, 6.2, 6.121269841269841)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 208.88888888888889)","(6.5, 7.6, 7.591891891891891)","(21.0, 25.0, 24.659574468085108)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:41:23.420041,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.0, 13.93)","(21.0, 28.0, 26.6875)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.432407407407408)","(21.0, 32.0, 31.379310344827587)","(5.5, 6.2, 6.121269841269841)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 208.88888888888889)","(6.5, 7.6, 7.591891891891891)","(21.0, 25.0, 24.659574468085108)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:41:24.917875,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.0, 13.93)","(21.0, 28.0, 26.6875)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.432407407407408)","(21.0, 32.0, 31.379310344827587)","(5.5, 6.2, 6.121269841269841)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 208.88888888888889)","(6.5, 7.6, 7.591891891891891)","(21.0, 25.0, 24.659574468085108)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:41:26.484334,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.0, 13.93)","(21.0, 28.0, 26.606060606060606)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.432407407407408)","(21.0, 32.0, 31.379310344827587)","(5.5, 6.2, 6.121269841269841)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 208.88888888888889)","(6.5, 7.6, 7.591891891891891)","(21.0, 25.0, 24.659574468085108)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:41:28.097386,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.0, 13.93)","(21.0, 28.0, 26.606060606060606)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.432407407407408)","(21.0, 32.0, 31.379310344827587)","(5.5, 6.2, 6.121269841269841)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 208.88888888888889)","(6.5, 7.6, 7.591891891891891)","(21.0, 25.0, 24.659574468085108)","(12.0, 13.5, 13.383333333333333)"
08-12-2022 15:41:29.757222,"(5.5, 6.4, 6.076595744680851)","(12.0, 14.0, 13.93)","(21.0, 28.0, 26.606060606060606)","(51.0, 60.0, 57.83783783783784)","(4.6, 5.5, 5.432407407407408)","(21.0, 32.0, 31.379310344827587)","(5.5, 6.2, 6.121269841269841)","(11.0, 13.5, 13.333333333333334)","(81.0, 220.0, 208.88888888888889)","(6.5, 7.6, 7.591891891891891)","(21.0, 25.0, 24.659574468085108)","(12.0, 13.5, 13.383333333333333)"
