,Long Gully Brown,Burning Fee,Bailey The Rock,Bruces Angel,Ballroom Belle,Emerley Cougar
04-01-2023 10:38:53.024851,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:38:53.941610,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:38:54.853465,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:38:55.770750,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:38:56.681433,"(2.05, 3.25, 2.9753846153846153)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:38:57.600312,"(2.05, 3.25, 2.9753846153846153)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:38:58.615197,"(2.05, 3.25, 2.9753846153846153)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:38:59.599969,"(2.05, 3.35, 2.49)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:00.610477,"(2.05, 3.35, 2.49)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:01.559670,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:02.520489,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:03.426716,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:04.359449,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:05.259202,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:06.133870,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:07.035176,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:07.934598,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:08.840343,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:09.702853,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:10.579773,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:11.439122,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:12.324673,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:13.240612,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:14.133263,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:15.041164,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:15.914808,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:16.797271,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:17.709003,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:18.592691,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:19.464521,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:20.288753,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:21.151005,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:22.034490,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:22.944343,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:23.850669,"(2.05, 3.25, 3.024864864864865)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:24.808664,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:25.729560,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:26.649693,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:27.519968,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:28.388324,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:29.278358,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:30.175816,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:31.050305,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:31.927494,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:32.821009,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:33.661199,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:34.561037,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:35.443103,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:36.310090,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:37.231934,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:38.131969,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:39.056179,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:39.972385,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:40.931132,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:41.882731,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:42.900338,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:43.866050,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:44.848509,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:45.751633,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:46.676652,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:47.534815,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:48.402181,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:49.235591,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:50.093082,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:50.953744,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:51.815162,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:52.696449,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:53.592637,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:54.490485,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:55.414029,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:56.382117,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:57.344232,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:58.293677,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:39:59.272446,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:00.205159,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:01.144414,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:02.034124,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:02.913898,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:03.758975,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:04.612362,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:05.472883,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:06.345464,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:07.178309,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:08.034781,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:08.940569,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:09.797115,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:10.689077,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:11.554520,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:12.422832,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:13.299687,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:14.167437,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:15.131526,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:16.015841,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:16.907650,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
04-01-2023 10:40:17.787154,"(2.05, 3.25, 2.836086956521739)","(14.0, 46.0, 33.88461538461539)","(14.0, 38.0, 28.192307692307693)","(5.5, 13.0, 10.958620689655172)","(8.5, 19.0, 16.409090909090907)","(2.5, 4.1, 3.0894736842105264)"
