,Quick Entry,Brother Skye,Too Legit,Deep Mind,Roses Galaxy,Attuck
08-12-2022 12:53:30.665719,"(4.2, 5.1, 4.89375)","(10.0, 13.0, 12.5)","(9.0, 11.0, 10.977777777777778)","(31.0, 90.0, 85.71428571428572)","(2.8, 3.5, 3.356)","(2.9, 3.3, 3.29)"
08-12-2022 12:53:32.037342,"(4.2, 5.1, 4.89375)","(10.0, 13.0, 12.5)","(9.0, 11.0, 10.977777777777778)","(31.0, 90.0, 77.5)","(2.8, 3.5, 3.356)","(2.9, 3.3, 3.29)"
08-12-2022 12:53:33.322268,"(4.2, 5.1, 4.89375)","(10.0, 13.0, 12.955882352941178)","(9.0, 11.0, 10.765432098765432)","(31.0, 90.0, 77.5)","(2.8, 3.5, 3.356)","(2.9, 3.3, 3.29)"
08-12-2022 12:53:34.684039,"(4.2, 5.1, 4.8999999999999995)","(10.0, 13.0, 12.11111111111111)","(9.0, 11.0, 10.765432098765432)","(31.0, 90.0, 77.5)","(2.8, 3.5, 3.3434782608695652)","(2.9, 3.3, 3.29)"
08-12-2022 12:53:35.986145,"(4.2, 5.1, 4.8999999999999995)","(10.0, 13.5, 12.11111111111111)","(9.0, 11.0, 10.820754716981131)","(31.0, 90.0, 77.5)","(2.8, 3.5, 3.3971428571428572)","(2.9, 3.3, 3.29)"
08-12-2022 12:53:37.199340,"(4.2, 5.1, 4.8999999999999995)","(10.0, 13.5, 12.11111111111111)","(9.0, 11.0, 10.820754716981131)","(31.0, 90.0, 77.5)","(2.8, 3.5, 3.3971428571428572)","(2.9, 3.3, 3.2624999999999997)"
08-12-2022 12:53:38.339769,"(4.2, 5.1, 4.827272727272727)","(10.0, 13.5, 12.11111111111111)","(9.0, 11.0, 10.820754716981131)","(31.0, 90.0, 77.5)","(2.8, 3.5, 3.3971428571428572)","(2.9, 3.3, 3.2624999999999997)"
08-12-2022 12:53:39.515376,"(4.2, 5.1, 4.827272727272727)","(10.0, 13.5, 12.11111111111111)","(9.0, 11.0, 10.820754716981131)","(31.0, 90.0, 77.5)","(2.8, 3.5, 3.3105263157894735)","(2.9, 3.3, 3.2624999999999997)"
08-12-2022 12:53:40.769584,"(4.2, 5.1, 4.827272727272727)","(10.0, 13.5, 12.11111111111111)","(9.0, 11.0, 10.820754716981131)","(31.0, 90.0, 77.5)","(2.8, 3.5, 3.308695652173913)","(2.9, 3.3, 3.2624999999999997)"
08-12-2022 12:53:41.991830,"(4.2, 5.1, 4.827272727272727)","(10.0, 13.5, 12.11111111111111)","(9.0, 11.0, 10.820754716981131)","(31.0, 90.0, 77.5)","(2.8, 3.5, 3.308695652173913)","(2.9, 3.3, 3.29)"
08-12-2022 12:53:43.178237,"(4.2, 5.1, 4.827272727272727)","(10.0, 13.5, 12.11111111111111)","(9.0, 11.0, 10.820754716981131)","(31.0, 90.0, 81.71428571428572)","(2.8, 3.5, 3.308695652173913)","(2.9, 3.3, 3.29)"
08-12-2022 12:53:44.553770,"(4.2, 5.1, 4.827272727272727)","(10.0, 13.5, 12.11111111111111)","(9.0, 11.0, 10.820754716981131)","(31.0, 90.0, 49.5)","(2.8, 3.5, 3.308695652173913)","(2.9, 3.3, 3.29)"
08-12-2022 12:53:45.795031,"(4.2, 5.1, 4.827272727272727)","(10.0, 13.5, 12.11111111111111)","(9.0, 11.0, 10.838983050847457)","(31.0, 90.0, 49.5)","(2.8, 3.5, 3.3225806451612905)","(2.9, 3.3, 3.28125)"
08-12-2022 12:53:46.942028,"(4.2, 5.1, 4.766666666666667)","(10.0, 13.5, 12.11111111111111)","(9.0, 11.0, 10.838983050847457)","(31.0, 90.0, 49.5)","(2.8, 3.5, 3.3225806451612905)","(2.9, 3.3, 3.28125)"
08-12-2022 12:53:47.960111,"(4.2, 5.1, 4.766666666666667)","(10.0, 13.5, 12.11111111111111)","(9.0, 11.0, 10.838983050847457)","(31.0, 90.0, 49.5)","(2.8, 3.5, 3.3225806451612905)","(2.9, 3.3, 3.28125)"
08-12-2022 12:53:49.034132,"(4.2, 5.1, 4.766666666666667)","(10.0, 13.5, 12.11111111111111)","(9.0, 11.0, 10.838983050847457)","(31.0, 90.0, 49.5)","(2.8, 3.5, 3.3655172413793104)","(2.9, 3.3, 3.2925)"
08-12-2022 12:53:50.219306,"(4.2, 5.1, 4.766666666666667)","(10.0, 13.5, 13.291666666666668)","(9.0, 11.0, 10.838983050847457)","(31.0, 90.0, 57.6)","(2.8, 3.5, 3.3655172413793104)","(2.9, 3.3, 3.2925)"
08-12-2022 12:53:51.336993,"(4.2, 5.1, 4.766666666666667)","(10.0, 13.5, 13.291666666666668)","(9.0, 11.0, 10.838983050847457)","(31.0, 90.0, 57.6)","(2.8, 3.5, 3.435294117647059)","(2.9, 3.3, 3.2925)"
08-12-2022 12:53:52.497615,"(4.2, 5.1, 4.766666666666667)","(10.0, 13.5, 12.375)","(9.0, 11.0, 11.316326530612244)","(31.0, 90.0, 57.6)","(2.8, 3.45, 3.435294117647059)","(2.9, 3.3, 3.2939999999999996)"
08-12-2022 12:53:53.574451,"(4.2, 5.1, 4.766666666666667)","(10.0, 13.5, 11.76923076923077)","(9.0, 11.5, 11.316326530612244)","(31.0, 90.0, 57.6)","(2.8, 3.45, 3.435294117647059)","(2.9, 3.3, 3.2939999999999996)"
08-12-2022 12:53:54.672501,"(4.2, 5.1, 4.792307692307692)","(10.0, 13.5, 11.76923076923077)","(9.0, 11.5, 11.316326530612244)","(31.0, 90.0, 57.6)","(2.8, 3.45, 3.435294117647059)","(2.9, 3.3, 3.2939999999999996)"
08-12-2022 12:53:55.689659,"(4.2, 5.0, 4.85)","(10.0, 13.5, 11.76923076923077)","(9.0, 11.5, 11.339285714285714)","(31.0, 90.0, 72.0)","(2.8, 3.45, 3.416666666666667)","(2.9, 3.3, 3.2884615384615383)"
08-12-2022 12:53:56.770785,"(4.2, 5.0, 4.94)","(10.0, 13.5, 12.477272727272727)","(8.5, 11.5, 11.339285714285714)","(31.0, 90.0, 51.0)","(2.8, 3.45, 3.435294117647059)","(2.9, 3.3, 3.2884615384615383)"
08-12-2022 12:53:57.943057,"(4.2, 5.0, 4.94)","(10.0, 13.5, 12.521739130434783)","(8.5, 11.5, 11.339285714285714)","(31.0, 90.0, 51.0)","(2.8, 3.45, 3.435714285714286)","(2.9, 3.3, 3.2884615384615383)"
08-12-2022 12:53:58.987493,"(4.2, 5.0, 4.94)","(10.0, 13.5, 12.296296296296296)","(8.5, 11.5, 11.339285714285714)","(31.0, 90.0, 51.0)","(2.8, 3.45, 3.4371794871794874)","(2.9, 3.3, 3.2884615384615383)"
08-12-2022 12:54:00.371121,"(4.2, 5.0, 4.94)","(10.0, 13.5, 12.296296296296296)","(8.5, 11.5, 11.339285714285714)","(31.0, 90.0, 70.5)","(2.8, 3.45, 3.405555555555556)","(2.9, 3.3, 3.2884615384615383)"
08-12-2022 12:54:01.597581,"(4.2, 5.0, 4.94)","(10.0, 13.5, 12.75)","(8.5, 11.5, 11.339285714285714)","(31.0, 90.0, 60.0)","(2.8, 3.45, 3.2944444444444443)","(2.9, 3.3, 3.183333333333333)"
08-12-2022 12:54:02.745730,"(4.2, 5.0, 4.88)","(10.0, 13.0, 12.538461538461538)","(8.5, 11.5, 11.357142857142858)","(31.0, 90.0, 62.5)","(2.8, 3.45, 3.2710526315789474)","(2.9, 3.25, 3.2108695652173913)"
08-12-2022 12:54:03.759253,"(4.2, 5.0, 4.972727272727273)","(10.0, 13.0, 12.538461538461538)","(8.5, 11.5, 11.357142857142858)","(31.0, 85.0, 62.5)","(2.8, 3.45, 3.2710526315789474)","(2.9, 3.25, 3.2457142857142856)"
08-12-2022 12:54:04.911488,"(4.2, 5.0, 4.972727272727273)","(10.0, 13.0, 11.875)","(8.5, 11.5, 11.357142857142858)","(31.0, 85.0, 62.5)","(2.8, 3.4, 3.35)","(2.9, 3.2, 3.1976744186046515)"
08-12-2022 12:54:06.194927,"(4.2, 5.0, 4.972727272727273)","(10.0, 13.0, 12.59090909090909)","(8.5, 11.5, 11.326923076923077)","(31.0, 85.0, 62.5)","(2.8, 3.4, 3.2590909090909093)","(2.9, 3.2, 3.1463414634146343)"
08-12-2022 12:54:07.396976,"(4.2, 5.0, 4.972727272727273)","(10.0, 13.0, 12.727272727272727)","(8.5, 11.5, 11.326923076923077)","(31.0, 85.0, 62.5)","(2.8, 3.4, 3.2590909090909093)","(2.9, 3.2, 3.125)"
08-12-2022 12:54:08.566882,"(4.2, 5.0, 4.972727272727273)","(10.0, 13.0, 12.727272727272727)","(8.5, 11.5, 11.326923076923077)","(31.0, 85.0, 62.5)","(2.8, 3.4, 3.2546875)","(2.9, 3.2, 3.125)"
08-12-2022 12:54:09.811194,"(4.2, 5.0, 4.972727272727273)","(10.0, 13.0, 12.727272727272727)","(8.5, 11.5, 11.326923076923077)","(31.0, 85.0, 62.5)","(2.8, 3.4, 3.267391304347826)","(2.9, 3.2, 3.1392857142857142)"
08-12-2022 12:54:10.953392,"(4.2, 5.0, 4.972727272727273)","(10.0, 13.0, 12.727272727272727)","(8.5, 11.5, 11.323529411764707)","(31.0, 85.0, 62.5)","(2.8, 3.35, 3.2595238095238095)","(2.9, 3.15, 3.13)"
08-12-2022 12:54:11.926123,"(4.2, 5.2, 5.007407407407407)","(10.0, 13.0, 12.785714285714286)","(8.5, 11.5, 11.323529411764707)","(31.0, 85.0, 62.5)","(2.8, 3.35, 3.27)","(2.9, 3.15, 3.135)"
08-12-2022 12:54:13.038280,"(4.4, 5.1, 5.0058823529411764)","(10.0, 13.0, 12.785714285714286)","(8.5, 11.5, 11.333333333333334)","(31.0, 85.0, 70.0)","(2.8, 3.3, 3.2590909090909093)","(2.9, 3.15, 3.135)"
08-12-2022 12:54:14.138339,"(4.4, 5.1, 4.985714285714286)","(10.0, 14.0, 12.851851851851851)","(8.5, 11.5, 11.333333333333334)","(31.0, 85.0, 70.0)","(2.8, 3.35, 3.25625)","(2.9, 3.15, 3.135)"
08-12-2022 12:54:15.255835,"(4.4, 5.1, 4.985714285714286)","(10.0, 13.0, 12.851851851851851)","(8.5, 11.5, 11.304347826086957)","(31.0, 85.0, 63.5)","(2.8, 3.35, 3.2558823529411764)","(2.9, 3.15, 3.135)"
08-12-2022 12:54:16.357383,"(4.4, 5.1, 4.985714285714286)","(10.0, 13.0, 12.866666666666667)","(8.5, 11.5, 11.339285714285714)","(31.0, 85.0, 63.5)","(2.8, 3.35, 3.2558823529411764)","(2.9, 3.15, 3.135)"
08-12-2022 12:54:17.398453,"(4.4, 5.1, 5.033333333333333)","(10.0, 13.0, 12.866666666666667)","(8.5, 11.5, 11.339285714285714)","(31.0, 85.0, 63.5)","(2.8, 3.35, 3.2558823529411764)","(2.9, 3.15, 3.135)"
08-12-2022 12:54:18.482413,"(4.4, 5.1, 5.033333333333333)","(10.0, 13.0, 12.866666666666667)","(8.5, 11.5, 11.339285714285714)","(31.0, 85.0, 63.5)","(2.8, 3.35, 3.256060606060606)","(2.9, 3.15, 3.135)"
08-12-2022 12:54:19.533422,"(4.4, 5.2, 5.0636363636363635)","(10.0, 13.0, 12.692307692307692)","(8.5, 11.5, 11.339285714285714)","(31.0, 85.0, 63.5)","(2.8, 3.35, 3.256060606060606)","(2.9, 3.15, 3.135)"
08-12-2022 12:54:20.564550,"(4.4, 5.2, 5.0636363636363635)","(10.0, 13.0, 12.692307692307692)","(8.5, 11.5, 11.339285714285714)","(31.0, 85.0, 70.66666666666667)","(2.8, 3.35, 3.2642857142857142)","(2.9, 3.15, 3.135)"
08-12-2022 12:54:21.605061,"(4.4, 5.2, 5.075)","(10.0, 13.0, 12.692307692307692)","(8.5, 11.5, 11.2)","(31.0, 85.0, 70.66666666666667)","(2.8, 3.3, 3.283333333333333)","(2.9, 3.15, 3.1201754385964913)"
08-12-2022 12:54:22.732694,"(4.4, 5.2, 5.137931034482759)","(10.0, 13.0, 12.692307692307692)","(8.5, 11.5, 11.25)","(31.0, 85.0, 74.25)","(2.8, 3.3, 3.281578947368421)","(2.9, 3.15, 3.0846153846153843)"
08-12-2022 12:54:23.858989,"(4.4, 5.2, 5.137931034482759)","(10.0, 13.0, 12.8)","(8.5, 11.5, 11.25)","(31.0, 85.0, 64.5)","(2.8, 3.3, 3.263157894736842)","(2.9, 3.15, 3.07)"
08-12-2022 12:54:25.310593,"(4.4, 5.2, 5.1571428571428575)","(10.0, 13.0, 12.8)","(8.5, 11.5, 11.25)","(31.0, 90.0, 67.0)","(2.8, 3.3, 3.263157894736842)","(2.9, 3.15, 3.07)"
08-12-2022 12:54:26.783990,"(4.4, 5.2, 5.1571428571428575)","(10.0, 13.0, 12.8)","(8.5, 11.5, 10.15)","(31.0, 90.0, 66.0)","(2.8, 3.3, 3.2805555555555554)","(2.9, 3.15, 3.076470588235294)"
08-12-2022 12:54:28.062033,"(4.4, 5.2, 5.153846153846154)","(10.0, 13.0, 12.8)","(8.5, 11.5, 10.1)","(31.0, 90.0, 74.66666666666667)","(2.8, 3.3, 3.2805555555555554)","(2.9, 3.15, 3.115277777777778)"
08-12-2022 12:54:29.226268,"(4.4, 5.2, 5.176470588235294)","(10.0, 13.0, 12.8)","(8.5, 11.0, 10.181818181818182)","(31.0, 90.0, 68.0)","(2.8, 3.3, 3.2805555555555554)","(2.9, 3.15, 3.115277777777778)"
08-12-2022 12:54:30.372277,"(4.4, 5.2, 5.081081081081082)","(10.0, 13.0, 12.88888888888889)","(8.5, 11.0, 10.52)","(31.0, 90.0, 68.0)","(2.8, 3.3, 3.283333333333333)","(2.9, 3.15, 3.154166666666667)"
08-12-2022 12:54:31.588632,"(4.4, 5.1, 5.0487179487179485)","(10.0, 13.0, 13.142857142857142)","(8.5, 11.0, 10.857142857142858)","(31.0, 90.0, 68.0)","(2.8, 3.35, 3.2458333333333336)","(2.9, 3.2, 3.1589285714285715)"
08-12-2022 12:54:32.816924,"(4.4, 5.1, 5.088888888888889)","(10.0, 13.5, 13.2)","(8.5, 11.5, 10.9)","(31.0, 90.0, 84.66666666666666)","(2.8, 3.3, 3.261111111111111)","(2.9, 3.2, 3.218)"
08-12-2022 12:54:34.033685,"(4.4, 5.1, 5.04375)","(10.0, 13.5, 13.2)","(8.5, 11.5, 11.330985915492958)","(31.0, 90.0, 67.0)","(2.8, 3.3, 3.261111111111111)","(2.9, 3.25, 3.222413793103448)"
08-12-2022 12:54:35.184098,"(4.4, 5.1, 4.991666666666667)","(10.0, 13.5, 13.25)","(8.5, 11.5, 10.969696969696969)","(31.0, 90.0, 74.66666666666667)","(2.8, 3.3, 3.2578947368421054)","(2.9, 3.25, 3.213636363636364)"
08-12-2022 12:54:36.348879,"(4.4, 5.1, 5.066666666666666)","(10.0, 13.5, 13.25)","(8.5, 11.0, 10.973684210526315)","(31.0, 90.0, 79.0)","(2.8, 3.3, 3.2384615384615385)","(2.9, 3.25, 3.2241935483870967)"
08-12-2022 12:54:37.473454,"(4.4, 5.1, 4.968965517241379)","(10.0, 13.5, 13.2)","(8.5, 11.0, 10.901234567901234)","(31.0, 90.0, 69.0)","(2.8, 3.3, 3.2384615384615385)","(2.9, 3.25, 3.2642857142857142)"
08-12-2022 12:54:38.552508,"(4.4, 5.1, 4.968965517241379)","(10.0, 13.5, 13.2)","(8.5, 11.0, 10.901234567901234)","(31.0, 90.0, 69.0)","(2.8, 3.3, 3.2333333333333334)","(2.9, 3.3, 3.2634146341463413)"
08-12-2022 12:54:39.603203,"(4.4, 5.1, 5.0)","(10.0, 13.5, 13.2)","(8.5, 11.0, 10.901234567901234)","(31.0, 90.0, 69.0)","(2.8, 3.3, 3.2158823529411764)","(2.9, 3.3, 3.2523809523809524)"
08-12-2022 12:54:40.767932,"(4.4, 5.1, 5.009090909090909)","(10.0, 13.5, 13.2)","(8.5, 11.0, 10.973333333333333)","(31.0, 90.0, 69.0)","(2.8, 3.25, 3.207971014492754)","(2.9, 3.3, 3.2523809523809524)"
08-12-2022 12:54:41.892554,"(4.4, 5.1, 5.009090909090909)","(10.0, 13.5, 13.2)","(8.5, 11.0, 11.36046511627907)","(31.0, 90.0, 69.0)","(2.8, 3.25, 3.207971014492754)","(2.9, 3.3, 3.234375)"
08-12-2022 12:54:43.076120,"(4.4, 5.1, 5.009090909090909)","(10.0, 13.5, 12.727272727272727)","(8.5, 11.5, 11.025)","(31.0, 90.0, 71.5)","(2.8, 3.25, 3.2675675675675673)","(2.9, 3.3, 3.3423076923076924)"
08-12-2022 12:54:44.395494,"(4.4, 4.8, 4.62)","(10.0, 14.0, 12.764705882352942)","(8.5, 12.0, 11.052631578947368)","(31.0, 95.0, 71.5)","(2.8, 3.3, 3.2483050847457626)","(2.9, 3.35, 3.3423076923076924)"
08-12-2022 12:54:45.521459,"(4.4, 4.7, 4.627027027027027)","(10.0, 14.0, 12.95)","(8.5, 12.0, 11.666666666666666)","(31.0, 95.0, 71.5)","(2.8, 3.25, 3.227678571428571)","(2.9, 3.35, 3.335714285714286)"
08-12-2022 12:54:46.721528,"(4.4, 4.8, 4.786206896551724)","(10.0, 14.0, 12.95)","(8.5, 12.0, 11.666666666666666)","(31.0, 95.0, 66.5)","(2.8, 3.3, 3.2257575757575756)","(2.9, 3.35, 3.2875)"
08-12-2022 12:54:48.077764,"(4.4, 4.8, 4.624137931034483)","(10.0, 13.5, 13.0)","(8.5, 12.0, 11.666666666666666)","(31.0, 85.0, 66.5)","(2.8, 3.25, 3.227777777777778)","(2.9, 3.35, 3.3125)"
08-12-2022 12:54:49.317639,"(4.4, 4.8, 4.635483870967742)","(10.0, 13.5, 13.0)","(8.5, 12.0, 11.76923076923077)","(31.0, 85.0, 66.5)","(2.8, 3.25, 3.203846153846154)","(2.9, 3.35, 3.3125)"
08-12-2022 12:54:50.664056,"(4.4, 4.8, 4.635483870967742)","(10.0, 13.5, 13.0)","(8.5, 12.0, 11.526315789473685)","(31.0, 85.0, 66.5)","(2.8, 3.25, 3.2083333333333335)","(2.9, 3.35, 3.3125)"
08-12-2022 12:54:51.860717,"(4.4, 4.8, 4.635483870967742)","(10.0, 13.5, 13.0)","(8.5, 12.0, 11.526315789473685)","(31.0, 85.0, 72.66666666666667)","(2.8, 3.3, 3.2)","(2.9, 3.35, 3.327777777777778)"
08-12-2022 12:54:53.042308,"(4.4, 4.8, 4.635483870967742)","(10.0, 13.5, 13.0)","(8.5, 12.0, 11.571428571428571)","(31.0, 85.0, 72.66666666666667)","(2.8, 3.25, 3.2)","(2.9, 3.35, 3.327777777777778)"
08-12-2022 12:54:54.174773,"(4.4, 4.8, 4.64)","(10.0, 13.5, 13.0)","(8.5, 12.0, 11.571428571428571)","(31.0, 85.0, 72.66666666666667)","(2.8, 3.25, 3.210714285714286)","(2.9, 3.35, 3.327777777777778)"
08-12-2022 12:54:55.294918,"(4.4, 4.8, 4.616666666666666)","(10.0, 13.5, 13.1)","(8.5, 12.0, 11.571428571428571)","(31.0, 85.0, 75.75)","(2.8, 3.25, 3.210714285714286)","(2.9, 3.35, 3.314705882352941)"
08-12-2022 12:54:56.449321,"(4.4, 4.8, 4.584)","(10.0, 13.5, 13.1)","(8.5, 12.0, 11.8)","(31.0, 85.0, 67.5)","(2.8, 3.25, 3.164285714285714)","(2.9, 3.35, 3.314705882352941)"
08-12-2022 12:54:57.575822,"(4.4, 4.8, 4.65)","(10.0, 13.5, 13.1)","(8.5, 12.0, 11.8)","(31.0, 85.0, 67.5)","(2.8, 3.2, 3.206)","(2.9, 3.35, 3.2823529411764705)"
08-12-2022 12:54:58.646682,"(4.4, 4.8, 4.682608695652174)","(10.0, 13.5, 13.1)","(8.5, 12.0, 11.8)","(31.0, 85.0, 67.5)","(2.8, 3.25, 3.206)","(2.9, 3.35, 3.2823529411764705)"
08-12-2022 12:54:59.781649,"(4.4, 4.8, 4.657894736842105)","(10.0, 13.5, 12.86)","(8.5, 12.0, 11.8)","(31.0, 85.0, 67.5)","(2.8, 3.25, 3.1595890410958902)","(2.9, 3.35, 3.2803030303030303)"
08-12-2022 12:55:01.265414,"(4.4, 4.8, 4.729591836734694)","(10.0, 13.5, 12.357142857142858)","(8.5, 12.0, 11.8)","(31.0, 85.0, 73.33333333333333)","(2.8, 3.2, 3.1592857142857143)","(2.9, 3.35, 3.294736842105263)"
08-12-2022 12:55:02.767735,"(4.4, 4.8, 4.729591836734694)","(10.0, 13.5, 12.825)","(8.5, 12.0, 11.8)","(31.0, 85.0, 72.5)","(2.8, 3.2, 3.145833333333333)","(2.9, 3.35, 3.22)"
08-12-2022 12:55:04.107959,"(4.4, 4.9, 4.825)","(10.0, 13.5, 12.535714285714286)","(8.5, 12.0, 11.8)","(31.0, 95.0, 72.5)","(2.8, 3.15, 3.1510416666666665)","(2.9, 3.35, 3.2946808510638297)"
08-12-2022 12:55:05.359324,"(4.4, 4.9, 4.8100000000000005)","(10.0, 13.5, 12.535714285714286)","(8.5, 12.0, 11.7)","(31.0, 95.0, 72.5)","(2.8, 3.2, 3.107843137254902)","(2.9, 3.35, 3.2714285714285714)"
08-12-2022 12:55:06.521959,"(4.4, 4.9, 4.8100000000000005)","(10.0, 13.5, 12.535714285714286)","(8.5, 12.0, 11.7)","(31.0, 95.0, 72.5)","(2.8, 3.2, 3.107843137254902)","(2.9, 3.35, 3.2714285714285714)"
08-12-2022 12:55:07.765316,"(4.4, 4.9, 4.896103896103896)","(10.0, 13.5, 12.272727272727273)","(8.5, 12.0, 11.5)","(31.0, 95.0, 72.5)","(2.8, 3.2, 3.107843137254902)","(2.9, 3.35, 3.2714285714285714)"
08-12-2022 12:55:08.931629,"(4.4, 4.9, 4.896103896103896)","(10.0, 13.5, 12.272727272727273)","(8.5, 12.0, 11.394736842105264)","(31.0, 95.0, 72.5)","(2.8, 3.2, 3.107843137254902)","(2.9, 3.35, 3.2641304347826083)"
08-12-2022 12:55:10.021504,"(4.4, 5.0, 4.887573964497041)","(10.0, 13.5, 12.272727272727273)","(8.5, 11.5, 11.394736842105264)","(31.0, 95.0, 72.5)","(2.8, 3.2, 3.107843137254902)","(2.9, 3.3, 3.27)"
08-12-2022 12:55:11.173654,"(4.4, 5.0, 4.887573964497041)","(10.0, 13.5, 12.272727272727273)","(8.5, 11.5, 11.394736842105264)","(31.0, 95.0, 72.5)","(2.8, 3.2, 3.107843137254902)","(2.9, 3.3, 3.27)"
08-12-2022 12:55:12.325681,"(4.4, 5.0, 4.887573964497041)","(10.0, 13.5, 12.272727272727273)","(8.5, 11.5, 11.7)","(31.0, 95.0, 72.5)","(2.8, 3.2, 3.107843137254902)","(2.9, 3.3, 3.265625)"
08-12-2022 12:55:13.548280,"(4.4, 5.0, 4.887573964497041)","(10.0, 13.5, 12.272727272727273)","(9.0, 12.0, 11.7)","(31.0, 95.0, 79.33333333333333)","(2.7, 3.2, 3.107843137254902)","(2.9, 3.3, 3.265625)"
08-12-2022 12:55:14.720168,"(4.4, 5.0, 4.887573964497041)","(10.0, 13.5, 12.6)","(9.0, 12.0, 11.7)","(31.0, 95.0, 79.33333333333333)","(2.7, 3.2, 3.107843137254902)","(2.9, 3.3, 3.265625)"
08-12-2022 12:55:15.893954,"(4.4, 5.0, 4.887573964497041)","(10.0, 13.5, 12.272727272727273)","(9.0, 12.0, 11.7)","(31.0, 95.0, 89.125)","(2.7, 3.2, 3.107843137254902)","(2.9, 3.3, 3.265625)"
08-12-2022 12:55:17.156205,"(4.4, 5.0, 4.921008403361345)","(10.0, 13.5, 12.272727272727273)","(9.0, 12.0, 11.82)","(31.0, 95.0, 89.125)","(2.7, 3.2, 3.107843137254902)","(2.9, 3.3, 3.265625)"
08-12-2022 12:55:18.292929,"(4.4, 5.0, 4.921008403361345)","(10.0, 13.5, 12.535714285714286)","(9.0, 12.0, 11.82)","(31.0, 95.0, 89.125)","(2.7, 3.2, 3.10625)","(2.9, 3.3, 3.265625)"
08-12-2022 12:55:19.477199,"(4.4, 5.0, 4.921008403361345)","(10.0, 13.5, 12.535714285714286)","(9.0, 12.0, 11.916666666666666)","(31.0, 95.0, 89.125)","(2.7, 3.2, 3.1133333333333333)","(2.9, 3.3, 3.2624999999999997)"
08-12-2022 12:55:20.655681,"(4.4, 5.0, 4.921008403361345)","(10.0, 13.5, 12.5)","(9.0, 12.0, 11.933333333333334)","(31.0, 95.0, 89.125)","(2.7, 3.2, 3.1133333333333333)","(2.9, 3.3, 3.209090909090909)"
08-12-2022 12:55:21.824654,"(4.4, 5.0, 4.921008403361345)","(10.0, 13.5, 12.5)","(9.0, 12.0, 11.933333333333334)","(31.0, 95.0, 89.125)","(2.7, 3.2, 3.1133333333333333)","(2.9, 3.25, 3.209090909090909)"
08-12-2022 12:55:22.932096,"(4.4, 5.0, 4.921008403361345)","(10.0, 13.5, 12.5)","(9.0, 12.0, 11.933333333333334)","(31.0, 95.0, 89.125)","(2.7, 3.2, 3.110483870967742)","(2.9, 3.25, 3.209090909090909)"
08-12-2022 12:55:24.026685,"(4.4, 5.0, 4.921008403361345)","(10.0, 13.5, 12.5)","(9.0, 12.0, 11.933333333333334)","(31.0, 95.0, 89.125)","(2.7, 3.2, 3.110483870967742)","(2.9, 3.25, 3.209090909090909)"
08-12-2022 12:55:25.183864,"(4.4, 5.0, 4.921008403361345)","(10.0, 13.5, 12.5)","(9.0, 12.0, 11.833333333333334)","(31.0, 95.0, 79.33333333333333)","(2.7, 3.2, 3.0945945945945947)","(2.9, 3.25, 3.1789473684210527)"
08-12-2022 12:55:26.362385,"(4.4, 5.0, 4.917073170731707)","(10.0, 13.5, 12.394736842105264)","(9.0, 12.5, 11.833333333333334)","(31.0, 95.0, 92.23529411764706)","(2.7, 3.2, 3.0986301369863014)","(2.9, 3.25, 3.1789473684210527)"
08-12-2022 12:55:27.552936,"(4.4, 5.0, 4.973493975903614)","(10.0, 14.0, 12.526315789473685)","(9.0, 12.5, 11.833333333333334)","(31.0, 95.0, 92.23529411764706)","(2.7, 3.2, 3.0625)","(2.9, 3.25, 3.1982758620689653)"
08-12-2022 12:55:28.653781,"(4.4, 5.0, 4.973493975903614)","(10.0, 14.0, 12.6875)","(9.0, 12.5, 11.833333333333334)","(31.0, 95.0, 92.23529411764706)","(2.7, 3.15, 3.0625)","(2.9, 3.35, 3.1982758620689653)"
08-12-2022 12:55:29.735607,"(4.4, 5.0, 4.973493975903614)","(10.0, 14.0, 12.782608695652174)","(9.0, 12.5, 12.25)","(31.0, 95.0, 92.23529411764706)","(2.7, 3.15, 3.0625)","(2.9, 3.35, 3.231081081081081)"
08-12-2022 12:55:31.006338,"(4.4, 5.0, 4.973493975903614)","(10.0, 14.0, 12.782608695652174)","(9.0, 12.5, 12.357142857142858)","(31.0, 95.0, 80.0)","(2.7, 3.15, 3.0625)","(2.9, 3.35, 3.231081081081081)"
08-12-2022 12:55:32.235260,"(4.4, 5.0, 4.973493975903614)","(10.0, 14.0, 12.6875)","(9.0, 12.5, 12.40909090909091)","(31.0, 95.0, 81.66666666666667)","(2.7, 3.15, 3.0625)","(2.9, 3.35, 3.231081081081081)"
08-12-2022 12:55:33.710671,"(4.4, 5.0, 4.973493975903614)","(10.0, 14.0, 12.6875)","(9.0, 12.5, 12.40909090909091)","(31.0, 95.0, 81.66666666666667)","(2.7, 3.15, 3.0348837209302326)","(2.9, 3.35, 3.2823076923076924)"
08-12-2022 12:55:34.920444,"(4.4, 5.0, 4.973493975903614)","(10.0, 14.0, 12.6875)","(9.0, 12.5, 12.40909090909091)","(31.0, 95.0, 81.66666666666667)","(2.7, 3.15, 3.1285714285714286)","(2.9, 3.35, 3.2225)"
08-12-2022 12:55:36.203049,"(4.4, 5.0, 4.973493975903614)","(10.0, 14.0, 12.6875)","(9.0, 12.5, 12.40909090909091)","(31.0, 95.0, 75.0)","(2.7, 3.15, 3.1)","(2.9, 3.35, 3.2225)"
