,Yarraman Rocky,Rockslide,Favreau,Rocknroll Max Nz,The Weekend,Bejiggity,Raani,Ideal Tiger Nz
05-01-2023 15:40:28.612831,"(31.0, 70.0, 62.0)","(2.8, 3.4, 3.266)","(7.0, 10.5, 10.05)","(71.0, 99999, 99990)","(2.8, 3.45, 3.35)","(6.5, 9.8, 9.0)","(7.5, 12.0, 10.4)","(8.5, 99999, 99990)"
05-01-2023 15:40:29.629813,"(31.0, 70.0, 62.0)","(2.8, 3.4, 3.266)","(7.5, 10.5, 10.05)","(71.0, 99999, 99990)","(2.7, 3.45, 3.35)","(7.0, 9.8, 8.84)","(7.5, 12.0, 10.4)","(8.5, 99999, 99990)"
05-01-2023 15:40:30.658978,"(31.0, 70.0, 62.0)","(2.8, 3.4, 3.266)","(7.5, 10.5, 10.05)","(71.0, 99999, 99990)","(2.7, 3.45, 3.35)","(7.0, 9.8, 8.84)","(7.5, 12.0, 10.4)","(8.5, 99999, 99990)"
05-01-2023 15:40:31.691932,"(31.0, 70.0, 62.0)","(2.8, 3.4, 3.2642857142857142)","(7.5, 10.5, 10.05)","(71.0, 99999, 99990)","(2.7, 3.45, 3.328125)","(7.0, 9.8, 9.133333333333335)","(7.5, 12.0, 10.4)","(8.5, 99999, 99990)"
05-01-2023 15:40:32.771956,"(31.0, 70.0, 62.666666666666664)","(2.8, 3.4, 3.266)","(7.5, 10.5, 10.05)","(71.0, 99999, 99990)","(2.7, 3.4, 3.3566666666666665)","(7.0, 9.8, 9.133333333333335)","(7.5, 12.0, 10.4)","(8.5, 99999, 99990)"
05-01-2023 15:40:33.886039,"(31.0, 90.0, 76.0)","(2.8, 3.4, 3.266)","(7.5, 10.5, 10.05)","(71.0, 99999, 99990)","(2.7, 3.4, 3.441666666666667)","(7.0, 9.8, 9.133333333333335)","(7.5, 12.0, 10.4)","(8.5, 99999, 99990)"
05-01-2023 15:40:35.008610,"(31.0, 85.0, 53.888888888888886)","(2.8, 3.4, 3.266)","(7.5, 10.5, 10.05)","(71.0, 99999, 99990)","(2.7, 3.45, 3.441666666666667)","(7.0, 9.8, 9.133333333333335)","(7.5, 12.0, 10.4)","(8.5, 99999, 99990)"
05-01-2023 15:40:36.158071,"(31.0, 80.0, 65.0)","(2.8, 3.4, 3.2630434782608697)","(7.5, 10.5, 10.05)","(71.0, 99999, 99990)","(2.7, 3.4, 3.441666666666667)","(7.0, 9.8, 9.133333333333335)","(7.5, 12.0, 10.4)","(8.5, 99999, 99990)"
05-01-2023 15:40:37.236840,"(31.0, 80.0, 65.0)","(2.8, 3.4, 3.2630434782608697)","(7.5, 10.5, 10.05)","(71.0, 99999, 99990)","(2.7, 3.45, 3.441666666666667)","(7.0, 9.8, 9.133333333333335)","(7.5, 12.0, 10.4)","(8.5, 99999, 99990)"
05-01-2023 15:40:38.308842,"(31.0, 80.0, 69.33333333333333)","(2.8, 3.4, 3.2630434782608697)","(7.5, 10.5, 10.05)","(71.0, 99999, 99990)","(2.7, 3.45, 3.441666666666667)","(7.0, 9.8, 9.3)","(7.5, 12.0, 10.4)","(8.5, 99999, 99990)"
05-01-2023 15:40:39.354176,"(31.0, 80.0, 65.0)","(2.8, 3.4, 3.2630434782608697)","(7.5, 10.5, 10.05)","(71.0, 99999, 99990)","(2.7, 3.3, 3.2503571428571427)","(7.0, 9.8, 9.3)","(7.5, 12.0, 10.4)","(8.5, 99999, 99990)"
05-01-2023 15:40:40.401138,"(31.0, 80.0, 65.0)","(2.8, 3.4, 3.262244897959184)","(7.5, 10.5, 10.05)","(71.0, 99999, 99990)","(2.7, 3.3, 3.2503571428571427)","(7.0, 9.8, 9.4)","(7.5, 12.0, 10.4)","(8.5, 99999, 99990)"
05-01-2023 15:40:41.419750,"(31.0, 80.0, 65.0)","(2.8, 3.4, 3.262244897959184)","(7.5, 10.5, 10.05)","(71.0, 99999, 99990)","(2.7, 3.3, 3.2503571428571427)","(7.0, 10.0, 9.6)","(7.5, 12.0, 10.4)","(8.5, 99999, 99990)"
05-01-2023 15:40:42.444408,"(31.0, 95.0, 72.5)","(2.8, 3.4, 3.262244897959184)","(7.5, 10.5, 10.05)","(71.0, 99999, 99990)","(2.7, 3.3, 2.981095890410959)","(7.0, 10.0, 9.6)","(7.5, 12.0, 10.4)","(8.5, 99999, 99990)"
05-01-2023 15:40:43.532220,"(31.0, 95.0, 72.5)","(2.8, 3.4, 3.262244897959184)","(7.5, 13.0, 11.5)","(71.0, 99999, 99990)","(2.7, 3.0, 2.981224489795918)","(7.0, 10.0, 9.6)","(7.5, 12.0, 10.533333333333333)","(8.5, 99999, 99990)"
05-01-2023 15:40:44.586318,"(31.0, 95.0, 72.5)","(2.8, 3.4, 3.301098901098901)","(7.5, 13.0, 12.166666666666666)","(71.0, 99999, 99990)","(2.7, 3.0, 2.981224489795918)","(7.0, 10.0, 9.6)","(7.5, 12.0, 10.533333333333333)","(8.5, 99999, 99990)"
05-01-2023 15:40:45.697387,"(31.0, 95.0, 72.5)","(2.8, 3.4, 3.301098901098901)","(7.5, 13.0, 10.6)","(71.0, 99999, 99990)","(2.7, 3.0, 2.981224489795918)","(7.0, 10.0, 9.6)","(7.5, 12.0, 10.533333333333333)","(8.5, 99999, 99990)"
05-01-2023 15:40:46.774403,"(31.0, 95.0, 72.5)","(2.8, 3.4, 3.301098901098901)","(7.5, 13.0, 11.0)","(71.0, 99999, 99990)","(2.7, 3.0, 3.403)","(7.0, 10.0, 9.6)","(7.5, 12.0, 10.533333333333333)","(8.5, 99999, 99990)"
05-01-2023 15:40:47.891930,"(31.0, 95.0, 83.75)","(2.8, 3.4, 3.301098901098901)","(7.5, 13.0, 12.076923076923077)","(71.0, 99999, 99990)","(2.7, 3.45, 3.225)","(7.0, 10.0, 9.6)","(7.5, 12.0, 10.533333333333333)","(8.5, 99999, 99990)"
05-01-2023 15:40:49.023993,"(31.0, 95.0, 72.5)","(2.8, 3.4, 3.301098901098901)","(7.5, 13.0, 12.076923076923077)","(71.0, 99999, 99990)","(2.7, 3.45, 3.022222222222222)","(7.0, 10.0, 9.6)","(7.5, 12.0, 10.533333333333333)","(8.5, 99999, 99990)"
05-01-2023 15:40:50.117698,"(31.0, 95.0, 75.0)","(2.8, 3.4, 3.301098901098901)","(7.5, 13.0, 10.866666666666667)","(71.0, 99999, 99990)","(2.7, 3.4, 3.2083333333333335)","(7.0, 10.0, 9.6)","(7.5, 12.0, 10.533333333333333)","(8.5, 99999, 99990)"
05-01-2023 15:40:51.254530,"(31.0, 95.0, 75.0)","(2.8, 3.4, 3.301098901098901)","(7.5, 13.0, 10.866666666666667)","(71.0, 99999, 99990)","(2.7, 3.25, 3.2083333333333335)","(7.0, 10.0, 9.6)","(7.5, 12.0, 10.533333333333333)","(8.5, 99999, 99990)"
05-01-2023 15:40:52.405851,"(31.0, 95.0, 75.0)","(2.8, 3.4, 3.301098901098901)","(7.5, 13.0, 10.866666666666667)","(71.0, 99999, 99990)","(2.7, 3.25, 3.2083333333333335)","(7.0, 10.0, 9.6)","(7.5, 12.0, 10.533333333333333)","(8.5, 99999, 99990)"
05-01-2023 15:40:53.586685,"(31.0, 90.0, 60.0)","(2.8, 3.4, 3.24070796460177)","(7.5, 13.0, 11.466666666666667)","(71.0, 99999, 99990)","(2.7, 3.25, 3.2666666666666666)","(7.0, 10.0, 9.48)","(7.5, 12.0, 10.6)","(8.5, 99999, 99990)"
05-01-2023 15:40:54.774581,"(31.0, 90.0, 60.0)","(2.8, 3.4, 2.826373626373626)","(7.5, 12.5, 11.34)","(71.0, 99999, 99990)","(2.7, 3.4, 3.15)","(7.0, 10.5, 9.933333333333334)","(7.5, 12.0, 10.973333333333333)","(8.5, 99999, 99990)"
05-01-2023 15:40:55.964152,"(31.0, 90.0, 58.5)","(2.8, 3.05, 2.965)","(7.5, 12.5, 11.34)","(71.0, 99999, 99990)","(2.7, 3.25, 3.245)","(7.0, 10.5, 10.175)","(7.5, 12.0, 11.125)","(8.5, 99999, 99990)"
05-01-2023 15:40:57.135595,"(31.0, 90.0, 58.5)","(2.8, 3.05, 2.9139999999999997)","(7.5, 12.5, 11.34)","(71.0, 99999, 99990)","(2.7, 3.25, 3.2375)","(7.0, 10.5, 9.84)","(7.5, 12.0, 11.3)","(8.5, 99999, 99990)"
05-01-2023 15:40:58.306501,"(31.0, 90.0, 58.5)","(2.8, 3.05, 3.032857142857143)","(7.5, 12.5, 11.533333333333333)","(71.0, 99999, 99990)","(2.7, 3.25, 3.380952380952381)","(7.0, 10.5, 10.483333333333334)","(7.5, 12.0, 10.8)","(8.5, 99999, 99990)"
05-01-2023 15:40:59.392975,"(31.0, 90.0, 62.0)","(2.8, 3.25, 2.9425)","(7.5, 12.5, 11.533333333333333)","(71.0, 99999, 99990)","(2.7, 3.5, 3.380952380952381)","(7.0, 12.0, 10.483333333333334)","(7.5, 12.0, 10.8)","(8.5, 99999, 99990)"
05-01-2023 15:41:00.486921,"(31.0, 90.0, 62.0)","(2.8, 3.25, 3.0095)","(7.5, 12.5, 11.884615384615385)","(71.0, 99999, 99990)","(2.7, 3.4, 3.2)","(7.0, 11.5, 10.545454545454545)","(7.5, 12.0, 11.076923076923077)","(8.5, 99999, 99990)"
05-01-2023 15:41:01.550569,"(31.0, 90.0, 62.0)","(2.8, 3.25, 3.0095)","(7.5, 12.5, 11.884615384615385)","(71.0, 99999, 99990)","(2.7, 3.4, 3.2)","(7.0, 11.5, 10.545454545454545)","(7.5, 12.0, 11.076923076923077)","(8.5, 99999, 99990)"
05-01-2023 15:41:02.573689,"(31.0, 90.0, 70.0)","(2.8, 3.15, 2.963076923076923)","(7.5, 12.5, 12.166666666666666)","(71.0, 99999, 99990)","(2.7, 3.35, 3.1833333333333336)","(7.0, 11.5, 9.972727272727273)","(7.5, 12.0, 11.076923076923077)","(8.5, 99999, 99990)"
05-01-2023 15:41:03.558566,"(31.0, 90.0, 70.0)","(2.8, 3.15, 2.963076923076923)","(7.5, 12.5, 12.25)","(71.0, 99999, 99990)","(2.7, 3.35, 3.1833333333333336)","(7.0, 11.5, 10.99)","(7.5, 12.0, 11.076923076923077)","(8.5, 99999, 99990)"
05-01-2023 15:41:04.563570,"(31.0, 90.0, 70.0)","(2.8, 3.15, 2.964)","(7.5, 12.5, 12.25)","(71.0, 99999, 99990)","(2.7, 3.35, 3.286)","(7.0, 11.5, 11.036363636363637)","(7.5, 12.0, 11.076923076923077)","(8.5, 99999, 99990)"
05-01-2023 15:41:05.572783,"(31.0, 90.0, 78.0)","(2.8, 3.15, 3.0906382978723403)","(7.5, 15.0, 13.568181818181818)","(71.0, 99999, 99990)","(2.7, 3.35, 3.286)","(7.0, 11.5, 11.036363636363637)","(7.5, 12.0, 11.076923076923077)","(8.5, 99999, 99990)"
05-01-2023 15:41:06.628787,"(31.0, 90.0, 78.0)","(2.8, 3.15, 3.0313636363636363)","(7.5, 14.5, 13.25)","(71.0, 99999, 99990)","(2.7, 3.35, 3.286)","(7.0, 11.5, 11.036363636363637)","(7.5, 12.0, 11.076923076923077)","(8.5, 99999, 99990)"
05-01-2023 15:41:07.684552,"(31.0, 90.0, 78.0)","(2.8, 3.15, 3.0313636363636363)","(7.5, 14.5, 13.25)","(71.0, 99999, 99990)","(2.7, 3.35, 3.286)","(7.0, 11.5, 11.0)","(7.5, 12.0, 10.714285714285714)","(8.5, 99999, 99990)"
05-01-2023 15:41:08.773103,"(31.0, 90.0, 78.0)","(2.8, 3.15, 3.005)","(7.5, 14.5, 14.1)","(71.0, 99999, 99990)","(2.7, 3.35, 3.286)","(7.0, 11.5, 10.75)","(7.5, 12.0, 11.035714285714286)","(8.5, 99999, 99990)"
05-01-2023 15:41:09.886344,"(31.0, 90.0, 78.0)","(2.8, 3.15, 3.005)","(7.5, 14.5, 14.1)","(71.0, 99999, 99990)","(2.7, 3.35, 3.286)","(7.0, 11.5, 10.75)","(7.5, 12.0, 11.181818181818182)","(8.5, 99999, 99990)"
05-01-2023 15:41:10.946031,"(31.0, 90.0, 78.0)","(2.8, 3.15, 3.005)","(7.5, 14.5, 14.1)","(71.0, 99999, 99990)","(2.7, 3.35, 3.286)","(7.0, 11.5, 10.75)","(7.5, 12.0, 11.181818181818182)","(8.5, 99999, 99990)"
05-01-2023 15:41:11.995885,"(31.0, 90.0, 78.0)","(2.8, 3.15, 3.005)","(7.5, 14.0, 13.045454545454545)","(71.0, 99999, 99990)","(2.7, 3.35, 3.286)","(7.0, 11.5, 10.75)","(7.5, 12.0, 11.181818181818182)","(8.5, 99999, 99990)"
05-01-2023 15:41:13.102689,"(31.0, 90.0, 78.0)","(2.8, 3.15, 3.005)","(7.5, 14.0, 13.045454545454545)","(71.0, 99999, 99990)","(2.7, 3.35, 3.286)","(7.0, 11.5, 11.0)","(7.5, 12.0, 11.181818181818182)","(8.5, 99999, 99990)"
05-01-2023 15:41:14.147351,"(31.0, 90.0, 78.0)","(2.8, 3.15, 3.005)","(7.5, 14.0, 13.045454545454545)","(71.0, 99999, 99990)","(2.7, 3.35, 3.286)","(7.0, 11.5, 11.0)","(7.5, 12.0, 11.181818181818182)","(8.5, 99999, 99990)"
05-01-2023 15:41:15.202978,"(31.0, 85.0, 78.75)","(2.8, 3.15, 3.005)","(7.5, 14.0, 13.045454545454545)","(71.0, 99999, 99990)","(2.7, 3.35, 3.286)","(7.0, 11.5, 11.0)","(7.5, 12.0, 11.181818181818182)","(8.5, 99999, 99990)"
05-01-2023 15:41:16.285964,"(31.0, 85.0, 78.75)","(2.8, 3.15, 3.005)","(7.5, 14.0, 13.045454545454545)","(71.0, 99999, 99990)","(2.7, 3.35, 3.286)","(7.0, 11.5, 11.0)","(7.5, 12.0, 11.181818181818182)","(8.5, 99999, 99990)"
05-01-2023 15:41:17.438753,"(31.0, 85.0, 78.75)","(2.8, 3.15, 3.005)","(7.5, 14.0, 13.045454545454545)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 11.0)","(7.5, 12.0, 11.181818181818182)","(8.5, 99999, 99990)"
05-01-2023 15:41:18.486483,"(31.0, 85.0, 74.0909090909091)","(2.8, 3.15, 2.9045454545454543)","(7.5, 13.5, 13.0)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 11.0)","(7.5, 12.0, 11.181818181818182)","(8.5, 99999, 99990)"
05-01-2023 15:41:19.569351,"(31.0, 85.0, 74.0909090909091)","(2.8, 3.15, 2.9045454545454543)","(7.5, 13.5, 13.0)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 11.0)","(7.5, 12.0, 11.181818181818182)","(8.5, 99999, 99990)"
05-01-2023 15:41:20.654277,"(31.0, 85.0, 74.0909090909091)","(2.8, 3.15, 2.9045454545454543)","(7.5, 13.5, 13.0)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 11.0)","(7.5, 12.0, 11.181818181818182)","(8.5, 99999, 99990)"
05-01-2023 15:41:21.697503,"(31.0, 85.0, 74.0909090909091)","(2.8, 3.15, 2.9045454545454543)","(7.5, 13.5, 13.0)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 11.0)","(7.5, 12.0, 11.181818181818182)","(8.5, 99999, 99990)"
05-01-2023 15:41:22.771204,"(31.0, 85.0, 74.0909090909091)","(2.8, 3.15, 2.9045454545454543)","(7.5, 13.5, 13.0)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 12.266666666666666)","(7.5, 12.0, 11.181818181818182)","(8.5, 99999, 99990)"
05-01-2023 15:41:23.828200,"(31.0, 85.0, 74.0909090909091)","(2.8, 3.15, 2.9699999999999998)","(7.5, 13.5, 13.166666666666666)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 13.0, 10.92)","(7.5, 12.0, 11.181818181818182)","(8.5, 99999, 99990)"
05-01-2023 15:41:24.916958,"(31.0, 85.0, 74.0909090909091)","(2.8, 3.15, 2.9045454545454543)","(7.5, 15.5, 14.9)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 10.05)","(7.5, 12.0, 11.142857142857142)","(8.5, 99999, 99990)"
05-01-2023 15:41:25.967793,"(31.0, 85.0, 79.28571428571429)","(2.8, 3.15, 2.9699999999999998)","(7.5, 15.5, 14.0)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 10.15)","(7.5, 12.0, 11.142857142857142)","(8.5, 99999, 99990)"
05-01-2023 15:41:27.045825,"(31.0, 85.0, 79.28571428571429)","(2.8, 3.15, 2.9699999999999998)","(7.5, 15.5, 14.0)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 10.15)","(7.5, 12.0, 11.142857142857142)","(8.5, 99999, 99990)"
05-01-2023 15:41:28.115734,"(31.0, 85.0, 79.28571428571429)","(2.8, 3.15, 2.9699999999999998)","(7.5, 15.5, 14.0)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 10.15)","(7.5, 12.0, 11.142857142857142)","(8.5, 99999, 99990)"
05-01-2023 15:41:29.190358,"(31.0, 85.0, 79.28571428571429)","(2.8, 3.15, 2.9699999999999998)","(7.5, 15.5, 14.0)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 10.15)","(7.5, 12.0, 11.142857142857142)","(8.5, 99999, 99990)"
05-01-2023 15:41:30.265373,"(31.0, 85.0, 79.28571428571429)","(2.8, 3.15, 2.9699999999999998)","(7.5, 15.5, 14.0)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 10.15)","(7.5, 12.0, 11.142857142857142)","(8.5, 99999, 99990)"
05-01-2023 15:41:31.382398,"(31.0, 85.0, 79.28571428571429)","(2.8, 3.15, 2.9699999999999998)","(7.5, 15.5, 14.0)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 10.15)","(7.5, 12.0, 11.142857142857142)","(8.5, 99999, 99990)"
05-01-2023 15:41:32.524123,"(31.0, 85.0, 79.28571428571429)","(2.8, 3.15, 2.9699999999999998)","(7.5, 15.5, 14.0)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 10.15)","(7.5, 12.0, 11.142857142857142)","(8.5, 99999, 99990)"
05-01-2023 15:41:33.657743,"(31.0, 85.0, 79.28571428571429)","(2.8, 3.15, 2.9699999999999998)","(7.5, 15.5, 14.0)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 10.15)","(7.5, 12.0, 11.142857142857142)","(8.5, 99999, 99990)"
05-01-2023 15:41:34.780253,"(31.0, 85.0, 79.28571428571429)","(2.8, 3.15, 2.9699999999999998)","(7.5, 15.5, 14.0)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 10.15)","(7.5, 12.0, 11.142857142857142)","(8.5, 99999, 99990)"
05-01-2023 15:41:35.915209,"(31.0, 85.0, 79.28571428571429)","(2.8, 3.15, 2.9699999999999998)","(7.5, 15.5, 14.0)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 10.15)","(7.5, 12.0, 11.142857142857142)","(8.5, 99999, 99990)"
05-01-2023 15:41:37.033691,"(31.0, 85.0, 79.28571428571429)","(2.8, 3.15, 2.9699999999999998)","(7.5, 15.5, 14.0)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 11.5, 10.15)","(7.5, 12.0, 11.142857142857142)","(8.5, 99999, 99990)"
05-01-2023 15:41:38.160488,"(31.0, 90.0, 73.33333333333333)","(2.8, 3.15, 2.9907692307692306)","(7.5, 15.0, 14.5)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 10.5, 8.871428571428572)","(7.5, 12.0, 11.142857142857142)","(8.5, 99999, 99990)"
05-01-2023 15:41:39.249601,"(31.0, 90.0, 73.33333333333333)","(2.8, 3.15, 2.9907692307692306)","(7.5, 15.0, 14.5)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 10.5, 8.871428571428572)","(7.5, 12.0, 11.142857142857142)","(8.5, 99999, 99990)"
05-01-2023 15:41:40.281301,"(31.0, 90.0, 73.33333333333333)","(2.8, 3.15, 2.9907692307692306)","(7.5, 15.0, 14.5)","(71.0, 99999, 99990)","(2.7, 3.35, 3.2948275862068965)","(7.0, 10.5, 8.871428571428572)","(7.5, 12.0, 11.142857142857142)","(8.5, 99999, 99990)"
05-01-2023 15:41:41.301158,"(31.0, 90.0, 73.33333333333333)","(2.8, 3.15, 2.9907692307692306)","(7.5, 14.5, 14.125)","(71.0, 99999, 99990)","(2.7, 3.35, 3.25)","(7.0, 10.5, 8.916666666666666)","(7.5, 12.0, 11.142857142857142)","(8.5, 99999, 99990)"
05-01-2023 15:41:42.310805,"(31.0, 90.0, 73.33333333333333)","(2.8, 3.15, 2.9907692307692306)","(7.5, 14.0, 13.75)","(71.0, 99999, 99990)","(2.7, 3.35, 3.327777777777778)","(7.0, 10.5, 8.916666666666666)","(7.5, 12.0, 10.5)","(8.5, 99999, 99990)"
05-01-2023 15:41:43.341884,"(31.0, 90.0, 80.0)","(2.8, 3.15, 2.9907692307692306)","(7.5, 14.0, 13.75)","(71.0, 99999, 99990)","(2.7, 3.35, 3.327777777777778)","(7.0, 10.5, 8.871428571428572)","(7.5, 12.0, 10.68)","(8.5, 99999, 99990)"
05-01-2023 15:41:44.447931,"(31.0, 90.0, 80.0)","(2.8, 3.15, 2.9907692307692306)","(7.5, 14.0, 13.75)","(71.0, 99999, 99990)","(2.7, 3.35, 3.327777777777778)","(7.0, 10.5, 8.871428571428572)","(7.5, 12.0, 10.9)","(8.5, 99999, 99990)"
05-01-2023 15:41:45.534668,"(31.0, 90.0, 80.0)","(2.8, 3.15, 2.9907692307692306)","(7.5, 14.0, 13.75)","(71.0, 99999, 99990)","(2.7, 3.35, 3.327777777777778)","(7.0, 10.5, 8.871428571428572)","(7.5, 12.0, 9.928571428571429)","(8.5, 99999, 99990)"
05-01-2023 15:41:46.666116,"(31.0, 90.0, 80.0)","(2.8, 3.15, 3.043846153846154)","(7.5, 14.0, 13.75)","(71.0, 99999, 99990)","(2.7, 3.4, 3.3666666666666667)","(7.0, 10.5, 8.871428571428572)","(7.5, 10.5, 9.891304347826088)","(8.5, 99999, 99990)"
05-01-2023 15:41:47.735029,"(31.0, 90.0, 80.0)","(2.8, 3.15, 3.043846153846154)","(7.5, 14.0, 13.75)","(71.0, 99999, 99990)","(2.7, 3.4, 3.3666666666666667)","(7.0, 10.5, 8.871428571428572)","(7.5, 10.5, 9.891304347826088)","(8.5, 99999, 99990)"
05-01-2023 15:41:48.767185,"(31.0, 90.0, 80.0)","(2.8, 3.15, 3.043846153846154)","(7.5, 15.5, 15.142857142857142)","(71.0, 99999, 99990)","(2.7, 3.4, 3.3666666666666667)","(7.0, 10.5, 8.871428571428572)","(7.5, 10.5, 9.891304347826088)","(8.5, 99999, 99990)"
05-01-2023 15:41:49.765700,"(31.0, 90.0, 80.0)","(2.8, 3.15, 2.960769230769231)","(7.5, 15.5, 15.142857142857142)","(71.0, 99999, 99990)","(2.7, 3.45, 3.405555555555556)","(7.0, 10.5, 8.871428571428572)","(7.5, 10.5, 9.891304347826088)","(8.5, 99999, 99990)"
05-01-2023 15:41:50.789626,"(31.0, 90.0, 80.0)","(2.8, 3.05, 3.0)","(7.5, 15.0, 14.5)","(71.0, 99999, 99990)","(2.7, 3.45, 3.411904761904762)","(7.0, 10.5, 8.98)","(7.5, 10.5, 9.891304347826088)","(8.5, 99999, 99990)"
05-01-2023 15:41:51.821075,"(31.0, 90.0, 80.0)","(2.8, 3.05, 3.004)","(7.5, 15.0, 14.5)","(71.0, 99999, 99990)","(2.7, 3.45, 3.411904761904762)","(7.0, 10.5, 10.014285714285714)","(7.5, 10.5, 9.891304347826088)","(8.5, 99999, 99990)"
05-01-2023 15:41:52.896425,"(31.0, 90.0, 80.0)","(2.8, 3.05, 3.008)","(7.5, 15.0, 14.5)","(71.0, 99999, 99990)","(2.7, 3.45, 3.415277777777778)","(7.0, 10.5, 8.375)","(7.5, 10.5, 9.657142857142857)","(8.5, 99999, 99990)"
05-01-2023 15:41:54.086949,"(31.0, 90.0, 80.0)","(2.8, 3.05, 3.0237499999999997)","(7.5, 15.0, 14.5)","(71.0, 99999, 99990)","(2.7, 3.6, 3.415277777777778)","(7.0, 10.0, 8.75)","(7.5, 10.0, 9.851851851851851)","(8.5, 99999, 99990)"
05-01-2023 15:41:55.221279,"(31.0, 90.0, 76.66666666666667)","(2.8, 3.1, 3.089787234042553)","(7.5, 14.5, 14.1)","(71.0, 99999, 99990)","(2.7, 3.6, 3.489795918367347)","(7.0, 9.2, 8.92)","(7.5, 10.0, 9.364705882352942)","(8.5, 99999, 99990)"
05-01-2023 15:41:56.328324,"(31.0, 90.0, 76.66666666666667)","(2.8, 3.1, 3.0700000000000003)","(7.5, 14.5, 14.1)","(71.0, 99999, 99990)","(2.7, 3.6, 3.38)","(7.0, 9.2, 8.92)","(7.5, 10.0, 8.869565217391305)","(8.5, 99999, 99990)"
05-01-2023 15:41:57.482490,"(31.0, 90.0, 81.66666666666667)","(2.8, 3.1, 3.0633333333333335)","(7.5, 14.5, 14.1)","(71.0, 99999, 99990)","(2.7, 3.6, 3.38)","(7.0, 9.2, 8.92)","(7.5, 9.6, 8.869565217391305)","(8.5, 99999, 99990)"
05-01-2023 15:41:58.549264,"(31.0, 90.0, 81.66666666666667)","(2.8, 3.1, 3.0555555555555554)","(7.5, 14.5, 14.1)","(71.0, 99999, 99990)","(2.7, 3.6, 3.38)","(7.0, 9.2, 8.92)","(7.5, 9.6, 8.869565217391305)","(8.5, 99999, 99990)"
05-01-2023 15:41:59.627814,"(31.0, 90.0, 76.66666666666667)","(2.8, 3.1, 3.0555555555555554)","(7.5, 14.5, 14.1)","(71.0, 99999, 99990)","(2.7, 3.55, 3.5214285714285714)","(7.0, 9.2, 8.92)","(7.5, 9.6, 8.869565217391305)","(8.5, 99999, 99990)"
05-01-2023 15:42:00.670170,"(31.0, 90.0, 84.28571428571429)","(2.8, 3.1, 3.0555555555555554)","(7.5, 15.5, 15.0)","(71.0, 99999, 99990)","(2.7, 3.55, 3.502)","(7.0, 9.2, 8.92)","(7.5, 9.4, 9.218181818181819)","(8.5, 99999, 99990)"
05-01-2023 15:42:01.727383,"(31.0, 90.0, 84.28571428571429)","(2.8, 3.15, 3.1127027027027028)","(7.5, 15.5, 15.0)","(71.0, 99999, 99990)","(2.7, 3.55, 3.4166666666666665)","(7.0, 9.2, 8.92)","(7.5, 9.4, 9.218181818181819)","(8.5, 99999, 99990)"
05-01-2023 15:42:02.704829,"(31.0, 90.0, 84.28571428571429)","(2.8, 3.15, 3.0975)","(7.5, 15.5, 15.0)","(71.0, 99999, 99990)","(2.7, 3.55, 3.4166666666666665)","(7.0, 9.2, 8.92)","(7.5, 9.4, 9.218181818181819)","(8.5, 99999, 99990)"
05-01-2023 15:42:03.706867,"(31.0, 90.0, 84.28571428571429)","(2.8, 3.15, 3.0975)","(7.5, 15.5, 14.75)","(71.0, 99999, 99990)","(2.7, 3.55, 3.4166666666666665)","(7.0, 9.2, 8.92)","(7.5, 9.4, 9.218181818181819)","(8.5, 99999, 99990)"
