,White Star Village,Keayang Alex,Well Thats Alright,All Good,Moreartsthanclass,Didshedoit Nz,Be The One,Charisma King,Heart Of Oaklands,Tallaras Shadow,Markleigh Caz,Clarenden Legacy
14-12-2022 19:34:17.462157,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 35.142857142857146)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 34.0)","(10.0, 18.5, 15.666666666666668)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:19.011985,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 35.142857142857146)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 34.0)","(10.0, 18.5, 15.666666666666668)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:20.505242,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 35.142857142857146)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 34.0)","(10.0, 18.5, 15.666666666666668)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:22.023599,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 35.142857142857146)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 34.0)","(10.0, 18.5, 15.666666666666668)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:23.585577,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 35.142857142857146)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 34.0)","(10.0, 18.5, 15.666666666666668)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:25.222616,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 36.2)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 34.0)","(10.0, 18.5, 15.666666666666668)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:26.822137,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 36.2)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 42.333333333333336)","(10.0, 18.5, 15.666666666666668)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:28.408635,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 36.36363636363637)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 43.42857142857143)","(10.0, 18.5, 15.666666666666668)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:29.934345,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 36.36363636363637)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 43.42857142857143)","(10.0, 18.5, 15.666666666666668)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:31.426643,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 36.36363636363637)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 43.42857142857143)","(10.0, 18.5, 15.666666666666668)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:33.294743,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 36.36363636363637)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 43.42857142857143)","(10.0, 18.5, 15.666666666666668)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:34.992828,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 36.36363636363637)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 43.42857142857143)","(10.0, 18.5, 15.666666666666668)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:36.697694,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 36.36363636363637)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 43.42857142857143)","(10.0, 18.5, 15.666666666666668)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:38.463936,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 34.666666666666664)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 43.42857142857143)","(10.0, 18.5, 15.666666666666668)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:40.151198,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 34.666666666666664)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 43.42857142857143)","(10.0, 18.5, 15.666666666666668)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:41.633526,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 34.666666666666664)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 43.42857142857143)","(10.0, 18.5, 15.666666666666668)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:43.079924,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 34.666666666666664)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 15.666666666666668)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:44.699441,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 34.666666666666664)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 16.9)","(6.0, 9.6, 8.4)"
14-12-2022 19:34:46.232819,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 34.666666666666664)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 16.9)","(6.0, 9.6, 8.533333333333333)"
14-12-2022 19:34:47.741779,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 35.42857142857143)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 16.9)","(6.0, 10.0, 8.533333333333333)"
14-12-2022 19:34:49.295116,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 35.42857142857143)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 16.9)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:34:50.851968,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 35.42857142857143)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 16.9)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:34:52.351898,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 35.42857142857143)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 16.9)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:34:53.828544,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 35.42857142857143)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 16.9)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:34:55.405251,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 35.42857142857143)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.0)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:34:56.875183,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 35.42857142857143)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.0)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:34:58.395105,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 38.0, 35.333333333333336)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.0)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:34:59.926376,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 40.0, 36.666666666666664)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.0)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:01.513702,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 40.0, 36.666666666666664)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.0)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:03.125491,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 40.0, 34.5)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.0)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:04.826620,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 4.316666666666666)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 145.0)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 40.0, 34.5)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.0)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:06.409557,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 4.316666666666666)","(6.5, 9.8, 8.933333333333334)","(81.0, 210.0, 145.0)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 40.0, 34.5)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.0)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:07.992688,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 4.316666666666666)","(6.5, 9.8, 8.933333333333334)","(81.0, 210.0, 116.66666666666666)","(101.0, 310.0, 274.44444444444446)","(13.0, 99999, 99990)","(31.0, 40.0, 34.5)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.0)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:09.515356,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 4.316666666666666)","(6.5, 9.8, 8.933333333333334)","(81.0, 190.0, 116.66666666666666)","(101.0, 310.0, 274.44444444444446)","(13.0, 99999, 99990)","(31.0, 40.0, 34.5)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.0)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:11.079048,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 4.316666666666666)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 274.44444444444446)","(13.0, 99999, 99990)","(31.0, 40.0, 34.5)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.0)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:12.614851,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 4.316666666666666)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 274.44444444444446)","(13.0, 99999, 99990)","(31.0, 40.0, 34.5)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.1)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:14.077608,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 4.316666666666666)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 274.44444444444446)","(13.0, 99999, 99990)","(31.0, 40.0, 34.5)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.1)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:15.567991,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 4.316666666666666)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 274.44444444444446)","(13.0, 99999, 99990)","(31.0, 40.0, 34.5)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.1)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:17.087433,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.1)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:18.620802,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.1)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:20.127353,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.1)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:21.599613,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.3, 4.9, 4.1)","(101.0, 310.0, 276.6666666666667)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.1)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:23.171452,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.3, 4.9, 4.1)","(101.0, 310.0, 288.8888888888889)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.1)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:24.744468,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 270.0)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.3, 4.9, 4.1)","(101.0, 310.0, 288.8888888888889)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.1)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:26.387223,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 282.5)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.3, 4.9, 4.1)","(101.0, 310.0, 288.8888888888889)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.1)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:27.989365,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 282.5)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.3, 4.9, 4.1)","(101.0, 310.0, 288.8888888888889)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.1)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:29.438646,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 282.5)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.3, 4.9, 4.1)","(101.0, 310.0, 288.8888888888889)","(31.0, 50.0, 44.25)","(10.0, 18.5, 17.1)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:30.868888,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 282.5)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.3, 4.9, 4.1)","(101.0, 310.0, 288.8888888888889)","(31.0, 50.0, 44.25)","(10.0, 18.5, 15.25)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:32.387083,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 180.0, 113.33333333333334)","(101.0, 310.0, 282.5)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.3, 4.9, 4.1)","(101.0, 310.0, 288.8888888888889)","(31.0, 50.0, 44.25)","(10.0, 18.5, 15.25)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:34.010583,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 170.0, 116.66666666666666)","(101.0, 310.0, 282.5)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.3, 4.9, 4.1)","(101.0, 310.0, 288.8888888888889)","(31.0, 50.0, 44.25)","(10.0, 18.5, 15.25)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:35.558464,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 190.0, 116.66666666666666)","(101.0, 310.0, 282.5)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.3, 4.9, 4.1)","(101.0, 310.0, 288.8888888888889)","(31.0, 50.0, 44.25)","(10.0, 18.5, 15.25)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:37.238295,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 190.0, 116.66666666666666)","(101.0, 310.0, 282.5)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.3, 4.9, 4.1)","(101.0, 310.0, 288.8888888888889)","(31.0, 50.0, 44.25)","(10.0, 18.5, 15.25)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:38.757815,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 190.0, 116.66666666666666)","(101.0, 310.0, 282.5)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.3, 4.9, 4.1)","(101.0, 310.0, 288.8888888888889)","(31.0, 50.0, 44.25)","(10.0, 18.5, 15.25)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:40.182177,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 190.0, 116.66666666666666)","(101.0, 310.0, 282.5)","(13.0, 99999, 99990)","(31.0, 40.0, 36.8)","(3.3, 4.9, 4.1)","(101.0, 310.0, 288.8888888888889)","(31.0, 50.0, 44.25)","(10.0, 18.5, 15.25)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:41.620830,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.8, 8.933333333333334)","(81.0, 190.0, 116.66666666666666)","(101.0, 310.0, 282.5)","(13.0, 99999, 99990)","(31.0, 40.0, 34.5)","(3.3, 4.9, 4.1)","(101.0, 310.0, 288.8888888888889)","(31.0, 50.0, 44.25)","(10.0, 18.5, 15.25)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:43.028886,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.6, 8.4)","(81.0, 190.0, 116.66666666666666)","(101.0, 310.0, 282.5)","(13.0, 99999, 99990)","(31.0, 40.0, 34.5)","(3.3, 4.9, 4.1)","(101.0, 310.0, 288.8888888888889)","(31.0, 50.0, 44.25)","(10.0, 18.5, 15.25)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:44.613002,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.4, 8.3)","(81.0, 190.0, 116.66666666666666)","(101.0, 310.0, 282.5)","(13.0, 99999, 99990)","(31.0, 40.0, 34.5)","(3.3, 4.9, 4.487500000000001)","(101.0, 310.0, 288.8888888888889)","(31.0, 50.0, 44.25)","(10.0, 18.5, 15.25)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:46.204506,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.4, 8.3)","(81.0, 190.0, 116.66666666666666)","(101.0, 310.0, 282.5)","(13.0, 99999, 99990)","(31.0, 40.0, 34.5)","(3.3, 4.9, 4.487500000000001)","(101.0, 310.0, 288.8888888888889)","(31.0, 50.0, 41.6)","(10.0, 18.5, 15.25)","(6.5, 10.0, 8.533333333333333)"
14-12-2022 19:35:47.708684,"(12.0, 18.0, 15.428571428571429)","(3.1, 4.7, 3.933333333333333)","(6.5, 9.4, 7.933333333333334)","(81.0, 190.0, 116.66666666666666)","(101.0, 310.0, 282.5)","(13.0, 99999, 99990)","(31.0, 40.0, 34.5)","(3.3, 4.9, 4.487500000000001)","(101.0, 310.0, 288.8888888888889)","(31.0, 50.0, 43.0)","(10.0, 18.5, 15.25)","(6.5, 10.0, 8.533333333333333)"
