,Arnhem Axel,Bonnet Surfer,Coco Evie,Sunshine Fire,Velocity Tori,Villainess,Hurricane Villa
07-12-2022 19:50:50.013586,"(9.0, 19.0, 12.6)","(20.0, 50.0, 34.25)","(13.0, 27.0, 19.5)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 5.46875)","(4.6, 7.6, 5.85)"
07-12-2022 19:50:51.050518,"(9.0, 19.0, 12.6)","(20.0, 50.0, 34.25)","(13.0, 27.0, 19.5)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.8, 5.46875)","(4.6, 7.6, 5.85)"
07-12-2022 19:50:52.106663,"(9.0, 19.0, 12.6)","(20.0, 50.0, 34.25)","(13.0, 27.0, 19.5)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.8, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:50:53.232650,"(9.0, 19.0, 12.6)","(20.0, 50.0, 34.25)","(13.0, 27.0, 19.5)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 5.48)","(4.6, 7.6, 5.85)"
07-12-2022 19:50:54.341158,"(9.0, 19.0, 12.6)","(20.0, 50.0, 34.25)","(13.0, 27.0, 19.5)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 5.48)","(4.6, 7.6, 5.85)"
07-12-2022 19:50:55.524927,"(9.0, 19.0, 12.6)","(20.0, 55.0, 40.96153846153846)","(13.0, 27.0, 19.5)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:50:56.642139,"(9.0, 19.0, 12.6)","(20.0, 55.0, 40.96153846153846)","(13.0, 27.0, 19.5)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 5.46875)","(4.6, 7.6, 5.85)"
07-12-2022 19:50:57.796152,"(9.0, 19.0, 12.6)","(20.0, 55.0, 40.96153846153846)","(13.0, 27.0, 19.5)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.8, 5.46875)","(4.6, 7.6, 5.85)"
07-12-2022 19:50:58.924234,"(9.0, 19.0, 12.6)","(20.0, 55.0, 40.96153846153846)","(13.0, 27.0, 19.5)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.8, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:50:59.971616,"(9.0, 19.0, 12.6)","(20.0, 55.0, 36.75)","(13.0, 27.0, 19.5)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:01.010277,"(9.0, 19.0, 12.6)","(20.0, 55.0, 36.75)","(13.0, 27.0, 19.5)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:02.113208,"(9.0, 19.0, 12.6)","(20.0, 55.0, 36.75)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:03.304022,"(9.0, 19.0, 12.6)","(20.0, 55.0, 36.75)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 5.46875)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:04.415379,"(9.0, 19.0, 12.6)","(20.0, 55.0, 36.75)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.8, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:05.503659,"(9.0, 19.0, 12.6)","(20.0, 55.0, 36.75)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:06.537946,"(9.0, 19.0, 12.6)","(20.0, 55.0, 36.75)","(13.0, 27.0, 19.5)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:07.690804,"(9.0, 19.0, 12.6)","(20.0, 55.0, 36.75)","(13.0, 27.0, 25.75)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:08.844706,"(9.0, 19.0, 12.6)","(20.0, 55.0, 36.75)","(13.0, 27.0, 25.75)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 5.46875)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:10.038931,"(9.0, 19.0, 12.6)","(20.0, 55.0, 36.75)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.8, 5.46875)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:11.161102,"(9.0, 19.0, 12.6)","(20.0, 55.0, 36.75)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.8, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:12.264732,"(9.0, 19.0, 12.6)","(20.0, 55.0, 36.75)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:13.273681,"(9.0, 19.0, 12.6)","(20.0, 55.0, 36.75)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:14.345536,"(9.0, 19.0, 12.6)","(20.0, 55.0, 36.75)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 5.46875)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:15.482307,"(9.0, 19.0, 16.142857142857142)","(20.0, 55.0, 34.72222222222222)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.8, 5.46875)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:16.547574,"(9.0, 19.0, 16.142857142857142)","(20.0, 55.0, 34.72222222222222)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.8, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:17.593969,"(9.0, 19.0, 16.142857142857142)","(20.0, 55.0, 36.75)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:18.748314,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 36.75)","(13.0, 27.0, 25.75)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:19.865642,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 36.75)","(13.0, 27.0, 25.75)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 5.46875)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:21.042275,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 36.75)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.8, 5.46875)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:22.118009,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 36.75)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.8, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:23.179000,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 36.75)","(13.0, 27.0, 19.5)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 5.48)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:24.212913,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 36.75)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 5.48)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:25.363225,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 36.75)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:26.510440,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 36.75)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.6313513513513516)","(6.5, 11.5, 9.8)","(4.4, 8.6, 6.0)","(4.6, 7.6, 5.85)"
07-12-2022 19:51:27.634042,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 36.75)","(13.0, 27.0, 24.857142857142858)","(2.1, 3.15, 2.65231884057971)","(6.5, 11.5, 11.15)","(4.4, 8.6, 5.994736842105263)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:28.659411,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.846153846153847)","(2.1, 3.15, 2.65231884057971)","(6.5, 11.5, 10.9125)","(4.4, 8.8, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:29.741764,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.7291666666666665)","(6.5, 11.5, 10.9125)","(4.4, 8.8, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:30.829971,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.7291666666666665)","(6.5, 11.5, 10.9125)","(4.4, 8.8, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:31.988071,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.7291666666666665)","(6.5, 11.5, 10.9125)","(4.4, 8.8, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:33.129151,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.7291666666666665)","(6.5, 11.5, 10.9125)","(4.4, 8.8, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:34.205867,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.7291666666666665)","(6.5, 11.5, 10.9125)","(4.4, 8.8, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:35.378460,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.7291666666666665)","(6.5, 11.5, 10.9125)","(4.4, 8.8, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:36.460581,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.7291666666666665)","(6.5, 11.5, 10.9125)","(4.4, 8.8, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:37.542532,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.7291666666666665)","(6.5, 11.5, 10.9125)","(4.4, 8.8, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:38.640704,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.7291666666666665)","(6.5, 11.5, 10.9125)","(4.4, 8.8, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:39.764725,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.7291666666666665)","(6.5, 11.5, 10.9125)","(4.4, 8.8, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:40.875187,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.7291666666666665)","(6.5, 11.5, 10.9125)","(4.4, 8.8, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:42.058439,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 11.5, 10.9125)","(4.4, 8.8, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:43.195281,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 11.5, 10.125)","(4.4, 8.8, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:44.305212,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 12.5, 10.125)","(4.4, 8.8, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:45.325865,"(9.0, 19.0, 12.733333333333333)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 12.5, 10.125)","(4.4, 8.8, 6.8)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:46.295710,"(9.0, 19.0, 14.1)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 12.5, 11.35)","(4.4, 8.6, 6.8)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:47.433830,"(9.0, 19.0, 14.1)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 12.0, 11.35)","(4.4, 8.6, 6.8)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:48.540866,"(9.0, 19.0, 14.1)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 12.0, 11.35)","(4.4, 8.6, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:49.613160,"(9.0, 19.0, 12.866666666666667)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 12.0, 11.35)","(4.4, 8.8, 6.8)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:50.675517,"(9.0, 19.0, 12.866666666666667)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 12.0, 11.35)","(4.4, 8.6, 6.8)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:51.754640,"(9.0, 19.0, 12.866666666666667)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 12.0, 11.35)","(4.4, 8.6, 6.8)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:52.852362,"(9.0, 19.0, 12.866666666666667)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 12.0, 11.35)","(4.4, 8.6, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:53.891235,"(9.0, 19.0, 12.866666666666667)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 12.0, 11.35)","(4.4, 8.8, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:54.993830,"(9.0, 19.0, 12.866666666666667)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 12.0, 11.35)","(4.4, 8.8, 6.8)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:56.121336,"(9.0, 19.0, 12.866666666666667)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 12.0, 11.35)","(4.4, 8.6, 6.8)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:57.406735,"(9.0, 19.0, 12.866666666666667)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 12.0, 11.35)","(4.4, 8.6, 6.8)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:58.717760,"(9.0, 19.0, 12.866666666666667)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 12.0, 11.35)","(4.4, 8.6, 6.2)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:51:59.916962,"(9.0, 19.0, 12.866666666666667)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 12.0, 11.35)","(4.4, 8.8, 6.8)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:52:01.178124,"(9.0, 19.0, 12.866666666666667)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 25.125)","(2.1, 3.15, 2.861428571428571)","(6.5, 12.0, 11.35)","(4.4, 8.6, 6.8)","(4.6, 7.6, 6.199999999999999)"
07-12-2022 19:52:02.500280,"(9.0, 19.0, 12.866666666666667)","(20.0, 55.0, 31.535714285714285)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.15, 3.0733333333333333)","(6.5, 12.0, 11.35)","(4.4, 8.6, 7.914285714285715)","(4.6, 7.6, 6.966666666666667)"
07-12-2022 19:52:03.689919,"(9.0, 19.0, 12.866666666666667)","(20.0, 50.0, 46.5)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.87)","(6.5, 12.0, 9.5)","(4.4, 8.4, 6.85)","(4.6, 7.4, 6.15)"
07-12-2022 19:52:04.912154,"(9.0, 19.0, 12.866666666666667)","(20.0, 50.0, 46.5)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.9850000000000003)","(6.5, 12.0, 9.25)","(4.4, 8.6, 6.85)","(4.6, 7.4, 6.15)"
07-12-2022 19:52:06.063674,"(9.0, 19.0, 12.866666666666667)","(20.0, 50.0, 46.5)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.6500000000000004)","(6.5, 11.5, 8.666666666666666)","(4.4, 8.6, 8.1)","(4.6, 7.4, 7.0166666666666675)"
07-12-2022 19:52:07.091920,"(9.0, 19.0, 12.866666666666667)","(20.0, 50.0, 46.5)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.242857142857143)","(6.5, 12.0, 9.0)","(4.4, 8.6, 8.175)","(4.6, 7.4, 6.300000000000001)"
07-12-2022 19:52:08.354806,"(9.0, 19.0, 12.100000000000001)","(20.0, 50.0, 47.57692307692307)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.242857142857143)","(6.5, 11.0, 9.0)","(4.4, 8.6, 6.949999999999999)","(4.6, 7.4, 7.2)"
07-12-2022 19:52:09.986035,"(9.0, 19.0, 12.100000000000001)","(20.0, 50.0, 47.57692307692307)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.242857142857143)","(6.5, 11.0, 9.0)","(4.4, 8.6, 6.949999999999999)","(4.6, 7.4, 7.2)"
07-12-2022 19:52:11.211317,"(9.0, 19.0, 12.100000000000001)","(20.0, 50.0, 47.57692307692307)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.242857142857143)","(6.5, 11.0, 9.0)","(4.4, 8.6, 6.949999999999999)","(4.6, 7.4, 7.2)"
07-12-2022 19:52:12.465345,"(9.0, 19.0, 12.100000000000001)","(20.0, 50.0, 47.57692307692307)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.242857142857143)","(6.5, 11.0, 9.0)","(4.4, 8.6, 5.575)","(4.6, 7.4, 7.2)"
07-12-2022 19:52:13.645414,"(9.0, 19.0, 12.100000000000001)","(20.0, 50.0, 47.57692307692307)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.242857142857143)","(6.5, 11.0, 9.0)","(4.4, 8.6, 6.552)","(4.6, 7.4, 7.19)"
07-12-2022 19:52:14.911836,"(9.0, 19.0, 13.12)","(20.0, 50.0, 47.57692307692307)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.242857142857143)","(6.5, 11.0, 9.0)","(4.4, 8.6, 6.6923076923076925)","(4.6, 7.4, 7.2)"
07-12-2022 19:52:16.030068,"(9.0, 19.0, 11.8)","(20.0, 50.0, 47.57692307692307)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.242857142857143)","(6.5, 11.0, 9.0)","(4.4, 8.6, 6.976190476190476)","(4.6, 7.4, 7.2)"
07-12-2022 19:52:17.225219,"(9.0, 19.0, 12.466666666666667)","(20.0, 50.0, 47.57692307692307)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.242857142857143)","(6.5, 11.0, 9.0)","(4.4, 8.6, 8.318181818181818)","(4.6, 7.4, 6.6000000000000005)"
07-12-2022 19:52:18.576821,"(9.0, 19.0, 11.8)","(20.0, 50.0, 47.57692307692307)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.242857142857143)","(6.5, 11.0, 9.0)","(4.4, 8.6, 8.299999999999999)","(4.6, 7.4, 6.089655172413793)"
07-12-2022 19:52:19.759151,"(9.0, 19.0, 11.8)","(20.0, 50.0, 47.57692307692307)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.242857142857143)","(6.5, 11.0, 9.0)","(4.4, 8.6, 8.116666666666667)","(4.6, 7.4, 6.2)"
07-12-2022 19:52:20.896658,"(9.0, 19.0, 11.8)","(20.0, 50.0, 47.57692307692307)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.242857142857143)","(6.5, 11.0, 9.0)","(4.4, 8.6, 8.116666666666667)","(4.6, 7.4, 6.2)"
07-12-2022 19:52:21.987516,"(9.0, 19.0, 11.8)","(20.0, 50.0, 47.57692307692307)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.585714285714286)","(6.5, 11.0, 9.0)","(4.4, 8.6, 8.116666666666667)","(4.6, 7.4, 6.2)"
07-12-2022 19:52:23.142332,"(9.0, 19.0, 11.8)","(20.0, 50.0, 47.57692307692307)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.585714285714286)","(6.5, 11.0, 9.0)","(4.4, 8.6, 8.133333333333333)","(4.6, 7.4, 6.227586206896552)"
07-12-2022 19:52:24.295866,"(9.0, 19.0, 11.8)","(20.0, 50.0, 47.57692307692307)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.585714285714286)","(6.5, 11.0, 9.0)","(4.4, 8.6, 8.25)","(4.6, 7.4, 6.4)"
07-12-2022 19:52:25.374292,"(9.0, 19.0, 11.8)","(20.0, 50.0, 46.1875)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.585714285714286)","(6.5, 11.0, 9.0)","(4.4, 10.5, 8.25)","(4.6, 7.4, 6.4)"
07-12-2022 19:52:26.295825,"(9.0, 19.0, 11.8)","(20.0, 50.0, 46.1875)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.585714285714286)","(6.5, 11.0, 9.0)","(4.4, 10.5, 8.25)","(4.6, 7.4, 6.557894736842106)"
07-12-2022 19:52:27.408620,"(9.0, 19.0, 11.8)","(20.0, 50.0, 46.1875)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.585714285714286)","(6.5, 11.0, 9.0)","(4.4, 10.5, 8.25)","(4.6, 7.4, 6.557894736842106)"
07-12-2022 19:52:28.561457,"(9.0, 19.0, 11.8)","(20.0, 50.0, 46.1875)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.585714285714286)","(6.5, 11.0, 9.0)","(4.4, 10.5, 8.25)","(4.6, 7.4, 6.557894736842106)"
07-12-2022 19:52:29.821913,"(9.0, 19.0, 11.8)","(20.0, 50.0, 46.1875)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.585714285714286)","(6.5, 11.0, 9.0)","(4.4, 10.5, 8.25)","(4.6, 7.4, 6.557894736842106)"
07-12-2022 19:52:30.931411,"(9.0, 19.0, 11.8)","(20.0, 50.0, 46.1875)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.585714285714286)","(6.5, 11.0, 9.0)","(4.4, 10.5, 8.25)","(4.6, 7.4, 6.557894736842106)"
07-12-2022 19:52:32.370528,"(9.0, 19.0, 11.8)","(20.0, 50.0, 46.1875)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.585714285714286)","(6.5, 11.0, 9.0)","(4.4, 10.5, 8.25)","(4.6, 7.4, 6.557894736842106)"
07-12-2022 19:52:33.539448,"(9.0, 19.0, 11.8)","(20.0, 50.0, 46.1875)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.585714285714286)","(6.5, 11.0, 9.0)","(4.4, 10.5, 8.25)","(4.6, 7.4, 6.557894736842106)"
07-12-2022 19:52:34.677343,"(9.0, 19.0, 11.8)","(20.0, 50.0, 46.1875)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.585714285714286)","(6.5, 11.0, 9.0)","(4.4, 10.5, 9.475)","(4.6, 7.4, 6.323076923076923)"
07-12-2022 19:52:35.973503,"(9.0, 19.0, 11.8)","(20.0, 50.0, 46.1875)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.585714285714286)","(6.5, 11.0, 9.0)","(4.4, 10.5, 8.55)","(4.6, 7.4, 6.466666666666667)"
07-12-2022 19:52:37.239449,"(9.0, 19.0, 11.8)","(20.0, 50.0, 46.1875)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.585714285714286)","(6.5, 11.0, 9.0)","(4.4, 10.5, 7.157142857142857)","(4.6, 7.4, 6.466666666666667)"
07-12-2022 19:52:38.502743,"(9.0, 19.0, 11.8)","(20.0, 50.0, 46.1875)","(13.0, 27.0, 17.666666666666668)","(2.1, 3.1, 2.585714285714286)","(6.5, 11.0, 9.0)","(4.4, 10.5, 7.157142857142857)","(4.6, 7.4, 6.663157894736842)"
