,Rippin Grace,Makuru,Sassy Blade,Fava Monelli,Jumpin Jules,Super Charge,Ash The Flash
07-01-2023 21:17:17.277917,"(1.75, 1.95, 1.910952380952381)","(11.0, 24.0, 22.071428571428573)","(91.0, 610.0, 516.0)","(2.25, 3.1, 2.9809174311926605)","(31.0, 80.0, 52.30769230769231)","(8.5, 13.5, 12.441176470588236)","(51.0, 95.0, 80.0)"
07-01-2023 21:17:18.626535,"(1.75, 1.95, 1.910952380952381)","(11.0, 24.0, 22.3125)","(91.0, 610.0, 516.0)","(2.25, 3.1, 2.9809174311926605)","(31.0, 80.0, 52.30769230769231)","(8.5, 13.5, 12.441176470588236)","(51.0, 95.0, 80.0)"
07-01-2023 21:17:19.877831,"(1.75, 1.95, 1.910952380952381)","(11.0, 24.0, 22.3125)","(91.0, 610.0, 516.0)","(2.25, 3.1, 2.968888888888889)","(31.0, 80.0, 52.30769230769231)","(8.5, 13.5, 12.45)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:21.113979,"(1.75, 1.95, 1.910952380952381)","(11.0, 24.0, 22.3125)","(91.0, 610.0, 516.0)","(2.25, 3.1, 2.968888888888889)","(31.0, 80.0, 52.30769230769231)","(8.5, 13.5, 12.545454545454545)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:22.297245,"(1.75, 1.95, 1.910952380952381)","(11.0, 24.0, 22.3125)","(91.0, 610.0, 516.0)","(2.25, 3.1, 2.9936936936936935)","(31.0, 80.0, 50.46153846153846)","(8.5, 13.5, 13.076923076923077)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:23.450435,"(1.75, 1.91, 1.8914117647058823)","(11.0, 24.0, 22.3125)","(91.0, 610.0, 518.0)","(2.25, 3.1, 2.9936936936936935)","(31.0, 80.0, 50.46153846153846)","(8.5, 15.0, 13.194444444444445)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:24.624874,"(1.75, 1.91, 1.8914117647058823)","(11.0, 24.0, 21.545454545454547)","(91.0, 610.0, 418.33333333333337)","(2.25, 3.1, 2.9936936936936935)","(31.0, 80.0, 50.46153846153846)","(8.5, 15.0, 13.194444444444445)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:25.773319,"(1.75, 1.91, 1.8914117647058823)","(11.0, 24.0, 21.545454545454547)","(91.0, 610.0, 418.33333333333337)","(2.25, 3.1, 2.9936936936936935)","(31.0, 80.0, 50.46153846153846)","(8.5, 15.0, 13.194444444444445)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:26.940805,"(1.75, 1.91, 1.8914117647058823)","(11.0, 24.0, 21.545454545454547)","(91.0, 610.0, 354.44444444444446)","(2.25, 3.1, 2.9936936936936935)","(31.0, 80.0, 50.46153846153846)","(8.5, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:28.167822,"(1.75, 1.91, 1.8914117647058823)","(11.0, 24.0, 21.545454545454547)","(91.0, 610.0, 354.44444444444446)","(2.25, 3.1, 2.9936936936936935)","(31.0, 80.0, 50.46153846153846)","(8.5, 15.0, 13.266666666666667)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:29.457199,"(1.75, 1.91, 1.8914117647058823)","(11.0, 24.0, 21.545454545454547)","(91.0, 610.0, 354.44444444444446)","(2.25, 3.1, 2.9936936936936935)","(31.0, 80.0, 50.46153846153846)","(8.5, 15.0, 13.266666666666667)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:30.823873,"(1.75, 1.91, 1.8914117647058823)","(11.0, 24.0, 21.545454545454547)","(91.0, 610.0, 354.44444444444446)","(2.25, 3.1, 2.9936936936936935)","(31.0, 80.0, 50.46153846153846)","(8.5, 15.0, 13.266666666666667)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:32.501081,"(1.75, 1.91, 1.8914117647058823)","(11.0, 24.0, 21.545454545454547)","(91.0, 610.0, 354.44444444444446)","(2.25, 3.1, 2.9936936936936935)","(31.0, 80.0, 50.46153846153846)","(8.5, 15.0, 13.266666666666667)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:33.552783,"(1.75, 1.91, 1.8914117647058823)","(11.0, 24.0, 21.545454545454547)","(91.0, 610.0, 354.44444444444446)","(2.25, 3.1, 2.9936936936936935)","(31.0, 80.0, 50.46153846153846)","(8.5, 15.0, 13.222222222222221)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:34.595674,"(1.75, 1.91, 1.8914117647058823)","(11.0, 24.0, 21.545454545454547)","(91.0, 610.0, 385.0)","(2.25, 3.1, 2.9936936936936935)","(31.0, 80.0, 50.46153846153846)","(8.5, 15.0, 13.266666666666667)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:35.634334,"(1.75, 1.91, 1.8914117647058823)","(11.0, 24.0, 21.545454545454547)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9936936936936935)","(31.0, 80.0, 50.46153846153846)","(8.5, 15.0, 13.266666666666667)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:36.878896,"(1.75, 1.91, 1.8914117647058823)","(11.0, 24.0, 21.545454545454547)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9936936936936935)","(31.0, 80.0, 50.46153846153846)","(8.5, 15.0, 13.266666666666667)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:38.383951,"(1.75, 1.91, 1.8904938271604936)","(11.0, 24.0, 21.545454545454547)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9936936936936935)","(31.0, 80.0, 50.46153846153846)","(8.5, 15.0, 13.266666666666667)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:39.849286,"(1.75, 1.91, 1.8904938271604936)","(11.0, 24.0, 21.545454545454547)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9936936936936935)","(31.0, 80.0, 50.46153846153846)","(8.5, 15.0, 13.266666666666667)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:41.060940,"(1.75, 1.91, 1.8904938271604936)","(11.0, 24.0, 21.545454545454547)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9936936936936935)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.266666666666667)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:42.241968,"(1.75, 1.91, 1.8904938271604936)","(11.0, 24.0, 21.545454545454547)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9936936936936935)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.266666666666667)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:43.448934,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.3)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9886792452830186)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.266666666666667)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:44.543884,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.3)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9886792452830186)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.266666666666667)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:45.699807,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.3)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9886792452830186)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.266666666666667)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:46.886751,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.3)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9886792452830186)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.266666666666667)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:47.979145,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.3)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9886792452830186)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:49.151625,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.3)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9886792452830186)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:50.322339,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.3)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9886792452830186)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:51.485541,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.3)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9886792452830186)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:52.569582,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.0)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9886792452830186)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:53.692757,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.0)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9886792452830186)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:54.908174,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 20.727272727272727)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9886792452830186)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:56.053741,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 20.727272727272727)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9886792452830186)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:57.182975,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 20.727272727272727)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.956)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.31578947368421)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:58.366906,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 20.727272727272727)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.956)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:17:59.584058,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 20.727272727272727)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.956)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:18:00.751684,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 22.071428571428573)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.956)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:18:01.907226,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.923076923076923)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.956)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:18:03.199891,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.923076923076923)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9425)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:18:04.451116,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 22.2)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9425)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:18:05.701879,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.3)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9425)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:18:07.048929,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.3)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9425)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.31578947368421)","(51.0, 95.0, 86.0)"
07-01-2023 21:18:08.324213,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.3)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9425)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:18:09.401004,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.3)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9425)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:18:10.513985,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.3)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9425)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:18:11.712971,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.3)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9425)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:18:12.891733,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.3)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.9425)","(31.0, 80.0, 50.46153846153846)","(9.0, 15.0, 13.375)","(51.0, 95.0, 86.0)"
07-01-2023 21:18:14.053660,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.3)","(91.0, 610.0, 335.0)","(2.25, 3.1, 3.025333333333333)","(31.0, 80.0, 52.30769230769231)","(9.0, 15.0, 11.833333333333334)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:15.289578,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.6)","(91.0, 610.0, 335.0)","(2.25, 3.1, 2.995)","(31.0, 80.0, 50.46153846153846)","(9.0, 12.5, 13.214285714285714)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:16.587495,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.6)","(91.0, 610.0, 335.0)","(2.25, 3.1, 3.0091891891891893)","(31.0, 80.0, 50.46153846153846)","(9.0, 14.5, 12.763157894736842)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:17.757957,"(1.75, 1.91, 1.8905405405405404)","(11.0, 24.0, 21.6)","(91.0, 610.0, 335.0)","(2.25, 3.1, 3.040487804878049)","(31.0, 80.0, 53.333333333333336)","(9.0, 14.5, 12.921052631578947)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:18.968526,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 426.66666666666663)","(2.25, 3.05, 3.040487804878049)","(31.0, 80.0, 53.333333333333336)","(9.0, 14.5, 12.921052631578947)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:20.160516,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 371.1111111111111)","(2.25, 3.05, 3.040487804878049)","(31.0, 80.0, 53.333333333333336)","(9.0, 14.5, 12.921052631578947)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:21.336290,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 260.0)","(2.25, 3.05, 3.0466666666666664)","(31.0, 80.0, 53.333333333333336)","(9.0, 14.5, 12.921052631578947)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:22.719908,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 435.0)","(2.25, 3.05, 3.0348837209302326)","(31.0, 80.0, 53.333333333333336)","(9.0, 14.5, 12.227272727272727)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:23.822806,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 347.5)","(2.25, 3.05, 3.0466666666666664)","(31.0, 80.0, 53.333333333333336)","(9.0, 14.5, 12.921052631578947)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:25.153200,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 347.5)","(2.25, 3.05, 3.0466666666666664)","(31.0, 80.0, 53.333333333333336)","(9.0, 14.5, 12.921052631578947)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:26.280049,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 347.5)","(2.25, 3.05, 3.0466666666666664)","(31.0, 80.0, 53.333333333333336)","(9.0, 14.5, 12.921052631578947)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:27.498697,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 353.75)","(2.25, 3.05, 3.0466666666666664)","(31.0, 80.0, 53.333333333333336)","(9.0, 14.5, 12.921052631578947)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:28.627250,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 439.16666666666663)","(2.25, 3.05, 3.0348837209302326)","(31.0, 80.0, 53.333333333333336)","(9.0, 14.5, 12.227272727272727)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:29.775919,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 382.22222222222223)","(2.25, 3.05, 3.0466666666666664)","(31.0, 80.0, 53.333333333333336)","(9.0, 14.5, 12.921052631578947)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:31.076350,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 276.6666666666667)","(2.25, 3.05, 3.0348837209302326)","(31.0, 80.0, 53.333333333333336)","(9.0, 14.5, 12.227272727272727)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:32.180164,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 276.6666666666667)","(2.25, 3.05, 3.0348837209302326)","(31.0, 80.0, 53.333333333333336)","(9.0, 14.5, 12.227272727272727)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:33.463996,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 276.6666666666667)","(2.25, 3.05, 3.0076923076923077)","(31.0, 80.0, 53.333333333333336)","(9.0, 14.5, 12.227272727272727)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:34.563978,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 276.6666666666667)","(2.25, 3.05, 3.0377777777777775)","(31.0, 80.0, 53.333333333333336)","(9.0, 14.5, 12.921052631578947)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:35.683100,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 276.6666666666667)","(2.25, 3.05, 3.0377777777777775)","(31.0, 80.0, 57.77777777777778)","(9.0, 14.5, 12.921052631578947)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:36.689645,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 276.6666666666667)","(2.25, 3.05, 3.0225)","(31.0, 80.0, 58.125)","(9.0, 14.5, 12.921052631578947)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:37.734618,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 285.0)","(2.25, 3.05, 3.0225)","(31.0, 80.0, 58.125)","(9.0, 14.5, 12.921052631578947)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:38.803513,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 285.0)","(2.25, 3.05, 3.0225)","(31.0, 80.0, 58.125)","(9.0, 14.5, 12.921052631578947)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:39.924847,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 285.0)","(2.25, 3.05, 3.0225)","(31.0, 80.0, 58.125)","(9.0, 14.5, 12.921052631578947)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:41.038665,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 21.375)","(91.0, 610.0, 285.0)","(2.25, 3.05, 3.0225)","(31.0, 80.0, 67.5)","(9.0, 14.5, 12.921052631578947)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:42.176852,"(1.7, 1.91, 1.8906666666666665)","(12.0, 24.0, 22.0)","(91.0, 610.0, 285.0)","(2.25, 3.05, 3.0473684210526315)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.071428571428571)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:43.282642,"(1.7, 1.91, 1.891290322580645)","(12.0, 20.0, 19.75)","(91.0, 610.0, 285.0)","(2.25, 3.05, 3.037142857142857)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.25)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:44.347771,"(1.7, 1.91, 1.8936619718309857)","(12.0, 24.0, 20.88888888888889)","(91.0, 610.0, 285.0)","(2.25, 3.05, 3.037142857142857)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.5)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:45.467730,"(1.7, 1.91, 1.8936619718309857)","(12.0, 24.0, 20.88888888888889)","(91.0, 610.0, 285.0)","(2.25, 3.05, 3.037142857142857)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.5)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:46.504325,"(1.7, 1.91, 1.8936619718309857)","(12.0, 24.0, 20.88888888888889)","(91.0, 610.0, 285.0)","(2.25, 3.05, 3.037142857142857)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.5)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:47.501964,"(1.7, 1.91, 1.8936619718309857)","(12.0, 24.0, 20.88888888888889)","(91.0, 610.0, 285.0)","(2.25, 3.05, 3.037142857142857)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.5)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:48.476635,"(1.7, 1.91, 1.8936619718309857)","(12.0, 24.0, 20.88888888888889)","(91.0, 610.0, 285.0)","(2.25, 3.05, 3.037142857142857)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.25)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:49.452877,"(1.7, 1.95, 1.9024590163934425)","(12.0, 24.0, 20.88888888888889)","(91.0, 590.0, 294.0)","(2.25, 3.05, 2.9825)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.5)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:50.420714,"(1.7, 1.95, 1.9042105263157894)","(12.0, 24.0, 20.88888888888889)","(91.0, 590.0, 272.85714285714283)","(2.25, 3.05, 2.9825)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.5)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:51.430108,"(1.7, 1.95, 1.9042105263157894)","(12.0, 24.0, 22.0)","(91.0, 590.0, 272.85714285714283)","(2.25, 3.05, 2.9754285714285715)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.5)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:52.483086,"(1.7, 1.95, 1.9042105263157894)","(12.0, 24.0, 22.0)","(91.0, 590.0, 272.85714285714283)","(2.25, 3.05, 2.9709090909090907)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.25)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:53.532577,"(1.7, 1.95, 1.9046874999999999)","(12.0, 24.0, 22.384615384615383)","(91.0, 590.0, 272.85714285714283)","(2.25, 3.05, 2.9709090909090907)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.25)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:54.500268,"(1.7, 1.95, 1.9113333333333333)","(12.0, 24.0, 22.384615384615383)","(91.0, 590.0, 272.85714285714283)","(2.25, 3.05, 2.9709090909090907)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.25)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:55.463748,"(1.7, 1.95, 1.9113333333333333)","(12.0, 24.0, 22.384615384615383)","(91.0, 590.0, 272.85714285714283)","(2.25, 3.05, 2.9709090909090907)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.25)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:56.420535,"(1.7, 1.95, 1.9113333333333333)","(12.0, 24.0, 22.384615384615383)","(91.0, 590.0, 272.85714285714283)","(2.25, 3.05, 2.9709090909090907)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.25)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:57.403585,"(1.7, 1.95, 1.9113333333333333)","(12.0, 24.0, 22.384615384615383)","(91.0, 590.0, 272.85714285714283)","(2.25, 3.05, 2.9709090909090907)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.25)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:58.343796,"(1.7, 1.95, 1.9113333333333333)","(12.0, 24.0, 22.384615384615383)","(91.0, 590.0, 272.85714285714283)","(2.25, 3.05, 2.9709090909090907)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.25)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:18:59.286482,"(1.7, 1.95, 1.9264705882352942)","(12.0, 24.0, 22.384615384615383)","(91.0, 570.0, 336.6666666666667)","(2.25, 3.05, 2.9658064516129032)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.25)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:19:00.237670,"(1.7, 1.95, 1.9293103448275861)","(12.0, 24.0, 22.5)","(91.0, 570.0, 336.6666666666667)","(2.25, 3.05, 2.9658064516129032)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.071428571428571)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:19:01.212437,"(1.7, 1.95, 1.9293103448275861)","(12.0, 24.0, 22.5)","(91.0, 570.0, 336.6666666666667)","(2.25, 3.05, 2.9658064516129032)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.205882352941176)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:19:02.162066,"(1.7, 1.95, 1.9333333333333333)","(12.0, 24.0, 22.5)","(91.0, 570.0, 336.6666666666667)","(2.25, 3.05, 2.9658064516129032)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.5)","(51.0, 95.0, 88.07692307692307)"
07-01-2023 21:19:03.164161,"(1.7, 1.95, 1.9333333333333333)","(12.0, 24.0, 22.5)","(91.0, 570.0, 336.6666666666667)","(2.25, 3.05, 2.9658064516129032)","(31.0, 80.0, 67.5)","(9.0, 14.5, 13.25)","(51.0, 95.0, 80.35714285714286)"
