,Fayetteville,Studley,Bold Contender,Kiwi Turtle,Lights Strike
08-01-2023 19:37:11.982056,"(3.4, 9.2, 8.83076923076923)","(1.65, 1.64, 1.6392424242424242)","(4.0, 4.7, 4.515384615384615)","(41.0, 180.0, 123.33333333333333)","(18.0, 26.0, 23.272727272727273)"
08-01-2023 19:37:12.906549,"(3.4, 9.2, 8.9)","(1.65, 1.64, 1.6392424242424242)","(4.0, 4.7, 4.38)","(41.0, 180.0, 146.0)","(18.0, 26.0, 20.72222222222222)"
08-01-2023 19:37:13.682063,"(3.4, 9.2, 8.844444444444445)","(1.65, 1.64, 1.6392424242424242)","(4.0, 4.7, 4.515384615384615)","(41.0, 180.0, 146.0)","(18.0, 26.0, 20.72222222222222)"
08-01-2023 19:37:14.493990,"(3.4, 9.2, 8.72)","(1.65, 1.64, 1.6392424242424242)","(4.0, 4.7, 4.4)","(41.0, 180.0, 137.5)","(18.0, 26.0, 20.615384615384617)"
08-01-2023 19:37:15.300899,"(3.4, 9.2, 8.56)","(1.65, 1.64, 1.6392424242424242)","(4.0, 4.7, 4.515384615384615)","(41.0, 180.0, 158.75)","(18.0, 26.0, 20.09090909090909)"
08-01-2023 19:37:16.097378,"(3.4, 9.2, 8.72)","(1.65, 1.64, 1.6392424242424242)","(4.0, 4.7, 4.4)","(41.0, 180.0, 140.0)","(18.0, 26.0, 20.09090909090909)"
08-01-2023 19:37:16.962464,"(3.4, 9.2, 8.823529411764707)","(1.65, 1.66, 1.6536842105263156)","(4.0, 4.7, 4.515384615384615)","(41.0, 180.0, 137.5)","(18.0, 26.0, 20.09090909090909)"
08-01-2023 19:37:17.807945,"(3.4, 9.2, 9.0)","(1.65, 1.66, 1.6536842105263156)","(4.0, 4.7, 4.4)","(41.0, 180.0, 110.0)","(18.0, 26.0, 20.09090909090909)"
08-01-2023 19:37:18.619317,"(3.9, 9.2, 9.0)","(1.65, 1.66, 1.6536842105263156)","(3.8, 4.7, 4.4)","(41.0, 180.0, 110.0)","(16.0, 26.0, 20.09090909090909)"
08-01-2023 19:37:19.401119,"(3.9, 9.2, 9.0)","(1.65, 1.66, 1.6536842105263156)","(3.8, 4.7, 4.4)","(41.0, 180.0, 110.0)","(16.0, 26.0, 21.357142857142858)"
08-01-2023 19:37:20.195389,"(3.9, 9.2, 8.9)","(1.65, 1.64, 1.639145299145299)","(3.8, 4.7, 4.372727272727273)","(41.0, 180.0, 124.0)","(16.0, 26.0, 23.333333333333332)"
08-01-2023 19:37:21.027952,"(3.9, 9.2, 8.844444444444445)","(1.65, 1.64, 1.639145299145299)","(3.8, 4.7, 4.475)","(41.0, 180.0, 124.0)","(16.0, 26.0, 23.5)"
08-01-2023 19:37:21.846825,"(3.9, 9.2, 8.9)","(1.65, 1.64, 1.639145299145299)","(3.8, 4.7, 4.372727272727273)","(41.0, 180.0, 124.0)","(16.0, 26.0, 23.5)"
08-01-2023 19:37:22.655512,"(3.9, 9.2, 8.821052631578947)","(1.65, 1.64, 1.639145299145299)","(3.8, 4.7, 4.475)","(41.0, 180.0, 124.0)","(16.0, 26.0, 23.272727272727273)"
08-01-2023 19:37:23.445547,"(3.9, 9.2, 8.821052631578947)","(1.65, 1.64, 1.6392125984251968)","(3.8, 4.7, 4.372727272727273)","(41.0, 180.0, 124.0)","(16.0, 26.0, 23.142857142857142)"
08-01-2023 19:37:24.231570,"(3.9, 9.2, 8.821052631578947)","(1.65, 1.64, 1.6392125984251968)","(3.8, 4.7, 4.475)","(41.0, 180.0, 124.0)","(16.0, 26.0, 23.142857142857142)"
08-01-2023 19:37:25.039177,"(3.9, 9.2, 8.821052631578947)","(1.6, 1.64, 1.6392125984251968)","(3.8, 4.7, 4.35)","(41.0, 180.0, 124.0)","(16.0, 26.0, 23.142857142857142)"
08-01-2023 19:37:25.866336,"(3.9, 9.2, 8.657142857142857)","(1.6, 1.66, 1.654125874125874)","(3.8, 4.7, 4.433333333333334)","(41.0, 180.0, 100.0)","(16.0, 26.0, 23.142857142857142)"
08-01-2023 19:37:26.704365,"(3.9, 9.2, 8.46923076923077)","(1.6, 1.66, 1.654125874125874)","(3.8, 4.7, 4.35)","(41.0, 180.0, 110.0)","(16.0, 26.0, 20.166666666666668)"
08-01-2023 19:37:27.539546,"(3.9, 9.2, 8.46923076923077)","(1.6, 1.66, 1.654125874125874)","(3.8, 4.7, 4.486666666666666)","(41.0, 180.0, 110.0)","(16.0, 26.0, 20.09090909090909)"
08-01-2023 19:37:28.339471,"(3.9, 9.2, 8.487499999999999)","(1.6, 1.66, 1.6366666666666667)","(3.8, 4.7, 4.38)","(41.0, 180.0, 110.0)","(16.0, 26.0, 20.09090909090909)"
08-01-2023 19:37:29.176225,"(3.9, 9.2, 8.629999999999999)","(1.6, 1.66, 1.6366666666666667)","(3.8, 4.7, 4.433333333333334)","(41.0, 180.0, 124.0)","(16.0, 26.0, 22.52173913043478)"
08-01-2023 19:37:29.963125,"(3.9, 9.2, 8.629999999999999)","(1.6, 1.66, 1.6366666666666667)","(3.8, 4.7, 4.388888888888888)","(41.0, 180.0, 124.0)","(16.0, 26.0, 23.142857142857142)"
08-01-2023 19:37:30.777952,"(3.9, 9.2, 8.629999999999999)","(1.6, 1.65, 1.6328571428571428)","(3.8, 4.7, 4.5)","(41.0, 180.0, 124.0)","(16.0, 26.0, 23.142857142857142)"
08-01-2023 19:37:31.628214,"(3.9, 9.2, 8.629999999999999)","(1.6, 1.65, 1.6328571428571428)","(3.8, 4.7, 4.46)","(41.0, 180.0, 124.0)","(16.0, 26.0, 23.142857142857142)"
08-01-2023 19:37:32.420178,"(3.9, 9.2, 8.629999999999999)","(1.6, 1.62, 1.6041176470588236)","(3.8, 4.8, 4.780769230769231)","(41.0, 180.0, 127.5)","(16.0, 26.0, 23.142857142857142)"
08-01-2023 19:37:33.231048,"(3.9, 9.2, 8.629999999999999)","(1.6, 1.62, 1.6036363636363637)","(3.8, 4.8, 4.778723404255319)","(41.0, 180.0, 127.5)","(16.0, 26.0, 23.142857142857142)"
08-01-2023 19:37:34.041505,"(3.9, 9.2, 8.391304347826086)","(1.6, 1.62, 1.6098591549295775)","(3.8, 4.7, 4.682608695652174)","(41.0, 180.0, 127.5)","(16.0, 26.0, 23.272727272727273)"
08-01-2023 19:37:34.834232,"(3.9, 9.2, 8.391304347826086)","(1.6, 1.62, 1.61013698630137)","(3.8, 4.7, 4.677777777777778)","(41.0, 180.0, 101.25)","(16.0, 26.0, 23.6)"
08-01-2023 19:37:35.659405,"(3.9, 9.2, 8.391304347826086)","(1.6, 1.62, 1.61013698630137)","(3.8, 4.7, 4.682608695652174)","(41.0, 180.0, 145.0)","(16.0, 26.0, 23.272727272727273)"
08-01-2023 19:37:36.483613,"(3.9, 9.2, 8.391304347826086)","(1.6, 1.62, 1.61013698630137)","(3.8, 4.7, 4.677777777777778)","(41.0, 180.0, 105.0)","(16.0, 26.0, 23.272727272727273)"
08-01-2023 19:37:37.253772,"(3.9, 9.2, 8.652941176470588)","(1.6, 1.62, 1.61013698630137)","(3.8, 4.7, 4.677777777777778)","(41.0, 180.0, 127.5)","(16.0, 26.0, 24.26086956521739)"
08-01-2023 19:37:38.096356,"(3.9, 9.2, 8.671999999999999)","(1.6, 1.62, 1.61013698630137)","(3.8, 4.7, 4.677777777777778)","(41.0, 180.0, 127.5)","(16.0, 26.0, 25.28)"
08-01-2023 19:37:38.942733,"(3.9, 9.2, 8.671999999999999)","(1.6, 1.64, 1.6171428571428572)","(3.8, 4.7, 4.6)","(41.0, 180.0, 127.5)","(16.0, 26.0, 25.28)"
08-01-2023 19:37:39.731830,"(3.9, 9.2, 8.671999999999999)","(1.6, 1.64, 1.6345945945945946)","(3.8, 4.7, 4.655555555555556)","(41.0, 180.0, 127.5)","(16.0, 26.0, 25.28)"
08-01-2023 19:37:40.538948,"(3.9, 9.2, 8.671999999999999)","(1.6, 1.64, 1.6321739130434783)","(3.8, 4.7, 4.6)","(41.0, 180.0, 127.5)","(16.0, 26.0, 25.28)"
08-01-2023 19:37:41.372769,"(3.9, 9.2, 8.65)","(1.6, 1.64, 1.6321739130434783)","(3.8, 4.7, 4.655555555555556)","(41.0, 180.0, 127.5)","(16.0, 26.0, 25.28)"
08-01-2023 19:37:42.147722,"(3.9, 9.2, 8.65)","(1.6, 1.64, 1.6321739130434783)","(3.8, 4.7, 4.6)","(41.0, 180.0, 127.5)","(16.0, 26.0, 25.28)"
08-01-2023 19:37:42.928777,"(3.9, 9.0, 8.565217391304348)","(1.6, 1.64, 1.6321739130434783)","(3.8, 4.7, 4.655555555555556)","(41.0, 180.0, 108.75)","(16.0, 26.0, 25.28)"
08-01-2023 19:37:43.732584,"(3.4, 9.0, 8.36111111111111)","(1.6, 1.64, 1.6321739130434783)","(4.0, 4.7, 4.6)","(41.0, 180.0, 108.75)","(18.0, 26.0, 25.28)"
08-01-2023 19:37:44.555129,"(3.4, 9.0, 8.36111111111111)","(1.6, 1.64, 1.6321739130434783)","(4.0, 4.7, 4.655555555555556)","(41.0, 180.0, 108.75)","(18.0, 26.0, 25.28)"
08-01-2023 19:37:45.351867,"(3.4, 9.0, 8.28888888888889)","(1.6, 1.64, 1.611875)","(4.0, 4.7, 4.6)","(41.0, 180.0, 108.75)","(18.0, 26.0, 25.28)"
08-01-2023 19:37:46.153688,"(3.4, 9.0, 8.481081081081081)","(1.6, 1.64, 1.6025)","(4.0, 4.7, 4.655555555555556)","(41.0, 180.0, 145.0)","(18.0, 26.0, 25.379310344827587)"
08-01-2023 19:37:46.924184,"(3.4, 9.0, 8.481081081081081)","(1.6, 1.64, 1.61)","(4.0, 4.7, 4.6)","(41.0, 180.0, 135.0)","(18.0, 26.0, 25.379310344827587)"
08-01-2023 19:37:47.730799,"(3.4, 9.0, 8.530434782608696)","(1.6, 1.64, 1.625)","(4.0, 4.7, 4.566666666666666)","(41.0, 180.0, 135.0)","(18.0, 26.0, 25.379310344827587)"
08-01-2023 19:37:48.540502,"(3.4, 9.0, 8.664)","(1.6, 1.63, 1.6179999999999999)","(4.0, 4.7, 4.558823529411765)","(41.0, 180.0, 140.0)","(18.0, 26.0, 25.379310344827587)"
08-01-2023 19:37:49.325759,"(3.4, 9.0, 8.50344827586207)","(1.6, 1.63, 1.6207692307692307)","(4.0, 4.7, 4.61578947368421)","(41.0, 180.0, 140.0)","(18.0, 26.0, 25.379310344827587)"
08-01-2023 19:37:50.099707,"(3.4, 9.0, 8.545454545454545)","(1.6, 1.63, 1.6207692307692307)","(4.0, 4.7, 4.630434782608695)","(41.0, 180.0, 140.0)","(18.0, 26.0, 25.379310344827587)"
08-01-2023 19:37:50.896601,"(3.4, 9.0, 8.482758620689655)","(1.6, 1.63, 1.6139999999999999)","(4.0, 4.7, 4.6875)","(41.0, 180.0, 140.0)","(18.0, 26.0, 25.307692307692307)"
08-01-2023 19:37:51.687806,"(3.4, 9.0, 8.482758620689655)","(1.6, 1.63, 1.6099999999999999)","(4.0, 4.7, 4.6875)","(41.0, 180.0, 135.0)","(18.0, 26.0, 25.307692307692307)"
08-01-2023 19:37:52.466758,"(3.4, 9.0, 8.533333333333333)","(1.6, 1.63, 1.6099999999999999)","(4.0, 4.7, 4.6875)","(41.0, 180.0, 135.0)","(18.0, 26.0, 25.307692307692307)"
08-01-2023 19:37:53.267630,"(3.4, 9.0, 8.64)","(1.6, 1.63, 1.5992307692307692)","(4.0, 4.7, 4.692857142857143)","(41.0, 180.0, 135.0)","(18.0, 26.0, 25.307692307692307)"
08-01-2023 19:37:54.101477,"(3.4, 9.0, 8.75)","(1.6, 1.61, 1.602857142857143)","(4.0, 4.9, 4.6975)","(41.0, 180.0, 144.0)","(18.0, 26.0, 25.379310344827587)"
08-01-2023 19:37:54.894450,"(3.4, 9.0, 8.75)","(1.6, 1.61, 1.602857142857143)","(4.0, 4.9, 4.6975)","(41.0, 180.0, 150.0)","(18.0, 26.0, 25.379310344827587)"
08-01-2023 19:37:55.669062,"(3.4, 9.0, 8.75)","(1.6, 1.61, 1.595294117647059)","(4.0, 4.9, 4.6975)","(41.0, 180.0, 144.0)","(18.0, 26.0, 25.379310344827587)"
08-01-2023 19:37:56.445389,"(3.4, 9.0, 8.7)","(1.6, 1.61, 1.595294117647059)","(4.0, 4.9, 4.6975)","(41.0, 180.0, 144.0)","(18.0, 26.0, 25.379310344827587)"
08-01-2023 19:37:57.247725,"(3.4, 9.0, 8.7)","(1.6, 1.61, 1.595294117647059)","(4.0, 4.9, 4.6975)","(41.0, 180.0, 144.0)","(18.0, 26.0, 25.379310344827587)"
08-01-2023 19:37:58.066450,"(3.4, 9.0, 8.7)","(1.6, 1.61, 1.595294117647059)","(4.0, 4.9, 4.7299999999999995)","(41.0, 180.0, 144.0)","(18.0, 26.0, 25.379310344827587)"
08-01-2023 19:37:58.853450,"(3.4, 9.0, 8.7)","(1.6, 1.61, 1.595294117647059)","(4.0, 4.9, 4.7299999999999995)","(41.0, 180.0, 144.0)","(18.0, 26.0, 25.379310344827587)"
08-01-2023 19:37:59.640591,"(3.4, 9.0, 8.64)","(1.6, 1.61, 1.5964285714285715)","(4.0, 4.9, 4.7299999999999995)","(41.0, 180.0, 144.0)","(18.0, 26.0, 25.363636363636363)"
08-01-2023 19:38:00.409165,"(3.4, 9.0, 8.584615384615384)","(1.6, 1.61, 1.5964285714285715)","(4.0, 4.9, 4.6975)","(41.0, 180.0, 123.0)","(18.0, 26.0, 25.333333333333332)"
08-01-2023 19:38:01.182643,"(3.4, 9.0, 8.584615384615384)","(1.6, 1.61, 1.5964285714285715)","(4.0, 4.9, 4.6975)","(41.0, 180.0, 120.0)","(18.0, 26.0, 25.333333333333332)"
08-01-2023 19:38:02.009688,"(3.4, 9.0, 8.584615384615384)","(1.6, 1.61, 1.5964285714285715)","(4.0, 4.9, 4.6975)","(41.0, 180.0, 120.0)","(18.0, 26.0, 25.88888888888889)"
08-01-2023 19:38:02.817201,"(3.4, 9.0, 8.7)","(1.6, 1.6, 1.592857142857143)","(4.0, 4.9, 4.7299999999999995)","(41.0, 170.0, 120.9090909090909)","(18.0, 29.0, 28.666666666666668)"
08-01-2023 19:38:03.591864,"(3.4, 9.0, 8.7)","(1.6, 1.6, 1.592857142857143)","(4.0, 4.9, 4.718181818181818)","(41.0, 170.0, 120.9090909090909)","(18.0, 30.0, 29.583333333333336)"
08-01-2023 19:38:04.377796,"(3.4, 9.0, 8.7)","(1.6, 1.61, 1.6070000000000002)","(4.0, 4.9, 4.718181818181818)","(41.0, 170.0, 120.9090909090909)","(18.0, 30.0, 29.583333333333336)"
08-01-2023 19:38:05.160617,"(3.4, 9.0, 8.7)","(1.6, 1.61, 1.6070000000000002)","(4.0, 4.9, 4.708333333333333)","(41.0, 180.0, 125.55555555555556)","(18.0, 30.0, 29.2)"
08-01-2023 19:38:05.976860,"(3.4, 9.0, 8.7)","(1.6, 1.61, 1.589)","(4.0, 4.9, 4.708333333333333)","(41.0, 180.0, 127.5)","(18.0, 30.0, 28.5)"
08-01-2023 19:38:06.764225,"(3.4, 9.0, 8.7)","(1.6, 1.61, 1.6070000000000002)","(4.0, 4.9, 4.708333333333333)","(41.0, 180.0, 127.5)","(18.0, 36.0, 34.0)"
08-01-2023 19:38:07.572237,"(3.4, 9.0, 8.7)","(1.6, 1.61, 1.588709677419355)","(4.0, 4.9, 4.708333333333333)","(41.0, 180.0, 128.57142857142858)","(18.0, 36.0, 34.2)"
08-01-2023 19:38:08.370618,"(3.4, 9.0, 8.584615384615384)","(1.6, 1.61, 1.6070000000000002)","(4.0, 4.9, 4.708333333333333)","(41.0, 180.0, 120.0)","(18.0, 36.0, 32.0)"
08-01-2023 19:38:09.136178,"(3.4, 9.0, 8.584615384615384)","(1.6, 1.61, 1.6070000000000002)","(4.0, 4.9, 4.708333333333333)","(41.0, 180.0, 128.57142857142858)","(18.0, 36.0, 32.0)"
08-01-2023 19:38:09.916883,"(3.4, 9.0, 8.584615384615384)","(1.6, 1.61, 1.6070000000000002)","(4.0, 4.9, 4.708333333333333)","(41.0, 180.0, 111.42857142857143)","(18.0, 36.0, 32.0)"
08-01-2023 19:38:10.711370,"(3.9, 9.0, 8.584615384615384)","(1.6, 1.61, 1.6)","(3.9, 4.8, 4.773333333333333)","(41.0, 180.0, 111.42857142857143)","(17.0, 36.0, 28.8)"
08-01-2023 19:38:11.498309,"(3.9, 9.0, 8.55)","(1.6, 1.61, 1.5861764705882353)","(3.9, 4.8, 4.727272727272727)","(41.0, 180.0, 140.0)","(17.0, 36.0, 31.636363636363637)"
08-01-2023 19:38:12.311537,"(3.9, 8.8, 8.666666666666668)","(1.6, 1.61, 1.5930434782608696)","(3.9, 4.8, 4.6)","(41.0, 180.0, 137.14285714285714)","(17.0, 36.0, 32.0)"
08-01-2023 19:38:13.091320,"(3.9, 8.8, 8.375)","(1.6, 1.61, 1.5987500000000001)","(3.9, 4.8, 4.593103448275862)","(41.0, 180.0, 137.14285714285714)","(17.0, 36.0, 31.636363636363637)"
08-01-2023 19:38:13.861378,"(3.9, 8.8, 8.233333333333334)","(1.6, 1.61, 1.603076923076923)","(3.9, 4.8, 4.569230769230769)","(41.0, 180.0, 137.14285714285714)","(17.0, 36.0, 31.636363636363637)"
08-01-2023 19:38:14.633163,"(3.9, 8.8, 8.233333333333334)","(1.6, 1.61, 1.603076923076923)","(3.9, 4.8, 4.569230769230769)","(41.0, 180.0, 137.14285714285714)","(17.0, 36.0, 30.857142857142858)"
08-01-2023 19:38:15.468227,"(3.9, 8.8, 8.233333333333334)","(1.6, 1.61, 1.6041935483870968)","(3.9, 4.8, 4.569230769230769)","(41.0, 180.0, 137.14285714285714)","(17.0, 36.0, 30.857142857142858)"
08-01-2023 19:38:16.254034,"(3.9, 8.8, 8.233333333333334)","(1.6, 1.61, 1.6041935483870968)","(3.9, 4.8, 4.569230769230769)","(41.0, 180.0, 137.14285714285714)","(17.0, 36.0, 31.09090909090909)"
08-01-2023 19:38:17.035965,"(3.9, 8.8, 8.233333333333334)","(1.6, 1.61, 1.6041935483870968)","(3.9, 4.8, 4.569230769230769)","(41.0, 170.0, 135.0)","(17.0, 36.0, 29.25)"
08-01-2023 19:38:17.818444,"(3.9, 8.8, 8.275862068965518)","(1.6, 1.61, 1.602)","(3.9, 4.8, 4.608)","(41.0, 170.0, 135.0)","(17.0, 36.0, 29.25)"
08-01-2023 19:38:18.589336,"(3.9, 8.8, 8.275862068965518)","(1.6, 1.61, 1.602)","(3.9, 4.8, 4.608)","(41.0, 170.0, 135.0)","(17.0, 36.0, 29.25)"
08-01-2023 19:38:19.363079,"(3.9, 8.8, 8.275862068965518)","(1.6, 1.61, 1.602)","(3.9, 4.8, 4.593103448275862)","(41.0, 170.0, 135.0)","(17.0, 36.0, 29.25)"
08-01-2023 19:38:20.162820,"(3.9, 8.8, 8.275862068965518)","(1.55, 1.61, 1.6085714285714288)","(3.9, 4.8, 4.593103448275862)","(41.0, 170.0, 157.5)","(19.0, 36.0, 30.857142857142858)"
08-01-2023 19:38:20.984898,"(3.9, 8.8, 8.275862068965518)","(1.55, 1.62, 1.6116666666666668)","(3.9, 4.8, 4.56)","(41.0, 170.0, 150.0)","(19.0, 36.0, 31.09090909090909)"
08-01-2023 19:38:21.767270,"(3.9, 8.8, 8.275862068965518)","(1.55, 1.62, 1.6178571428571429)","(3.9, 4.8, 4.56)","(41.0, 170.0, 150.0)","(19.0, 36.0, 31.09090909090909)"
08-01-2023 19:38:22.534017,"(3.9, 8.8, 8.275862068965518)","(1.55, 1.62, 1.6172727272727274)","(3.9, 4.8, 4.56)","(41.0, 170.0, 150.0)","(19.0, 36.0, 31.09090909090909)"
08-01-2023 19:38:23.328256,"(3.9, 8.8, 8.275862068965518)","(1.55, 1.62, 1.6172727272727274)","(3.9, 4.8, 4.56)","(41.0, 170.0, 150.0)","(19.0, 36.0, 32.0)"
08-01-2023 19:38:24.143495,"(3.9, 8.8, 8.275862068965518)","(1.55, 1.62, 1.6172727272727274)","(3.9, 4.8, 4.56)","(41.0, 170.0, 150.0)","(19.0, 36.0, 32.0)"
08-01-2023 19:38:24.924203,"(3.9, 8.8, 8.275862068965518)","(1.55, 1.62, 1.6172727272727274)","(3.9, 4.8, 4.593103448275862)","(41.0, 170.0, 150.0)","(19.0, 36.0, 32.0)"
08-01-2023 19:38:25.706205,"(3.9, 8.8, 8.325000000000001)","(1.55, 1.62, 1.6133333333333335)","(3.9, 4.8, 4.593103448275862)","(41.0, 170.0, 150.0)","(19.0, 36.0, 31.0)"
08-01-2023 19:38:26.492652,"(3.9, 8.8, 8.325000000000001)","(1.55, 1.62, 1.5925)","(3.9, 4.8, 4.593103448275862)","(41.0, 170.0, 135.0)","(19.0, 36.0, 30.545454545454547)"
08-01-2023 19:38:27.264448,"(3.9, 8.8, 8.325000000000001)","(1.55, 1.62, 1.5925)","(3.9, 4.8, 4.593103448275862)","(41.0, 170.0, 135.0)","(19.0, 36.0, 30.545454545454547)"
08-01-2023 19:38:28.050397,"(3.9, 8.8, 8.325000000000001)","(1.55, 1.6, 1.5942857142857143)","(3.9, 4.8, 4.593103448275862)","(41.0, 170.0, 153.33333333333334)","(19.0, 36.0, 30.545454545454547)"
08-01-2023 19:38:28.855760,"(3.9, 8.8, 8.325000000000001)","(1.55, 1.62, 1.5895238095238096)","(3.9, 4.8, 4.593103448275862)","(41.0, 170.0, 153.33333333333334)","(19.0, 36.0, 30.545454545454547)"
08-01-2023 19:38:29.650051,"(3.9, 8.8, 8.325000000000001)","(1.55, 1.6, 1.5806666666666667)","(3.9, 4.8, 4.593103448275862)","(51.0, 170.0, 153.33333333333334)","(19.0, 36.0, 30.545454545454547)"
08-01-2023 19:38:30.430509,"(3.9, 8.8, 8.325000000000001)","(1.55, 1.6, 1.5806666666666667)","(3.9, 4.8, 4.647619047619047)","(51.0, 170.0, 145.0)","(19.0, 36.0, 31.0)"
08-01-2023 19:38:31.207695,"(3.9, 8.8, 8.325000000000001)","(1.55, 1.6, 1.571753246753247)","(3.9, 4.8, 4.647619047619047)","(51.0, 170.0, 153.33333333333334)","(19.0, 36.0, 31.0)"
08-01-2023 19:38:31.976551,"(3.9, 8.8, 8.325000000000001)","(1.55, 1.59, 1.5846666666666667)","(3.9, 4.8, 4.647619047619047)","(51.0, 170.0, 153.33333333333334)","(19.0, 36.0, 31.0)"
08-01-2023 19:38:32.762703,"(3.9, 8.8, 8.325000000000001)","(1.55, 1.59, 1.5829411764705883)","(3.9, 4.8, 4.647619047619047)","(51.0, 180.0, 135.0)","(19.0, 36.0, 31.0)"
08-01-2023 19:38:33.574755,"(3.9, 8.8, 8.325000000000001)","(1.55, 1.59, 1.5829411764705883)","(3.9, 4.8, 4.647619047619047)","(51.0, 180.0, 120.0)","(19.0, 36.0, 30.545454545454547)"
08-01-2023 19:38:34.369043,"(3.9, 8.8, 8.325000000000001)","(1.55, 1.59, 1.5829411764705883)","(3.9, 4.8, 4.647619047619047)","(51.0, 180.0, 120.0)","(19.0, 36.0, 30.545454545454547)"
08-01-2023 19:38:35.165573,"(3.9, 8.8, 8.346666666666668)","(1.55, 1.59, 1.580769230769231)","(3.9, 4.8, 4.647619047619047)","(51.0, 180.0, 120.0)","(19.0, 36.0, 30.545454545454547)"
08-01-2023 19:38:35.947509,"(3.9, 8.8, 8.314285714285713)","(1.55, 1.59, 1.588125)","(3.9, 4.8, 4.647619047619047)","(51.0, 180.0, 120.0)","(19.0, 36.0, 30.545454545454547)"
08-01-2023 19:38:36.726490,"(3.9, 8.8, 8.442105263157895)","(1.55, 1.59, 1.5881632653061226)","(3.9, 4.8, 4.647619047619047)","(51.0, 180.0, 140.0)","(19.0, 36.0, 32.36363636363637)"
08-01-2023 19:38:37.517964,"(3.9, 8.8, 8.442105263157895)","(1.55, 1.58, 1.579622641509434)","(3.9, 4.8, 4.647619047619047)","(51.0, 180.0, 137.14285714285714)","(19.0, 36.0, 32.36363636363637)"
08-01-2023 19:38:38.301857,"(3.9, 8.8, 8.442105263157895)","(1.55, 1.57, 1.5695652173913044)","(3.9, 4.8, 4.647619047619047)","(51.0, 180.0, 137.14285714285714)","(19.0, 36.0, 32.470588235294116)"
08-01-2023 19:38:39.107400,"(3.9, 8.8, 8.442105263157895)","(1.55, 1.56, 1.5598529411764706)","(3.9, 4.8, 4.654545454545454)","(51.0, 180.0, 137.14285714285714)","(19.0, 36.0, 32.470588235294116)"
08-01-2023 19:38:39.872525,"(3.9, 8.8, 8.442105263157895)","(1.55, 1.59, 1.568888888888889)","(3.9, 4.8, 4.647619047619047)","(51.0, 180.0, 137.14285714285714)","(19.0, 36.0, 32.470588235294116)"
08-01-2023 19:38:40.643709,"(3.9, 8.8, 8.442105263157895)","(1.55, 1.57, 1.5697701149425287)","(3.9, 4.8, 4.654545454545454)","(51.0, 180.0, 137.14285714285714)","(19.0, 36.0, 32.25)"
08-01-2023 19:38:41.423686,"(3.9, 8.8, 8.442105263157895)","(1.55, 1.58, 1.5796629213483147)","(3.9, 4.8, 4.647619047619047)","(51.0, 180.0, 137.14285714285714)","(19.0, 36.0, 31.5)"
08-01-2023 19:38:42.245936,"(3.9, 8.8, 8.314285714285713)","(1.55, 1.58, 1.5785714285714287)","(3.9, 4.8, 4.733333333333333)","(51.0, 180.0, 137.14285714285714)","(19.0, 36.0, 31.714285714285715)"
08-01-2023 19:38:43.019432,"(3.9, 8.8, 8.516666666666667)","(1.55, 1.58, 1.5781818181818184)","(3.9, 4.8, 4.733333333333333)","(51.0, 180.0, 138.33333333333334)","(19.0, 36.0, 31.714285714285715)"
08-01-2023 19:38:43.807299,"(3.9, 8.8, 8.516666666666667)","(1.55, 1.57, 1.5695402298850576)","(3.9, 4.8, 4.733333333333333)","(51.0, 180.0, 113.33333333333333)","(19.0, 36.0, 31.714285714285715)"
08-01-2023 19:38:44.590613,"(3.9, 8.8, 8.516666666666667)","(1.55, 1.57, 1.5695555555555556)","(3.9, 4.8, 4.733333333333333)","(51.0, 180.0, 109.16666666666667)","(19.0, 36.0, 31.714285714285715)"
08-01-2023 19:38:45.362408,"(3.9, 9.0, 8.7)","(1.55, 1.57, 1.5689473684210526)","(3.9, 4.8, 4.660869565217391)","(51.0, 180.0, 137.14285714285714)","(19.0, 36.0, 31.0)"
08-01-2023 19:38:46.138936,"(3.9, 9.0, 8.7)","(1.55, 1.57, 1.569047619047619)","(3.9, 4.8, 4.652173913043478)","(51.0, 180.0, 137.14285714285714)","(19.0, 36.0, 31.384615384615383)"
08-01-2023 19:38:46.942650,"(3.9, 9.0, 8.7)","(1.55, 1.57, 1.569090909090909)","(3.9, 4.8, 4.652173913043478)","(51.0, 200.0, 152.0)","(19.0, 36.0, 31.285714285714285)"
08-01-2023 19:38:47.733659,"(3.9, 9.0, 8.7)","(1.55, 1.57, 1.569090909090909)","(3.9, 4.8, 4.652173913043478)","(51.0, 200.0, 134.54545454545453)","(19.0, 36.0, 28.666666666666668)"
08-01-2023 19:38:48.516161,"(3.9, 9.0, 8.7)","(1.55, 1.57, 1.5692982456140352)","(3.9, 4.8, 4.652173913043478)","(51.0, 200.0, 128.0)","(19.0, 32.0, 29.727272727272727)"
08-01-2023 19:38:49.277540,"(3.9, 9.0, 8.7)","(1.55, 1.57, 1.5692982456140352)","(3.9, 4.8, 4.685714285714285)","(51.0, 200.0, 128.0)","(19.0, 32.0, 29.727272727272727)"
08-01-2023 19:38:50.051859,"(3.9, 9.0, 8.7)","(1.55, 1.58, 1.5794957983193278)","(3.9, 4.8, 4.733333333333333)","(51.0, 200.0, 128.0)","(19.0, 32.0, 28.875)"
