,Magical Trav,Wheres The Ford,Two Jabs,Magical Len,Ferocity
08-01-2023 14:19:43.791730,"(15.0, 29.0, 27.533333333333335)","(3.8, 4.9, 4.800000000000001)","(51.0, 120.0, 110.0)","(21.0, 55.0, 53.0)","(1.24, 1.38, 1.372)"
08-01-2023 14:19:44.677646,"(15.0, 29.0, 27.625)","(3.8, 4.9, 4.800000000000001)","(51.0, 120.0, 110.0)","(21.0, 55.0, 53.0)","(1.24, 1.38, 1.372)"
08-01-2023 14:19:45.579455,"(15.0, 29.0, 27.533333333333335)","(3.8, 4.9, 4.758695652173913)","(51.0, 120.0, 116.42857142857143)","(21.0, 55.0, 53.44444444444444)","(1.24, 1.38, 1.3693478260869567)"
08-01-2023 14:19:46.443109,"(15.0, 29.0, 27.625)","(3.8, 4.9, 4.750574712643679)","(51.0, 120.0, 116.42857142857143)","(21.0, 55.0, 51.5)","(1.24, 1.37, 1.3693478260869567)"
08-01-2023 14:19:47.376494,"(15.0, 29.0, 27.625)","(3.8, 4.9, 4.761702127659575)","(51.0, 120.0, 116.42857142857143)","(21.0, 55.0, 52.5)","(1.24, 1.37, 1.3717241379310345)"
08-01-2023 14:19:48.315032,"(15.0, 29.0, 27.625)","(3.8, 4.9, 4.757731958762887)","(51.0, 120.0, 116.42857142857143)","(21.0, 55.0, 53.57142857142857)","(1.24, 1.38, 1.3774736842105262)"
08-01-2023 14:19:49.288349,"(15.0, 29.0, 27.533333333333335)","(3.8, 4.9, 4.757731958762887)","(51.0, 120.0, 116.42857142857143)","(21.0, 55.0, 51.5)","(1.24, 1.38, 1.3774736842105262)"
08-01-2023 14:19:50.233747,"(15.0, 29.0, 27.842105263157894)","(3.8, 4.9, 4.73953488372093)","(51.0, 120.0, 116.42857142857143)","(21.0, 55.0, 51.5)","(1.24, 1.38, 1.3774736842105262)"
08-01-2023 14:19:51.079556,"(15.0, 29.0, 27.842105263157894)","(3.8, 4.9, 4.73953488372093)","(51.0, 120.0, 116.42857142857143)","(21.0, 55.0, 53.57142857142857)","(1.24, 1.38, 1.3774736842105262)"
08-01-2023 14:19:51.901162,"(15.0, 29.0, 27.842105263157894)","(3.8, 4.9, 4.73953488372093)","(51.0, 120.0, 115.0)","(21.0, 55.0, 51.666666666666664)","(1.24, 1.38, 1.3775384615384614)"
08-01-2023 14:19:52.806959,"(15.0, 32.0, 31.25)","(3.8, 4.9, 4.733734939759036)","(51.0, 120.0, 115.83333333333334)","(21.0, 55.0, 51.666666666666664)","(1.24, 1.38, 1.3757894736842105)"
08-01-2023 14:19:53.749646,"(15.0, 30.0, 29.0)","(3.8, 4.9, 4.733734939759036)","(51.0, 120.0, 115.0)","(21.0, 55.0, 53.888888888888886)","(1.24, 1.38, 1.368936170212766)"
08-01-2023 14:19:54.548787,"(15.0, 30.0, 29.066666666666666)","(3.8, 4.9, 4.806756756756757)","(51.0, 120.0, 115.83333333333334)","(21.0, 55.0, 53.888888888888886)","(1.24, 1.37, 1.368936170212766)"
08-01-2023 14:19:55.479890,"(15.0, 32.0, 31.555555555555557)","(3.8, 4.9, 4.804166666666666)","(51.0, 120.0, 113.75)","(21.0, 55.0, 52.5)","(1.24, 1.38, 1.377142857142857)"
08-01-2023 14:19:56.495987,"(15.0, 30.0, 29.77777777777778)","(3.8, 4.7, 4.677272727272728)","(51.0, 120.0, 113.75)","(21.0, 55.0, 53.888888888888886)","(1.24, 1.38, 1.3770731707317072)"
08-01-2023 14:19:57.420388,"(15.0, 32.0, 31.555555555555557)","(3.8, 4.7, 4.678260869565217)","(51.0, 120.0, 115.0)","(21.0, 55.0, 53.888888888888886)","(1.24, 1.38, 1.3770731707317072)"
08-01-2023 14:19:58.301013,"(15.0, 32.0, 31.555555555555557)","(3.8, 4.7, 4.670588235294118)","(51.0, 120.0, 113.75)","(21.0, 55.0, 53.888888888888886)","(1.24, 1.38, 1.3767567567567567)"
08-01-2023 14:19:59.073371,"(15.0, 32.0, 31.555555555555557)","(3.8, 4.7, 4.670588235294118)","(51.0, 120.0, 115.83333333333334)","(21.0, 55.0, 53.888888888888886)","(1.24, 1.38, 1.3767567567567567)"
08-01-2023 14:20:00.027516,"(15.0, 32.0, 31.555555555555557)","(3.8, 4.7, 4.670588235294118)","(51.0, 120.0, 111.66666666666667)","(21.0, 55.0, 51.666666666666664)","(1.24, 1.38, 1.3748936170212767)"
08-01-2023 14:20:00.971285,"(15.0, 32.0, 31.555555555555557)","(3.8, 4.8, 4.714285714285714)","(51.0, 120.0, 111.66666666666667)","(21.0, 55.0, 51.666666666666664)","(1.24, 1.38, 1.3748936170212767)"
08-01-2023 14:20:01.850785,"(15.0, 34.0, 29.6)","(3.8, 4.8, 4.702702702702703)","(51.0, 120.0, 115.83333333333334)","(21.0, 55.0, 53.75)","(1.24, 1.38, 1.3748936170212767)"
08-01-2023 14:20:02.669037,"(15.0, 32.0, 31.555555555555557)","(3.8, 4.8, 4.714285714285714)","(51.0, 120.0, 115.83333333333334)","(21.0, 55.0, 52.5)","(1.24, 1.38, 1.3748936170212767)"
08-01-2023 14:20:03.550339,"(15.0, 34.0, 29.548387096774192)","(3.8, 4.8, 4.721739130434782)","(51.0, 120.0, 111.66666666666667)","(21.0, 55.0, 52.5)","(1.24, 1.38, 1.3760655737704917)"
08-01-2023 14:20:04.436762,"(15.0, 34.0, 29.5)","(3.8, 4.8, 4.735714285714286)","(51.0, 120.0, 113.33333333333333)","(21.0, 55.0, 53.888888888888886)","(1.24, 1.38, 1.3760655737704917)"
08-01-2023 14:20:05.309088,"(15.0, 32.0, 31.555555555555557)","(3.8, 4.8, 4.721739130434782)","(51.0, 120.0, 115.83333333333334)","(21.0, 55.0, 53.888888888888886)","(1.24, 1.38, 1.3765217391304347)"
08-01-2023 14:20:06.155095,"(16.0, 32.0, 31.555555555555557)","(3.8, 4.8, 4.735714285714286)","(51.0, 120.0, 113.33333333333333)","(26.0, 55.0, 53.888888888888886)","(1.24, 1.38, 1.3765217391304347)"
08-01-2023 14:20:07.021355,"(16.0, 32.0, 31.555555555555557)","(3.8, 4.8, 4.721739130434782)","(51.0, 120.0, 115.83333333333334)","(26.0, 55.0, 53.888888888888886)","(1.24, 1.38, 1.3765217391304347)"
08-01-2023 14:20:07.920420,"(16.0, 32.0, 31.555555555555557)","(3.8, 4.8, 4.747058823529412)","(51.0, 120.0, 113.33333333333333)","(26.0, 55.0, 53.888888888888886)","(1.24, 1.38, 1.3765217391304347)"
08-01-2023 14:20:08.831613,"(16.0, 32.0, 31.555555555555557)","(3.8, 4.8, 4.7379310344827585)","(51.0, 120.0, 115.83333333333334)","(26.0, 55.0, 53.75)","(1.24, 1.38, 1.3765217391304347)"
08-01-2023 14:20:09.731502,"(16.0, 32.0, 31.555555555555557)","(3.8, 4.8, 4.714285714285714)","(51.0, 120.0, 113.33333333333333)","(26.0, 55.0, 53.75)","(1.24, 1.38, 1.3760655737704917)"
08-01-2023 14:20:10.546419,"(16.0, 34.0, 29.655172413793103)","(3.8, 4.8, 4.702702702702703)","(51.0, 120.0, 115.83333333333334)","(26.0, 55.0, 53.75)","(1.24, 1.38, 1.3760655737704917)"
08-01-2023 14:20:11.360958,"(16.0, 34.0, 29.655172413793103)","(3.8, 4.8, 4.753125)","(51.0, 120.0, 115.0)","(26.0, 55.0, 53.75)","(1.24, 1.38, 1.3760655737704917)"
08-01-2023 14:20:12.182281,"(16.0, 34.0, 29.655172413793103)","(3.8, 4.9, 4.758252427184466)","(51.0, 120.0, 113.75)","(21.0, 55.0, 52.5)","(1.24, 1.37, 1.368809523809524)"
08-01-2023 14:20:13.057468,"(16.0, 32.0, 31.555555555555557)","(3.8, 4.9, 4.756862745098039)","(51.0, 120.0, 115.0)","(21.0, 55.0, 53.75)","(1.24, 1.37, 1.3656140350877195)"
08-01-2023 14:20:13.922991,"(16.0, 32.0, 31.555555555555557)","(3.8, 4.9, 4.764814814814815)","(51.0, 120.0, 115.83333333333334)","(21.0, 55.0, 53.0)","(1.24, 1.37, 1.3647058823529412)"
08-01-2023 14:20:14.755713,"(16.0, 32.0, 31.555555555555557)","(3.8, 4.9, 4.76605504587156)","(51.0, 120.0, 115.0)","(26.0, 55.0, 53.0)","(1.24, 1.37, 1.3647058823529412)"
08-01-2023 14:20:15.563009,"(16.0, 32.0, 31.555555555555557)","(3.8, 4.9, 4.76605504587156)","(51.0, 120.0, 115.83333333333334)","(26.0, 55.0, 51.666666666666664)","(1.24, 1.37, 1.3647058823529412)"
08-01-2023 14:20:16.435801,"(16.0, 34.0, 29.655172413793103)","(3.8, 4.9, 4.759615384615385)","(51.0, 120.0, 115.0)","(26.0, 55.0, 51.666666666666664)","(1.24, 1.37, 1.3651612903225807)"
08-01-2023 14:20:17.308527,"(16.0, 34.0, 29.655172413793103)","(3.8, 4.9, 4.749484536082474)","(51.0, 120.0, 115.83333333333334)","(26.0, 55.0, 51.666666666666664)","(1.24, 1.37, 1.3651612903225807)"
08-01-2023 14:20:18.186624,"(16.0, 34.0, 29.655172413793103)","(3.8, 4.9, 4.749484536082474)","(51.0, 120.0, 115.0)","(26.0, 55.0, 52.2)","(1.24, 1.37, 1.3651612903225807)"
08-01-2023 14:20:19.039376,"(16.0, 34.0, 29.655172413793103)","(3.8, 4.9, 4.749484536082474)","(51.0, 120.0, 115.83333333333334)","(26.0, 55.0, 53.25)","(1.24, 1.37, 1.3651612903225807)"
08-01-2023 14:20:19.875617,"(16.0, 34.0, 29.655172413793103)","(3.8, 4.9, 4.749484536082474)","(51.0, 120.0, 115.0)","(26.0, 55.0, 53.25)","(1.24, 1.37, 1.3651612903225807)"
08-01-2023 14:20:20.735105,"(16.0, 34.0, 29.655172413793103)","(3.8, 4.9, 4.814117647058824)","(51.0, 120.0, 115.83333333333334)","(21.0, 55.0, 53.25)","(1.24, 1.37, 1.3646428571428573)"
08-01-2023 14:20:21.569999,"(16.0, 34.0, 29.655172413793103)","(3.8, 4.9, 4.814117647058824)","(51.0, 120.0, 115.0)","(21.0, 55.0, 52.2)","(1.24, 1.37, 1.3646428571428573)"
08-01-2023 14:20:22.420757,"(16.0, 34.0, 29.5)","(3.8, 4.9, 4.814117647058824)","(51.0, 120.0, 115.83333333333334)","(21.0, 55.0, 53.25)","(1.24, 1.37, 1.3646428571428573)"
08-01-2023 14:20:23.284197,"(16.0, 34.0, 29.5)","(3.8, 4.9, 4.814117647058824)","(51.0, 120.0, 115.0)","(21.0, 55.0, 53.25)","(1.24, 1.37, 1.3646428571428573)"
08-01-2023 14:20:24.071442,"(16.0, 34.0, 29.5)","(3.8, 4.9, 4.814117647058824)","(51.0, 120.0, 115.83333333333334)","(21.0, 55.0, 53.25)","(1.24, 1.37, 1.3646428571428573)"
08-01-2023 14:20:24.869279,"(16.0, 34.0, 29.5)","(3.8, 4.9, 4.814117647058824)","(51.0, 120.0, 115.0)","(21.0, 55.0, 52.2)","(1.24, 1.37, 1.3646428571428573)"
08-01-2023 14:20:25.849504,"(16.0, 34.0, 29.5)","(3.8, 4.9, 4.814117647058824)","(51.0, 120.0, 115.83333333333334)","(21.0, 55.0, 53.25)","(1.24, 1.37, 1.3646428571428573)"
08-01-2023 14:20:26.794916,"(16.0, 34.0, 29.82608695652174)","(3.8, 4.9, 4.749484536082474)","(51.0, 120.0, 115.0)","(26.0, 55.0, 52.2)","(1.24, 1.37, 1.3674576271186443)"
08-01-2023 14:20:27.642684,"(16.0, 32.0, 29.454545454545453)","(3.9, 4.8, 4.796666666666667)","(51.0, 120.0, 115.83333333333334)","(26.0, 55.0, 52.2)","(1.24, 1.37, 1.368)"
08-01-2023 14:20:28.442867,"(16.0, 34.0, 29.25)","(3.9, 5.1, 5.028947368421052)","(51.0, 160.0, 125.71428571428572)","(26.0, 65.0, 63.45454545454545)","(1.24, 1.35, 1.345728155339806)"
08-01-2023 14:20:29.358050,"(16.0, 34.0, 29.952380952380953)","(3.9, 5.1, 5.048484848484848)","(51.0, 150.0, 125.0)","(26.0, 65.0, 60.588235294117645)","(1.24, 1.35, 1.3415151515151515)"
08-01-2023 14:20:30.290052,"(16.0, 34.0, 29.952380952380953)","(3.9, 5.2, 5.114285714285715)","(51.0, 150.0, 136.66666666666666)","(26.0, 65.0, 60.588235294117645)","(1.24, 1.34, 1.3358620689655174)"
08-01-2023 14:20:31.150153,"(16.0, 34.0, 29.8)","(3.9, 5.2, 5.1066666666666665)","(51.0, 140.0, 113.33333333333333)","(26.0, 65.0, 58.18181818181818)","(1.24, 1.34, 1.3358620689655174)"
08-01-2023 14:20:31.939655,"(16.0, 34.0, 29.8)","(3.9, 5.2, 5.1066666666666665)","(51.0, 140.0, 125.0)","(26.0, 65.0, 58.18181818181818)","(1.24, 1.34, 1.3358620689655174)"
08-01-2023 14:20:32.842049,"(16.0, 34.0, 29.8)","(3.9, 5.2, 5.097560975609756)","(51.0, 130.0, 116.66666666666667)","(26.0, 65.0, 59.16666666666667)","(1.24, 1.34, 1.3361971830985917)"
08-01-2023 14:20:33.734629,"(18.0, 34.0, 29.8)","(4.0, 5.2, 5.102702702702703)","(41.0, 130.0, 106.0)","(31.0, 65.0, 59.16666666666667)","(1.24, 1.35, 1.3378571428571429)"
08-01-2023 14:20:34.605470,"(18.0, 34.0, 29.8)","(4.0, 5.2, 5.125)","(41.0, 130.0, 114.0)","(31.0, 65.0, 59.16666666666667)","(1.24, 1.34, 1.3378571428571429)"
08-01-2023 14:20:35.401998,"(18.0, 34.0, 29.294117647058822)","(4.0, 5.2, 5.137931034482759)","(41.0, 130.0, 112.5)","(31.0, 65.0, 56.25)","(1.24, 1.34, 1.3371739130434783)"
08-01-2023 14:20:36.275991,"(18.0, 34.0, 29.294117647058822)","(4.0, 5.2, 5.137931034482759)","(41.0, 130.0, 114.0)","(31.0, 65.0, 56.25)","(1.24, 1.34, 1.3375000000000001)"
08-01-2023 14:20:37.225718,"(18.0, 34.0, 29.294117647058822)","(4.0, 5.2, 5.137931034482759)","(41.0, 130.0, 118.33333333333333)","(31.0, 65.0, 59.16666666666667)","(1.24, 1.34, 1.3375000000000001)"
08-01-2023 14:20:38.175309,"(18.0, 34.0, 29.294117647058822)","(4.0, 5.2, 5.114285714285714)","(41.0, 130.0, 118.33333333333333)","(31.0, 65.0, 51.36363636363637)","(1.24, 1.34, 1.3366666666666667)"
08-01-2023 14:20:39.082687,"(18.0, 34.0, 29.294117647058822)","(4.0, 5.2, 5.127868852459017)","(41.0, 130.0, 115.0)","(31.0, 65.0, 55.90909090909091)","(1.24, 1.34, 1.334561403508772)"
08-01-2023 14:20:39.909538,"(18.0, 34.0, 29.294117647058822)","(4.0, 5.2, 5.124193548387097)","(41.0, 130.0, 115.0)","(31.0, 65.0, 55.90909090909091)","(1.24, 1.35, 1.334561403508772)"
08-01-2023 14:20:40.760987,"(18.0, 34.0, 32.18181818181818)","(4.0, 5.5, 5.263888888888889)","(41.0, 140.0, 120.0)","(31.0, 65.0, 63.333333333333336)","(1.24, 1.34, 1.330952380952381)"
08-01-2023 14:20:41.702091,"(18.0, 34.0, 30.8)","(4.0, 5.3, 5.2555555555555555)","(41.0, 140.0, 108.0)","(31.0, 65.0, 63.333333333333336)","(1.24, 1.33, 1.3273333333333335)"
08-01-2023 14:20:42.617070,"(18.0, 34.0, 32.0)","(4.0, 5.3, 5.245454545454545)","(41.0, 140.0, 108.0)","(31.0, 65.0, 63.333333333333336)","(1.24, 1.33, 1.3273333333333335)"
08-01-2023 14:20:43.428892,"(18.0, 34.0, 31.333333333333332)","(4.0, 5.3, 5.169444444444444)","(41.0, 140.0, 108.0)","(31.0, 65.0, 62.5)","(1.24, 1.33, 1.3273333333333335)"
08-01-2023 14:20:44.253805,"(18.0, 34.0, 31.714285714285715)","(4.0, 5.3, 5.157142857142857)","(41.0, 130.0, 115.0)","(31.0, 70.0, 63.4375)","(1.24, 1.33, 1.3273333333333335)"
08-01-2023 14:20:45.159447,"(18.0, 34.0, 31.714285714285715)","(4.0, 5.3, 5.1625)","(41.0, 130.0, 115.0)","(31.0, 70.0, 63.4375)","(1.24, 1.33, 1.3273333333333335)"
08-01-2023 14:20:46.049704,"(18.0, 34.0, 32.0)","(4.0, 5.2, 5.184375)","(41.0, 130.0, 115.0)","(31.0, 70.0, 63.4375)","(1.24, 1.33, 1.3268932038834953)"
08-01-2023 14:20:46.892821,"(18.0, 34.0, 32.0)","(4.0, 5.2, 5.157575757575757)","(41.0, 130.0, 115.0)","(31.0, 70.0, 63.4375)","(1.24, 1.33, 1.3276595744680852)"
08-01-2023 14:20:47.704137,"(18.0, 34.0, 31.714285714285715)","(4.0, 5.2, 5.157575757575757)","(41.0, 130.0, 115.0)","(31.0, 70.0, 63.4375)","(1.24, 1.33, 1.3282352941176472)"
08-01-2023 14:20:48.584656,"(18.0, 34.0, 31.714285714285715)","(4.0, 5.2, 5.161111111111111)","(41.0, 130.0, 115.0)","(31.0, 70.0, 63.4375)","(1.24, 1.33, 1.3282352941176472)"
08-01-2023 14:20:49.490309,"(18.0, 34.0, 31.714285714285715)","(4.0, 5.2, 5.161111111111111)","(51.0, 130.0, 115.0)","(31.0, 70.0, 63.4375)","(1.24, 1.33, 1.3288505747126438)"
08-01-2023 14:20:50.384666,"(18.0, 34.0, 31.714285714285715)","(4.0, 5.2, 5.158823529411765)","(51.0, 130.0, 115.0)","(31.0, 70.0, 63.4375)","(1.24, 1.33, 1.3288505747126438)"
08-01-2023 14:20:51.362682,"(18.0, 34.0, 32.0)","(4.0, 5.2, 5.151515151515151)","(51.0, 130.0, 110.0)","(31.0, 70.0, 63.82352941176471)","(1.24, 1.33, 1.3285135135135135)"
08-01-2023 14:20:52.222414,"(18.0, 34.0, 32.0)","(4.0, 5.2, 5.153061224489796)","(51.0, 130.0, 110.0)","(31.0, 70.0, 63.82352941176471)","(1.24, 1.33, 1.3270535714285714)"
08-01-2023 14:20:53.071950,"(18.0, 34.0, 30.8)","(4.0, 5.3, 5.28695652173913)","(51.0, 130.0, 110.0)","(31.0, 70.0, 60.45454545454545)","(1.24, 1.33, 1.3224324324324326)"
08-01-2023 14:20:53.911612,"(18.0, 34.0, 30.8)","(4.0, 5.5, 5.427777777777778)","(51.0, 160.0, 120.0)","(31.0, 70.0, 56.875)","(1.24, 1.33, 1.3224324324324326)"
08-01-2023 14:20:54.781526,"(18.0, 34.0, 30.8)","(4.0, 5.5, 5.476923076923077)","(51.0, 160.0, 120.0)","(31.0, 70.0, 56.875)","(1.24, 1.33, 1.3235632183908046)"
08-01-2023 14:20:55.703290,"(18.0, 34.0, 30.444444444444443)","(4.0, 5.5, 5.483333333333333)","(51.0, 160.0, 120.0)","(31.0, 70.0, 60.45454545454545)","(1.24, 1.32, 1.3183132530120483)"
08-01-2023 14:20:56.535850,"(18.0, 34.0, 30.444444444444443)","(4.0, 5.5, 5.48695652173913)","(51.0, 160.0, 112.0)","(31.0, 70.0, 57.27272727272727)","(1.24, 1.32, 1.3183132530120483)"
08-01-2023 14:20:57.321915,"(18.0, 34.0, 30.444444444444443)","(4.0, 5.6, 5.57391304347826)","(51.0, 160.0, 112.0)","(31.0, 70.0, 60.0)","(1.24, 1.32, 1.316764705882353)"
08-01-2023 14:20:58.209625,"(18.0, 34.0, 30.444444444444443)","(4.0, 5.6, 5.451515151515152)","(51.0, 160.0, 112.0)","(31.0, 70.0, 60.0)","(1.24, 1.32, 1.3163302752293577)"
08-01-2023 14:20:59.167700,"(18.0, 34.0, 30.444444444444443)","(4.0, 5.6, 5.465753424657534)","(51.0, 160.0, 112.0)","(31.0, 70.0, 60.0)","(1.24, 1.32, 1.3163302752293577)"
08-01-2023 14:21:00.089737,"(18.0, 34.0, 31.714285714285715)","(4.0, 5.6, 5.471052631578948)","(51.0, 150.0, 110.0)","(31.0, 70.0, 58.75)","(1.24, 1.32, 1.3325641025641026)"
08-01-2023 14:21:00.913970,"(18.0, 34.0, 32.5)","(4.0, 5.1, 5.066666666666666)","(51.0, 150.0, 110.0)","(31.0, 70.0, 58.75)","(1.24, 1.34, 1.3325641025641026)"
08-01-2023 14:21:01.798982,"(18.0, 34.0, 32.5)","(4.0, 5.1, 5.033333333333333)","(51.0, 150.0, 110.0)","(31.0, 70.0, 56.5)","(1.24, 1.34, 1.3327950310559007)"
08-01-2023 14:21:02.778696,"(18.0, 34.0, 32.857142857142854)","(4.0, 5.1, 5.0058823529411764)","(51.0, 150.0, 110.0)","(31.0, 70.0, 56.666666666666664)","(1.24, 1.34, 1.332663043478261)"
08-01-2023 14:21:03.665877,"(18.0, 36.0, 33.86666666666667)","(4.0, 5.1, 5.025714285714286)","(51.0, 150.0, 110.0)","(31.0, 70.0, 56.666666666666664)","(1.24, 1.34, 1.332663043478261)"
08-01-2023 14:21:04.448700,"(18.0, 36.0, 34.0)","(4.0, 5.0, 4.995652173913044)","(51.0, 150.0, 110.0)","(31.0, 70.0, 56.666666666666664)","(1.24, 1.34, 1.33325)"
08-01-2023 14:21:05.319496,"(18.0, 36.0, 33.55555555555556)","(4.0, 5.1, 5.033333333333333)","(51.0, 150.0, 110.0)","(31.0, 70.0, 56.666666666666664)","(1.24, 1.34, 1.3323036649214661)"
08-01-2023 14:21:06.246411,"(18.0, 36.0, 33.64705882352941)","(4.0, 5.2, 5.144)","(51.0, 150.0, 110.0)","(31.0, 70.0, 56.666666666666664)","(1.24, 1.33, 1.3295020746887967)"
08-01-2023 14:21:07.215377,"(18.0, 36.0, 33.0)","(4.0, 5.1, 5.089189189189189)","(51.0, 150.0, 110.0)","(31.0, 70.0, 58.0)","(1.24, 1.33, 1.3291439688715954)"
08-01-2023 14:21:08.023262,"(18.0, 36.0, 33.42857142857143)","(4.0, 5.2, 5.12)","(51.0, 150.0, 127.77777777777777)","(31.0, 70.0, 56.666666666666664)","(1.24, 1.33, 1.3291439688715954)"
08-01-2023 14:21:08.888063,"(18.0, 36.0, 34.17391304347826)","(4.0, 5.2, 5.12)","(51.0, 140.0, 113.33333333333333)","(31.0, 70.0, 56.666666666666664)","(1.24, 1.33, 1.3293103448275863)"
08-01-2023 14:21:09.791086,"(18.0, 36.0, 34.76470588235294)","(4.0, 5.2, 5.168421052631579)","(51.0, 140.0, 120.0)","(31.0, 70.0, 56.666666666666664)","(1.24, 1.34, 1.326219512195122)"
08-01-2023 14:21:10.690127,"(18.0, 36.0, 34.5)","(4.0, 5.2, 5.1692307692307695)","(51.0, 140.0, 113.33333333333333)","(31.0, 70.0, 56.666666666666664)","(1.24, 1.33, 1.3261087866108787)"
08-01-2023 14:21:11.554710,"(18.0, 36.0, 33.9375)","(4.0, 5.3, 5.25049504950495)","(51.0, 140.0, 108.0)","(31.0, 70.0, 56.666666666666664)","(1.24, 1.33, 1.3264388489208634)"
08-01-2023 14:21:12.421022,"(18.0, 36.0, 34.26315789473684)","(4.0, 5.3, 5.261111111111111)","(51.0, 140.0, 117.14285714285714)","(31.0, 70.0, 56.666666666666664)","(1.24, 1.33, 1.3264388489208634)"
08-01-2023 14:21:13.377700,"(18.0, 36.0, 33.55555555555556)","(4.0, 5.3, 5.2625)","(51.0, 140.0, 108.0)","(31.0, 70.0, 56.666666666666664)","(1.24, 1.33, 1.3236625514403293)"
08-01-2023 14:21:14.249951,"(18.0, 36.0, 33.55555555555556)","(4.0, 5.3, 5.2625)","(51.0, 140.0, 110.0)","(31.0, 70.0, 56.666666666666664)","(1.24, 1.33, 1.322825396825397)"
08-01-2023 14:21:15.036082,"(18.0, 36.0, 32.72727272727273)","(4.0, 5.3, 5.219230769230769)","(51.0, 140.0, 117.5)","(31.0, 70.0, 56.666666666666664)","(1.24, 1.33, 1.3224161073825504)"
08-01-2023 14:21:15.902097,"(18.0, 36.0, 33.81818181818182)","(4.0, 5.4, 5.36271186440678)","(51.0, 140.0, 110.0)","(31.0, 70.0, 56.666666666666664)","(1.24, 1.32, 1.318562091503268)"
08-01-2023 14:21:16.833609,"(18.0, 36.0, 34.0)","(4.0, 5.3, 5.244036697247706)","(51.0, 140.0, 110.0)","(31.0, 70.0, 58.0)","(1.24, 1.32, 1.3246287128712873)"
08-01-2023 14:21:17.721489,"(18.0, 36.0, 34.76470588235294)","(4.0, 5.2, 5.177777777777778)","(51.0, 140.0, 129.6153846153846)","(31.0, 70.0, 66.57142857142857)","(1.24, 1.33, 1.3246287128712873)"
08-01-2023 14:21:18.521049,"(18.0, 36.0, 34.15384615384615)","(4.0, 5.2, 5.1755102040816325)","(51.0, 140.0, 129.6153846153846)","(31.0, 70.0, 66.57142857142857)","(1.24, 1.33, 1.3246287128712873)"
08-01-2023 14:21:19.399628,"(18.0, 36.0, 32.30769230769231)","(4.0, 5.2, 5.180645161290323)","(51.0, 140.0, 128.75)","(31.0, 70.0, 66.66666666666667)","(1.24, 1.33, 1.3245864661654136)"
08-01-2023 14:21:20.300084,"(18.0, 36.0, 32.30769230769231)","(4.0, 5.2, 5.180645161290323)","(51.0, 140.0, 128.75)","(31.0, 70.0, 66.66666666666667)","(1.24, 1.33, 1.32455919395466)"
08-01-2023 14:21:21.123037,"(18.0, 36.0, 32.30769230769231)","(4.0, 5.2, 5.173529411764706)","(51.0, 140.0, 128.75)","(31.0, 70.0, 66.66666666666667)","(1.24, 1.33, 1.32455919395466)"
08-01-2023 14:21:22.040027,"(18.0, 36.0, 32.44444444444444)","(4.2, 5.1, 5.083749999999999)","(51.0, 140.0, 110.0)","(31.0, 70.0, 67.71739130434783)","(1.2, 1.33, 1.3337465564738293)"
08-01-2023 14:21:22.953097,"(18.0, 36.0, 33.714285714285715)","(4.2, 5.1, 5.028260869565218)","(51.0, 140.0, 129.6153846153846)","(31.0, 70.0, 67.71739130434783)","(1.2, 1.34, 1.3337292817679558)"
08-01-2023 14:21:23.859449,"(18.0, 36.0, 33.91304347826087)","(4.2, 5.1, 5.028260869565218)","(51.0, 140.0, 110.0)","(31.0, 70.0, 67.71739130434783)","(1.2, 1.34, 1.3337292817679558)"
08-01-2023 14:21:24.723953,"(18.0, 36.0, 33.6)","(4.2, 5.1, 5.028260869565218)","(51.0, 140.0, 110.0)","(31.0, 70.0, 61.666666666666664)","(1.2, 1.34, 1.3341645244215938)"
08-01-2023 14:21:25.644722,"(18.0, 36.0, 33.714285714285715)","(4.2, 5.0, 4.988059701492538)","(51.0, 140.0, 110.0)","(31.0, 70.0, 63.44827586206897)","(1.2, 1.34, 1.3338369304556357)"
08-01-2023 14:21:26.752264,"(18.0, 36.0, 33.333333333333336)","(4.2, 5.0, 4.985714285714286)","(51.0, 140.0, 110.0)","(31.0, 70.0, 63.44827586206897)","(1.2, 1.34, 1.3339083557951483)"
08-01-2023 14:21:27.828665,"(18.0, 36.0, 33.333333333333336)","(4.2, 5.0, 4.992307692307692)","(51.0, 140.0, 108.0)","(31.0, 70.0, 62.69230769230769)","(1.2, 1.34, 1.3372268907563025)"
08-01-2023 14:21:28.682172,"(18.0, 36.0, 32.903225806451616)","(4.2, 5.0, 4.992307692307692)","(51.0, 140.0, 108.0)","(31.0, 70.0, 62.69230769230769)","(1.2, 1.34, 1.339942196531792)"
08-01-2023 14:21:29.635653,"(18.0, 36.0, 33.6)","(4.2, 5.0, 4.993181818181818)","(51.0, 130.0, 110.0)","(31.0, 70.0, 65.26315789473684)","(1.2, 1.34, 1.3399497487437186)"
08-01-2023 14:21:30.679623,"(18.0, 36.0, 33.6)","(4.2, 5.0, 4.936842105263158)","(51.0, 130.0, 110.0)","(31.0, 70.0, 65.0)","(1.2, 1.35, 1.3362333333333334)"
08-01-2023 14:21:31.623477,"(18.0, 36.0, 33.91304347826087)","(4.2, 5.1, 5.046666666666667)","(51.0, 130.0, 110.0)","(31.0, 70.0, 65.0)","(1.2, 1.34, 1.3355000000000001)"
