,Alta Billy,Southbound Train Nz,Uncle Jay,Selsey Bill Nz,Our Money Rocks,Red Reactor Nz,Carlo Gambino Nz,Father Bob,Soho Sinatra,Blue Chip Delight Nz
07-01-2023 17:20:43.086588,"(10.0, 18.5, 11.540000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.144444444444444)","(3.5, 6.0, 5.3500000000000005)","(5.5, 99999, 99990)"
07-01-2023 17:20:44.345518,"(10.0, 18.5, 11.540000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 10.066666666666666)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.144444444444444)","(3.5, 5.9, 4.771428571428571)","(5.5, 99999, 99990)"
07-01-2023 17:20:45.617296,"(10.0, 18.5, 11.540000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 7.653333333333334)","(3.5, 6.2, 5.625)","(5.5, 99999, 99990)"
07-01-2023 17:20:46.820129,"(10.0, 18.5, 12.700000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 7.653333333333334)","(3.5, 5.9, 5.625)","(5.5, 99999, 99990)"
07-01-2023 17:20:48.036975,"(10.0, 18.5, 12.700000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 7.653333333333334)","(3.5, 5.9, 4.85)","(5.5, 99999, 99990)"
07-01-2023 17:20:49.372511,"(10.0, 18.5, 12.700000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 7.653333333333334)","(3.5, 6.0, 4.85)","(5.5, 99999, 99990)"
07-01-2023 17:20:50.633430,"(10.0, 18.5, 12.700000000000001)","(61.0, 99999, 99990)","(14.0, 26.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 7.653333333333334)","(3.5, 6.0, 5.644444444444445)","(5.5, 99999, 99990)"
07-01-2023 17:20:51.896389,"(10.0, 17.0, 12.68)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 7.653333333333334)","(3.5, 6.2, 5.644444444444445)","(5.5, 99999, 99990)"
07-01-2023 17:20:53.060034,"(10.0, 17.0, 12.68)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 7.653333333333334)","(3.5, 6.2, 5.625)","(5.5, 99999, 99990)"
07-01-2023 17:20:54.276201,"(10.0, 17.0, 12.68)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 7.653333333333334)","(3.5, 5.9, 5.8875)","(5.5, 99999, 99990)"
07-01-2023 17:20:55.699574,"(10.0, 17.0, 12.68)","(61.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.144444444444444)","(3.5, 6.2, 5.8875)","(5.5, 99999, 99990)"
07-01-2023 17:20:56.973230,"(10.0, 17.0, 12.68)","(61.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.011111111111111)","(3.5, 6.2, 5.488888888888889)","(5.5, 99999, 99990)"
07-01-2023 17:20:58.192074,"(10.0, 17.0, 12.48)","(61.0, 99999, 99990)","(14.0, 27.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.011111111111111)","(3.5, 6.0, 5.488888888888889)","(5.5, 99999, 99990)"
07-01-2023 17:20:59.393728,"(10.0, 16.5, 12.48)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.011111111111111)","(3.5, 6.0, 5.488888888888889)","(5.5, 99999, 99990)"
07-01-2023 17:21:00.668305,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.011111111111111)","(3.5, 6.0, 5.488888888888889)","(5.5, 99999, 99990)"
07-01-2023 17:21:01.950038,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 6.0, 5.488888888888889)","(5.5, 99999, 99990)"
07-01-2023 17:21:03.293992,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 6.0, 5.488888888888889)","(5.5, 99999, 99990)"
07-01-2023 17:21:04.533903,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 6.0, 5.488888888888889)","(5.5, 99999, 99990)"
07-01-2023 17:21:05.820309,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 6.0, 5.488888888888889)","(5.5, 99999, 99990)"
07-01-2023 17:21:07.082424,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 6.0, 5.488888888888889)","(5.5, 99999, 99990)"
07-01-2023 17:21:08.329272,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 6.0, 5.488888888888889)","(5.5, 99999, 99990)"
07-01-2023 17:21:09.657722,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 6.0, 5.488888888888889)","(5.5, 99999, 99990)"
07-01-2023 17:21:10.853340,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 6.0, 5.693333333333333)","(5.5, 99999, 99990)"
07-01-2023 17:21:12.076819,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 6.0, 5.693333333333333)","(5.5, 99999, 99990)"
07-01-2023 17:21:13.397447,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 6.0, 5.581818181818182)","(5.5, 99999, 99990)"
07-01-2023 17:21:14.698891,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 6.0, 5.1)","(5.5, 99999, 99990)"
07-01-2023 17:21:15.958024,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 6.0, 5.1)","(5.5, 99999, 99990)"
07-01-2023 17:21:17.700322,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 6.0, 5.1)","(5.5, 99999, 99990)"
07-01-2023 17:21:18.960575,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 6.0, 5.55)","(5.5, 99999, 99990)"
07-01-2023 17:21:20.326643,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 6.0, 5.55)","(5.5, 99999, 99990)"
07-01-2023 17:21:22.344693,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 8.92)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 6.0, 5.848913043478261)","(5.5, 99999, 99990)"
07-01-2023 17:21:24.133497,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 19.75)","(26.0, 99999, 99990)","(7.5, 11.5, 11.255813953488373)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 5.9, 5.848913043478261)","(5.5, 99999, 99990)"
07-01-2023 17:21:25.773776,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 26.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 11.414634146341463)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 5.9, 5.848913043478261)","(5.5, 99999, 99990)"
07-01-2023 17:21:27.307881,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 11.414634146341463)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 5.9, 5.848913043478261)","(5.5, 99999, 99990)"
07-01-2023 17:21:28.617859,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 11.414634146341463)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 5.9, 5.848913043478261)","(5.5, 99999, 99990)"
07-01-2023 17:21:29.876877,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 11.414634146341463)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 5.9, 5.848913043478261)","(5.5, 99999, 99990)"
07-01-2023 17:21:31.167690,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 11.414634146341463)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 5.9, 5.848913043478261)","(5.5, 99999, 99990)"
07-01-2023 17:21:32.504432,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 27.0, 18.0)","(26.0, 99999, 99990)","(7.5, 11.5, 11.414634146341463)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.814285714285715)","(3.5, 5.9, 5.848913043478261)","(5.5, 99999, 99990)"
07-01-2023 17:21:33.836540,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 11.414634146341463)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.3625)","(3.5, 5.9, 5.540000000000001)","(5.5, 99999, 99990)"
07-01-2023 17:21:35.160694,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 11.414634146341463)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 8.3625)","(3.5, 5.9, 5.280952380952381)","(5.5, 99999, 99990)"
07-01-2023 17:21:36.561030,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 11.414634146341463)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 7.925000000000001)","(3.5, 5.7, 5.5777777777777775)","(5.5, 99999, 99990)"
07-01-2023 17:21:37.914442,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 11.414634146341463)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 7.925000000000001)","(3.5, 5.7, 5.5777777777777775)","(5.5, 99999, 99990)"
07-01-2023 17:21:39.170746,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 11.414634146341463)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 7.925000000000001)","(3.5, 5.7, 5.5777777777777775)","(5.5, 99999, 99990)"
07-01-2023 17:21:40.464185,"(10.0, 16.0, 13.933333333333334)","(61.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 11.414634146341463)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 7.925000000000001)","(3.5, 5.7, 5.6722222222222225)","(5.5, 99999, 99990)"
07-01-2023 17:21:41.773390,"(9.0, 16.0, 13.933333333333334)","(71.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 10.2625)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.036363636363637)","(3.5, 5.8, 5.6722222222222225)","(5.5, 99999, 99990)"
07-01-2023 17:21:43.105923,"(9.0, 16.0, 13.933333333333334)","(71.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 10.2625)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.514285714285714)","(3.5, 5.8, 5.6722222222222225)","(5.5, 99999, 99990)"
07-01-2023 17:21:44.541643,"(9.0, 16.0, 13.933333333333334)","(71.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 9.95)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.514285714285714)","(3.5, 5.8, 5.6722222222222225)","(5.5, 99999, 99990)"
07-01-2023 17:21:45.788422,"(9.0, 16.0, 13.933333333333334)","(71.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 9.95)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.514285714285714)","(3.5, 5.8, 5.6722222222222225)","(5.5, 99999, 99990)"
07-01-2023 17:21:47.095118,"(9.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 9.95)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.514285714285714)","(3.5, 5.8, 5.6722222222222225)","(5.5, 99999, 99990)"
07-01-2023 17:21:48.435127,"(9.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 9.95)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.514285714285714)","(3.5, 5.8, 5.6722222222222225)","(5.5, 99999, 99990)"
07-01-2023 17:21:49.870270,"(9.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 9.95)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.514285714285714)","(3.5, 5.8, 5.6722222222222225)","(5.5, 99999, 99990)"
07-01-2023 17:21:51.167879,"(9.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 9.95)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.8, 6.6000000000000005)","(3.5, 5.8, 5.7666666666666675)","(5.5, 99999, 99990)"
07-01-2023 17:21:52.484197,"(9.0, 16.0, 13.933333333333334)","(71.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 9.95)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.4, 7.866666666666666)","(3.5, 5.9, 5.6722222222222225)","(5.5, 99999, 99990)"
07-01-2023 17:21:53.905218,"(9.0, 16.0, 13.933333333333334)","(71.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 9.95)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 7.866666666666666)","(3.5, 5.8, 5.6722222222222225)","(5.5, 99999, 99990)"
07-01-2023 17:21:55.231129,"(9.0, 16.0, 13.933333333333334)","(71.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 11.5, 9.95)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 7.866666666666666)","(3.5, 5.8, 5.6722222222222225)","(5.5, 99999, 99990)"
07-01-2023 17:21:56.589085,"(9.0, 16.0, 13.933333333333334)","(71.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 12.5, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 7.866666666666666)","(3.5, 5.8, 5.7666666666666675)","(5.5, 99999, 99990)"
07-01-2023 17:21:57.931750,"(9.0, 16.0, 13.933333333333334)","(71.0, 99999, 99990)","(14.0, 27.0, 16.2)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 9.2, 7.866666666666666)","(3.5, 5.9, 5.7666666666666675)","(5.5, 99999, 99990)"
07-01-2023 17:21:59.241968,"(9.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 14.538461538461538)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.466666666666667)","(3.5, 5.8, 5.859154929577465)","(5.5, 99999, 99990)"
07-01-2023 17:22:00.656980,"(9.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 14.538461538461538)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.466666666666667)","(3.5, 6.0, 5.834722222222222)","(5.5, 99999, 99990)"
07-01-2023 17:22:02.222027,"(9.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 14.538461538461538)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.466666666666667)","(3.5, 5.9, 6.056756756756757)","(5.5, 99999, 99990)"
07-01-2023 17:22:03.775159,"(9.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 14.538461538461538)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.466666666666667)","(3.5, 6.2, 5.7272727272727275)","(5.5, 99999, 99990)"
07-01-2023 17:22:05.521713,"(9.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 14.538461538461538)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.466666666666667)","(3.5, 6.2, 5.7272727272727275)","(5.5, 99999, 99990)"
07-01-2023 17:22:07.421172,"(9.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 14.538461538461538)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.466666666666667)","(3.5, 6.2, 5.7272727272727275)","(5.5, 99999, 99990)"
07-01-2023 17:22:09.111380,"(9.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 14.538461538461538)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.466666666666667)","(3.5, 6.2, 5.7272727272727275)","(5.5, 99999, 99990)"
07-01-2023 17:22:10.463374,"(9.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 14.538461538461538)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.466666666666667)","(3.5, 6.2, 5.7272727272727275)","(5.5, 99999, 99990)"
07-01-2023 17:22:11.845916,"(9.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 14.538461538461538)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.466666666666667)","(3.5, 6.2, 5.7666666666666675)","(5.5, 99999, 99990)"
07-01-2023 17:22:13.215779,"(9.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 14.538461538461538)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 8.357142857142858)","(3.5, 6.2, 5.7666666666666675)","(5.5, 99999, 99990)"
07-01-2023 17:22:14.595441,"(9.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 14.538461538461538)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 8.357142857142858)","(3.5, 6.2, 5.957142857142857)","(5.5, 99999, 99990)"
07-01-2023 17:22:15.941912,"(10.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 14.538461538461538)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 8.357142857142858)","(3.5, 6.0, 5.957142857142857)","(5.5, 99999, 99990)"
07-01-2023 17:22:17.309652,"(10.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 14.538461538461538)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 8.357142857142858)","(3.5, 6.0, 5.957142857142857)","(5.5, 99999, 99990)"
07-01-2023 17:22:18.673869,"(10.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 14.538461538461538)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 8.357142857142858)","(3.5, 6.0, 5.516666666666667)","(5.5, 99999, 99990)"
07-01-2023 17:22:19.996254,"(10.0, 17.0, 12.68)","(71.0, 99999, 99990)","(14.0, 27.0, 18.75)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.5)","(3.5, 5.9, 5.15)","(5.5, 99999, 99990)"
07-01-2023 17:22:21.366197,"(10.0, 17.0, 12.8)","(71.0, 99999, 99990)","(14.0, 24.0, 16.375)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.5)","(3.5, 5.9, 5.675000000000001)","(5.5, 99999, 99990)"
07-01-2023 17:22:22.702746,"(10.0, 17.0, 12.8)","(71.0, 99999, 99990)","(14.0, 25.0, 15.142857142857142)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.5)","(3.5, 5.9, 5.675000000000001)","(5.5, 99999, 99990)"
07-01-2023 17:22:24.074968,"(10.0, 17.0, 12.8)","(71.0, 99999, 99990)","(14.0, 25.0, 15.142857142857142)","(26.0, 99999, 99990)","(7.5, 12.0, 10.2)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.5)","(3.5, 5.9, 5.166666666666667)","(5.5, 99999, 99990)"
07-01-2023 17:22:25.273704,"(10.0, 17.0, 12.8)","(71.0, 99999, 99990)","(14.0, 25.0, 16.125)","(26.0, 99999, 99990)","(7.5, 12.0, 9.0375)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.5)","(3.5, 5.9, 4.966666666666667)","(5.5, 99999, 99990)"
07-01-2023 17:22:26.480705,"(10.0, 17.0, 12.8)","(71.0, 99999, 99990)","(14.0, 24.0, 18.25)","(26.0, 99999, 99990)","(7.5, 13.5, 9.0375)","(8.5, 99999, 99990)","(7.5, 99999, 99990)","(5.0, 8.6, 7.5)","(3.5, 5.6, 5.70625)","(5.5, 99999, 99990)"
