,Two Bit Kid,Franco,Likeable,Torontotoro,Black Candy,My Buddy B
14-12-2022 12:28:22.368555,"(4.8, 5.6, 5.227272727272727)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.80561797752809)","(51.0, 760.0, 316.66666666666663)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:23.368856,"(4.8, 5.6, 5.227272727272727)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.80561797752809)","(51.0, 760.0, 316.66666666666663)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:24.375625,"(4.8, 5.6, 5.227272727272727)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.80561797752809)","(51.0, 760.0, 316.66666666666663)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:25.392914,"(4.8, 5.6, 5.227272727272727)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.80561797752809)","(51.0, 760.0, 316.66666666666663)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:26.386193,"(4.8, 5.6, 5.227272727272727)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.8047619047619046)","(51.0, 760.0, 316.66666666666663)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:27.409255,"(4.8, 5.6, 5.227272727272727)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.821376811594203)","(51.0, 760.0, 316.66666666666663)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:28.408296,"(4.8, 5.6, 5.227272727272727)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.821376811594203)","(51.0, 760.0, 316.66666666666663)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:29.411227,"(4.8, 5.6, 5.227272727272727)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.821376811594203)","(51.0, 760.0, 316.66666666666663)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:30.347276,"(4.8, 5.6, 5.289189189189189)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.821376811594203)","(51.0, 760.0, 316.66666666666663)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:31.375459,"(4.8, 5.6, 5.289189189189189)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.821376811594203)","(51.0, 760.0, 316.66666666666663)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:32.275996,"(4.8, 5.6, 5.289189189189189)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.821376811594203)","(51.0, 760.0, 316.66666666666663)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:33.334994,"(4.8, 5.6, 5.289189189189189)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.821376811594203)","(51.0, 760.0, 592.5)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:34.339250,"(4.8, 5.6, 5.289189189189189)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.821376811594203)","(51.0, 760.0, 592.5)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:35.379408,"(4.8, 5.6, 5.289189189189189)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.821376811594203)","(51.0, 760.0, 592.5)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:36.388107,"(4.8, 5.6, 5.289189189189189)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 536.6666666666667)","(2.2, 2.54, 2.493846153846154)"
14-12-2022 12:28:37.450855,"(4.8, 5.6, 5.289189189189189)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 536.6666666666667)","(2.2, 2.54, 2.493846153846154)"
14-12-2022 12:28:38.415890,"(4.8, 5.6, 5.289189189189189)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 536.6666666666667)","(2.2, 2.54, 2.493846153846154)"
14-12-2022 12:28:39.386025,"(4.8, 5.6, 5.289189189189189)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 536.6666666666667)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:40.376027,"(4.8, 5.6, 5.289189189189189)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.933333333333334)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 536.6666666666667)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:41.397083,"(4.8, 5.6, 5.289189189189189)","(19.0, 40.0, 38.666666666666664)","(7.0, 8.4, 7.861538461538462)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 536.6666666666667)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:42.434768,"(4.8, 5.6, 5.289189189189189)","(19.0, 40.0, 36.0)","(7.0, 8.4, 7.861538461538462)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 536.6666666666667)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:43.546954,"(4.8, 5.6, 5.289189189189189)","(19.0, 40.0, 36.0)","(7.0, 8.4, 7.777777777777778)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 536.6666666666667)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:44.576718,"(4.8, 5.6, 5.289189189189189)","(19.0, 40.0, 36.0)","(7.0, 8.4, 7.777777777777778)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:45.649157,"(4.8, 5.6, 5.289189189189189)","(19.0, 40.0, 36.0)","(7.0, 8.4, 7.777777777777778)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:46.616776,"(4.8, 5.6, 5.289189189189189)","(19.0, 40.0, 36.0)","(7.0, 8.4, 7.777777777777778)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:47.542608,"(4.8, 5.6, 5.435616438356164)","(19.0, 40.0, 36.0)","(7.0, 8.4, 7.8)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:48.627724,"(4.8, 5.6, 5.325714285714286)","(19.0, 40.0, 36.0)","(7.0, 8.4, 7.542857142857144)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:49.692572,"(4.8, 5.6, 5.325714285714286)","(19.0, 40.0, 36.0)","(7.0, 8.4, 7.542857142857144)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:50.716243,"(4.8, 5.6, 5.325714285714286)","(19.0, 40.0, 36.0)","(7.0, 8.4, 7.542857142857144)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:51.800684,"(4.8, 5.6, 5.325714285714286)","(19.0, 40.0, 36.0)","(7.0, 8.4, 7.542857142857144)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:52.869037,"(4.8, 5.6, 5.325714285714286)","(19.0, 40.0, 36.0)","(7.0, 8.4, 7.542857142857144)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.54, 2.4955555555555557)"
14-12-2022 12:28:53.884827,"(4.8, 5.6, 5.325714285714286)","(19.0, 40.0, 36.0)","(7.0, 8.4, 7.542857142857144)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.54, 2.5047058823529413)"
14-12-2022 12:28:54.869330,"(4.8, 5.6, 5.325714285714286)","(19.0, 40.0, 36.0)","(7.0, 8.4, 7.542857142857144)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.52, 2.5047058823529413)"
14-12-2022 12:28:55.868503,"(4.8, 5.6, 5.325714285714286)","(19.0, 40.0, 36.0)","(7.0, 8.4, 7.542857142857144)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.52, 2.5047058823529413)"
14-12-2022 12:28:56.813550,"(4.8, 5.6, 5.365853658536586)","(19.0, 40.0, 36.0)","(7.0, 8.6, 7.46)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.52, 2.5047058823529413)"
14-12-2022 12:28:57.756787,"(4.8, 5.6, 5.365853658536586)","(19.0, 40.0, 36.0)","(7.0, 8.6, 7.46)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.52, 2.4971428571428573)"
14-12-2022 12:28:58.747685,"(4.8, 5.6, 5.365853658536586)","(19.0, 40.0, 36.0)","(7.0, 8.6, 7.46)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.52, 2.4971428571428573)"
14-12-2022 12:28:59.720327,"(4.8, 5.6, 5.365853658536586)","(19.0, 40.0, 36.0)","(7.0, 8.6, 7.46)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.52, 2.4971428571428573)"
14-12-2022 12:29:00.780736,"(4.8, 5.6, 5.365853658536586)","(19.0, 40.0, 36.0)","(7.0, 8.6, 7.46)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.52, 2.4971428571428573)"
14-12-2022 12:29:01.820887,"(4.8, 5.6, 5.365853658536586)","(19.0, 40.0, 36.0)","(7.0, 8.6, 7.46)","(3.3, 3.85, 3.834705882352941)","(51.0, 760.0, 320.0)","(2.2, 2.52, 2.4971428571428573)"
14-12-2022 12:29:02.934444,"(4.8, 5.6, 5.404081632653061)","(19.0, 40.0, 34.0)","(7.0, 8.4, 8.133333333333333)","(3.3, 3.85, 3.8280373831775703)","(51.0, 760.0, 316.66666666666663)","(2.2, 2.52, 2.493731343283582)"
14-12-2022 12:29:03.906214,"(4.8, 5.6, 5.404081632653061)","(19.0, 38.0, 35.25)","(7.0, 8.4, 8.133333333333333)","(3.3, 3.85, 3.8280373831775703)","(51.0, 750.0, 300.0)","(2.2, 2.52, 2.493731343283582)"
14-12-2022 12:29:04.961123,"(4.8, 5.6, 5.404081632653061)","(19.0, 38.0, 36.625)","(7.0, 8.4, 8.36)","(3.3, 3.85, 3.8280373831775703)","(51.0, 500.0, 300.0)","(2.2, 2.52, 2.533)"
14-12-2022 12:29:05.886707,"(4.8, 5.6, 5.375438596491228)","(19.0, 38.0, 34.666666666666664)","(7.0, 8.6, 8.022222222222222)","(3.3, 3.85, 3.825641025641026)","(51.0, 500.0, 295.0)","(2.2, 2.54, 2.536)"
14-12-2022 12:29:06.874381,"(4.8, 5.6, 5.375438596491228)","(19.0, 38.0, 34.666666666666664)","(7.0, 8.6, 7.96969696969697)","(3.3, 3.85, 3.825641025641026)","(51.0, 490.0, 358.3333333333333)","(2.2, 2.56, 2.536)"
14-12-2022 12:29:07.931118,"(4.8, 5.6, 5.375438596491228)","(19.0, 38.0, 36.166666666666664)","(7.0, 8.6, 7.96969696969697)","(3.3, 3.85, 3.825641025641026)","(51.0, 490.0, 358.3333333333333)","(2.2, 2.56, 2.536)"
14-12-2022 12:29:08.910595,"(4.8, 5.6, 5.375438596491228)","(19.0, 38.0, 36.166666666666664)","(7.0, 8.4, 8.19)","(3.3, 3.85, 3.8225563909774434)","(51.0, 490.0, 358.3333333333333)","(2.2, 2.58, 2.533333333333333)"
14-12-2022 12:29:10.053664,"(4.8, 5.6, 5.375438596491228)","(19.0, 38.0, 36.166666666666664)","(7.0, 8.4, 8.19)","(3.3, 3.85, 3.7657894736842104)","(51.0, 490.0, 292.5)","(2.2, 2.58, 2.575)"
14-12-2022 12:29:11.195317,"(4.8, 5.5, 5.3875)","(19.0, 38.0, 36.166666666666664)","(7.0, 8.4, 8.19)","(3.3, 3.8, 3.7651785714285713)","(51.0, 490.0, 230.0)","(2.2, 2.58, 2.598125)"
14-12-2022 12:29:12.200016,"(4.8, 5.5, 5.3961538461538465)","(19.0, 38.0, 37.25)","(7.0, 8.4, 8.19)","(3.3, 3.8, 3.7651785714285713)","(51.0, 490.0, 356.6666666666667)","(2.2, 2.6, 2.58)"
14-12-2022 12:29:13.274899,"(4.8, 5.5, 5.3961538461538465)","(19.0, 38.0, 37.25)","(7.0, 8.4, 8.19)","(3.3, 3.8, 3.7670731707317073)","(51.0, 490.0, 298.0)","(2.2, 2.6, 2.58)"
14-12-2022 12:29:14.343196,"(4.8, 5.5, 5.277272727272727)","(19.0, 40.0, 38.22222222222222)","(7.0, 8.4, 8.19)","(3.3, 3.8, 3.7604938271604937)","(51.0, 350.0, 263.33333333333337)","(2.2, 2.6, 2.604761904761905)"
14-12-2022 12:29:15.336202,"(4.8, 5.4, 5.300000000000001)","(19.0, 40.0, 38.22222222222222)","(7.0, 8.4, 8.19)","(3.3, 3.8, 3.7604938271604937)","(51.0, 350.0, 263.33333333333337)","(2.2, 2.62, 2.604761904761905)"
14-12-2022 12:29:16.347106,"(4.8, 5.4, 5.300000000000001)","(19.0, 40.0, 38.22222222222222)","(7.0, 8.4, 8.19)","(3.3, 3.9, 3.819512195121951)","(51.0, 340.0, 306.25)","(2.2, 2.6, 2.578048780487805)"
14-12-2022 12:29:17.325902,"(4.8, 5.4, 5.220000000000001)","(19.0, 40.0, 38.22222222222222)","(7.5, 8.4, 8.215384615384616)","(3.2, 3.9, 3.800869565217391)","(51.0, 340.0, 280.0)","(2.2, 2.58, 2.578048780487805)"
14-12-2022 12:29:18.246144,"(4.8, 5.4, 5.220000000000001)","(19.0, 40.0, 38.22222222222222)","(7.5, 8.4, 8.215384615384616)","(3.2, 3.9, 3.8504347826086955)","(51.0, 340.0, 280.0)","(2.2, 2.58, 2.578095238095238)"
14-12-2022 12:29:19.322448,"(4.8, 5.4, 5.220000000000001)","(19.0, 40.0, 36.0)","(7.5, 8.4, 8.215384615384616)","(3.2, 3.9, 3.864375)","(51.0, 340.0, 280.0)","(2.2, 2.58, 2.578095238095238)"
14-12-2022 12:29:20.348952,"(4.8, 5.4, 5.220000000000001)","(19.0, 40.0, 36.0)","(7.5, 8.4, 8.215384615384616)","(3.2, 3.9, 3.864375)","(51.0, 340.0, 280.0)","(2.2, 2.58, 2.578095238095238)"
14-12-2022 12:29:21.306425,"(4.8, 5.4, 5.220000000000001)","(19.0, 40.0, 36.0)","(7.5, 8.4, 8.215384615384616)","(3.2, 3.9, 3.864375)","(51.0, 340.0, 272.5)","(2.2, 2.58, 2.578095238095238)"
14-12-2022 12:29:22.389322,"(4.8, 5.4, 5.220000000000001)","(19.0, 40.0, 36.0)","(7.5, 8.4, 8.215384615384616)","(3.2, 3.9, 3.864375)","(51.0, 340.0, 272.5)","(2.2, 2.58, 2.578095238095238)"
14-12-2022 12:29:23.387953,"(4.8, 5.4, 5.220000000000001)","(19.0, 40.0, 36.0)","(7.5, 8.4, 8.215384615384616)","(3.2, 3.9, 3.864375)","(51.0, 340.0, 272.5)","(2.2, 2.58, 2.523846153846154)"
14-12-2022 12:29:24.315539,"(4.8, 5.4, 5.13)","(19.0, 40.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.9, 3.864375)","(51.0, 340.0, 272.5)","(2.2, 2.54, 2.523846153846154)"
14-12-2022 12:29:25.309647,"(4.8, 5.4, 5.13)","(19.0, 40.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.9, 3.864375)","(51.0, 340.0, 163.33333333333331)","(2.2, 2.54, 2.512783505154639)"
14-12-2022 12:29:26.300064,"(4.8, 5.4, 5.13)","(19.0, 40.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.9, 3.864375)","(51.0, 340.0, 205.0)","(2.2, 2.54, 2.512783505154639)"
14-12-2022 12:29:27.319170,"(4.8, 5.4, 5.13)","(19.0, 40.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.9, 3.864375)","(51.0, 340.0, 205.0)","(2.2, 2.54, 2.5149397590361446)"
14-12-2022 12:29:28.396977,"(4.8, 5.4, 5.196428571428571)","(19.0, 40.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.9, 3.864375)","(51.0, 340.0, 200.0)","(2.2, 2.54, 2.513777777777778)"
14-12-2022 12:29:29.472989,"(4.8, 5.4, 5.25)","(19.0, 40.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.9, 3.864375)","(51.0, 330.0, 236.66666666666666)","(2.2, 2.54, 2.5203333333333333)"
14-12-2022 12:29:30.484612,"(4.8, 5.4, 5.303571428571429)","(19.0, 40.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.9, 3.8666666666666667)","(51.0, 320.0, 195.0)","(2.2, 2.54, 2.5203333333333333)"
14-12-2022 12:29:31.583093,"(4.8, 5.4, 5.2628571428571425)","(19.0, 40.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.9, 3.867052023121387)","(51.0, 320.0, 195.0)","(2.2, 2.54, 2.5203333333333333)"
14-12-2022 12:29:32.611821,"(4.8, 5.4, 5.208)","(19.0, 40.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.9, 3.867052023121387)","(51.0, 320.0, 195.0)","(2.2, 2.54, 2.5203508771929823)"
14-12-2022 12:29:33.607988,"(4.8, 5.4, 5.208)","(19.0, 40.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.9, 3.867052023121387)","(51.0, 320.0, 195.0)","(2.2, 2.54, 2.4926760563380284)"
14-12-2022 12:29:34.699808,"(4.8, 5.4, 5.208)","(19.0, 40.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.9, 3.867052023121387)","(51.0, 320.0, 220.0)","(2.2, 2.54, 2.4925)"
14-12-2022 12:29:35.714784,"(4.8, 5.4, 5.208)","(19.0, 38.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.9, 3.867052023121387)","(51.0, 320.0, 220.0)","(2.2, 2.54, 2.4925)"
14-12-2022 12:29:36.702894,"(4.8, 5.4, 5.208)","(19.0, 38.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.95, 3.9438461538461542)","(51.0, 300.0, 235.0)","(2.2, 2.54, 2.482033898305085)"
14-12-2022 12:29:37.741850,"(4.8, 5.4, 5.254545454545455)","(19.0, 38.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.95, 3.9438461538461542)","(51.0, 290.0, 235.0)","(2.2, 2.54, 2.482033898305085)"
14-12-2022 12:29:38.780266,"(4.8, 5.4, 5.254545454545455)","(19.0, 38.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.95, 3.9178571428571427)","(51.0, 290.0, 235.0)","(2.2, 2.52, 2.481777777777778)"
14-12-2022 12:29:39.806681,"(4.8, 5.4, 5.254545454545455)","(19.0, 38.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.95, 3.9178571428571427)","(51.0, 290.0, 202.0)","(2.2, 2.52, 2.481777777777778)"
14-12-2022 12:29:40.952628,"(4.8, 5.4, 5.254545454545455)","(19.0, 38.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.95, 3.9178571428571427)","(51.0, 280.0, 196.0)","(2.2, 2.52, 2.481777777777778)"
14-12-2022 12:29:41.979439,"(4.8, 5.4, 5.254545454545455)","(19.0, 38.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.95, 3.9178571428571427)","(51.0, 280.0, 196.0)","(2.2, 2.52, 2.481777777777778)"
14-12-2022 12:29:43.012809,"(4.8, 5.4, 5.254545454545455)","(19.0, 38.0, 36.0)","(7.5, 8.6, 8.52)","(3.2, 3.95, 3.9104166666666664)","(51.0, 280.0, 175.0)","(2.2, 2.52, 2.49)"
14-12-2022 12:29:44.071314,"(4.8, 5.4, 5.311111111111112)","(19.0, 38.0, 36.0)","(7.5, 8.8, 8.700000000000001)","(3.2, 3.95, 3.862781954887218)","(51.0, 280.0, 175.0)","(2.2, 2.52, 2.4958878504672897)"
14-12-2022 12:29:45.024253,"(4.8, 5.4, 5.311111111111112)","(19.0, 38.0, 36.0)","(7.5, 8.8, 8.72)","(3.2, 3.9, 3.862781954887218)","(51.0, 280.0, 203.33333333333334)","(2.2, 2.52, 2.4958878504672897)"
14-12-2022 12:29:45.951290,"(4.8, 5.4, 5.311111111111112)","(19.0, 38.0, 36.0)","(7.5, 8.8, 8.72)","(3.2, 3.9, 3.862781954887218)","(51.0, 270.0, 203.33333333333334)","(2.2, 2.52, 2.4958878504672897)"
14-12-2022 12:29:46.968192,"(4.8, 5.4, 5.311111111111112)","(19.0, 38.0, 36.0)","(7.5, 8.8, 8.72)","(3.2, 3.9, 3.8614285714285717)","(51.0, 270.0, 203.33333333333334)","(2.2, 2.52, 2.4958878504672897)"
14-12-2022 12:29:48.154215,"(4.8, 5.4, 5.3025)","(19.0, 38.0, 35.0)","(7.5, 8.8, 8.5)","(3.2, 3.9, 3.8614285714285717)","(51.0, 270.0, 203.33333333333334)","(2.2, 2.52, 2.4899999999999998)"
14-12-2022 12:29:49.202342,"(4.8, 5.4, 5.306024096385542)","(19.0, 38.0, 35.0)","(7.5, 8.8, 8.5)","(3.2, 3.9, 3.8614285714285717)","(51.0, 270.0, 203.33333333333334)","(2.2, 2.52, 2.4899999999999998)"
14-12-2022 12:29:50.400719,"(4.8, 5.4, 5.306024096385542)","(19.0, 38.0, 34.857142857142854)","(7.5, 8.8, 8.763636363636364)","(3.2, 3.9, 3.8614285714285717)","(51.0, 270.0, 203.33333333333334)","(2.2, 2.52, 2.4899999999999998)"
14-12-2022 12:29:51.508999,"(4.8, 5.4, 5.306024096385542)","(19.0, 38.0, 34.857142857142854)","(7.5, 8.8, 8.763636363636364)","(3.2, 3.9, 3.8614285714285717)","(51.0, 270.0, 203.33333333333334)","(2.2, 2.52, 2.4899999999999998)"
14-12-2022 12:29:52.568387,"(4.8, 5.4, 5.306024096385542)","(19.0, 38.0, 34.857142857142854)","(7.5, 8.8, 8.763636363636364)","(3.2, 3.9, 3.8614285714285717)","(51.0, 270.0, 205.0)","(2.2, 2.52, 2.4899999999999998)"
14-12-2022 12:29:53.605235,"(4.8, 5.4, 5.241666666666667)","(19.0, 38.0, 34.857142857142854)","(7.5, 8.8, 8.763636363636364)","(3.2, 3.9, 3.8642384105960264)","(51.0, 270.0, 205.0)","(2.2, 2.52, 2.464444444444444)"
14-12-2022 12:29:54.536580,"(4.8, 5.4, 5.261818181818182)","(19.0, 38.0, 34.857142857142854)","(7.5, 8.8, 8.777777777777779)","(3.2, 3.9, 3.8642384105960264)","(51.0, 270.0, 205.0)","(2.2, 2.5, 2.464444444444444)"
14-12-2022 12:29:55.598189,"(4.8, 5.4, 5.261818181818182)","(19.0, 38.0, 34.857142857142854)","(7.5, 9.0, 8.844444444444445)","(3.2, 3.9, 3.8642384105960264)","(51.0, 270.0, 205.0)","(2.2, 2.5, 2.4793103448275864)"
14-12-2022 12:29:56.615699,"(4.8, 5.4, 5.261818181818182)","(19.0, 38.0, 34.857142857142854)","(7.5, 9.0, 8.74)","(3.2, 3.9, 3.8642384105960264)","(51.0, 270.0, 205.0)","(2.2, 2.5, 2.4793103448275864)"
14-12-2022 12:29:57.576514,"(4.8, 5.4, 5.261818181818182)","(19.0, 38.0, 33.0)","(7.5, 9.0, 8.74)","(3.2, 3.9, 3.8642384105960264)","(51.0, 270.0, 205.0)","(2.2, 2.5, 2.4633333333333334)"
14-12-2022 12:29:58.612591,"(4.8, 5.4, 5.2629629629629635)","(19.0, 38.0, 33.0)","(7.5, 9.0, 8.74)","(3.2, 3.9, 3.8675496688741724)","(51.0, 270.0, 205.0)","(2.2, 2.48, 2.4633333333333334)"
14-12-2022 12:29:59.686129,"(4.8, 5.4, 5.2629629629629635)","(19.0, 38.0, 33.0)","(7.5, 9.0, 8.74)","(3.2, 3.9, 3.8675496688741724)","(51.0, 270.0, 205.0)","(2.2, 2.48, 2.4633333333333334)"
14-12-2022 12:30:00.675067,"(4.8, 5.4, 5.2629629629629635)","(19.0, 38.0, 33.0)","(7.5, 9.0, 8.826666666666666)","(3.2, 3.9, 3.8673333333333333)","(51.0, 270.0, 205.0)","(2.2, 2.48, 2.4571428571428573)"
14-12-2022 12:30:01.580874,"(4.8, 5.4, 5.260377358490566)","(19.0, 38.0, 34.666666666666664)","(7.5, 9.0, 8.820689655172414)","(3.2, 3.9, 3.8668918918918918)","(51.0, 270.0, 205.0)","(2.2, 2.48, 2.4554545454545456)"
14-12-2022 12:30:02.646163,"(4.8, 5.4, 5.2629629629629635)","(19.0, 38.0, 33.0)","(7.5, 9.0, 8.820689655172414)","(3.2, 3.9, 3.8673333333333333)","(51.0, 270.0, 205.0)","(2.2, 2.48, 2.453)"
14-12-2022 12:30:03.657893,"(4.8, 5.4, 5.2629629629629635)","(19.0, 36.0, 32.0)","(7.5, 9.0, 8.82857142857143)","(3.2, 3.9, 3.8673333333333333)","(51.0, 270.0, 205.0)","(2.2, 2.48, 2.453)"
14-12-2022 12:30:04.702807,"(4.8, 5.4, 5.2629629629629635)","(19.0, 36.0, 32.0)","(7.5, 9.0, 8.82857142857143)","(3.2, 3.9, 3.8673333333333333)","(51.0, 270.0, 205.0)","(2.2, 2.48, 2.453)"
14-12-2022 12:30:05.759339,"(4.8, 5.4, 5.2629629629629635)","(19.0, 36.0, 33.75)","(7.5, 9.0, 8.781818181818181)","(3.2, 3.9, 3.8673333333333333)","(51.0, 270.0, 205.0)","(2.2, 2.48, 2.453)"
14-12-2022 12:30:06.850262,"(4.8, 5.4, 5.286153846153846)","(19.0, 36.0, 33.75)","(7.5, 9.0, 8.933333333333334)","(3.2, 3.9, 3.8673333333333333)","(51.0, 270.0, 205.0)","(2.2, 2.48, 2.44)"
14-12-2022 12:30:07.816217,"(4.8, 5.4, 5.286153846153846)","(19.0, 36.0, 33.75)","(7.5, 9.0, 8.938461538461539)","(3.2, 3.9, 3.865)","(51.0, 270.0, 205.0)","(2.2, 2.48, 2.44)"
14-12-2022 12:30:08.743295,"(4.8, 5.4, 5.286153846153846)","(19.0, 36.0, 33.75)","(7.5, 9.0, 8.938461538461539)","(3.2, 3.9, 3.865)","(51.0, 270.0, 205.0)","(2.2, 2.48, 2.44)"
14-12-2022 12:30:09.743951,"(4.8, 5.4, 5.2629629629629635)","(19.0, 36.0, 35.111111111111114)","(7.5, 9.0, 8.938461538461539)","(3.2, 3.9, 3.865)","(51.0, 270.0, 205.0)","(2.2, 2.48, 2.44)"
