,Double Standards,Frozen Jewel,Kalypso Sam,Shes An Artist,Switchem All In,Preachers Daughter,Llanfair Llewellan,Rusty Mccool
11-01-2023 20:38:24.542813,"(4.8, 8.0, 7.5)","(2.25, 2.84, 2.82125)","(10.0, 13.0, 12.714285714285714)","(101.0, 200.0, 142.85714285714286)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.406666666666666)","(101.0, 840.0, 540.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:25.801190,"(4.8, 8.0, 7.5)","(2.25, 2.84, 2.815)","(10.0, 13.0, 12.692307692307692)","(101.0, 200.0, 142.85714285714286)","(71.0, 120.0, 121.66666666666666)","(4.8, 5.5, 5.406666666666666)","(101.0, 840.0, 540.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:27.114202,"(4.8, 8.0, 7.5)","(2.25, 2.84, 2.828888888888889)","(10.0, 13.0, 12.25)","(101.0, 200.0, 142.85714285714286)","(71.0, 140.0, 107.5)","(4.8, 5.5, 5.406666666666666)","(101.0, 840.0, 594.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:28.341377,"(4.8, 7.8, 7.2749999999999995)","(2.25, 2.84, 2.828888888888889)","(10.0, 13.0, 12.25)","(101.0, 200.0, 142.85714285714286)","(71.0, 130.0, 107.5)","(4.8, 5.5, 5.406666666666666)","(101.0, 830.0, 594.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:29.595297,"(4.8, 7.8, 7.168421052631579)","(2.25, 2.84, 2.828888888888889)","(10.0, 12.5, 12.454545454545455)","(101.0, 200.0, 142.85714285714286)","(71.0, 130.0, 108.33333333333333)","(4.8, 5.5, 5.406666666666666)","(101.0, 830.0, 594.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:30.695220,"(4.8, 7.8, 7.168421052631579)","(2.25, 2.84, 2.828888888888889)","(10.0, 13.0, 12.454545454545455)","(101.0, 200.0, 152.0)","(71.0, 120.0, 99.0)","(4.8, 5.5, 5.406666666666666)","(101.0, 830.0, 594.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:31.895049,"(4.8, 7.8, 7.733333333333333)","(2.25, 2.88, 2.8649999999999998)","(10.0, 13.0, 12.75)","(101.0, 200.0, 152.0)","(71.0, 120.0, 99.0)","(4.8, 5.5, 5.38421052631579)","(101.0, 830.0, 594.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:33.184066,"(4.8, 7.8, 7.733333333333333)","(2.25, 2.88, 2.8649999999999998)","(10.0, 13.0, 13.125)","(101.0, 200.0, 152.0)","(71.0, 120.0, 99.0)","(4.8, 5.5, 5.38421052631579)","(101.0, 830.0, 594.0)","(3.6, 4.8, 4.70625)"
11-01-2023 20:38:34.588961,"(5.0, 7.8, 7.733333333333333)","(2.35, 2.88, 2.8649999999999998)","(9.0, 13.5, 12.84375)","(91.0, 200.0, 152.0)","(71.0, 120.0, 99.0)","(4.8, 5.5, 5.38421052631579)","(101.0, 830.0, 594.0)","(3.6, 4.8, 4.597297297297297)"
11-01-2023 20:38:35.962869,"(5.0, 7.8, 7.778761061946902)","(2.35, 2.88, 2.8716666666666666)","(9.0, 13.5, 12.975)","(91.0, 200.0, 152.0)","(71.0, 120.0, 99.0)","(4.8, 5.5, 5.38421052631579)","(101.0, 830.0, 675.0)","(3.6, 4.8, 4.48421052631579)"
11-01-2023 20:38:37.306652,"(5.0, 7.8, 7.778761061946902)","(2.35, 2.88, 2.86)","(9.0, 13.5, 12.975)","(91.0, 200.0, 152.0)","(71.0, 120.0, 99.0)","(4.8, 5.5, 5.38421052631579)","(101.0, 820.0, 675.0)","(3.6, 4.8, 4.48)"
11-01-2023 20:38:38.980894,"(5.0, 7.8, 7.778181818181818)","(2.35, 2.88, 2.86625)","(9.0, 13.5, 12.916666666666666)","(91.0, 200.0, 152.0)","(71.0, 120.0, 93.75)","(4.8, 5.5, 5.3533333333333335)","(101.0, 820.0, 675.0)","(3.6, 4.8, 4.466666666666667)"
11-01-2023 20:38:40.390352,"(5.0, 7.8, 7.778181818181818)","(2.35, 3.05, 2.8609999999999998)","(9.0, 13.5, 12.75)","(91.0, 200.0, 152.0)","(71.0, 120.0, 93.75)","(4.8, 5.5, 5.3533333333333335)","(101.0, 820.0, 675.0)","(3.6, 4.8, 4.4818181818181815)"
11-01-2023 20:38:41.798443,"(5.0, 7.8, 7.778181818181818)","(2.35, 3.05, 2.8957894736842102)","(9.0, 13.5, 16.467741935483872)","(91.0, 200.0, 152.0)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.3533333333333335)","(101.0, 820.0, 675.0)","(3.6, 4.7, 4.5)"
11-01-2023 20:38:43.093382,"(5.0, 7.8, 7.542857142857143)","(2.35, 2.94, 2.8957894736842102)","(9.0, 16.5, 16.147058823529413)","(91.0, 200.0, 152.0)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.3533333333333335)","(101.0, 820.0, 675.0)","(3.6, 4.6, 4.5)"
11-01-2023 20:38:44.338847,"(5.0, 7.8, 7.542857142857143)","(2.35, 2.94, 2.878378378378378)","(9.0, 16.5, 16.063636363636363)","(91.0, 200.0, 152.0)","(71.0, 120.0, 108.0)","(4.8, 5.5, 5.325)","(101.0, 820.0, 675.0)","(3.6, 4.6, 4.5285714285714285)"
11-01-2023 20:38:45.572576,"(5.0, 7.8, 7.542857142857143)","(2.35, 3.0, 2.8838709677419354)","(9.0, 16.5, 15.941860465116278)","(91.0, 200.0, 152.0)","(71.0, 120.0, 108.0)","(4.8, 5.4, 5.3100000000000005)","(101.0, 820.0, 735.0)","(3.6, 4.7, 4.45)"
11-01-2023 20:38:46.758702,"(5.0, 7.8, 7.62)","(2.35, 3.0, 2.88)","(9.0, 16.5, 15.456521739130435)","(91.0, 200.0, 152.0)","(71.0, 120.0, 106.66666666666667)","(4.8, 5.4, 5.3100000000000005)","(101.0, 900.0, 735.0)","(3.6, 4.7, 4.45)"
11-01-2023 20:38:47.877728,"(5.0, 7.8, 7.6)","(2.35, 3.0, 2.88)","(9.0, 16.5, 15.456521739130435)","(91.0, 200.0, 152.0)","(71.0, 120.0, 106.66666666666667)","(4.8, 5.4, 5.3100000000000005)","(101.0, 900.0, 735.0)","(3.6, 4.7, 4.385714285714285)"
11-01-2023 20:38:49.245556,"(5.0, 7.8, 7.741463414634146)","(2.35, 2.98, 2.934285714285714)","(9.0, 16.5, 14.9)","(91.0, 200.0, 152.0)","(71.0, 120.0, 106.66666666666667)","(4.6, 5.4, 5.3100000000000005)","(101.0, 900.0, 735.0)","(3.6, 4.7, 4.385714285714285)"
11-01-2023 20:38:50.586201,"(5.0, 7.8, 7.5)","(2.35, 2.98, 2.8751724137931034)","(9.0, 16.5, 14.9)","(91.0, 200.0, 152.0)","(71.0, 120.0, 106.66666666666667)","(4.6, 5.4, 5.3100000000000005)","(101.0, 900.0, 735.0)","(3.6, 4.7, 4.28)"
11-01-2023 20:38:51.992646,"(5.0, 7.8, 7.5)","(2.35, 2.98, 2.9472727272727273)","(9.0, 16.5, 14.9)","(91.0, 200.0, 152.0)","(71.0, 120.0, 131.42857142857144)","(4.6, 5.4, 5.3100000000000005)","(101.0, 900.0, 735.0)","(3.6, 4.3, 4.566666666666666)"
11-01-2023 20:38:53.724436,"(5.0, 7.8, 7.5)","(2.35, 2.96, 2.9483333333333333)","(9.0, 16.5, 15.0)","(91.0, 200.0, 152.0)","(71.0, 140.0, 131.42857142857144)","(4.6, 5.4, 5.3100000000000005)","(101.0, 900.0, 735.0)","(3.6, 4.7, 4.658333333333333)"
11-01-2023 20:38:55.133787,"(5.0, 7.8, 7.5)","(2.35, 2.96, 2.9483333333333333)","(9.0, 16.5, 15.236842105263158)","(91.0, 200.0, 152.0)","(71.0, 140.0, 131.42857142857144)","(4.6, 5.4, 5.3100000000000005)","(101.0, 900.0, 735.0)","(3.6, 4.7, 4.658333333333333)"
11-01-2023 20:38:56.481416,"(5.0, 7.8, 7.2)","(2.35, 2.96, 2.9483333333333333)","(9.0, 16.5, 14.75)","(91.0, 200.0, 152.0)","(71.0, 140.0, 131.42857142857144)","(4.6, 5.4, 5.3100000000000005)","(101.0, 900.0, 735.0)","(3.6, 4.7, 4.516666666666667)"
11-01-2023 20:38:57.772392,"(5.0, 7.4, 7.2)","(2.35, 2.96, 2.951764705882353)","(9.0, 16.0, 15.0)","(91.0, 200.0, 152.0)","(71.0, 140.0, 131.42857142857144)","(4.6, 5.4, 5.2615384615384615)","(101.0, 900.0, 735.0)","(3.6, 4.6, 4.516666666666667)"
11-01-2023 20:38:59.200683,"(5.0, 7.4, 7.25)","(2.35, 2.96, 2.942222222222222)","(9.0, 16.0, 14.875)","(91.0, 200.0, 152.0)","(71.0, 140.0, 131.42857142857144)","(4.6, 5.4, 5.2615384615384615)","(101.0, 900.0, 735.0)","(3.6, 4.6, 4.516666666666667)"
11-01-2023 20:39:00.504380,"(5.0, 7.4, 7.25)","(2.35, 2.96, 2.898461538461538)","(9.0, 15.5, 14.09090909090909)","(91.0, 200.0, 152.0)","(71.0, 140.0, 135.0)","(4.6, 5.4, 5.2615384615384615)","(101.0, 900.0, 735.0)","(3.6, 4.6, 4.56)"
11-01-2023 20:39:01.781142,"(5.0, 7.4, 7.25)","(2.35, 2.96, 2.877272727272727)","(9.0, 15.0, 14.09090909090909)","(91.0, 200.0, 152.0)","(71.0, 140.0, 122.3076923076923)","(4.6, 5.4, 5.25)","(101.0, 900.0, 565.0)","(3.6, 4.6, 4.58125)"
11-01-2023 20:39:03.237766,"(5.0, 7.4, 7.243478260869566)","(2.35, 2.96, 2.877272727272727)","(9.0, 15.0, 13.25)","(91.0, 200.0, 152.0)","(71.0, 130.0, 122.3076923076923)","(4.6, 5.4, 5.25)","(101.0, 890.0, 720.0)","(3.6, 4.8, 4.557142857142857)"
11-01-2023 20:39:04.783151,"(5.0, 7.4, 6.800000000000001)","(2.35, 2.96, 2.8857142857142857)","(9.0, 13.5, 13.423076923076923)","(91.0, 200.0, 152.0)","(71.0, 130.0, 107.5)","(4.6, 5.4, 5.25)","(101.0, 880.0, 720.0)","(3.6, 4.6, 4.473076923076923)"
11-01-2023 20:39:06.178526,"(5.0, 7.4, 6.800000000000001)","(2.35, 2.96, 2.8857142857142857)","(9.0, 13.5, 13.448275862068966)","(91.0, 200.0, 152.0)","(71.0, 130.0, 107.5)","(4.6, 5.4, 5.25)","(101.0, 880.0, 720.0)","(3.6, 4.8, 4.473076923076923)"
11-01-2023 20:39:07.647164,"(5.0, 7.4, 7.057142857142857)","(2.35, 2.96, 2.918461538461538)","(9.0, 13.5, 13.291666666666666)","(91.0, 200.0, 152.0)","(71.0, 130.0, 107.5)","(4.6, 5.4, 5.25)","(101.0, 880.0, 720.0)","(3.6, 4.8, 4.55)"
11-01-2023 20:39:08.946438,"(5.0, 7.4, 7.057142857142857)","(2.35, 2.96, 2.918461538461538)","(9.0, 13.5, 13.32857142857143)","(91.0, 200.0, 152.0)","(71.0, 130.0, 107.5)","(4.6, 5.4, 4.946808510638298)","(101.0, 880.0, 670.0)","(3.6, 4.8, 4.625)"
11-01-2023 20:39:10.207877,"(5.0, 7.4, 7.181818181818182)","(2.35, 2.96, 2.918461538461538)","(9.0, 13.5, 13.32857142857143)","(91.0, 200.0, 152.0)","(71.0, 130.0, 121.66666666666667)","(4.6, 5.1, 4.958823529411765)","(101.0, 880.0, 670.0)","(3.6, 4.7, 4.583333333333333)"
11-01-2023 20:39:11.463795,"(5.0, 7.2, 7.066666666666666)","(2.35, 2.96, 2.942)","(9.0, 13.5, 13.32857142857143)","(91.0, 200.0, 155.0)","(71.0, 130.0, 121.66666666666667)","(4.6, 5.1, 4.915384615384616)","(101.0, 880.0, 670.0)","(3.6, 4.7, 4.583333333333333)"
11-01-2023 20:39:12.625036,"(5.0, 8.0, 7.8)","(2.35, 2.96, 2.942)","(9.0, 13.5, 13.32857142857143)","(91.0, 200.0, 155.0)","(71.0, 130.0, 121.66666666666667)","(4.6, 5.1, 4.973333333333334)","(101.0, 880.0, 670.0)","(3.6, 4.7, 4.583333333333333)"
11-01-2023 20:39:13.745957,"(5.0, 8.0, 7.181818181818182)","(2.35, 2.96, 2.918461538461538)","(9.0, 13.5, 13.32857142857143)","(91.0, 200.0, 155.0)","(71.0, 130.0, 121.66666666666667)","(4.6, 5.0, 4.978947368421053)","(101.0, 880.0, 670.0)","(3.6, 4.7, 4.588235294117647)"
11-01-2023 20:39:14.928207,"(5.0, 8.0, 7.181818181818182)","(2.35, 2.96, 2.9176470588235293)","(9.0, 13.5, 13.32857142857143)","(91.0, 200.0, 155.0)","(71.0, 130.0, 121.66666666666667)","(4.6, 5.0, 4.973333333333334)","(101.0, 880.0, 720.0)","(3.6, 4.8, 4.575)"
11-01-2023 20:39:16.122928,"(5.0, 8.0, 7.181818181818182)","(2.35, 2.96, 2.9436363636363634)","(9.0, 13.5, 13.32857142857143)","(91.0, 200.0, 155.0)","(71.0, 130.0, 121.66666666666667)","(4.6, 5.0, 4.973333333333334)","(101.0, 880.0, 720.0)","(3.6, 4.8, 4.588235294117647)"
11-01-2023 20:39:17.455884,"(5.0, 7.6, 7.3999999999999995)","(2.35, 2.96, 2.9436363636363634)","(9.0, 13.5, 13.32857142857143)","(91.0, 200.0, 155.0)","(71.0, 130.0, 121.66666666666667)","(4.6, 5.0, 4.963636363636364)","(101.0, 880.0, 720.0)","(3.6, 4.8, 4.588235294117647)"
11-01-2023 20:39:18.792339,"(5.0, 7.6, 7.266666666666667)","(2.35, 2.96, 2.9436363636363634)","(9.0, 13.5, 13.32857142857143)","(91.0, 200.0, 160.0)","(71.0, 130.0, 96.66666666666667)","(4.6, 5.0, 5.453333333333333)","(101.0, 880.0, 560.0)","(3.6, 4.8, 4.588235294117647)"
11-01-2023 20:39:20.101961,"(5.5, 7.6, 7.292307692307692)","(2.4, 2.96, 2.9436363636363634)","(10.0, 13.5, 13.32857142857143)","(91.0, 200.0, 149.0909090909091)","(61.0, 130.0, 96.66666666666667)","(4.4, 5.5, 5.4)","(101.0, 880.0, 680.0)","(3.7, 4.8, 4.575)"
11-01-2023 20:39:21.445601,"(5.5, 7.6, 7.35)","(2.4, 2.96, 2.9266666666666667)","(10.0, 13.5, 13.277777777777779)","(91.0, 190.0, 149.0909090909091)","(61.0, 130.0, 96.66666666666667)","(4.4, 5.5, 5.4)","(101.0, 900.0, 680.0)","(3.7, 4.8, 4.575)"
11-01-2023 20:39:22.696492,"(5.5, 7.6, 7.35)","(2.4, 2.96, 2.9155555555555557)","(10.0, 13.5, 13.277777777777779)","(91.0, 190.0, 149.0909090909091)","(61.0, 130.0, 96.66666666666667)","(4.4, 5.5, 5.180487804878049)","(101.0, 900.0, 680.0)","(3.7, 4.8, 4.6125)"
11-01-2023 20:39:23.879490,"(5.5, 7.2, 7.138461538461539)","(2.4, 2.96, 2.9155555555555557)","(10.0, 13.5, 13.277777777777779)","(91.0, 190.0, 149.0909090909091)","(61.0, 130.0, 87.14285714285714)","(4.4, 5.2, 5.180487804878049)","(101.0, 900.0, 680.0)","(3.7, 4.8, 4.6125)"
11-01-2023 20:39:25.150666,"(5.5, 7.2, 7.04)","(2.4, 2.96, 2.938181818181818)","(10.0, 13.5, 13.277777777777779)","(91.0, 190.0, 149.0909090909091)","(61.0, 130.0, 86.66666666666667)","(4.4, 5.2, 5.180487804878049)","(101.0, 900.0, 680.0)","(3.7, 4.8, 4.6125)"
11-01-2023 20:39:26.322753,"(5.5, 7.2, 7.114285714285714)","(2.4, 2.96, 2.938181818181818)","(10.0, 13.5, 13.26923076923077)","(91.0, 190.0, 149.0909090909091)","(61.0, 120.0, 112.96875)","(4.4, 5.2, 5.180487804878049)","(101.0, 900.0, 680.0)","(3.7, 4.8, 4.6125)"
11-01-2023 20:39:27.469440,"(5.5, 7.2, 7.114285714285714)","(2.4, 2.96, 2.938181818181818)","(10.0, 13.5, 13.26923076923077)","(91.0, 190.0, 154.0)","(61.0, 120.0, 114.19354838709677)","(4.4, 5.2, 5.180487804878049)","(101.0, 900.0, 680.0)","(3.7, 4.8, 4.6125)"
11-01-2023 20:39:28.575914,"(5.5, 7.2, 7.023529411764706)","(2.4, 2.96, 2.9299999999999997)","(10.0, 13.5, 13.26923076923077)","(91.0, 190.0, 176.66666666666669)","(61.0, 120.0, 96.66666666666667)","(4.4, 5.2, 5.180487804878049)","(101.0, 900.0, 680.0)","(3.7, 4.8, 4.48421052631579)"
11-01-2023 20:39:29.751917,"(5.5, 7.2, 6.969230769230769)","(2.4, 2.96, 2.9299999999999997)","(10.0, 13.5, 13.23913043478261)","(91.0, 190.0, 183.0)","(61.0, 130.0, 96.66666666666667)","(4.4, 5.2, 5.43125)","(101.0, 900.0, 570.0)","(3.7, 4.8, 4.48421052631579)"
11-01-2023 20:39:30.863271,"(5.5, 7.2, 6.969230769230769)","(2.4, 2.96, 2.9299999999999997)","(10.0, 13.5, 13.23913043478261)","(91.0, 210.0, 183.0)","(61.0, 130.0, 112.0)","(4.4, 5.5, 5.43125)","(101.0, 900.0, 570.0)","(3.7, 4.8, 4.532142857142857)"
11-01-2023 20:39:31.931875,"(5.5, 7.2, 6.969230769230769)","(2.4, 2.96, 2.936)","(10.0, 13.5, 13.071428571428571)","(91.0, 210.0, 150.0)","(61.0, 130.0, 103.33333333333333)","(4.4, 5.5, 5.43125)","(101.0, 900.0, 570.0)","(3.7, 4.8, 4.48421052631579)"
11-01-2023 20:39:33.030566,"(5.5, 7.2, 6.969230769230769)","(2.4, 3.1, 2.966666666666667)","(10.0, 13.5, 13.071428571428571)","(91.0, 210.0, 150.0)","(61.0, 130.0, 96.25)","(4.4, 5.5, 5.43125)","(101.0, 900.0, 570.0)","(3.7, 4.8, 4.48421052631579)"
11-01-2023 20:39:34.160851,"(5.5, 7.2, 6.969230769230769)","(2.4, 3.15, 2.9499999999999997)","(10.0, 16.5, 15.214285714285715)","(91.0, 210.0, 150.0)","(61.0, 130.0, 96.25)","(4.4, 5.5, 5.43125)","(101.0, 900.0, 570.0)","(3.7, 4.8, 4.597297297297297)"
11-01-2023 20:39:35.324248,"(5.5, 7.2, 6.969230769230769)","(2.4, 3.15, 2.9625)","(10.0, 15.5, 14.227272727272727)","(91.0, 210.0, 150.0)","(61.0, 130.0, 100.0)","(4.4, 5.5, 5.43125)","(101.0, 900.0, 456.66666666666663)","(3.7, 4.8, 4.597297297297297)"
11-01-2023 20:39:36.399627,"(5.5, 7.2, 6.969230769230769)","(2.4, 3.1, 3.033333333333333)","(10.0, 15.0, 14.8)","(91.0, 200.0, 165.0)","(61.0, 120.0, 102.5)","(4.4, 5.5, 5.43125)","(101.0, 890.0, 560.0)","(3.7, 4.8, 4.579411764705882)"
11-01-2023 20:39:37.490974,"(5.5, 7.2, 7.0)","(2.4, 3.1, 2.9363636363636365)","(10.0, 15.0, 13.333333333333334)","(91.0, 200.0, 165.0)","(61.0, 120.0, 102.5)","(4.4, 5.5, 5.43125)","(101.0, 880.0, 560.0)","(3.7, 4.8, 4.579411764705882)"
11-01-2023 20:39:38.798515,"(5.5, 7.2, 6.8)","(2.4, 3.1, 3.0300000000000002)","(10.0, 15.0, 13.5)","(91.0, 200.0, 165.0)","(61.0, 120.0, 102.5)","(4.4, 5.5, 5.560975609756097)","(101.0, 880.0, 560.0)","(3.7, 4.7, 4.433333333333334)"
11-01-2023 20:39:39.928721,"(5.5, 7.0, 6.890909090909091)","(2.4, 3.1, 2.94)","(10.0, 15.0, 13.5)","(91.0, 200.0, 165.0)","(61.0, 120.0, 102.5)","(4.4, 5.6, 5.534883720930233)","(101.0, 880.0, 555.0)","(3.7, 4.7, 4.433333333333334)"
11-01-2023 20:39:41.164341,"(5.5, 7.0, 6.810526315789474)","(2.4, 3.05, 2.9299999999999997)","(10.0, 15.0, 13.125)","(91.0, 200.0, 153.33333333333334)","(61.0, 120.0, 102.5)","(4.4, 5.6, 5.534883720930233)","(101.0, 870.0, 450.0)","(3.7, 4.7, 4.433333333333334)"
11-01-2023 20:39:42.431666,"(5.5, 6.6, 6.585714285714285)","(2.4, 3.05, 2.9299999999999997)","(10.0, 15.0, 13.125)","(91.0, 200.0, 165.0)","(61.0, 120.0, 102.5)","(4.4, 5.6, 5.534883720930233)","(101.0, 870.0, 555.0)","(3.7, 4.7, 4.433333333333334)"
11-01-2023 20:39:43.739583,"(5.5, 6.6, 6.585714285714285)","(2.4, 3.05, 3.035)","(10.0, 15.0, 14.470588235294118)","(91.0, 200.0, 165.0)","(61.0, 120.0, 102.5)","(4.4, 5.6, 5.534883720930233)","(101.0, 870.0, 555.0)","(3.7, 4.7, 4.433333333333334)"
11-01-2023 20:39:44.965321,"(5.5, 7.0, 6.6571428571428575)","(2.4, 3.15, 2.961818181818182)","(10.0, 15.0, 13.5)","(91.0, 200.0, 165.0)","(61.0, 120.0, 114.16666666666666)","(4.4, 5.6, 5.534883720930233)","(101.0, 870.0, 550.0)","(3.7, 4.7, 4.433333333333334)"
11-01-2023 20:39:46.247782,"(5.5, 7.0, 6.6571428571428575)","(2.4, 3.15, 2.961818181818182)","(10.0, 15.0, 13.5)","(91.0, 200.0, 165.0)","(61.0, 120.0, 116.25)","(4.4, 5.6, 5.515151515151515)","(101.0, 860.0, 550.0)","(3.7, 4.7, 4.433333333333334)"
11-01-2023 20:39:47.456952,"(5.5, 7.0, 6.684210526315789)","(2.4, 3.15, 3.06)","(10.0, 15.0, 13.846153846153847)","(91.0, 200.0, 153.33333333333334)","(61.0, 120.0, 107.5)","(4.4, 5.6, 5.515151515151515)","(101.0, 860.0, 450.0)","(3.7, 4.7, 4.480952380952381)"
11-01-2023 20:39:48.593271,"(5.5, 7.0, 6.684210526315789)","(2.4, 3.15, 3.1153846153846154)","(10.0, 14.0, 13.76923076923077)","(91.0, 200.0, 165.0)","(61.0, 120.0, 107.5)","(4.4, 5.6, 5.515151515151515)","(101.0, 870.0, 555.0)","(3.7, 4.7, 4.494871794871795)"
11-01-2023 20:39:49.767290,"(5.5, 6.8, 6.7)","(2.4, 2.9, 2.895)","(10.0, 15.0, 14.692307692307693)","(91.0, 200.0, 165.0)","(61.0, 120.0, 107.5)","(4.4, 5.6, 5.558620689655172)","(101.0, 870.0, 555.0)","(3.7, 4.7, 4.494871794871795)"
11-01-2023 20:39:50.952922,"(5.5, 6.8, 6.7)","(2.4, 3.05, 2.9784210526315786)","(10.0, 16.5, 15.125)","(91.0, 200.0, 165.0)","(61.0, 120.0, 107.5)","(4.4, 5.6, 5.585185185185185)","(101.0, 870.0, 555.0)","(3.7, 4.7, 4.566666666666666)"
11-01-2023 20:39:52.203648,"(5.5, 6.8, 6.7272727272727275)","(2.4, 2.8, 2.793103448275862)","(10.0, 16.5, 12.75)","(91.0, 200.0, 165.0)","(61.0, 120.0, 107.5)","(4.4, 5.6, 5.329464285714286)","(101.0, 870.0, 550.0)","(3.7, 4.7, 4.466666666666667)"
11-01-2023 20:39:53.469015,"(5.5, 6.8, 6.7272727272727275)","(2.4, 3.0, 2.98)","(10.0, 15.0, 12.75)","(91.0, 200.0, 153.33333333333334)","(61.0, 120.0, 107.5)","(4.4, 5.7, 5.329464285714286)","(101.0, 860.0, 705.0)","(3.7, 4.7, 4.49)"
11-01-2023 20:39:54.693130,"(5.5, 6.8, 6.64)","(2.4, 2.98, 2.9553846153846153)","(10.0, 14.5, 13.916666666666668)","(91.0, 200.0, 165.0)","(61.0, 120.0, 107.5)","(4.4, 5.7, 5.4356687898089175)","(101.0, 860.0, 712.5)","(3.7, 4.7, 4.5058823529411764)"
11-01-2023 20:39:55.907923,"(5.5, 6.8, 6.64)","(2.4, 2.88, 2.8373684210526315)","(10.0, 14.0, 13.0)","(91.0, 200.0, 153.33333333333334)","(81.0, 120.0, 98.125)","(4.4, 5.7, 5.75)","(101.0, 870.0, 712.5)","(3.7, 4.7, 4.631578947368421)"
11-01-2023 20:39:57.108427,"(5.5, 6.8, 6.65)","(2.4, 2.94, 2.8604545454545454)","(10.0, 14.5, 13.5)","(91.0, 200.0, 150.0)","(81.0, 120.0, 98.125)","(4.4, 5.8, 5.65)","(101.0, 870.0, 675.0)","(3.7, 4.8, 4.667857142857143)"
11-01-2023 20:39:58.277698,"(5.5, 6.8, 6.490322580645161)","(2.4, 3.15, 3.066923076923077)","(10.0, 14.5, 11.428571428571429)","(91.0, 200.0, 152.30769230769232)","(81.0, 120.0, 98.125)","(4.4, 5.8, 5.628571428571428)","(101.0, 820.0, 675.0)","(3.7, 4.7, 4.640000000000001)"
11-01-2023 20:39:59.503663,"(5.5, 6.8, 6.444444444444445)","(2.4, 3.0, 2.9299999999999997)","(9.0, 14.0, 11.833333333333334)","(101.0, 190.0, 156.0)","(81.0, 120.0, 98.125)","(4.6, 5.8, 5.65)","(101.0, 820.0, 624.0)","(3.7, 4.7, 4.666666666666667)"
11-01-2023 20:40:00.692026,"(5.5, 6.8, 6.590163934426229)","(2.4, 3.2, 3.08)","(9.0, 13.5, 11.7)","(101.0, 180.0, 147.69230769230768)","(81.0, 120.0, 98.125)","(4.6, 5.8, 5.504347826086956)","(101.0, 880.0, 630.0)","(3.7, 4.7, 4.443478260869566)"
11-01-2023 20:40:01.920608,"(5.5, 6.0, 5.9363636363636365)","(2.4, 3.2, 3.08)","(9.0, 13.5, 11.7)","(101.0, 180.0, 140.0)","(81.0, 120.0, 126.25)","(4.6, 5.6, 5.54)","(101.0, 890.0, 485.0)","(3.7, 4.5, 4.590909090909091)"
11-01-2023 20:40:03.169364,"(5.5, 5.9, 5.82)","(2.4, 3.25, 3.1964285714285716)","(9.0, 13.5, 12.463414634146341)","(101.0, 180.0, 155.0)","(81.0, 140.0, 112.0)","(4.6, 5.6, 5.5375)","(101.0, 730.0, 592.5)","(3.7, 4.6, 4.512)"
11-01-2023 20:40:04.336857,"(5.5, 5.7, 5.6)","(2.4, 3.25, 3.1964285714285716)","(9.0, 12.5, 12.463414634146341)","(101.0, 180.0, 155.0)","(81.0, 130.0, 118.75)","(4.6, 5.6, 5.534782608695652)","(101.0, 710.0, 522.0)","(3.7, 4.8, 4.72)"
11-01-2023 20:40:05.576453,"(5.5, 5.7, 5.5285714285714285)","(2.45, 3.25, 3.169)","(9.0, 13.0, 12.0)","(101.0, 180.0, 154.0)","(81.0, 130.0, 123.57142857142857)","(4.6, 5.6, 5.321052631578947)","(101.0, 710.0, 522.0)","(3.7, 4.8, 4.771428571428571)"
11-01-2023 20:40:06.765341,"(5.5, 6.4, 6.207142857142857)","(2.45, 2.96, 2.846)","(9.0, 13.5, 12.0)","(101.0, 190.0, 170.0)","(81.0, 130.0, 123.57142857142857)","(4.6, 5.4, 5.322680412371134)","(101.0, 710.0, 522.0)","(3.7, 4.8, 4.788732394366197)"
11-01-2023 20:40:07.954434,"(5.5, 6.4, 5.92)","(2.45, 2.96, 2.843076923076923)","(9.0, 13.5, 12.0)","(101.0, 190.0, 176.66666666666669)","(81.0, 130.0, 124.375)","(4.6, 5.4, 5.30949720670391)","(101.0, 710.0, 516.0)","(3.7, 4.8, 4.8133333333333335)"
11-01-2023 20:40:09.251504,"(5.5, 6.4, 5.92)","(2.45, 2.96, 2.843076923076923)","(9.0, 13.5, 13.0)","(101.0, 190.0, 174.44444444444446)","(81.0, 130.0, 115.625)","(4.6, 5.4, 5.3158878504672895)","(101.0, 700.0, 585.0)","(3.7, 5.0, 4.6875)"
11-01-2023 20:40:10.514436,"(5.5, 6.4, 5.875)","(2.45, 3.1, 2.972)","(9.0, 12.5, 12.125)","(101.0, 190.0, 174.44444444444446)","(81.0, 120.0, 122.0)","(4.6, 5.4, 5.314285714285714)","(101.0, 700.0, 465.0)","(3.7, 5.0, 4.6875)"
