,Claudys Secret,Southwind Chloe,Miss Avenger,Kyvalley Anthony,Grumpee,Romantic Nina
06-01-2023 16:43:19.319126,"(2.05, 2.8, 2.44)","(15.0, 24.0, 21.923076923076923)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:20.324716,"(2.05, 2.8, 2.44)","(15.0, 24.0, 21.923076923076923)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:21.338242,"(2.05, 2.8, 2.44)","(15.0, 24.0, 21.923076923076923)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:22.257647,"(2.05, 2.8, 2.44)","(15.0, 24.0, 21.923076923076923)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:23.252273,"(2.05, 2.8, 2.44)","(15.0, 24.0, 21.923076923076923)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:24.330933,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:25.365842,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:26.414175,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:27.449718,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:28.438278,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:29.443632,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:30.441853,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:31.495973,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:32.450302,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:33.554362,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:34.582625,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:35.554285,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:36.485856,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.818)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:37.522399,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:38.848784,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:39.805224,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:40.846327,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:41.898735,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:42.954452,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:43.845240,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:44.745553,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:45.720946,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:46.692839,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:47.813513,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.0)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:48.857439,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.5)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:49.844531,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.5)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:50.897136,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.5)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:51.892773,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.5)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:52.780464,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.5)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:54.028823,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.5)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:55.203962,"(2.05, 2.8, 2.44)","(15.0, 24.0, 20.5)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:56.321052,"(2.05, 2.8, 2.5839999999999996)","(15.0, 24.0, 20.5)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:57.361161,"(2.05, 2.8, 2.5839999999999996)","(15.0, 24.0, 20.5)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:58.411247,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 20.5)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:43:59.345239,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 20.5)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:00.259920,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 20.5)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:01.242290,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 20.5)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:02.198346,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 20.5)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:03.232738,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:04.280809,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:05.400452,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:06.532619,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:07.527108,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:08.548549,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:09.864896,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:10.947070,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:11.949207,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:12.985069,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:13.984105,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:15.220937,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:16.220552,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:17.354964,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:18.376411,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 21.333333333333332)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:19.587025,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 20.25)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:20.744292,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 20.25)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:21.709939,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 20.25)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:22.757844,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 20.25)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:23.803581,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 20.25)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:24.904698,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 20.25)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:26.017182,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 20.25)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:27.049576,"(2.05, 2.8, 2.5974999999999997)","(15.0, 24.0, 20.25)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.64)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:28.241861,"(2.05, 2.5, 2.393333333333333)","(15.0, 24.0, 20.25)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.887272727272727)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:29.262396,"(2.05, 2.5, 2.393333333333333)","(15.0, 24.0, 20.25)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.887272727272727)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:30.333139,"(2.05, 2.5, 2.393333333333333)","(15.0, 24.0, 20.25)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.887272727272727)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:31.435036,"(2.05, 2.5, 2.393333333333333)","(15.0, 24.0, 20.25)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.887272727272727)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:32.408854,"(2.05, 2.5, 2.393333333333333)","(15.0, 24.0, 20.25)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.887272727272727)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:33.496315,"(2.05, 2.5, 2.393333333333333)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.887272727272727)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:34.665413,"(2.05, 2.5, 2.393333333333333)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.887272727272727)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:35.653834,"(2.05, 2.5, 2.393333333333333)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.887272727272727)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:36.588082,"(2.05, 2.5, 2.393333333333333)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:37.764954,"(2.05, 2.5, 2.393333333333333)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:38.920577,"(2.05, 2.5, 2.393333333333333)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:39.964002,"(2.05, 2.5, 2.393333333333333)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:41.210368,"(2.05, 2.5, 2.393333333333333)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:42.532697,"(2.05, 2.5, 2.393333333333333)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:43.706635,"(2.05, 2.76, 2.6799999999999997)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:44.929286,"(2.05, 2.76, 2.6599999999999997)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 9.9375)","(21.0, 48.0, 31.5)"
06-01-2023 16:44:45.876788,"(2.05, 2.76, 2.6599999999999997)","(15.0, 24.0, 22.178571428571427)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 7.863636363636364)","(21.0, 48.0, 34.0)"
06-01-2023 16:44:46.969242,"(2.05, 2.76, 2.6599999999999997)","(15.0, 25.0, 23.53846153846154)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 7.863636363636364)","(21.0, 50.0, 34.0)"
06-01-2023 16:44:48.124764,"(2.05, 2.58, 2.388)","(15.0, 25.0, 23.53846153846154)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 7.863636363636364)","(21.0, 50.0, 34.0)"
06-01-2023 16:44:49.125868,"(2.05, 2.58, 2.388)","(15.0, 25.0, 21.6)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 7.863636363636364)","(21.0, 50.0, 34.0)"
06-01-2023 16:44:50.141091,"(2.05, 2.58, 2.388)","(15.0, 25.0, 21.6)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 7.863636363636364)","(21.0, 50.0, 34.0)"
06-01-2023 16:44:51.246237,"(2.05, 2.58, 2.388)","(15.0, 25.0, 21.6)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 7.863636363636364)","(21.0, 50.0, 34.0)"
06-01-2023 16:44:52.333122,"(2.05, 2.58, 2.388)","(15.0, 25.0, 21.6)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.857142857142858)","(21.0, 50.0, 34.0)"
06-01-2023 16:44:53.330924,"(2.05, 2.58, 2.388)","(15.0, 25.0, 21.6)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.857142857142858)","(21.0, 50.0, 34.0)"
06-01-2023 16:44:54.321414,"(2.05, 2.58, 2.388)","(15.0, 25.0, 21.6)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.857142857142858)","(21.0, 50.0, 34.0)"
06-01-2023 16:44:55.433470,"(2.05, 2.58, 2.388)","(15.0, 25.0, 21.6)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.857142857142858)","(21.0, 50.0, 34.0)"
06-01-2023 16:44:56.504733,"(2.05, 2.58, 2.388)","(15.0, 25.0, 21.6)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.857142857142858)","(21.0, 50.0, 34.0)"
06-01-2023 16:44:57.559125,"(2.05, 2.58, 2.388)","(15.0, 25.0, 21.6)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.857142857142858)","(21.0, 50.0, 34.0)"
06-01-2023 16:44:58.636314,"(2.05, 2.58, 2.388)","(15.0, 25.0, 21.6)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.857142857142858)","(21.0, 50.0, 34.0)"
06-01-2023 16:44:59.619404,"(2.05, 2.58, 2.388)","(15.0, 25.0, 21.6)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 7.863636363636364)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:00.704931,"(2.05, 2.58, 2.388)","(15.0, 25.0, 21.6)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 7.863636363636364)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:01.678144,"(2.05, 2.58, 2.388)","(15.0, 25.0, 21.6)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 7.863636363636364)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:02.610992,"(2.05, 2.58, 2.388)","(15.0, 25.0, 21.6)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 7.863636363636364)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:03.714545,"(2.05, 2.58, 2.388)","(15.0, 25.0, 23.53846153846154)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 7.863636363636364)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:04.803477,"(2.05, 2.58, 2.388)","(15.0, 25.0, 23.53846153846154)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.857142857142858)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:05.722969,"(2.05, 2.58, 2.388)","(15.0, 25.0, 23.53846153846154)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.857142857142858)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:06.696249,"(2.05, 2.58, 2.388)","(15.0, 25.0, 23.53846153846154)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.857142857142858)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:07.842376,"(2.05, 2.56, 2.38)","(15.0, 25.0, 23.53846153846154)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.857142857142858)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:08.843347,"(2.05, 2.56, 2.38)","(15.0, 25.0, 23.53846153846154)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.857142857142858)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:09.868353,"(2.05, 2.56, 2.38)","(15.0, 25.0, 23.53846153846154)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.857142857142858)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:10.892550,"(2.05, 2.56, 2.38)","(15.0, 25.0, 23.53846153846154)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.857142857142858)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:11.883072,"(2.05, 2.56, 2.38)","(15.0, 25.0, 23.53846153846154)","(18.0, 36.0, 26.75)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.857142857142858)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:12.970886,"(2.05, 2.56, 2.38)","(15.0, 25.0, 23.53846153846154)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.857142857142858)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:13.985144,"(2.05, 2.56, 2.38)","(15.0, 25.0, 23.53846153846154)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 7.863636363636364)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:14.947497,"(2.05, 2.56, 2.38)","(15.0, 25.0, 23.53846153846154)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 7.863636363636364)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:15.871504,"(2.05, 2.56, 2.38)","(15.0, 25.0, 23.53846153846154)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 7.863636363636364)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:16.848154,"(2.05, 2.56, 2.38)","(15.0, 25.0, 23.53846153846154)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.25)","(21.0, 50.0, 34.0)"
06-01-2023 16:45:17.824496,"(2.05, 2.56, 2.38)","(15.0, 25.0, 23.53846153846154)","(18.0, 36.0, 31.5)","(1.95, 3.1, 2.8466666666666667)","(8.0, 12.5, 8.25)","(21.0, 50.0, 34.0)"
