,Game One,Stone Cold Blue,Set Sail,Lady Mcbeth,Flying Yumi,Tiger Vision,Flying Star
08-01-2023 17:42:33.304838,"(4.6, 5.9, 5.639130434782609)","(3.1, 4.7, 4.196428571428571)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.265714285714286)"
08-01-2023 17:42:34.368805,"(4.6, 5.9, 5.706451612903226)","(3.1, 4.5, 4.256521739130434)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 50.0)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.410416666666666)"
08-01-2023 17:42:35.494636,"(4.6, 5.9, 5.706451612903226)","(3.1, 4.5, 4.013513513513513)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 50.0)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.410416666666666)"
08-01-2023 17:42:36.620349,"(4.6, 5.9, 5.706451612903226)","(3.1, 4.5, 4.013513513513513)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.26875)"
08-01-2023 17:42:37.650479,"(4.6, 5.9, 5.706451612903226)","(3.1, 4.5, 4.013513513513513)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.26875)"
08-01-2023 17:42:38.751720,"(4.6, 5.9, 5.706451612903226)","(3.1, 4.5, 4.013513513513513)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.26875)"
08-01-2023 17:42:39.824228,"(4.6, 5.9, 5.706451612903226)","(3.1, 4.5, 4.013513513513513)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.26875)"
08-01-2023 17:42:41.037883,"(4.6, 5.9, 5.706451612903226)","(3.1, 4.5, 4.013513513513513)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:42:42.345069,"(4.6, 5.9, 5.706451612903226)","(3.1, 4.5, 4.2)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:42:43.444213,"(4.6, 5.9, 5.706451612903226)","(3.1, 4.4, 4.2)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:42:44.604425,"(4.6, 5.9, 5.706451612903226)","(3.1, 4.3, 4.125)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:42:45.771726,"(4.6, 5.9, 5.706451612903226)","(3.1, 4.3, 4.125)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:42:46.872936,"(4.6, 5.9, 5.547058823529412)","(3.1, 4.3, 4.125)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:42:47.982626,"(4.6, 5.9, 5.547058823529412)","(3.1, 4.3, 4.125)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:42:49.083041,"(4.6, 5.9, 5.547058823529412)","(3.1, 4.3, 4.125)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:42:50.180967,"(4.6, 5.9, 5.547058823529412)","(3.1, 4.3, 4.125)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:42:51.152879,"(4.6, 5.9, 5.547058823529412)","(3.1, 4.3, 4.125)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:42:52.179878,"(4.6, 5.9, 5.547058823529412)","(3.1, 4.3, 4.125)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:42:53.283769,"(4.6, 5.9, 5.547058823529412)","(3.1, 4.3, 4.125)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:42:54.288831,"(4.6, 5.9, 5.547058823529412)","(3.1, 4.3, 4.125)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:42:55.298807,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.125)","(2.8, 3.35, 2.9692857142857143)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:42:56.341050,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.125)","(2.8, 3.35, 2.99125)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:42:57.401354,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.125)","(2.8, 3.35, 2.99125)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:42:58.590757,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.125)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:42:59.682388,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.125)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:00.864596,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.125)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:02.239809,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.125)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:03.408466,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.125)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:04.673937,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 55.294117647058826)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:05.786178,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:06.828579,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:07.893702,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:08.966703,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 48.57142857142857)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:09.985052,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 48.57142857142857)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:10.928324,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:11.947793,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:13.005634,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:14.063572,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:15.059534,"(4.6, 5.9, 5.515384615384615)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:16.215029,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:17.318658,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:18.348071,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:19.426609,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 61.53333333333333)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:20.518159,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 62.45161290322581)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:21.610530,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 62.45161290322581)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:22.620793,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 62.45161290322581)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:23.601005,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 62.45161290322581)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:24.650184,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 62.45161290322581)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:25.699077,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 62.45161290322581)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:26.689377,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 62.45161290322581)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:27.704800,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 62.45161290322581)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:28.706403,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 62.45161290322581)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:29.707440,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 62.45161290322581)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:30.624335,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 90.0, 72.27272727272728)","(3.1, 5.8, 5.404651162790698)"
08-01-2023 17:43:31.592650,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 85.0, 62.34615384615385)","(3.1, 5.8, 5.316000000000001)"
08-01-2023 17:43:32.566959,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 52.5)","(31.0, 80.0, 47.69230769230769)","(21.0, 80.0, 62.34615384615385)","(3.1, 5.7, 5.511764705882353)"
08-01-2023 17:43:33.557482,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 53.45454545454545)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.1, 5.6, 5.496296296296296)"
08-01-2023 17:43:34.504832,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 53.45454545454545)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.1, 5.6, 5.496296296296296)"
08-01-2023 17:43:35.558699,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 53.45454545454545)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.1, 5.6, 5.496296296296296)"
08-01-2023 17:43:36.626383,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 53.45454545454545)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.1, 5.6, 5.496296296296296)"
08-01-2023 17:43:37.690094,"(4.6, 5.9, 5.633333333333334)","(3.1, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 53.45454545454545)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.1, 5.6, 5.496296296296296)"
08-01-2023 17:43:38.698701,"(4.6, 5.9, 5.733333333333333)","(3.2, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 53.45454545454545)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.5)"
08-01-2023 17:43:39.720337,"(4.6, 5.9, 5.733333333333333)","(3.2, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 53.45454545454545)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.5)"
08-01-2023 17:43:40.778768,"(4.6, 5.9, 5.733333333333333)","(3.2, 4.3, 4.066666666666666)","(2.8, 3.35, 3.1586666666666665)","(41.0, 60.0, 53.45454545454545)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.5)"
08-01-2023 17:43:41.790521,"(4.6, 5.9, 5.172727272727273)","(3.2, 4.3, 4.066666666666666)","(2.8, 3.35, 3.00875)","(41.0, 60.0, 53.45454545454545)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.530769230769231)"
08-01-2023 17:43:42.779717,"(4.6, 5.8, 5.333333333333333)","(3.2, 4.3, 4.066666666666666)","(2.8, 3.35, 3.00875)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.530769230769231)"
08-01-2023 17:43:43.787188,"(4.6, 5.6, 5.199999999999999)","(3.2, 4.3, 4.066666666666666)","(2.8, 3.35, 3.00875)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.530769230769231)"
08-01-2023 17:43:44.812638,"(4.6, 5.4, 5.2)","(3.2, 4.3, 4.066666666666666)","(2.8, 3.35, 3.00875)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.530769230769231)"
08-01-2023 17:43:45.868275,"(4.6, 5.5, 5.3)","(3.2, 4.3, 4.066666666666666)","(2.8, 3.35, 3.00875)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.530769230769231)"
08-01-2023 17:43:46.860027,"(4.6, 5.5, 5.3)","(3.2, 4.3, 4.066666666666666)","(2.8, 3.35, 3.00875)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.530769230769231)"
08-01-2023 17:43:47.814709,"(4.6, 5.5, 5.3)","(3.2, 4.3, 4.066666666666666)","(2.8, 3.35, 3.00875)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.530769230769231)"
08-01-2023 17:43:48.915770,"(4.6, 5.6, 5.266666666666667)","(3.2, 4.3, 4.09047619047619)","(2.8, 3.35, 3.0064285714285712)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.530769230769231)"
08-01-2023 17:43:49.880601,"(4.6, 5.6, 5.266666666666667)","(3.2, 4.3, 4.09047619047619)","(2.8, 3.35, 3.046666666666667)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.463636363636363)"
08-01-2023 17:43:50.828608,"(4.6, 5.6, 5.133333333333334)","(3.2, 4.3, 4.0249999999999995)","(2.8, 3.3, 3.161111111111111)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.50625)"
08-01-2023 17:43:51.790920,"(4.6, 5.6, 5.133333333333334)","(3.2, 4.3, 4.0249999999999995)","(2.8, 3.3, 3.1809523809523808)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.50625)"
08-01-2023 17:43:52.743087,"(4.6, 5.6, 5.133333333333334)","(3.2, 4.3, 4.0249999999999995)","(2.8, 3.3, 3.1809523809523808)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.50625)"
08-01-2023 17:43:53.742335,"(4.6, 5.6, 5.133333333333334)","(3.2, 4.3, 4.0249999999999995)","(2.8, 3.3, 3.1809523809523808)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.544444444444444)"
08-01-2023 17:43:54.722721,"(4.6, 5.6, 5.133333333333334)","(3.2, 4.3, 4.0249999999999995)","(2.7, 3.3, 3.1809523809523808)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.544444444444444)"
08-01-2023 17:43:55.667308,"(4.6, 5.6, 5.133333333333334)","(3.2, 4.3, 4.0249999999999995)","(2.7, 3.3, 3.1809523809523808)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.544444444444444)"
08-01-2023 17:43:56.844112,"(4.6, 5.6, 5.133333333333334)","(3.2, 4.3, 4.0249999999999995)","(2.7, 3.3, 3.1809523809523808)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.544444444444444)"
08-01-2023 17:43:57.844683,"(4.6, 5.6, 5.133333333333334)","(3.2, 4.3, 4.0249999999999995)","(2.7, 3.3, 3.1809523809523808)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.544444444444444)"
08-01-2023 17:43:58.780139,"(4.6, 5.6, 5.133333333333334)","(3.2, 4.3, 4.0249999999999995)","(2.7, 3.3, 3.1809523809523808)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.546428571428571)"
08-01-2023 17:43:59.838539,"(4.6, 5.6, 5.133333333333334)","(3.2, 4.3, 4.0249999999999995)","(2.7, 3.3, 3.1809523809523808)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.546428571428571)"
08-01-2023 17:44:00.886441,"(4.6, 5.6, 5.133333333333334)","(3.2, 4.3, 4.0249999999999995)","(2.7, 3.3, 3.1809523809523808)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.546428571428571)"
08-01-2023 17:44:01.884463,"(4.6, 5.6, 5.133333333333334)","(3.2, 4.3, 4.0249999999999995)","(2.7, 3.3, 3.1809523809523808)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 47.69230769230769)","(21.0, 70.0, 67.72222222222223)","(3.2, 5.6, 5.5249999999999995)"
08-01-2023 17:44:02.899966,"(4.6, 5.6, 5.133333333333334)","(3.2, 4.3, 4.0249999999999995)","(2.7, 3.3, 3.1809523809523808)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 50.6)","(21.0, 70.0, 66.23809523809524)","(3.2, 5.6, 5.5249999999999995)"
08-01-2023 17:44:03.862979,"(4.6, 5.6, 5.133333333333334)","(3.2, 4.3, 4.0249999999999995)","(2.7, 3.3, 3.1809523809523808)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 50.6)","(21.0, 75.0, 66.23809523809524)","(3.2, 5.6, 5.5249999999999995)"
08-01-2023 17:44:04.856269,"(4.6, 5.6, 5.472727272727273)","(3.2, 4.3, 4.0249999999999995)","(2.7, 3.3, 3.1809523809523808)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 50.6)","(21.0, 75.0, 66.23809523809524)","(3.2, 5.6, 5.5249999999999995)"
08-01-2023 17:44:05.911103,"(4.6, 5.6, 5.472727272727273)","(3.2, 4.3, 4.0249999999999995)","(2.7, 3.3, 3.1809523809523808)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 50.6)","(21.0, 75.0, 66.23809523809524)","(3.2, 5.6, 5.5249999999999995)"
08-01-2023 17:44:06.831235,"(4.6, 5.6, 5.517647058823529)","(3.2, 4.3, 4.0249999999999995)","(2.7, 3.3, 3.1809523809523808)","(41.0, 60.0, 49.714285714285715)","(31.0, 80.0, 50.6)","(21.0, 75.0, 66.23809523809524)","(3.2, 5.6, 5.5249999999999995)"
