,Taking A Toll,Zamboras Girl,Kouta Marjen,Dance Mode,Mr Larson,Long Way Home
12-01-2023 14:50:34.897202,"(11.0, 21.0, 19.6875)","(6.0, 7.6, 6.863157894736842)","(2.15, 2.2, 2.1892857142857145)","(7.0, 15.0, 14.88888888888889)","(5.5, 9.6, 9.533333333333333)","(4.6, 5.9, 5.800000000000001)"
12-01-2023 14:50:35.882017,"(11.0, 21.0, 19.6875)","(6.0, 7.6, 6.817391304347826)","(2.15, 2.2, 2.1892857142857145)","(7.0, 15.0, 14.88888888888889)","(5.5, 9.6, 9.533333333333333)","(4.6, 5.9, 5.800000000000001)"
12-01-2023 14:50:36.882141,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.171428571428572)","(2.15, 2.2, 2.1892857142857145)","(7.0, 15.0, 14.88888888888889)","(5.5, 9.6, 9.533333333333333)","(4.6, 5.9, 5.800000000000001)"
12-01-2023 14:50:37.951493,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 6.963636363636364)","(2.15, 2.2, 2.1892857142857145)","(7.0, 15.0, 14.88888888888889)","(5.5, 9.6, 9.533333333333333)","(4.6, 5.9, 5.7)"
12-01-2023 14:50:38.989990,"(11.0, 21.0, 20.125)","(6.0, 7.4, 6.963636363636364)","(2.15, 2.2, 2.1892857142857145)","(7.0, 15.0, 14.9)","(5.5, 9.6, 9.555555555555555)","(4.6, 5.9, 5.7)"
12-01-2023 14:50:40.012256,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 6.963636363636364)","(2.15, 2.16, 2.1564285714285716)","(7.0, 15.0, 14.9)","(5.5, 10.5, 9.51923076923077)","(4.6, 5.9, 5.7)"
12-01-2023 14:50:41.019362,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 6.800000000000001)","(2.15, 2.16, 2.1564285714285716)","(7.0, 15.0, 14.9)","(5.5, 10.5, 9.51923076923077)","(4.6, 5.9, 5.7)"
12-01-2023 14:50:42.018617,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.311111111111112)","(2.15, 2.16, 2.1564285714285716)","(7.0, 15.0, 14.9)","(5.5, 10.5, 9.445945945945946)","(4.6, 5.9, 5.7)"
12-01-2023 14:50:42.926982,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.311111111111112)","(2.15, 2.16, 2.1564285714285716)","(7.0, 15.0, 14.9)","(5.5, 10.5, 9.589285714285714)","(4.6, 5.9, 5.525)"
12-01-2023 14:50:43.887782,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.311111111111112)","(2.15, 2.16, 2.1564285714285716)","(7.0, 15.0, 14.9)","(5.5, 10.5, 9.703125)","(4.6, 5.9, 5.58235294117647)"
12-01-2023 14:50:44.844949,"(11.0, 21.0, 20.125)","(6.0, 7.4, 7.311111111111112)","(2.15, 2.16, 2.1564285714285716)","(7.0, 15.0, 14.9)","(5.5, 10.5, 9.703125)","(4.6, 5.9, 5.58235294117647)"
12-01-2023 14:50:45.907705,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.311111111111112)","(2.15, 2.16, 2.1564285714285716)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.336842105263157)","(4.6, 5.9, 5.585714285714285)"
12-01-2023 14:50:46.888609,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.311111111111112)","(2.15, 2.2, 2.1892857142857145)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.336842105263157)","(4.6, 5.8, 5.585714285714285)"
12-01-2023 14:50:47.841526,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.311111111111112)","(2.15, 2.2, 2.1892857142857145)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.539130434782608)","(4.6, 5.8, 5.585714285714285)"
12-01-2023 14:50:48.905365,"(11.0, 21.0, 20.125)","(6.0, 7.4, 7.222222222222222)","(2.15, 2.2, 2.1892857142857145)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.539130434782608)","(4.6, 5.8, 5.585714285714285)"
12-01-2023 14:50:49.916704,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.222222222222222)","(2.15, 2.2, 2.1892857142857145)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.539130434782608)","(4.6, 5.8, 5.585714285714285)"
12-01-2023 14:50:50.838560,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.222222222222222)","(2.15, 2.2, 2.1892857142857145)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.539130434782608)","(4.6, 5.8, 5.607142857142857)"
12-01-2023 14:50:51.932429,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.222222222222222)","(2.15, 2.2, 2.1869565217391305)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.539130434782608)","(4.6, 5.8, 5.607142857142857)"
12-01-2023 14:50:52.965312,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.222222222222222)","(2.15, 2.2, 2.1869565217391305)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.539130434782608)","(4.6, 5.8, 5.607142857142857)"
12-01-2023 14:50:54.051101,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.222222222222222)","(2.15, 2.2, 2.1869565217391305)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.539130434782608)","(4.6, 5.8, 5.636363636363637)"
12-01-2023 14:50:55.108567,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.222222222222222)","(2.15, 2.2, 2.1869565217391305)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.539130434782608)","(4.6, 5.8, 5.636363636363637)"
12-01-2023 14:50:56.143224,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.311111111111112)","(2.15, 2.2, 2.1869565217391305)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.539130434782608)","(4.6, 5.8, 5.636363636363637)"
12-01-2023 14:50:57.130934,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.311111111111112)","(2.15, 2.2, 2.1869565217391305)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.539130434782608)","(4.6, 5.8, 5.636363636363637)"
12-01-2023 14:50:58.190798,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.311111111111112)","(2.15, 2.2, 2.1869565217391305)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.719999999999999)","(4.6, 5.8, 5.592307692307692)"
12-01-2023 14:50:59.117162,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.311111111111112)","(2.15, 2.2, 2.1869565217391305)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.719999999999999)","(4.6, 5.8, 5.613793103448276)"
12-01-2023 14:51:00.180799,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.311111111111112)","(2.15, 2.2, 2.1869565217391305)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.719999999999999)","(4.6, 5.8, 5.613793103448276)"
12-01-2023 14:51:01.071776,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.311111111111112)","(2.15, 2.16, 2.1556521739130434)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.719999999999999)","(4.6, 5.8, 5.661538461538462)"
12-01-2023 14:51:02.070521,"(11.0, 21.0, 20.125)","(6.0, 7.4, 6.866666666666666)","(2.15, 2.16, 2.1556521739130434)","(7.0, 15.0, 14.75)","(5.5, 10.5, 9.719999999999999)","(4.6, 5.8, 5.527272727272727)"
12-01-2023 14:51:03.162661,"(11.0, 21.0, 20.125)","(6.0, 7.4, 7.133333333333334)","(2.15, 2.16, 2.1556521739130434)","(7.0, 15.0, 14.75)","(5.5, 10.5, 9.719999999999999)","(4.6, 5.8, 5.633333333333333)"
12-01-2023 14:51:04.071878,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.133333333333334)","(2.15, 2.16, 2.1556521739130434)","(7.0, 15.0, 14.75)","(5.5, 10.5, 9.719999999999999)","(4.6, 5.8, 5.633333333333333)"
12-01-2023 14:51:04.983988,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.133333333333334)","(2.15, 2.16, 2.1556521739130434)","(7.0, 15.0, 14.75)","(5.5, 10.5, 9.719999999999999)","(4.6, 5.8, 5.633333333333333)"
12-01-2023 14:51:06.007519,"(11.0, 21.0, 20.125)","(6.0, 7.4, 7.133333333333334)","(2.15, 2.16, 2.1556521739130434)","(7.0, 15.0, 14.75)","(5.5, 10.5, 9.719999999999999)","(4.6, 5.8, 5.581818181818182)"
12-01-2023 14:51:06.981673,"(11.0, 21.0, 20.125)","(6.0, 7.4, 7.133333333333334)","(2.15, 2.16, 2.1556521739130434)","(7.0, 15.0, 14.75)","(5.5, 10.5, 9.719999999999999)","(4.6, 5.8, 5.581818181818182)"
12-01-2023 14:51:07.999145,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 7.072727272727272)","(2.15, 2.16, 2.1556521739130434)","(7.0, 15.0, 14.75)","(5.5, 10.5, 9.719999999999999)","(4.6, 5.8, 5.581818181818182)"
12-01-2023 14:51:09.082223,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 6.800000000000001)","(2.15, 2.16, 2.1556521739130434)","(7.0, 15.0, 14.75)","(5.5, 10.5, 9.719999999999999)","(4.6, 5.8, 5.677777777777778)"
12-01-2023 14:51:10.116356,"(11.0, 21.0, 19.6875)","(6.0, 7.4, 6.9714285714285715)","(2.15, 2.16, 2.1556521739130434)","(7.0, 15.0, 14.75)","(5.5, 10.5, 9.719999999999999)","(4.6, 5.9, 5.677777777777778)"
12-01-2023 14:51:11.104736,"(11.0, 21.0, 20.125)","(6.0, 7.4, 6.9714285714285715)","(2.15, 2.16, 2.1556521739130434)","(7.0, 15.0, 14.75)","(5.5, 10.5, 9.719999999999999)","(4.6, 5.9, 5.581818181818182)"
12-01-2023 14:51:12.146715,"(11.0, 21.0, 20.125)","(6.0, 7.4, 7.08421052631579)","(2.15, 2.16, 2.1556521739130434)","(7.0, 15.0, 14.75)","(5.5, 10.5, 9.884210526315789)","(4.6, 5.9, 5.666666666666667)"
12-01-2023 14:51:13.038039,"(11.0, 21.0, 20.522727272727273)","(6.0, 7.4, 7.08421052631579)","(2.15, 2.16, 2.1556521739130434)","(7.0, 15.0, 14.75)","(5.5, 10.5, 9.884210526315789)","(4.6, 5.9, 5.666666666666667)"
12-01-2023 14:51:14.038454,"(11.0, 21.0, 20.522727272727273)","(6.0, 7.4, 6.938461538461539)","(2.15, 2.16, 2.148)","(7.0, 15.0, 14.833333333333334)","(5.5, 10.5, 9.884210526315789)","(4.6, 5.9, 5.611111111111112)"
12-01-2023 14:51:15.119488,"(11.0, 21.0, 20.416666666666668)","(6.0, 7.4, 6.938461538461539)","(2.15, 2.18, 2.1550000000000002)","(7.0, 15.0, 14.833333333333334)","(5.5, 10.5, 9.884210526315789)","(4.6, 5.9, 5.642857142857143)"
12-01-2023 14:51:16.081687,"(11.0, 21.0, 20.416666666666668)","(6.0, 7.4, 6.854545454545455)","(2.15, 2.18, 2.1550000000000002)","(7.0, 15.0, 14.833333333333334)","(5.5, 10.5, 9.884210526315789)","(4.6, 5.9, 5.642857142857143)"
12-01-2023 14:51:17.026656,"(11.0, 21.0, 20.416666666666668)","(6.0, 7.4, 7.025)","(2.15, 2.18, 2.1550000000000002)","(7.0, 15.0, 14.833333333333334)","(5.5, 10.5, 9.884210526315789)","(4.6, 5.9, 5.642857142857143)"
12-01-2023 14:51:18.069690,"(11.0, 21.0, 20.416666666666668)","(6.0, 7.4, 7.025)","(2.15, 2.18, 2.1550000000000002)","(7.0, 15.0, 14.833333333333334)","(5.5, 10.5, 9.884210526315789)","(4.6, 5.9, 5.642857142857143)"
12-01-2023 14:51:18.992471,"(11.0, 21.0, 20.416666666666668)","(6.0, 7.4, 6.854545454545455)","(2.15, 2.18, 2.1550000000000002)","(7.0, 15.0, 14.833333333333334)","(5.5, 10.5, 9.884210526315789)","(4.6, 5.9, 5.614285714285715)"
12-01-2023 14:51:19.891756,"(12.0, 21.0, 20.416666666666668)","(6.0, 7.4, 6.854545454545455)","(2.1, 2.18, 2.1550000000000002)","(7.0, 15.0, 14.833333333333334)","(5.5, 10.5, 9.884210526315789)","(4.6, 5.9, 5.771428571428571)"
12-01-2023 14:51:20.925981,"(12.0, 21.0, 20.416666666666668)","(6.0, 7.4, 6.854545454545455)","(2.1, 2.18, 2.1750000000000003)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.884210526315789)","(4.6, 5.9, 5.771428571428571)"
12-01-2023 14:51:21.938091,"(12.0, 21.0, 20.416666666666668)","(6.0, 7.4, 6.854545454545455)","(2.1, 2.22, 2.160740740740741)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.884210526315789)","(4.6, 5.9, 5.771428571428571)"
12-01-2023 14:51:22.898821,"(12.0, 21.0, 20.416666666666668)","(6.0, 7.4, 6.885714285714286)","(2.1, 2.22, 2.160740740740741)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.884210526315789)","(4.6, 5.9, 5.771428571428571)"
12-01-2023 14:51:23.917417,"(12.0, 21.0, 20.416666666666668)","(6.0, 7.4, 7.222222222222222)","(2.1, 2.22, 2.167826086956522)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.98)","(4.6, 5.9, 5.771428571428571)"
12-01-2023 14:51:24.891131,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.222222222222222)","(2.1, 2.22, 2.167826086956522)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.98)","(4.6, 5.9, 5.771428571428571)"
12-01-2023 14:51:25.836917,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.222222222222222)","(2.1, 2.22, 2.167826086956522)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.98)","(4.6, 5.9, 5.65)"
12-01-2023 14:51:26.886319,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.222222222222222)","(2.1, 2.22, 2.160740740740741)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.98)","(4.6, 5.9, 5.800000000000001)"
12-01-2023 14:51:27.878957,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.222222222222222)","(2.1, 2.22, 2.160740740740741)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.98)","(4.6, 5.9, 5.800000000000001)"
12-01-2023 14:51:28.859827,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.222222222222222)","(2.1, 2.22, 2.160740740740741)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.98)","(4.6, 5.9, 5.800000000000001)"
12-01-2023 14:51:29.956236,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.133333333333334)","(2.1, 2.22, 2.160740740740741)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.98)","(4.6, 5.9, 5.800000000000001)"
12-01-2023 14:51:31.023022,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.133333333333334)","(2.1, 2.22, 2.160740740740741)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.98)","(4.6, 5.9, 5.800000000000001)"
12-01-2023 14:51:32.021322,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.133333333333334)","(2.1, 2.22, 2.160740740740741)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.98)","(4.6, 5.9, 5.800000000000001)"
12-01-2023 14:51:32.978128,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.133333333333334)","(2.1, 2.22, 2.160740740740741)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.98)","(4.6, 5.9, 5.65)"
12-01-2023 14:51:33.980518,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.133333333333334)","(2.1, 2.22, 2.160740740740741)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.633333333333333)","(4.6, 5.9, 5.9)"
12-01-2023 14:51:34.965329,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.072727272727272)","(2.1, 2.22, 2.150434782608696)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.633333333333333)","(4.6, 6.2, 5.91764705882353)"
12-01-2023 14:51:35.919546,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.072727272727272)","(2.1, 2.2, 2.1424000000000003)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.633333333333333)","(4.6, 6.2, 6.085714285714285)"
12-01-2023 14:51:36.890236,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.04)","(2.1, 2.2, 2.1424000000000003)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.633333333333333)","(4.6, 6.2, 6.085714285714285)"
12-01-2023 14:51:38.047086,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 6.854545454545455)","(2.1, 2.2, 2.1176470588235294)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.633333333333333)","(4.6, 6.2, 5.833333333333333)"
12-01-2023 14:51:39.287265,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 6.854545454545455)","(2.1, 2.2, 2.125)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.672727272727272)","(4.6, 6.0, 5.83125)"
12-01-2023 14:51:40.375380,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 6.854545454545455)","(2.1, 2.2, 2.1176470588235294)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.672727272727272)","(4.6, 6.0, 5.55)"
12-01-2023 14:51:41.400528,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 6.854545454545455)","(2.1, 2.2, 2.1176470588235294)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.672727272727272)","(4.6, 6.0, 5.590909090909091)"
12-01-2023 14:51:42.497131,"(12.0, 21.0, 20.125)","(6.0, 7.4, 6.854545454545455)","(2.1, 2.2, 2.1176470588235294)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 9.672727272727272)","(4.6, 6.0, 5.590909090909091)"
12-01-2023 14:51:43.643301,"(12.0, 21.0, 20.125)","(6.0, 7.4, 6.854545454545455)","(2.1, 2.2, 2.1176470588235294)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 10.175)","(4.6, 6.0, 5.590909090909091)"
12-01-2023 14:51:44.722796,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 6.963636363636364)","(2.1, 2.2, 2.1176470588235294)","(7.0, 15.0, 14.88888888888889)","(5.5, 10.5, 10.03076923076923)","(4.6, 6.0, 5.625)"
12-01-2023 14:51:45.843904,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 6.963636363636364)","(2.1, 2.2, 2.1176470588235294)","(7.0, 15.0, 14.88888888888889)","(5.5, 11.0, 10.28)","(4.6, 5.9, 5.6380952380952385)"
12-01-2023 14:51:46.982307,"(12.0, 21.0, 20.125)","(6.0, 7.4, 6.963636363636364)","(2.1, 2.2, 2.13)","(7.0, 15.0, 14.88888888888889)","(5.5, 11.0, 10.28)","(4.6, 5.9, 5.6066666666666665)"
12-01-2023 14:51:48.039350,"(12.0, 21.0, 20.125)","(6.0, 7.4, 6.963636363636364)","(2.1, 2.18, 2.13)","(7.0, 15.0, 14.88888888888889)","(5.5, 11.0, 10.28)","(4.6, 5.9, 5.6066666666666665)"
12-01-2023 14:51:49.045796,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 6.963636363636364)","(2.1, 2.18, 2.13)","(7.0, 15.0, 14.88888888888889)","(5.5, 11.0, 9.971428571428572)","(4.6, 5.9, 5.585714285714285)"
12-01-2023 14:51:50.083091,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 6.963636363636364)","(2.1, 2.18, 2.13)","(7.0, 15.0, 14.88888888888889)","(5.5, 11.0, 9.971428571428572)","(4.6, 5.9, 5.752631578947368)"
12-01-2023 14:51:51.073685,"(12.0, 21.0, 20.125)","(6.0, 7.4, 7.072727272727272)","(2.1, 2.18, 2.13)","(7.0, 15.0, 14.88888888888889)","(5.5, 11.0, 9.971428571428572)","(4.6, 5.9, 5.7625)"
12-01-2023 14:51:52.042062,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.072727272727272)","(2.1, 2.18, 2.13)","(7.0, 15.0, 14.88888888888889)","(5.5, 11.0, 9.971428571428572)","(4.6, 5.9, 5.7625)"
12-01-2023 14:51:53.181362,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.133333333333334)","(2.1, 2.18, 2.123076923076923)","(7.0, 15.0, 14.88888888888889)","(5.5, 11.0, 9.971428571428572)","(4.6, 5.9, 5.7625)"
12-01-2023 14:51:54.177511,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.133333333333334)","(2.1, 2.2, 2.1533333333333333)","(7.0, 15.0, 14.88888888888889)","(5.5, 11.0, 10.28)","(4.6, 5.9, 5.7625)"
12-01-2023 14:51:55.121411,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.133333333333334)","(2.1, 2.2, 2.1253333333333333)","(7.0, 15.0, 14.88888888888889)","(5.5, 11.0, 10.28)","(4.6, 5.9, 5.7625)"
12-01-2023 14:51:56.117508,"(12.0, 21.0, 20.125)","(6.0, 7.4, 7.133333333333334)","(2.1, 2.2, 2.1321212121212123)","(7.0, 15.0, 14.9)","(5.5, 11.0, 10.28)","(4.6, 5.9, 5.7625)"
12-01-2023 14:51:57.070424,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.133333333333334)","(2.1, 2.2, 2.1321212121212123)","(7.0, 15.0, 14.9)","(5.5, 11.0, 10.28)","(4.6, 5.9, 5.7625)"
12-01-2023 14:51:58.065193,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.311111111111112)","(2.1, 2.2, 2.139130434782609)","(7.0, 15.0, 14.9375)","(5.5, 11.0, 10.28)","(4.6, 5.9, 5.75)"
12-01-2023 14:51:59.125297,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.311111111111112)","(2.1, 2.2, 2.134666666666667)","(7.0, 15.0, 15.375)","(5.5, 11.0, 10.28)","(4.6, 5.9, 5.7625)"
12-01-2023 14:52:00.203402,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.311111111111112)","(2.1, 2.2, 2.134666666666667)","(7.0, 15.5, 15.375)","(5.5, 11.0, 10.28)","(4.6, 5.9, 5.625)"
12-01-2023 14:52:01.260682,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.311111111111112)","(2.1, 2.2, 2.134666666666667)","(7.0, 15.5, 15.375)","(5.5, 11.0, 10.28)","(4.6, 5.9, 5.625)"
12-01-2023 14:52:02.430545,"(12.0, 21.0, 19.6875)","(6.0, 7.4, 7.311111111111112)","(2.1, 2.2, 2.144)","(7.0, 15.5, 15.038461538461538)","(5.5, 11.0, 9.92)","(4.6, 5.9, 5.58)"
12-01-2023 14:52:03.471773,"(12.0, 21.0, 20.192307692307693)","(6.0, 7.4, 7.342857142857143)","(2.1, 2.2, 2.1069565217391304)","(7.0, 15.5, 15.45)","(5.5, 11.0, 10.518518518518519)","(4.6, 5.9, 5.622222222222223)"
12-01-2023 14:52:04.576157,"(12.0, 21.0, 20.192307692307693)","(6.0, 7.4, 7.6)","(2.1, 2.12, 2.091304347826087)","(7.0, 15.5, 15.45)","(5.5, 11.0, 10.458333333333334)","(4.6, 5.9, 5.571428571428571)"
12-01-2023 14:52:05.583849,"(12.0, 21.0, 20.192307692307693)","(6.0, 8.0, 7.377777777777778)","(2.1, 2.1, 2.091304347826087)","(7.0, 15.5, 15.45)","(5.5, 11.0, 10.458333333333334)","(4.6, 5.8, 5.571428571428571)"
12-01-2023 14:52:06.558160,"(12.0, 21.0, 20.192307692307693)","(6.0, 8.0, 7.48)","(2.1, 2.1, 2.091304347826087)","(7.0, 15.5, 15.45)","(5.5, 11.0, 10.458333333333334)","(4.6, 5.8, 5.571428571428571)"
12-01-2023 14:52:07.626708,"(12.0, 21.0, 20.192307692307693)","(6.0, 8.0, 7.306666666666667)","(2.1, 2.1, 2.091304347826087)","(7.0, 15.5, 15.45)","(5.5, 11.0, 10.458333333333334)","(4.6, 5.8, 5.6)"
12-01-2023 14:52:08.662955,"(12.0, 21.0, 20.192307692307693)","(6.0, 8.0, 7.306666666666667)","(2.1, 2.1, 2.091304347826087)","(7.0, 15.5, 15.375)","(5.5, 11.0, 9.74)","(4.6, 5.8, 5.6)"
12-01-2023 14:52:09.601134,"(12.0, 21.0, 20.192307692307693)","(6.0, 8.0, 7.35)","(2.1, 2.1, 2.091304347826087)","(7.0, 15.5, 15.375)","(5.5, 11.0, 10.444444444444445)","(4.6, 5.8, 5.542857142857143)"
12-01-2023 14:52:10.669134,"(12.0, 21.0, 20.192307692307693)","(6.0, 8.0, 7.35)","(2.1, 2.1, 2.12)","(7.0, 15.5, 15.375)","(5.5, 11.0, 10.666666666666666)","(4.6, 5.8, 5.542857142857143)"
12-01-2023 14:52:11.758431,"(12.0, 21.0, 20.192307692307693)","(6.0, 8.0, 7.235294117647059)","(2.1, 2.14, 2.0756521739130434)","(7.5, 15.5, 15.45)","(5.5, 11.0, 10.794117647058824)","(4.6, 5.8, 5.542857142857143)"
12-01-2023 14:52:12.760535,"(12.0, 21.0, 20.192307692307693)","(6.0, 8.0, 7.442857142857143)","(2.1, 2.08, 2.0756521739130434)","(7.5, 15.5, 15.45)","(5.5, 11.0, 10.916666666666666)","(4.6, 5.8, 5.566666666666666)"
12-01-2023 14:52:13.827693,"(12.0, 21.0, 20.192307692307693)","(6.0, 8.0, 7.442857142857143)","(2.1, 2.08, 2.0756521739130434)","(7.5, 15.5, 15.45)","(5.5, 11.0, 10.794117647058824)","(4.6, 5.8, 5.542857142857143)"
12-01-2023 14:52:14.919404,"(12.0, 21.0, 20.192307692307693)","(6.0, 8.0, 7.442857142857143)","(2.1, 2.08, 2.0756521739130434)","(7.5, 15.5, 15.45)","(5.5, 11.0, 10.794117647058824)","(4.6, 5.8, 5.542857142857143)"
12-01-2023 14:52:15.888623,"(12.0, 21.0, 20.192307692307693)","(6.0, 8.0, 7.442857142857143)","(2.1, 2.08, 2.0756521739130434)","(7.5, 15.5, 16.25)","(5.5, 11.0, 10.916666666666666)","(4.6, 5.8, 5.542857142857143)"
12-01-2023 14:52:16.994954,"(12.0, 21.0, 20.192307692307693)","(6.0, 8.0, 7.442857142857143)","(2.1, 2.08, 2.074642857142857)","(7.5, 17.0, 16.866666666666667)","(5.5, 11.0, 10.794117647058824)","(4.6, 5.8, 5.566666666666666)"
12-01-2023 14:52:18.109505,"(12.0, 21.0, 20.192307692307693)","(6.0, 8.0, 7.442857142857143)","(2.1, 2.08, 2.1023529411764708)","(7.5, 17.0, 16.2)","(5.5, 11.0, 10.714285714285714)","(4.6, 5.8, 5.606896551724138)"
12-01-2023 14:52:19.125262,"(12.0, 21.0, 20.192307692307693)","(6.0, 8.0, 7.133333333333334)","(2.1, 2.12, 2.1023529411764708)","(7.5, 17.0, 16.5)","(5.5, 11.0, 10.210526315789474)","(4.6, 5.8, 5.625)"
12-01-2023 14:52:20.294211,"(12.0, 21.0, 20.0)","(6.0, 8.0, 7.2105263157894735)","(2.1, 2.12, 2.0995454545454546)","(7.5, 17.0, 16.75)","(5.5, 11.0, 10.210526315789474)","(4.6, 5.8, 5.625)"
12-01-2023 14:52:21.428134,"(12.0, 21.0, 20.0)","(6.0, 8.0, 7.117647058823529)","(2.1, 2.12, 2.055)","(7.5, 17.0, 16.6)","(5.5, 11.0, 10.7)","(4.6, 5.8, 5.625)"
