,Miss Sadie Lea,Smooth Jack,Purple Vixen,Super Kade,King Nito,Nations Rock,Be Blessed,Yindy Girl
10-01-2023 20:22:34.222283,"(4.6, 7.2, 6.880000000000001)","(2.7, 5.2, 4.454545454545455)","(51.0, 410.0, 108.33333333333334)","(3.0, 4.8, 4.18125)","(5.5, 11.5, 7.566666666666666)","(17.0, 50.0, 29.375)","(16.0, 44.0, 27.125)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:35.253631,"(4.6, 7.2, 6.880000000000001)","(2.7, 5.2, 3.7454545454545456)","(51.0, 410.0, 108.33333333333334)","(3.0, 4.8, 4.18125)","(5.5, 11.5, 7.566666666666666)","(17.0, 50.0, 29.375)","(16.0, 44.0, 27.125)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:36.237744,"(4.6, 7.2, 6.880000000000001)","(2.7, 5.2, 4.606896551724138)","(51.0, 410.0, 108.33333333333334)","(3.0, 4.8, 4.18125)","(5.5, 11.5, 7.566666666666666)","(17.0, 50.0, 29.375)","(16.0, 44.0, 27.125)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:37.338279,"(4.6, 7.2, 6.880000000000001)","(2.7, 5.2, 4.454545454545455)","(51.0, 410.0, 108.33333333333334)","(3.0, 4.8, 4.18125)","(5.5, 11.5, 7.566666666666666)","(17.0, 50.0, 29.375)","(16.0, 44.0, 27.125)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:38.438537,"(4.6, 7.2, 6.880000000000001)","(2.7, 5.2, 3.7454545454545456)","(51.0, 410.0, 108.33333333333334)","(3.0, 4.8, 4.18125)","(5.5, 11.5, 7.566666666666666)","(17.0, 50.0, 29.375)","(16.0, 44.0, 27.125)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:39.431461,"(4.6, 7.2, 6.880000000000001)","(2.7, 5.2, 3.7454545454545456)","(51.0, 410.0, 108.33333333333334)","(3.0, 4.8, 4.18125)","(5.5, 11.5, 7.566666666666666)","(17.0, 50.0, 29.375)","(16.0, 44.0, 27.125)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:40.490284,"(4.6, 7.2, 6.880000000000001)","(2.7, 5.2, 4.454545454545455)","(51.0, 410.0, 108.33333333333334)","(3.0, 4.8, 4.18125)","(5.5, 11.5, 9.433333333333334)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:41.503019,"(4.6, 7.2, 6.880000000000001)","(2.7, 5.2, 3.7454545454545456)","(51.0, 390.0, 292.2857142857143)","(3.0, 4.8, 4.18125)","(5.5, 11.5, 9.433333333333334)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:42.521332,"(4.6, 7.2, 6.880000000000001)","(2.7, 5.2, 3.672727272727273)","(51.0, 390.0, 292.2857142857143)","(3.0, 4.8, 3.3126984126984125)","(5.5, 11.5, 7.566666666666666)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:43.514866,"(4.6, 7.4, 6.677777777777778)","(2.7, 5.2, 4.075806451612904)","(51.0, 390.0, 276.0)","(3.0, 5.2, 3.3126984126984125)","(5.5, 11.5, 7.566666666666666)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:44.639819,"(4.6, 7.4, 6.677777777777778)","(2.7, 5.2, 3.5)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 7.566666666666666)","(17.0, 50.0, 26.0)","(16.0, 44.0, 22.4)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:45.775107,"(4.6, 7.4, 6.677777777777778)","(2.7, 5.2, 4.075806451612904)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 7.566666666666666)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:46.874254,"(4.6, 7.4, 6.677777777777778)","(2.7, 5.2, 4.075806451612904)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 7.566666666666666)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:47.912963,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.856249999999999)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 7.566666666666666)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:48.900847,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.856249999999999)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 7.566666666666666)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:49.917988,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.34)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 9.433333333333334)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:50.928465,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.856249999999999)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 9.433333333333334)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:52.013770,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.34)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:53.115527,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.856249999999999)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:54.177646,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.856249999999999)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:55.375954,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.3)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:56.548157,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.34)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:57.646061,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.856249999999999)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:58.705650,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.8687499999999995)","(51.0, 390.0, 276.0)","(3.0, 5.1, 3.54)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:22:59.815254,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.38)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:00.850742,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.856249999999999)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:01.938353,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.34)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:03.221119,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.856249999999999)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:04.422094,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.34)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:05.609513,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.856249999999999)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:06.778454,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.856249999999999)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:07.741471,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.856249999999999)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.1, 3.54)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:09.025493,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.34)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.0, 3.4390625)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:10.142069,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.32)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.0, 3.4390625)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:11.211647,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.34)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.0, 3.4390625)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:12.320899,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.3)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.0, 3.4390625)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:13.341375,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.34)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.0, 3.4390625)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:14.371670,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.38)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.0, 3.4390625)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 23.6)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:15.464571,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.38)","(51.0, 390.0, 276.0)","(3.0, 5.0, 3.4390625)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:16.540859,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.856249999999999)","(51.0, 390.0, 292.2857142857143)","(3.0, 5.0, 3.4390625)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:17.557309,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.856249999999999)","(51.0, 390.0, 292.2857142857143)","(3.0, 4.9, 3.879166666666667)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:18.545479,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.34)","(51.0, 390.0, 292.2857142857143)","(3.0, 4.9, 3.879166666666667)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 26.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:19.576788,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.856249999999999)","(51.0, 370.0, 90.0)","(3.0, 4.9, 3.879166666666667)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 24.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:20.649613,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.34)","(51.0, 370.0, 86.5)","(3.0, 4.9, 3.879166666666667)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 30.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:21.746613,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.38)","(51.0, 370.0, 86.5)","(3.0, 4.9, 3.879166666666667)","(5.5, 11.5, 9.846666666666668)","(17.0, 50.0, 30.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:22.965391,"(4.6, 7.6, 7.226666666666667)","(2.7, 5.1, 4.42)","(51.0, 370.0, 86.5)","(3.0, 4.9, 3.879166666666667)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 24.363636363636363)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:24.080253,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.856249999999999)","(51.0, 360.0, 207.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:25.071819,"(4.6, 7.6, 5.8)","(2.7, 5.1, 3.9666666666666663)","(51.0, 370.0, 86.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:26.152556,"(4.6, 7.6, 5.8)","(2.7, 5.1, 3.9666666666666663)","(51.0, 370.0, 86.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:27.390300,"(4.6, 7.6, 5.8)","(2.7, 5.1, 3.9666666666666663)","(51.0, 370.0, 86.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:28.475307,"(4.6, 7.6, 5.8)","(2.7, 5.1, 3.9666666666666663)","(51.0, 370.0, 95.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:29.541238,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.34)","(51.0, 370.0, 95.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:30.657611,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.34)","(51.0, 370.0, 95.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:31.771677,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.34)","(51.0, 370.0, 95.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:32.810175,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 370.0, 95.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:33.792901,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 370.0, 95.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:34.836827,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 370.0, 95.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:35.977033,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 370.0, 95.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:37.077832,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 370.0, 95.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:38.212008,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 370.0, 95.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:39.311073,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 370.0, 95.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:40.412734,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 370.0, 95.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:41.517665,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 370.0, 95.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:42.617203,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 370.0, 95.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:43.654550,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 370.0, 95.5)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:44.688562,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 370.0, 155.33333333333331)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 30.0)","(16.0, 44.0, 27.692307692307693)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:45.822415,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 370.0, 120.0)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 6.62)","(17.0, 50.0, 22.916666666666668)","(16.0, 44.0, 25.07142857142857)","(16.0, 65.0, 25.833333333333332)"
10-01-2023 20:23:46.910168,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 370.0, 120.0)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 8.014285714285714)","(17.0, 50.0, 22.916666666666668)","(16.0, 44.0, 21.916666666666668)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:48.025658,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 370.0, 120.0)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 8.014285714285714)","(17.0, 50.0, 22.916666666666668)","(16.0, 44.0, 21.916666666666668)","(16.0, 65.0, 26.25)"
10-01-2023 20:23:49.069422,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 410.0, 167.14285714285714)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 8.014285714285714)","(17.0, 50.0, 22.916666666666668)","(16.0, 44.0, 21.916666666666668)","(16.0, 65.0, 26.25)"
10-01-2023 20:23:50.104183,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 410.0, 167.14285714285714)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 8.014285714285714)","(17.0, 50.0, 22.916666666666668)","(16.0, 44.0, 21.916666666666668)","(16.0, 65.0, 26.25)"
10-01-2023 20:23:51.133420,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 410.0, 167.14285714285714)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 8.014285714285714)","(17.0, 50.0, 22.916666666666668)","(16.0, 44.0, 21.916666666666668)","(16.0, 65.0, 26.25)"
10-01-2023 20:23:52.197930,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 410.0, 167.14285714285714)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 8.014285714285714)","(17.0, 50.0, 22.916666666666668)","(16.0, 44.0, 21.916666666666668)","(16.0, 65.0, 26.25)"
10-01-2023 20:23:53.261769,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 410.0, 167.14285714285714)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 8.014285714285714)","(17.0, 50.0, 22.916666666666668)","(16.0, 44.0, 21.916666666666668)","(16.0, 65.0, 26.25)"
10-01-2023 20:23:54.258768,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 410.0, 135.0)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 8.014285714285714)","(17.0, 50.0, 22.916666666666668)","(16.0, 44.0, 21.916666666666668)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:23:55.227453,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 410.0, 135.0)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 8.014285714285714)","(17.0, 50.0, 22.916666666666668)","(16.0, 44.0, 21.916666666666668)","(16.0, 65.0, 26.666666666666668)"
10-01-2023 20:23:56.272260,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 410.0, 135.0)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 8.014285714285714)","(17.0, 50.0, 22.916666666666668)","(16.0, 44.0, 21.916666666666668)","(16.0, 65.0, 26.666666666666668)"
10-01-2023 20:23:57.303782,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 410.0, 135.0)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 8.014285714285714)","(17.0, 50.0, 22.916666666666668)","(16.0, 44.0, 21.916666666666668)","(16.0, 65.0, 26.666666666666668)"
10-01-2023 20:23:58.351185,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 410.0, 135.0)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 8.014285714285714)","(17.0, 50.0, 22.916666666666668)","(16.0, 44.0, 21.916666666666668)","(16.0, 65.0, 26.666666666666668)"
10-01-2023 20:23:59.492174,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 410.0, 135.0)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 8.014285714285714)","(17.0, 50.0, 22.916666666666668)","(16.0, 44.0, 21.916666666666668)","(16.0, 65.0, 26.666666666666668)"
10-01-2023 20:24:00.650571,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 410.0, 135.0)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 8.014285714285714)","(17.0, 50.0, 22.916666666666668)","(16.0, 44.0, 21.916666666666668)","(16.0, 65.0, 31.07142857142857)"
10-01-2023 20:24:01.806108,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 410.0, 135.0)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 8.014285714285714)","(17.0, 50.0, 22.916666666666668)","(16.0, 44.0, 21.916666666666668)","(16.0, 65.0, 27.083333333333332)"
10-01-2023 20:24:02.817901,"(4.6, 7.6, 5.8)","(2.7, 5.1, 4.466666666666667)","(51.0, 410.0, 135.0)","(3.0, 4.9, 3.957692307692308)","(5.5, 11.5, 8.014285714285714)","(17.0, 50.0, 22.916666666666668)","(16.0, 44.0, 21.916666666666668)","(16.0, 65.0, 27.083333333333332)"
