,Highway Man,Oodnadatta Man,Mayfair Ronnie,Akina Onyx,So Joe Mac,Waves Crashing,Thylacine
09-01-2023 16:24:17.286005,"(31.0, 85.0, 60.625)","(4.4, 6.2, 6.195854922279793)","(5.5, 8.8, 8.661538461538463)","(2.9, 3.5, 3.4166666666666665)","(101.0, 480.0, 340.0)","(2.6, 2.82, 2.8157142857142854)","(11.0, 22.0, 19.22222222222222)"
09-01-2023 16:24:18.370805,"(31.0, 80.0, 61.666666666666664)","(4.4, 6.2, 6.195854922279793)","(5.5, 8.8, 8.620000000000001)","(2.9, 3.5, 3.4166666666666665)","(101.0, 480.0, 346.6666666666667)","(2.6, 2.82, 2.815384615384615)","(11.0, 22.0, 19.22222222222222)"
09-01-2023 16:24:19.415273,"(31.0, 80.0, 60.35714285714286)","(4.4, 6.2, 6.195854922279793)","(5.5, 8.8, 8.447058823529412)","(2.9, 3.5, 3.4166666666666665)","(101.0, 480.0, 346.6666666666667)","(2.6, 2.82, 2.817894736842105)","(11.0, 22.0, 19.22222222222222)"
09-01-2023 16:24:20.459186,"(31.0, 80.0, 58.84615384615385)","(4.4, 6.2, 6.195854922279793)","(5.5, 8.8, 8.447058823529412)","(2.9, 3.45, 3.37)","(101.0, 480.0, 346.6666666666667)","(2.6, 2.86, 2.8252173913043475)","(11.0, 22.0, 19.727272727272727)"
09-01-2023 16:24:21.461065,"(31.0, 80.0, 65.52631578947368)","(4.4, 6.2, 6.1960591133004925)","(5.5, 8.8, 8.447058823529412)","(2.9, 3.45, 3.37)","(101.0, 480.0, 346.6666666666667)","(2.6, 2.86, 2.8266666666666667)","(11.0, 21.0, 19.5)"
09-01-2023 16:24:22.448124,"(31.0, 80.0, 66.25)","(4.4, 6.2, 6.1960591133004925)","(5.5, 8.8, 8.39090909090909)","(2.9, 3.45, 3.37)","(101.0, 480.0, 346.6666666666667)","(2.6, 2.86, 2.8388235294117647)","(11.0, 21.0, 19.38095238095238)"
09-01-2023 16:24:23.364690,"(31.0, 80.0, 65.52631578947368)","(4.4, 6.2, 6.1960591133004925)","(5.5, 8.6, 8.327272727272726)","(2.9, 3.45, 3.37)","(101.0, 480.0, 346.6666666666667)","(2.6, 2.88, 2.795151515151515)","(11.0, 21.0, 19.38095238095238)"
09-01-2023 16:24:24.365023,"(31.0, 80.0, 68.42105263157895)","(4.4, 6.2, 6.196135265700483)","(5.5, 8.6, 8.327272727272726)","(2.9, 3.45, 3.37)","(101.0, 480.0, 346.6666666666667)","(2.6, 2.88, 2.806315789473684)","(11.0, 21.0, 19.38095238095238)"
09-01-2023 16:24:25.297585,"(31.0, 80.0, 68.42105263157895)","(4.4, 6.2, 6.196135265700483)","(5.5, 8.6, 8.48)","(2.9, 3.45, 3.361111111111111)","(101.0, 480.0, 346.6666666666667)","(2.6, 2.88, 2.806315789473684)","(11.0, 21.0, 19.38095238095238)"
09-01-2023 16:24:26.258225,"(31.0, 80.0, 68.42105263157895)","(4.4, 6.2, 6.196135265700483)","(5.5, 8.6, 8.422222222222222)","(2.9, 3.45, 3.361111111111111)","(101.0, 480.0, 346.6666666666667)","(2.6, 2.88, 2.804324324324324)","(11.0, 21.0, 19.38095238095238)"
09-01-2023 16:24:27.285679,"(31.0, 80.0, 68.42105263157895)","(4.4, 6.4, 6.386666666666667)","(5.5, 8.6, 8.48)","(2.9, 3.4, 3.364705882352941)","(101.0, 480.0, 346.6666666666667)","(2.6, 2.88, 2.804324324324324)","(11.0, 21.0, 19.38095238095238)"
09-01-2023 16:24:28.305817,"(31.0, 80.0, 68.42105263157895)","(4.4, 6.4, 6.3830188679245285)","(5.5, 8.8, 8.756521739130436)","(2.9, 3.4, 3.3499999999999996)","(101.0, 480.0, 346.6666666666667)","(2.6, 2.86, 2.7906666666666666)","(11.0, 21.0, 19.38095238095238)"
09-01-2023 16:24:29.277362,"(31.0, 80.0, 68.42105263157895)","(4.4, 6.4, 6.3830188679245285)","(5.5, 9.0, 8.892857142857142)","(2.9, 3.4, 3.3388888888888886)","(101.0, 480.0, 346.6666666666667)","(2.6, 2.86, 2.7906666666666666)","(11.0, 21.0, 19.38095238095238)"
09-01-2023 16:24:30.185888,"(31.0, 80.0, 68.42105263157895)","(4.4, 6.6, 6.488888888888889)","(5.5, 9.0, 8.963265306122448)","(2.9, 3.4, 3.30625)","(101.0, 480.0, 353.3333333333333)","(2.6, 2.82, 2.78)","(11.0, 21.0, 19.38095238095238)"
09-01-2023 16:24:31.105774,"(31.0, 80.0, 68.42105263157895)","(4.4, 6.6, 6.426086956521739)","(5.5, 9.0, 8.963265306122448)","(2.9, 3.3, 3.2523809523809524)","(101.0, 480.0, 346.6666666666667)","(2.6, 2.82, 2.793333333333333)","(11.0, 21.0, 19.571428571428573)"
09-01-2023 16:24:32.065132,"(31.0, 80.0, 68.42105263157895)","(4.4, 6.6, 6.4)","(5.5, 9.2, 8.984126984126984)","(2.9, 3.3, 3.2523809523809524)","(101.0, 480.0, 360.0)","(2.6, 2.82, 2.7914285714285714)","(11.0, 21.0, 19.88888888888889)"
09-01-2023 16:24:33.086754,"(31.0, 80.0, 68.42105263157895)","(4.4, 6.6, 6.393548387096774)","(5.5, 9.2, 8.925714285714285)","(2.9, 3.3, 3.240740740740741)","(101.0, 480.0, 360.0)","(2.6, 2.82, 2.7866666666666666)","(11.0, 21.0, 19.88888888888889)"
09-01-2023 16:24:34.137253,"(31.0, 80.0, 68.42105263157895)","(4.4, 6.6, 6.393548387096774)","(5.5, 9.2, 8.925714285714285)","(2.9, 3.3, 3.240740740740741)","(101.0, 480.0, 360.0)","(2.6, 2.82, 2.8)","(11.0, 21.0, 19.88888888888889)"
09-01-2023 16:24:35.150417,"(31.0, 80.0, 68.42105263157895)","(4.4, 6.6, 6.393548387096774)","(5.5, 9.0, 8.733333333333333)","(2.9, 3.35, 3.3333333333333335)","(101.0, 480.0, 352.5)","(2.6, 2.82, 2.817519379844961)","(11.0, 21.0, 19.88888888888889)"
09-01-2023 16:24:36.103561,"(31.0, 80.0, 68.42105263157895)","(4.4, 6.6, 6.371428571428571)","(6.0, 9.0, 8.784615384615384)","(2.9, 3.35, 3.3335)","(101.0, 480.0, 352.5)","(2.5, 2.82, 2.817519379844961)","(12.0, 21.0, 19.88888888888889)"
09-01-2023 16:24:37.031265,"(31.0, 80.0, 68.42105263157895)","(4.6, 6.6, 6.35)","(6.0, 9.0, 8.7)","(2.9, 3.35, 3.3224770642201835)","(101.0, 480.0, 352.5)","(2.5, 2.86, 2.8415384615384616)","(12.0, 21.0, 19.88888888888889)"
09-01-2023 16:24:37.933244,"(31.0, 80.0, 68.42105263157895)","(4.6, 6.6, 6.273846153846154)","(6.0, 9.0, 8.676190476190476)","(2.9, 3.35, 3.265151515151515)","(101.0, 480.0, 352.5)","(2.5, 2.86, 2.8433333333333333)","(12.0, 21.0, 19.77777777777778)"
09-01-2023 16:24:38.894472,"(31.0, 80.0, 68.42105263157895)","(4.6, 6.4, 6.371428571428572)","(6.0, 8.8, 8.76)","(2.9, 3.35, 3.329090909090909)","(101.0, 470.0, 333.6363636363636)","(2.5, 2.86, 2.841818181818182)","(12.0, 21.0, 19.823529411764707)"
09-01-2023 16:24:39.893410,"(31.0, 80.0, 63.07692307692308)","(4.6, 6.4, 6.371428571428572)","(6.0, 9.0, 8.672727272727272)","(2.9, 3.35, 3.3235294117647056)","(101.0, 470.0, 365.0)","(2.5, 2.86, 2.8764625850340133)","(12.0, 21.0, 19.357142857142858)"
09-01-2023 16:24:40.871880,"(31.0, 80.0, 64.21052631578948)","(4.6, 6.6, 6.424242424242425)","(6.0, 8.6, 8.576744186046511)","(2.9, 3.35, 3.314705882352941)","(101.0, 410.0, 333.6363636363636)","(2.5, 2.88, 2.8978378378378378)","(12.0, 19.5, 19.833333333333332)"
09-01-2023 16:24:41.805117,"(31.0, 80.0, 61.666666666666664)","(4.6, 6.6, 6.2655737704918035)","(6.0, 8.8, 8.721951219512196)","(2.9, 3.35, 3.2545454545454544)","(101.0, 470.0, 324.54545454545456)","(2.5, 2.9, 2.9545945945945946)","(12.0, 21.0, 19.90909090909091)"
09-01-2023 16:24:42.723875,"(31.0, 80.0, 62.857142857142854)","(4.6, 6.6, 6.2655737704918035)","(6.0, 8.8, 8.68)","(2.9, 3.3, 3.205263157894737)","(101.0, 470.0, 329.375)","(2.5, 2.96, 2.928695652173913)","(12.0, 21.0, 19.90909090909091)"
09-01-2023 16:24:43.678394,"(31.0, 80.0, 62.857142857142854)","(4.6, 6.6, 6.2290909090909095)","(6.0, 8.8, 8.68)","(2.9, 3.3, 3.2045454545454546)","(101.0, 470.0, 329.375)","(2.5, 2.96, 2.928695652173913)","(12.0, 21.0, 20.04)"
09-01-2023 16:24:44.630549,"(31.0, 80.0, 62.857142857142854)","(4.6, 6.4, 6.388888888888889)","(6.0, 8.8, 8.72)","(2.9, 3.2, 3.1630434782608696)","(101.0, 470.0, 333.6363636363636)","(2.5, 2.96, 2.9672340425531916)","(12.0, 21.0, 20.04)"
09-01-2023 16:24:45.579992,"(31.0, 80.0, 62.857142857142854)","(4.8, 6.4, 6.385321100917432)","(6.5, 8.8, 8.72)","(2.9, 3.25, 3.1630434782608696)","(101.0, 470.0, 333.6363636363636)","(2.5, 2.98, 2.942439024390244)","(12.0, 21.0, 20.04)"
09-01-2023 16:24:46.528902,"(31.0, 80.0, 62.857142857142854)","(4.8, 6.8, 6.64)","(6.5, 8.8, 8.687179487179488)","(2.9, 3.25, 3.159090909090909)","(101.0, 470.0, 333.6363636363636)","(2.5, 2.96, 2.946153846153846)","(12.0, 21.0, 20.076923076923077)"
09-01-2023 16:24:47.432342,"(31.0, 80.0, 62.857142857142854)","(4.8, 6.8, 6.553846153846154)","(6.5, 8.8, 8.670588235294119)","(2.9, 3.25, 3.1630434782608696)","(101.0, 470.0, 333.6363636363636)","(2.5, 2.96, 2.946153846153846)","(12.0, 21.0, 20.076923076923077)"
09-01-2023 16:24:48.411005,"(31.0, 80.0, 63.333333333333336)","(4.8, 6.8, 6.4653846153846155)","(6.5, 8.8, 8.670588235294119)","(2.9, 3.25, 3.1630434782608696)","(101.0, 470.0, 324.54545454545456)","(2.5, 2.96, 2.95)","(12.0, 21.0, 20.04)"
09-01-2023 16:24:49.408296,"(31.0, 80.0, 63.333333333333336)","(4.8, 6.8, 6.536363636363636)","(6.5, 9.0, 8.845714285714285)","(2.9, 3.2, 3.1975000000000002)","(101.0, 470.0, 324.54545454545456)","(2.5, 2.96, 2.9346153846153844)","(12.0, 21.0, 20.04)"
09-01-2023 16:24:50.434373,"(31.0, 80.0, 63.333333333333336)","(4.8, 6.8, 6.587234042553192)","(6.5, 9.0, 8.8)","(2.9, 3.2, 3.1975000000000002)","(101.0, 470.0, 315.45454545454544)","(2.5, 2.96, 2.929655172413793)","(12.0, 21.0, 20.04)"
09-01-2023 16:24:51.354703,"(31.0, 80.0, 63.333333333333336)","(4.8, 6.8, 6.582608695652174)","(6.5, 9.0, 8.734883720930233)","(2.9, 3.2, 3.1975000000000002)","(101.0, 470.0, 315.45454545454544)","(2.5, 2.96, 2.9187499999999997)","(12.0, 21.0, 19.928571428571427)"
09-01-2023 16:24:52.244547,"(31.0, 80.0, 63.333333333333336)","(4.8, 6.8, 6.55)","(6.5, 9.0, 8.7)","(2.9, 3.2, 3.1980000000000004)","(101.0, 470.0, 315.45454545454544)","(2.5, 2.96, 2.95)","(12.0, 21.0, 19.88888888888889)"
09-01-2023 16:24:53.178299,"(31.0, 80.0, 63.333333333333336)","(4.8, 6.6, 6.55)","(6.5, 8.8, 8.671428571428573)","(2.9, 3.2, 3.1782608695652175)","(101.0, 470.0, 341.42857142857144)","(2.5, 2.98, 2.976)","(12.0, 21.0, 20.0)"
09-01-2023 16:24:54.151709,"(31.0, 80.0, 63.333333333333336)","(4.8, 6.6, 6.541176470588235)","(6.5, 8.8, 8.730434782608697)","(2.9, 3.2, 3.1765625)","(101.0, 470.0, 324.54545454545456)","(2.5, 2.98, 2.976)","(12.0, 21.0, 20.0)"
09-01-2023 16:24:55.129813,"(31.0, 80.0, 63.333333333333336)","(4.8, 6.8, 6.694736842105263)","(6.5, 8.8, 8.715789473684211)","(2.9, 3.2, 3.171186440677966)","(101.0, 470.0, 330.0)","(2.5, 2.98, 2.975)","(12.0, 21.0, 20.0)"
09-01-2023 16:24:56.088082,"(31.0, 80.0, 73.42105263157895)","(4.8, 6.6, 6.503030303030303)","(6.5, 8.8, 8.35)","(2.9, 3.3, 3.2838709677419353)","(101.0, 470.0, 330.0)","(2.5, 2.88, 2.8791397849462363)","(12.0, 23.0, 20.75)"
09-01-2023 16:24:57.010268,"(31.0, 80.0, 73.42105263157895)","(4.8, 6.6, 6.503030303030303)","(6.5, 8.8, 8.35)","(2.9, 3.3, 3.2838709677419353)","(101.0, 470.0, 330.0)","(2.5, 2.88, 2.8791397849462363)","(12.0, 23.0, 20.75)"
09-01-2023 16:24:57.960063,"(31.0, 80.0, 70.0)","(4.8, 6.6, 6.47027027027027)","(6.5, 8.8, 8.288888888888888)","(2.7, 3.3, 3.158333333333333)","(101.0, 470.0, 330.0)","(2.5, 2.88, 2.9254545454545453)","(12.0, 23.0, 21.37037037037037)"
09-01-2023 16:24:58.889440,"(31.0, 80.0, 72.5)","(4.8, 6.6, 6.533333333333333)","(6.5, 8.4, 8.315384615384616)","(2.7, 3.15, 3.1392857142857142)","(101.0, 470.0, 330.0)","(2.5, 3.0, 2.96)","(12.0, 22.0, 21.375)"
09-01-2023 16:24:59.862141,"(31.0, 80.0, 71.66666666666667)","(4.8, 6.6, 6.538461538461538)","(6.5, 8.4, 8.302222222222223)","(2.7, 3.35, 3.25)","(101.0, 470.0, 330.0)","(2.5, 3.0, 2.9376470588235293)","(12.0, 22.0, 21.333333333333332)"
09-01-2023 16:25:00.808600,"(31.0, 80.0, 71.66666666666667)","(4.8, 6.6, 6.493333333333333)","(6.5, 8.4, 8.25263157894737)","(2.7, 3.25, 3.209090909090909)","(101.0, 470.0, 330.0)","(2.5, 2.98, 2.92)","(12.0, 22.0, 21.333333333333332)"
09-01-2023 16:25:01.769824,"(31.0, 80.0, 71.66666666666667)","(4.8, 6.8, 6.628571428571428)","(6.5, 8.4, 8.269767441860465)","(2.7, 3.25, 3.188888888888889)","(101.0, 470.0, 330.0)","(2.5, 2.98, 2.9414285714285713)","(12.0, 22.0, 21.285714285714285)"
09-01-2023 16:25:02.705432,"(31.0, 80.0, 71.66666666666667)","(4.8, 6.8, 6.565853658536585)","(6.5, 8.4, 8.269767441860465)","(2.7, 3.25, 3.18)","(101.0, 470.0, 330.0)","(2.5, 2.98, 2.9414285714285713)","(12.0, 22.0, 21.285714285714285)"
09-01-2023 16:25:03.655696,"(31.0, 80.0, 72.5)","(4.8, 6.8, 6.415384615384616)","(6.5, 8.4, 8.26)","(2.8, 3.25, 3.1521739130434785)","(101.0, 470.0, 336.6666666666667)","(2.5, 2.98, 2.926428571428571)","(13.0, 22.0, 21.285714285714285)"
09-01-2023 16:25:04.580067,"(31.0, 80.0, 72.5)","(4.8, 6.8, 6.480851063829787)","(6.5, 8.4, 8.32)","(2.8, 3.25, 3.1694444444444443)","(101.0, 470.0, 336.6666666666667)","(2.5, 2.98, 2.926428571428571)","(13.0, 22.0, 21.285714285714285)"
09-01-2023 16:25:05.516059,"(31.0, 80.0, 72.5)","(4.8, 6.6, 6.431578947368421)","(6.5, 8.4, 8.315384615384616)","(2.8, 3.25, 3.1776785714285714)","(101.0, 470.0, 336.6666666666667)","(2.5, 2.98, 2.924444444444444)","(13.0, 22.0, 21.285714285714285)"
09-01-2023 16:25:06.417956,"(31.0, 80.0, 67.5)","(4.8, 6.6, 6.406060606060606)","(6.5, 8.4, 8.315384615384616)","(2.8, 3.25, 3.172222222222222)","(101.0, 470.0, 353.3333333333333)","(2.5, 2.98, 2.939298245614035)","(13.0, 22.0, 21.285714285714285)"
09-01-2023 16:25:07.338297,"(31.0, 80.0, 67.5)","(4.8, 6.6, 6.43030303030303)","(6.5, 8.4, 8.277966101694915)","(2.8, 3.25, 3.172222222222222)","(101.0, 470.0, 336.6666666666667)","(2.5, 2.98, 2.939298245614035)","(13.0, 22.0, 21.285714285714285)"
09-01-2023 16:25:08.317318,"(31.0, 80.0, 67.5)","(4.8, 6.6, 6.425)","(6.5, 8.4, 8.277966101694915)","(2.8, 3.2, 3.140909090909091)","(101.0, 470.0, 361.6666666666667)","(2.5, 2.98, 2.943921568627451)","(13.0, 22.0, 21.285714285714285)"
09-01-2023 16:25:09.300205,"(31.0, 80.0, 67.5)","(4.8, 6.6, 6.425)","(6.5, 8.4, 8.277966101694915)","(2.8, 3.2, 3.1121212121212123)","(101.0, 470.0, 365.0)","(2.5, 2.98, 2.945925925925926)","(13.0, 22.0, 21.23076923076923)"
09-01-2023 16:25:10.346999,"(31.0, 80.0, 67.5)","(4.8, 6.6, 6.425)","(6.5, 8.2, 8.172972972972973)","(2.8, 3.2, 3.1319148936170214)","(101.0, 470.0, 365.0)","(2.5, 2.98, 2.9409756097560975)","(13.0, 22.0, 21.23076923076923)"
09-01-2023 16:25:11.369080,"(31.0, 80.0, 67.5)","(4.8, 6.6, 6.375609756097561)","(6.5, 8.2, 8.172972972972973)","(2.8, 3.2, 3.1384615384615384)","(101.0, 470.0, 365.0)","(2.5, 2.98, 2.938181818181818)","(13.0, 22.0, 21.23076923076923)"
09-01-2023 16:25:12.376747,"(31.0, 80.0, 67.5)","(4.8, 6.6, 6.375609756097561)","(6.5, 8.2, 8.152380952380952)","(2.8, 3.2, 3.1384615384615384)","(101.0, 470.0, 365.0)","(2.5, 2.98, 2.938181818181818)","(13.0, 22.0, 21.23076923076923)"
09-01-2023 16:25:13.335179,"(31.0, 80.0, 67.5)","(4.8, 6.6, 6.375609756097561)","(6.5, 8.2, 8.152380952380952)","(2.8, 3.2, 3.1384615384615384)","(101.0, 470.0, 365.0)","(2.5, 2.98, 2.938181818181818)","(13.0, 22.0, 21.23076923076923)"
09-01-2023 16:25:14.280300,"(31.0, 80.0, 67.5)","(4.8, 6.6, 6.375609756097561)","(6.5, 8.2, 8.152380952380952)","(2.8, 3.2, 3.1384615384615384)","(101.0, 470.0, 365.0)","(2.5, 2.98, 2.943076923076923)","(13.0, 22.0, 21.0)"
09-01-2023 16:25:15.266603,"(31.0, 80.0, 67.5)","(4.8, 6.6, 6.444444444444445)","(6.5, 8.2, 8.066071428571428)","(2.8, 3.2, 3.1384615384615384)","(101.0, 470.0, 361.6666666666667)","(2.5, 2.98, 2.9285714285714284)","(13.0, 22.0, 21.0)"
09-01-2023 16:25:16.222108,"(31.0, 80.0, 67.5)","(4.8, 6.6, 6.453333333333333)","(6.5, 8.2, 8.06111111111111)","(2.8, 3.2, 3.1384615384615384)","(101.0, 470.0, 378.3333333333333)","(2.5, 2.98, 2.9457142857142857)","(13.0, 22.0, 20.814814814814813)"
09-01-2023 16:25:17.227887,"(31.0, 80.0, 67.5)","(4.8, 6.6, 6.49)","(6.5, 8.2, 8.055855855855855)","(2.8, 3.2, 3.1384615384615384)","(101.0, 470.0, 391.42857142857144)","(2.5, 2.98, 2.9457142857142857)","(13.0, 22.0, 20.814814814814813)"
09-01-2023 16:25:18.178345,"(31.0, 80.0, 67.5)","(4.8, 6.6, 6.497674418604651)","(6.5, 8.2, 8.055855855855855)","(2.8, 3.2, 3.1384615384615384)","(101.0, 470.0, 391.42857142857144)","(2.5, 2.98, 2.9457142857142857)","(13.0, 22.0, 20.814814814814813)"
09-01-2023 16:25:19.097389,"(31.0, 80.0, 67.5)","(4.8, 6.6, 6.52)","(6.5, 8.2, 8.055855855855855)","(2.8, 3.15, 3.14)","(101.0, 470.0, 391.42857142857144)","(2.5, 2.98, 2.954285714285714)","(13.0, 22.0, 20.814814814814813)"
09-01-2023 16:25:19.992484,"(31.0, 80.0, 67.5)","(4.8, 6.6, 6.52)","(6.5, 8.2, 8.088571428571429)","(2.8, 3.15, 3.125)","(101.0, 470.0, 391.42857142857144)","(2.5, 2.98, 2.954285714285714)","(13.0, 22.0, 20.814814814814813)"
09-01-2023 16:25:20.904096,"(31.0, 80.0, 67.5)","(4.8, 6.6, 6.473684210526316)","(6.5, 8.2, 8.088571428571429)","(2.8, 3.15, 3.111111111111111)","(101.0, 470.0, 386.6666666666667)","(2.5, 2.98, 2.95)","(13.0, 22.0, 20.814814814814813)"
09-01-2023 16:25:21.831979,"(31.0, 75.0, 65.625)","(4.8, 6.6, 6.47741935483871)","(6.5, 8.2, 8.094594594594595)","(2.8, 3.15, 3.1305555555555555)","(101.0, 470.0, 386.6666666666667)","(2.5, 2.98, 2.95)","(13.0, 22.0, 20.814814814814813)"
09-01-2023 16:25:22.783639,"(31.0, 75.0, 63.75)","(4.8, 6.6, 6.47741935483871)","(6.5, 8.2, 8.074193548387097)","(2.8, 3.15, 3.1305555555555555)","(101.0, 470.0, 378.3333333333333)","(2.5, 2.98, 2.946842105263158)","(13.0, 22.0, 20.814814814814813)"
09-01-2023 16:25:23.782195,"(31.0, 75.0, 63.75)","(4.8, 6.6, 6.47741935483871)","(6.5, 8.2, 8.074193548387097)","(2.8, 3.15, 3.13)","(101.0, 470.0, 395.0)","(2.5, 2.96, 2.9419354838709677)","(13.0, 22.0, 20.384615384615383)"
09-01-2023 16:25:24.757562,"(31.0, 75.0, 63.75)","(4.8, 6.6, 6.47741935483871)","(6.5, 8.2, 8.074193548387097)","(2.8, 3.15, 3.13)","(101.0, 470.0, 395.0)","(2.5, 2.96, 2.9419354838709677)","(13.0, 21.0, 20.37037037037037)"
09-01-2023 16:25:25.791358,"(31.0, 75.0, 65.0)","(4.8, 6.6, 6.47741935483871)","(6.5, 8.2, 8.074193548387097)","(2.8, 3.15, 3.156122448979592)","(101.0, 470.0, 395.0)","(2.5, 2.96, 2.901219512195122)","(13.0, 21.0, 20.37037037037037)"
09-01-2023 16:25:26.765453,"(31.0, 75.0, 65.9090909090909)","(4.8, 6.6, 6.488888888888889)","(6.5, 8.2, 8.08695652173913)","(2.8, 3.2, 3.156122448979592)","(101.0, 470.0, 395.0)","(2.5, 2.92, 2.885591397849462)","(13.0, 21.0, 20.37037037037037)"
09-01-2023 16:25:27.730258,"(31.0, 75.0, 65.9090909090909)","(4.8, 6.6, 6.488888888888889)","(6.5, 8.2, 8.08695652173913)","(2.8, 3.2, 3.1572916666666666)","(101.0, 470.0, 303.3333333333333)","(2.5, 2.92, 2.885591397849462)","(13.0, 21.0, 20.37037037037037)"
09-01-2023 16:25:28.665916,"(31.0, 75.0, 65.9090909090909)","(4.8, 6.6, 6.492857142857143)","(6.5, 8.2, 8.08695652173913)","(2.8, 3.2, 3.156122448979592)","(101.0, 470.0, 395.0)","(2.5, 2.92, 2.8914285714285715)","(13.0, 21.0, 20.37037037037037)"
09-01-2023 16:25:29.619435,"(31.0, 75.0, 68.75)","(4.8, 6.6, 6.492857142857143)","(6.5, 8.2, 8.08695652173913)","(2.8, 3.2, 3.1632183908045977)","(101.0, 470.0, 303.3333333333333)","(2.5, 2.9, 2.882456140350877)","(13.0, 21.0, 20.37037037037037)"
09-01-2023 16:25:30.519093,"(31.0, 75.0, 68.75)","(4.8, 6.6, 6.504)","(6.5, 8.2, 8.07)","(2.8, 3.2, 3.162666666666667)","(101.0, 470.0, 286.6666666666667)","(2.5, 2.9, 2.882456140350877)","(13.0, 21.0, 20.392857142857142)"
09-01-2023 16:25:31.442230,"(31.0, 75.0, 68.75)","(4.8, 6.6, 6.511111111111111)","(6.5, 8.2, 8.067796610169491)","(2.8, 3.15, 3.145192307692308)","(101.0, 470.0, 403.3333333333333)","(2.5, 2.9, 2.8833333333333333)","(13.0, 21.0, 20.291666666666668)"
09-01-2023 16:25:32.415914,"(31.0, 75.0, 70.23809523809524)","(4.8, 6.6, 6.51304347826087)","(6.5, 8.2, 8.064285714285713)","(2.8, 3.2, 3.16)","(101.0, 470.0, 303.3333333333333)","(2.5, 2.9, 2.870625)","(13.0, 21.0, 20.291666666666668)"
09-01-2023 16:25:33.391886,"(31.0, 75.0, 70.23809523809524)","(4.8, 6.6, 6.51304347826087)","(6.5, 8.2, 8.070588235294117)","(2.8, 3.2, 3.1605263157894736)","(101.0, 470.0, 327.14285714285717)","(2.5, 2.9, 2.864)","(13.0, 21.0, 20.291666666666668)"
09-01-2023 16:25:34.401001,"(31.0, 75.0, 70.23809523809524)","(4.8, 6.6, 6.5375)","(6.5, 8.2, 8.070588235294117)","(2.8, 3.2, 3.1842105263157894)","(101.0, 470.0, 298.57142857142856)","(2.5, 2.88, 2.864489795918367)","(13.0, 21.0, 20.291666666666668)"
09-01-2023 16:25:35.383655,"(31.0, 75.0, 70.23809523809524)","(4.8, 6.6, 6.535483870967742)","(6.5, 8.2, 8.070588235294117)","(2.8, 3.2, 3.1833333333333336)","(101.0, 470.0, 339.09090909090907)","(2.5, 2.88, 2.8641666666666667)","(13.0, 21.0, 20.291666666666668)"
09-01-2023 16:25:36.333811,"(31.0, 75.0, 70.23809523809524)","(4.8, 6.6, 6.533333333333333)","(6.5, 8.2, 8.0625)","(2.8, 3.2, 3.1842105263157894)","(101.0, 470.0, 339.09090909090907)","(2.5, 2.88, 2.8594736842105264)","(13.0, 21.0, 20.413793103448278)"
09-01-2023 16:25:37.289453,"(31.0, 75.0, 70.23809523809524)","(4.8, 6.6, 6.515151515151515)","(6.5, 8.2, 8.065306122448979)","(2.8, 3.2, 3.185593220338983)","(101.0, 470.0, 350.0)","(2.5, 2.86, 2.8595652173913044)","(13.0, 21.0, 20.413793103448278)"
09-01-2023 16:25:38.242686,"(31.0, 75.0, 70.23809523809524)","(4.8, 6.6, 6.5125)","(6.5, 8.2, 8.065306122448979)","(2.8, 3.2, 3.1880952380952383)","(101.0, 470.0, 310.0)","(2.5, 2.86, 2.8579999999999997)","(13.0, 21.0, 20.451612903225808)"
09-01-2023 16:25:39.249745,"(31.0, 75.0, 70.23809523809524)","(4.8, 6.6, 6.523076923076923)","(6.5, 8.2, 8.068)","(2.8, 3.2, 3.185576923076923)","(101.0, 470.0, 316.6666666666667)","(2.5, 2.86, 2.8579999999999997)","(13.0, 21.0, 20.451612903225808)"
09-01-2023 16:25:40.287840,"(31.0, 75.0, 70.23809523809524)","(4.8, 6.6, 6.523076923076923)","(6.5, 8.2, 8.068)","(2.8, 3.2, 3.185294117647059)","(101.0, 470.0, 365.4545454545455)","(2.5, 2.86, 2.8514893617021277)","(13.0, 21.0, 20.541666666666668)"
09-01-2023 16:25:41.299806,"(31.0, 75.0, 70.23809523809524)","(4.8, 6.6, 6.592156862745098)","(6.5, 8.2, 8.149999999999999)","(2.8, 3.25, 3.1875)","(101.0, 470.0, 281.42857142857144)","(2.5, 2.88, 2.8815384615384616)","(13.0, 21.0, 20.545454545454547)"
09-01-2023 16:25:42.307593,"(31.0, 75.0, 70.23809523809524)","(4.8, 6.8, 6.461538461538462)","(6.5, 8.2, 8.152380952380952)","(2.8, 3.2, 3.1810344827586206)","(101.0, 470.0, 281.42857142857144)","(2.5, 2.9, 2.87)","(13.0, 21.0, 20.545454545454547)"
09-01-2023 16:25:43.283831,"(31.0, 75.0, 69.11764705882354)","(4.8, 6.8, 6.461538461538462)","(6.5, 8.2, 8.123076923076923)","(2.8, 3.2, 3.178846153846154)","(101.0, 470.0, 281.42857142857144)","(2.5, 2.9, 2.8658823529411763)","(13.0, 21.0, 20.333333333333332)"
09-01-2023 16:25:44.187746,"(31.0, 75.0, 68.33333333333333)","(4.8, 6.8, 6.4750000000000005)","(6.5, 8.2, 8.16875)","(2.8, 3.2, 3.1965517241379313)","(101.0, 470.0, 281.42857142857144)","(2.5, 2.88, 2.8658823529411763)","(13.0, 21.0, 20.333333333333332)"
