,Tolkowsky,Storm Attack,Drop The Pilot,Giveitallali,Heleva Deel,Harmony Nation,Lexis Choice,Kings Row,Inside Information,The Angels Kiss
05-01-2023 15:02:22.117619,"(2.25, 2.92, 2.8993333333333333)","(17.0, 28.0, 27.79310344827586)","(11.0, 13.5, 13.125)","(14.0, 19.0, 18.142857142857142)","(2.4, 2.52, 2.493164556962025)","(41.0, 65.0, 62.88461538461539)","(19.0, 27.0, 25.88888888888889)","(31.0, 55.0, 53.5)","(41.0, 65.0, 63.40909090909091)","(91.0, 300.0, 240.0)"
05-01-2023 15:02:23.332363,"(2.25, 2.9, 2.8892307692307693)","(17.0, 28.0, 27.727272727272727)","(11.0, 13.5, 13.125)","(13.0, 19.0, 18.142857142857142)","(2.4, 2.5, 2.493392857142857)","(41.0, 65.0, 62.88461538461539)","(19.0, 27.0, 25.88888888888889)","(31.0, 55.0, 54.16)","(41.0, 65.0, 63.40909090909091)","(101.0, 290.0, 240.0)"
05-01-2023 15:02:24.571109,"(2.25, 2.9, 2.8886567164179104)","(17.0, 28.0, 27.727272727272727)","(11.0, 13.5, 13.047169811320755)","(13.0, 19.0, 18.5)","(2.4, 2.5, 2.497520661157025)","(41.0, 65.0, 60.5)","(19.0, 27.0, 25.88888888888889)","(31.0, 55.0, 54.16)","(41.0, 65.0, 63.40909090909091)","(101.0, 290.0, 242.5)"
05-01-2023 15:02:25.832672,"(2.3, 2.9, 2.8882170542635657)","(17.0, 28.0, 27.529411764705884)","(11.0, 13.5, 13.261904761904763)","(13.0, 19.0, 18.357142857142858)","(2.4, 2.5, 2.4894736842105263)","(41.0, 65.0, 60.55555555555556)","(19.0, 27.0, 25.93877551020408)","(31.0, 55.0, 54.03448275862069)","(41.0, 65.0, 64.25)","(101.0, 280.0, 250.0)"
05-01-2023 15:02:27.092784,"(2.3, 2.9, 2.8986885245901637)","(17.0, 28.0, 27.764705882352942)","(11.0, 13.5, 13.333333333333334)","(13.0, 18.5, 18.333333333333332)","(2.4, 2.5, 2.491578947368421)","(41.0, 65.0, 60.55555555555556)","(19.0, 27.0, 26.11111111111111)","(31.0, 55.0, 54.34375)","(41.0, 65.0, 64.73684210526315)","(101.0, 280.0, 250.0)"
05-01-2023 15:02:28.376970,"(2.3, 2.92, 2.901777777777778)","(17.0, 28.0, 27.782608695652172)","(11.0, 13.5, 13.330769230769231)","(14.0, 19.0, 18.8125)","(2.4, 2.5, 2.4908571428571427)","(41.0, 65.0, 57.5)","(19.0, 27.0, 26.026315789473685)","(31.0, 55.0, 54.8235294117647)","(41.0, 65.0, 64.73684210526315)","(101.0, 280.0, 286.6666666666667)"
05-01-2023 15:02:29.704401,"(2.3, 2.92, 2.901777777777778)","(17.0, 29.0, 27.782608695652172)","(11.0, 13.5, 13.37719298245614)","(14.0, 19.0, 17.92)","(2.4, 2.5, 2.489557522123894)","(41.0, 60.0, 57.5)","(19.0, 27.0, 26.026315789473685)","(31.0, 60.0, 54.25)","(41.0, 65.0, 64.73684210526315)","(101.0, 380.0, 283.3333333333333)"
05-01-2023 15:02:30.969141,"(2.3, 2.92, 2.904)","(17.0, 29.0, 27.943396226415093)","(11.0, 13.5, 13.325757575757576)","(14.0, 18.0, 17.952380952380953)","(2.4, 2.52, 2.5063492063492063)","(41.0, 60.0, 58.333333333333336)","(19.0, 27.0, 26.026315789473685)","(31.0, 55.0, 54.8235294117647)","(41.0, 65.0, 64.73684210526315)","(101.0, 370.0, 276.6666666666667)"
05-01-2023 15:02:32.279214,"(2.3, 2.92, 2.8928)","(17.0, 29.0, 27.943396226415093)","(11.0, 13.5, 13.294520547945206)","(14.0, 18.0, 18.11904761904762)","(2.4, 2.52, 2.515833333333333)","(41.0, 60.0, 58.333333333333336)","(19.0, 27.0, 24.875)","(31.0, 60.0, 54.1025641025641)","(41.0, 65.0, 64.7560975609756)","(101.0, 350.0, 265.0)"
05-01-2023 15:02:33.543773,"(2.3, 2.9, 2.8928)","(17.0, 29.0, 27.943396226415093)","(11.0, 13.5, 13.294520547945206)","(14.0, 18.5, 18.11904761904762)","(2.4, 2.54, 2.515833333333333)","(41.0, 65.0, 58.333333333333336)","(19.0, 26.0, 24.875)","(31.0, 55.0, 54.432432432432435)","(41.0, 65.0, 64.73684210526315)","(101.0, 340.0, 255.0)"
05-01-2023 15:02:34.740247,"(2.3, 2.88, 2.8768421052631576)","(17.0, 29.0, 27.943396226415093)","(11.0, 13.5, 13.205882352941176)","(14.0, 18.5, 18.152173913043477)","(2.4, 2.56, 2.546060606060606)","(41.0, 65.0, 57.666666666666664)","(19.0, 24.0, 23.72222222222222)","(31.0, 55.0, 53.5)","(41.0, 65.0, 64.73684210526315)","(101.0, 330.0, 272.5)"
05-01-2023 15:02:35.968111,"(2.35, 2.88, 2.876470588235294)","(17.0, 29.0, 27.943396226415093)","(11.0, 13.5, 14.075471698113208)","(14.0, 18.5, 18.11904761904762)","(2.35, 2.56, 2.5558823529411767)","(41.0, 65.0, 57.666666666666664)","(19.0, 24.0, 23.53846153846154)","(31.0, 60.0, 54.21052631578947)","(41.0, 65.0, 64.73684210526315)","(101.0, 370.0, 270.0)"
05-01-2023 15:02:37.165607,"(2.35, 2.86, 2.841333333333333)","(17.0, 29.0, 27.943396226415093)","(11.0, 14.5, 14.075471698113208)","(14.0, 18.5, 18.11904761904762)","(2.35, 2.56, 2.5558823529411767)","(41.0, 65.0, 57.666666666666664)","(19.0, 24.0, 23.53846153846154)","(31.0, 60.0, 54.21052631578947)","(41.0, 65.0, 64.73684210526315)","(101.0, 360.0, 255.0)"
05-01-2023 15:02:38.475370,"(2.35, 2.84, 2.835609756097561)","(17.0, 29.0, 27.943396226415093)","(11.0, 14.5, 14.075471698113208)","(14.0, 18.5, 18.181818181818183)","(2.35, 2.58, 2.5386)","(41.0, 65.0, 57.666666666666664)","(19.0, 24.0, 22.833333333333332)","(31.0, 60.0, 53.94736842105263)","(41.0, 65.0, 64.33333333333333)","(101.0, 360.0, 273.3333333333333)"
05-01-2023 15:02:39.725827,"(2.35, 2.86, 2.858409090909091)","(17.0, 29.0, 27.681818181818183)","(11.0, 14.0, 14.015625)","(14.0, 18.5, 18.181818181818183)","(2.35, 2.54, 2.5486567164179106)","(41.0, 65.0, 60.21739130434783)","(19.0, 23.0, 22.833333333333332)","(31.0, 60.0, 53.25)","(41.0, 65.0, 64.47368421052632)","(101.0, 340.0, 256.6666666666667)"
05-01-2023 15:02:40.915408,"(2.35, 2.88, 2.8750877192982456)","(17.0, 30.0, 28.454545454545453)","(11.0, 14.5, 14.015625)","(14.0, 18.5, 18.181818181818183)","(2.35, 2.56, 2.5474285714285716)","(41.0, 65.0, 60.21739130434783)","(19.0, 23.0, 22.833333333333332)","(31.0, 60.0, 52.5)","(41.0, 65.0, 64.375)","(101.0, 340.0, 256.6666666666667)"
05-01-2023 15:02:42.092108,"(2.35, 2.88, 2.8750877192982456)","(17.0, 30.0, 28.454545454545453)","(11.0, 14.5, 14.015625)","(14.0, 18.5, 18.41304347826087)","(2.35, 2.56, 2.548985507246377)","(41.0, 65.0, 60.21739130434783)","(19.0, 23.0, 22.833333333333332)","(31.0, 60.0, 52.5)","(41.0, 65.0, 60.0)","(101.0, 340.0, 252.85714285714286)"
05-01-2023 15:02:43.262426,"(2.35, 2.88, 2.8750877192982456)","(17.0, 30.0, 28.434782608695652)","(11.0, 14.5, 14.018867924528301)","(14.0, 19.0, 18.46)","(2.35, 2.56, 2.5144615384615383)","(41.0, 65.0, 60.21739130434783)","(19.0, 23.0, 22.833333333333332)","(31.0, 60.0, 52.903225806451616)","(41.0, 65.0, 60.0)","(101.0, 330.0, 342.5)"
05-01-2023 15:02:44.471573,"(2.3, 2.9, 2.8914285714285715)","(17.0, 30.0, 28.838709677419356)","(11.0, 14.5, 14.018867924528301)","(14.0, 19.0, 18.46)","(2.35, 2.52, 2.5164227642276424)","(51.0, 65.0, 60.21739130434783)","(19.0, 23.0, 22.85185185185185)","(31.0, 60.0, 52.64705882352941)","(41.0, 65.0, 60.0)","(101.0, 380.0, 335.0)"
05-01-2023 15:02:45.639938,"(2.3, 2.92, 2.887710843373494)","(17.0, 30.0, 29.0)","(11.0, 14.5, 14.018518518518519)","(14.0, 19.0, 18.46)","(2.35, 2.52, 2.4947222222222223)","(51.0, 65.0, 60.21739130434783)","(19.0, 23.0, 22.857142857142858)","(31.0, 60.0, 52.64705882352941)","(41.0, 65.0, 60.0)","(101.0, 370.0, 260.0)"
05-01-2023 15:02:46.819647,"(2.3, 2.94, 2.9109473684210525)","(17.0, 30.0, 29.0)","(11.0, 14.5, 14.018518518518519)","(14.0, 19.0, 18.509090909090908)","(2.35, 2.5, 2.4937704918032786)","(51.0, 65.0, 60.21739130434783)","(19.0, 23.0, 23.043478260869566)","(31.0, 60.0, 52.64705882352941)","(41.0, 65.0, 60.0)","(101.0, 360.0, 276.6666666666667)"
05-01-2023 15:02:48.050174,"(2.35, 2.92, 2.914054054054054)","(18.0, 30.0, 29.0)","(11.0, 14.5, 14.027272727272727)","(14.0, 19.0, 18.181818181818183)","(2.3, 2.5, 2.4754347826086955)","(51.0, 65.0, 60.21739130434783)","(19.0, 24.0, 22.676056338028168)","(31.0, 60.0, 53.38461538461539)","(41.0, 65.0, 59.54545454545455)","(91.0, 350.0, 285.0)"
05-01-2023 15:02:49.198334,"(2.35, 2.94, 2.9109473684210525)","(18.0, 30.0, 29.0)","(11.0, 14.5, 14.027272727272727)","(14.0, 19.0, 18.210526315789473)","(2.3, 2.48, 2.4754347826086955)","(51.0, 65.0, 60.21739130434783)","(19.0, 24.0, 22.676056338028168)","(31.0, 55.0, 52.11764705882353)","(41.0, 65.0, 59.54545454545455)","(91.0, 340.0, 273.3333333333333)"
05-01-2023 15:02:50.362882,"(2.4, 2.94, 2.9109473684210525)","(18.0, 30.0, 29.0)","(11.0, 14.5, 14.027272727272727)","(14.0, 19.0, 18.52173913043478)","(2.3, 2.48, 2.4652216748768474)","(51.0, 65.0, 60.21739130434783)","(19.0, 24.0, 22.807692307692307)","(31.0, 55.0, 53.38461538461539)","(41.0, 65.0, 60.0)","(101.0, 340.0, 273.3333333333333)"
05-01-2023 15:02:51.568593,"(2.4, 2.94, 2.9195454545454544)","(18.0, 30.0, 29.142857142857142)","(11.0, 14.5, 14.027272727272727)","(14.0, 19.0, 18.52173913043478)","(2.3, 2.48, 2.4681614349775782)","(51.0, 65.0, 61.25)","(19.0, 23.0, 22.91304347826087)","(31.0, 55.0, 54.416666666666664)","(41.0, 65.0, 61.52173913043478)","(101.0, 340.0, 273.3333333333333)"
05-01-2023 15:02:52.854916,"(2.4, 2.9, 2.8963025210084035)","(18.0, 30.0, 29.3125)","(11.0, 14.5, 14.46875)","(14.0, 19.5, 18.657894736842106)","(2.3, 2.48, 2.4681614349775782)","(51.0, 65.0, 61.25)","(19.0, 24.0, 22.93617021276596)","(31.0, 55.0, 53.13333333333333)","(41.0, 65.0, 61.75)","(101.0, 340.0, 273.3333333333333)"
05-01-2023 15:02:54.190165,"(2.4, 2.9, 2.875211267605634)","(18.0, 30.0, 29.3125)","(11.0, 14.5, 14.471014492753623)","(14.0, 19.0, 18.62)","(2.3, 2.48, 2.47125)","(51.0, 65.0, 61.4)","(19.0, 24.0, 22.791666666666668)","(31.0, 55.0, 51.0)","(41.0, 65.0, 61.75)","(91.0, 340.0, 273.3333333333333)"
05-01-2023 15:02:55.438940,"(2.4, 2.9, 2.8821319796954312)","(18.0, 30.0, 29.3125)","(11.0, 14.5, 14.466666666666667)","(14.0, 19.0, 18.62)","(2.3, 2.48, 2.5181967213114755)","(51.0, 65.0, 61.25)","(19.0, 23.0, 22.428571428571427)","(31.0, 55.0, 53.526315789473685)","(41.0, 65.0, 61.75)","(91.0, 340.0, 285.0)"
05-01-2023 15:02:56.697956,"(2.4, 2.86, 2.8578378378378377)","(18.0, 30.0, 30.09090909090909)","(11.0, 14.5, 14.352941176470589)","(14.0, 19.0, 19.9)","(2.3, 2.52, 2.5271641791044774)","(51.0, 65.0, 61.25)","(19.0, 23.0, 22.61904761904762)","(31.0, 55.0, 53.526315789473685)","(41.0, 65.0, 61.75)","(101.0, 330.0, 283.3333333333333)"
05-01-2023 15:02:57.956828,"(2.4, 2.86, 2.84)","(18.0, 32.0, 29.571428571428573)","(11.0, 14.5, 14.352941176470589)","(14.0, 20.0, 19.96551724137931)","(2.3, 2.54, 2.5475)","(51.0, 65.0, 61.25)","(19.0, 23.0, 22.61904761904762)","(31.0, 55.0, 54.5625)","(41.0, 65.0, 61.75)","(101.0, 370.0, 283.3333333333333)"
05-01-2023 15:02:59.160153,"(2.35, 2.84, 2.82)","(18.0, 32.0, 29.571428571428573)","(11.0, 14.5, 14.339622641509434)","(14.0, 20.0, 19.966101694915253)","(2.3, 2.56, 2.577254901960784)","(51.0, 65.0, 61.25)","(19.0, 23.0, 22.510204081632654)","(31.0, 55.0, 53.526315789473685)","(41.0, 65.0, 61.8421052631579)","(101.0, 370.0, 283.3333333333333)"
05-01-2023 15:03:00.385068,"(2.35, 2.8, 2.788235294117647)","(18.0, 29.0, 28.954545454545453)","(11.0, 15.0, 14.597560975609756)","(14.0, 20.0, 19.65)","(2.3, 2.58, 2.5825531914893616)","(51.0, 65.0, 61.25)","(19.0, 23.0, 22.29824561403509)","(31.0, 55.0, 53.833333333333336)","(41.0, 65.0, 61.8421052631579)","(101.0, 370.0, 280.0)"
05-01-2023 15:03:01.571375,"(2.35, 2.78, 2.7707692307692304)","(18.0, 30.0, 29.724137931034484)","(11.0, 15.0, 14.597560975609756)","(14.0, 21.0, 20.04255319148936)","(2.3, 2.6, 2.5864615384615384)","(51.0, 65.0, 59.705882352941174)","(19.0, 23.0, 22.29824561403509)","(31.0, 55.0, 53.5)","(41.0, 65.0, 61.8421052631579)","(101.0, 360.0, 276.6666666666667)"
05-01-2023 15:03:02.789560,"(2.35, 2.78, 2.7722580645161288)","(18.0, 29.0, 28.714285714285715)","(11.0, 15.0, 14.592592592592593)","(14.0, 21.0, 20.261904761904763)","(2.3, 2.6, 2.5902013422818793)","(51.0, 65.0, 58.888888888888886)","(19.0, 23.0, 22.333333333333332)","(31.0, 55.0, 53.5)","(41.0, 65.0, 61.8421052631579)","(101.0, 350.0, 315.7142857142857)"
05-01-2023 15:03:04.057631,"(2.35, 2.76, 2.7580281690140844)","(18.0, 29.0, 28.714285714285715)","(11.0, 14.5, 14.216049382716049)","(14.0, 21.0, 20.261904761904763)","(2.3, 2.62, 2.5902013422818793)","(51.0, 60.0, 58.888888888888886)","(19.0, 23.0, 22.333333333333332)","(31.0, 55.0, 53.5)","(41.0, 65.0, 61.8421052631579)","(101.0, 350.0, 303.3333333333333)"
05-01-2023 15:03:05.292577,"(2.35, 2.84, 2.8153333333333332)","(18.0, 28.0, 27.93103448275862)","(11.0, 14.0, 13.995967741935484)","(14.0, 21.0, 20.256410256410255)","(2.3, 2.58, 2.5652054794520547)","(51.0, 60.0, 57.5)","(19.0, 23.0, 22.473684210526315)","(31.0, 55.0, 53.833333333333336)","(41.0, 65.0, 61.8421052631579)","(101.0, 340.0, 303.3333333333333)"
05-01-2023 15:03:06.522499,"(2.35, 2.84, 2.8106976744186043)","(18.0, 29.0, 28.46666666666667)","(11.0, 14.0, 13.984251968503937)","(14.0, 21.0, 20.216216216216218)","(2.3, 2.58, 2.5651376146788993)","(51.0, 60.0, 57.64705882352941)","(18.0, 23.0, 22.62857142857143)","(31.0, 55.0, 52.5)","(41.0, 65.0, 62.0)","(101.0, 320.0, 275.0)"
05-01-2023 15:03:07.735409,"(2.35, 2.84, 2.8106976744186043)","(18.0, 29.0, 28.46666666666667)","(11.0, 14.0, 13.984251968503937)","(14.0, 21.0, 20.216216216216218)","(2.3, 2.58, 2.5651376146788993)","(51.0, 60.0, 57.64705882352941)","(18.0, 23.0, 22.62857142857143)","(31.0, 55.0, 52.11764705882353)","(41.0, 65.0, 62.0)","(101.0, 320.0, 283.3333333333333)"
05-01-2023 15:03:08.969533,"(2.35, 2.84, 2.8103529411764705)","(18.0, 29.0, 28.46666666666667)","(11.0, 14.0, 13.984251968503937)","(14.0, 22.0, 20.756756756756758)","(2.3, 2.58, 2.563448275862069)","(51.0, 60.0, 57.64705882352941)","(18.0, 23.0, 22.62857142857143)","(31.0, 55.0, 51.92)","(41.0, 65.0, 62.0)","(101.0, 310.0, 250.0)"
05-01-2023 15:03:10.221873,"(2.35, 2.84, 2.807272727272727)","(18.0, 29.0, 27.916666666666668)","(11.0, 14.0, 12.86448598130841)","(14.0, 22.0, 21.464285714285715)","(2.3, 2.58, 2.567244094488189)","(41.0, 60.0, 57.57575757575758)","(18.0, 23.0, 22.515151515151516)","(31.0, 55.0, 51.81818181818182)","(41.0, 60.0, 60.16129032258065)","(101.0, 290.0, 242.0)"
05-01-2023 15:03:11.392453,"(2.35, 2.84, 2.826086956521739)","(18.0, 28.0, 27.916666666666668)","(11.0, 13.0, 12.86448598130841)","(14.0, 22.0, 21.464285714285715)","(2.3, 2.58, 2.5833333333333335)","(41.0, 60.0, 58.064516129032256)","(18.0, 23.0, 22.515151515151516)","(31.0, 55.0, 51.9375)","(41.0, 65.0, 59.827586206896555)","(101.0, 290.0, 247.14285714285714)"
05-01-2023 15:03:12.579418,"(2.35, 2.86, 2.828595041322314)","(17.0, 28.0, 27.916666666666668)","(11.0, 13.0, 12.922680412371134)","(14.0, 21.0, 20.176470588235293)","(2.3, 2.6, 2.6014285714285714)","(41.0, 60.0, 55.714285714285715)","(18.0, 23.0, 22.515151515151516)","(31.0, 55.0, 51.791666666666664)","(41.0, 65.0, 59.24242424242424)","(101.0, 290.0, 242.5)"
05-01-2023 15:03:13.819431,"(2.35, 2.86, 2.829122807017544)","(17.0, 28.0, 27.916666666666668)","(11.0, 13.0, 12.918367346938776)","(14.0, 21.0, 20.066666666666666)","(2.3, 2.62, 2.603)","(41.0, 60.0, 58.23529411764706)","(18.0, 23.0, 22.47222222222222)","(31.0, 55.0, 51.791666666666664)","(41.0, 65.0, 58.78378378378378)","(101.0, 280.0, 250.0)"
05-01-2023 15:03:15.042371,"(2.35, 2.82, 2.8154430379746835)","(17.0, 28.0, 27.783783783783782)","(11.0, 13.0, 12.99367088607595)","(14.0, 21.0, 20.633333333333333)","(2.3, 2.64, 2.6459393939393943)","(41.0, 60.0, 58.23529411764706)","(18.0, 23.0, 22.47222222222222)","(31.0, 55.0, 51.95652173913044)","(41.0, 65.0, 58.78378378378378)","(101.0, 280.0, 246.0)"
05-01-2023 15:03:16.328879,"(2.35, 2.82, 2.8162886597938144)","(17.0, 28.0, 27.733333333333334)","(11.0, 12.5, 12.0)","(14.0, 21.0, 20.52777777777778)","(2.3, 2.66, 2.65475)","(41.0, 60.0, 58.23529411764706)","(18.0, 23.0, 22.466666666666665)","(31.0, 55.0, 51.95652173913044)","(41.0, 65.0, 59.11764705882353)","(101.0, 270.0, 246.0)"
05-01-2023 15:03:17.589487,"(2.35, 2.84, 2.8233128834355825)","(17.0, 28.0, 27.785714285714285)","(11.0, 12.0, 11.939285714285715)","(14.0, 21.0, 20.533333333333335)","(2.3, 2.66, 2.666031746031746)","(41.0, 60.0, 58.23529411764706)","(18.0, 23.0, 22.5)","(31.0, 55.0, 52.083333333333336)","(41.0, 65.0, 59.523809523809526)","(101.0, 270.0, 300.0)"
05-01-2023 15:03:18.854384,"(2.4, 2.82, 2.813194444444444)","(17.0, 28.0, 27.785714285714285)","(11.0, 12.0, 11.939285714285715)","(14.0, 21.0, 20.466101694915253)","(2.3, 2.68, 2.697931034482759)","(41.0, 60.0, 58.23529411764706)","(18.0, 23.0, 22.428571428571427)","(31.0, 55.0, 52.083333333333336)","(41.0, 65.0, 59.87179487179487)","(101.0, 370.0, 267.14285714285717)"
05-01-2023 15:03:20.074699,"(2.4, 2.8, 2.7983606557377048)","(17.0, 28.0, 27.785714285714285)","(11.0, 12.0, 11.93089430894309)","(14.0, 21.0, 20.466101694915253)","(2.3, 2.7, 2.6988000000000003)","(41.0, 60.0, 58.23529411764706)","(18.0, 23.0, 22.428571428571427)","(31.0, 55.0, 52.083333333333336)","(41.0, 65.0, 59.87179487179487)","(101.0, 360.0, 270.0)"
05-01-2023 15:03:21.422130,"(2.4, 2.8, 2.7961165048543686)","(18.0, 28.0, 27.785714285714285)","(11.0, 12.0, 11.93089430894309)","(14.0, 21.0, 20.5)","(2.3, 2.7, 2.718125)","(41.0, 60.0, 53.68421052631579)","(18.0, 23.0, 22.428571428571427)","(31.0, 55.0, 52.083333333333336)","(41.0, 65.0, 59.87179487179487)","(101.0, 350.0, 246.92307692307693)"
05-01-2023 15:03:22.703467,"(2.4, 2.78, 2.7717647058823527)","(18.0, 28.0, 27.785714285714285)","(11.0, 12.0, 11.5)","(14.0, 21.0, 20.5)","(2.3, 2.72, 2.7362162162162162)","(41.0, 55.0, 53.68421052631579)","(18.0, 23.0, 22.36)","(31.0, 55.0, 52.083333333333336)","(41.0, 65.0, 59.87179487179487)","(101.0, 340.0, 252.0)"
05-01-2023 15:03:24.000592,"(2.4, 2.8, 2.778723404255319)","(18.0, 28.0, 27.785714285714285)","(11.0, 11.5, 11.236641221374045)","(14.0, 21.0, 19.88)","(2.3, 2.76, 2.749032258064516)","(41.0, 55.0, 53.68421052631579)","(18.0, 23.0, 22.321428571428573)","(31.0, 55.0, 51.42857142857143)","(41.0, 65.0, 59.87179487179487)","(101.0, 340.0, 270.0)"
05-01-2023 15:03:25.415434,"(2.35, 2.78, 2.7735593220338983)","(18.0, 28.0, 27.82857142857143)","(11.0, 11.5, 11.035714285714286)","(14.0, 20.0, 20.35)","(2.3, 2.76, 2.7721052631578944)","(41.0, 55.0, 53.78378378378378)","(18.0, 23.0, 22.483870967741936)","(31.0, 55.0, 50.666666666666664)","(41.0, 65.0, 60.45454545454545)","(101.0, 330.0, 260.0)"
05-01-2023 15:03:26.805157,"(2.35, 2.78, 2.7763809523809524)","(18.0, 28.0, 27.675675675675677)","(11.0, 11.5, 10.951086956521738)","(14.0, 21.0, 20.423076923076923)","(2.3, 2.78, 2.78695652173913)","(41.0, 55.0, 53.78378378378378)","(18.0, 23.0, 21.483870967741936)","(31.0, 55.0, 50.666666666666664)","(41.0, 65.0, 59.31818181818182)","(101.0, 320.0, 260.0)"
05-01-2023 15:03:28.198929,"(2.35, 2.78, 2.908923076923077)","(17.0, 29.0, 27.476190476190474)","(11.0, 11.0, 10.6125)","(14.0, 21.0, 20.17924528301887)","(2.35, 2.8, 2.7062068965517243)","(41.0, 55.0, 53.24324324324324)","(18.0, 22.0, 20.876543209876544)","(31.0, 55.0, 49.61538461538461)","(41.0, 60.0, 59.166666666666664)","(101.0, 310.0, 276.6666666666667)"
05-01-2023 15:03:29.532977,"(2.35, 2.92, 2.9076923076923076)","(17.0, 29.0, 27.526315789473685)","(11.0, 11.0, 10.371323529411764)","(14.0, 21.0, 19.9)","(2.35, 2.74, 2.714074074074074)","(41.0, 55.0, 53.24324324324324)","(18.0, 21.0, 20.876543209876544)","(31.0, 55.0, 49.3125)","(41.0, 60.0, 59.21052631578947)","(101.0, 300.0, 250.0)"
05-01-2023 15:03:30.842721,"(2.4, 2.96, 2.958)","(17.0, 29.0, 27.03846153846154)","(11.0, 10.5, 11.06766917293233)","(14.0, 20.0, 19.507936507936506)","(2.35, 2.72, 2.656969696969697)","(41.0, 55.0, 53.63636363636364)","(18.0, 21.0, 20.770114942528735)","(31.0, 55.0, 53.32)","(41.0, 60.0, 63.18181818181818)","(101.0, 300.0, 278.0)"
05-01-2023 15:03:32.126041,"(2.4, 2.96, 2.9544)","(17.0, 28.0, 27.03846153846154)","(11.0, 11.5, 11.061068702290076)","(14.0, 20.0, 19.55072463768116)","(2.35, 2.66, 2.629704641350211)","(41.0, 55.0, 53.63636363636364)","(18.0, 21.0, 20.761904761904763)","(31.0, 55.0, 52.58620689655172)","(41.0, 65.0, 63.717948717948715)","(101.0, 290.0, 351.1111111111111)"
05-01-2023 15:03:33.401927,"(2.4, 2.98, 2.9651162790697674)","(17.0, 28.0, 27.033333333333335)","(11.0, 11.5, 11.059259259259258)","(14.0, 20.0, 19.55072463768116)","(2.35, 2.64, 2.5820765027322405)","(41.0, 55.0, 53.63636363636364)","(18.0, 21.0, 20.761904761904763)","(31.0, 55.0, 52.878787878787875)","(41.0, 65.0, 63.717948717948715)","(101.0, 380.0, 343.33333333333337)"
05-01-2023 15:03:34.687135,"(2.4, 3.05, 3.0089403973509934)","(18.0, 28.0, 27.033333333333335)","(10.0, 11.5, 11.059259259259258)","(14.0, 20.0, 19.55072463768116)","(2.35, 2.6, 2.5921818181818184)","(41.0, 55.0, 54.03225806451613)","(18.0, 21.0, 20.901408450704224)","(31.0, 55.0, 51.666666666666664)","(41.0, 65.0, 69.16666666666667)","(101.0, 370.0, 334.0)"
05-01-2023 15:03:36.022121,"(2.4, 3.05, 2.984160839160839)","(18.0, 28.0, 27.194444444444443)","(10.0, 11.5, 11.115942028985508)","(14.0, 20.0, 19.602564102564102)","(2.35, 2.6, 2.568636363636364)","(41.0, 55.0, 54.14285714285714)","(18.0, 21.0, 20.794117647058822)","(31.0, 55.0, 50.45454545454545)","(41.0, 70.0, 69.54545454545455)","(101.0, 370.0, 327.0)"
05-01-2023 15:03:37.445886,"(2.4, 3.05, 3.001268115942029)","(18.0, 28.0, 27.194444444444443)","(10.0, 11.5, 11.115942028985508)","(14.0, 20.0, 19.544117647058822)","(2.35, 2.58, 2.5678048780487805)","(41.0, 55.0, 54.14285714285714)","(18.0, 21.0, 20.74074074074074)","(31.0, 55.0, 50.45454545454545)","(41.0, 70.0, 68.88888888888889)","(101.0, 360.0, 327.77777777777777)"
05-01-2023 15:03:38.880673,"(2.4, 3.05, 3.1363636363636362)","(18.0, 28.0, 27.12121212121212)","(10.0, 11.5, 11.09920634920635)","(14.0, 20.0, 19.515625)","(2.35, 2.58, 2.5621428571428573)","(41.0, 55.0, 54.5)","(18.0, 21.0, 20.5625)","(31.0, 55.0, 52.94117647058823)","(41.0, 70.0, 68.75)","(101.0, 350.0, 327.77777777777777)"
05-01-2023 15:03:40.228292,"(2.5, 3.15, 3.1078947368421055)","(17.0, 28.0, 27.34090909090909)","(10.0, 11.5, 11.09920634920635)","(14.0, 20.0, 19.49673202614379)","(2.3, 2.58, 2.537166666666667)","(41.0, 55.0, 54.5)","(17.0, 21.0, 19.93)","(31.0, 55.0, 52.94117647058823)","(41.0, 70.0, 68.0)","(101.0, 350.0, 303.84615384615387)"
05-01-2023 15:03:41.572820,"(2.5, 3.15, 3.1078947368421055)","(18.0, 28.0, 27.34090909090909)","(10.0, 11.5, 11.09920634920635)","(14.0, 20.0, 19.46896551724138)","(2.3, 2.54, 2.537166666666667)","(41.0, 55.0, 54.5)","(17.0, 20.0, 18.636363636363637)","(31.0, 55.0, 52.94117647058823)","(41.0, 70.0, 68.0)","(101.0, 350.0, 320.0)"
05-01-2023 15:03:42.946026,"(2.5, 3.15, 3.1021978021978023)","(18.0, 28.0, 27.325581395348838)","(10.0, 11.5, 11.07563025210084)","(14.0, 20.0, 19.506410256410255)","(2.3, 2.54, 2.537310924369748)","(41.0, 55.0, 54.5)","(17.0, 19.0, 18.692307692307693)","(31.0, 55.0, 53.0)","(41.0, 70.0, 68.125)","(101.0, 330.0, 296.6666666666667)"
05-01-2023 15:03:44.305338,"(2.5, 3.15, 3.117910447761194)","(18.0, 28.0, 27.325581395348838)","(10.0, 11.5, 11.068376068376068)","(14.0, 20.0, 19.46896551724138)","(2.3, 2.54, 2.5373626373626372)","(41.0, 55.0, 54.5)","(17.0, 19.0, 18.692307692307693)","(31.0, 55.0, 53.0)","(41.0, 70.0, 68.125)","(101.0, 330.0, 299.0)"
