,Im Harvey Specter Nz,Crime Time,Dust To Diamonds,Billy Glanvill,Miami Surf,Ellas Reason,Bundle Of Notes,Guy Looks Good,Jimmy Beach,Weman Macha
06-01-2023 14:07:36.227902,"(31.0, 99999, 99990)","(101.0, 190.0, 164.28571428571428)","(3.7, 4.9, 3.92)","(101.0, 220.0, 191.42857142857144)","(71.0, 190.0, 92.5)","(51.0, 210.0, 145.2)","(5.0, 8.0, 7.4)","(7.0, 17.5, 14.954545454545453)","(4.8, 8.4, 7.38)","(2.45, 3.35, 3.005)"
06-01-2023 14:07:37.757669,"(31.0, 99999, 99990)","(101.0, 190.0, 164.28571428571428)","(3.7, 4.9, 3.9375)","(101.0, 220.0, 191.42857142857144)","(71.0, 190.0, 143.125)","(51.0, 210.0, 145.2)","(5.0, 8.0, 6.933333333333334)","(7.0, 16.5, 13.066666666666666)","(4.8, 8.0, 6.833333333333333)","(2.45, 3.35, 3.005)"
06-01-2023 14:07:39.301279,"(31.0, 99999, 99990)","(101.0, 190.0, 164.28571428571428)","(3.7, 4.9, 4.0875)","(101.0, 220.0, 191.42857142857144)","(71.0, 190.0, 143.125)","(51.0, 210.0, 145.2)","(5.0, 8.0, 6.933333333333334)","(7.0, 15.5, 11.6)","(4.8, 7.8, 6.1)","(2.45, 3.35, 2.7750000000000004)"
06-01-2023 14:07:40.860770,"(31.0, 99999, 99990)","(101.0, 190.0, 164.28571428571428)","(3.7, 4.8, 4.29)","(101.0, 220.0, 191.42857142857144)","(71.0, 190.0, 143.125)","(51.0, 210.0, 169.5)","(5.0, 8.0, 7.2727272727272725)","(7.0, 15.0, 10.2)","(4.8, 7.4, 6.25)","(2.45, 3.35, 2.96)"
06-01-2023 14:07:42.363169,"(31.0, 99999, 99990)","(101.0, 190.0, 164.28571428571428)","(3.7, 4.8, 4.5200000000000005)","(101.0, 220.0, 191.42857142857144)","(71.0, 190.0, 143.125)","(51.0, 210.0, 156.0)","(5.0, 8.0, 7.2727272727272725)","(7.0, 15.0, 10.733333333333333)","(4.8, 7.4, 6.4)","(2.45, 3.35, 3.0612500000000002)"
06-01-2023 14:07:43.848708,"(31.0, 99999, 99990)","(101.0, 190.0, 164.28571428571428)","(3.7, 4.7, 4.433333333333334)","(101.0, 220.0, 191.42857142857144)","(71.0, 190.0, 110.0)","(51.0, 210.0, 103.33333333333334)","(5.0, 8.0, 7.9135135135135135)","(7.0, 15.0, 13.277777777777779)","(4.8, 7.4, 7.15)","(2.45, 3.35, 3.3008333333333333)"
06-01-2023 14:07:45.398806,"(31.0, 99999, 99990)","(101.0, 190.0, 115.0)","(3.7, 4.7, 4.325)","(101.0, 220.0, 201.66666666666666)","(71.0, 190.0, 154.28571428571428)","(51.0, 210.0, 103.33333333333334)","(5.0, 8.0, 7.593548387096774)","(7.0, 15.0, 11.545454545454547)","(4.8, 8.8, 6.6)","(2.45, 3.35, 3.105714285714286)"
06-01-2023 14:07:46.862875,"(31.0, 99999, 99990)","(101.0, 190.0, 150.0)","(3.7, 4.7, 4.325)","(101.0, 220.0, 201.66666666666666)","(71.0, 190.0, 154.28571428571428)","(51.0, 210.0, 163.71428571428572)","(5.0, 7.8, 7.733333333333333)","(7.0, 15.0, 11.5)","(4.8, 8.6, 8.0)","(2.4, 3.35, 3.105714285714286)"
06-01-2023 14:07:48.366135,"(31.0, 99999, 99990)","(101.0, 180.0, 162.0)","(3.7, 4.7, 4.325)","(101.0, 220.0, 201.66666666666666)","(71.0, 190.0, 110.0)","(51.0, 210.0, 148.0)","(5.0, 7.8, 7.983333333333333)","(7.0, 15.0, 10.142857142857142)","(4.8, 8.4, 6.6)","(2.4, 3.35, 2.9524999999999997)"
06-01-2023 14:07:49.980661,"(31.0, 99999, 99990)","(101.0, 180.0, 143.33333333333334)","(3.7, 4.7, 4.142857142857143)","(101.0, 220.0, 201.66666666666666)","(71.0, 190.0, 110.0)","(51.0, 210.0, 148.0)","(5.0, 8.0, 7.992857142857143)","(7.0, 15.0, 9.899999999999999)","(4.8, 8.2, 6.9)","(2.4, 3.35, 2.9259999999999997)"
06-01-2023 14:07:51.540745,"(31.0, 99999, 99990)","(101.0, 170.0, 143.33333333333334)","(3.7, 5.3, 4.142857142857143)","(101.0, 220.0, 201.66666666666666)","(71.0, 190.0, 110.0)","(51.0, 210.0, 148.0)","(5.0, 8.0, 7.992857142857143)","(7.0, 15.0, 9.899999999999999)","(4.8, 8.0, 6.166666666666666)","(2.4, 3.35, 2.9259999999999997)"
06-01-2023 14:07:53.171926,"(31.0, 99999, 99990)","(101.0, 170.0, 143.33333333333334)","(3.7, 5.3, 4.333333333333333)","(101.0, 220.0, 201.66666666666666)","(71.0, 190.0, 110.0)","(51.0, 210.0, 148.0)","(5.0, 8.0, 7.98)","(7.0, 15.0, 9.899999999999999)","(4.8, 7.6, 6.699999999999999)","(2.4, 3.35, 2.9259999999999997)"
06-01-2023 14:07:54.569200,"(31.0, 99999, 99990)","(101.0, 170.0, 143.33333333333334)","(3.7, 5.1, 4.333333333333333)","(101.0, 220.0, 201.66666666666666)","(71.0, 190.0, 110.0)","(51.0, 210.0, 148.0)","(5.0, 8.0, 7.98)","(7.0, 15.0, 9.899999999999999)","(4.8, 7.6, 6.1)","(2.4, 3.35, 2.9259999999999997)"
06-01-2023 14:07:56.084373,"(31.0, 99999, 99990)","(101.0, 170.0, 143.33333333333334)","(3.7, 5.1, 4.266666666666667)","(101.0, 220.0, 201.66666666666666)","(71.0, 190.0, 110.0)","(51.0, 210.0, 148.0)","(5.0, 8.0, 7.969230769230769)","(7.0, 15.0, 9.899999999999999)","(4.8, 7.6, 6.1)","(2.4, 3.35, 2.9259999999999997)"
06-01-2023 14:07:57.814177,"(31.0, 99999, 99990)","(101.0, 170.0, 143.33333333333334)","(3.7, 4.9, 4.085714285714286)","(101.0, 220.0, 201.66666666666666)","(71.0, 190.0, 106.66666666666666)","(51.0, 210.0, 148.0)","(5.0, 8.0, 7.969230769230769)","(7.0, 14.0, 12.066666666666666)","(4.8, 7.6, 6.1)","(2.4, 3.35, 2.9259999999999997)"
06-01-2023 14:07:59.398560,"(31.0, 99999, 99990)","(101.0, 170.0, 138.0)","(3.7, 4.9, 4.68)","(101.0, 220.0, 201.66666666666666)","(71.0, 180.0, 106.66666666666666)","(51.0, 210.0, 148.0)","(5.0, 8.0, 7.866666666666667)","(7.0, 14.0, 9.166666666666666)","(4.8, 7.6, 6.25)","(2.4, 3.35, 2.9259999999999997)"
06-01-2023 14:08:00.983655,"(31.0, 99999, 99990)","(101.0, 170.0, 116.66666666666667)","(3.7, 5.2, 4.044444444444444)","(101.0, 220.0, 140.0)","(71.0, 180.0, 103.33333333333334)","(51.0, 210.0, 148.0)","(5.0, 8.0, 7.96)","(7.0, 14.0, 9.166666666666666)","(4.8, 7.6, 6.25)","(2.4, 3.35, 2.9259999999999997)"
06-01-2023 14:08:02.526538,"(31.0, 99999, 99990)","(101.0, 170.0, 122.5)","(3.7, 5.2, 4.14)","(101.0, 220.0, 152.5)","(71.0, 170.0, 103.33333333333334)","(51.0, 210.0, 148.0)","(5.0, 8.0, 7.866666666666667)","(7.0, 14.0, 8.788888888888888)","(4.8, 7.4, 6.2)","(2.4, 3.15, 2.8566666666666665)"
06-01-2023 14:08:04.061297,"(31.0, 99999, 99990)","(101.0, 220.0, 122.5)","(3.7, 5.1, 4.14)","(101.0, 210.0, 152.5)","(71.0, 170.0, 103.33333333333334)","(51.0, 210.0, 148.0)","(5.0, 8.0, 7.882926829268293)","(7.0, 13.5, 10.35)","(4.8, 7.4, 6.3)","(2.4, 3.15, 2.8566666666666665)"
06-01-2023 14:08:05.594686,"(31.0, 99999, 99990)","(101.0, 200.0, 199.28571428571428)","(3.7, 5.0, 4.7125)","(101.0, 230.0, 140.0)","(71.0, 170.0, 140.0)","(51.0, 210.0, 178.0)","(5.0, 8.0, 7.689655172413794)","(7.0, 12.5, 10.866666666666667)","(4.8, 8.8, 6.6)","(2.4, 3.15, 3.0412820512820513)"
06-01-2023 14:08:07.078946,"(31.0, 99999, 99990)","(101.0, 220.0, 199.28571428571428)","(3.7, 5.0, 4.96)","(101.0, 230.0, 140.0)","(71.0, 170.0, 140.0)","(51.0, 210.0, 178.0)","(5.0, 8.0, 7.689655172413794)","(7.0, 12.5, 10.8)","(4.8, 8.6, 7.512499999999999)","(2.4, 3.15, 3.0412820512820513)"
06-01-2023 14:08:08.580603,"(31.0, 99999, 99990)","(101.0, 220.0, 199.28571428571428)","(3.7, 5.7, 4.054545454545455)","(101.0, 230.0, 140.0)","(71.0, 170.0, 140.0)","(51.0, 210.0, 178.0)","(5.0, 8.0, 7.8474576271186445)","(7.0, 12.0, 12.825)","(4.8, 9.2, 6.0)","(2.4, 3.15, 3.048)"
06-01-2023 14:08:10.085227,"(31.0, 99999, 99990)","(101.0, 220.0, 199.28571428571428)","(3.7, 5.6, 4.4)","(101.0, 230.0, 140.0)","(71.0, 170.0, 150.0)","(51.0, 210.0, 178.0)","(5.0, 8.0, 7.808510638297872)","(7.0, 14.5, 12.066666666666666)","(4.8, 8.4, 7.133333333333333)","(2.4, 3.15, 2.8886666666666665)"
06-01-2023 14:08:11.548109,"(31.0, 99999, 99990)","(101.0, 220.0, 150.0)","(3.7, 5.4, 5.284000000000001)","(101.0, 230.0, 143.33333333333334)","(71.0, 170.0, 93.33333333333334)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.0, 7.808510638297872)","(7.0, 14.0, 11.228571428571428)","(4.8, 8.2, 6.057142857142857)","(2.4, 3.15, 2.75)"
06-01-2023 14:08:13.328489,"(31.0, 99999, 99990)","(101.0, 220.0, 116.66666666666666)","(3.7, 5.4, 5.485185185185185)","(101.0, 230.0, 140.0)","(71.0, 170.0, 93.33333333333334)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.0, 7.776470588235294)","(7.0, 13.5, 11.066666666666666)","(4.8, 8.0, 6.7272727272727275)","(2.4, 3.15, 3.0660975609756096)"
06-01-2023 14:08:15.045470,"(31.0, 99999, 99990)","(101.0, 190.0, 116.66666666666666)","(3.7, 5.8, 4.183333333333334)","(101.0, 230.0, 140.0)","(71.0, 170.0, 93.33333333333334)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.0, 7.795454545454546)","(7.0, 12.5, 11.953333333333333)","(4.8, 8.0, 6.55)","(2.4, 3.15, 2.805)"
06-01-2023 14:08:16.625572,"(31.0, 99999, 99990)","(101.0, 190.0, 116.66666666666666)","(3.7, 5.6, 4.22)","(101.0, 230.0, 140.0)","(71.0, 170.0, 93.33333333333334)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.0, 7.793103448275862)","(7.0, 12.5, 11.85)","(4.8, 7.8, 7.408333333333333)","(2.4, 3.0, 2.8876923076923076)"
06-01-2023 14:08:18.462892,"(31.0, 99999, 99990)","(101.0, 190.0, 116.66666666666666)","(3.7, 5.5, 4.951612903225806)","(101.0, 230.0, 162.5)","(71.0, 170.0, 93.33333333333334)","(51.0, 210.0, 106.66666666666666)","(5.0, 7.8, 7.699999999999999)","(7.0, 12.5, 11.2)","(4.8, 9.0, 8.6)","(2.4, 2.96, 2.86)"
06-01-2023 14:08:19.946420,"(31.0, 99999, 99990)","(101.0, 190.0, 105.0)","(3.7, 5.3, 5.108333333333333)","(101.0, 230.0, 162.5)","(71.0, 170.0, 133.75)","(51.0, 210.0, 148.0)","(5.0, 7.8, 7.7625)","(7.0, 12.5, 11.266666666666667)","(4.8, 9.0, 8.038095238095238)","(2.4, 2.96, 2.8057142857142856)"
06-01-2023 14:08:21.651060,"(31.0, 99999, 99990)","(101.0, 180.0, 110.0)","(3.7, 5.2, 4.45)","(101.0, 230.0, 157.5)","(71.0, 160.0, 133.75)","(51.0, 210.0, 148.0)","(5.0, 8.0, 7.7625)","(7.0, 12.5, 11.692307692307692)","(4.8, 8.8, 7.7142857142857135)","(2.4, 2.96, 2.8057142857142856)"
06-01-2023 14:08:23.234902,"(31.0, 99999, 99990)","(101.0, 170.0, 132.0)","(3.7, 5.8, 4.35)","(101.0, 220.0, 136.66666666666666)","(71.0, 160.0, 86.66666666666667)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.0, 7.9)","(7.0, 12.5, 10.4)","(4.8, 8.6, 8.0)","(2.4, 2.96, 2.8339999999999996)"
06-01-2023 14:08:24.796842,"(31.0, 99999, 99990)","(101.0, 170.0, 132.0)","(3.7, 5.6, 4.185714285714285)","(101.0, 220.0, 136.66666666666666)","(71.0, 150.0, 113.33333333333334)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.0, 8.19)","(7.0, 12.0, 10.15)","(4.8, 8.4, 7.549999999999999)","(2.4, 2.96, 2.893684210526316)"
06-01-2023 14:08:26.528199,"(31.0, 99999, 99990)","(101.0, 170.0, 110.0)","(3.7, 5.3, 4.977777777777778)","(101.0, 220.0, 140.0)","(71.0, 230.0, 110.0)","(51.0, 210.0, 110.0)","(5.0, 8.2, 8.175609756097561)","(7.0, 11.5, 14.9)","(4.8, 8.0, 7.2681818181818185)","(2.4, 2.96, 2.893684210526316)"
06-01-2023 14:08:28.011271,"(31.0, 99999, 99990)","(101.0, 170.0, 110.0)","(3.7, 5.2, 4.257142857142857)","(101.0, 220.0, 136.66666666666666)","(71.0, 210.0, 110.0)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.2, 8.173333333333332)","(7.0, 21.0, 11.475000000000001)","(4.8, 8.0, 6.909090909090909)","(2.4, 2.96, 2.933191489361702)"
06-01-2023 14:08:29.708535,"(31.0, 99999, 99990)","(101.0, 170.0, 132.0)","(3.7, 5.2, 4.257142857142857)","(101.0, 220.0, 136.66666666666666)","(71.0, 220.0, 110.0)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.2, 8.173333333333332)","(7.0, 19.5, 12.68)","(4.8, 8.0, 6.909090909090909)","(2.4, 2.96, 2.933191489361702)"
06-01-2023 14:08:31.336505,"(31.0, 99999, 99990)","(101.0, 170.0, 132.0)","(3.7, 5.2, 4.257142857142857)","(101.0, 220.0, 136.66666666666666)","(71.0, 220.0, 110.0)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.2, 8.173333333333332)","(7.0, 18.5, 12.9)","(4.8, 8.0, 6.909090909090909)","(2.4, 2.9, 2.8875555555555557)"
06-01-2023 14:08:32.967099,"(31.0, 99999, 99990)","(101.0, 170.0, 132.0)","(3.7, 5.2, 4.55)","(101.0, 220.0, 136.66666666666666)","(71.0, 220.0, 110.0)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.2, 8.173333333333332)","(7.0, 17.0, 10.850000000000001)","(4.8, 8.0, 6.909090909090909)","(2.4, 2.9, 2.8875555555555557)"
06-01-2023 14:08:34.583462,"(31.0, 99999, 99990)","(101.0, 170.0, 132.0)","(3.7, 5.0, 4.55)","(101.0, 220.0, 136.66666666666666)","(71.0, 220.0, 192.5)","(51.0, 210.0, 178.0)","(5.0, 8.2, 8.173333333333332)","(7.0, 17.0, 12.82857142857143)","(4.8, 8.0, 6.909090909090909)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:08:36.210212,"(31.0, 99999, 99990)","(101.0, 170.0, 106.66666666666667)","(3.7, 5.0, 4.25)","(101.0, 220.0, 136.66666666666666)","(71.0, 220.0, 191.66666666666666)","(51.0, 210.0, 178.0)","(5.0, 8.2, 8.173333333333332)","(7.0, 16.0, 12.866666666666667)","(4.8, 8.0, 6.909090909090909)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:08:37.799062,"(31.0, 99999, 99990)","(101.0, 220.0, 137.5)","(3.7, 5.0, 4.55)","(101.0, 220.0, 136.66666666666666)","(71.0, 220.0, 191.66666666666666)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.2, 8.173333333333332)","(7.0, 15.0, 11.444444444444445)","(4.8, 8.0, 6.909090909090909)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:08:39.381008,"(31.0, 99999, 99990)","(101.0, 200.0, 137.5)","(3.7, 5.0, 4.55)","(101.0, 220.0, 136.66666666666666)","(71.0, 220.0, 191.66666666666666)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.2, 8.173333333333332)","(7.0, 15.0, 12.92)","(4.8, 8.0, 6.909090909090909)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:08:40.975359,"(31.0, 99999, 99990)","(101.0, 200.0, 123.33333333333334)","(3.7, 5.0, 4.55)","(101.0, 220.0, 136.66666666666666)","(71.0, 220.0, 191.66666666666666)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.2, 8.173333333333332)","(7.0, 14.0, 11.866666666666667)","(4.8, 8.0, 6.909090909090909)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:08:42.558183,"(31.0, 99999, 99990)","(101.0, 220.0, 203.52941176470586)","(3.7, 5.0, 4.25)","(101.0, 220.0, 136.66666666666666)","(71.0, 220.0, 188.125)","(51.0, 210.0, 178.0)","(5.0, 8.2, 8.173333333333332)","(7.0, 13.5, 17.685714285714287)","(4.8, 8.0, 7.314285714285714)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:08:44.116111,"(31.0, 99999, 99990)","(101.0, 220.0, 126.66666666666666)","(3.7, 5.0, 4.25)","(101.0, 220.0, 140.0)","(71.0, 220.0, 158.33333333333331)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.2, 8.173333333333332)","(7.0, 19.0, 11.325)","(4.8, 7.6, 6.95)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:08:45.692750,"(31.0, 99999, 99990)","(101.0, 210.0, 161.66666666666669)","(3.7, 5.0, 4.963636363636364)","(101.0, 220.0, 140.0)","(71.0, 210.0, 106.66666666666666)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.2, 8.18)","(7.0, 12.5, 11.428571428571429)","(4.8, 7.4, 6.2)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:08:47.379017,"(31.0, 99999, 99990)","(101.0, 200.0, 126.66666666666666)","(3.7, 5.0, 4.646153846153846)","(101.0, 220.0, 157.5)","(71.0, 200.0, 106.66666666666666)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.2, 7.9314285714285715)","(7.0, 12.0, 10.56)","(4.8, 7.4, 6.9750000000000005)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:08:49.074723,"(31.0, 99999, 99990)","(101.0, 200.0, 130.0)","(3.8, 5.8, 5.0)","(101.0, 220.0, 187.0)","(71.0, 200.0, 157.5)","(51.0, 210.0, 148.0)","(5.0, 8.0, 7.933333333333334)","(7.0, 12.0, 10.533333333333333)","(4.8, 7.0, 6.066666666666666)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:08:50.796439,"(31.0, 99999, 99990)","(101.0, 190.0, 120.0)","(3.8, 5.5, 4.966666666666667)","(101.0, 210.0, 158.0)","(71.0, 190.0, 100.0)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.0, 7.769230769230769)","(7.0, 11.5, 11.633333333333333)","(4.8, 6.8, 6.199999999999999)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:08:52.636115,"(31.0, 99999, 99990)","(101.0, 180.0, 120.0)","(3.8, 5.9, 4.608333333333333)","(101.0, 200.0, 158.0)","(71.0, 180.0, 100.0)","(51.0, 210.0, 106.66666666666666)","(5.0, 7.8, 7.944)","(7.0, 12.5, 11.633333333333333)","(4.8, 6.8, 6.1)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:08:54.320471,"(31.0, 99999, 99990)","(101.0, 180.0, 120.0)","(3.8, 5.8, 4.591666666666667)","(101.0, 200.0, 158.0)","(71.0, 180.0, 100.0)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.2, 7.3578947368421055)","(7.0, 12.5, 11.633333333333333)","(4.8, 6.6, 5.866666666666666)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:08:55.866484,"(31.0, 99999, 99990)","(101.0, 180.0, 120.0)","(3.8, 5.6, 4.666666666666667)","(101.0, 200.0, 158.0)","(71.0, 180.0, 100.0)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.2, 7.956756756756757)","(7.0, 12.5, 11.244444444444444)","(4.8, 6.4, 6.1)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:08:57.368857,"(31.0, 99999, 99990)","(101.0, 180.0, 120.0)","(3.8, 5.5, 4.666666666666667)","(101.0, 200.0, 158.0)","(71.0, 180.0, 100.0)","(51.0, 210.0, 132.5)","(5.0, 8.0, 7.85)","(7.0, 12.0, 10.430769230769231)","(4.8, 7.4, 6.2)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:08:59.229953,"(31.0, 99999, 99990)","(101.0, 180.0, 120.0)","(3.8, 5.5, 5.0)","(101.0, 200.0, 158.0)","(71.0, 180.0, 100.0)","(51.0, 210.0, 132.5)","(5.0, 8.0, 7.85)","(7.0, 12.0, 9.45)","(4.8, 7.4, 5.763636363636364)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:09:00.848848,"(31.0, 99999, 99990)","(101.0, 180.0, 120.0)","(3.8, 5.5, 5.0)","(101.0, 200.0, 158.0)","(71.0, 180.0, 100.0)","(51.0, 210.0, 132.5)","(5.0, 8.0, 7.541176470588235)","(7.0, 12.0, 9.45)","(4.8, 7.4, 6.3)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:09:02.675047,"(31.0, 99999, 99990)","(101.0, 180.0, 120.0)","(3.8, 5.5, 5.0)","(101.0, 200.0, 173.75)","(71.0, 180.0, 100.0)","(51.0, 210.0, 132.5)","(5.0, 8.4, 8.0)","(7.0, 12.0, 9.45)","(4.8, 7.0, 5.833333333333333)","(2.4, 2.9, 2.8649999999999998)"
06-01-2023 14:09:04.337555,"(31.0, 99999, 99990)","(101.0, 180.0, 120.0)","(3.8, 5.5, 5.05)","(101.0, 200.0, 173.75)","(71.0, 180.0, 100.0)","(51.0, 210.0, 132.5)","(5.0, 8.2, 7.4750000000000005)","(7.0, 12.0, 10.2)","(4.8, 6.8, 5.3)","(2.4, 2.96, 2.904444444444444)"
06-01-2023 14:09:06.389091,"(31.0, 99999, 99990)","(101.0, 180.0, 120.0)","(3.8, 5.5, 4.824999999999999)","(101.0, 200.0, 133.33333333333334)","(71.0, 180.0, 100.0)","(51.0, 210.0, 132.5)","(5.0, 8.0, 7.67)","(7.0, 12.5, 11.32857142857143)","(4.8, 7.8, 6.933333333333334)","(2.4, 2.96, 2.946111111111111)"
06-01-2023 14:09:08.433327,"(31.0, 99999, 99990)","(101.0, 180.0, 157.5)","(3.8, 5.5, 4.949999999999999)","(101.0, 200.0, 165.0)","(71.0, 180.0, 166.25)","(51.0, 210.0, 183.33333333333334)","(5.0, 8.2, 7.6)","(7.0, 19.0, 12.52)","(4.8, 7.4, 6.2)","(2.4, 2.98, 2.966111111111111)"
06-01-2023 14:09:09.989201,"(26.0, 99999, 99990)","(101.0, 230.0, 171.25)","(3.8, 5.3, 4.716666666666667)","(101.0, 200.0, 165.0)","(71.0, 230.0, 174.28571428571428)","(51.0, 210.0, 183.33333333333334)","(5.0, 8.2, 7.987096774193548)","(7.0, 19.0, 11.933333333333334)","(4.8, 7.4, 6.65)","(2.4, 2.98, 2.913333333333333)"
06-01-2023 14:09:11.585710,"(26.0, 99999, 99990)","(101.0, 200.0, 171.25)","(3.8, 5.3, 4.716666666666667)","(101.0, 200.0, 165.0)","(71.0, 220.0, 160.0)","(51.0, 210.0, 183.33333333333334)","(5.0, 8.2, 8.0)","(7.0, 19.0, 11.933333333333334)","(4.8, 7.2, 6.542857142857143)","(2.4, 2.98, 2.913333333333333)"
06-01-2023 14:09:13.111685,"(26.0, 99999, 99990)","(101.0, 200.0, 148.0)","(3.8, 5.3, 4.949999999999999)","(101.0, 200.0, 165.0)","(71.0, 200.0, 152.85714285714286)","(51.0, 210.0, 183.33333333333334)","(5.0, 8.2, 8.082608695652175)","(7.0, 19.0, 13.218181818181819)","(4.8, 6.8, 6.199999999999999)","(2.4, 2.98, 2.9911764705882353)"
06-01-2023 14:09:14.678363,"(26.0, 99999, 99990)","(101.0, 190.0, 148.0)","(3.8, 5.3, 4.7749999999999995)","(101.0, 200.0, 165.0)","(71.0, 190.0, 152.85714285714286)","(51.0, 210.0, 180.9090909090909)","(5.0, 8.4, 8.025641025641026)","(7.0, 19.0, 11.933333333333334)","(4.8, 6.6, 6.1)","(2.4, 3.0, 2.9911764705882353)"
06-01-2023 14:09:16.097061,"(26.0, 99999, 99990)","(101.0, 190.0, 148.0)","(3.8, 5.3, 4.699999999999999)","(101.0, 200.0, 165.0)","(71.0, 190.0, 152.85714285714286)","(51.0, 210.0, 180.9090909090909)","(5.0, 8.4, 8.020779220779222)","(7.0, 19.0, 11.933333333333334)","(4.8, 6.6, 7.050000000000001)","(2.4, 3.0, 2.9911764705882353)"
06-01-2023 14:09:17.584465,"(26.0, 99999, 99990)","(101.0, 190.0, 148.0)","(3.8, 5.2, 4.699999999999999)","(101.0, 200.0, 165.0)","(71.0, 190.0, 152.85714285714286)","(51.0, 210.0, 178.0)","(5.0, 8.4, 8.105050505050505)","(7.0, 19.0, 11.933333333333334)","(4.8, 8.4, 7.014285714285714)","(2.4, 3.0, 2.9911764705882353)"
06-01-2023 14:09:19.417076,"(26.0, 99999, 99990)","(101.0, 190.0, 106.66666666666667)","(3.8, 5.2, 4.685714285714285)","(101.0, 200.0, 165.0)","(71.0, 190.0, 82.85714285714286)","(51.0, 210.0, 80.83333333333333)","(5.0, 8.4, 8.105050505050505)","(7.0, 19.0, 15.2)","(4.8, 7.8, 6.466666666666667)","(2.4, 3.05, 3.036764705882353)"
06-01-2023 14:09:21.229215,"(26.0, 99999, 99990)","(101.0, 190.0, 105.0)","(3.8, 5.2, 4.685714285714285)","(101.0, 200.0, 165.0)","(71.0, 190.0, 84.16666666666667)","(51.0, 210.0, 79.16666666666667)","(5.0, 8.4, 8.157575757575758)","(7.0, 18.5, 15.2)","(4.8, 7.6, 6.16)","(2.4, 3.05, 3.036764705882353)"
06-01-2023 14:09:22.872596,"(26.0, 99999, 99990)","(101.0, 180.0, 116.66666666666667)","(3.8, 5.2, 4.685714285714285)","(101.0, 200.0, 165.0)","(71.0, 180.0, 96.66666666666667)","(51.0, 200.0, 127.5)","(5.0, 8.6, 8.412820512820513)","(7.0, 18.5, 13.05)","(4.8, 7.6, 6.6)","(2.4, 3.05, 2.9986666666666664)"
06-01-2023 14:09:24.745202,"(26.0, 99999, 99990)","(101.0, 170.0, 125.0)","(3.8, 5.2, 4.685714285714285)","(101.0, 200.0, 165.0)","(71.0, 160.0, 96.66666666666667)","(51.0, 200.0, 106.66666666666666)","(5.0, 8.6, 8.235294117647058)","(7.0, 17.0, 11.0)","(4.8, 7.4, 6.15)","(2.4, 3.05, 2.987)"
06-01-2023 14:09:26.491014,"(26.0, 99999, 99990)","(101.0, 160.0, 155.0)","(3.8, 5.2, 4.685714285714285)","(101.0, 200.0, 165.0)","(71.0, 160.0, 96.66666666666667)","(51.0, 210.0, 106.66666666666666)","(5.0, 8.4, 8.799999999999999)","(7.0, 17.0, 11.559999999999999)","(4.8, 7.4, 6.15)","(2.4, 3.05, 2.98875)"
06-01-2023 14:09:28.269317,"(26.0, 99999, 99990)","(101.0, 220.0, 120.0)","(3.8, 5.2, 4.685714285714285)","(101.0, 200.0, 165.0)","(71.0, 160.0, 96.66666666666667)","(51.0, 210.0, 106.66666666666666)","(5.0, 9.2, 8.552941176470588)","(7.0, 15.5, 10.571428571428571)","(4.8, 7.4, 6.15)","(2.4, 3.05, 2.98875)"
