,Mocial Chief,Bombasay,Daunting Queen,Age Of Innocence,Svindal,Starsonic,Bering Sea,Spirit Esprit,Tri Nations
10-01-2023 16:33:20.697313,"(2.45, 2.84, 2.755294117647059)","(6.0, 8.2, 8.16)","(31.0, 80.0, 58.57142857142857)","(2.5, 3.1, 3.072222222222222)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.5, 11.893939393939394)","(15.0, 38.0, 34.0)","(21.0, 36.0, 35.333333333333336)","(21.0, 42.0, 40.75)"
10-01-2023 16:33:22.009393,"(2.45, 2.84, 2.755294117647059)","(6.0, 8.2, 8.1)","(31.0, 75.0, 62.142857142857146)","(2.5, 3.1, 3.095)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.5, 11.893939393939394)","(15.0, 38.0, 31.6)","(21.0, 36.0, 34.666666666666664)","(21.0, 42.0, 38.0)"
10-01-2023 16:33:23.270860,"(2.45, 2.84, 2.7462500000000003)","(6.0, 8.4, 8.1)","(31.0, 75.0, 66.42857142857143)","(2.5, 3.1, 3.095)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.5, 11.882352941176471)","(15.0, 38.0, 31.6)","(21.0, 36.0, 34.666666666666664)","(21.0, 42.0, 38.0)"
10-01-2023 16:33:24.566804,"(2.45, 2.84, 2.7462500000000003)","(6.0, 8.4, 8.1)","(31.0, 75.0, 66.42857142857143)","(2.5, 3.1, 3.095)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.0, 11.882352941176471)","(15.0, 38.0, 31.6)","(21.0, 36.0, 34.8)","(21.0, 42.0, 38.0)"
10-01-2023 16:33:25.886762,"(2.45, 2.84, 2.7462500000000003)","(6.0, 8.4, 8.1)","(31.0, 75.0, 66.66666666666667)","(2.5, 3.1, 3.095)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.0, 11.882352941176471)","(15.0, 38.0, 31.6)","(21.0, 36.0, 34.8)","(21.0, 42.0, 38.0)"
10-01-2023 16:33:27.268974,"(2.45, 2.84, 2.7462500000000003)","(6.0, 8.4, 8.233333333333334)","(31.0, 80.0, 66.66666666666667)","(2.5, 3.1, 3.095)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.0, 11.882352941176471)","(15.0, 38.0, 31.6)","(21.0, 36.0, 34.8)","(21.0, 42.0, 38.0)"
10-01-2023 16:33:28.645235,"(2.45, 2.8, 2.7520000000000002)","(6.0, 8.4, 8.1)","(31.0, 80.0, 66.66666666666667)","(2.5, 3.1, 3.095)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.0, 11.882352941176471)","(15.0, 38.0, 31.6)","(21.0, 36.0, 34.8)","(21.0, 42.0, 38.0)"
10-01-2023 16:33:30.034680,"(2.45, 2.8, 2.7520000000000002)","(6.0, 8.4, 8.1)","(31.0, 80.0, 66.66666666666667)","(2.5, 3.1, 3.095)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.0, 11.882352941176471)","(15.0, 38.0, 31.6)","(21.0, 36.0, 34.8)","(21.0, 42.0, 38.0)"
10-01-2023 16:33:31.295075,"(2.45, 2.8, 2.7614285714285716)","(6.0, 8.4, 8.1)","(31.0, 80.0, 66.66666666666667)","(2.5, 3.1, 3.095)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.0, 11.882352941176471)","(15.0, 38.0, 31.6)","(21.0, 36.0, 33.42857142857143)","(21.0, 42.0, 38.0)"
10-01-2023 16:33:32.540919,"(2.45, 2.8, 2.7614285714285716)","(6.0, 8.4, 8.1)","(31.0, 80.0, 66.66666666666667)","(2.5, 3.1, 3.095)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.0, 11.882352941176471)","(15.0, 38.0, 31.6)","(21.0, 36.0, 33.42857142857143)","(21.0, 42.0, 38.0)"
10-01-2023 16:33:33.807179,"(2.45, 2.8, 2.7614285714285716)","(6.0, 8.4, 8.1)","(31.0, 80.0, 66.66666666666667)","(2.5, 3.1, 3.095)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.0, 12.1)","(15.0, 38.0, 34.0)","(21.0, 36.0, 33.42857142857143)","(21.0, 42.0, 38.0)"
10-01-2023 16:33:35.037601,"(2.45, 2.8, 2.7614285714285716)","(6.0, 8.4, 8.1)","(31.0, 80.0, 66.66666666666667)","(2.5, 3.1, 3.095)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.5, 12.1)","(15.0, 38.0, 35.473684210526315)","(21.0, 36.0, 34.8)","(21.0, 42.0, 38.0)"
10-01-2023 16:33:36.273953,"(2.45, 2.8, 2.7614285714285716)","(6.0, 8.4, 8.1)","(31.0, 80.0, 66.66666666666667)","(2.5, 3.1, 3.095)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.5, 12.1)","(15.0, 38.0, 35.81818181818181)","(21.0, 36.0, 34.8)","(21.0, 42.0, 39.5)"
10-01-2023 16:33:37.483348,"(2.45, 2.8, 2.77)","(6.0, 8.4, 8.1)","(31.0, 80.0, 71.42857142857143)","(2.5, 3.1, 3.095)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.5, 12.1)","(15.0, 38.0, 33.6)","(21.0, 36.0, 35.0)","(21.0, 42.0, 39.5)"
10-01-2023 16:33:38.923202,"(2.45, 2.8, 2.77)","(6.0, 8.4, 8.1)","(31.0, 80.0, 71.42857142857143)","(2.5, 3.1, 3.095)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.5, 11.833333333333334)","(15.0, 38.0, 34.0)","(21.0, 36.0, 35.0)","(21.0, 42.0, 39.5)"
10-01-2023 16:33:40.333004,"(2.45, 2.8, 2.7614285714285716)","(6.0, 8.4, 8.1)","(31.0, 80.0, 71.42857142857143)","(2.5, 3.1, 3.095)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.5, 11.833333333333334)","(15.0, 38.0, 34.0)","(21.0, 36.0, 35.0)","(21.0, 42.0, 36.666666666666664)"
10-01-2023 16:33:41.676675,"(2.45, 2.8, 2.7614285714285716)","(6.0, 8.4, 8.1)","(31.0, 80.0, 71.42857142857143)","(2.5, 3.1, 3.05)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.5, 12.142857142857142)","(15.0, 36.0, 34.0)","(21.0, 36.0, 35.0)","(21.0, 40.0, 36.666666666666664)"
10-01-2023 16:33:43.157029,"(2.45, 2.8, 2.7614285714285716)","(6.0, 8.4, 8.106666666666667)","(31.0, 80.0, 71.42857142857143)","(2.5, 3.05, 3.025392670157068)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.5, 12.173913043478262)","(15.0, 36.0, 32.4)","(21.0, 36.0, 34.8)","(21.0, 40.0, 36.666666666666664)"
10-01-2023 16:33:44.664818,"(2.45, 2.8, 2.7614285714285716)","(6.0, 8.4, 8.106666666666667)","(31.0, 80.0, 71.42857142857143)","(2.5, 3.05, 3.025392670157068)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.5, 12.173913043478262)","(15.0, 36.0, 32.4)","(21.0, 36.0, 34.8)","(21.0, 40.0, 36.666666666666664)"
10-01-2023 16:33:46.124293,"(2.45, 2.8, 2.745)","(6.0, 8.4, 8.106666666666667)","(31.0, 80.0, 71.42857142857143)","(2.5, 3.05, 3.025392670157068)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.5, 12.173913043478262)","(15.0, 36.0, 32.4)","(21.0, 36.0, 34.8)","(21.0, 40.0, 36.666666666666664)"
10-01-2023 16:33:47.479333,"(2.45, 2.78, 2.745)","(6.0, 8.4, 8.106666666666667)","(31.0, 80.0, 71.42857142857143)","(2.5, 3.05, 3.025392670157068)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.5, 12.173913043478262)","(15.0, 36.0, 34.5)","(21.0, 36.0, 35.14285714285714)","(21.0, 40.0, 36.666666666666664)"
10-01-2023 16:33:48.802250,"(2.45, 2.78, 2.761081081081081)","(6.0, 8.4, 8.106666666666667)","(31.0, 80.0, 71.42857142857143)","(2.5, 3.05, 3.025392670157068)","(71.0, 110.0, 101.66666666666667)","(8.5, 12.5, 12.173913043478262)","(15.0, 36.0, 34.5)","(21.0, 36.0, 35.14285714285714)","(21.0, 40.0, 36.666666666666664)"
10-01-2023 16:33:50.095746,"(2.45, 2.78, 2.761081081081081)","(6.0, 8.4, 8.106666666666667)","(31.0, 80.0, 71.42857142857143)","(2.5, 3.05, 3.025392670157068)","(71.0, 110.0, 109.11764705882354)","(8.5, 12.5, 12.173913043478262)","(15.0, 36.0, 32.625)","(21.0, 36.0, 34.90909090909091)","(21.0, 40.0, 36.666666666666664)"
10-01-2023 16:33:51.383069,"(2.45, 2.78, 2.761081081081081)","(6.0, 8.4, 8.08421052631579)","(31.0, 80.0, 71.42857142857143)","(2.5, 3.05, 3.025392670157068)","(71.0, 110.0, 109.11764705882354)","(8.5, 12.5, 12.173913043478262)","(15.0, 36.0, 32.625)","(21.0, 36.0, 34.90909090909091)","(21.0, 40.0, 36.666666666666664)"
10-01-2023 16:33:52.680964,"(2.45, 2.78, 2.761081081081081)","(6.0, 8.4, 8.08421052631579)","(31.0, 80.0, 71.42857142857143)","(2.5, 3.05, 3.025392670157068)","(71.0, 110.0, 109.11764705882354)","(8.5, 12.5, 12.173913043478262)","(15.0, 36.0, 33.36363636363636)","(21.0, 36.0, 34.90909090909091)","(21.0, 40.0, 36.666666666666664)"
10-01-2023 16:33:53.914206,"(2.45, 2.78, 2.761081081081081)","(6.0, 8.4, 8.08421052631579)","(31.0, 80.0, 71.42857142857143)","(2.5, 3.05, 3.0164285714285715)","(71.0, 110.0, 109.11764705882354)","(8.5, 12.5, 12.173913043478262)","(15.0, 34.0, 33.36363636363636)","(21.0, 36.0, 34.90909090909091)","(21.0, 40.0, 36.666666666666664)"
10-01-2023 16:33:55.160046,"(2.45, 2.78, 2.761081081081081)","(6.0, 8.4, 8.08421052631579)","(31.0, 80.0, 71.42857142857143)","(2.5, 3.05, 2.994344262295082)","(71.0, 110.0, 109.11764705882354)","(8.5, 12.5, 12.173913043478262)","(15.0, 34.0, 33.36363636363636)","(21.0, 36.0, 35.4)","(21.0, 40.0, 36.666666666666664)"
10-01-2023 16:33:56.378537,"(2.45, 2.78, 2.7676)","(6.0, 8.4, 8.16842105263158)","(31.0, 80.0, 72.0)","(2.5, 3.05, 3.007456140350877)","(71.0, 110.0, 109.11764705882354)","(8.5, 12.5, 12.211538461538462)","(15.0, 34.0, 32.44444444444444)","(21.0, 36.0, 35.4)","(21.0, 40.0, 36.666666666666664)"
10-01-2023 16:33:57.670548,"(2.45, 2.78, 2.7676)","(6.0, 8.4, 8.16842105263158)","(31.0, 80.0, 72.0)","(2.5, 3.05, 3.007456140350877)","(71.0, 110.0, 109.11764705882354)","(8.5, 12.5, 12.211538461538462)","(15.0, 36.0, 30.4)","(21.0, 36.0, 34.0)","(21.0, 40.0, 34.666666666666664)"
10-01-2023 16:33:58.977394,"(2.45, 2.78, 2.7676)","(6.0, 8.4, 8.16842105263158)","(31.0, 80.0, 72.0)","(2.5, 3.05, 3.007456140350877)","(71.0, 110.0, 109.11764705882354)","(8.5, 12.5, 12.211538461538462)","(15.0, 36.0, 30.4)","(21.0, 36.0, 34.0)","(21.0, 40.0, 34.666666666666664)"
10-01-2023 16:34:00.355201,"(2.45, 2.78, 2.7676)","(6.0, 8.4, 8.16842105263158)","(31.0, 80.0, 72.0)","(2.5, 3.05, 3.007456140350877)","(71.0, 110.0, 109.11764705882354)","(8.5, 12.5, 12.211538461538462)","(15.0, 36.0, 29.875)","(21.0, 36.0, 34.0)","(21.0, 40.0, 36.0)"
10-01-2023 16:34:01.684774,"(2.45, 2.78, 2.7669090909090905)","(6.0, 8.4, 8.16842105263158)","(31.0, 80.0, 72.0)","(2.5, 3.05, 3.007456140350877)","(71.0, 110.0, 109.11764705882354)","(8.5, 12.5, 12.211538461538462)","(15.0, 36.0, 29.875)","(21.0, 36.0, 34.0)","(21.0, 40.0, 36.0)"
10-01-2023 16:34:03.020612,"(2.45, 2.78, 2.7669090909090905)","(6.0, 8.4, 8.16842105263158)","(31.0, 80.0, 72.0)","(2.5, 3.05, 3.007456140350877)","(71.0, 110.0, 109.11764705882354)","(8.5, 12.5, 12.211538461538462)","(15.0, 36.0, 29.875)","(21.0, 36.0, 34.0)","(21.0, 40.0, 38.93333333333334)"
10-01-2023 16:34:04.279769,"(2.45, 2.78, 2.78)","(6.0, 8.4, 8.021739130434783)","(31.0, 80.0, 77.5)","(2.5, 3.05, 2.990393013100437)","(71.0, 110.0, 108.57142857142857)","(8.5, 12.5, 12.211538461538462)","(15.0, 36.0, 34.88)","(21.0, 36.0, 37.0)","(21.0, 40.0, 35.714285714285715)"
10-01-2023 16:34:05.538642,"(2.45, 2.84, 2.8028070175438593)","(6.0, 8.2, 8.021739130434783)","(31.0, 80.0, 76.25)","(2.5, 3.05, 2.990393013100437)","(71.0, 110.0, 108.57142857142857)","(8.5, 12.5, 12.171875)","(15.0, 36.0, 34.88)","(21.0, 38.0, 37.0)","(21.0, 38.0, 35.714285714285715)"
10-01-2023 16:34:06.691187,"(2.45, 2.84, 2.8028070175438593)","(6.0, 8.2, 8.021739130434783)","(31.0, 80.0, 76.25)","(2.5, 3.05, 2.990393013100437)","(71.0, 110.0, 108.57142857142857)","(8.5, 12.5, 12.171875)","(15.0, 36.0, 35.6)","(21.0, 38.0, 37.78947368421053)","(21.0, 38.0, 35.714285714285715)"
10-01-2023 16:34:07.864426,"(2.45, 2.84, 2.8028070175438593)","(6.0, 8.2, 8.021739130434783)","(31.0, 80.0, 76.25)","(2.5, 3.05, 2.994959677419355)","(71.0, 110.0, 108.57142857142857)","(8.5, 12.5, 12.125)","(15.0, 36.0, 35.6)","(21.0, 38.0, 37.78947368421053)","(21.0, 38.0, 35.714285714285715)"
10-01-2023 16:34:09.078453,"(2.45, 2.84, 2.8028070175438593)","(6.0, 8.2, 8.021739130434783)","(31.0, 80.0, 76.25)","(2.5, 3.05, 2.994959677419355)","(71.0, 110.0, 109.0)","(8.5, 12.5, 12.125)","(15.0, 36.0, 35.6)","(21.0, 38.0, 37.78947368421053)","(21.0, 38.0, 35.714285714285715)"
10-01-2023 16:34:10.329107,"(2.45, 2.84, 2.8028070175438593)","(6.0, 8.2, 8.021739130434783)","(31.0, 80.0, 76.25)","(2.5, 3.05, 2.994959677419355)","(71.0, 110.0, 108.57142857142857)","(8.5, 12.5, 12.125)","(15.0, 36.0, 35.6)","(21.0, 38.0, 37.78947368421053)","(21.0, 38.0, 35.714285714285715)"
10-01-2023 16:34:11.599130,"(2.45, 2.84, 2.8028070175438593)","(6.0, 8.2, 8.021739130434783)","(31.0, 80.0, 76.25)","(2.5, 3.05, 2.96)","(71.0, 110.0, 108.57142857142857)","(8.5, 12.5, 12.125)","(15.0, 36.0, 35.6)","(21.0, 38.0, 37.78947368421053)","(21.0, 38.0, 35.714285714285715)"
10-01-2023 16:34:12.882875,"(2.45, 2.84, 2.8040677966101692)","(6.0, 8.2, 8.021739130434783)","(31.0, 80.0, 76.25)","(2.5, 2.98, 2.9584615384615383)","(71.0, 110.0, 108.57142857142857)","(8.5, 12.5, 12.125)","(15.0, 36.0, 35.6)","(21.0, 38.0, 37.78947368421053)","(21.0, 38.0, 35.714285714285715)"
10-01-2023 16:34:14.223081,"(2.45, 2.84, 2.8040677966101692)","(6.0, 8.2, 8.02)","(31.0, 80.0, 77.0)","(2.5, 2.98, 2.95)","(71.0, 110.0, 108.57142857142857)","(8.5, 12.5, 12.125)","(15.0, 36.0, 37.4)","(21.0, 38.0, 37.0)","(21.0, 38.0, 35.714285714285715)"
10-01-2023 16:34:15.538097,"(2.45, 2.88, 2.8777777777777778)","(6.5, 8.2, 8.02)","(31.0, 80.0, 77.0)","(2.5, 2.96, 2.92)","(81.0, 110.0, 108.57142857142857)","(8.5, 12.5, 12.125)","(16.0, 38.0, 37.4)","(26.0, 38.0, 37.0)","(26.0, 38.0, 35.714285714285715)"
10-01-2023 16:34:16.853291,"(2.45, 2.9, 2.8642105263157895)","(6.5, 8.2, 8.02)","(31.0, 80.0, 77.0)","(2.5, 2.94, 2.915238095238095)","(81.0, 110.0, 108.57142857142857)","(8.5, 12.5, 12.125)","(16.0, 38.0, 37.4)","(26.0, 38.0, 37.0)","(26.0, 38.0, 34.8)"
10-01-2023 16:34:18.126060,"(2.45, 2.9, 2.8642105263157895)","(6.5, 8.2, 8.02)","(31.0, 80.0, 77.0)","(2.5, 2.94, 2.920377358490566)","(81.0, 110.0, 108.75)","(8.5, 12.5, 12.125)","(16.0, 38.0, 37.4)","(26.0, 38.0, 37.0)","(26.0, 38.0, 34.8)"
10-01-2023 16:34:19.367553,"(2.45, 2.9, 2.8642105263157895)","(6.5, 8.2, 8.02)","(31.0, 80.0, 77.0)","(2.5, 2.94, 2.9177049180327868)","(81.0, 110.0, 108.75)","(8.5, 12.5, 12.125)","(16.0, 38.0, 37.333333333333336)","(26.0, 38.0, 37.0)","(26.0, 38.0, 34.8)"
10-01-2023 16:34:20.727830,"(2.45, 2.9, 2.8642105263157895)","(6.5, 8.2, 8.02)","(31.0, 80.0, 77.0)","(2.5, 2.94, 2.9177049180327868)","(81.0, 110.0, 108.75)","(8.5, 12.5, 12.125)","(16.0, 38.0, 37.333333333333336)","(26.0, 38.0, 37.0)","(26.0, 38.0, 34.8)"
10-01-2023 16:34:22.091490,"(2.45, 2.9, 2.8642105263157895)","(6.5, 8.2, 8.02)","(31.0, 80.0, 77.0)","(2.5, 2.94, 2.919285714285714)","(81.0, 110.0, 108.75)","(8.5, 12.5, 12.038461538461538)","(16.0, 38.0, 37.333333333333336)","(26.0, 38.0, 37.0)","(26.0, 38.0, 34.8)"
10-01-2023 16:34:23.421582,"(2.45, 2.9, 2.8642105263157895)","(6.5, 8.2, 8.02)","(31.0, 80.0, 77.0)","(2.5, 2.92, 2.9085714285714284)","(81.0, 110.0, 108.75)","(8.5, 12.5, 12.038461538461538)","(16.0, 38.0, 37.333333333333336)","(26.0, 38.0, 37.0)","(26.0, 38.0, 34.8)"
10-01-2023 16:34:24.991472,"(2.45, 2.9, 2.8723076923076922)","(6.5, 8.2, 8.02)","(31.0, 80.0, 77.0)","(2.5, 2.92, 2.9085714285714284)","(81.0, 110.0, 108.75)","(8.5, 12.5, 12.038461538461538)","(16.0, 38.0, 37.333333333333336)","(26.0, 38.0, 37.0)","(26.0, 38.0, 34.8)"
10-01-2023 16:34:26.517118,"(2.45, 2.9, 2.9371428571428573)","(6.5, 8.2, 7.968)","(31.0, 80.0, 77.5)","(2.5, 2.92, 2.897)","(81.0, 110.0, 108.75)","(8.5, 12.5, 11.833333333333334)","(16.0, 38.0, 37.333333333333336)","(26.0, 38.0, 37.0)","(26.0, 38.0, 34.8)"
10-01-2023 16:34:27.909737,"(2.45, 2.94, 2.9246153846153846)","(6.5, 8.0, 7.968)","(31.0, 80.0, 77.5)","(2.5, 2.92, 2.897)","(81.0, 110.0, 108.75)","(8.5, 12.5, 11.833333333333334)","(16.0, 38.0, 37.333333333333336)","(26.0, 38.0, 37.0)","(26.0, 38.0, 34.8)"
10-01-2023 16:34:29.341906,"(2.45, 2.94, 2.9355555555555557)","(6.5, 8.0, 7.955555555555556)","(31.0, 80.0, 77.5)","(2.5, 2.92, 2.897)","(81.0, 110.0, 108.75)","(8.5, 12.5, 11.833333333333334)","(16.0, 38.0, 37.333333333333336)","(26.0, 38.0, 37.0)","(26.0, 38.0, 34.8)"
10-01-2023 16:34:30.693060,"(2.45, 2.94, 2.9355555555555557)","(6.5, 8.0, 7.955555555555556)","(31.0, 80.0, 77.5)","(2.5, 2.92, 2.897)","(81.0, 110.0, 108.75)","(8.5, 12.5, 11.833333333333334)","(16.0, 38.0, 37.333333333333336)","(26.0, 38.0, 37.0)","(26.0, 38.0, 34.8)"
10-01-2023 16:34:32.082257,"(2.45, 2.94, 2.932)","(6.5, 8.0, 7.955555555555556)","(31.0, 80.0, 77.5)","(2.5, 2.92, 2.881333333333333)","(81.0, 110.0, 108.75)","(8.5, 12.5, 11.833333333333334)","(16.0, 38.0, 37.333333333333336)","(26.0, 38.0, 37.0)","(26.0, 38.0, 34.8)"
10-01-2023 16:34:33.396583,"(2.45, 2.96, 2.949333333333333)","(6.5, 8.0, 7.955555555555556)","(31.0, 80.0, 77.5)","(2.5, 2.9, 2.881333333333333)","(81.0, 110.0, 108.75)","(8.5, 12.5, 11.833333333333334)","(16.0, 38.0, 37.333333333333336)","(26.0, 38.0, 37.0)","(26.0, 38.0, 34.8)"
10-01-2023 16:34:34.629300,"(2.45, 2.98, 2.9761904761904763)","(6.5, 8.0, 7.955555555555556)","(31.0, 80.0, 77.5)","(2.5, 2.9, 2.881333333333333)","(81.0, 110.0, 108.75)","(8.5, 12.5, 11.833333333333334)","(16.0, 38.0, 37.333333333333336)","(26.0, 38.0, 36.333333333333336)","(26.0, 38.0, 34.8)"
10-01-2023 16:34:35.840205,"(2.45, 3.0, 2.9658091286307053)","(6.5, 7.8, 7.75)","(31.0, 80.0, 77.5)","(2.5, 2.9, 2.876)","(81.0, 110.0, 108.75)","(8.5, 12.5, 11.833333333333334)","(16.0, 38.0, 37.333333333333336)","(26.0, 38.0, 36.285714285714285)","(26.0, 38.0, 37.25)"
10-01-2023 16:34:37.094852,"(2.45, 3.0, 2.980566037735849)","(6.0, 7.8, 7.76)","(31.0, 80.0, 77.5)","(2.6, 2.88, 2.8609999999999998)","(81.0, 110.0, 108.75)","(8.5, 12.5, 11.833333333333334)","(16.0, 38.0, 37.333333333333336)","(26.0, 38.0, 36.285714285714285)","(26.0, 38.0, 37.45454545454545)"
10-01-2023 16:34:38.390233,"(2.45, 3.05, 3.0474789915966385)","(6.0, 7.8, 7.76)","(31.0, 80.0, 77.0)","(2.6, 2.88, 2.79)","(81.0, 110.0, 108.75)","(8.5, 12.5, 11.909090909090908)","(16.0, 38.0, 37.333333333333336)","(26.0, 38.0, 36.285714285714285)","(26.0, 38.0, 37.45454545454545)"
10-01-2023 16:34:39.787044,"(2.45, 3.3, 3.245)","(6.0, 7.2, 7.128571428571429)","(31.0, 80.0, 77.0)","(2.6, 2.82, 2.776)","(81.0, 110.0, 108.75)","(8.5, 12.0, 11.909090909090908)","(16.0, 38.0, 37.333333333333336)","(26.0, 38.0, 36.285714285714285)","(26.0, 38.0, 37.45454545454545)"
10-01-2023 16:34:41.159286,"(2.45, 3.3, 3.24375)","(6.0, 7.2, 7.133333333333334)","(31.0, 80.0, 77.0)","(2.6, 2.78, 2.79)","(81.0, 110.0, 114.0)","(8.5, 12.0, 12.051282051282051)","(16.0, 38.0, 36.36363636363637)","(26.0, 38.0, 36.4)","(26.0, 38.0, 39.27272727272727)"
10-01-2023 16:34:42.492612,"(2.45, 3.25, 3.1884615384615382)","(6.0, 7.2, 7.133333333333334)","(31.0, 80.0, 77.0)","(2.6, 2.8, 2.795121951219512)","(81.0, 130.0, 114.0)","(8.5, 12.5, 12.052631578947368)","(16.0, 40.0, 35.333333333333336)","(26.0, 38.0, 36.4)","(26.0, 40.0, 39.27272727272727)"
10-01-2023 16:34:43.973255,"(2.45, 3.25, 3.17)","(6.0, 7.2, 7.133333333333334)","(31.0, 80.0, 77.0)","(2.6, 2.8, 2.824)","(81.0, 130.0, 114.0)","(8.5, 12.5, 12.052631578947368)","(16.0, 40.0, 36.8)","(26.0, 38.0, 36.4)","(26.0, 40.0, 39.27272727272727)"
10-01-2023 16:34:45.343781,"(2.45, 3.25, 3.17)","(6.0, 7.2, 7.133333333333334)","(31.0, 80.0, 77.0)","(2.6, 2.84, 2.824)","(81.0, 130.0, 114.0)","(8.5, 12.5, 12.027777777777779)","(16.0, 40.0, 36.38709677419355)","(26.0, 38.0, 36.4)","(26.0, 40.0, 39.14285714285714)"
10-01-2023 16:34:46.743527,"(2.45, 3.2, 3.204285714285714)","(6.0, 7.2, 7.08)","(31.0, 80.0, 77.0)","(2.6, 2.84, 2.824)","(81.0, 130.0, 103.33333333333333)","(8.5, 12.5, 11.978260869565217)","(16.0, 40.0, 34.4)","(26.0, 38.0, 36.4)","(26.0, 40.0, 41.27272727272727)"
10-01-2023 16:34:48.088370,"(2.45, 3.25, 3.204285714285714)","(6.0, 7.2, 7.036363636363636)","(31.0, 80.0, 70.4)","(2.6, 2.84, 2.824)","(81.0, 130.0, 105.0)","(8.5, 12.0, 11.87037037037037)","(16.0, 40.0, 34.4)","(26.0, 38.0, 36.0)","(26.0, 42.0, 41.27272727272727)"
10-01-2023 16:34:49.485150,"(2.45, 3.25, 3.204285714285714)","(6.0, 7.2, 7.036363636363636)","(31.0, 80.0, 69.33333333333333)","(2.6, 2.86, 2.781212121212121)","(81.0, 130.0, 103.33333333333333)","(8.5, 12.5, 11.87037037037037)","(16.0, 40.0, 37.45454545454545)","(26.0, 38.0, 33.565217391304344)","(26.0, 42.0, 41.27272727272727)"
10-01-2023 16:34:50.845706,"(2.45, 3.25, 3.204285714285714)","(6.0, 7.2, 7.036363636363636)","(31.0, 80.0, 66.28571428571428)","(2.6, 2.8, 2.7806644518272425)","(81.0, 130.0, 103.33333333333333)","(8.5, 12.5, 11.87037037037037)","(16.0, 38.0, 37.14285714285714)","(26.0, 36.0, 33.84615384615385)","(26.0, 42.0, 37.84615384615385)"
10-01-2023 16:34:52.296983,"(2.45, 3.25, 3.2327586206896552)","(6.0, 7.2, 7.114285714285715)","(31.0, 80.0, 65.0)","(2.6, 2.8, 2.7806644518272425)","(81.0, 130.0, 124.53125)","(8.5, 12.5, 11.87037037037037)","(16.0, 38.0, 37.1)","(26.0, 36.0, 33.714285714285715)","(26.0, 44.0, 37.84615384615385)"
10-01-2023 16:34:54.009430,"(2.45, 3.25, 3.24)","(6.0, 7.2, 7.114285714285715)","(31.0, 80.0, 70.625)","(2.6, 2.8, 2.7407017543859653)","(81.0, 130.0, 122.0)","(8.5, 12.5, 11.87037037037037)","(16.0, 38.0, 36.8)","(26.0, 34.0, 33.714285714285715)","(26.0, 44.0, 37.84615384615385)"
10-01-2023 16:34:55.492611,"(2.45, 3.25, 3.24)","(6.0, 7.2, 7.114285714285715)","(31.0, 80.0, 65.0)","(2.6, 2.76, 2.740615384615385)","(81.0, 130.0, 122.0)","(8.5, 12.5, 11.87037037037037)","(16.0, 38.0, 36.8)","(26.0, 34.0, 33.714285714285715)","(26.0, 44.0, 37.84615384615385)"
10-01-2023 16:34:56.827537,"(2.45, 3.25, 3.213157894736842)","(6.0, 7.2, 7.114285714285715)","(31.0, 80.0, 72.5)","(2.6, 2.76, 2.7482758620689656)","(81.0, 130.0, 122.0)","(8.5, 12.5, 11.8)","(16.0, 38.0, 36.8)","(26.0, 34.0, 33.714285714285715)","(26.0, 44.0, 39.0)"
10-01-2023 16:34:58.207126,"(2.45, 3.25, 3.213157894736842)","(6.0, 7.2, 7.125)","(31.0, 80.0, 68.75)","(2.6, 2.76, 2.7478571428571428)","(81.0, 130.0, 122.0)","(8.5, 12.5, 11.8)","(16.0, 38.0, 36.8)","(26.0, 34.0, 33.714285714285715)","(26.0, 44.0, 39.0)"
10-01-2023 16:34:59.769730,"(2.45, 3.25, 3.231081081081081)","(6.0, 7.2, 7.125)","(31.0, 80.0, 68.75)","(2.6, 2.76, 2.7478571428571428)","(81.0, 130.0, 122.0)","(8.5, 12.5, 11.891304347826086)","(16.0, 38.0, 37.0)","(26.0, 34.0, 33.714285714285715)","(26.0, 44.0, 39.0)"
10-01-2023 16:35:01.147336,"(2.45, 3.25, 3.231081081081081)","(6.0, 7.2, 7.114285714285715)","(31.0, 80.0, 68.75)","(2.5, 2.76, 2.738888888888889)","(81.0, 130.0, 106.0)","(8.5, 12.0, 11.875)","(16.0, 38.0, 37.333333333333336)","(26.0, 34.0, 33.45454545454545)","(31.0, 44.0, 39.55555555555556)"
