,Burns Bay,Luxury Lad,Be My Rock,Stompem Nz,Animado,Yep Got Chooks,Speak With Sam,Bangkok Deejay,Much Bettor Nz,Karloo Bradley Nz
16-12-2022 14:54:21.340126,"(1.55, 1.89, 1.878235294117647)","(14.0, 21.0, 20.375)","(15.0, 30.0, 26.5)","(91.0, 99999, 99990)","(9.0, 17.5, 15.5)","(61.0, 110.0, 106.42857142857143)","(41.0, 90.0, 75.0)","(4.6, 5.5, 5.385714285714285)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:22.578148,"(1.55, 1.89, 1.8804761904761904)","(14.0, 21.0, 19.5)","(15.0, 30.0, 26.5)","(91.0, 99999, 99990)","(9.0, 17.5, 14.5)","(61.0, 110.0, 106.42857142857143)","(41.0, 90.0, 75.0)","(4.6, 5.5, 5.3)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:23.742500,"(1.55, 1.89, 1.8804761904761904)","(14.0, 21.0, 19.5)","(15.0, 30.0, 26.5)","(91.0, 99999, 99990)","(9.0, 17.5, 15.25)","(61.0, 110.0, 106.42857142857143)","(41.0, 90.0, 80.0)","(4.6, 5.5, 5.3)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:24.943790,"(1.55, 1.89, 1.878235294117647)","(14.0, 21.0, 20.0)","(15.0, 30.0, 26.5)","(91.0, 99999, 99990)","(9.0, 17.5, 15.722222222222221)","(61.0, 110.0, 106.42857142857143)","(41.0, 90.0, 80.0)","(4.6, 5.5, 5.25)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:26.200102,"(1.55, 1.89, 1.878235294117647)","(14.0, 21.0, 20.0)","(15.0, 30.0, 24.857142857142858)","(91.0, 99999, 99990)","(9.0, 17.5, 15.722222222222221)","(61.0, 110.0, 106.42857142857143)","(41.0, 90.0, 80.0)","(4.6, 5.5, 5.6)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:27.430391,"(1.55, 1.89, 1.878235294117647)","(14.0, 21.0, 20.5)","(15.0, 30.0, 25.714285714285715)","(91.0, 99999, 99990)","(9.0, 17.5, 15.722222222222221)","(61.0, 110.0, 106.42857142857143)","(41.0, 90.0, 80.0)","(4.6, 6.0, 5.6923076923076925)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:28.685199,"(1.55, 1.89, 1.878235294117647)","(14.0, 34.0, 27.0)","(15.0, 30.0, 25.0)","(91.0, 99999, 99990)","(9.0, 17.5, 15.9)","(61.0, 110.0, 98.46153846153845)","(41.0, 90.0, 80.0)","(4.6, 6.0, 5.6923076923076925)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:29.970599,"(1.55, 1.89, 1.878235294117647)","(14.0, 32.0, 22.4)","(15.0, 29.0, 25.0)","(91.0, 99999, 99990)","(9.0, 17.5, 15.9)","(61.0, 110.0, 105.45454545454547)","(41.0, 90.0, 80.0)","(4.6, 6.0, 5.330232558139535)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:31.194517,"(1.55, 1.89, 1.878235294117647)","(14.0, 32.0, 25.714285714285715)","(15.0, 29.0, 25.0)","(91.0, 99999, 99990)","(9.0, 17.5, 14.166666666666666)","(61.0, 110.0, 105.45454545454547)","(41.0, 90.0, 80.0)","(4.6, 5.9, 5.345)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:32.455929,"(1.55, 1.91, 1.8889999999999998)","(14.0, 30.0, 23.0)","(15.0, 29.0, 23.75)","(91.0, 99999, 99990)","(9.0, 17.5, 15.277777777777779)","(61.0, 110.0, 105.45454545454547)","(41.0, 90.0, 80.0)","(4.6, 5.9, 5.521621621621621)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:33.693392,"(1.55, 1.91, 1.8889999999999998)","(14.0, 29.0, 24.333333333333332)","(15.0, 29.0, 23.166666666666668)","(91.0, 99999, 99990)","(9.0, 17.5, 14.5)","(61.0, 110.0, 105.45454545454547)","(41.0, 90.0, 80.0)","(4.6, 5.9, 5.62)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:34.927003,"(1.55, 1.91, 1.8889999999999998)","(14.0, 28.0, 23.2)","(15.0, 29.0, 23.166666666666668)","(91.0, 99999, 99990)","(9.0, 17.5, 15.7)","(61.0, 110.0, 105.45454545454547)","(41.0, 90.0, 80.0)","(4.6, 5.8, 5.566666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:36.177099,"(1.55, 1.91, 1.8889999999999998)","(14.0, 28.0, 22.666666666666668)","(15.0, 28.0, 24.5)","(91.0, 99999, 99990)","(9.0, 17.5, 15.7)","(61.0, 110.0, 105.45454545454547)","(41.0, 90.0, 80.0)","(4.6, 5.8, 5.566666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:37.417759,"(1.55, 1.91, 1.8889999999999998)","(14.0, 28.0, 22.666666666666668)","(15.0, 27.0, 22.666666666666668)","(91.0, 99999, 99990)","(9.0, 17.5, 15.7)","(61.0, 110.0, 105.45454545454547)","(41.0, 90.0, 80.0)","(4.6, 5.8, 5.566666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:38.645967,"(1.55, 1.88, 1.8703225806451613)","(14.0, 28.0, 22.666666666666668)","(15.0, 28.0, 23.2)","(91.0, 99999, 99990)","(9.0, 17.5, 15.7)","(61.0, 110.0, 87.5)","(41.0, 90.0, 80.0)","(4.6, 5.8, 5.566666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:39.855119,"(1.55, 1.87, 1.8675000000000002)","(14.0, 28.0, 22.666666666666668)","(15.0, 28.0, 25.333333333333332)","(91.0, 99999, 99990)","(9.0, 17.5, 15.7)","(61.0, 110.0, 98.75)","(41.0, 90.0, 80.0)","(4.6, 5.8, 5.566666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:41.059274,"(1.55, 1.87, 1.8650000000000002)","(14.0, 28.0, 22.666666666666668)","(15.0, 28.0, 24.666666666666668)","(91.0, 99999, 99990)","(9.0, 17.5, 15.7)","(61.0, 110.0, 83.33333333333333)","(41.0, 90.0, 80.0)","(4.6, 5.8, 5.566666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:42.566152,"(1.55, 1.87, 1.8450000000000002)","(14.0, 28.0, 22.666666666666668)","(15.0, 28.0, 24.5)","(91.0, 99999, 99990)","(9.0, 17.5, 15.863636363636363)","(61.0, 110.0, 83.33333333333333)","(41.0, 90.0, 73.33333333333333)","(4.6, 5.8, 5.566666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:44.106447,"(1.55, 1.84, 1.8313333333333335)","(14.0, 28.0, 22.666666666666668)","(15.0, 27.0, 22.5)","(91.0, 99999, 99990)","(9.0, 17.5, 15.25)","(61.0, 110.0, 98.57142857142857)","(41.0, 90.0, 73.33333333333333)","(4.6, 5.7, 5.566666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:45.306548,"(1.55, 1.84, 1.8226666666666667)","(14.0, 28.0, 24.0)","(15.0, 27.0, 24.77777777777778)","(91.0, 99999, 99990)","(9.0, 17.5, 15.076923076923077)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 73.33333333333333)","(4.6, 5.7, 5.566666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:46.553147,"(1.55, 1.82, 1.8107142857142857)","(14.0, 28.0, 23.88888888888889)","(15.0, 27.0, 26.692307692307693)","(91.0, 99999, 99990)","(9.0, 17.5, 15.944444444444445)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 85.83333333333334)","(4.6, 5.7, 5.566666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:47.813862,"(1.55, 1.83, 1.8280769230769232)","(14.0, 27.0, 22.8)","(15.0, 27.0, 25.0)","(91.0, 99999, 99990)","(9.0, 17.5, 14.0)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 85.45454545454545)","(4.6, 5.7, 5.566666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:49.045056,"(1.55, 1.83, 1.8280769230769232)","(14.0, 27.0, 23.31578947368421)","(15.0, 27.0, 25.0)","(91.0, 99999, 99990)","(9.0, 17.5, 16.428571428571427)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 85.45454545454545)","(4.6, 5.7, 5.566666666666666)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:50.334867,"(1.55, 1.83, 1.8280769230769232)","(14.0, 27.0, 24.2)","(15.0, 27.0, 24.6)","(91.0, 99999, 99990)","(9.0, 17.0, 15.46875)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 85.45454545454545)","(4.6, 5.7, 5.833333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:51.480180,"(1.55, 1.83, 1.8280769230769232)","(14.0, 27.0, 24.2)","(15.0, 27.0, 25.5)","(91.0, 99999, 99990)","(9.0, 17.0, 13.777777777777779)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 85.45454545454545)","(4.6, 6.0, 5.808695652173913)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:52.604281,"(1.55, 1.83, 1.8280769230769232)","(14.0, 27.0, 24.2)","(15.0, 27.0, 25.5)","(91.0, 99999, 99990)","(9.0, 16.5, 13.777777777777779)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 85.45454545454545)","(4.6, 6.2, 5.642857142857142)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:53.945145,"(1.55, 1.83, 1.8280769230769232)","(14.0, 27.0, 24.375)","(15.0, 27.0, 26.5)","(91.0, 99999, 99990)","(9.0, 16.5, 14.615384615384615)","(61.0, 110.0, 100.0)","(41.0, 90.0, 85.45454545454545)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:55.184862,"(1.55, 1.83, 1.8280769230769232)","(14.0, 27.0, 24.375)","(15.0, 27.0, 26.666666666666668)","(91.0, 99999, 99990)","(9.0, 16.5, 14.615384615384615)","(61.0, 110.0, 100.0)","(41.0, 90.0, 85.45454545454545)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:56.494729,"(1.55, 1.83, 1.8280769230769232)","(14.0, 27.0, 24.375)","(15.0, 28.0, 27.8)","(91.0, 99999, 99990)","(9.0, 16.5, 13.777777777777779)","(61.0, 110.0, 100.0)","(41.0, 90.0, 81.66666666666667)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:57.774167,"(1.55, 1.85, 1.8491666666666668)","(14.0, 27.0, 24.5)","(15.0, 29.0, 27.8)","(91.0, 99999, 99990)","(9.0, 16.5, 13.777777777777779)","(61.0, 110.0, 92.5)","(41.0, 90.0, 81.66666666666667)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:54:59.109373,"(1.55, 1.87, 1.8612727272727274)","(14.0, 26.0, 23.9375)","(15.0, 29.0, 30.666666666666668)","(91.0, 99999, 99990)","(9.0, 16.5, 13.777777777777779)","(61.0, 100.0, 87.5)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:00.348781,"(1.55, 1.87, 1.8612727272727274)","(14.0, 26.0, 23.9375)","(15.0, 38.0, 29.25)","(91.0, 99999, 99990)","(9.0, 16.5, 13.777777777777779)","(61.0, 110.0, 87.5)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:01.513233,"(1.55, 1.87, 1.8612727272727274)","(14.0, 26.0, 24.666666666666668)","(15.0, 36.0, 29.0)","(91.0, 99999, 99990)","(9.0, 16.5, 13.777777777777779)","(61.0, 110.0, 87.5)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:02.604755,"(1.55, 1.87, 1.8612727272727274)","(14.0, 26.0, 24.666666666666668)","(15.0, 36.0, 29.0)","(91.0, 99999, 99990)","(9.0, 16.5, 13.38888888888889)","(61.0, 110.0, 87.5)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:03.695361,"(1.55, 1.87, 1.8612727272727274)","(14.0, 26.0, 25.5)","(15.0, 27.0, 24.142857142857142)","(91.0, 99999, 99990)","(9.0, 16.5, 13.38888888888889)","(61.0, 110.0, 87.5)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:04.810165,"(1.55, 1.87, 1.850689655172414)","(14.0, 26.0, 25.5)","(15.0, 27.0, 24.6)","(91.0, 99999, 99990)","(9.0, 16.5, 13.5)","(61.0, 110.0, 87.5)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:05.982865,"(1.55, 1.86, 1.836923076923077)","(14.0, 26.0, 25.5)","(15.0, 27.0, 23.88888888888889)","(91.0, 99999, 99990)","(9.0, 16.0, 13.25)","(61.0, 110.0, 90.0)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:07.171377,"(1.55, 1.86, 1.836923076923077)","(14.0, 26.0, 25.5)","(15.0, 27.0, 23.88888888888889)","(91.0, 99999, 99990)","(9.0, 15.5, 13.25)","(61.0, 110.0, 90.0)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:08.381255,"(1.55, 1.86, 1.8591666666666669)","(14.0, 26.0, 25.5)","(15.0, 27.0, 23.88888888888889)","(91.0, 99999, 99990)","(9.0, 15.5, 13.25)","(61.0, 110.0, 90.0)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:09.633748,"(1.55, 1.86, 1.8591666666666669)","(14.0, 26.0, 25.5)","(15.0, 27.0, 24.375)","(91.0, 99999, 99990)","(9.0, 15.5, 13.25)","(61.0, 110.0, 90.0)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:10.819439,"(1.55, 1.86, 1.8587500000000001)","(14.0, 26.0, 25.5)","(15.0, 27.0, 24.375)","(91.0, 99999, 99990)","(9.0, 15.5, 13.25)","(61.0, 110.0, 90.0)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:11.970124,"(1.55, 1.86, 1.859404761904762)","(14.0, 26.0, 25.5)","(15.0, 27.0, 23.88888888888889)","(91.0, 99999, 99990)","(9.0, 15.5, 13.25)","(61.0, 110.0, 90.0)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:13.145239,"(1.55, 1.86, 1.859404761904762)","(14.0, 26.0, 24.11111111111111)","(15.0, 34.0, 24.416666666666664)","(91.0, 99999, 99990)","(9.0, 15.5, 13.25)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 75.0)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:14.278961,"(1.55, 1.86, 1.859404761904762)","(14.0, 25.0, 24.11111111111111)","(15.0, 32.0, 26.22222222222222)","(91.0, 99999, 99990)","(9.0, 15.5, 13.25)","(61.0, 110.0, 92.5)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:15.365459,"(1.55, 1.86, 1.859404761904762)","(14.0, 25.0, 24.11111111111111)","(15.0, 30.0, 24.0)","(91.0, 99999, 99990)","(9.0, 15.5, 13.25)","(61.0, 110.0, 92.5)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:16.437748,"(1.55, 1.86, 1.859404761904762)","(14.0, 25.0, 24.11111111111111)","(15.0, 29.0, 25.0)","(91.0, 99999, 99990)","(9.0, 15.5, 13.25)","(61.0, 110.0, 92.5)","(41.0, 90.0, 72.5)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:17.582875,"(1.55, 1.86, 1.859404761904762)","(14.0, 25.0, 24.11111111111111)","(15.0, 27.0, 25.571428571428573)","(91.0, 99999, 99990)","(9.0, 18.0, 14.7)","(61.0, 110.0, 92.5)","(41.0, 90.0, 72.5)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:18.686958,"(1.55, 1.86, 1.859404761904762)","(14.0, 25.0, 24.11111111111111)","(15.0, 27.0, 21.75)","(91.0, 99999, 99990)","(9.0, 18.0, 14.071428571428571)","(61.0, 110.0, 92.5)","(41.0, 90.0, 72.5)","(4.6, 6.2, 5.64)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:19.824213,"(1.55, 1.86, 1.859404761904762)","(14.0, 26.0, 25.5)","(15.0, 27.0, 21.75)","(91.0, 99999, 99990)","(9.0, 18.0, 17.375)","(61.0, 110.0, 92.5)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:20.989387,"(1.55, 1.86, 1.859404761904762)","(14.0, 26.0, 25.5)","(15.0, 27.0, 21.75)","(91.0, 99999, 99990)","(9.0, 18.0, 14.7)","(61.0, 110.0, 90.0)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:22.122396,"(1.55, 1.86, 1.859404761904762)","(14.0, 26.0, 25.5)","(15.0, 27.0, 24.666666666666668)","(91.0, 99999, 99990)","(9.0, 18.0, 14.7)","(61.0, 110.0, 90.0)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:23.238034,"(1.55, 1.84, 1.8379775280898878)","(14.0, 26.0, 25.5)","(15.0, 27.0, 23.4)","(91.0, 99999, 99990)","(9.0, 18.0, 14.657894736842104)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 75.0)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:24.338970,"(1.55, 1.84, 1.8379775280898878)","(14.0, 26.0, 25.5)","(15.0, 27.0, 22.8)","(91.0, 99999, 99990)","(9.0, 17.5, 14.166666666666666)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 72.5)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:25.451531,"(1.55, 1.84, 1.8379775280898878)","(14.0, 26.0, 25.5)","(15.0, 27.0, 22.8)","(91.0, 99999, 99990)","(9.0, 17.5, 17.3125)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:26.554282,"(1.55, 1.84, 1.8379775280898878)","(14.0, 26.0, 25.5)","(15.0, 27.0, 24.666666666666668)","(91.0, 99999, 99990)","(9.0, 18.0, 17.375)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:27.691301,"(1.55, 1.84, 1.8379775280898878)","(14.0, 26.0, 25.5)","(15.0, 27.0, 23.4)","(91.0, 99999, 99990)","(9.0, 18.0, 13.875)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 72.5)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:28.810752,"(1.55, 1.84, 1.8379775280898878)","(14.0, 26.0, 25.5)","(15.0, 27.0, 25.125)","(91.0, 99999, 99990)","(9.0, 18.0, 15.692307692307693)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 75.0)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:29.942663,"(1.55, 1.84, 1.8266666666666667)","(14.0, 26.0, 25.5)","(15.0, 27.0, 24.0)","(91.0, 99999, 99990)","(9.0, 17.0, 14.9)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 75.0)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:31.052776,"(1.55, 1.84, 1.8250000000000002)","(14.0, 25.0, 24.11111111111111)","(15.0, 27.0, 22.8)","(91.0, 99999, 99990)","(9.0, 17.0, 14.375)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 72.5)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:32.138252,"(1.55, 1.84, 1.8250000000000002)","(14.0, 25.0, 24.11111111111111)","(15.0, 27.0, 24.0)","(91.0, 99999, 99990)","(9.0, 17.0, 14.0)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:33.230061,"(1.55, 1.84, 1.8250000000000002)","(14.0, 25.0, 24.11111111111111)","(15.0, 27.0, 23.4)","(91.0, 99999, 99990)","(9.0, 17.0, 13.5)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:34.371161,"(1.55, 1.84, 1.8250000000000002)","(14.0, 23.0, 19.8)","(15.0, 27.0, 20.625)","(91.0, 99999, 99990)","(9.0, 17.0, 14.833333333333332)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:35.509802,"(1.55, 1.84, 1.8266666666666667)","(14.0, 23.0, 19.8)","(15.0, 27.0, 20.625)","(91.0, 99999, 99990)","(9.0, 16.5, 13.642857142857142)","(61.0, 110.0, 86.66666666666667)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:36.624534,"(1.55, 1.84, 1.836896551724138)","(14.0, 23.0, 19.444444444444443)","(15.0, 27.0, 23.57142857142857)","(91.0, 99999, 99990)","(9.0, 16.5, 13.642857142857142)","(61.0, 110.0, 92.5)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:37.733300,"(1.55, 1.84, 1.836326530612245)","(14.0, 23.0, 19.8)","(15.0, 27.0, 25.392857142857142)","(91.0, 99999, 99990)","(9.0, 16.5, 13.642857142857142)","(61.0, 110.0, 92.5)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:38.841484,"(1.55, 1.84, 1.836326530612245)","(14.0, 23.0, 19.8)","(15.0, 27.0, 25.25)","(91.0, 99999, 99990)","(9.0, 16.5, 13.642857142857142)","(61.0, 110.0, 92.5)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.2, 5.644444444444444)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:39.973541,"(1.55, 1.84, 1.836326530612245)","(14.0, 23.0, 19.444444444444443)","(15.0, 27.0, 25.2)","(91.0, 99999, 99990)","(9.0, 16.5, 13.666666666666666)","(61.0, 110.0, 92.5)","(41.0, 90.0, 72.5)","(4.6, 6.2, 5.733333333333333)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:41.101037,"(1.55, 1.84, 1.83)","(14.0, 23.0, 19.444444444444443)","(15.0, 27.0, 20.625)","(91.0, 99999, 99990)","(9.0, 16.0, 13.666666666666666)","(61.0, 110.0, 92.5)","(41.0, 90.0, 66.66666666666667)","(4.6, 6.0, 5.907692307692308)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:42.210527,"(1.55, 1.84, 1.829090909090909)","(14.0, 23.0, 19.333333333333332)","(15.0, 27.0, 20.625)","(91.0, 99999, 99990)","(9.0, 16.0, 13.666666666666666)","(61.0, 110.0, 92.5)","(41.0, 90.0, 72.5)","(4.8, 6.0, 5.915909090909091)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:43.303202,"(1.55, 1.81, 1.8038281250000001)","(14.0, 23.0, 19.333333333333332)","(15.0, 26.0, 23.333333333333332)","(91.0, 99999, 99990)","(9.0, 16.0, 14.909090909090908)","(61.0, 110.0, 92.5)","(41.0, 90.0, 66.66666666666667)","(4.8, 6.2, 5.829629629629629)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:44.406752,"(1.55, 1.81, 1.8038281250000001)","(14.0, 23.0, 19.333333333333332)","(15.0, 26.0, 23.176470588235293)","(91.0, 99999, 99990)","(9.0, 16.0, 13.75)","(61.0, 110.0, 92.5)","(41.0, 90.0, 66.66666666666667)","(4.8, 6.2, 5.829629629629629)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:45.547782,"(1.55, 1.81, 1.8038281250000001)","(14.0, 23.0, 19.333333333333332)","(15.0, 26.0, 24.5)","(91.0, 99999, 99990)","(9.0, 17.5, 13.409090909090908)","(61.0, 110.0, 92.5)","(41.0, 90.0, 72.5)","(4.8, 6.2, 5.829629629629629)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
16-12-2022 14:55:46.689005,"(1.55, 1.81, 1.760625)","(14.0, 23.0, 19.333333333333332)","(15.0, 26.0, 23.0)","(91.0, 99999, 99990)","(9.0, 17.5, 16.5)","(61.0, 110.0, 92.5)","(41.0, 90.0, 66.66666666666667)","(4.8, 6.2, 5.8969696969696965)","(19.0, 99999, 99990)","(13.0, 99999, 99990)"
