,Peytons Wish,Rutland Patch,Saras Tiger,Clover,Lenny Boy,Rock Artist,La Axels Girl,Gozarn
12-01-2023 13:37:51.397578,"(4.0, 5.8, 5.780952380952381)","(13.0, 26.0, 22.0)","(31.0, 65.0, 57.666666666666664)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 40.30769230769231)","(1.75, 1.91, 1.896)","(8.5, 14.5, 12.344827586206897)","(5.5, 10.5, 9.915625)"
12-01-2023 13:37:52.963923,"(4.0, 6.0, 5.946808510638298)","(13.0, 26.0, 22.0)","(31.0, 65.0, 57.666666666666664)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 40.30769230769231)","(1.75, 1.91, 1.8521739130434782)","(8.5, 14.5, 12.344827586206897)","(5.5, 10.5, 9.915625)"
12-01-2023 13:37:54.152029,"(4.0, 6.2, 5.946808510638298)","(13.0, 26.0, 22.0)","(31.0, 65.0, 57.666666666666664)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 40.30769230769231)","(1.75, 1.91, 1.8719999999999999)","(8.5, 14.5, 12.344827586206897)","(5.5, 10.5, 9.915625)"
12-01-2023 13:37:55.568340,"(4.0, 6.2, 5.98)","(13.0, 26.0, 22.0)","(31.0, 65.0, 57.666666666666664)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 40.30769230769231)","(1.75, 1.88, 1.8719999999999999)","(8.5, 14.5, 12.344827586206897)","(5.5, 10.5, 9.915625)"
12-01-2023 13:37:56.910976,"(4.0, 6.2, 5.98)","(13.0, 26.0, 22.0)","(31.0, 65.0, 57.666666666666664)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 40.30769230769231)","(1.75, 1.88, 1.8719999999999999)","(8.5, 14.5, 12.344827586206897)","(5.5, 10.5, 9.915625)"
12-01-2023 13:37:58.169452,"(4.0, 6.2, 5.942105263157895)","(13.0, 26.0, 22.0)","(31.0, 65.0, 57.666666666666664)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 40.30769230769231)","(1.75, 1.88, 1.864)","(8.5, 14.5, 12.344827586206897)","(5.5, 10.5, 9.125)"
12-01-2023 13:37:59.417330,"(4.0, 6.2, 5.942105263157895)","(13.0, 26.0, 22.0)","(31.0, 65.0, 57.666666666666664)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 40.30769230769231)","(1.75, 1.87, 1.864)","(8.5, 14.5, 12.344827586206897)","(5.5, 10.5, 9.125)"
12-01-2023 13:38:00.734648,"(4.0, 6.2, 5.942105263157895)","(13.0, 26.0, 22.0)","(31.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 42.78260869565217)","(1.75, 1.87, 1.868)","(8.5, 14.5, 12.344827586206897)","(5.5, 10.5, 9.125)"
12-01-2023 13:38:02.001287,"(4.0, 6.2, 5.942105263157895)","(13.0, 26.0, 22.0)","(31.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 42.78260869565217)","(1.75, 1.91, 1.8742857142857143)","(8.5, 14.5, 12.344827586206897)","(5.5, 10.5, 9.125)"
12-01-2023 13:38:03.254815,"(4.0, 6.2, 5.942105263157895)","(13.0, 26.0, 21.96153846153846)","(31.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 43.38461538461539)","(1.75, 1.9, 1.8685714285714285)","(8.5, 14.5, 12.3125)","(5.5, 10.5, 9.115384615384615)"
12-01-2023 13:38:04.559581,"(4.0, 6.2, 5.890697674418605)","(13.0, 26.0, 23.22222222222222)","(31.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 43.38461538461539)","(1.75, 1.89, 1.8685714285714285)","(8.5, 14.5, 12.568965517241379)","(5.5, 10.5, 9.115384615384615)"
12-01-2023 13:38:05.865919,"(4.0, 6.2, 5.744)","(13.0, 25.0, 23.0)","(31.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 43.38461538461539)","(1.75, 1.89, 1.8666666666666667)","(8.5, 14.5, 12.568965517241379)","(5.5, 10.5, 9.115384615384615)"
12-01-2023 13:38:07.198577,"(4.0, 6.2, 5.891891891891892)","(13.0, 25.0, 21.88888888888889)","(31.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 43.38461538461539)","(1.75, 1.88, 1.8666666666666667)","(8.5, 14.5, 12.157894736842104)","(5.5, 10.5, 9.136363636363637)"
12-01-2023 13:38:08.361143,"(4.0, 6.2, 5.891891891891892)","(13.0, 25.0, 21.88888888888889)","(31.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 43.38461538461539)","(1.75, 1.88, 1.8666666666666667)","(8.5, 14.0, 12.157894736842104)","(5.5, 10.5, 9.136363636363637)"
12-01-2023 13:38:09.680149,"(4.0, 6.2, 5.91764705882353)","(13.0, 25.0, 21.88888888888889)","(31.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 43.38461538461539)","(1.75, 1.88, 1.8666666666666667)","(8.5, 14.0, 12.157894736842104)","(5.5, 10.5, 9.136363636363637)"
12-01-2023 13:38:10.922642,"(4.0, 6.2, 5.778947368421052)","(13.0, 25.0, 21.571428571428573)","(31.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 44.0)","(1.75, 1.88, 1.8666666666666667)","(8.5, 14.0, 12.157894736842104)","(5.5, 10.5, 9.136363636363637)"
12-01-2023 13:38:12.145694,"(4.0, 6.2, 5.9037037037037035)","(13.0, 25.0, 21.571428571428573)","(31.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 44.0)","(1.75, 1.88, 1.8666666666666667)","(8.5, 14.0, 11.931034482758621)","(5.5, 10.5, 9.136363636363637)"
12-01-2023 13:38:13.408347,"(4.2, 6.2, 5.9037037037037035)","(14.0, 25.0, 21.571428571428573)","(26.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 44.0)","(1.7, 1.88, 1.8666666666666667)","(9.0, 14.0, 11.931034482758621)","(6.0, 10.5, 9.136363636363637)"
12-01-2023 13:38:14.656033,"(4.2, 6.2, 5.9837837837837835)","(14.0, 25.0, 21.571428571428573)","(26.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 44.0)","(1.7, 1.88, 1.8628571428571428)","(9.0, 14.0, 12.045454545454545)","(6.0, 10.5, 9.92142857142857)"
12-01-2023 13:38:15.905426,"(4.2, 6.2, 5.933333333333334)","(14.0, 25.0, 21.571428571428573)","(26.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 44.0)","(1.7, 1.88, 1.8628571428571428)","(9.0, 13.5, 11.961538461538462)","(6.0, 10.5, 9.92142857142857)"
12-01-2023 13:38:17.138001,"(4.2, 6.2, 5.933333333333334)","(14.0, 25.0, 21.571428571428573)","(26.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 44.0)","(1.7, 1.88, 1.864)","(9.0, 13.5, 11.961538461538462)","(6.0, 10.5, 9.92142857142857)"
12-01-2023 13:38:18.385146,"(4.2, 6.2, 5.933333333333334)","(14.0, 25.0, 21.571428571428573)","(26.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 44.0)","(1.7, 1.87, 1.864)","(9.0, 13.5, 11.961538461538462)","(6.0, 10.5, 9.92142857142857)"
12-01-2023 13:38:19.675773,"(4.2, 6.2, 6.0)","(14.0, 25.0, 21.571428571428573)","(26.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 44.0)","(1.7, 1.87, 1.8666666666666667)","(9.0, 13.5, 11.694444444444445)","(6.0, 10.5, 9.92142857142857)"
12-01-2023 13:38:20.939713,"(4.2, 6.2, 6.024324324324325)","(14.0, 25.0, 21.571428571428573)","(26.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 44.0)","(1.7, 1.88, 1.8666666666666667)","(9.0, 13.5, 11.543478260869565)","(6.0, 10.5, 9.416666666666666)"
12-01-2023 13:38:22.198863,"(4.2, 6.2, 6.024324324324325)","(14.0, 25.0, 21.571428571428573)","(26.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 44.0)","(1.7, 1.88, 1.8547058823529412)","(9.0, 13.5, 11.76923076923077)","(6.0, 10.5, 9.385714285714284)"
12-01-2023 13:38:23.512080,"(4.2, 6.2, 5.844444444444444)","(14.0, 25.0, 21.571428571428573)","(26.0, 65.0, 58.4)","(31.0, 60.0, 39.69230769230769)","(31.0, 48.0, 44.0)","(1.7, 1.89, 1.8547058823529412)","(9.0, 13.0, 11.76923076923077)","(6.0, 10.5, 9.583333333333334)"
12-01-2023 13:38:24.858690,"(4.2, 6.2, 5.844444444444444)","(14.0, 25.0, 21.571428571428573)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 44.0)","(1.7, 1.89, 1.8547058823529412)","(9.0, 13.0, 11.76923076923077)","(6.0, 10.5, 9.675)"
12-01-2023 13:38:26.110318,"(4.2, 6.2, 5.9714285714285715)","(14.0, 25.0, 21.571428571428573)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 44.0)","(1.7, 1.89, 1.8547058823529412)","(9.0, 13.0, 11.76923076923077)","(6.0, 10.5, 9.545454545454545)"
12-01-2023 13:38:27.286846,"(4.2, 6.2, 5.962962962962963)","(14.0, 25.0, 21.571428571428573)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 44.0)","(1.7, 1.89, 1.8685714285714285)","(9.0, 13.0, 12.125)","(6.0, 11.0, 9.545454545454545)"
12-01-2023 13:38:28.470966,"(4.2, 6.2, 6.0256410256410255)","(14.0, 25.0, 21.571428571428573)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 44.0)","(1.7, 1.88, 1.8685714285714285)","(9.0, 12.5, 12.125)","(6.0, 11.0, 9.545454545454545)"
12-01-2023 13:38:29.791881,"(4.2, 6.2, 6.031578947368421)","(14.0, 25.0, 21.666666666666668)","(26.0, 65.0, 58.4)","(31.0, 60.0, 49.09090909090909)","(31.0, 48.0, 42.705882352941174)","(1.7, 1.88, 1.8685714285714285)","(9.0, 12.5, 12.125)","(6.0, 11.0, 9.72)"
12-01-2023 13:38:31.022432,"(4.2, 6.2, 6.103448275862069)","(14.0, 25.0, 21.666666666666668)","(26.0, 65.0, 58.4)","(31.0, 60.0, 49.09090909090909)","(31.0, 48.0, 42.705882352941174)","(1.7, 1.88, 1.8685714285714285)","(9.0, 12.5, 12.125)","(6.0, 11.0, 9.72)"
12-01-2023 13:38:32.279939,"(4.2, 6.2, 6.0625)","(14.0, 25.0, 21.666666666666668)","(26.0, 65.0, 58.4)","(31.0, 60.0, 48.0)","(31.0, 48.0, 42.705882352941174)","(1.7, 1.88, 1.8685714285714285)","(9.0, 12.5, 12.125)","(6.0, 11.0, 9.56)"
12-01-2023 13:38:33.618610,"(4.2, 6.2, 6.0625)","(14.0, 25.0, 21.666666666666668)","(26.0, 65.0, 58.4)","(31.0, 60.0, 48.0)","(31.0, 48.0, 42.705882352941174)","(1.7, 1.88, 1.8685714285714285)","(9.0, 12.5, 12.125)","(6.0, 11.0, 9.56)"
12-01-2023 13:38:34.899805,"(4.2, 6.2, 6.0625)","(14.0, 25.0, 21.666666666666668)","(26.0, 65.0, 58.4)","(31.0, 60.0, 48.0)","(31.0, 48.0, 42.130434782608695)","(1.7, 1.88, 1.8685714285714285)","(9.0, 12.5, 11.25)","(6.0, 11.0, 9.56)"
12-01-2023 13:38:36.199228,"(4.2, 6.2, 6.13)","(14.0, 25.0, 21.666666666666668)","(26.0, 65.0, 58.4)","(31.0, 60.0, 48.0)","(31.0, 48.0, 43.324675324675326)","(1.7, 1.88, 1.8685714285714285)","(9.0, 12.5, 11.25)","(6.0, 11.0, 9.56)"
12-01-2023 13:38:37.711801,"(4.2, 6.2, 6.108333333333333)","(14.0, 25.0, 22.333333333333332)","(26.0, 65.0, 58.4)","(31.0, 60.0, 48.0)","(31.0, 48.0, 43.324675324675326)","(1.7, 1.88, 1.855625)","(9.0, 12.5, 11.160714285714286)","(6.0, 11.0, 9.56)"
12-01-2023 13:38:39.284045,"(4.2, 6.2, 6.108333333333333)","(14.0, 24.0, 22.333333333333332)","(26.0, 65.0, 58.4)","(31.0, 60.0, 48.0)","(31.0, 48.0, 43.324675324675326)","(1.7, 1.89, 1.855625)","(9.0, 12.5, 11.160714285714286)","(6.0, 11.0, 9.56)"
12-01-2023 13:38:40.711098,"(4.2, 6.2, 6.108333333333333)","(14.0, 24.0, 21.857142857142858)","(26.0, 65.0, 58.4)","(31.0, 60.0, 48.0)","(31.0, 48.0, 43.324675324675326)","(1.7, 1.89, 1.855625)","(9.0, 12.5, 11.160714285714286)","(6.0, 11.0, 9.523076923076923)"
12-01-2023 13:38:42.029591,"(4.2, 6.2, 6.108333333333333)","(14.0, 24.0, 21.857142857142858)","(26.0, 65.0, 58.4)","(31.0, 60.0, 48.0)","(31.0, 48.0, 43.324675324675326)","(1.7, 1.89, 1.855625)","(9.0, 12.5, 11.160714285714286)","(6.0, 11.0, 9.523076923076923)"
12-01-2023 13:38:43.367603,"(4.2, 6.2, 6.108333333333333)","(14.0, 24.0, 21.5)","(26.0, 65.0, 58.4)","(31.0, 60.0, 48.0)","(31.0, 48.0, 43.324675324675326)","(1.7, 1.89, 1.855625)","(9.0, 12.5, 11.160714285714286)","(6.0, 11.0, 9.523076923076923)"
12-01-2023 13:38:44.722703,"(4.2, 6.2, 6.108333333333333)","(14.0, 24.0, 21.5)","(26.0, 65.0, 58.4)","(31.0, 60.0, 48.0)","(31.0, 48.0, 42.705882352941174)","(1.7, 1.89, 1.8685714285714285)","(9.0, 12.5, 11.160714285714286)","(6.0, 11.0, 9.95)"
12-01-2023 13:38:46.061402,"(4.2, 6.2, 6.108333333333333)","(14.0, 24.0, 21.5)","(26.0, 65.0, 58.4)","(31.0, 60.0, 50.61538461538461)","(31.0, 48.0, 42.705882352941174)","(1.7, 1.88, 1.8466666666666667)","(9.0, 12.5, 11.290322580645162)","(6.0, 10.5, 9.95)"
12-01-2023 13:38:47.286096,"(4.2, 6.2, 6.134375)","(14.0, 24.0, 21.5)","(26.0, 65.0, 58.4)","(31.0, 55.0, 48.666666666666664)","(31.0, 48.0, 43.55555555555556)","(1.7, 1.88, 1.85)","(9.0, 12.5, 11.290322580645162)","(6.0, 10.5, 9.95)"
12-01-2023 13:38:48.558651,"(4.2, 6.2, 6.108333333333333)","(14.0, 24.0, 21.5)","(26.0, 65.0, 58.4)","(31.0, 55.0, 48.666666666666664)","(31.0, 48.0, 43.55555555555556)","(1.7, 1.87, 1.85)","(9.0, 12.5, 11.290322580645162)","(6.0, 10.5, 9.95)"
12-01-2023 13:38:49.848714,"(4.2, 6.2, 6.108333333333333)","(14.0, 24.0, 21.5)","(26.0, 65.0, 58.4)","(31.0, 55.0, 48.631578947368425)","(31.0, 48.0, 43.55555555555556)","(1.7, 1.87, 1.85)","(9.0, 12.5, 11.290322580645162)","(6.0, 10.5, 9.95)"
12-01-2023 13:38:51.077461,"(4.2, 6.2, 6.134375)","(14.0, 24.0, 21.5)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 43.714285714285715)","(1.7, 1.87, 1.85)","(9.0, 12.5, 11.1)","(6.0, 10.5, 9.95)"
12-01-2023 13:38:52.368729,"(4.2, 6.2, 6.134375)","(14.0, 24.0, 21.5)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.666666666666664)","(1.7, 1.87, 1.85)","(9.0, 12.5, 11.1)","(6.0, 10.5, 9.95)"
12-01-2023 13:38:53.706274,"(4.2, 6.2, 6.044444444444444)","(14.0, 24.0, 21.5)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.666666666666664)","(1.7, 1.87, 1.85)","(9.0, 12.5, 11.1)","(6.0, 10.5, 9.95)"
12-01-2023 13:38:54.972315,"(4.2, 6.2, 6.044444444444444)","(14.0, 24.0, 20.363636363636363)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.666666666666664)","(1.7, 1.87, 1.86)","(9.0, 12.5, 11.1)","(6.0, 10.5, 9.95)"
12-01-2023 13:38:56.195137,"(4.2, 6.2, 6.126315789473685)","(14.0, 24.0, 20.363636363636363)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.666666666666664)","(1.7, 1.9, 1.8766666666666667)","(9.0, 12.5, 11.1)","(6.0, 10.5, 9.95)"
12-01-2023 13:38:57.377963,"(4.2, 6.2, 6.151724137931034)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.666666666666664)","(1.7, 1.89, 1.8766666666666667)","(9.0, 12.5, 11.1)","(6.0, 10.5, 9.95)"
12-01-2023 13:38:58.608761,"(4.2, 6.2, 6.151724137931034)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 41.666666666666664)","(31.0, 48.0, 42.26086956521739)","(1.7, 1.89, 1.8666666666666667)","(9.0, 12.5, 11.1)","(6.0, 10.5, 9.95)"
12-01-2023 13:38:59.765226,"(4.2, 6.2, 6.151724137931034)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 41.666666666666664)","(31.0, 48.0, 42.26086956521739)","(1.7, 1.88, 1.8666666666666667)","(9.0, 12.5, 11.2)","(6.0, 10.5, 9.95)"
12-01-2023 13:39:01.046817,"(4.2, 6.2, 6.151724137931034)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 41.666666666666664)","(31.0, 48.0, 42.26086956521739)","(1.7, 1.88, 1.8666666666666667)","(9.0, 12.0, 11.285714285714286)","(6.0, 10.5, 9.95)"
12-01-2023 13:39:02.314896,"(4.2, 6.2, 6.151724137931034)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 41.666666666666664)","(31.0, 48.0, 42.26086956521739)","(1.7, 1.88, 1.8666666666666667)","(9.0, 12.0, 11.117647058823529)","(6.0, 10.5, 9.95)"
12-01-2023 13:39:03.531483,"(4.2, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 41.666666666666664)","(31.0, 48.0, 42.26086956521739)","(1.7, 1.88, 1.8666666666666667)","(9.0, 12.0, 11.074074074074074)","(6.0, 10.5, 9.733333333333333)"
12-01-2023 13:39:04.737968,"(4.2, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 41.666666666666664)","(31.0, 48.0, 42.26086956521739)","(1.7, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.0, 10.0, 9.5)"
12-01-2023 13:39:05.981495,"(4.2, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 41.666666666666664)","(31.0, 48.0, 42.26086956521739)","(1.7, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.0, 10.0, 9.5)"
12-01-2023 13:39:07.415601,"(4.2, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 41.666666666666664)","(31.0, 48.0, 42.875)","(1.7, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.0, 10.0, 9.5)"
12-01-2023 13:39:08.742295,"(4.2, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 41.666666666666664)","(31.0, 48.0, 42.875)","(1.7, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.0, 10.0, 9.5)"
12-01-2023 13:39:10.080887,"(4.2, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.875)","(1.7, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.0, 10.0, 9.5)"
12-01-2023 13:39:11.771076,"(4.2, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.875)","(1.7, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.0, 10.0, 9.766666666666667)"
12-01-2023 13:39:13.027604,"(4.2, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.875)","(1.7, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:14.518065,"(4.2, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.875)","(1.7, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:15.844245,"(4.2, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.875)","(1.7, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:17.098936,"(4.2, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.8235294117647)","(1.7, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:18.450003,"(4.2, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.8235294117647)","(1.7, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:19.760072,"(4.2, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.8235294117647)","(1.7, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:20.985850,"(4.2, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.8235294117647)","(1.7, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:22.129278,"(4.2, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.8235294117647)","(1.7, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.0, 10.5, 9.583333333333334)"
12-01-2023 13:39:23.370224,"(4.6, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.5, 10.5, 9.583333333333334)"
12-01-2023 13:39:24.659467,"(4.6, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.5, 10.5, 9.583333333333334)"
12-01-2023 13:39:25.898781,"(4.6, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.5, 10.5, 9.583333333333334)"
12-01-2023 13:39:27.110915,"(4.6, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.92307692307692)","(1.65, 1.88, 1.8666666666666667)","(8.5, 12.0, 11.074074074074074)","(6.5, 10.5, 9.583333333333334)"
12-01-2023 13:39:28.352047,"(4.6, 6.4, 6.225641025641026)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.92307692307692)","(1.65, 1.88, 1.8433333333333335)","(8.5, 12.0, 11.074074074074074)","(6.5, 10.5, 9.583333333333334)"
12-01-2023 13:39:29.538304,"(4.6, 6.4, 6.231578947368421)","(14.0, 24.0, 21.142857142857142)","(26.0, 65.0, 58.4)","(31.0, 60.0, 40.2)","(31.0, 48.0, 42.92307692307692)","(1.65, 1.87, 1.8433333333333335)","(8.5, 12.0, 11.074074074074074)","(6.5, 10.5, 9.583333333333334)"
12-01-2023 13:39:30.798271,"(4.6, 6.4, 6.225641025641026)","(14.0, 24.0, 20.363636363636363)","(26.0, 65.0, 58.4)","(31.0, 60.0, 51.391304347826086)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.89, 1.88)","(8.5, 12.0, 11.066666666666666)","(6.5, 10.5, 9.583333333333334)"
12-01-2023 13:39:32.062707,"(4.6, 6.4, 6.225641025641026)","(14.0, 24.0, 20.363636363636363)","(26.0, 65.0, 58.4)","(31.0, 60.0, 51.391304347826086)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.89, 1.88)","(8.5, 12.0, 11.066666666666666)","(6.5, 10.5, 9.583333333333334)"
12-01-2023 13:39:33.350966,"(4.6, 6.4, 6.225641025641026)","(14.0, 24.0, 20.363636363636363)","(26.0, 65.0, 58.4)","(31.0, 60.0, 51.391304347826086)","(31.0, 48.0, 42.8235294117647)","(1.65, 1.89, 1.88)","(8.5, 12.0, 11.066666666666666)","(6.5, 10.5, 9.583333333333334)"
12-01-2023 13:39:34.530137,"(4.6, 6.4, 6.225641025641026)","(14.0, 24.0, 22.94736842105263)","(26.0, 65.0, 58.4)","(31.0, 60.0, 51.391304347826086)","(31.0, 48.0, 44.526315789473685)","(1.65, 1.89, 1.878)","(8.5, 12.0, 11.066666666666666)","(6.5, 10.5, 9.583333333333334)"
12-01-2023 13:39:35.725376,"(4.6, 6.4, 6.225641025641026)","(14.0, 24.0, 22.94736842105263)","(26.0, 65.0, 58.4)","(31.0, 60.0, 51.391304347826086)","(31.0, 48.0, 43.368421052631575)","(1.65, 1.89, 1.878)","(8.5, 12.0, 11.066666666666666)","(6.5, 10.5, 9.583333333333334)"
12-01-2023 13:39:37.016337,"(4.6, 6.4, 6.225641025641026)","(14.0, 24.0, 22.94736842105263)","(26.0, 65.0, 60.57142857142857)","(31.0, 60.0, 51.391304347826086)","(31.0, 48.0, 43.368421052631575)","(1.65, 1.89, 1.878)","(8.5, 12.0, 11.066666666666666)","(6.5, 10.5, 9.583333333333334)"
