,Purple Flirt,Tuta Rose,Shaggy Rose,Seek And Strike,Beauty Edition,Aerobic System,Diamond Tina,Alpha Ruler
08-01-2023 14:31:32.279527,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:33.373638,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:34.570710,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:35.862094,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:37.059826,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:38.288935,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:39.428554,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:40.541232,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:41.597442,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:42.705928,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:43.989073,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:45.387103,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:46.684906,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:47.899685,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:49.154401,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:50.434842,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:51.652895,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:52.872008,"(10.0, 20.0, 14.8)","(2.7, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:54.104365,"(10.0, 20.0, 14.8)","(2.6, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:55.316608,"(10.0, 20.0, 14.8)","(2.6, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:56.557584,"(10.0, 20.0, 14.8)","(2.6, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:57.753019,"(10.0, 20.0, 14.8)","(2.6, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:31:58.931945,"(10.0, 20.0, 14.8)","(2.6, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:00.053188,"(10.0, 20.0, 14.8)","(2.6, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:01.131345,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 60.0)"
08-01-2023 14:32:02.318484,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.8153846153846156)","(91.0, 99998, 8344.166666666666)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 32.5)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 60.0)"
08-01-2023 14:32:03.472226,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.8153846153846156)","(91.0, 99998, 8344.166666666666)","(6.0, 11.0, 6.746666666666667)","(19.0, 60.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 60.0)"
08-01-2023 14:32:04.734824,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.8153846153846156)","(91.0, 99998, 8344.166666666666)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:05.965935,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:07.107175,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:08.250072,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:09.363926,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:10.510392,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:11.697195,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.8153846153846156)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:12.874143,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.555555555555556)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:14.048751,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.555555555555556)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:15.153772,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.555555555555556)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.875820895522388)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:16.240855,"(10.0, 21.0, 15.3)","(2.6, 4.1, 3.3936842105263154)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.44, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:17.335684,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.555555555555556)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:18.475287,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.555555555555556)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:19.681166,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.555555555555556)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:20.914762,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.555555555555556)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.8536000000000001)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:22.163510,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.555555555555556)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.8536000000000001)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:23.306106,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.555555555555556)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.8536000000000001)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:24.480757,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.555555555555556)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.8536000000000001)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:25.614625,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.555555555555556)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.8536000000000001)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:26.824929,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.555555555555556)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 83.33333333333334)","(1.85, 2.42, 1.8536000000000001)","(31.0, 120.0, 63.125)"
08-01-2023 14:32:28.062014,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.555555555555556)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.8536000000000001)","(31.0, 120.0, 60.0)"
08-01-2023 14:32:29.250307,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.555555555555556)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.8536000000000001)","(31.0, 120.0, 60.0)"
08-01-2023 14:32:30.660771,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.555555555555556)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.8536000000000001)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:32.496166,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.555555555555556)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.8536000000000001)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:33.904685,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.555555555555556)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.8536000000000001)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:35.408584,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.9090909090909087)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.8536000000000001)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:36.860742,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.9090909090909087)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.8536000000000001)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:38.286775,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.9090909090909087)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.8536000000000001)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:39.535276,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.9090909090909087)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.8536000000000001)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:40.748394,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.9090909090909087)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 34.375)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.8536000000000001)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:41.879000,"(10.0, 21.0, 15.3)","(2.6, 4.4, 2.9090909090909087)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.8536000000000001)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:43.084106,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.536842105263158)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:44.266821,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.536842105263158)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:45.476964,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.536842105263158)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:46.708525,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:47.891286,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:49.119907,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:50.355836,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:51.609228,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:52.881130,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:54.142383,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:55.348062,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:56.518998,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:57.634956,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:58.720018,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:32:59.888094,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:33:00.991581,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:33:02.123633,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:33:03.177184,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:33:04.266720,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:33:05.490484,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.9228571428571428)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:33:06.674528,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.42, 1.8660869565217393)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:33:07.904099,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8660869565217393)","(31.0, 120.0, 55.714285714285715)"
08-01-2023 14:33:09.063158,"(10.0, 21.0, 15.3)","(2.6, 4.4, 3.242857142857143)","(91.0, 650.0, 553.3333333333334)","(6.0, 11.0, 6.746666666666667)","(19.0, 65.0, 37.77777777777778)","(31.0, 330.0, 118.57142857142857)","(1.85, 2.44, 1.8660869565217393)","(31.0, 120.0, 55.714285714285715)"
