,You Turn Baby,Oriental Series,Spritely Glennis,Sweet Chana,Balmain Juror,Demon Kingsbrae,Triangle
15-12-2022 11:21:58.259432,"(3.3, 5.6, 4.574999999999999)","(7.0, 15.0, 14.125)","(10.0, 24.0, 21.5)","(17.0, 42.0, 29.25)","(4.6, 6.8, 5.771428571428571)","(2.3, 3.0, 2.8416666666666663)","(31.0, 130.0, 83.0)"
15-12-2022 11:21:59.195470,"(3.3, 5.6, 4.574999999999999)","(7.0, 15.0, 14.125)","(10.0, 24.0, 21.5)","(17.0, 42.0, 29.25)","(4.6, 6.8, 5.771428571428571)","(2.3, 3.0, 2.8416666666666663)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:00.170173,"(3.3, 5.6, 4.574999999999999)","(7.0, 15.0, 13.2)","(10.0, 24.0, 21.5)","(17.0, 42.0, 29.25)","(4.6, 6.8, 5.771428571428571)","(2.3, 3.0, 2.8416666666666663)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:01.174089,"(3.3, 5.6, 4.574999999999999)","(7.0, 15.0, 13.2)","(10.0, 24.0, 21.5)","(17.0, 42.0, 30.96153846153846)","(4.6, 6.6, 5.177777777777778)","(2.3, 3.0, 2.7150000000000003)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:02.204747,"(3.3, 5.6, 4.574999999999999)","(7.0, 15.0, 13.2)","(10.0, 24.0, 21.5)","(17.0, 40.0, 30.96153846153846)","(4.6, 6.6, 5.177777777777778)","(2.3, 3.0, 2.7150000000000003)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:03.212682,"(3.3, 5.6, 4.574999999999999)","(7.0, 15.0, 13.2)","(10.0, 24.0, 21.5)","(17.0, 40.0, 30.96153846153846)","(4.6, 6.6, 5.177777777777778)","(2.3, 3.0, 2.7150000000000003)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:04.209348,"(3.3, 5.6, 4.574999999999999)","(7.0, 15.0, 13.2)","(10.0, 24.0, 21.5)","(17.0, 40.0, 30.96153846153846)","(4.6, 6.6, 5.676923076923076)","(2.3, 3.0, 2.8099999999999996)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:05.133505,"(3.3, 5.6, 3.80625)","(7.0, 15.0, 13.2)","(10.0, 24.0, 21.5)","(17.0, 40.0, 30.96153846153846)","(4.6, 6.6, 5.676923076923076)","(2.3, 3.0, 2.8099999999999996)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:06.054913,"(3.3, 5.6, 3.80625)","(7.0, 15.0, 11.2)","(10.0, 24.0, 21.5)","(17.0, 40.0, 30.96153846153846)","(4.6, 6.6, 5.676923076923076)","(2.3, 3.0, 2.8099999999999996)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:07.058112,"(3.3, 5.6, 3.80625)","(7.0, 15.0, 13.942857142857143)","(10.0, 24.0, 21.5)","(17.0, 40.0, 30.96153846153846)","(4.6, 6.6, 5.676923076923076)","(2.3, 3.0, 2.8099999999999996)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:08.089778,"(3.3, 5.6, 3.80625)","(7.0, 15.0, 13.942857142857143)","(10.0, 24.0, 21.5)","(17.0, 40.0, 30.96153846153846)","(4.6, 6.6, 5.32)","(2.3, 3.0, 2.734)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:09.146569,"(3.3, 5.6, 4.404166666666667)","(7.0, 15.0, 13.2)","(10.0, 24.0, 22.61111111111111)","(17.0, 40.0, 30.96153846153846)","(4.6, 6.6, 5.661538461538462)","(2.3, 3.0, 2.825833333333333)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:10.172786,"(3.3, 5.6, 4.404166666666667)","(7.0, 15.0, 13.2)","(10.0, 24.0, 22.61111111111111)","(17.0, 40.0, 30.96153846153846)","(4.6, 6.4, 5.661538461538462)","(2.3, 3.0, 2.825833333333333)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:11.076931,"(3.3, 5.6, 4.404166666666667)","(7.0, 15.0, 13.2)","(10.0, 24.0, 21.5)","(17.0, 40.0, 30.96153846153846)","(4.6, 6.4, 5.661538461538462)","(2.3, 3.0, 2.825833333333333)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:12.069762,"(3.3, 5.6, 4.404166666666667)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 40.0, 30.96153846153846)","(4.6, 6.4, 5.661538461538462)","(2.3, 3.0, 2.825833333333333)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:13.062412,"(3.3, 5.6, 4.404166666666667)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 40.0, 30.96153846153846)","(4.6, 6.4, 5.661538461538462)","(2.3, 3.0, 2.825833333333333)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:14.139774,"(3.3, 5.6, 4.404166666666667)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 40.0, 30.96153846153846)","(4.6, 6.4, 5.28)","(2.3, 3.0, 2.734)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:15.266142,"(3.3, 5.6, 4.404166666666667)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 40.0, 30.96153846153846)","(4.6, 6.4, 5.28)","(2.3, 3.0, 2.734)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:16.352552,"(3.3, 5.6, 4.404166666666667)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 40.0, 30.96153846153846)","(4.6, 6.4, 5.661538461538462)","(2.3, 3.0, 2.8899999999999997)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:17.407877,"(3.3, 5.6, 4.496153846153846)","(7.0, 15.0, 13.942857142857143)","(10.0, 24.0, 21.5)","(17.0, 40.0, 28.25)","(4.6, 6.4, 5.584615384615385)","(2.3, 2.98, 2.8347826086956522)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:18.396164,"(3.3, 5.6, 4.496153846153846)","(7.0, 15.0, 13.942857142857143)","(10.0, 24.0, 21.5)","(17.0, 40.0, 28.25)","(4.6, 6.2, 5.584615384615385)","(2.3, 2.96, 2.8347826086956522)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:19.463867,"(3.3, 5.6, 4.496153846153846)","(7.0, 15.0, 13.942857142857143)","(10.0, 24.0, 21.5)","(17.0, 40.0, 28.25)","(4.6, 6.2, 5.24)","(2.3, 2.96, 2.713684210526316)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:20.580750,"(3.3, 5.6, 4.496153846153846)","(7.0, 15.0, 13.942857142857143)","(10.0, 24.0, 21.5)","(17.0, 40.0, 28.25)","(4.6, 6.2, 5.044444444444445)","(2.3, 2.96, 2.713684210526316)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:21.734076,"(3.3, 5.6, 4.2)","(7.0, 15.0, 13.2)","(10.0, 24.0, 21.5)","(17.0, 40.0, 31.25)","(4.6, 6.2, 5.461538461538462)","(2.3, 2.96, 2.803478260869565)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:22.808264,"(3.3, 5.6, 4.2)","(7.0, 15.0, 13.2)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 6.2, 5.461538461538462)","(2.3, 2.96, 2.803478260869565)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:23.831720,"(3.3, 5.6, 4.2)","(7.0, 15.0, 13.2)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 6.2, 5.461538461538462)","(2.3, 2.96, 2.803478260869565)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:24.872111,"(3.3, 5.6, 4.2)","(7.0, 15.0, 13.2)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 6.2, 5.044444444444445)","(2.3, 2.96, 2.713684210526316)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:25.990629,"(3.3, 5.6, 4.2)","(7.0, 15.0, 13.2)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 6.2, 5.475)","(2.3, 2.96, 2.8191304347826085)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:27.139085,"(3.3, 5.6, 4.2)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 6.0, 5.475)","(2.3, 2.96, 2.8191304347826085)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:28.352157,"(3.3, 5.6, 4.2)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 6.0, 5.475)","(2.3, 2.96, 2.8191304347826085)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:29.470692,"(3.3, 5.6, 4.2)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 6.0, 5.475)","(2.3, 2.96, 2.8191304347826085)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:30.531713,"(3.3, 5.6, 4.2)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 6.0, 4.95)","(2.3, 2.98, 2.7071794871794874)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:31.642598,"(3.3, 5.6, 4.2)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 6.0, 5.3)","(2.3, 2.98, 2.7679069767441864)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:32.722614,"(3.3, 5.6, 4.2)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 6.0, 5.358333333333333)","(2.3, 2.98, 2.7679069767441864)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:33.899790,"(3.3, 5.6, 4.2)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 6.0, 5.316666666666667)","(2.3, 2.96, 2.8133333333333335)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:35.107093,"(3.3, 5.5, 4.414285714285715)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 5.9, 4.8500000000000005)","(2.3, 2.96, 2.7236363636363636)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:36.232389,"(3.3, 5.5, 4.414285714285715)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 5.9, 4.8500000000000005)","(2.3, 2.96, 2.7236363636363636)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:37.372716,"(3.3, 5.5, 4.414285714285715)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 5.9, 5.258333333333334)","(2.3, 2.96, 2.8266666666666667)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:38.435167,"(3.3, 5.5, 4.414285714285715)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 5.9, 5.258333333333334)","(2.3, 2.96, 2.8266666666666667)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:39.513479,"(3.3, 5.5, 4.414285714285715)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 5.9, 5.258333333333334)","(2.3, 2.96, 2.8162499999999997)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:40.659286,"(3.3, 5.5, 4.414285714285715)","(7.0, 15.0, 14.1)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 5.9, 4.8500000000000005)","(2.3, 2.94, 2.7383333333333333)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:41.790330,"(3.3, 5.5, 4.414285714285715)","(7.0, 15.0, 11.5)","(10.0, 24.0, 21.5)","(17.0, 46.0, 31.25)","(4.6, 5.9, 4.8500000000000005)","(2.3, 2.94, 2.721538461538462)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:42.928927,"(3.3, 5.5, 4.575)","(7.0, 15.0, 11.5)","(10.0, 24.0, 20.833333333333336)","(17.0, 46.0, 33.42307692307692)","(4.6, 5.9, 6.316666666666666)","(2.3, 2.98, 2.8105882352941176)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:44.033750,"(3.3, 5.5, 4.1125)","(7.0, 15.0, 11.5)","(10.0, 22.0, 20.833333333333336)","(17.0, 44.0, 33.42307692307692)","(4.6, 6.6, 6.316666666666666)","(2.3, 2.98, 2.8105882352941176)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:45.051748,"(3.3, 5.5, 4.1125)","(7.0, 15.0, 11.5)","(10.0, 22.0, 20.833333333333336)","(17.0, 44.0, 33.42307692307692)","(4.6, 6.6, 6.316666666666666)","(2.3, 2.98, 2.8105882352941176)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:46.116407,"(3.3, 5.5, 4.1125)","(7.0, 15.0, 11.5)","(10.0, 22.0, 20.833333333333336)","(17.0, 44.0, 33.42307692307692)","(4.6, 6.6, 5.966666666666667)","(2.3, 2.98, 2.84)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:47.235573,"(3.3, 5.5, 4.1125)","(7.0, 15.0, 11.5)","(10.0, 22.0, 20.833333333333336)","(17.0, 44.0, 33.42307692307692)","(4.6, 6.6, 6.333333333333333)","(2.3, 2.98, 2.9433333333333334)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:48.354108,"(3.3, 5.5, 4.0600000000000005)","(7.0, 15.0, 13.3)","(10.0, 22.0, 20.833333333333336)","(17.0, 44.0, 33.42307692307692)","(4.6, 6.6, 6.333333333333333)","(2.3, 2.98, 2.817142857142857)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:49.429648,"(3.3, 5.5, 4.0600000000000005)","(7.0, 15.0, 13.3)","(10.0, 22.0, 20.833333333333336)","(17.0, 44.0, 30.25)","(4.6, 6.6, 6.333333333333333)","(2.3, 3.0, 2.817142857142857)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:50.406342,"(3.3, 5.5, 4.2)","(7.0, 15.0, 13.833333333333334)","(10.0, 22.0, 20.833333333333336)","(17.0, 44.0, 30.25)","(4.6, 6.6, 6.333333333333333)","(2.3, 3.0, 2.7364705882352944)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:51.376368,"(3.3, 5.5, 4.633333333333333)","(7.0, 15.0, 13.833333333333334)","(10.0, 22.0, 20.833333333333336)","(17.0, 44.0, 30.25)","(4.6, 6.6, 5.699999999999999)","(2.3, 3.0, 2.7364705882352944)","(31.0, 130.0, 83.0)"
15-12-2022 11:22:52.523254,"(3.3, 5.5, 3.98)","(7.0, 15.0, 13.833333333333334)","(10.0, 22.0, 20.833333333333336)","(17.0, 44.0, 30.25)","(4.6, 6.6, 5.699999999999999)","(2.3, 3.0, 2.7364705882352944)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:22:53.637124,"(3.3, 5.5, 3.98)","(7.0, 15.0, 13.3)","(10.0, 22.0, 20.833333333333336)","(17.0, 44.0, 30.25)","(4.6, 6.6, 6.35)","(2.3, 3.0, 2.8709090909090906)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:22:54.659690,"(3.3, 5.5, 3.98)","(7.0, 15.0, 13.833333333333334)","(10.0, 22.0, 20.833333333333336)","(17.0, 44.0, 30.25)","(4.6, 6.6, 5.6)","(2.3, 2.98, 2.8709090909090906)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:22:55.734691,"(3.3, 5.5, 3.98)","(7.0, 15.0, 13.833333333333334)","(10.0, 22.0, 20.833333333333336)","(17.0, 44.0, 30.25)","(4.6, 6.4, 5.066666666666667)","(2.3, 2.98, 2.7742857142857145)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:22:56.767220,"(3.3, 5.5, 3.98)","(7.0, 15.0, 13.833333333333334)","(10.0, 22.0, 20.833333333333336)","(17.0, 44.0, 30.25)","(4.6, 6.4, 5.066666666666667)","(2.3, 2.98, 2.757142857142857)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:22:57.916815,"(3.3, 5.5, 3.98)","(7.0, 15.0, 13.25)","(10.0, 22.0, 20.833333333333336)","(17.0, 44.0, 30.25)","(4.6, 6.4, 5.661538461538462)","(2.3, 2.98, 2.881818181818182)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:22:59.043960,"(3.3, 5.5, 4.02)","(7.0, 15.0, 13.3)","(10.0, 22.0, 20.833333333333336)","(17.0, 44.0, 30.25)","(4.6, 6.4, 5.7555555555555555)","(2.3, 2.98, 2.881818181818182)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:00.193946,"(3.3, 5.5, 3.98)","(7.0, 15.0, 13.833333333333334)","(10.0, 22.0, 20.833333333333336)","(17.0, 44.0, 30.25)","(4.6, 6.2, 6.2)","(2.3, 2.98, 2.881818181818182)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:01.279501,"(3.3, 5.5, 3.98)","(7.0, 15.0, 13.833333333333334)","(10.0, 22.0, 20.833333333333336)","(17.0, 44.0, 30.25)","(4.6, 6.4, 4.977777777777778)","(2.3, 2.98, 2.74)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:02.386022,"(3.3, 5.5, 3.98)","(7.0, 15.0, 13.0)","(10.0, 22.0, 20.6875)","(17.0, 44.0, 29.333333333333332)","(4.6, 6.4, 4.977777777777778)","(2.3, 2.98, 2.74)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:03.463164,"(3.3, 5.5, 4.02)","(7.0, 15.5, 12.58)","(10.0, 22.0, 20.6875)","(17.0, 44.0, 29.333333333333332)","(4.6, 6.4, 5.6)","(2.3, 2.98, 2.86)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:04.618813,"(3.3, 5.5, 3.98)","(7.0, 15.5, 13.877777777777778)","(10.0, 22.0, 20.6875)","(17.0, 44.0, 29.333333333333332)","(4.6, 6.4, 5.6)","(2.3, 2.98, 2.86)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:05.899162,"(3.3, 5.5, 3.98)","(7.0, 15.5, 13.877777777777778)","(10.0, 22.0, 20.6875)","(17.0, 44.0, 29.333333333333332)","(4.6, 6.4, 5.6)","(2.3, 2.98, 2.86)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:07.158294,"(3.3, 5.5, 3.98)","(7.0, 15.5, 13.877777777777778)","(10.0, 22.0, 20.6875)","(17.0, 44.0, 29.333333333333332)","(4.6, 6.4, 4.977777777777778)","(2.3, 2.98, 2.757142857142857)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:08.440708,"(3.3, 5.5, 3.98)","(7.0, 15.5, 13.877777777777778)","(10.0, 22.0, 20.6875)","(17.0, 44.0, 29.333333333333332)","(4.6, 6.4, 4.977777777777778)","(2.3, 2.98, 2.757142857142857)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:09.827769,"(3.3, 5.5, 3.98)","(7.0, 15.5, 12.34)","(10.0, 22.0, 20.6875)","(17.0, 44.0, 29.333333333333332)","(4.6, 6.4, 5.661538461538462)","(2.3, 2.98, 2.8709090909090906)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:11.097512,"(3.3, 5.5, 3.98)","(7.0, 15.5, 12.34)","(10.0, 22.0, 20.6875)","(17.0, 44.0, 29.333333333333332)","(4.6, 6.4, 5.661538461538462)","(2.3, 2.98, 2.8709090909090906)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:12.554334,"(3.3, 5.5, 3.98)","(7.0, 15.5, 12.34)","(10.0, 22.0, 20.6875)","(17.0, 42.0, 27.0)","(4.6, 6.4, 5.04)","(2.3, 2.98, 2.7742857142857145)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:13.713327,"(3.3, 5.5, 3.935294117647059)","(7.0, 15.5, 12.34)","(10.0, 22.0, 20.6875)","(17.0, 42.0, 27.0)","(4.6, 6.4, 5.04)","(2.3, 2.98, 2.757142857142857)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:15.276503,"(3.3, 5.5, 3.976470588235294)","(7.0, 15.5, 12.120000000000001)","(10.0, 22.0, 20.6875)","(17.0, 42.0, 27.0)","(4.6, 6.4, 5.5)","(2.3, 2.98, 2.881818181818182)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:16.634181,"(3.3, 5.5, 3.935294117647059)","(7.0, 15.0, 12.120000000000001)","(10.0, 22.0, 20.6875)","(17.0, 42.0, 32.95)","(4.6, 6.2, 5.5)","(2.3, 2.98, 2.881818181818182)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:17.889270,"(3.3, 5.5, 3.935294117647059)","(7.0, 15.0, 12.120000000000001)","(10.0, 22.0, 20.6875)","(17.0, 40.0, 32.95)","(4.6, 6.2, 4.975)","(2.3, 2.98, 2.8066666666666666)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:19.166154,"(3.3, 5.5, 3.935294117647059)","(7.0, 15.0, 12.42)","(10.0, 22.0, 20.6875)","(17.0, 40.0, 32.95)","(4.6, 6.2, 5.558333333333334)","(2.3, 2.98, 2.86)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:20.501460,"(3.3, 5.5, 3.935294117647059)","(7.0, 15.5, 12.42)","(10.0, 22.0, 20.6875)","(17.0, 40.0, 32.95)","(4.6, 6.2, 5.558333333333334)","(2.3, 2.98, 2.86)","(31.0, 160.0, 83.6923076923077)"
15-12-2022 11:23:21.804948,"(3.3, 5.5, 3.935294117647059)","(7.0, 15.5, 13.475)","(10.0, 22.0, 20.6875)","(17.0, 40.0, 28.4)","(4.6, 6.2, 6.183333333333334)","(2.3, 2.98, 2.86)","(31.0, 160.0, 93.0)"
15-12-2022 11:23:23.325191,"(3.3, 5.5, 4.290909090909091)","(7.0, 15.5, 13.475)","(10.0, 22.0, 20.6875)","(17.0, 42.0, 28.4)","(4.6, 6.4, 4.988888888888889)","(2.3, 2.98, 2.757142857142857)","(31.0, 150.0, 93.0)"
15-12-2022 11:23:24.798186,"(3.3, 5.5, 4.290909090909091)","(7.0, 15.5, 12.8)","(10.0, 22.0, 20.6875)","(17.0, 42.0, 28.4)","(4.6, 6.0, 5.416666666666667)","(2.3, 2.98, 2.8709090909090906)","(31.0, 150.0, 93.0)"
15-12-2022 11:23:26.051242,"(3.3, 5.5, 3.976470588235294)","(7.0, 15.5, 12.866666666666667)","(10.0, 22.0, 21.192307692307693)","(17.0, 42.0, 25.424999999999997)","(4.6, 6.0, 5.416666666666667)","(2.3, 2.98, 2.8709090909090906)","(31.0, 150.0, 93.0)"
15-12-2022 11:23:27.189448,"(3.3, 5.5, 4.290909090909091)","(7.0, 15.5, 12.866666666666667)","(10.0, 22.0, 21.192307692307693)","(17.0, 42.0, 25.424999999999997)","(4.6, 6.0, 5.416666666666667)","(2.3, 2.98, 2.8709090909090906)","(31.0, 150.0, 69.52941176470588)"
15-12-2022 11:23:28.394202,"(3.3, 5.5, 4.290909090909091)","(7.0, 15.5, 13.92)","(10.0, 22.0, 21.192307692307693)","(17.0, 42.0, 28.740000000000002)","(4.6, 6.0, 5.416666666666667)","(2.3, 2.98, 2.7416666666666667)","(31.0, 150.0, 69.52941176470588)"
15-12-2022 11:23:29.605258,"(3.3, 5.5, 4.290909090909091)","(7.0, 15.5, 13.92)","(10.0, 22.0, 21.192307692307693)","(17.0, 42.0, 28.740000000000002)","(4.6, 6.0, 5.475)","(2.3, 2.98, 2.8562499999999997)","(31.0, 150.0, 87.81818181818181)"
15-12-2022 11:23:30.822206,"(3.3, 5.5, 4.290909090909091)","(7.0, 15.0, 13.52)","(10.0, 22.0, 21.192307692307693)","(17.0, 42.0, 28.740000000000002)","(4.6, 6.0, 5.475)","(2.3, 2.98, 2.8562499999999997)","(31.0, 150.0, 87.81818181818181)"
15-12-2022 11:23:32.021921,"(3.3, 5.5, 4.290909090909091)","(7.0, 15.0, 13.52)","(10.0, 22.0, 21.192307692307693)","(17.0, 42.0, 28.740000000000002)","(4.6, 5.9, 5.433333333333334)","(2.3, 2.98, 2.8562499999999997)","(31.0, 150.0, 87.81818181818181)"
15-12-2022 11:23:33.190962,"(3.3, 5.5, 4.290909090909091)","(7.0, 15.0, 13.52)","(10.0, 22.0, 21.192307692307693)","(17.0, 42.0, 28.740000000000002)","(4.6, 5.9, 5.375)","(2.3, 2.98, 2.7233333333333336)","(31.0, 150.0, 87.81818181818181)"
15-12-2022 11:23:34.256183,"(3.3, 5.5, 4.290909090909091)","(7.0, 15.0, 13.52)","(10.0, 22.0, 21.192307692307693)","(17.0, 42.0, 28.740000000000002)","(4.6, 5.9, 5.375)","(2.3, 2.98, 2.7233333333333336)","(31.0, 150.0, 87.81818181818181)"
15-12-2022 11:23:35.431462,"(3.3, 5.5, 3.976470588235294)","(7.0, 15.0, 12.120000000000001)","(10.0, 22.0, 21.192307692307693)","(17.0, 42.0, 28.740000000000002)","(4.6, 5.9, 5.491666666666667)","(2.3, 2.98, 2.82875)","(31.0, 150.0, 87.81818181818181)"
15-12-2022 11:23:36.639866,"(3.3, 5.5, 3.976470588235294)","(7.0, 15.0, 12.120000000000001)","(10.0, 22.0, 21.192307692307693)","(17.0, 42.0, 28.740000000000002)","(4.6, 5.9, 5.491666666666667)","(2.3, 2.98, 2.82875)","(31.0, 150.0, 87.81818181818181)"
15-12-2022 11:23:37.839531,"(3.3, 5.5, 4.136842105263158)","(7.0, 15.0, 13.52)","(10.0, 22.0, 21.192307692307693)","(17.0, 42.0, 28.740000000000002)","(4.6, 5.9, 5.491666666666667)","(2.3, 2.98, 2.82875)","(31.0, 150.0, 87.81818181818181)"
15-12-2022 11:23:38.994468,"(3.3, 5.5, 4.136842105263158)","(7.0, 15.5, 13.3)","(10.0, 22.0, 21.192307692307693)","(17.0, 42.0, 28.740000000000002)","(4.6, 5.9, 5.3076923076923075)","(2.3, 2.98, 2.7416666666666667)","(31.0, 150.0, 87.81818181818181)"
15-12-2022 11:23:40.076901,"(3.3, 5.5, 4.136842105263158)","(7.0, 15.5, 13.3)","(10.0, 22.0, 21.192307692307693)","(17.0, 42.0, 28.740000000000002)","(4.6, 5.8, 5.533333333333333)","(2.3, 2.98, 2.8425)","(31.0, 150.0, 87.81818181818181)"
15-12-2022 11:23:41.172515,"(3.3, 5.5, 4.017647058823529)","(7.0, 15.5, 13.3)","(10.0, 22.0, 21.192307692307693)","(17.0, 42.0, 28.740000000000002)","(4.6, 5.8, 5.533333333333333)","(2.3, 2.98, 2.8425)","(31.0, 150.0, 87.81818181818181)"
15-12-2022 11:23:42.367925,"(3.3, 5.5, 4.017647058823529)","(7.0, 15.5, 12.5)","(10.0, 22.0, 22.115384615384613)","(17.0, 42.0, 28.740000000000002)","(4.6, 5.8, 5.533333333333333)","(2.3, 2.98, 2.8425)","(31.0, 150.0, 87.81818181818181)"
15-12-2022 11:23:43.519331,"(3.3, 5.5, 4.136842105263158)","(7.0, 15.5, 12.5)","(10.0, 23.0, 22.115384615384613)","(17.0, 42.0, 28.740000000000002)","(4.6, 5.8, 5.430769230769231)","(2.3, 2.98, 2.7416666666666667)","(31.0, 150.0, 87.81818181818181)"
15-12-2022 11:23:44.589770,"(3.3, 5.5, 4.136842105263158)","(7.0, 15.5, 12.5)","(10.0, 23.0, 22.115384615384613)","(17.0, 42.0, 28.740000000000002)","(4.6, 5.8, 5.430769230769231)","(2.3, 2.98, 2.7416666666666667)","(31.0, 150.0, 87.81818181818181)"
