,Good Chat Wispy,False Confidence,Mepunga Warrior,Our Fabio,Wheel And Go,Lala Reindeer,Spring Casper
07-01-2023 19:12:13.178801,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.615384615384615)","(8.0, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:14.361098,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.615384615384615)","(8.0, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:15.410841,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.615384615384615)","(8.0, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:16.437597,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.615384615384615)","(8.0, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:17.652506,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.615384615384615)","(8.0, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:18.905305,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.615384615384615)","(8.5, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:20.139499,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.615384615384615)","(8.5, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:21.359479,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.615384615384615)","(8.5, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:22.486672,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.615384615384615)","(8.5, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:23.673559,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.615384615384615)","(8.5, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:24.784287,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.761904761904762)","(8.5, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:25.918286,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.833333333333333)","(8.5, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:26.945478,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.833333333333333)","(8.5, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:28.051430,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.833333333333333)","(8.5, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:29.185304,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.833333333333333)","(8.5, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:30.312719,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.833333333333333)","(8.5, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:31.511275,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.833333333333333)","(8.5, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:32.704649,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.833333333333333)","(8.5, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:33.839267,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.833333333333333)","(8.5, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:34.941681,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.833333333333333)","(8.5, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:36.146175,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.833333333333333)","(8.5, 14.0, 13.0625)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.21052631578947)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:37.314280,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.833333333333333)","(8.5, 14.0, 13.666666666666666)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 55.21739130434783)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:38.484230,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.833333333333333)","(8.5, 14.0, 13.5)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.0625)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:39.625172,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.833333333333333)","(8.5, 14.0, 13.642857142857142)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.0625)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:40.958946,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.833333333333333)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.65)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:42.033343,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.65)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:43.063050,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.65)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:44.185889,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.65)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:45.410941,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.65)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:46.568724,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.65)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:47.742744,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.65)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:48.852257,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.65)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:50.001986,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.0625)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:51.206217,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.0625)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:52.404274,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.0625)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:53.468037,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.0625)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:54.652002,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.0625)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:55.892951,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.0625)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:57.074243,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.0625)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:58.138049,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.0625)","(14.0, 55.0, 46.5)"
07-01-2023 19:12:59.192193,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.0625)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:00.492497,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.659130434782609)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.0625)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:01.892781,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.8, 2.7199999999999998)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.0625)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:03.190865,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.76, 2.6977777777777776)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.0625)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:04.351825,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.76, 2.6977777777777776)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.0625)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:05.658685,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.76, 2.648)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 52.0625)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:06.969596,"(4.8, 8.4, 8.18)","(2.4, 2.76, 2.648)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 55.30769230769231)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:08.235403,"(4.8, 8.4, 8.18)","(2.4, 2.76, 2.6375)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:09.502430,"(4.8, 8.4, 7.960000000000001)","(2.4, 2.76, 2.6375)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 58.7)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:10.615372,"(4.8, 8.4, 7.960000000000001)","(2.4, 2.76, 2.6375)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 58.7)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:11.628183,"(4.8, 8.4, 7.960000000000001)","(2.4, 2.76, 2.6375)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 58.7)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:12.786619,"(4.8, 8.4, 7.960000000000001)","(2.4, 2.76, 2.6375)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 58.7)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:14.022869,"(4.8, 8.4, 7.960000000000001)","(2.4, 2.76, 2.6375)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 58.7)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:15.191232,"(4.8, 8.4, 7.960000000000001)","(2.4, 2.76, 2.6375)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 58.7)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:16.301424,"(4.8, 8.4, 7.960000000000001)","(2.4, 2.76, 2.6375)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 58.7)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:17.356397,"(4.8, 8.4, 7.960000000000001)","(2.4, 2.76, 2.6375)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 58.7)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:18.536573,"(4.8, 8.4, 7.960000000000001)","(2.4, 2.76, 2.69)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 58.7)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:19.639095,"(4.8, 8.4, 7.960000000000001)","(2.4, 2.76, 2.69)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 58.7)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:20.794926,"(4.8, 8.4, 7.960000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 58.7)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:21.926182,"(4.8, 8.4, 7.960000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 58.7)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:23.042458,"(4.8, 8.4, 7.960000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 58.7)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:24.163082,"(4.8, 8.4, 7.960000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 58.7)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:25.315709,"(4.8, 8.4, 7.960000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:26.411961,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:27.481288,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:28.488028,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:29.659416,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:30.820767,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:31.946076,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:33.102064,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:34.160480,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:35.332156,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:36.586086,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:37.746460,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:38.803731,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:39.802752,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:40.897639,"(4.8, 8.4, 7.300000000000001)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:42.025547,"(4.8, 8.4, 8.295238095238096)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:43.097418,"(4.8, 8.4, 8.295238095238096)","(2.4, 2.76, 2.68125)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:44.144485,"(4.8, 8.4, 8.295238095238096)","(2.4, 2.76, 2.634)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:45.206450,"(4.8, 8.4, 8.351111111111111)","(2.4, 2.76, 2.649230769230769)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 46.5)"
07-01-2023 19:13:46.251305,"(4.8, 8.4, 8.351111111111111)","(2.4, 2.76, 2.649230769230769)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 47.714285714285715)"
07-01-2023 19:13:47.354234,"(4.8, 8.4, 8.351111111111111)","(2.4, 2.72, 2.696)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 49.333333333333336)"
07-01-2023 19:13:48.362297,"(4.8, 8.4, 8.351111111111111)","(2.4, 2.72, 2.707586206896552)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 49.333333333333336)"
07-01-2023 19:13:49.478359,"(4.8, 8.4, 8.351111111111111)","(2.4, 2.72, 2.707586206896552)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 49.333333333333336)"
07-01-2023 19:13:50.683794,"(4.8, 8.4, 8.351111111111111)","(2.4, 2.72, 2.698823529411765)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 49.333333333333336)"
07-01-2023 19:13:51.716595,"(4.8, 8.4, 8.351111111111111)","(2.4, 2.72, 2.698823529411765)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 49.333333333333336)"
07-01-2023 19:13:52.821568,"(4.8, 8.4, 8.351111111111111)","(2.4, 2.72, 2.698823529411765)","(4.6, 5.0, 4.7727272727272725)","(8.5, 14.0, 13.0)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 49.333333333333336)"
07-01-2023 19:13:53.909108,"(4.8, 8.4, 8.351111111111111)","(2.4, 2.72, 2.698823529411765)","(4.6, 5.0, 4.74)","(8.5, 14.0, 12.555555555555555)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 56.6)","(14.0, 55.0, 51.6)"
07-01-2023 19:13:54.987227,"(4.8, 8.4, 8.35217391304348)","(2.4, 2.72, 2.657931034482759)","(4.6, 5.0, 4.628571428571428)","(8.5, 14.5, 12.555555555555555)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 51.6)"
07-01-2023 19:13:55.992900,"(4.8, 8.4, 8.35217391304348)","(2.4, 2.72, 2.66)","(4.6, 4.9, 4.675)","(8.5, 14.5, 12.555555555555555)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 51.90909090909091)"
07-01-2023 19:13:57.117227,"(4.8, 8.4, 8.35217391304348)","(2.4, 2.72, 2.6672000000000002)","(4.6, 4.9, 4.66)","(8.5, 14.5, 12.555555555555555)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 51.90909090909091)"
07-01-2023 19:13:58.270591,"(4.8, 8.4, 7.4)","(2.4, 2.72, 2.6672000000000002)","(4.6, 4.9, 4.66)","(8.5, 14.5, 12.555555555555555)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 51.90909090909091)"
07-01-2023 19:13:59.454281,"(4.8, 8.4, 7.4)","(2.4, 2.72, 2.6672000000000002)","(4.6, 4.9, 4.66)","(8.5, 14.5, 12.555555555555555)","(4.8, 7.2, 7.050000000000001)","(26.0, 65.0, 54.5)","(14.0, 55.0, 51.90909090909091)"
