,Power Legend,Ugly Nicos,Gold Serenade,Boys Cry,Mi Greyt Mate,Rodeo Legend,Moanastar,Gracious Gracie,Lady Goodfellow,Vardon
09-01-2023 16:00:41.127121,"(17.0, 25.0, 21.571428571428573)","(1.95, 2.1, 2.074247491638796)","(19.0, 26.0, 23.47222222222222)","(15.0, 28.0, 26.235294117647058)","(51.0, 85.0, 77.72727272727272)","(10.0, 17.5, 16.205882352941178)","(8.5, 17.0, 16.4)","(21.0, 42.0, 41.333333333333336)","(11.0, 14.0, 13.166666666666666)","(4.8, 7.0, 6.733333333333333)"
09-01-2023 16:00:42.455442,"(17.0, 25.0, 21.571428571428573)","(1.95, 2.1, 2.074247491638796)","(19.0, 26.0, 23.47222222222222)","(15.0, 28.0, 26.235294117647058)","(51.0, 85.0, 77.72727272727272)","(10.0, 17.5, 16.205882352941178)","(8.5, 17.0, 16.55)","(21.0, 42.0, 46.0)","(11.0, 14.0, 13.166666666666666)","(4.8, 7.0, 6.733333333333333)"
09-01-2023 16:00:43.986525,"(17.0, 25.0, 21.571428571428573)","(1.95, 2.1, 2.074247491638796)","(19.0, 26.0, 23.47222222222222)","(15.0, 28.0, 26.235294117647058)","(51.0, 85.0, 77.72727272727272)","(10.0, 17.5, 16.205882352941178)","(8.5, 17.0, 16.55)","(21.0, 70.0, 51.36363636363637)","(11.0, 14.0, 13.166666666666666)","(4.8, 7.0, 6.775)"
09-01-2023 16:00:45.407367,"(17.0, 25.0, 21.571428571428573)","(1.95, 2.1, 2.074247491638796)","(19.0, 26.0, 23.47222222222222)","(15.0, 28.0, 26.235294117647058)","(51.0, 85.0, 77.72727272727272)","(10.0, 17.5, 15.666666666666666)","(8.5, 17.0, 16.55)","(21.0, 65.0, 48.92857142857143)","(11.0, 14.0, 13.224137931034482)","(4.8, 7.0, 6.775)"
09-01-2023 16:00:46.747430,"(17.0, 25.0, 21.571428571428573)","(1.95, 2.1, 2.074247491638796)","(19.0, 26.0, 23.47222222222222)","(15.0, 28.0, 26.235294117647058)","(51.0, 85.0, 77.72727272727272)","(10.0, 17.5, 15.666666666666666)","(8.5, 17.0, 16.55)","(21.0, 65.0, 48.92857142857143)","(11.0, 14.0, 13.224137931034482)","(4.8, 7.0, 6.775)"
09-01-2023 16:00:48.133027,"(17.0, 23.0, 21.444444444444443)","(1.95, 2.1, 2.0683778234086243)","(19.0, 26.0, 23.47222222222222)","(15.0, 28.0, 26.235294117647058)","(51.0, 85.0, 82.0)","(10.0, 17.5, 15.666666666666666)","(8.5, 17.0, 16.55)","(21.0, 65.0, 52.5)","(11.0, 14.0, 13.224137931034482)","(4.8, 7.0, 6.775)"
09-01-2023 16:00:49.610985,"(17.0, 23.0, 21.444444444444443)","(1.95, 2.1, 2.0683778234086243)","(19.0, 26.0, 24.09090909090909)","(15.0, 28.0, 26.2)","(51.0, 85.0, 83.33333333333333)","(10.0, 17.5, 15.8)","(8.5, 17.0, 16.55)","(21.0, 65.0, 56.785714285714285)","(11.0, 14.0, 13.224137931034482)","(4.8, 7.0, 6.775)"
09-01-2023 16:00:51.017802,"(17.0, 23.0, 21.444444444444443)","(1.95, 2.1, 2.0683778234086243)","(19.0, 25.0, 23.333333333333332)","(15.0, 27.0, 25.4)","(51.0, 85.0, 83.33333333333333)","(10.0, 17.0, 15.625)","(8.5, 17.0, 16.55)","(21.0, 65.0, 58.611111111111114)","(11.0, 14.0, 13.224137931034482)","(4.8, 7.0, 6.775)"
09-01-2023 16:00:52.363764,"(17.0, 23.0, 21.444444444444443)","(1.95, 2.1, 2.0683778234086243)","(19.0, 25.0, 23.333333333333332)","(15.0, 26.0, 25.4)","(51.0, 85.0, 83.33333333333333)","(10.0, 17.0, 15.625)","(8.5, 17.0, 16.526315789473685)","(21.0, 65.0, 58.611111111111114)","(11.0, 14.0, 13.224137931034482)","(4.8, 7.0, 6.775)"
09-01-2023 16:00:53.673673,"(17.0, 23.0, 21.444444444444443)","(1.95, 2.1, 2.0683778234086243)","(19.0, 25.0, 23.333333333333332)","(15.0, 26.0, 25.4)","(51.0, 85.0, 83.33333333333333)","(10.0, 17.0, 15.625)","(8.5, 17.0, 16.526315789473685)","(21.0, 65.0, 58.611111111111114)","(11.0, 14.0, 13.224137931034482)","(4.8, 7.0, 6.775)"
09-01-2023 16:00:54.991071,"(17.0, 23.0, 21.444444444444443)","(1.95, 2.1, 2.0683778234086243)","(19.0, 25.0, 23.333333333333332)","(15.0, 26.0, 25.4)","(51.0, 85.0, 83.33333333333333)","(10.0, 17.0, 15.625)","(8.5, 17.0, 16.526315789473685)","(21.0, 65.0, 58.611111111111114)","(11.0, 14.0, 13.224137931034482)","(4.8, 7.0, 6.775)"
09-01-2023 16:00:56.261033,"(17.0, 23.0, 21.444444444444443)","(1.95, 2.1, 2.066594360086768)","(19.0, 25.0, 23.333333333333332)","(15.0, 26.0, 25.4)","(51.0, 85.0, 83.33333333333333)","(10.0, 17.0, 15.625)","(8.5, 17.0, 16.25)","(21.0, 65.0, 58.611111111111114)","(11.0, 14.0, 13.224137931034482)","(4.8, 7.0, 6.775)"
09-01-2023 16:00:57.656774,"(17.0, 23.0, 21.444444444444443)","(1.95, 2.1, 2.0646153846153847)","(19.0, 25.0, 23.333333333333332)","(15.0, 26.0, 25.57142857142857)","(51.0, 85.0, 83.33333333333333)","(10.0, 17.0, 16.282608695652172)","(8.5, 17.0, 17.666666666666668)","(21.0, 65.0, 59.58823529411765)","(11.0, 14.0, 13.347826086956522)","(4.8, 7.0, 6.9)"
09-01-2023 16:00:59.014777,"(17.0, 23.0, 21.444444444444443)","(1.95, 2.1, 2.0286486486486486)","(19.0, 25.0, 22.916666666666668)","(15.0, 26.0, 25.57142857142857)","(51.0, 85.0, 83.33333333333333)","(10.0, 17.0, 16.282608695652172)","(8.5, 20.0, 17.0)","(21.0, 65.0, 56.23809523809524)","(11.0, 14.0, 13.347826086956522)","(4.8, 7.0, 6.82)"
09-01-2023 16:01:00.380616,"(17.0, 23.0, 21.64516129032258)","(1.95, 2.1, 2.0464864864864865)","(19.0, 25.0, 22.916666666666668)","(15.0, 26.0, 25.57142857142857)","(51.0, 85.0, 83.33333333333333)","(10.0, 17.0, 16.282608695652172)","(8.5, 19.5, 16.8)","(21.0, 65.0, 56.23809523809524)","(11.0, 14.0, 13.347826086956522)","(4.8, 7.0, 6.8)"
09-01-2023 16:01:01.691995,"(17.0, 23.0, 21.64516129032258)","(1.95, 2.1, 2.0464864864864865)","(19.0, 25.0, 22.916666666666668)","(15.0, 26.0, 25.57142857142857)","(51.0, 85.0, 83.33333333333333)","(11.0, 17.0, 15.96875)","(9.0, 19.5, 16.75)","(21.0, 65.0, 59.58823529411765)","(11.0, 14.0, 13.347826086956522)","(5.0, 7.0, 6.930769230769231)"
09-01-2023 16:01:02.999157,"(17.0, 23.0, 22.11764705882353)","(1.95, 2.1, 2.0601342281879194)","(19.0, 25.0, 21.428571428571427)","(15.0, 26.0, 25.57142857142857)","(51.0, 85.0, 83.33333333333333)","(11.0, 17.0, 15.96875)","(9.0, 19.5, 16.75)","(21.0, 65.0, 59.58823529411765)","(11.0, 14.0, 13.347826086956522)","(5.0, 7.0, 6.930769230769231)"
09-01-2023 16:01:04.365886,"(17.0, 23.0, 22.11764705882353)","(1.95, 2.1, 2.048235294117647)","(19.0, 25.0, 21.428571428571427)","(15.0, 26.0, 25.57142857142857)","(51.0, 85.0, 83.33333333333333)","(11.0, 17.0, 15.96875)","(9.0, 19.5, 16.75)","(21.0, 65.0, 59.58823529411765)","(11.0, 14.0, 13.347826086956522)","(5.0, 7.0, 6.930769230769231)"
09-01-2023 16:01:05.699650,"(17.0, 23.0, 22.11764705882353)","(1.95, 2.1, 2.048235294117647)","(19.0, 25.0, 22.5)","(15.0, 26.0, 25.57142857142857)","(51.0, 85.0, 83.33333333333333)","(11.0, 17.0, 16.8)","(9.0, 19.5, 16.75)","(21.0, 65.0, 57.333333333333336)","(11.0, 14.0, 13.727272727272727)","(5.0, 7.0, 6.930769230769231)"
09-01-2023 16:01:07.047592,"(17.0, 23.0, 22.11764705882353)","(1.95, 2.1, 2.0495890410958904)","(19.0, 25.0, 22.5)","(15.0, 26.0, 25.57142857142857)","(51.0, 85.0, 83.33333333333333)","(11.0, 17.0, 16.8)","(9.0, 19.5, 16.75)","(21.0, 65.0, 57.333333333333336)","(11.0, 14.0, 13.727272727272727)","(5.0, 7.0, 6.7)"
09-01-2023 16:01:08.402932,"(17.0, 23.0, 21.88888888888889)","(1.95, 2.1, 2.0495890410958904)","(19.0, 25.0, 23.214285714285715)","(15.0, 26.0, 25.333333333333332)","(51.0, 85.0, 83.33333333333333)","(11.0, 17.0, 16.282608695652172)","(9.0, 19.5, 16.75)","(21.0, 65.0, 53.5)","(11.0, 14.0, 13.727272727272727)","(5.0, 7.0, 6.85)"
09-01-2023 16:01:09.810592,"(17.0, 23.0, 21.88888888888889)","(1.95, 2.1, 2.0495890410958904)","(19.0, 25.0, 22.77777777777778)","(15.0, 26.0, 25.333333333333332)","(51.0, 85.0, 83.33333333333333)","(11.0, 17.0, 16.083333333333332)","(9.0, 19.5, 16.75)","(21.0, 65.0, 49.666666666666664)","(11.0, 14.0, 13.727272727272727)","(5.0, 7.0, 6.942857142857143)"
09-01-2023 16:01:11.118858,"(17.0, 23.0, 21.88888888888889)","(1.95, 2.1, 2.054105263157895)","(19.0, 25.0, 22.77777777777778)","(15.0, 26.0, 25.333333333333332)","(51.0, 85.0, 83.33333333333333)","(11.0, 17.0, 16.083333333333332)","(9.0, 19.5, 16.75)","(21.0, 65.0, 49.666666666666664)","(11.0, 14.0, 13.727272727272727)","(5.0, 7.0, 6.942857142857143)"
09-01-2023 16:01:12.408303,"(17.0, 23.0, 22.285714285714285)","(1.95, 2.08, 2.054105263157895)","(19.0, 25.0, 22.77777777777778)","(15.0, 26.0, 25.333333333333332)","(51.0, 85.0, 83.33333333333333)","(11.0, 17.0, 16.083333333333332)","(9.0, 19.5, 16.75)","(21.0, 65.0, 49.666666666666664)","(11.0, 14.0, 13.727272727272727)","(5.0, 7.0, 6.942857142857143)"
09-01-2023 16:01:13.698728,"(17.0, 23.0, 22.285714285714285)","(1.95, 2.08, 2.054105263157895)","(19.0, 25.0, 23.5)","(15.0, 26.0, 25.333333333333332)","(51.0, 85.0, 83.33333333333333)","(11.0, 17.0, 16.25)","(10.0, 19.5, 16.75)","(21.0, 65.0, 53.5)","(11.0, 14.0, 13.727272727272727)","(5.0, 7.0, 6.942857142857143)"
09-01-2023 16:01:14.994224,"(17.0, 23.0, 22.285714285714285)","(1.95, 2.08, 2.057241379310345)","(19.0, 25.0, 23.5)","(15.0, 26.0, 26.88888888888889)","(51.0, 85.0, 83.33333333333333)","(11.0, 17.0, 16.25)","(10.0, 19.5, 17.0)","(21.0, 65.0, 54.705882352941174)","(11.0, 14.0, 13.8125)","(5.0, 7.0, 6.914285714285715)"
09-01-2023 16:01:16.465444,"(17.0, 23.0, 22.285714285714285)","(1.95, 2.08, 2.0503614457831327)","(19.0, 25.0, 23.5)","(15.0, 28.0, 26.88888888888889)","(51.0, 85.0, 83.33333333333333)","(11.0, 17.0, 16.38235294117647)","(10.0, 19.0, 17.5)","(21.0, 60.0, 52.4)","(11.0, 14.0, 13.8125)","(5.0, 7.0, 6.914285714285715)"
09-01-2023 16:01:17.866459,"(17.0, 23.0, 22.285714285714285)","(1.95, 2.08, 2.0503614457831327)","(19.0, 25.0, 23.5)","(15.0, 28.0, 26.88888888888889)","(51.0, 85.0, 83.33333333333333)","(11.0, 17.0, 16.045454545454547)","(10.0, 18.5, 16.72222222222222)","(21.0, 55.0, 51.17647058823529)","(11.0, 14.0, 13.8125)","(5.0, 7.0, 6.914285714285715)"
09-01-2023 16:01:19.249740,"(17.0, 23.0, 22.285714285714285)","(1.95, 2.08, 2.0503614457831327)","(19.0, 25.0, 23.5)","(15.0, 28.0, 26.88888888888889)","(51.0, 85.0, 83.33333333333333)","(11.0, 17.0, 16.045454545454547)","(10.0, 18.5, 16.681818181818183)","(21.0, 55.0, 51.17647058823529)","(11.0, 14.0, 13.8125)","(5.0, 7.0, 6.914285714285715)"
09-01-2023 16:01:20.608908,"(17.0, 23.0, 22.285714285714285)","(1.95, 2.08, 2.0503614457831327)","(19.0, 25.0, 23.5)","(15.0, 28.0, 26.88888888888889)","(51.0, 85.0, 83.33333333333333)","(11.0, 17.0, 16.045454545454547)","(10.0, 18.5, 16.681818181818183)","(21.0, 55.0, 51.17647058823529)","(11.0, 14.0, 13.8125)","(5.0, 7.0, 6.394871794871795)"
09-01-2023 16:01:22.018835,"(17.0, 23.0, 22.285714285714285)","(1.95, 2.08, 2.0503614457831327)","(19.0, 25.0, 23.5)","(15.0, 28.0, 26.88888888888889)","(51.0, 85.0, 84.16666666666667)","(11.0, 17.0, 16.865384615384617)","(10.0, 18.5, 16.9)","(21.0, 55.0, 51.17647058823529)","(11.0, 14.0, 13.8125)","(5.0, 6.4, 6.88)"
09-01-2023 16:01:23.385610,"(17.0, 23.0, 22.285714285714285)","(1.95, 2.08, 2.0536)","(19.0, 25.0, 23.916666666666668)","(16.0, 28.0, 26.666666666666668)","(51.0, 85.0, 93.5)","(11.0, 17.0, 16.44736842105263)","(9.0, 18.5, 16.7)","(21.0, 55.0, 51.17647058823529)","(11.0, 14.0, 14.5)","(5.0, 7.0, 6.88)"
09-01-2023 16:01:24.708648,"(17.0, 23.0, 22.285714285714285)","(1.95, 2.08, 2.0503614457831327)","(19.0, 28.0, 23.333333333333332)","(16.0, 28.0, 26.5)","(51.0, 95.0, 93.5)","(11.0, 17.0, 16.44736842105263)","(9.0, 18.5, 16.5)","(21.0, 55.0, 51.17647058823529)","(11.0, 15.0, 14.5)","(5.0, 7.0, 6.88)"
09-01-2023 16:01:26.240758,"(17.0, 23.0, 22.285714285714285)","(1.95, 2.08, 2.0503614457831327)","(19.0, 28.0, 23.333333333333332)","(16.0, 29.0, 26.5)","(51.0, 95.0, 93.5)","(11.0, 17.0, 16.44736842105263)","(9.0, 18.0, 16.25)","(21.0, 55.0, 51.17647058823529)","(11.0, 15.0, 14.5)","(5.0, 7.0, 6.82)"
09-01-2023 16:01:27.577950,"(17.0, 23.0, 22.285714285714285)","(1.95, 2.08, 2.0503614457831327)","(19.0, 28.0, 23.333333333333332)","(16.0, 29.0, 26.5)","(51.0, 95.0, 93.5)","(11.0, 17.0, 16.125)","(9.0, 18.0, 17.61111111111111)","(21.0, 55.0, 51.17647058823529)","(11.0, 15.0, 14.5)","(5.0, 7.0, 6.82)"
09-01-2023 16:01:28.886145,"(17.0, 23.0, 22.285714285714285)","(1.95, 2.08, 2.0503614457831327)","(19.0, 28.0, 23.0)","(16.0, 29.0, 26.5)","(51.0, 95.0, 93.5)","(11.0, 17.0, 16.125)","(9.0, 18.0, 17.416666666666668)","(21.0, 55.0, 51.17647058823529)","(11.0, 15.0, 14.5)","(5.0, 7.0, 6.911111111111111)"
09-01-2023 16:01:30.456254,"(17.0, 23.0, 22.285714285714285)","(1.95, 2.08, 2.0503614457831327)","(19.0, 28.0, 23.0)","(16.0, 29.0, 26.5)","(51.0, 95.0, 93.5)","(11.0, 17.0, 16.125)","(9.0, 18.0, 15.75)","(21.0, 55.0, 51.17647058823529)","(11.0, 15.0, 14.5)","(5.0, 7.0, 6.911111111111111)"
09-01-2023 16:01:31.799300,"(17.0, 23.0, 22.285714285714285)","(1.95, 2.08, 2.02)","(19.0, 28.0, 24.363636363636363)","(16.0, 29.0, 26.5)","(51.0, 95.0, 93.5)","(11.0, 17.0, 16.35)","(9.0, 18.0, 16.25)","(21.0, 55.0, 52.04545454545455)","(11.0, 15.0, 14.428571428571429)","(5.0, 7.0, 6.365517241379311)"
09-01-2023 16:01:33.528741,"(17.0, 28.0, 23.76923076923077)","(1.95, 2.02, 2.0154545454545456)","(19.0, 26.0, 24.25)","(16.0, 29.0, 26.666666666666668)","(51.0, 95.0, 93.5)","(11.0, 17.0, 16.35)","(9.0, 17.5, 17.357142857142858)","(21.0, 55.0, 53.631578947368425)","(11.0, 15.0, 13.714285714285714)","(5.0, 6.4, 6.26)"
09-01-2023 16:01:35.265380,"(17.0, 28.0, 25.066666666666666)","(1.95, 2.02, 2.0103703703703704)","(19.0, 25.0, 23.636363636363637)","(16.0, 29.0, 26.666666666666668)","(51.0, 95.0, 93.5)","(11.0, 17.0, 16.22)","(9.0, 17.5, 17.346153846153847)","(21.0, 55.0, 53.05)","(11.0, 15.0, 13.977272727272727)","(5.0, 6.4, 6.26)"
09-01-2023 16:01:36.943046,"(17.0, 28.0, 25.066666666666666)","(1.95, 2.02, 2.0056470588235293)","(19.0, 25.0, 23.636363636363637)","(16.0, 29.0, 26.666666666666668)","(51.0, 95.0, 90.0)","(11.0, 17.0, 16.22)","(9.0, 17.5, 17.346153846153847)","(21.0, 55.0, 84.9047619047619)","(11.0, 15.0, 14.166666666666666)","(5.0, 6.4, 6.112820512820513)"
09-01-2023 16:01:38.372700,"(17.0, 28.0, 25.066666666666666)","(1.95, 2.02, 2.008135593220339)","(19.0, 25.0, 23.5)","(16.0, 29.0, 27.0)","(51.0, 95.0, 93.5)","(11.0, 17.0, 16.152173913043477)","(9.0, 17.5, 17.346153846153847)","(21.0, 95.0, 80.125)","(11.0, 15.0, 13.615384615384615)","(5.0, 6.4, 6.2)"
09-01-2023 16:01:39.705037,"(17.0, 28.0, 27.428571428571427)","(1.95, 2.02, 2.0126315789473685)","(19.0, 25.0, 23.5)","(16.0, 29.0, 27.0)","(51.0, 95.0, 93.5)","(11.0, 17.0, 16.152173913043477)","(9.0, 17.5, 17.346153846153847)","(21.0, 85.0, 73.3)","(11.0, 15.0, 13.615384615384615)","(5.0, 6.4, 6.2)"
09-01-2023 16:01:41.094298,"(17.0, 28.0, 27.0)","(1.95, 2.04, 2.021578947368421)","(19.0, 25.0, 23.5)","(16.0, 29.0, 27.0)","(51.0, 95.0, 93.5)","(11.0, 17.0, 16.152173913043477)","(9.0, 17.5, 17.346153846153847)","(21.0, 85.0, 67.63636363636364)","(11.0, 15.0, 13.615384615384615)","(5.0, 6.4, 6.2)"
09-01-2023 16:01:42.463604,"(17.0, 28.0, 27.0)","(1.95, 2.04, 2.0185714285714287)","(19.0, 25.0, 23.5)","(16.0, 29.0, 26.615384615384617)","(51.0, 95.0, 93.33333333333333)","(11.0, 17.0, 16.113636363636363)","(9.0, 17.5, 17.346153846153847)","(21.0, 80.0, 70.53846153846155)","(11.0, 15.0, 13.615384615384615)","(5.0, 6.4, 6.2)"
09-01-2023 16:01:43.918053,"(17.0, 28.0, 27.0)","(1.95, 2.04, 2.0185714285714287)","(19.0, 25.0, 23.5)","(16.0, 28.0, 26.615384615384617)","(51.0, 95.0, 93.33333333333333)","(11.0, 17.0, 15.852941176470589)","(9.0, 17.5, 17.346153846153847)","(21.0, 75.0, 66.3076923076923)","(11.0, 15.0, 13.615384615384615)","(5.0, 6.4, 6.075)"
09-01-2023 16:01:45.389598,"(17.0, 28.0, 27.0)","(1.95, 2.04, 2.0185714285714287)","(19.0, 25.0, 23.5)","(16.0, 28.0, 26.615384615384617)","(51.0, 95.0, 93.33333333333333)","(11.0, 17.0, 15.852941176470589)","(10.0, 17.5, 17.346153846153847)","(21.0, 70.0, 65.76470588235294)","(11.0, 15.0, 13.615384615384615)","(5.0, 6.4, 6.0685714285714285)"
09-01-2023 16:01:46.852281,"(17.0, 28.0, 27.0)","(1.95, 2.04, 2.0275)","(19.0, 25.0, 23.5)","(16.0, 28.0, 26.615384615384617)","(51.0, 95.0, 93.33333333333333)","(11.0, 17.0, 15.852941176470589)","(10.0, 17.5, 17.38888888888889)","(21.0, 70.0, 65.76470588235294)","(11.0, 15.0, 13.615384615384615)","(5.0, 6.4, 6.0685714285714285)"
09-01-2023 16:01:48.301529,"(17.0, 28.0, 27.454545454545453)","(1.95, 2.04, 2.0214285714285714)","(19.0, 25.0, 23.5)","(16.0, 28.0, 26.615384615384617)","(51.0, 95.0, 90.0)","(11.0, 17.0, 15.852941176470589)","(10.0, 17.5, 17.38235294117647)","(21.0, 70.0, 62.625)","(11.0, 15.0, 13.615384615384615)","(5.0, 6.4, 6.1692307692307695)"
09-01-2023 16:01:49.721205,"(17.0, 28.0, 27.454545454545453)","(1.95, 2.08, 2.0214285714285714)","(19.0, 25.0, 23.5)","(16.0, 28.0, 26.615384615384617)","(51.0, 95.0, 90.0)","(11.0, 17.0, 15.852941176470589)","(10.0, 17.5, 17.38235294117647)","(21.0, 65.0, 62.625)","(11.0, 15.0, 13.615384615384615)","(5.0, 6.4, 6.1692307692307695)"
09-01-2023 16:01:51.146337,"(17.0, 28.0, 27.454545454545453)","(1.95, 2.08, 2.0144)","(19.0, 25.0, 24.47826086956522)","(16.0, 28.0, 26.615384615384617)","(51.0, 95.0, 90.0)","(11.0, 17.0, 15.852941176470589)","(10.0, 17.5, 17.38235294117647)","(21.0, 65.0, 58.25)","(11.0, 15.0, 13.941176470588236)","(5.0, 6.4, 6.1692307692307695)"
09-01-2023 16:01:52.512585,"(17.0, 28.0, 27.454545454545453)","(1.95, 2.08, 2.0062)","(19.0, 25.0, 24.52)","(16.0, 28.0, 26.615384615384617)","(51.0, 95.0, 90.0)","(11.0, 17.0, 15.852941176470589)","(10.0, 17.5, 17.38235294117647)","(21.0, 60.0, 58.25)","(11.0, 15.0, 13.941176470588236)","(5.0, 6.4, 6.1257142857142854)"
09-01-2023 16:01:54.025757,"(17.0, 28.0, 27.6)","(1.95, 2.08, 2.0062)","(19.0, 25.0, 24.52)","(16.0, 28.0, 26.615384615384617)","(51.0, 95.0, 90.0)","(11.0, 17.0, 15.852941176470589)","(10.0, 17.5, 17.38235294117647)","(21.0, 60.0, 58.25)","(11.0, 15.0, 13.941176470588236)","(5.0, 6.4, 6.1257142857142854)"
09-01-2023 16:01:55.480760,"(17.0, 28.0, 27.6)","(1.95, 2.08, 2.0062)","(19.0, 25.0, 24.52)","(16.0, 28.0, 26.615384615384617)","(51.0, 95.0, 91.66666666666667)","(11.0, 17.0, 15.852941176470589)","(10.0, 17.5, 17.38235294117647)","(21.0, 60.0, 57.529411764705884)","(11.0, 15.0, 13.941176470588236)","(5.0, 6.4, 6.1257142857142854)"
09-01-2023 16:01:56.968304,"(17.0, 28.0, 27.6)","(1.95, 2.08, 2.0062)","(19.0, 25.0, 24.52)","(16.0, 28.0, 26.615384615384617)","(51.0, 95.0, 91.66666666666667)","(11.0, 17.0, 15.852941176470589)","(10.0, 17.5, 17.38235294117647)","(21.0, 60.0, 57.529411764705884)","(11.0, 15.0, 13.941176470588236)","(5.0, 6.4, 6.20952380952381)"
09-01-2023 16:01:58.303756,"(17.0, 28.0, 27.6)","(1.95, 2.08, 2.0062)","(19.0, 25.0, 24.52)","(16.0, 28.0, 25.857142857142858)","(51.0, 95.0, 91.66666666666667)","(11.0, 17.0, 15.852941176470589)","(10.0, 17.5, 17.38235294117647)","(21.0, 60.0, 57.529411764705884)","(11.0, 15.0, 13.941176470588236)","(5.0, 6.4, 6.257142857142857)"
09-01-2023 16:01:59.701900,"(17.0, 28.0, 27.6)","(1.95, 2.08, 2.0062)","(19.0, 25.0, 24.52)","(16.0, 28.0, 25.954545454545453)","(51.0, 95.0, 91.66666666666667)","(11.0, 17.0, 15.852941176470589)","(10.0, 17.5, 17.38235294117647)","(21.0, 60.0, 57.529411764705884)","(11.0, 15.0, 13.941176470588236)","(5.0, 6.4, 6.257142857142857)"
09-01-2023 16:02:01.004176,"(17.0, 28.0, 27.6)","(1.95, 2.08, 2.0062)","(19.0, 25.0, 24.52)","(16.0, 28.0, 25.954545454545453)","(51.0, 95.0, 91.66666666666667)","(11.0, 17.0, 16.0625)","(10.0, 17.5, 17.38235294117647)","(21.0, 60.0, 57.529411764705884)","(11.0, 15.0, 13.941176470588236)","(5.0, 6.4, 6.257142857142857)"
09-01-2023 16:02:02.308495,"(17.0, 28.0, 27.6)","(1.95, 2.08, 2.0062)","(19.0, 25.0, 24.52)","(16.0, 28.0, 26.2)","(51.0, 95.0, 91.66666666666667)","(11.0, 17.0, 15.973684210526315)","(10.0, 17.5, 17.605263157894736)","(21.0, 60.0, 57.529411764705884)","(11.0, 15.0, 13.941176470588236)","(5.0, 6.4, 6.257142857142857)"
09-01-2023 16:02:03.583577,"(17.0, 28.0, 27.6)","(1.95, 2.08, 2.0062)","(19.0, 25.0, 24.428571428571427)","(16.0, 27.0, 25.4)","(51.0, 95.0, 93.5)","(11.0, 17.0, 15.607142857142858)","(10.0, 18.0, 17.928571428571427)","(21.0, 60.0, 56.76923076923077)","(11.0, 15.0, 13.615384615384615)","(5.0, 6.4, 6.257142857142857)"
09-01-2023 16:02:04.863301,"(17.0, 28.0, 27.454545454545453)","(1.95, 2.08, 2.0062)","(19.0, 25.0, 24.428571428571427)","(16.0, 26.0, 25.4)","(51.0, 95.0, 93.5)","(11.0, 17.0, 15.607142857142858)","(10.0, 18.5, 18.0)","(21.0, 60.0, 56.76923076923077)","(11.0, 15.0, 13.615384615384615)","(5.0, 6.4, 6.257142857142857)"
09-01-2023 16:02:06.185798,"(17.0, 28.0, 27.454545454545453)","(1.95, 2.08, 2.0062)","(19.0, 25.0, 24.428571428571427)","(16.0, 26.0, 25.4)","(51.0, 95.0, 93.5)","(11.0, 17.0, 15.607142857142858)","(10.0, 18.5, 18.0)","(21.0, 60.0, 56.76923076923077)","(11.0, 15.0, 13.941176470588236)","(5.0, 6.4, 6.257142857142857)"
09-01-2023 16:02:07.508651,"(17.0, 28.0, 27.454545454545453)","(1.95, 2.08, 2.0062)","(19.0, 25.0, 24.428571428571427)","(16.0, 26.0, 24.6)","(51.0, 95.0, 93.5)","(11.0, 17.0, 16.73469387755102)","(10.0, 18.5, 18.0)","(21.0, 60.0, 56.76923076923077)","(11.0, 15.0, 13.941176470588236)","(4.8, 6.4, 6.257142857142857)"
09-01-2023 16:02:08.891706,"(17.0, 28.0, 27.454545454545453)","(1.95, 2.08, 2.0062)","(19.0, 25.0, 24.428571428571427)","(16.0, 25.0, 24.6)","(51.0, 95.0, 93.5)","(11.0, 17.0, 16.73469387755102)","(10.0, 18.5, 18.0)","(21.0, 60.0, 56.76923076923077)","(11.0, 15.0, 13.941176470588236)","(4.8, 6.4, 6.257142857142857)"
09-01-2023 16:02:10.310319,"(17.0, 28.0, 27.454545454545453)","(1.95, 2.08, 2.0062)","(19.0, 25.0, 24.428571428571427)","(16.0, 25.0, 25.75)","(51.0, 95.0, 93.5)","(11.0, 17.0, 16.73469387755102)","(10.0, 18.5, 18.0)","(21.0, 60.0, 87.53846153846155)","(11.0, 15.0, 13.941176470588236)","(4.8, 6.4, 6.294736842105263)"
09-01-2023 16:02:11.710578,"(17.0, 28.0, 26.928571428571427)","(1.95, 2.08, 2.0062)","(19.0, 25.0, 22.5)","(16.0, 28.0, 25.75)","(51.0, 95.0, 93.5)","(11.0, 17.0, 16.73469387755102)","(10.0, 18.5, 17.029411764705884)","(21.0, 100.0, 82.14285714285714)","(11.0, 15.0, 14.021739130434783)","(4.8, 6.4, 6.331034482758621)"
09-01-2023 16:02:13.124750,"(17.0, 28.0, 25.77777777777778)","(1.95, 2.08, 2.0062)","(18.0, 23.0, 22.5)","(16.0, 28.0, 25.75)","(51.0, 95.0, 93.5)","(11.0, 17.0, 16.73469387755102)","(10.0, 17.5, 17.25)","(21.0, 95.0, 60.0)","(11.0, 15.0, 14.134615384615385)","(4.8, 6.4, 6.380952380952381)"
