,Keep Me Vivid,Mollys Fantasy,Violets Delight,All Eagle,Ishmy Belle,Little Zambora,Call Her Olivia,Big Kell
08-01-2023 16:37:38.082186,"(2.0, 3.2, 2.77)","(101.0, 730.0, 170.0)","(3.6, 5.7, 4.65)","(51.0, 380.0, 120.0)","(14.0, 36.0, 23.0)","(14.0, 36.0, 23.0)","(101.0, 590.0, 198.0)","(2.8, 4.6, 3.28)"
08-01-2023 16:37:39.132449,"(2.0, 3.2, 2.77)","(101.0, 730.0, 170.0)","(3.6, 5.7, 4.65)","(51.0, 380.0, 120.0)","(14.0, 36.0, 23.0)","(14.0, 36.0, 23.0)","(101.0, 590.0, 166.25)","(2.8, 4.6, 3.28)"
08-01-2023 16:37:40.276109,"(2.0, 3.2, 2.77)","(101.0, 730.0, 205.0)","(3.6, 5.7, 4.65)","(51.0, 450.0, 134.0)","(14.0, 36.0, 23.0)","(14.0, 36.0, 23.0)","(101.0, 630.0, 158.88888888888889)","(2.8, 4.6, 3.28)"
08-01-2023 16:37:41.335300,"(2.0, 3.2, 2.77)","(101.0, 730.0, 170.0)","(3.6, 5.7, 4.65)","(51.0, 450.0, 134.0)","(14.0, 36.0, 23.0)","(14.0, 36.0, 23.0)","(101.0, 630.0, 158.88888888888889)","(2.8, 4.6, 3.28)"
08-01-2023 16:37:42.383675,"(2.0, 3.2, 2.77)","(101.0, 730.0, 170.0)","(3.6, 5.7, 4.675)","(51.0, 450.0, 134.0)","(14.0, 36.0, 23.0)","(14.0, 36.0, 23.0)","(101.0, 630.0, 158.88888888888889)","(2.8, 4.6, 3.28)"
08-01-2023 16:37:43.461453,"(2.0, 3.2, 2.77)","(101.0, 730.0, 170.0)","(3.6, 5.7, 4.675)","(51.0, 450.0, 134.0)","(14.0, 36.0, 23.0)","(14.0, 36.0, 23.0)","(101.0, 630.0, 158.88888888888889)","(2.8, 4.6, 3.28)"
08-01-2023 16:37:44.492762,"(2.0, 3.2, 2.77)","(101.0, 730.0, 170.0)","(3.6, 5.7, 4.7444444444444445)","(51.0, 450.0, 134.0)","(14.0, 36.0, 23.0)","(14.0, 36.0, 23.0)","(101.0, 630.0, 158.88888888888889)","(2.8, 4.6, 3.28)"
08-01-2023 16:37:45.530338,"(2.0, 3.2, 2.77)","(101.0, 730.0, 226.0)","(3.6, 5.7, 4.7444444444444445)","(51.0, 520.0, 148.0)","(14.0, 36.0, 23.0)","(14.0, 36.0, 23.0)","(101.0, 630.0, 365.0)","(2.8, 4.6, 3.650909090909091)"
08-01-2023 16:37:46.543124,"(2.0, 3.2, 2.8266666666666667)","(101.0, 730.0, 170.0)","(3.6, 5.7, 4.7444444444444445)","(51.0, 520.0, 148.0)","(14.0, 36.0, 29.166666666666664)","(14.0, 36.0, 29.166666666666664)","(101.0, 630.0, 365.0)","(2.8, 4.6, 4.014117647058823)"
08-01-2023 16:37:47.571179,"(2.0, 3.15, 2.567894736842105)","(101.0, 730.0, 170.0)","(3.6, 5.7, 5.194117647058824)","(51.0, 450.0, 138.0)","(14.0, 36.0, 22.333333333333332)","(14.0, 36.0, 23.333333333333332)","(101.0, 630.0, 365.0)","(2.8, 4.6, 4.2064)"
08-01-2023 16:37:48.650043,"(2.0, 3.15, 2.567894736842105)","(101.0, 730.0, 170.0)","(3.6, 5.7, 5.194117647058824)","(51.0, 450.0, 138.0)","(14.0, 36.0, 23.333333333333332)","(14.0, 36.0, 23.333333333333332)","(101.0, 630.0, 186.66666666666669)","(2.8, 4.6, 4.248571428571428)"
08-01-2023 16:37:49.698151,"(2.0, 3.1, 2.524)","(101.0, 730.0, 170.0)","(3.6, 5.7, 5.194117647058824)","(51.0, 450.0, 138.0)","(14.0, 36.0, 23.333333333333332)","(14.0, 36.0, 23.333333333333332)","(101.0, 620.0, 186.66666666666669)","(2.8, 4.6, 3.054736842105263)"
08-01-2023 16:37:50.719698,"(2.0, 3.1, 2.524)","(101.0, 730.0, 187.77777777777777)","(3.6, 5.7, 5.194117647058824)","(51.0, 450.0, 138.0)","(14.0, 36.0, 23.333333333333332)","(14.0, 36.0, 29.166666666666664)","(101.0, 620.0, 214.0)","(2.8, 4.4, 3.42)"
08-01-2023 16:37:51.778617,"(2.0, 3.1, 2.524)","(101.0, 730.0, 221.66666666666669)","(3.6, 5.7, 5.194117647058824)","(51.0, 450.0, 138.0)","(14.0, 36.0, 29.166666666666664)","(14.0, 36.0, 29.166666666666664)","(101.0, 590.0, 214.0)","(2.8, 4.3, 3.42)"
