,Flick The Joker,Orara Dan,Boys Light Up,Steel Gambler,Showdown,Cash Ability,Shanghai Gold,Impress Dressel
08-01-2023 19:05:39.670651,"(21.0, 36.0, 32.35294117647059)","(4.0, 4.8, 4.66060606060606)","(2.15, 2.46, 2.431014492753623)","(21.0, 40.0, 38.75)","(9.0, 11.5, 11.227272727272727)","(71.0, 160.0, 155.55555555555554)","(7.0, 11.0, 10.705882352941176)","(5.0, 7.8, 7.856)"
08-01-2023 19:05:40.825960,"(21.0, 36.0, 32.35294117647059)","(4.0, 4.8, 4.630434782608695)","(2.15, 2.46, 2.435)","(21.0, 40.0, 38.75)","(9.0, 11.5, 11.227272727272727)","(71.0, 160.0, 155.55555555555554)","(7.0, 11.0, 10.666666666666666)","(5.0, 8.0, 7.925)"
08-01-2023 19:05:41.960447,"(21.0, 36.0, 32.35294117647059)","(4.0, 4.7, 4.625925925925926)","(2.15, 2.44, 2.4247058823529413)","(21.0, 40.0, 38.75)","(9.0, 11.5, 11.043478260869565)","(71.0, 160.0, 136.0)","(7.0, 11.0, 10.722222222222221)","(5.0, 8.0, 7.888888888888888)"
08-01-2023 19:05:43.178625,"(21.0, 36.0, 32.41379310344828)","(4.0, 4.7, 4.645945945945946)","(2.15, 2.46, 2.4247058823529413)","(26.0, 40.0, 38.75)","(9.0, 11.5, 11.08)","(81.0, 160.0, 140.0)","(7.0, 11.0, 10.722222222222221)","(5.5, 8.0, 8.142857142857142)"
08-01-2023 19:05:44.289154,"(21.0, 36.0, 32.73684210526316)","(4.0, 4.6, 4.577049180327869)","(2.15, 2.44, 2.4258823529411764)","(26.0, 40.0, 38.75)","(9.0, 11.5, 11.071428571428571)","(81.0, 160.0, 144.0)","(7.0, 11.0, 10.722222222222221)","(5.5, 8.2, 8.189473684210526)"
08-01-2023 19:05:45.319096,"(21.0, 36.0, 32.73684210526316)","(4.0, 4.6, 4.581967213114754)","(2.15, 2.44, 2.425)","(26.0, 40.0, 38.76923076923077)","(9.0, 11.5, 11.071428571428571)","(81.0, 160.0, 144.0)","(7.0, 11.0, 10.722222222222221)","(5.5, 8.4, 8.189473684210526)"
08-01-2023 19:05:46.507624,"(21.0, 36.0, 32.73684210526316)","(4.0, 4.7, 4.535)","(2.15, 2.42, 2.42)","(26.0, 40.0, 38.76923076923077)","(9.0, 11.5, 11.071428571428571)","(81.0, 160.0, 144.0)","(7.0, 11.0, 10.722222222222221)","(5.5, 8.4, 8.189473684210526)"
08-01-2023 19:05:47.641343,"(21.0, 36.0, 32.73684210526316)","(4.0, 4.6, 4.535)","(2.15, 2.44, 2.4289285714285715)","(26.0, 40.0, 38.76923076923077)","(9.0, 11.5, 11.071428571428571)","(81.0, 160.0, 140.0)","(7.0, 11.0, 10.722222222222221)","(5.5, 8.4, 8.189473684210526)"
08-01-2023 19:05:48.707395,"(21.0, 36.0, 32.73684210526316)","(4.0, 4.6, 4.535)","(2.15, 2.46, 2.4451428571428573)","(26.0, 40.0, 38.76923076923077)","(9.0, 11.5, 10.866666666666667)","(81.0, 160.0, 140.0)","(7.0, 11.0, 10.722222222222221)","(5.5, 8.4, 8.20952380952381)"
08-01-2023 19:05:49.878369,"(21.0, 36.0, 32.73684210526316)","(4.0, 4.5, 4.359375)","(2.15, 2.46, 2.452777777777778)","(26.0, 40.0, 38.76923076923077)","(9.0, 11.0, 10.695652173913043)","(81.0, 160.0, 140.0)","(7.0, 11.0, 10.928571428571429)","(5.5, 8.4, 8.377777777777776)"
08-01-2023 19:05:50.934024,"(21.0, 36.0, 34.36842105263158)","(4.0, 4.4, 4.364864864864865)","(2.15, 2.46, 2.452777777777778)","(26.0, 40.0, 38.8)","(9.0, 11.0, 11.151162790697674)","(81.0, 160.0, 140.0)","(7.0, 11.5, 11.0)","(5.5, 8.6, 8.408695652173913)"
08-01-2023 19:05:51.972639,"(21.0, 36.0, 34.36842105263158)","(4.0, 4.4, 4.337931034482759)","(2.15, 2.46, 2.451111111111111)","(26.0, 40.0, 38.8)","(9.0, 11.5, 11.151162790697674)","(71.0, 160.0, 140.0)","(7.0, 11.5, 11.147058823529411)","(6.0, 8.8, 8.636363636363637)"
08-01-2023 19:05:52.988240,"(21.0, 36.0, 34.41025641025641)","(4.0, 4.4, 4.317857142857143)","(2.15, 2.46, 2.4471698113207547)","(26.0, 40.0, 38.8)","(9.0, 11.5, 11.11111111111111)","(71.0, 160.0, 140.0)","(7.0, 11.5, 11.166666666666666)","(6.0, 8.8, 8.5)"
08-01-2023 19:05:54.018084,"(21.0, 36.0, 34.41025641025641)","(4.0, 4.4, 4.351020408163265)","(2.15, 2.42, 2.4059999999999997)","(26.0, 40.0, 38.883720930232556)","(9.0, 11.5, 11.19047619047619)","(71.0, 160.0, 140.0)","(7.0, 11.5, 11.423076923076923)","(6.0, 8.8, 8.89090909090909)"
08-01-2023 19:05:55.305966,"(21.0, 36.0, 34.25)","(4.0, 4.4, 4.404477611940298)","(2.15, 2.4, 2.3817391304347826)","(26.0, 40.0, 38.883720930232556)","(9.0, 11.5, 11.181818181818182)","(71.0, 160.0, 140.0)","(7.0, 11.5, 11.423076923076923)","(6.0, 9.2, 9.0)"
08-01-2023 19:05:56.373019,"(21.0, 36.0, 34.25)","(4.0, 4.5, 4.404477611940298)","(2.15, 2.4, 2.3817391304347826)","(26.0, 40.0, 38.86363636363637)","(9.0, 11.5, 11.287878787878787)","(71.0, 160.0, 140.0)","(7.0, 11.5, 11.423076923076923)","(6.0, 9.2, 8.55)"
08-01-2023 19:05:57.497681,"(21.0, 36.0, 34.25)","(4.0, 4.5, 4.402380952380953)","(2.15, 2.4, 2.388)","(26.0, 40.0, 38.883720930232556)","(9.0, 11.5, 11.287878787878787)","(71.0, 160.0, 140.0)","(7.0, 11.5, 11.423076923076923)","(6.0, 8.6, 8.355555555555556)"
08-01-2023 19:05:58.699442,"(21.0, 36.0, 34.25)","(4.0, 4.5, 4.4135135135135135)","(2.15, 2.4, 2.3905263157894736)","(26.0, 40.0, 43.77777777777778)","(9.0, 11.5, 11.287878787878787)","(71.0, 160.0, 140.0)","(7.0, 11.5, 11.423076923076923)","(6.0, 8.4, 8.166666666666666)"
08-01-2023 19:05:59.767514,"(21.0, 36.0, 34.333333333333336)","(4.0, 4.5, 4.445454545454545)","(2.15, 2.42, 2.4004255319148937)","(26.0, 46.0, 48.4)","(9.0, 11.5, 11.287878787878787)","(71.0, 160.0, 140.0)","(7.0, 11.5, 11.423076923076923)","(6.0, 8.2, 8.307692307692308)"
08-01-2023 19:06:00.865949,"(21.0, 36.0, 34.333333333333336)","(4.0, 4.5, 4.433333333333334)","(2.15, 2.42, 2.4014141414141412)","(26.0, 50.0, 44.857142857142854)","(9.0, 11.5, 11.287878787878787)","(71.0, 160.0, 140.0)","(7.0, 11.5, 11.441176470588236)","(6.0, 8.4, 8.181818181818182)"
08-01-2023 19:06:02.061265,"(21.0, 36.0, 34.333333333333336)","(4.0, 4.5, 4.4261904761904765)","(2.15, 2.42, 2.4004255319148937)","(26.0, 50.0, 48.666666666666664)","(9.0, 11.5, 11.397058823529411)","(71.0, 160.0, 140.0)","(7.0, 11.5, 11.602941176470589)","(6.0, 8.4, 8.2)"
08-01-2023 19:06:03.073663,"(21.0, 36.0, 34.1578947368421)","(4.0, 4.5, 4.393103448275862)","(2.15, 2.42, 2.4004255319148937)","(26.0, 50.0, 47.0)","(9.0, 11.5, 11.5625)","(71.0, 160.0, 140.0)","(7.0, 12.0, 11.4)","(6.0, 8.4, 8.2)"
08-01-2023 19:06:04.133472,"(21.0, 34.0, 33.0)","(4.0, 4.4, 4.378048780487805)","(2.15, 2.42, 2.4008247422680413)","(26.0, 48.0, 47.0)","(9.0, 12.0, 11.547619047619047)","(71.0, 160.0, 140.0)","(7.0, 12.0, 11.484848484848484)","(6.0, 8.4, 8.2)"
08-01-2023 19:06:05.157838,"(21.0, 34.0, 32.857142857142854)","(4.0, 4.4, 4.374418604651163)","(2.15, 2.42, 2.3939285714285714)","(26.0, 48.0, 46.5)","(9.0, 12.0, 11.525)","(71.0, 160.0, 133.33333333333334)","(7.0, 12.0, 11.423076923076923)","(6.0, 8.4, 8.123076923076923)"
08-01-2023 19:06:06.182073,"(21.0, 34.0, 32.43478260869565)","(4.0, 4.4, 4.374418604651163)","(2.15, 2.42, 2.405)","(26.0, 48.0, 47.14285714285714)","(9.0, 12.0, 11.58695652173913)","(71.0, 160.0, 140.0)","(7.0, 11.5, 11.3)","(6.0, 8.4, 8.123076923076923)"
08-01-2023 19:06:07.288804,"(21.0, 34.0, 32.43478260869565)","(4.0, 4.4, 4.349180327868853)","(2.15, 2.42, 2.3924271844660194)","(26.0, 48.0, 44.8)","(9.0, 12.0, 11.833333333333334)","(71.0, 160.0, 140.0)","(7.0, 11.5, 11.35)","(6.0, 8.4, 8.123076923076923)"
08-01-2023 19:06:08.471950,"(21.0, 34.0, 32.43478260869565)","(4.0, 4.5, 4.363829787234042)","(2.15, 2.42, 2.478986175115207)","(26.0, 48.0, 45.4)","(9.0, 12.0, 11.78125)","(71.0, 160.0, 140.0)","(7.0, 11.5, 10.9)","(6.0, 8.4, 7.957142857142857)"
08-01-2023 19:06:09.648975,"(21.0, 34.0, 32.34782608695652)","(4.0, 4.4, 4.336956521739131)","(2.15, 2.48, 2.5246153846153847)","(26.0, 46.0, 43.6)","(9.0, 12.0, 11.743243243243244)","(71.0, 160.0, 140.0)","(7.0, 11.0, 10.666666666666666)","(6.0, 8.0, 7.818181818181818)"
08-01-2023 19:06:10.734123,"(21.0, 34.0, 32.34782608695652)","(4.0, 4.4, 4.334090909090909)","(2.15, 2.54, 2.5246153846153847)","(26.0, 48.0, 43.6)","(9.0, 12.0, 11.743243243243244)","(71.0, 160.0, 140.0)","(7.0, 11.0, 10.72340425531915)","(6.0, 8.0, 7.822222222222222)"
08-01-2023 19:06:11.757575,"(21.0, 34.0, 32.34782608695652)","(4.0, 4.4, 4.329268292682928)","(2.15, 2.54, 2.519090909090909)","(26.0, 46.0, 45.4)","(9.0, 12.0, 11.743243243243244)","(71.0, 160.0, 140.0)","(7.0, 11.0, 10.76595744680851)","(6.0, 8.0, 7.648)"
08-01-2023 19:06:12.899371,"(21.0, 34.0, 32.61538461538461)","(4.0, 4.4, 4.32054794520548)","(2.15, 2.52, 2.5140000000000002)","(26.0, 48.0, 45.4)","(9.0, 12.0, 11.452380952380953)","(71.0, 160.0, 140.0)","(7.0, 11.0, 10.6)","(6.0, 7.8, 7.576744186046512)"
08-01-2023 19:06:14.042403,"(21.0, 34.0, 32.5)","(4.0, 4.4, 4.352941176470589)","(2.15, 2.52, 2.5058823529411764)","(26.0, 46.0, 43.0)","(9.0, 12.0, 11.431818181818182)","(71.0, 160.0, 140.0)","(7.0, 11.0, 10.608695652173912)","(6.0, 7.8, 7.5520000000000005)"
08-01-2023 19:06:15.148360,"(21.0, 34.0, 32.27272727272727)","(4.0, 4.5, 4.403125)","(2.15, 2.52, 2.5028571428571427)","(26.0, 48.0, 43.714285714285715)","(9.0, 11.5, 11.320512820512821)","(71.0, 150.0, 140.0)","(7.0, 11.0, 10.641509433962264)","(6.0, 7.8, 7.531034482758621)"
08-01-2023 19:06:16.240827,"(21.0, 34.0, 32.31578947368421)","(4.0, 4.5, 4.393103448275862)","(2.15, 2.54, 2.515)","(26.0, 48.0, 43.714285714285715)","(9.0, 11.5, 11.320512820512821)","(71.0, 150.0, 130.0)","(7.0, 11.0, 10.654545454545454)","(6.0, 7.6, 7.516666666666667)"
08-01-2023 19:06:17.309268,"(21.0, 34.0, 32.31578947368421)","(4.0, 4.5, 4.393103448275862)","(2.15, 2.54, 2.5055555555555555)","(26.0, 46.0, 44.0)","(9.0, 11.5, 11.313953488372093)","(71.0, 150.0, 130.0)","(7.0, 11.0, 10.78)","(6.0, 7.6, 7.516666666666667)"
08-01-2023 19:06:18.356238,"(21.0, 34.0, 32.31578947368421)","(4.0, 4.5, 4.4)","(2.15, 2.54, 2.4994594594594592)","(26.0, 46.0, 44.0)","(9.0, 11.5, 11.27)","(71.0, 150.0, 130.0)","(7.0, 11.0, 10.78)","(6.0, 7.6, 7.588235294117647)"
08-01-2023 19:06:19.442559,"(21.0, 34.0, 32.111111111111114)","(4.0, 4.5, 4.396153846153846)","(2.15, 2.52, 2.4992)","(26.0, 46.0, 43.6)","(9.0, 11.5, 11.238636363636363)","(71.0, 150.0, 130.0)","(7.0, 11.0, 10.803571428571429)","(6.0, 7.6, 7.5488372093023255)"
08-01-2023 19:06:20.510952,"(21.0, 34.0, 32.111111111111114)","(3.9, 4.5, 4.396153846153846)","(2.15, 2.52, 2.4992)","(26.0, 46.0, 43.6)","(9.0, 11.5, 11.238636363636363)","(71.0, 150.0, 133.33333333333334)","(7.0, 11.0, 10.666666666666666)","(6.0, 7.8, 7.5777777777777775)"
08-01-2023 19:06:21.569437,"(21.0, 34.0, 32.111111111111114)","(3.9, 4.5, 4.396153846153846)","(2.15, 2.52, 2.497777777777778)","(26.0, 46.0, 42.8)","(9.0, 11.5, 11.238636363636363)","(71.0, 140.0, 133.33333333333334)","(7.0, 11.0, 10.678571428571429)","(6.0, 7.8, 7.5777777777777775)"
08-01-2023 19:06:22.632236,"(21.0, 34.0, 32.111111111111114)","(3.9, 4.5, 4.405263157894737)","(2.15, 2.52, 2.497777777777778)","(26.0, 46.0, 42.8)","(9.0, 11.5, 11.238636363636363)","(71.0, 140.0, 133.33333333333334)","(7.0, 11.0, 10.578947368421053)","(6.0, 7.8, 7.5777777777777775)"
08-01-2023 19:06:23.665632,"(21.0, 36.0, 34.604651162790695)","(3.9, 4.4, 4.371428571428572)","(2.15, 2.52, 2.4992)","(26.0, 46.0, 43.86666666666667)","(9.0, 11.5, 11.238636363636363)","(71.0, 140.0, 132.0)","(7.0, 11.0, 10.703703703703704)","(6.0, 7.8, 7.571428571428571)"
08-01-2023 19:06:24.726102,"(21.0, 36.0, 34.604651162790695)","(3.9, 4.4, 4.35)","(2.15, 2.52, 2.4963636363636366)","(26.0, 46.0, 43.86666666666667)","(9.0, 11.5, 11.180851063829786)","(71.0, 150.0, 132.0)","(7.0, 11.0, 10.771428571428572)","(6.0, 7.8, 7.571428571428571)"
08-01-2023 19:06:25.801117,"(21.0, 36.0, 34.604651162790695)","(3.9, 4.4, 4.338461538461538)","(2.15, 2.52, 2.518076923076923)","(26.0, 46.0, 45.25)","(9.0, 11.5, 11.31132075471698)","(71.0, 150.0, 132.0)","(7.0, 11.0, 10.333333333333334)","(6.0, 7.8, 7.524137931034483)"
08-01-2023 19:06:26.908403,"(21.0, 34.0, 32.666666666666664)","(3.9, 4.4, 4.314705882352941)","(2.15, 2.54, 2.5275)","(26.0, 46.0, 44.76923076923077)","(9.0, 11.5, 11.31132075471698)","(71.0, 150.0, 130.0)","(7.0, 11.0, 10.4375)","(6.0, 7.8, 7.8133333333333335)"
08-01-2023 19:06:27.995583,"(21.0, 34.0, 32.15384615384615)","(3.9, 4.4, 4.320833333333333)","(2.15, 2.54, 2.5275)","(26.0, 46.0, 45.42857142857143)","(9.0, 11.5, 11.31132075471698)","(71.0, 150.0, 130.0)","(7.0, 11.0, 10.424242424242424)","(6.0, 8.0, 7.911111111111111)"
08-01-2023 19:06:29.033711,"(21.0, 34.0, 32.15384615384615)","(3.9, 4.4, 4.320833333333333)","(2.15, 2.54, 2.5275)","(26.0, 46.0, 45.42857142857143)","(9.0, 11.5, 11.214285714285714)","(71.0, 150.0, 130.0)","(7.0, 11.0, 10.38888888888889)","(6.0, 8.0, 7.892307692307692)"
08-01-2023 19:06:30.155206,"(21.0, 34.0, 32.93877551020408)","(3.9, 4.3, 4.283018867924528)","(2.15, 2.62, 2.636)","(26.0, 46.0, 42.8)","(9.0, 11.5, 11.089285714285714)","(71.0, 150.0, 130.0)","(7.0, 10.5, 10.233333333333334)","(6.0, 8.0, 7.892307692307692)"
08-01-2023 19:06:31.226313,"(21.0, 34.0, 32.869565217391305)","(3.9, 4.2, 4.186153846153847)","(2.15, 2.66, 2.644)","(26.0, 46.0, 42.8)","(9.0, 11.5, 11.089285714285714)","(71.0, 150.0, 130.0)","(7.0, 10.5, 10.084375)","(6.0, 8.0, 7.906666666666666)"
08-01-2023 19:06:32.243562,"(21.0, 34.0, 32.869565217391305)","(3.9, 4.2, 4.186153846153847)","(2.15, 2.66, 2.652777777777778)","(26.0, 46.0, 44.666666666666664)","(9.0, 11.5, 11.089285714285714)","(71.0, 150.0, 130.0)","(7.0, 10.5, 9.826923076923078)","(6.0, 8.0, 7.881481481481481)"
08-01-2023 19:06:33.272616,"(21.0, 34.0, 32.73170731707317)","(3.9, 4.2, 4.1826923076923075)","(2.15, 2.68, 2.6521739130434785)","(26.0, 46.0, 43.53846153846154)","(9.0, 11.5, 11.2012987012987)","(71.0, 150.0, 126.0)","(7.0, 10.5, 9.9375)","(6.0, 8.0, 7.8769230769230765)"
08-01-2023 19:06:34.340271,"(21.0, 34.0, 32.7)","(3.9, 4.2, 4.182352941176471)","(2.15, 2.68, 2.6524444444444444)","(26.0, 46.0, 44.5)","(9.0, 11.5, 11.21951219512195)","(71.0, 150.0, 130.0)","(7.0, 10.5, 9.786666666666667)","(6.0, 8.0, 7.852631578947368)"
08-01-2023 19:06:35.420908,"(21.0, 34.0, 32.63157894736842)","(3.9, 4.2, 4.182352941176471)","(2.15, 2.66, 2.650909090909091)","(26.0, 46.0, 43.53846153846154)","(9.0, 11.5, 11.346153846153847)","(71.0, 140.0, 130.0)","(7.0, 10.0, 9.648)","(6.0, 8.0, 7.828571428571428)"
08-01-2023 19:06:36.494039,"(21.0, 34.0, 32.63157894736842)","(3.9, 4.2, 4.182352941176471)","(2.15, 2.66, 2.6504761904761907)","(26.0, 46.0, 43.53846153846154)","(9.0, 11.5, 11.36734693877551)","(71.0, 140.0, 130.0)","(7.0, 10.0, 9.648)","(6.0, 8.0, 7.828571428571428)"
08-01-2023 19:06:37.495290,"(21.0, 34.0, 32.63157894736842)","(3.9, 4.2, 4.185245901639345)","(2.15, 2.66, 2.6504761904761907)","(26.0, 46.0, 43.53846153846154)","(9.0, 11.5, 11.36734693877551)","(71.0, 140.0, 130.0)","(7.0, 10.0, 9.762162162162163)","(6.0, 8.0, 7.469565217391304)"
08-01-2023 19:06:38.477478,"(21.0, 34.0, 32.63157894736842)","(3.9, 4.3, 4.21304347826087)","(2.15, 2.64, 2.6236363636363635)","(26.0, 46.0, 44.5)","(9.0, 11.5, 11.19811320754717)","(71.0, 140.0, 130.0)","(7.0, 10.0, 9.8)","(6.0, 7.8, 7.539622641509434)"
08-01-2023 19:06:39.632549,"(21.0, 34.0, 32.7)","(3.9, 4.3, 4.269230769230769)","(2.15, 2.64, 2.636)","(26.0, 46.0, 44.5)","(9.0, 11.5, 11.428571428571429)","(71.0, 140.0, 130.0)","(7.0, 10.0, 9.8125)","(6.0, 7.6, 7.483076923076923)"
08-01-2023 19:06:40.795880,"(21.0, 34.0, 32.7)","(3.9, 4.4, 4.3246376811594205)","(2.15, 2.64, 2.628695652173913)","(26.0, 46.0, 44.5)","(9.0, 11.5, 11.380952380952381)","(71.0, 140.0, 130.0)","(7.0, 10.0, 9.907692307692308)","(6.0, 7.6, 7.4625)"
08-01-2023 19:06:41.876362,"(21.0, 34.0, 32.15384615384615)","(3.9, 4.3, 4.21578947368421)","(2.2, 2.66, 2.628695652173913)","(26.0, 46.0, 44.5)","(9.0, 11.5, 11.430555555555555)","(71.0, 140.0, 130.0)","(7.0, 10.5, 10.06)","(6.0, 7.6, 7.449180327868852)"
08-01-2023 19:06:42.846343,"(21.0, 34.0, 33.7037037037037)","(3.9, 4.3, 4.213953488372093)","(2.2, 2.64, 2.6285714285714286)","(26.0, 46.0, 44.857142857142854)","(9.0, 11.5, 11.442857142857143)","(71.0, 140.0, 127.5)","(7.0, 10.5, 10.25)","(6.0, 7.6, 7.42962962962963)"
08-01-2023 19:06:43.855535,"(21.0, 34.0, 33.333333333333336)","(3.9, 4.3, 4.209756097560976)","(2.2, 2.64, 2.6214285714285714)","(26.0, 46.0, 44.857142857142854)","(9.0, 11.5, 11.452380952380953)","(71.0, 150.0, 127.5)","(7.0, 10.5, 10.317073170731707)","(6.0, 7.6, 7.47)"
08-01-2023 19:06:45.084545,"(21.0, 34.0, 32.5)","(3.9, 4.3, 4.219565217391304)","(2.2, 2.62, 2.6086792452830188)","(26.0, 46.0, 44.857142857142854)","(9.0, 11.5, 11.451219512195122)","(71.0, 150.0, 127.5)","(7.0, 10.5, 10.329545454545455)","(6.0, 7.6, 7.605128205128205)"
08-01-2023 19:06:46.274247,"(21.0, 34.0, 33.57142857142857)","(3.9, 4.3, 4.219565217391304)","(2.2, 2.62, 2.603783783783784)","(26.0, 46.0, 44.857142857142854)","(9.0, 11.5, 11.988636363636363)","(71.0, 150.0, 127.5)","(7.0, 10.5, 10.22972972972973)","(6.0, 7.8, 7.648)"
08-01-2023 19:06:47.381959,"(21.0, 32.0, 31.785714285714285)","(3.9, 4.3, 4.22)","(2.2, 2.62, 2.5870588235294116)","(26.0, 46.0, 44.857142857142854)","(9.0, 12.0, 12.321656050955415)","(71.0, 150.0, 127.5)","(7.0, 10.5, 10.196969696969697)","(6.0, 7.8, 7.744827586206896)"
08-01-2023 19:06:48.421923,"(21.0, 32.0, 31.75)","(3.9, 4.3, 4.22)","(2.2, 2.6, 2.5870588235294116)","(26.0, 46.0, 44.857142857142854)","(9.0, 12.5, 12.321656050955415)","(71.0, 150.0, 132.85714285714286)","(7.0, 10.5, 10.185714285714285)","(6.0, 7.8, 7.806060606060606)"
08-01-2023 19:06:49.560275,"(21.0, 32.0, 30.666666666666668)","(3.9, 4.3, 4.191525423728813)","(2.2, 2.6, 2.591666666666667)","(26.0, 46.0, 44.857142857142854)","(9.0, 12.5, 12.323899371069182)","(71.0, 150.0, 132.85714285714286)","(7.0, 10.5, 10.185714285714285)","(6.0, 8.0, 7.814814814814815)"
08-01-2023 19:06:50.640485,"(21.0, 32.0, 30.32258064516129)","(3.9, 4.2, 4.191525423728813)","(2.2, 2.6, 2.597826086956522)","(26.0, 46.0, 44.857142857142854)","(9.0, 12.5, 12.306666666666667)","(71.0, 150.0, 132.85714285714286)","(7.0, 10.5, 10.196969696969697)","(6.0, 8.0, 7.824561403508771)"
08-01-2023 19:06:51.744602,"(21.0, 32.0, 30.25)","(3.9, 4.2, 4.1658536585365855)","(2.2, 2.6, 2.5956521739130434)","(26.0, 46.0, 44.857142857142854)","(9.0, 12.5, 12.306666666666667)","(71.0, 150.0, 136.66666666666666)","(7.0, 10.5, 10.12439024390244)","(6.0, 8.0, 7.824561403508771)"
08-01-2023 19:06:52.850966,"(21.0, 30.0, 29.894736842105264)","(3.9, 4.2, 4.1658536585365855)","(2.2, 2.6, 2.6116129032258066)","(26.0, 46.0, 44.857142857142854)","(9.0, 12.5, 12.304054054054054)","(71.0, 150.0, 136.66666666666666)","(7.0, 10.5, 10.12439024390244)","(6.0, 8.0, 7.824561403508771)"
08-01-2023 19:06:53.983830,"(21.0, 30.0, 29.894736842105264)","(3.8, 4.2, 4.1658536585365855)","(2.2, 2.62, 2.615555555555556)","(26.0, 46.0, 45.69230769230769)","(9.0, 12.5, 12.304054054054054)","(71.0, 150.0, 136.66666666666666)","(7.0, 10.5, 10.083783783783785)","(6.0, 8.0, 7.736363636363636)"
08-01-2023 19:06:55.136802,"(21.0, 30.0, 29.894736842105264)","(3.8, 4.2, 4.192982456140351)","(2.2, 2.62, 2.628085106382979)","(26.0, 50.0, 44.526315789473685)","(9.0, 12.5, 12.304054054054054)","(71.0, 150.0, 136.66666666666666)","(7.0, 10.5, 9.925)","(6.0, 7.8, 7.696296296296296)"
08-01-2023 19:06:56.294729,"(21.0, 32.0, 30.564102564102562)","(3.8, 4.2, 4.175757575757576)","(2.2, 2.64, 2.6380281690140848)","(26.0, 50.0, 44.526315789473685)","(9.0, 12.5, 12.304054054054054)","(71.0, 150.0, 136.66666666666666)","(7.0, 10.5, 9.9825)","(6.0, 7.8, 7.6936708860759495)"
08-01-2023 19:06:57.326141,"(21.0, 32.0, 30.697674418604652)","(3.8, 4.2, 4.175757575757576)","(2.2, 2.64, 2.6380281690140848)","(26.0, 50.0, 44.526315789473685)","(9.0, 12.5, 12.30952380952381)","(71.0, 150.0, 136.66666666666666)","(7.0, 10.5, 10.015384615384615)","(6.0, 7.8, 7.744827586206896)"
08-01-2023 19:06:58.380811,"(21.0, 32.0, 30.697674418604652)","(3.8, 4.2, 4.15072463768116)","(2.2, 2.66, 2.654594594594595)","(26.0, 50.0, 45.0)","(9.0, 12.5, 12.30952380952381)","(71.0, 150.0, 136.66666666666666)","(7.0, 10.5, 10.015384615384615)","(6.0, 7.8, 7.704)"
08-01-2023 19:06:59.558667,"(21.0, 32.0, 31.05263157894737)","(3.8, 4.2, 4.144303797468354)","(2.2, 2.66, 2.656056338028169)","(26.0, 48.0, 45.27272727272727)","(9.0, 12.5, 12.2)","(71.0, 150.0, 136.66666666666666)","(7.0, 10.5, 9.853846153846154)","(6.0, 7.8, 7.704)"
08-01-2023 19:07:00.768593,"(21.0, 32.0, 30.285714285714285)","(3.8, 4.2, 4.135294117647058)","(2.2, 2.66, 2.656056338028169)","(26.0, 48.0, 46.5)","(9.0, 12.5, 12.175675675675675)","(71.0, 150.0, 136.66666666666666)","(7.0, 10.5, 9.759493670886076)","(6.0, 7.8, 7.6866666666666665)"
08-01-2023 19:07:01.923292,"(21.0, 32.0, 30.11764705882353)","(3.8, 4.2, 4.136363636363636)","(2.2, 2.66, 2.65648)","(26.0, 48.0, 46.5)","(9.0, 12.5, 12.19060773480663)","(71.0, 150.0, 128.88888888888889)","(7.0, 10.5, 9.31578947368421)","(6.0, 7.8, 7.763157894736842)"
08-01-2023 19:07:03.017964,"(21.0, 32.0, 29.6)","(3.8, 4.2, 4.191379310344828)","(2.2, 2.62, 2.6163636363636367)","(26.0, 50.0, 47.333333333333336)","(9.0, 12.5, 12.037735849056604)","(71.0, 130.0, 128.88888888888889)","(7.0, 9.4, 9.28135593220339)","(6.0, 7.8, 7.817543859649122)"
08-01-2023 19:07:04.102345,"(21.0, 32.0, 30.42105263157895)","(3.8, 4.2, 4.172857142857143)","(2.2, 2.64, 2.6194594594594593)","(26.0, 50.0, 47.333333333333336)","(9.0, 12.5, 12.028846153846153)","(71.0, 130.0, 128.88888888888889)","(7.0, 9.6, 9.3015873015873)","(6.0, 8.0, 7.868852459016393)"
08-01-2023 19:07:05.249838,"(21.0, 32.0, 30.666666666666668)","(3.8, 4.2, 4.1716417910447765)","(2.2, 2.64, 2.623225806451613)","(26.0, 50.0, 45.875)","(9.0, 12.5, 12.014563106796116)","(71.0, 130.0, 128.88888888888889)","(7.0, 9.6, 9.219999999999999)","(6.0, 8.0, 7.875)"
08-01-2023 19:07:06.406266,"(21.0, 32.0, 30.26923076923077)","(3.8, 4.2, 4.1716417910447765)","(2.2, 2.64, 2.626315789473684)","(26.0, 50.0, 47.333333333333336)","(9.0, 12.5, 11.985294117647058)","(71.0, 130.0, 128.88888888888889)","(7.0, 9.4, 9.097142857142858)","(6.0, 8.0, 7.8933333333333335)"
08-01-2023 19:07:07.524555,"(21.0, 32.0, 30.322580645161292)","(3.8, 4.2, 4.1923076923076925)","(2.2, 2.64, 2.626315789473684)","(26.0, 48.0, 47.333333333333336)","(9.0, 12.0, 11.985294117647058)","(71.0, 130.0, 158.57142857142856)","(7.0, 9.4, 9.113513513513514)","(6.0, 8.0, 7.8933333333333335)"
