,Cobblestone Way,Crown Crusher,Dodi,Eight Decades,Electrocube,Expect Magic,Go To Hollywood,I Am Antaios,Manic Light,Mi Scusi,Ortega,Scarface
12-01-2023 18:01:44.641679,"(11.0, 15.5, 15.329268292682928)","(81.0, 140.0, 131.42857142857142)","(7.0, 8.6, 8.379166666666666)","(6.0, 7.0, 6.926984126984127)","(21.0, 27.0, 26.7)","(51.0, 100.0, 82.22222222222223)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.083333333333332)","(8.0, 13.5, 13.454545454545455)","(5.0, 6.8, 6.782887700534759)","(2.6, 3.15, 3.1285984848484847)","(61.0, 140.0, 105.71428571428571)"
12-01-2023 18:01:46.397332,"(11.0, 15.5, 15.329268292682928)","(81.0, 140.0, 131.42857142857142)","(7.0, 8.6, 8.512727272727272)","(6.0, 7.0, 6.926984126984127)","(21.0, 27.0, 26.875)","(51.0, 100.0, 82.22222222222223)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.0, 13.5, 13.45)","(5.0, 6.8, 6.781914893617021)","(2.6, 3.15, 3.1285984848484847)","(61.0, 140.0, 105.71428571428571)"
12-01-2023 18:01:48.238612,"(11.0, 15.5, 15.329268292682928)","(81.0, 140.0, 131.42857142857142)","(7.0, 8.6, 8.773913043478261)","(6.0, 7.0, 6.926984126984127)","(21.0, 27.0, 27.473684210526315)","(51.0, 100.0, 82.22222222222223)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.0, 13.5, 13.45)","(5.0, 6.8, 6.780790960451977)","(2.6, 3.15, 3.1276679841897232)","(61.0, 140.0, 105.71428571428571)"
12-01-2023 18:01:49.992418,"(11.0, 15.5, 15.329268292682928)","(81.0, 140.0, 131.42857142857142)","(7.5, 9.0, 8.83529411764706)","(6.0, 7.0, 6.926984126984127)","(21.0, 28.0, 27.473684210526315)","(51.0, 100.0, 82.22222222222223)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.5, 13.5, 13.45)","(5.0, 6.8, 6.780790960451977)","(2.6, 3.15, 3.1276679841897232)","(61.0, 140.0, 105.71428571428571)"
12-01-2023 18:01:51.752935,"(11.0, 15.5, 15.329268292682928)","(81.0, 140.0, 131.42857142857142)","(7.5, 9.0, 8.83529411764706)","(6.0, 7.0, 6.926984126984127)","(21.0, 28.0, 27.473684210526315)","(51.0, 100.0, 82.22222222222223)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.5, 13.5, 13.45)","(5.0, 6.8, 6.779393939393939)","(2.6, 3.15, 3.1276679841897232)","(61.0, 140.0, 105.71428571428571)"
12-01-2023 18:01:53.412653,"(11.0, 15.5, 15.329268292682928)","(81.0, 140.0, 131.42857142857142)","(7.5, 9.0, 8.83529411764706)","(6.0, 7.0, 6.926984126984127)","(21.0, 28.0, 27.473684210526315)","(51.0, 100.0, 82.22222222222223)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.5, 13.5, 13.45)","(5.0, 6.8, 6.779393939393939)","(2.6, 3.15, 3.1276679841897232)","(61.0, 140.0, 105.71428571428571)"
12-01-2023 18:01:55.148897,"(11.0, 15.5, 15.329268292682928)","(81.0, 140.0, 131.42857142857142)","(7.5, 9.0, 8.83529411764706)","(6.0, 7.0, 6.926984126984127)","(21.0, 28.0, 27.473684210526315)","(51.0, 100.0, 81.17647058823529)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.5, 13.5, 13.45)","(5.0, 6.8, 6.779393939393939)","(2.6, 3.15, 3.1276679841897232)","(61.0, 140.0, 105.71428571428571)"
12-01-2023 18:01:56.830155,"(11.0, 15.5, 15.329268292682928)","(81.0, 140.0, 131.42857142857142)","(7.5, 9.0, 8.83529411764706)","(6.0, 7.0, 6.926984126984127)","(21.0, 28.0, 27.473684210526315)","(51.0, 100.0, 81.81818181818181)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.5, 13.5, 13.45)","(5.0, 6.8, 6.779393939393939)","(2.6, 3.15, 3.1276679841897232)","(61.0, 140.0, 105.71428571428571)"
12-01-2023 18:01:58.475726,"(11.0, 15.5, 15.329268292682928)","(81.0, 140.0, 131.42857142857142)","(7.5, 9.0, 8.83529411764706)","(6.0, 7.0, 6.926984126984127)","(21.0, 28.0, 27.473684210526315)","(51.0, 100.0, 81.81818181818181)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.5, 13.5, 13.45)","(5.0, 6.8, 6.779393939393939)","(2.6, 3.15, 3.1276679841897232)","(61.0, 140.0, 105.71428571428571)"
12-01-2023 18:02:00.199175,"(11.0, 15.5, 15.329268292682928)","(81.0, 140.0, 131.42857142857142)","(7.5, 9.0, 8.83529411764706)","(6.0, 7.0, 6.926984126984127)","(21.0, 28.0, 27.473684210526315)","(51.0, 100.0, 81.81818181818181)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.5, 13.5, 13.45)","(5.0, 6.8, 6.779393939393939)","(2.6, 3.1, 3.077814569536424)","(61.0, 140.0, 105.71428571428571)"
12-01-2023 18:02:01.910702,"(11.0, 15.5, 15.329268292682928)","(81.0, 140.0, 131.42857142857142)","(7.5, 9.0, 8.83529411764706)","(6.0, 7.0, 6.926984126984127)","(21.0, 28.0, 27.473684210526315)","(51.0, 100.0, 81.81818181818181)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.5, 13.5, 13.45)","(5.0, 6.8, 6.779393939393939)","(2.6, 3.1, 3.077814569536424)","(61.0, 140.0, 105.71428571428571)"
12-01-2023 18:02:03.607689,"(11.0, 15.5, 15.329268292682928)","(81.0, 140.0, 131.42857142857142)","(7.5, 9.0, 9.0)","(6.0, 7.0, 6.926984126984127)","(21.0, 28.0, 27.473684210526315)","(51.0, 100.0, 81.81818181818181)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.5, 13.5, 13.45)","(5.0, 6.8, 6.779393939393939)","(2.6, 3.1, 3.063207547169811)","(61.0, 140.0, 105.71428571428571)"
12-01-2023 18:02:05.263177,"(11.0, 15.5, 15.329268292682928)","(81.0, 140.0, 131.42857142857142)","(7.5, 9.2, 9.120000000000001)","(6.0, 7.0, 6.926984126984127)","(21.0, 28.0, 27.473684210526315)","(51.0, 100.0, 81.81818181818181)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.5, 13.5, 13.45)","(5.0, 6.8, 6.779393939393939)","(2.6, 3.1, 3.063207547169811)","(61.0, 140.0, 105.71428571428571)"
12-01-2023 18:02:06.959085,"(11.0, 15.5, 15.329268292682928)","(81.0, 140.0, 129.0909090909091)","(7.5, 9.4, 9.120000000000001)","(6.0, 7.0, 6.936986301369863)","(21.0, 28.0, 27.473684210526315)","(51.0, 100.0, 81.81818181818181)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.5, 13.5, 13.45)","(5.0, 6.8, 6.779393939393939)","(2.6, 3.1, 3.063207547169811)","(61.0, 140.0, 105.71428571428571)"
12-01-2023 18:02:08.672566,"(11.0, 15.5, 15.329268292682928)","(81.0, 140.0, 131.42857142857142)","(7.5, 9.4, 9.120000000000001)","(6.0, 7.0, 6.944578313253012)","(21.0, 28.0, 27.473684210526315)","(51.0, 100.0, 81.81818181818181)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.5, 13.5, 13.45)","(5.0, 6.8, 6.779393939393939)","(2.6, 3.1, 3.063207547169811)","(61.0, 140.0, 105.71428571428571)"
12-01-2023 18:02:10.379330,"(11.0, 15.5, 15.3)","(81.0, 140.0, 130.76923076923077)","(7.5, 9.4, 9.120000000000001)","(6.0, 7.0, 6.944578313253012)","(21.0, 28.0, 27.473684210526315)","(51.0, 100.0, 80.95238095238095)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.5, 13.5, 13.45)","(5.0, 6.8, 6.779393939393939)","(2.6, 3.1, 3.063207547169811)","(61.0, 140.0, 105.71428571428571)"
12-01-2023 18:02:12.028053,"(11.0, 15.5, 15.3)","(81.0, 140.0, 126.66666666666667)","(7.5, 9.4, 9.120000000000001)","(6.0, 7.0, 6.944578313253012)","(21.0, 28.0, 27.473684210526315)","(51.0, 100.0, 80.95238095238095)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.5, 13.5, 13.45)","(5.0, 6.8, 6.779393939393939)","(2.6, 3.1, 3.063207547169811)","(61.0, 140.0, 116.92307692307692)"
12-01-2023 18:02:13.738162,"(11.0, 15.5, 15.3)","(81.0, 140.0, 126.66666666666667)","(7.5, 9.4, 9.120000000000001)","(6.0, 7.0, 6.944578313253012)","(21.0, 28.0, 27.473684210526315)","(51.0, 100.0, 80.95238095238095)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.5, 13.5, 13.45)","(5.0, 6.8, 6.779393939393939)","(2.6, 3.1, 3.063207547169811)","(61.0, 140.0, 116.92307692307692)"
12-01-2023 18:02:15.461375,"(11.0, 15.5, 15.3)","(81.0, 140.0, 126.66666666666667)","(7.5, 9.4, 9.120000000000001)","(6.0, 7.0, 6.944578313253012)","(21.0, 28.0, 27.473684210526315)","(51.0, 100.0, 80.95238095238095)","(21.0, 34.0, 31.181818181818183)","(21.0, 32.0, 30.25)","(8.5, 13.5, 13.45)","(5.0, 6.8, 6.779393939393939)","(2.6, 3.1, 3.063207547169811)","(61.0, 140.0, 116.92307692307692)"
