,Frame Drive,Perfect Feeling,Swinging George,Lazy Blaze,Mystical Jazz,Our Boy Roy,Wonderwoman Jujon,Vermont,Tactfilly Miracle
15-12-2022 15:05:10.559618,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.066666666666666)","(17.0, 26.0, 23.4)","(31.0, 95.0, 62.33333333333333)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 45.0)","(2.7, 3.35, 3.1866666666666665)","(6.5, 8.4, 8.1)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:11.667144,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.066666666666666)","(17.0, 26.0, 23.4)","(31.0, 95.0, 62.33333333333333)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 45.0)","(2.7, 3.35, 3.1866666666666665)","(6.5, 8.4, 8.1)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:12.826883,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.066666666666666)","(17.0, 26.0, 23.4)","(31.0, 95.0, 62.33333333333333)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 45.0)","(2.7, 3.35, 3.1866666666666665)","(6.5, 8.4, 8.1)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:13.921731,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.066666666666666)","(18.0, 26.0, 23.4)","(31.0, 95.0, 62.33333333333333)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 45.0)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 8.1)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:15.072044,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.066666666666666)","(18.0, 26.0, 23.4)","(31.0, 95.0, 62.33333333333333)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.733333333333333)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:16.271187,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.066666666666666)","(18.0, 26.0, 23.4)","(31.0, 95.0, 62.33333333333333)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:17.430618,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.066666666666666)","(18.0, 26.0, 23.4)","(31.0, 95.0, 62.33333333333333)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:18.618252,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.066666666666666)","(18.0, 26.0, 23.4)","(31.0, 95.0, 62.33333333333333)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:19.719289,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.066666666666666)","(18.0, 26.0, 23.4)","(31.0, 95.0, 62.33333333333333)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:20.821318,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.066666666666666)","(18.0, 26.0, 23.4)","(31.0, 95.0, 55.8)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:21.951561,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.066666666666666)","(18.0, 26.0, 23.4)","(31.0, 95.0, 55.8)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:23.121381,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.066666666666666)","(18.0, 26.0, 23.4)","(31.0, 95.0, 60.666666666666664)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:24.277473,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.066666666666666)","(18.0, 26.0, 23.4)","(31.0, 90.0, 60.666666666666664)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:25.501648,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.066666666666666)","(18.0, 26.0, 23.4)","(31.0, 90.0, 59.0)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:26.679655,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.066666666666666)","(18.0, 26.0, 23.4)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 45.0)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:27.856240,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.066666666666666)","(18.0, 26.0, 23.4)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 45.0)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:29.021813,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.4, 7.0)","(18.0, 26.0, 23.4)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 45.0)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:30.168649,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.4, 7.0)","(18.0, 26.0, 23.4)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.8)","(31.0, 50.0, 45.0)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:31.358679,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.4, 7.0)","(18.0, 26.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 45.0)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:32.506544,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.4, 7.0)","(18.0, 28.0, 24.6)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 45.0)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:33.684289,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.4, 7.0)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 45.0)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:34.908923,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.4, 7.3)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 45.0)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:36.134212,"(3.6, 5.2, 4.933333333333334)","(4.8, 7.8, 7.066666666666666)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 45.0)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:37.367799,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.0)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 45.0)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:38.559635,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.4, 7.0)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:39.670500,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.4, 7.0)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:40.839996,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.4, 7.0)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.6)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:41.952908,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.4, 7.0)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.1866666666666665)","(6.5, 8.4, 7.04)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:43.089142,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.4, 7.1)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.8)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.0, 7.3)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:44.218899,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.4, 7.1)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.8)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.0366666666666666)","(6.5, 7.8, 7.3)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:45.400156,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.4, 7.228571428571429)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.8)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.0366666666666666)","(6.5, 7.8, 7.3)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:46.566476,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.8, 7.633333333333333)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.8)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.0366666666666666)","(6.5, 7.8, 7.3)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:47.799328,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.371428571428571)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.8)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.0366666666666666)","(6.5, 7.8, 7.3)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:05:49.011621,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.371428571428571)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.8)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.0366666666666666)","(6.5, 7.8, 7.3)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:50.205287,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.371428571428571)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.8)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.0366666666666666)","(6.5, 7.8, 7.3)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:51.422941,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.371428571428571)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.8)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.0366666666666666)","(6.5, 7.8, 9.15)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:52.619292,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.371428571428571)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.0366666666666666)","(6.5, 9.8, 7.742857142857143)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:53.715482,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.371428571428571)","(18.0, 28.0, 25.875)","(31.0, 85.0, 59.0)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.6, 7.885714285714285)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:54.844579,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.371428571428571)","(18.0, 28.0, 25.875)","(31.0, 85.0, 45.333333333333336)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.6, 7.885714285714285)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:55.996544,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.371428571428571)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.333333333333336)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.6, 7.733333333333333)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:57.189585,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.333333333333336)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 36.666666666666664)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.4, 7.733333333333333)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:58.371604,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.333333333333336)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 44.0)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.4, 7.733333333333333)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:05:59.529249,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.333333333333336)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 44.0)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.4, 7.733333333333333)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:06:00.669852,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.333333333333336)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 44.0)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.4, 7.942857142857143)","(21.0, 36.0, 32.5)"
15-12-2022 15:06:01.855893,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.333333333333336)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 44.0)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.8, 7.942857142857143)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:06:02.925249,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.333333333333336)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 44.0)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.8, 7.766666666666667)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:06:04.026995,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.45454545454545)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 44.0)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.6, 7.766666666666667)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:06:05.165005,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.45454545454545)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 44.0)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.6, 7.766666666666667)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:06:06.267354,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.45454545454545)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 44.0)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.6, 7.766666666666667)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:06:07.418937,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.45454545454545)","(8.5, 13.0, 11.666666666666666)","(31.0, 50.0, 44.0)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.6, 7.766666666666667)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:06:08.615926,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.45454545454545)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 46.72727272727273)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.6, 7.766666666666667)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:06:09.739199,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.45454545454545)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 46.72727272727273)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.6, 8.0)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:06:10.902915,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.45454545454545)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 46.72727272727273)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.4, 8.0)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:06:12.045568,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.45454545454545)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 46.72727272727273)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.4, 8.0)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:06:13.146265,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.45454545454545)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 46.72727272727273)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.4, 8.0)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:06:14.382522,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.45454545454545)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 46.72727272727273)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.4, 8.0)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:06:15.596631,"(3.6, 5.2, 4.9714285714285715)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.45454545454545)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 45.333333333333336)","(2.6, 3.35, 3.0366666666666666)","(6.5, 8.4, 7.828571428571428)","(21.0, 36.0, 31.666666666666664)"
15-12-2022 15:06:16.811700,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.45454545454545)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 45.333333333333336)","(2.6, 3.35, 3.3)","(6.5, 8.4, 7.92)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:06:18.009801,"(3.6, 5.1, 4.8999999999999995)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 44.0)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 45.333333333333336)","(2.6, 3.35, 3.162)","(6.5, 8.4, 7.8)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:06:19.201675,"(3.6, 4.8, 4.614285714285714)","(4.8, 7.6, 7.199999999999999)","(18.0, 28.0, 25.875)","(31.0, 46.0, 44.0)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 45.333333333333336)","(2.6, 3.35, 3.162)","(6.5, 8.8, 7.75)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:06:20.335075,"(3.6, 4.8, 4.428571428571429)","(4.8, 7.6, 7.371428571428571)","(18.0, 28.0, 25.875)","(31.0, 46.0, 44.0)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 45.333333333333336)","(2.6, 3.35, 3.135)","(6.5, 8.8, 8.266666666666666)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:06:21.395384,"(3.6, 4.8, 4.511111111111111)","(4.8, 7.6, 7.371428571428571)","(18.0, 28.0, 25.875)","(31.0, 46.0, 44.0)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 45.333333333333336)","(2.6, 3.35, 3.135)","(6.5, 8.6, 7.885714285714285)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:06:22.440705,"(3.6, 4.8, 4.511111111111111)","(4.8, 7.6, 7.371428571428571)","(18.0, 28.0, 25.875)","(31.0, 46.0, 44.0)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 47.66666666666667)","(2.6, 3.35, 3.178)","(6.5, 8.6, 8.0)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:06:23.608815,"(3.6, 4.8, 4.511111111111111)","(4.8, 7.6, 7.371428571428571)","(18.0, 28.0, 25.875)","(31.0, 46.0, 44.0)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 47.66666666666667)","(2.6, 3.35, 3.1675)","(6.5, 8.4, 8.0)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:06:24.701988,"(3.6, 4.8, 4.511111111111111)","(4.8, 7.6, 7.371428571428571)","(18.0, 28.0, 25.875)","(31.0, 46.0, 44.0)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 47.66666666666667)","(2.6, 3.25, 3.1675)","(6.5, 8.4, 8.0)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:06:25.801387,"(3.6, 4.8, 4.511111111111111)","(4.8, 7.8, 7.633333333333333)","(18.0, 28.0, 25.875)","(31.0, 46.0, 44.0)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 46.57142857142857)","(2.6, 3.25, 3.216666666666667)","(6.5, 8.4, 8.222222222222221)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:06:26.951234,"(3.6, 4.8, 4.511111111111111)","(4.8, 7.8, 7.633333333333333)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.42857142857143)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 46.57142857142857)","(2.6, 3.25, 3.216666666666667)","(6.5, 8.4, 8.222222222222221)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:06:28.044876,"(3.6, 4.8, 4.511111111111111)","(4.8, 7.8, 7.633333333333333)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.42857142857143)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 46.57142857142857)","(2.6, 3.25, 3.14)","(6.5, 8.4, 8.222222222222221)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:06:29.177175,"(3.6, 4.8, 4.341176470588235)","(4.8, 7.8, 7.633333333333333)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.42857142857143)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 46.57142857142857)","(2.6, 3.25, 3.184)","(6.5, 8.4, 8.222222222222221)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:06:30.358273,"(3.6, 4.8, 4.428571428571429)","(4.8, 7.8, 7.633333333333333)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.42857142857143)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 46.57142857142857)","(2.6, 3.25, 3.184)","(6.5, 8.4, 8.222222222222221)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:06:31.449311,"(3.6, 4.8, 4.428571428571429)","(4.8, 7.8, 7.752380952380952)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.42857142857143)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 46.57142857142857)","(2.6, 3.25, 3.184)","(6.5, 8.4, 8.222222222222221)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:06:32.554865,"(3.6, 4.8, 4.428571428571429)","(4.8, 7.8, 7.752380952380952)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.42857142857143)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 46.57142857142857)","(2.6, 3.25, 3.1992307692307693)","(6.5, 8.4, 8.333333333333334)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:06:33.635831,"(3.6, 4.7, 4.485714285714286)","(4.8, 7.8, 7.752380952380952)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.42857142857143)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 46.57142857142857)","(2.6, 3.25, 3.1992307692307693)","(6.5, 8.4, 8.333333333333334)","(21.0, 36.0, 26.666666666666668)"
15-12-2022 15:06:34.791565,"(3.6, 4.7, 4.485714285714286)","(4.8, 7.8, 7.752380952380952)","(18.0, 28.0, 25.875)","(31.0, 46.0, 45.42857142857143)","(8.5, 11.0, 10.633333333333333)","(31.0, 50.0, 46.57142857142857)","(2.6, 3.25, 3.1666666666666665)","(6.5, 8.4, 8.333333333333334)","(21.0, 36.0, 26.666666666666668)"
